bill_id,date,chamber,sequence,action
1764320,2023-05-12,,1,"Bill Numbered but not Distributed in Legislative Research and General Counsel"
1764320,2023-05-12,,2,"Numbered Bill Publicly Distributed in Legislative Research and General Counsel"
1764320,2023-05-12,,3,"LFA/ bill sent to agencies for fiscal input in Legislative Research and General Counsel"
1764320,2023-05-15,,4,"LFA/ fiscal note sent to sponsor in Legislative Research and General Counsel"
1764320,2023-05-16,,5,"LFA/ fiscal note publicly available in Legislative Research and General Counsel"
1764320,2023-05-17,House,6,"House/ received bill from Legislative Printing in Clerk of the House"
1764320,2023-05-17,House,7,"House/ 1st reading (Introduced) in House Rules Committee"
1764320,2023-05-17,House,8,"House/ Rules to 3rd Reading Calendar in House 3rd Reading Calendar for House bills"
1764320,2023-05-17,House,9,"House/ 2nd suspended in House 3rd Reading Calendar for House bills"
1764320,2023-05-17,House,10,"House/ 2nd reading in House 3rd Reading Calendar for House bills"
1764320,2023-05-17,House,11,"House/ 3rd reading in House 3rd Reading Calendar for House bills"
1764320,2023-05-17,Senate,12,"House/ passed 3rd reading in Senate Secretary"
1764320,2023-05-17,Senate,13,"House/ to Senate in Senate Secretary"
1764320,2023-05-17,Senate,14,"Senate/ received from House in Waiting for Introduction in the Senate"
1764320,2023-05-17,Senate,15,"Senate/ 1st reading (Introduced) in Senate Rules Committee"
1764320,2023-05-17,Senate,16,"Senate/ 2nd & 3rd readings/ suspension in Senate 2nd Reading Calendar"
1764320,2023-05-17,Senate,17,"Senate/ passed 2nd & 3rd readings/ suspension in Senate President"
1764320,2023-05-17,House,18,"Senate/ signed by President/ returned to House in House Speaker"
1764320,2023-05-17,House,19,"Senate/ to House in House Speaker"
1764320,2023-05-17,House,20,"House/ received from Senate in House Speaker"
1764320,2023-05-17,,21,"House/ signed by Speaker/ sent for enrolling in Legislative Research and General Counsel / Enrolling"
1764320,2023-05-18,,22,"Bill Received from House for Enrolling in Legislative Research and General Counsel"
1764320,2023-05-18,,23,"Bill Received from House for Enrolling in Legislative Research and General Counsel / Enrolling"
1764320,2023-05-18,,24,"Draft of Enrolled Bill Prepared in Legislative Research and General Counsel / Enrolling"
1764320,2023-05-18,House,25,"Enrolled Bill Returned to House or Senate in Clerk of the House"
1764320,2023-05-18,House,26,"House/ enrolled bill to Printing in Clerk of the House"
1764320,2023-05-18,House,27,"House/ received enrolled bill from Printing in Clerk of the House"
1764320,2023-05-18,,28,"House/ to Governor in Executive Branch - Governor"
1764320,2023-05-18,,29,"Governor Signed in Lieutenant Governor's office for filing"
1764343,2023-05-12,,1,"Bill Numbered but not Distributed in Legislative Research and General Counsel"
1764343,2023-05-12,,2,"Numbered Bill Publicly Distributed in Legislative Research and General Counsel"
1764343,2023-05-16,House,3,"House/ to Printing with fiscal note in House 3rd Reading Calendar for House bills"
1764343,2023-05-17,House,4,"House/ received bill from Legislative Printing in Clerk of the House"
1764343,2023-05-17,House,5,"House/ 1st reading (Introduced) in House Rules Committee"
1764343,2023-05-17,House,6,"House/ Rules to 3rd Reading Calendar in House 3rd Reading Calendar for House bills"
1764343,2023-05-17,House,7,"House/ 2nd suspended in House 3rd Reading Calendar for House bills"
1764343,2023-05-17,House,8,"House/ 2nd reading in House 3rd Reading Calendar for House bills"
1764343,2023-05-17,House,9,"House/ 3rd reading in House 3rd Reading Calendar for House bills"
1764343,2023-05-17,House,10,"House/ substituted from # 0 to # 1 in House 3rd Reading Calendar for House bills"
1764343,2023-05-17,House,11,"House/ floor amendment failed in House 3rd Reading Calendar for House bills"
1764343,2023-05-17,Senate,12,"House/ passed 3rd reading in Senate Secretary"
1764343,2023-05-17,Senate,13,"House/ to Senate in Senate Secretary"
1764343,2023-05-17,Senate,14,"Senate/ received from House in Waiting for Introduction in the Senate"
1764343,2023-05-17,Senate,15,"Senate/ 1st reading (Introduced) in Senate Rules Committee"
1764343,2023-05-17,Senate,16,"Senate/ 2nd & 3rd readings/ suspension in Senate 2nd Reading Calendar"
1764343,2023-05-17,Senate,17,"Senate/ passed 2nd & 3rd readings/ suspension in Senate President"
1764343,2023-05-17,House,18,"Senate/ signed by President/ returned to House in House Speaker"
1764343,2023-05-17,House,19,"Senate/ to House in House Speaker"
1764343,2023-05-17,House,20,"House/ received from Senate in House Speaker"
1764343,2023-05-17,,21,"House/ signed by Speaker/ sent for enrolling in Legislative Research and General Counsel / Enrolling"
1764343,2023-05-18,,22,"Bill Received from House for Enrolling in Legislative Research and General Counsel / Enrolling"
1764343,2023-05-18,,23,"Draft of Enrolled Bill Prepared in Legislative Research and General Counsel / Enrolling"
1764343,2023-05-18,House,24,"Enrolled Bill Returned to House or Senate in Clerk of the House"
1764343,2023-05-18,House,25,"House/ enrolled bill to Printing in Clerk of the House"
1764343,2023-05-18,House,26,"House/ received enrolled bill from Printing in Clerk of the House"
1764343,2023-05-18,,27,"House/ to Lieutenant Governor in Lieutenant Governor's office for filing"
1764365,2023-05-11,,1,"Bill Numbered but not Distributed in Legislative Research and General Counsel"
1764365,2023-05-11,,2,"Numbered Bill Publicly Distributed in Legislative Research and General Counsel"
1764365,2023-05-11,,3,"LFA/ bill sent to agencies for fiscal input in Legislative Research and General Counsel"
1764365,2023-05-16,,4,"LFA/ fiscal note publicly available in Legislative Research and General Counsel"
1764365,2023-05-17,House,5,"House/ received bill from Legislative Printing in Clerk of the House"
1764365,2023-05-17,House,6,"House/ 1st reading (Introduced) in House Rules Committee"
1764365,2023-05-17,House,7,"House/ Rules to 3rd Reading Calendar in House 3rd Reading Calendar for House bills"
1764365,2023-05-17,House,8,"House/ 2nd suspended in House 3rd Reading Calendar for House bills"
1764365,2023-05-17,House,9,"House/ 2nd reading in House 3rd Reading Calendar for House bills"
1764365,2023-05-17,House,10,"House/ 3rd reading in House 3rd Reading Calendar for House bills"
1764365,2023-05-17,Senate,11,"House/ passed 3rd reading in Senate Secretary"
1764365,2023-05-17,Senate,12,"House/ to Senate in Senate Secretary"
1764365,2023-05-17,Senate,13,"Senate/ received from House in Waiting for Introduction in the Senate"
1764365,2023-05-17,Senate,14,"Senate/ 1st reading (Introduced) in Senate Rules Committee"
1764365,2023-05-17,Senate,15,"Senate/ 2nd & 3rd readings/ suspension in Senate 2nd Reading Calendar"
1764365,2023-05-17,Senate,16,"Senate/ passed 2nd & 3rd readings/ suspension in Senate President"
1764365,2023-05-17,House,17,"Senate/ signed by President/ returned to House in House Speaker"
1764365,2023-05-17,House,18,"Senate/ to House in House Speaker"
1764365,2023-05-17,House,19,"House/ received from Senate in House Speaker"
1764365,2023-05-17,,20,"House/ signed by Speaker/ sent for enrolling in Legislative Research and General Counsel / Enrolling"
1764365,2023-05-18,,21,"Bill Received from House for Enrolling in Legislative Research and General Counsel / Enrolling"
1764365,2023-05-18,,22,"Draft of Enrolled Bill Prepared in Legislative Research and General Counsel / Enrolling"
1764365,2023-05-18,House,23,"Enrolled Bill Returned to House or Senate in Clerk of the House"
1764365,2023-05-18,House,24,"House/ enrolled bill to Printing in Clerk of the House"
1764365,2023-05-18,House,25,"House/ received enrolled bill from Printing in Clerk of the House"
1764365,2023-05-18,,26,"House/ to Governor in Executive Branch - Governor"
1764365,2023-05-18,,27,"Governor Signed in Lieutenant Governor's office for filing"
1764883,2023-05-16,,1,"Bill Numbered but not Distributed in Legislative Research and General Counsel"
1764883,2023-05-16,,2,"Numbered Bill Publicly Distributed in Legislative Research and General Counsel"
1764883,2023-05-16,,3,"LFA/ bill sent to agencies for fiscal input in Legislative Research and General Counsel"
1764883,2023-05-16,,4,"LFA/ fiscal note sent to sponsor in Legislative Research and General Counsel"
1764883,2023-05-17,,5,"LFA/ fiscal note publicly available in Legislative Research and General Counsel"
1764883,2023-05-17,House,6,"House/ received bill from Legislative Research in Clerk of the House"
1764883,2023-05-17,House,7,"House/ received fiscal note from Fiscal Analyst in Clerk of the House"
1764883,2023-05-17,House,8,"House/ 1st reading (Introduced) in House Rules Committee"
1764883,2023-05-17,House,9,"House/ Rules to 3rd Reading Calendar in House 3rd Reading Calendar for House bills"
1764883,2023-05-17,House,10,"House/ 2nd suspended in House 3rd Reading Calendar for House bills"
1764883,2023-05-17,House,11,"House/ 2nd reading in House 3rd Reading Calendar for House bills"
1764883,2023-05-17,House,12,"House/ 3rd reading in House 3rd Reading Calendar for House bills"
1764883,2023-05-17,Senate,13,"House/ passed 3rd reading in Senate Secretary"
1764883,2023-05-17,Senate,14,"House/ to Senate in Senate Secretary"
1764883,2023-05-17,Senate,15,"Senate/ received from House in Waiting for Introduction in the Senate"
1764883,2023-05-17,Senate,16,"Senate/ 1st reading (Introduced) in Senate Rules Committee"
1764883,2023-05-17,Senate,17,"Senate/ 2nd & 3rd readings/ suspension in Senate 2nd Reading Calendar"
1764883,2023-05-17,Senate,18,"Senate/ passed 2nd & 3rd readings/ suspension in Senate President"
1764883,2023-05-17,House,19,"Senate/ signed by President/ returned to House in House Speaker"
1764883,2023-05-17,House,20,"Senate/ to House in House Speaker"
1764883,2023-05-17,House,21,"House/ received from Senate in House Speaker"
1764883,2023-05-17,,22,"House/ signed by Speaker/ sent for enrolling in Legislative Research and General Counsel / Enrolling"
1764883,2023-05-18,,23,"Bill Received from House for Enrolling in Legislative Research and General Counsel / Enrolling"
1764883,2023-05-18,,24,"Draft of Enrolled Bill Prepared in Legislative Research and General Counsel / Enrolling"
1764883,2023-05-18,House,25,"Enrolled Bill Returned to House or Senate in Clerk of the House"
1764883,2023-05-18,House,26,"House/ enrolled bill to Printing in Clerk of the House"
1764883,2023-05-18,House,27,"House/ received enrolled bill from Printing in Clerk of the House"
1764883,2023-05-18,,28,"House/ to Governor in Executive Branch - Governor"
1764883,2023-05-18,,29,"Governor Signed in Lieutenant Governor's office for filing"
