bill_id,session_id,bill_number,status,status_desc,status_date,title,description,committee_id,committee,last_action_date,last_action,url,state_link
1764320,2049,HB1001,4,Passed,2023-05-18,"Emergency Response Funding","Emergency Response Funding",0,,2023-05-18,"Governor Signed in Lieutenant Governor's office for filing",https://legiscan.com/UT/bill/HB1001/2023/X1,https://le.utah.gov/~2023S1/bills/static/HB1001.html
1764365,2049,HB1002,4,Passed,2023-05-18,"Restricted Persons Amendments","Restricted Persons Amendments",0,,2023-05-18,"Governor Signed in Lieutenant Governor's office for filing",https://legiscan.com/UT/bill/HB1002/2023/X1,https://le.utah.gov/~2023S1/bills/static/HB1002.html
1764883,2049,HB1003,4,Passed,2023-05-18,"Firefighter Death Benefit Amendments","Firefighter Death Benefit Amendments",0,,2023-05-18,"Governor Signed in Lieutenant Governor's office for filing",https://legiscan.com/UT/bill/HB1003/2023/X1,https://le.utah.gov/~2023S1/bills/static/HB1003.html
1764343,2049,HJR101,3,Enrolled,2023-05-18,"Joint Resolution Extending Emergency Powers for Flood Mitigation and Infrastructure Rehabilitation","Joint Resolution Extending Emergency Powers for Flood Mitigation and Infrastructure Rehabilitation",0,,2023-05-18,"House/ to Lieutenant Governor in Lieutenant Governor's office for filing",https://legiscan.com/UT/bill/HJR101/2023/X1,https://le.utah.gov/~2023S1/bills/static/HJR101.html
