Date,State,Bill No,Title,Action
"Feb. 13, 2024",NM,HB 303,Appropriates Temporary Assistance for Needy Family's (TANF) Funds for a Workforce Development Pilot Program,"Bill Passed
                           - House
                      

                      
                          (41 - 12)"
"Feb. 13, 2024",NM,SB 96,Increases Criminal Penalties for Attempted Murder,"Bill Passed
                           - Senate
                      

                      
                          (32 - 4)"
"Feb. 12, 2024",NM,HB 2,Appropriates Funds for the 2024-2025 Fiscal Year State Budget,"Bill Passed
                           - Senate
                      

                      
                          (31 - 10)"
"Feb. 12, 2024",NM,SB 159,Establishes the Higher Education Trust Fund and the Higher Education Program Fund,"Bill Passed
                           - House
                      

                      
                          (43 - 18)"
"Feb. 12, 2024",NM,SB 146,Requires Hospital Acceptance of Health Plans,"Bill Passed
                           - Senate
                      

                      
                          (21 - 16)"
"Feb. 12, 2024",NM,HB 130,Establishes a Cloud Seeding Pilot Program,"Bill Passed
                           - House
                      

                      
                          (61 - 6)"
"Feb. 12, 2024",NM,HB 239,Establishes Cannabis as Prison Contraband,"Bill Passed
                           - House
                      

                      
                          (57 - 4)"
"Feb. 12, 2024",NM,HB 182,"Amends the State Campaign Reporting Act to Require Disclaimers on ""Materially Deceptive Media""","Bill Passed
                           - House
                      

                      
                          (38 - 28)"
"Feb. 10, 2024",NM,HB 129,Establishes a Waiting Period for Firearm Purchases,"Bill Passed
                           - Senate
                      

                      
                          (23 - 18)"
"Feb. 10, 2024",NM,SB 153,Increases the Amount that is Annually Transferred to the Early Childhood Education and Care Program Fund,"Bill Passed
                           - House
                      

                      
                          (52 - 14)"
"Feb. 10, 2024",NM,HB 48,Establishes an Oil And Gas Future Royalty Rate,"Bill Passed
                           - House
                      

                      
                          (39 - 28)"
"Feb. 10, 2024",NM,HB 298,Establishes a Service Members Suicide Prevention Program,"Bill Passed
                           - House
                      

                      
                          (63 - 1)"
"Feb. 10, 2024",NM,SB 241,Requires Background Checks for Employees of the State Aging and Long-Term Services Department,"Bill Passed
                           - Senate
                      

                      
                          (32 - 6)"
"Feb. 9, 2024",NM,HB 196,Establishes the Government Results and Opportunity Expendable Trust Fund,"Bill Passed
                           - House
                      

                      
                          (39 - 28)"
"Feb. 9, 2024",NM,SB 15,"Requires State Review of All Healthcare Mergers, Acquisitions, and Other Material Changes","Bill Passed
                           - Senate
                      

                      
                          (27 - 15)"
"Feb. 9, 2024",NM,SB 176,Amends and Addresses Various Athletic Competition Changes,"Bill Passed
                           - Senate
                      

                      
                          (20 - 16)"
"Feb. 9, 2024",NM,SB 3,Authorizes Paid Family Medical Leave,"Bill Passed
                           - Senate
                      

                      
                          (25 - 15)"
"Feb. 8, 2024",NM,HB 7,Amends the Distribution of Various State Health Insurance Costs,"Bill Passed
                           - House
                      

                      
                          (51 - 14)"
"Feb. 8, 2024",NM,SB 106,Establishes a Committee to Plan a Celebration of the 250th Anniversary of the Declaration of Independence,"Bill Passed
                           - Senate
                      

                      
                          (38 - 1)"
"Feb. 8, 2024",NM,SB 135,Requires Doctors Ask Health Insurers to Cover Medication Costs Without Needing to Try Cheaper Versions First,"Bill Passed
                           - Senate
                      

                      
                          (38 - 2)"
"Feb. 7, 2024",NM,HB 252,Reduces State Income Tax Rates,"Bill Passed
                           - House
                      

                      
                          (48 - 21)"
"Feb. 6, 2024",NM,SB 127,Amends Previous Law to Authorize Psychiatrists to Prescribe Certain Treatments,"Bill Passed
                           - Senate
                      

                      
                          (36 - 0)"
"Feb. 6, 2024",NM,SB 37,Requires All Meat Plants to be Inspected by State Before Federal Approval to Open,"Bill Passed
                           - Senate
                      

                      
                          (39 - 0)"
"Feb. 6, 2024",NM,SB 88,Authorizes Electronic Driver Licenses,"Bill Passed
                           - Senate
                      

                      
                          (38 - 0)"
"Feb. 5, 2024",NM,SB 159,Establishes the Higher Education Trust Fund and the Higher Education Program Fund,"Bill Passed
                           - Senate
                      

                      
                          (37 - 5)"
"Feb. 5, 2024",NM,SB 6,Amends Various State Cannabis Policies and Regulations,"Bill Passed
                           - Senate
                      

                      
                          (25 - 15)"
"Feb. 4, 2024",NM,HB 151,Requires Public Colleges and Universities Include Material on Affirmative Consent in Orientation,"Bill Passed
                           - House
                      

                      
                          (44 - 17)"
"Feb. 3, 2024",NM,HB 41,Establishes State Clean Energy Standards,"Bill Passed
                           - House
                      

                      
                          (36 - 33)"
"Feb. 2, 2024",NM,HB 129,Establishes a Waiting Period for Firearm Purchases,"Bill Passed
                           - House
                      

                      
                          (37 - 33)"
"Feb. 1, 2024",NM,SB 153,Increases the Amount that is Annually Transferred to the Early Childhood Education and Care Program Fund,"Bill Passed
                           - Senate
                      

                      
                          (31 - 7)"
"Feb. 1, 2024",NM,SB 137,Increases School Board Training Requirements,"Bill Passed
                           - Senate
                      

                      
                          (30 - 9)"
"Jan. 31, 2024",NM,HB 2,Appropriates Funds for the 2024-2025 Fiscal Year State Budget,"Bill Passed
                           - House
                      

                      
                          (53 - 16)"
"Jan. 30, 2024",NM,SB 5,Prohibits Fireams at State Drop Boxes and Polling Places,"Bill Passed
                           - Senate
                      

                      
                          (26 - 16)"
