bill_id,session,session_year,action_date,action,order,vote_url
HB1001,2024-RS,2024,2024-01-09,First read in House and referred to House Taxation H.J. 22,1,
HB1001,2024-RS,2024,2024-01-11,Scheduled for hearing,2,
HB1001,2024-RS,2024,2024-01-11,"House Taxation  Do Pass, Passed, YEAS 11, NAYS 1.",3,
HB1001,2024-RS,2024,2024-01-11,Fiscal Note Requested H.J. 37,4,
HB1001,2024-RS,2024,2024-01-12,"House of Representatives  Do Pass, Passed, YEAS 54, NAYS 12. H.J. 52",5,
HB1001,2024-RS,2024,2024-01-16,First read in Senate and referred to Senate Committee on Appropriations S.J. 86,6,
HB1001,2024-RS,2024,2024-01-18,Scheduled for hearing,7,
HB1001,2024-RS,2024,2024-01-18,"Senate Committee on Appropriations  Tabled, Passed, YEAS 7, NAYS 2.",8,
HB1002,2024-RS,2024,2024-01-09,First read in House and referred to House Education H.J. 18,1,
HB1002,2024-RS,2024,2024-01-12,Scheduled for hearing,2,
HB1002,2024-RS,2024,2024-01-12,"House Education  Tabled, Passed, YEAS 14, NAYS 0.",3,
HB1003,2024-RS,2024,2024-01-09,First read in House and referred to House State Affairs H.J. 21,1,
HB1003,2024-RS,2024,2024-01-12,Scheduled for hearing,2,
HB1003,2024-RS,2024,2024-01-12,"House State Affairs  Do Pass, Passed, YEAS 13, NAYS 0.",3,
HB1003,2024-RS,2024,2024-01-12,"Certified uncontested, placed on consent",4,
HB1003,2024-RS,2024,2024-01-16,Remove from Consent Calendar H.J. 61,5,
HB1003,2024-RS,2024,2024-01-17,"House of Representatives  Do Pass, Passed, YEAS 69, NAYS 0. H.J. 76",6,
HB1003,2024-RS,2024,2024-01-18,First read in Senate and referred to Senate Education S.J. 108,7,
HB1003,2024-RS,2024,2024-01-25,Scheduled for hearing,8,
HB1003,2024-RS,2024,2024-01-25,"Senate Education  Do Pass, Passed, YEAS 6, NAYS 0.",9,
HB1003,2024-RS,2024,2024-01-25,"Certified uncontested, placed on consent",10,
HB1003,2024-RS,2024,2024-01-29,"Senate  Do Pass, Passed, YEAS 31, NAYS 0. S.J. 191",11,
HB1003,2024-RS,2024,2024-01-30,Signed by the Speaker H.J. 203,12,
HB1003,2024-RS,2024,2024-01-31,Signed by the President S.J. 224,13,
HB1003,2024-RS,2024,2024-02-01,"Delivered to the Governor on Thursday, February 01, 2024  H.J. 224",14,
HB1003,2024-RS,2024,2024-02-06,"Signed by the Governor on Monday, February 05, 2024  H.J. 256",15,
HB1004,2024-RS,2024,2024-01-09,First read in House and referred to House Judiciary H.J. 19,1,
HB1004,2024-RS,2024,2024-01-12,Scheduled for hearing,2,
HB1004,2024-RS,2024,2024-01-12,"House Judiciary  Do Pass, Passed, YEAS 11, NAYS 0.",3,
HB1004,2024-RS,2024,2024-01-12,"Certified uncontested, placed on consent",4,
HB1004,2024-RS,2024,2024-01-16,"House of Representatives  Do Pass, Passed, YEAS 69, NAYS 0. H.J. 61",5,
HB1004,2024-RS,2024,2024-01-17,First read in Senate and referred to Senate Judiciary S.J. 96,6,
HB1004,2024-RS,2024,2024-01-25,Scheduled for hearing,7,
HB1004,2024-RS,2024,2024-01-25,"Senate Judiciary  Do Pass, Passed, YEAS 7, NAYS 0.",8,
HB1004,2024-RS,2024,2024-01-25,"Certified uncontested, placed on consent",9,
HB1004,2024-RS,2024,2024-01-29,"Senate  Do Pass, Passed, YEAS 31, NAYS 0. S.J. 191",10,
HB1004,2024-RS,2024,2024-01-30,Signed by the Speaker H.J. 203,11,
HB1004,2024-RS,2024,2024-01-31,Signed by the President S.J. 224,12,
HB1004,2024-RS,2024,2024-02-01,"Delivered to the Governor on Thursday, February 01, 2024  H.J. 224",13,
HB1004,2024-RS,2024,2024-02-06,"Signed by the Governor on Monday, February 05, 2024  H.J. 256",14,
HB1005,2024-RS,2024,2024-01-09,First read in House and referred to House Judiciary H.J. 19,1,
HB1005,2024-RS,2024,2024-01-12,Scheduled for hearing,2,
HB1005,2024-RS,2024,2024-01-12,"House Judiciary  Do Pass, Passed, YEAS 11, NAYS 0.",3,
HB1005,2024-RS,2024,2024-01-12,"Certified uncontested, placed on consent",4,
HB1005,2024-RS,2024,2024-01-16,"House of Representatives  Do Pass, Passed, YEAS 69, NAYS 0. H.J. 61",5,
HB1005,2024-RS,2024,2024-01-17,First read in Senate and referred to Senate State Affairs S.J. 96,6,
HB1005,2024-RS,2024,2024-01-22,Scheduled for hearing,7,
HB1005,2024-RS,2024,2024-01-22,"Senate State Affairs  Do Pass, Passed, YEAS 9, NAYS 0.",8,
HB1005,2024-RS,2024,2024-01-22,"Certified uncontested, placed on consent",9,
HB1005,2024-RS,2024,2024-01-23,"Senate  Do Pass, Passed, YEAS 33, NAYS 0. S.J. 149",10,
HB1005,2024-RS,2024,2024-01-25,Signed by the Speaker H.J. 180,11,
HB1005,2024-RS,2024,2024-01-29,Signed by the President S.J. 194,12,
HB1005,2024-RS,2024,2024-01-30,"Delivered to the Governor on Tuesday, January 30, 2024  H.J. 194",13,
HB1005,2024-RS,2024,2024-02-06,"Signed by the Governor on Monday, February 05, 2024  H.J. 256",14,
HB1006,2024-RS,2024,2024-01-09,First read in House and referred to House Judiciary H.J. 19,1,
HB1006,2024-RS,2024,2024-01-12,Scheduled for hearing,2,
HB1006,2024-RS,2024,2024-01-12,"House Judiciary  Do Pass, Passed, YEAS 11, NAYS 0.",3,
HB1006,2024-RS,2024,2024-01-12,"Certified uncontested, placed on consent",4,
HB1006,2024-RS,2024,2024-01-16,"House of Representatives  Do Pass, Passed, YEAS 69, NAYS 0. H.J. 61",5,
HB1006,2024-RS,2024,2024-01-17,First read in Senate and referred to Senate State Affairs S.J. 96,6,
HB1006,2024-RS,2024,2024-01-22,Scheduled for hearing,7,
HB1006,2024-RS,2024,2024-01-22,"Senate State Affairs  Do Pass, Passed, YEAS 9, NAYS 0.",8,
HB1006,2024-RS,2024,2024-01-22,"Certified uncontested, placed on consent",9,
HB1006,2024-RS,2024,2024-01-23,"Senate  Do Pass, Passed, YEAS 33, NAYS 0. S.J. 149",10,
HB1006,2024-RS,2024,2024-01-29,Signed by the Speaker H.J. 191,11,
HB1006,2024-RS,2024,2024-01-30,Signed by the President S.J. 207,12,
HB1006,2024-RS,2024,2024-01-31,"Delivered to the Governor on Wednesday, January 31, 2024  H.J. 207",13,
HB1006,2024-RS,2024,2024-02-06,"Signed by the Governor on Monday, February 05, 2024  H.J. 256",14,
HB1007,2024-RS,2024,2024-01-09,First read in House and referred to House Military and Veterans Affairs H.J. 21,1,
HB1007,2024-RS,2024,2024-01-24,Scheduled for hearing,2,
HB1007,2024-RS,2024,2024-01-24,"House Military and Veterans Affairs  Do Pass, Passed, YEAS 12, NAYS 0.",3,
HB1007,2024-RS,2024,2024-01-24,"Certified uncontested, placed on consent",4,
HB1007,2024-RS,2024,2024-01-29,"House of Representatives  Do Pass, Passed, YEAS 66, NAYS 0. H.J. 188",5,
HB1007,2024-RS,2024,2024-01-30,First read in Senate and referred to Senate Military and Veterans Affairs S.J. 203,6,
HB1007,2024-RS,2024,2024-02-13,Scheduled for hearing,7,
HB1007,2024-RS,2024,2024-02-13,"Senate Military and Veterans Affairs  Do Pass, Passed, YEAS 5, NAYS 0.",8,
HB1007,2024-RS,2024,2024-02-15,"Senate  Do Pass, Passed, YEAS 33, NAYS 0. S.J. 346",9,
HB1007,2024-RS,2024,2024-02-20,Signed by the Speaker H.J. 362,10,
HB1007,2024-RS,2024,2024-02-21,Signed by the President S.J. 380,11,
HB1007,2024-RS,2024,2024-02-22,"Delivered to the Governor on Thursday, February 22, 2024  H.J. 372",12,
HB1007,2024-RS,2024,2024-02-27,"Signed by the Governor on Tuesday, February 27, 2024  H.J. 410",13,
HB1008,2024-RS,2024,2024-01-09,First read in House and referred to House Military and Veterans Affairs H.J. 21,1,
HB1008,2024-RS,2024,2024-01-24,Scheduled for hearing,2,
HB1008,2024-RS,2024,2024-01-24,"House Military and Veterans Affairs  Motion to amend, Passed Amendment 1008A",3,
HB1008,2024-RS,2024,2024-01-24,"House Military and Veterans Affairs  Do Pass Amended, Passed, YEAS 13, NAYS 0.",4,
HB1008,2024-RS,2024,2024-01-30,"House of Representatives  Do Pass Amended, Passed, YEAS 68, NAYS 0. H.J. 201",5,
HB1008,2024-RS,2024,2024-01-31,First read in Senate and referred to Senate Military and Veterans Affairs S.J. 221,6,
HB1008,2024-RS,2024,2024-02-07,Scheduled for hearing,7,
HB1008,2024-RS,2024,2024-02-07,"Senate Military and Veterans Affairs  Do Pass, Passed, YEAS 5, NAYS 0.",8,
HB1008,2024-RS,2024,2024-02-07,"Certified uncontested, placed on consent",9,
HB1008,2024-RS,2024,2024-02-12,Remove from Consent Calendar S.J. 297,10,
HB1008,2024-RS,2024,2024-02-13,"Senate  Deferred to another day, Passed S.J. 310",11,
HB1008,2024-RS,2024,2024-02-14,"Senate  Do Pass Amended, Passed, YEAS 31, NAYS 1. S.J. 329",12,
HB1008,2024-RS,2024,2024-02-15,Signed by the Speaker H.J. 348,13,
HB1008,2024-RS,2024,2024-02-15,Signed by the President S.J. 347,14,
HB1008,2024-RS,2024,2024-02-20,"Delivered to the Governor on Tuesday, February 20, 2024  H.J. 352",15,
HB1008,2024-RS,2024,2024-02-27,"Signed by the Governor on Tuesday, February 27, 2024  H.J. 410",16,
HB1009,2024-RS,2024,2024-01-09,First read in House and referred to House State Affairs H.J. 21,1,
HB1009,2024-RS,2024,2024-01-17,Scheduled for hearing,2,
HB1009,2024-RS,2024,2024-01-17,"House State Affairs  Deferred to the 41st legislative day, Passed, YEAS 11, NAYS 2.",3,
HB1010,2024-RS,2024,2024-01-09,Withdrawn at the Request of the Prime Sponsor H.J. 16,1,
HB1011,2024-RS,2024,2024-01-09,First read in House and referred to House State Affairs H.J. 21,1,
HB1011,2024-RS,2024,2024-01-12,Scheduled for hearing,2,
HB1011,2024-RS,2024,2024-01-12,"House State Affairs  Do Pass, Passed, YEAS 13, NAYS 0.",3,
HB1011,2024-RS,2024,2024-01-12,"Certified uncontested, placed on consent",4,
HB1011,2024-RS,2024,2024-01-16,Remove from Consent Calendar H.J. 61,5,
HB1011,2024-RS,2024,2024-01-17,"House of Representatives  Do Pass, Passed, YEAS 62, NAYS 7. H.J. 75",6,
HB1011,2024-RS,2024,2024-01-18,First read in Senate and referred to Senate State Affairs S.J. 108,7,
HB1011,2024-RS,2024,2024-01-22,Scheduled for hearing,8,
HB1011,2024-RS,2024,2024-01-22,"Senate State Affairs  Do Pass, Passed, YEAS 8, NAYS 0.",9,
HB1011,2024-RS,2024,2024-01-23,"Senate  Do Pass, Passed, YEAS 31, NAYS 2. S.J. 155",10,
HB1011,2024-RS,2024,2024-01-29,Signed by the Speaker H.J. 191,11,
HB1011,2024-RS,2024,2024-01-30,Signed by the President S.J. 207,12,
HB1011,2024-RS,2024,2024-01-31,"Delivered to the Governor on Wednesday, January 31, 2024  H.J. 207",13,
HB1011,2024-RS,2024,2024-02-06,"Signed by the Governor on Monday, February 05, 2024  H.J. 256",14,
HB1012,2024-RS,2024,2024-01-09,First read in House and referred to House Health and Human Services H.J. 18,1,
HB1012,2024-RS,2024,2024-01-16,Scheduled for hearing,2,
HB1012,2024-RS,2024,2024-01-16,"House Health and Human Services  Motion to amend, Passed Amendment 1012B",3,
HB1012,2024-RS,2024,2024-01-16,"House Health and Human Services  Do Pass Amended, Passed, YEAS 9, NAYS 4.",4,
HB1012,2024-RS,2024,2024-01-18,"House of Representatives  Do Pass Amended, Passed, YEAS 52, NAYS 16. H.J. 85",5,
HB1012,2024-RS,2024,2024-01-19,First read in Senate and referred to Senate Health and Human Services S.J. 119,6,
HB1012,2024-RS,2024,2024-01-24,Scheduled for hearing,7,
HB1012,2024-RS,2024,2024-01-29,Scheduled for hearing,8,
HB1012,2024-RS,2024,2024-01-29,"Senate Health and Human Services  Do Pass, Passed, YEAS 6, NAYS 0.",9,
HB1012,2024-RS,2024,2024-01-30,"Senate  Do Pass Amended, Passed, YEAS 29, NAYS 2. S.J. 206",10,
HB1012,2024-RS,2024,2024-02-01,Signed by the Speaker H.J. 231,11,
HB1012,2024-RS,2024,2024-02-02,Signed by the President S.J. 251,12,
HB1012,2024-RS,2024,2024-02-05,"Delivered to the Governor on Monday, February 05, 2024  H.J. 244",13,
HB1012,2024-RS,2024,2024-02-13,"Signed by the Governor on Monday, February 12, 2024  H.J. 314",14,
HB1013,2024-RS,2024,2024-01-09,First read in House and referred to House Health and Human Services H.J. 18,1,
HB1013,2024-RS,2024,2024-01-16,Scheduled for hearing,2,
HB1013,2024-RS,2024,2024-01-16,"House Health and Human Services  Do Pass, Passed, YEAS 11, NAYS 2.",3,
HB1013,2024-RS,2024,2024-01-17,"House of Representatives  Do Pass, Passed, YEAS 47, NAYS 22. H.J. 77",4,
HB1013,2024-RS,2024,2024-01-18,First read in Senate and referred to Senate Health and Human Services S.J. 108,5,
HB1013,2024-RS,2024,2024-01-22,Scheduled for hearing,6,
HB1013,2024-RS,2024,2024-01-22,"Senate Health and Human Services  Do Pass, Passed, YEAS 7, NAYS 0.",7,
HB1013,2024-RS,2024,2024-01-23,"Senate  Do Pass, Passed, YEAS 30, NAYS 3. S.J. 156",8,
HB1013,2024-RS,2024,2024-01-29,Signed by the Speaker H.J. 191,9,
HB1013,2024-RS,2024,2024-01-30,Signed by the President S.J. 207,10,
HB1013,2024-RS,2024,2024-01-31,"Delivered to the Governor on Wednesday, January 31, 2024  H.J. 207",11,
HB1013,2024-RS,2024,2024-02-06,"Signed by the Governor on Monday, February 05, 2024  H.J. 256",12,
HB1014,2024-RS,2024,2024-01-09,First read in House and referred to House Health and Human Services H.J. 18,1,
HB1014,2024-RS,2024,2024-01-18,Scheduled for hearing,2,
HB1014,2024-RS,2024,2024-01-18,"Referred to House Committee on Appropriations, Passed, YEAS 13, NAYS 0.",3,
HB1014,2024-RS,2024,2024-02-14,Scheduled for hearing,4,
HB1014,2024-RS,2024,2024-02-15,Scheduled for hearing,5,
HB1014,2024-RS,2024,2024-02-15,"House Committee on Appropriations  Motion to amend, Passed Amendment 1014A",6,
HB1014,2024-RS,2024,2024-02-15,"House Committee on Appropriations  Deferred to the 41st legislative day, Passed, YEAS 7, NAYS 2.",7,
HB1015,2024-RS,2024,2024-01-09,First read in House and referred to House Health and Human Services H.J. 18,1,
HB1015,2024-RS,2024,2024-01-11,Scheduled for hearing,2,
HB1015,2024-RS,2024,2024-01-11,"House Health and Human Services  Do Pass, Passed, YEAS 13, NAYS 0.",3,
HB1015,2024-RS,2024,2024-01-12,"House of Representatives  Deferred to another day, Passed H.J. 53",4,
HB1015,2024-RS,2024,2024-01-16,"House of Representatives  Do Pass, Passed, YEAS 51, NAYS 18. H.J. 63",5,
HB1015,2024-RS,2024,2024-01-17,First read in Senate and referred to Senate Health and Human Services S.J. 95,6,
HB1015,2024-RS,2024,2024-01-22,Scheduled for hearing,7,
HB1015,2024-RS,2024,2024-01-22,"Senate Health and Human Services  Do Pass, Passed, YEAS 7, NAYS 0.",8,
HB1015,2024-RS,2024,2024-01-22,"Certified uncontested, placed on consent",9,
HB1015,2024-RS,2024,2024-01-23,Remove from Consent Calendar S.J. 149,10,
HB1015,2024-RS,2024,2024-01-24,"Senate  Do Pass, Passed, YEAS 28, NAYS 3. S.J. 169",11,
HB1015,2024-RS,2024,2024-01-29,Signed by the Speaker H.J. 191,12,
HB1015,2024-RS,2024,2024-01-30,Signed by the President S.J. 207,13,
HB1015,2024-RS,2024,2024-01-31,"Delivered to the Governor on Wednesday, January 31, 2024  H.J. 207",14,
HB1015,2024-RS,2024,2024-02-06,"Signed by the Governor on Monday, February 05, 2024  H.J. 256",15,
HB1016,2024-RS,2024,2024-01-09,First read in House and referred to House Health and Human Services H.J. 18,1,
HB1016,2024-RS,2024,2024-01-11,Scheduled for hearing,2,
HB1016,2024-RS,2024,2024-01-18,Scheduled for hearing,3,
HB1016,2024-RS,2024,2024-01-18,"House Health and Human Services  Motion to amend, Passed Amendment 1016B",4,
HB1016,2024-RS,2024,2024-01-18,"House Health and Human Services  Referred as Amended to Joint Committee on Appropriations, Passed, YEAS 12, NAYS 0.",5,
HB1016,2024-RS,2024,2024-02-20,Scheduled for hearing,6,
HB1016,2024-RS,2024,2024-02-20,"Joint Committee on Appropriations  Tabled, Passed, YEAS 16, NAYS 0.",7,
HB1017,2024-RS,2024,2024-01-09,First read in House and referred to House Health and Human Services H.J. 18,1,
HB1017,2024-RS,2024,2024-01-18,Scheduled for hearing,2,
HB1017,2024-RS,2024,2024-01-18,"House Health and Human Services  Do Pass, Passed, YEAS 13, NAYS 0.",3,
HB1017,2024-RS,2024,2024-01-19,"House of Representatives  Deferred to another day, Passed H.J. 96",4,
HB1017,2024-RS,2024,2024-01-22,"House of Representatives  Do Pass, Passed, YEAS 50, NAYS 16. H.J. 147",5,
HB1017,2024-RS,2024,2024-01-23,First read in Senate and referred to Senate Health and Human Services S.J. 148,6,
HB1017,2024-RS,2024,2024-01-31,Scheduled for hearing,7,
HB1017,2024-RS,2024,2024-01-31,"Senate Health and Human Services  Do Pass, Passed, YEAS 6, NAYS 0.",8,
HB1017,2024-RS,2024,2024-02-01,"Senate  Do Pass, Passed, YEAS 29, NAYS 2. S.J. 241",9,
HB1017,2024-RS,2024,2024-02-02,Signed by the Speaker H.J. 240,10,
HB1017,2024-RS,2024,2024-02-05,Signed by the President S.J. 261,11,
HB1017,2024-RS,2024,2024-02-06,"Delivered to the Governor on Tuesday, February 06, 2024  H.J. 256",12,
HB1017,2024-RS,2024,2024-02-13,"Signed by the Governor on Monday, February 12, 2024  H.J. 314",13,
HB1018,2024-RS,2024,2024-01-09,First read in House and referred to House Taxation H.J. 22,1,
HB1018,2024-RS,2024,2024-01-11,Scheduled for hearing,2,
HB1018,2024-RS,2024,2024-01-11,"House Taxation  Do Pass, Passed, YEAS 11, NAYS 1.",3,
HB1018,2024-RS,2024,2024-01-12,"House of Representatives  Deferred to another day, Passed H.J. 53",4,
HB1018,2024-RS,2024,2024-01-16,"House of Representatives  Do Pass, Passed, YEAS 67, NAYS 2. H.J. 62",5,
HB1018,2024-RS,2024,2024-01-17,First read in Senate and referred to Senate Taxation S.J. 96,6,
HB1018,2024-RS,2024,2024-01-19,Scheduled for hearing,7,
HB1018,2024-RS,2024,2024-01-19,"Senate Taxation  Do Pass, Passed, YEAS 6, NAYS 0.",8,
HB1018,2024-RS,2024,2024-01-19,"Certified uncontested, placed on consent",9,
HB1018,2024-RS,2024,2024-01-22,Remove from Consent Calendar S.J. 130,10,
HB1018,2024-RS,2024,2024-01-23,"Senate  Do Pass, Passed, YEAS 32, NAYS 1. S.J. 156",11,
HB1018,2024-RS,2024,2024-01-25,Signed by the Speaker H.J. 180,12,
HB1018,2024-RS,2024,2024-01-29,Signed by the President S.J. 194,13,
HB1018,2024-RS,2024,2024-01-30,"Delivered to the Governor on Tuesday, January 30, 2024  H.J. 194",14,
HB1018,2024-RS,2024,2024-02-06,"Signed by the Governor on Monday, February 05, 2024  H.J. 256",15,
HB1019,2024-RS,2024,2024-01-09,First read in House and referred to House Taxation H.J. 22,1,
HB1019,2024-RS,2024,2024-01-11,Scheduled for hearing,2,
HB1019,2024-RS,2024,2024-01-11,"House Taxation  Do Pass, Passed, YEAS 12, NAYS 0.",3,
HB1019,2024-RS,2024,2024-01-12,"House of Representatives  Deferred to another day, Passed H.J. 53",4,
HB1019,2024-RS,2024,2024-01-16,"House of Representatives  Do Pass, Passed, YEAS 69, NAYS 0. H.J. 63",5,
HB1019,2024-RS,2024,2024-01-17,First read in Senate and referred to Senate Taxation S.J. 96,6,
HB1019,2024-RS,2024,2024-01-19,Scheduled for hearing,7,
HB1019,2024-RS,2024,2024-01-19,"Senate Taxation  Do Pass, Passed, YEAS 6, NAYS 0.",8,
HB1019,2024-RS,2024,2024-01-19,"Certified uncontested, placed on consent",9,
HB1019,2024-RS,2024,2024-01-22,"Senate  Do Pass, Passed, YEAS 33, NAYS 0. S.J. 130",10,
HB1019,2024-RS,2024,2024-01-23,Signed by the Speaker H.J. 160,11,
HB1019,2024-RS,2024,2024-01-24,Signed by the President S.J. 170,12,
HB1019,2024-RS,2024,2024-01-25,"Delivered to the Governor on Thursday, January 25, 2024  H.J. 170",13,
HB1019,2024-RS,2024,2024-02-01,"Signed by the Governor on Wednesday, January 31, 2024  H.J. 224",14,
HB1020,2024-RS,2024,2024-01-09,First read in House and referred to House Education H.J. 18,1,
HB1020,2024-RS,2024,2024-01-12,Scheduled for hearing,2,
HB1020,2024-RS,2024,2024-01-12,"House Education  Do Pass, Passed, YEAS 14, NAYS 0.",3,
HB1020,2024-RS,2024,2024-01-12,"Certified uncontested, placed on consent",4,
HB1020,2024-RS,2024,2024-01-16,"House of Representatives  Do Pass, Passed, YEAS 69, NAYS 0. H.J. 61",5,
HB1020,2024-RS,2024,2024-01-17,First read in Senate and referred to Senate Education S.J. 95,6,
HB1020,2024-RS,2024,2024-01-25,Scheduled for hearing,7,
HB1020,2024-RS,2024,2024-01-25,"Senate Education  Do Pass, Passed, YEAS 6, NAYS 0.",8,
HB1020,2024-RS,2024,2024-01-25,"Certified uncontested, placed on consent",9,
HB1020,2024-RS,2024,2024-01-29,"Senate  Do Pass, Passed, YEAS 31, NAYS 0. S.J. 191",10,
HB1020,2024-RS,2024,2024-01-30,Signed by the Speaker H.J. 203,11,
HB1020,2024-RS,2024,2024-01-31,Signed by the President S.J. 224,12,
HB1020,2024-RS,2024,2024-02-01,"Delivered to the Governor on Thursday, February 01, 2024  H.J. 224",13,
HB1020,2024-RS,2024,2024-02-06,"Signed by the Governor on Monday, February 05, 2024  H.J. 256",14,
HB1021,2024-RS,2024,2024-01-09,First read in House and referred to House Education H.J. 18,1,
HB1021,2024-RS,2024,2024-01-12,Scheduled for hearing,2,
HB1021,2024-RS,2024,2024-01-12,"House Education  Do Pass, Failed, YEAS 7, NAYS 7.",3,
HB1021,2024-RS,2024,2024-01-17,Scheduled for hearing,4,
HB1021,2024-RS,2024,2024-01-17,"House Education  Deferred to the 41st legislative day, Passed, YEAS 8, NAYS 7.",5,
HB1022,2024-RS,2024,2024-01-09,First read in House and referred to House Education H.J. 18,1,
HB1022,2024-RS,2024,2024-01-17,Scheduled for hearing,2,
HB1022,2024-RS,2024,2024-01-17,"House Education  Motion to amend, Passed Amendment 1022A",3,
HB1022,2024-RS,2024,2024-01-17,"Referred to Joint Committee on Appropriations, Passed, YEAS 15, NAYS 0.",4,
HB1022,2024-RS,2024,2024-02-20,Scheduled for hearing,5,
HB1022,2024-RS,2024,2024-02-22,Scheduled for hearing,6,
HB1022,2024-RS,2024,2024-02-23,Scheduled for hearing,7,
HB1022,2024-RS,2024,2024-02-23,"Joint Committee on Appropriations  Motion to amend, Passed Amendment 1022B",8,
HB1022,2024-RS,2024,2024-02-23,"Joint Committee on Appropriations  Do Pass Amended, Passed, YEAS 12, NAYS 4.",9,
HB1022,2024-RS,2024,2024-02-26,"House of Representatives  Motion to amend, Passed H.J. 400  Amendment 1022C",10,
HB1022,2024-RS,2024,2024-02-26,"House of Representatives  Do Pass Amended, Passed, YEAS 62, NAYS 6. H.J. 400",11,
HB1022,2024-RS,2024,2024-02-27,First read in Senate and referral to committee waived pursuant to JR 6D-1 S.J. 424,12,
HB1022,2024-RS,2024,2024-02-28,"Senate  Deferred to another day, Passed S.J. 442",13,
HB1022,2024-RS,2024,2024-02-29,"Senate  Deferred to another day, Passed S.J. 460",14,
HB1022,2024-RS,2024,2024-03-04,"Senate  Do Pass Amended, Passed, YEAS 25, NAYS 8. S.J. 470",15,
HB1022,2024-RS,2024,2024-03-05,Signed by the President S.J. 488,16,
HB1022,2024-RS,2024,2024-03-05,Signed by the Speaker H.J. 480,17,
HB1022,2024-RS,2024,2024-03-06,"Delivered to the Governor on Wednesday, March 06, 2024  H.J. 484",18,
HB1022,2024-RS,2024,2024-03-26,"Signed by the Governor on Wednesday, March 13, 2024  H.J. 514",19,
HB1023,2024-RS,2024,2024-01-09,First read in House and referred to House Judiciary H.J. 19,1,
HB1023,2024-RS,2024,2024-01-24,Scheduled for hearing,2,
HB1023,2024-RS,2024,2024-01-24,"House Judiciary  Motion to amend, Passed Amendment 1023B",3,
HB1023,2024-RS,2024,2024-01-24,"House Judiciary  Do Pass Amended, Passed, YEAS 9, NAYS 2.",4,
HB1023,2024-RS,2024,2024-01-29,"House of Representatives  Do Pass Amended, Passed, YEAS 48, NAYS 17. H.J. 189",5,
HB1023,2024-RS,2024,2024-01-30,First read in Senate and referred to Senate Judiciary S.J. 203,6,
HB1023,2024-RS,2024,2024-02-15,Scheduled for hearing,7,
HB1023,2024-RS,2024,2024-02-15,"Senate Judiciary  Do Pass, Passed, YEAS 7, NAYS 0.",8,
HB1023,2024-RS,2024,2024-02-20,"Senate  Do Pass Amended, Passed, YEAS 30, NAYS 3. S.J. 365",9,
HB1023,2024-RS,2024,2024-02-21,Signed by the Speaker H.J. 369,10,
HB1023,2024-RS,2024,2024-02-22,Signed by the President S.J. 390,11,
HB1023,2024-RS,2024,2024-02-23,"Delivered to the Governor on Friday, February 23, 2024  H.J. 384",12,
HB1023,2024-RS,2024,2024-02-27,"Signed by the Governor on Tuesday, February 27, 2024  H.J. 410",13,
HB1024,2024-RS,2024,2024-01-09,First read in House and referred to House Judiciary H.J. 19,1,
HB1024,2024-RS,2024,2024-01-12,Scheduled for hearing,2,
HB1024,2024-RS,2024,2024-01-12,"House Judiciary  Do Pass, Passed, YEAS 11, NAYS 0.",3,
HB1024,2024-RS,2024,2024-01-16,"House of Representatives  Do Pass, Passed, YEAS 68, NAYS 1. H.J. 66",4,
HB1024,2024-RS,2024,2024-01-17,First read in Senate and referred to Senate Health and Human Services S.J. 95,5,
HB1024,2024-RS,2024,2024-01-24,Scheduled for hearing,6,
HB1024,2024-RS,2024,2024-01-24,"Senate Health and Human Services  Motion to amend, Passed Amendment 1024A",7,
HB1024,2024-RS,2024,2024-01-24,"Senate Health and Human Services  Do Pass Amended, Passed, YEAS 7, NAYS 0.",8,
HB1024,2024-RS,2024,2024-01-29,"Senate  Do Pass Amended, Passed, YEAS 30, NAYS 1. S.J. 192",9,
HB1024,2024-RS,2024,2024-01-31,"House of Representatives  Concurred in amendments, Passed, YEAS 67, NAYS 1. H.J. 209",10,
HB1024,2024-RS,2024,2024-02-01,Signed by the Speaker H.J. 231,11,
HB1024,2024-RS,2024,2024-02-02,Signed by the President S.J. 251,12,
HB1024,2024-RS,2024,2024-02-05,"Delivered to the Governor on Monday, February 05, 2024  H.J. 244",13,
HB1024,2024-RS,2024,2024-02-13,"Signed by the Governor on Monday, February 12, 2024  H.J. 314",14,
HB1025,2024-RS,2024,2024-01-09,First read in House and referred to House Judiciary H.J. 19,1,
HB1025,2024-RS,2024,2024-01-12,Scheduled for hearing,2,
HB1025,2024-RS,2024,2024-01-12,"House Judiciary  Motion to amend, Passed Amendment 1025A",3,
HB1025,2024-RS,2024,2024-01-12,"House Judiciary  Do Pass Amended, Passed, YEAS 8, NAYS 4.",4,
HB1025,2024-RS,2024,2024-01-17,"House of Representatives  Do Pass Amended, Passed, YEAS 40, NAYS 29. H.J. 76",5,
HB1025,2024-RS,2024,2024-01-18,First read in Senate and referred to Senate Judiciary S.J. 108,6,
HB1025,2024-RS,2024,2024-01-25,Scheduled for hearing,7,
HB1025,2024-RS,2024,2024-01-25,"Senate Judiciary  Deferred to the 41st legislative day, Passed, YEAS 4, NAYS 3.",8,
HB1026,2024-RS,2024,2024-01-09,First read in House and referred to House Local Government H.J. 20,1,
HB1026,2024-RS,2024,2024-01-11,Scheduled for hearing,2,
HB1026,2024-RS,2024,2024-01-11,"House Local Government  Motion to amend, Passed Amendment 1026A",3,
