bill_id,date,chamber,sequence,action
1633690,2023-02-06,House,1,"First Reading"
1633690,2023-02-06,House,2,"Authored by Representative Olsen"
1633690,2023-02-07,House,3,"Second Reading referred to Business and Commerce"
1633690,2023-02-22,House,4,"CR; Do Pass Business and Commerce Committee"
1633691,2023-02-06,House,1,"First Reading"
1633691,2023-02-06,House,2,"Authored by Representative Olsen"
1633691,2023-02-07,House,3,"Second Reading referred to Public Safety"
1633691,2023-02-27,House,4,"Withdrawn from Public Safety Committee"
1633691,2023-02-27,House,5,"Referred to State Powers"
1633691,2023-03-01,House,6,"CR; Do Pass State Powers Committee"
1633692,2023-02-06,House,1,"First Reading"
1633692,2023-02-06,House,2,"Authored by Representative Olsen"
1633692,2023-02-06,House,3,"Remove Representative Olsen as principal House author and substitute with Representative Kane"
1633692,2023-02-07,House,4,"Second Reading referred to Public Safety"
1633693,2023-02-06,House,1,"First Reading"
1633693,2023-02-06,House,2,"Authored by Representative Olsen"
1633693,2023-02-07,House,3,"Second Reading referred to Judiciary - Civil"
1633742,2023-02-06,House,1,"First Reading"
1633742,2023-02-06,House,2,"Authored by Representative West (Rick)"
1633742,2023-02-07,House,3,"Second Reading referred to Agriculture"
1633742,2023-02-15,House,4,"CR; Do Pass, amended by committee substitute Agriculture Committee"
1633742,2023-02-15,House,5,"Authored by Senator Burns (principal Senate author)"
1633742,2023-03-13,House,6,"General Order"
1633742,2023-03-13,House,7,"Third Reading, Measure passed: Ayes: 53 Nays: 36"
1633742,2023-03-13,House,8,"Referred for engrossment"
1633742,2023-03-14,House,9,"Engrossed, signed, to Senate"
1633742,2023-03-14,Senate,10,"First Reading"
1633742,2023-03-29,Senate,11,"Second Reading referred to General Government"
1633742,2023-04-04,Senate,12,"Coauthored by Senator Hamilton"
1633753,2023-02-06,House,1,"First Reading"
1633753,2023-02-06,House,2,"Authored by Representative West (Rick)"
1633753,2023-02-07,House,3,"Second Reading referred to Alcohol, Tobacco and Controlled Substances"
1633753,2023-02-27,House,4,"Withdrawn from Alcohol, Tobacco and Controlled Substances Committee"
1633753,2023-02-27,House,5,"Referred to Rules"
1633763,2023-02-06,House,1,"First Reading"
1633763,2023-02-06,House,2,"Authored by Representative West (Rick)"
1633763,2023-02-07,House,3,"Second Reading referred to Common Education"
1633763,2023-02-21,House,4,"CR; Do Pass Common Education Committee"
1633763,2023-02-21,House,5,"Coauthored by Representative(s) Talley"
1633763,2023-02-21,House,6,"Authored by Senator Murdock (principal Senate author)"
1633763,2023-03-21,House,7,"General Order"
1633763,2023-03-21,House,8,"Coauthored by Representative(s) Bashore"
1633763,2023-03-21,House,9,"Third Reading, Measure passed: Ayes: 74 Nays: 22"
1633763,2023-03-21,House,10,"Referred for engrossment"
1633763,2023-03-22,House,11,"Engrossed, signed, to Senate"
1633763,2023-03-22,Senate,12,"First Reading"
1633763,2023-03-30,Senate,13,"Second Reading referred to Education"
1633763,2023-04-04,Senate,14,"Reported Do Pass Education committee; CR filed"
1633773,2023-02-06,House,1,"First Reading"
1633773,2023-02-06,House,2,"Authored by Representative West (Rick)"
1633773,2023-02-07,House,3,"Second Reading referred to Judiciary - Civil"
1633773,2023-02-23,House,4,"CR; Do Pass Judiciary - Civil Committee"
1633773,2023-02-23,House,5,"Authored by Senator Burns (principal Senate author)"
1633773,2023-03-07,House,6,"General Order"
1633773,2023-03-07,House,7,"Third Reading, Measure passed: Ayes: 74 Nays: 0"
