bill_id,roll_call_id,date,chamber,description,yea,nay,nv,absent,total
1639216,1232719,2023-01-18,House,"House Comm - Favorable Recommendation",11,0,0,0,11
1639216,1232720,2023-01-18,House,"House Comm - Consent Calendar Recommendation",11,0,0,0,11
1639216,1234135,2023-01-23,House,"House/ passed 3rd reading",72,0,0,2,74
1639216,1235578,2023-01-25,Senate,"Senate Comm - Favorable Recommendation",4,0,0,2,6
1639216,1235579,2023-01-25,Senate,"Senate Comm - Consent Calendar Recommendation",4,0,0,2,6
1639216,1238888,2023-01-31,Senate,"Senate/ passed 3rd reading",27,0,0,2,29
1639217,1247706,2023-02-10,Senate,"Senate Comm - Substitute Recommendation from # 0 to # 1",3,0,0,5,8
1639217,1247707,2023-02-10,Senate,"Senate Comm - Favorable Recommendation",4,0,0,4,8
1639217,1251209,2023-02-14,Senate,"Senate/ passed 2nd reading",18,6,0,5,29
1639217,1261505,2023-02-24,Senate,"Senate/ passed 3rd reading",22,6,0,1,29
1639217,1263279,2023-02-27,House,"House Comm - Favorable Recommendation",9,1,0,3,13
1639218,1233912,2023-01-20,Senate,"Senate/ passed 2nd & 3rd readings/ suspension",27,0,0,2,29
1639218,1235608,2023-01-25,House,"House Comm - Favorable Recommendation",11,0,0,3,14
1639218,1240182,2023-02-01,House,"House/ passed 3rd reading",70,0,0,5,75
1639219,1232947,2023-01-18,House,"House/ passed 3rd reading",63,7,0,4,74
1639219,1234476,2023-01-23,Senate,"Senate Comm - Favorable Recommendation",6,0,0,2,8
1639219,1240276,2023-02-01,Senate,"Senate/ passed 2nd reading",23,1,0,5,29
1639219,1240919,2023-02-02,Senate,"Senate/ passed 3rd reading",28,0,0,1,29
1639337,1233956,2023-01-20,Senate,"Senate/ passed 2nd & 3rd readings/ suspension",27,0,0,2,29
1639337,1235537,2023-01-25,House,"House Comm - Favorable Recommendation",11,0,0,3,14
1639337,1240158,2023-02-01,House,"House/ passed 3rd reading",69,0,0,6,75
1639350,1232387,2023-01-17,House,"House/ passed 3rd reading",71,0,0,3,74
1639350,1235917,2023-01-25,Senate,"Senate Comm - Favorable Recommendation",4,0,0,2,6
1639350,1235918,2023-01-25,Senate,"Senate Comm - Consent Calendar Recommendation",4,0,0,2,6
1639350,1238813,2023-01-31,Senate,"Senate/ passed 3rd reading",24,0,0,5,29
1639363,1232500,2023-01-17,Senate,"Senate/ passed 2nd & 3rd readings/ suspension",25,0,0,4,29
1639363,1234794,2023-01-24,House,"House Comm - Favorable Recommendation",12,0,0,3,15
1639363,1239490,2023-02-01,House,"House/ passed 3rd reading",69,0,0,6,75
1639376,1232372,2023-01-17,Senate,"Senate/ passed 2nd & 3rd readings/ suspension",26,0,0,3,29
1639376,1237685,2023-01-30,House,"House Comm - Favorable Recommendation",9,0,0,3,12
1639376,1240536,2023-02-01,House,"House/ passed 3rd reading",64,0,0,11,75
1639389,1232285,2023-01-17,House,"House/ passed 3rd reading",73,0,0,1,74
1639389,1234209,2023-01-23,Senate,"Senate Comm - Favorable Recommendation",6,0,0,2,8
1639389,1240305,2023-02-01,Senate,"Senate/ passed 2nd reading",23,0,0,6,29
1639389,1240932,2023-02-02,Senate,"Senate/ passed 3rd reading",27,0,0,2,29
1639400,1232318,2023-01-17,Senate,"Senate/ passed 2nd & 3rd readings/ suspension",26,0,0,3,29
1639400,1239348,2023-01-31,House,"House Comm - Favorable Recommendation",9,0,0,4,13
1639400,1241103,2023-02-02,House,"House/ passed 3rd reading",72,0,0,3,75
1639413,1232396,2023-01-17,Senate,"Senate/ passed 2nd & 3rd readings/ suspension",25,0,0,4,29
1639413,1243042,2023-02-03,House,"House Comm - Favorable Recommendation",8,0,0,4,12
1639413,1245970,2023-02-08,House,"House/ passed 3rd reading",67,0,0,8,75
1639428,1232277,2023-01-17,House,"House/ passed 3rd reading",73,0,0,1,74
1639428,1234213,2023-01-23,Senate,"Senate Comm - Favorable Recommendation",6,0,0,2,8
1639428,1239879,2023-02-01,Senate,"Senate/ passed 2nd reading",24,0,0,5,29
1639428,1240930,2023-02-02,Senate,"Senate/ passed 3rd reading",25,0,0,4,29
1639439,1232852,2023-01-18,Senate,"Senate Comm - Substitute Recommendation from # 0 to # 1",4,2,0,1,7
1639439,1232853,2023-01-18,Senate,"Senate Comm - Amendment Recommendation # 4",7,0,0,0,7
1639439,1232854,2023-01-18,Senate,"Senate Comm - Amendment Recommendation # 3",5,2,0,0,7
1639439,1232855,2023-01-18,Senate,"Senate Comm - Favorable Recommendation",5,2,0,0,7
1639439,1233186,2023-01-19,Senate,"Senate/ passed 2nd reading",22,7,0,0,29
1639439,1233716,2023-01-20,Senate,"Senate/ passed 3rd reading",21,7,0,1,29
1639439,1235095,2023-01-24,House,"House Comm - Substitute Recommendation from # 1 to # 2",14,0,0,0,14
1639439,1235096,2023-01-24,House,"House Comm - Favorable Recommendation",11,3,0,0,14
1639439,1236318,2023-01-26,House,"House/ passed 3rd reading",58,14,0,2,74
1639439,1237003,2023-01-27,Senate,"Senate/ concurs with House amendment",20,8,0,1,29
1639454,1232280,2023-01-17,House,"House/ passed 3rd reading",74,0,0,0,74
