bill_id,date,chamber,sequence,action
1882794,2024-06-18,,1,"Bill Numbered but not Distributed in Legislative Research and General Counsel"
1882794,2024-06-18,,2,"Numbered Bill Publicly Distributed in Legislative Research and General Counsel"
1882794,2024-06-18,,3,"LFA/ bill sent to agencies for fiscal input in Legislative Research and General Counsel"
1882794,2024-06-19,,4,"LFA/ fiscal note publicly available in Legislative Research and General Counsel"
1882794,2024-06-19,House,5,"House/ received bill from Legislative Printing in Clerk of the House"
1882794,2024-06-19,House,6,"House/ 1st reading (Introduced) in House Rules Committee"
1882794,2024-06-19,House,7,"House/ Rules to 3rd Reading Calendar in House 3rd Reading Calendar for House bills"
1882794,2024-06-19,House,8,"House/ 2nd reading in House 3rd Reading Calendar for House bills"
1882794,2024-06-19,House,9,"House/ 3rd reading in House 3rd Reading Calendar for House bills"
1882794,2024-06-19,Senate,10,"House/ passed 3rd reading in Senate Secretary"
1882794,2024-06-19,Senate,11,"House/ to Senate in Senate Secretary"
1882794,2024-06-19,Senate,12,"Senate/ received from House in Waiting for Introduction in the Senate"
1882794,2024-06-19,Senate,13,"Senate/ 1st reading (Introduced) in Senate Rules Committee"
1882794,2024-06-19,Senate,14,"Senate/ 2nd & 3rd readings/ suspension in Senate 2nd Reading Calendar"
1882794,2024-06-19,Senate,15,"Senate/ passed 2nd & 3rd readings/ suspension in Senate President"
1882794,2024-06-19,House,16,"Senate/ signed by President/ returned to House in House Speaker"
1882794,2024-06-19,House,17,"Senate/ to House in House Speaker"
1882794,2024-06-19,House,18,"House/ received from Senate in House Speaker"
1882794,2024-06-19,,19,"House/ signed by Speaker/ sent for enrolling in Legislative Research and General Counsel / Enrolling"
1882794,2024-06-20,,20,"Bill Received from House for Enrolling in Legislative Research and General Counsel / Enrolling"
1882794,2024-06-20,,21,"Draft of Enrolled Bill Prepared in Legislative Research and General Counsel / Enrolling"
1882794,2024-06-20,House,22,"Enrolled Bill Returned to House or Senate in Clerk of the House"
1882794,2024-06-20,House,23,"House/ enrolled bill to Printing in Clerk of the House"
1882794,2024-06-21,House,24,"House/ received enrolled bill from Printing in Clerk of the House"
1882794,2024-06-21,,25,"House/ to Lieutenant Governor in Lieutenant Governor's office for filing"
1882805,2024-06-17,,1,"Bill Numbered but not Distributed in Legislative Research and General Counsel"
1882805,2024-06-17,,2,"Numbered Bill Publicly Distributed in Legislative Research and General Counsel"
1882805,2024-06-17,,3,"LFA/ bill sent to agencies for fiscal input in Legislative Research and General Counsel"
1882805,2024-06-17,,4,"LFA/ fiscal note publicly available in Legislative Research and General Counsel"
1882805,2024-06-19,House,5,"House/ received bill from Legislative Printing in Clerk of the House"
1882805,2024-06-19,House,6,"House/ 1st reading (Introduced) in House Rules Committee"
1882805,2024-06-19,House,7,"House/ Rules to 3rd Reading Calendar in House 3rd Reading Calendar for House bills"
