people_id,name,first_name,middle_name,last_name,suffix,nickname,party_id,party,role_id,role,district,followthemoney_eid,votesmart_id,opensecrets_id,ballotpedia,knowwho_pid,committee_id
8123,"James Dunnigan",James,A.,Dunnigan,,Jim,2,R,1,Rep,HD-036,6606637,50739,,Jim_Dunnigan,214111,0
8151,"Ryan Wilcox",Ryan,D.,Wilcox,,,2,R,1,Rep,HD-007,6675652,103559,,Ryan_Wilcox,268620,0
8172,"Brian King",Brian,S.,King,,,1,D,1,Rep,HD-023,3055519,103626,,Brian_King,268649,0
8173,"Carol Moss",Carol,Spackman,Moss,,,1,D,1,Rep,HD-034,13007186,168659,,Carol_Moss,208376,0
8193,"Christine Watkins",Christine,F.,Watkins,,,2,R,1,Rep,HD-067,13007279,103747,,Christine_Watkins,268707,0
8207,"Mark Wheatley",Mark,A.,Wheatley,,,1,D,1,Rep,HD-035,6461208,50716,,Mark_Wheatley,227254,0
11842,"Ken Ivory",Ken,,Ivory,,,2,R,1,Rep,HD-039,6684197,121360,,Ken_Ivory,290615,0
11900,"Val Peterson",Val,L.,Peterson,,,2,R,1,Rep,HD-056,6684214,121394,,Val_Peterson,293080,0
12070,"Joel Briscoe",Joel,K.,Briscoe,,,1,D,1,Rep,HD-024,6501868,121297,,Joel_Briscoe,293034,0
12088,"Steve Eliason",Steve,,Eliason,,,2,R,1,Rep,HD-043,6684185,121355,,Steven_Eliason,293061,0
13764,"Stewart Barlow",Stewart,E.,Barlow,,,2,R,1,Rep,HD-017,6700256,134842,,Stewart_Barlow,357846,0
14564,"Angela Romero",Angela,,Romero,,,1,D,1,Rep,HD-025,9860499,137464,,Angela_Romero,404818,0
15452,"Kay Christofferson",Kay,J.,Christofferson,,,2,R,1,Rep,HD-053,13007246,137523,,Kay_Christofferson,404922,0
15461,"Keven Stratton",Keven,J.,Stratton,,,2,R,1,Rep,HD-058,10886401,137509,,Keven_Stratton,404894,0
16180,"Robert Spendlove",Robert,M.,Spendlove,,,2,R,1,Rep,HD-042,24352007,150043,,Robert_Spendlove,273663,0
16525,"Mike Schultz",Mike,,Schultz,,,2,R,1,Rep,HD-012,18188685,151632,,Mike_Schultz_(Utah),492410,0
16714,"Scott Chew",Scott,H.,Chew,,,2,R,1,Rep,HD-068,24352019,151551,,Scott_H._Chew,492965,0
17033,"Raymond Ward",Raymond,P.,Ward,,,2,R,1,Rep,HD-019,9840132,151655,,Raymond_Ward,492687,0
17448,"Norman Thurston",Norman,K.,Thurston,,Norm,2,R,1,Rep,HD-062,24352034,151648,,Norm_Thurston,492980,0
17527,"Sandra Hollins",Sandra,,Hollins,,,1,D,1,Rep,HD-021,24351964,151584,,Sandra_Hollins,492706,0
17986,"Walt Brooks",Walt,,Brooks,,,2,R,1,Rep,HD-075,39715810,168715,,Walt_Brooks,574030,0
18110,"Carl Albrecht",Carl,R.,Albrecht,,,2,R,1,Rep,HD-070,27891625,168710,,Carl_R._Albrecht,574027,0
18548,"Susan Pulsipher",Susan,,Pulsipher,,,2,R,1,Rep,HD-045,39715781,168682,,Susan_Pulsipher,574017,0
18777,"Cory Maloy",Cory,,Maloy,,,2,R,1,Rep,HD-052,39715717,168612,,Cory_Maloy,573989,0
19072,"Jefferson Moss",Jefferson,,Moss,,,2,R,1,Rep,HD-051,10886568,159373,,Jefferson_Moss,574872,0
19091,"Karianne Lisonbee",Karianne,,Lisonbee,,,2,R,1,Rep,HD-014,9853475,168623,,Karianne_Lisonbee,575080,0
19415,"Cheryl Acton",Cheryl,K.,Acton,,,2,R,1,Rep,HD-038,44283425,177882,,Cheryl_Acton,637600,0
19666,"Marsha Judkins",Marsha,,Judkins,,,2,R,1,Rep,HD-061,45078754,182204,,Marsha_Judkins,659699,0
19707,"Casey Snider",Casey,,Snider,,,2,R,1,Rep,HD-005,45078665,182132,,Casey_Snider,285952,0
20380,"Calvin Musselman",Calvin,R.,Musselman,,,2,R,1,Rep,HD-009,19172124,182138,,Calvin_Musselman,659114,0
20382,"Jeffrey Stenquist",Jeffrey,D.,Stenquist,,Jeff,2,R,1,Rep,HD-046,45078738,114157,,Jeff_Stenquist,659538,0
20383,"Andrew Stoddard",Andrew,,Stoddard,,,1,D,1,Rep,HD-040,45142652,182185,,Andrew_Stoddard,659509,0
20471,"Jennifer Dailey-Provost",Jennifer,,Dailey-Provost,,Jen,1,D,1,Rep,HD-022,45078806,182159,,Jen_Dailey-Provost,659174,0
