bill_id,roll_call_id,date,chamber,description,yea,nay,nv,absent,total
1635319,1255117,2023-02-16,House,"House Committee on Finance: do pass",13,0,0,0,13
1635401,1233532,2023-01-19,House,"House Committee on Community Safety, Justice, & Reentry: do pass",9,0,0,0,9
1635401,1245611,2023-02-08,House,"House 3rd Reading & Final Passage",96,0,0,2,98
1635487,1234055,2023-01-20,House,"House Committee on Postsecondary Education & Workforce: do pass",14,0,0,0,14
1635487,1246216,2023-02-08,House,"House 3rd Reading & Final Passage",96,0,0,2,98
1635487,1276648,2023-03-14,Senate,"Senate Committee on Health & Long Term Care: do pass",9,0,0,0,9
1635487,1287863,2023-03-29,Senate,"Senate 3rd Reading & Final Passage",49,0,0,0,49
1635575,1236647,2023-01-26,House,"House Committee on Community Safety, Justice, & Reentry: do pass",8,0,0,0,8
1635575,1265771,2023-03-01,House,"House 3rd Reading & Final Passage",96,0,0,2,98
1635575,1283808,2023-03-22,Senate,"Senate Committee on Law & Justice: do pass with amendment(s)",11,0,0,0,11
1635575,1294567,2023-04-05,Senate,"Senate 3rd Reading & Final Passage as Amended by the Senate",48,0,0,1,49
1635575,1300400,2023-04-13,House,"House Final Passage as Amended by the Senate",96,1,0,1,98
1635575,1301403,2023-04-13,House,"House Final Passage as Amended by the Senate on Reconsideration",96,0,0,2,98
1635659,1246743,2023-02-07,House,"House Committee on Education: 1st substitute bill be substituted, do pass",15,0,0,0,15
1635747,1236502,2023-01-23,House,"House Committee on Appropriations: 1st substitute bill be substituted, do pass",30,0,0,0,30
1635747,1240186,2023-02-01,House,"House 3rd Reading & Final Passage",97,0,0,1,98
1635747,1275344,2023-03-13,Senate,"Senate Committee on Ways & Means: do pass",24,0,0,0,24
1635747,1281472,2023-03-22,Senate,"Senate 3rd Reading & Final Passage",49,0,0,0,49
1635833,1243097,2023-02-02,House,"House Committee on Transportation: do pass",29,0,0,0,29
1635833,1270398,2023-03-07,House,"House 3rd Reading & Final Passage",95,0,0,3,98
1635833,1281072,2023-03-20,Senate,"Senate Committee on Transportation: do pass",15,0,0,0,15
1635833,1290515,2023-03-31,Senate,"Senate 3rd Reading & Final Passage",48,0,0,1,49
1636014,1233621,2023-01-19,Senate,"Senate Committee on Law & Justice: 1st substitute bill be substituted, do pass",10,0,1,0,11
1636014,1265908,2023-03-01,Senate,"Senate 3rd Reading & Final Passage",47,0,0,2,49
1636014,1368880,2024-01-24,Senate,"Senate 3rd Reading & Final Passage",48,1,0,0,49
1636065,1233538,2023-01-19,Senate,"Senate Committee on Law & Justice: 1st substitute bill be substituted, do pass",8,0,3,0,11
1636065,1247788,2023-02-09,Senate,"Senate Committee on Transportation: 2nd substitute bill be substituted, do pass",14,0,3,0,17
1636089,1231708,2023-01-12,Senate,"Senate Committee on Law & Justice: do pass",11,0,0,0,11
1636089,1235472,2023-01-25,Senate,"Senate 3rd Reading & Final Passage",49,0,0,0,49
1636089,1273054,2023-03-10,House,"House Committee on Civil Rights & Judiciary: do pass with amendment(s) by Civil Rights &amp; Judiciary",10,0,0,0,10
