bill_number,session,summary,keywords,authors,coauthors,sponsors,cosponsors,house_committee,hc_status,senate_committee,sc_status,bill_url
SB 4,884,"Relating to prohibitions on the illegal entry into or illegal presence in this state by a person who is an alien, the enforcement of those prohibitions and certain related orders, including immunity from liability and indemnification for enforcement actions, and authorizing or requiring under certain circumstances the removal of persons who violate those prohibitions; creating criminal offenses.",Aliens (I0032); Civil Remedies & Liabilities (I0065); Crimes--Miscellaneous (I0200); Criminal Procedure--Sentencing & Punishment (I0205); BORDER (S0045); MAGISTRATES (S1592); PEACE OFFICERS (S0007),Perry,Bettencourt; Campbell; Creighton; Flores; Hughes; Kolkhorst; Middleton; Parker; Paxton; Schwertner; Sparks,"Spiller; Hefner; Bell, Keith; Hunter; Geren","Bonnen; Burns; Burrows; Cain; Cunningham; DeAyala; Holland; Kitzman; Leach; Leo-Wilson; Metcalf; Meyer; Paul; Rogers; Slawson; Tepper; Thimesch; Thompson, Ed; Vasut",State Affairs,Out of committee,State Affairs,Out of committee,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=884&Bill=SB4
SR 69,884,In memory of Laura Lewis.,"Resolutions--Memorial (I0710); LEWIS, LAURA (NT54V)",Perry,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=884&Bill=SR69
SCR 6,884,Recognizing the 2024 Texas Department of Public Safety Foundation BBQ Cook-Off.,"Resolutions--Congratulatory & Honorary (I0705); DEPARTMENT OF PUBLIC SAFETY FOUNDATION BBQ COOK-OFF, TEXAS (NK2I9)",Sparks; Flores; Perry,,Craddick,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=884&Bill=SCR6
SB 46,884,Relating to increasing the criminal penalty for the offense of criminal mischief involving tampering with a state-owned barrier or part of a barrier used to prevent travel across the international border of this state.,Aliens (I0032); Crimes--Against Property (I0175); Crimes--Miscellaneous (I0200); BORDER (S0045),Hall,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=884&Bill=SB46
SB 33,884,Relating to confirmation of a voter's residence by a voter registrar.,Elections--Registration & Suffrage (I0265),Kolkhorst,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=884&Bill=SB33
SB 38,884,Relating to the purchase of or acquisition of title to real property by certain aliens or foreign entities.,Aliens (I0032); Property Interests--Real Property (I0595); INTERNATIONAL RELATIONS (S0038); SECRETARY OF STATE (V0042),Kolkhorst,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=884&Bill=SB38
SCR 2,884,Directing the Texas Department of Public Safety to consider opening a Driver License Mega Center in Magnolia.,"MAGNOLIA, CITY OF (G33YR); Resolutions--Legislative Policy (I0685); Vehicles & Traffic--Driver's Licenses (I0840); PUBLIC SAFETY, DEPARTMENT OF (V0251)",Kolkhorst,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=884&Bill=SCR2
SB 22,884,Relating to an attack by a dangerous dog; increasing a criminal penalty.,Animals (I0035); Crimes--Miscellaneous (I0200); Criminal Procedure--Sentencing & Punishment (I0205),Menéndez,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=884&Bill=SB22
SB 37,884,Relating to the public school finance system.,"Disaster Preparedness & Relief (I0211); Education--Primary & Secondary--Admission & Attendance (I0227); Education--Primary & Secondary--Charter Schools (I0245); Education--Primary & Secondary--Finance (I0250); Education--Primary & Secondary--Special (I0243); Education--School Districts (I0220); Mental Health & Substance Abuse (I0019); Safety (I0740); Taxation--School District (I0785); FAMILY & MEDICAL LEAVE (S0419); PRESCHOOL & PREKINDERGARTEN (S0040); EDUCATION AGENCY, TEXAS (V9941); EDUCATION, COMMISSIONER OF (V9954); JUVENILE JUSTICE DEPARTMENT, TEXAS (V0846)",Menéndez; Alvarado; Blanco; Eckhardt; Gutierrez; Hinojosa; Johnson; LaMantia; Miles; West; Whitmire; Zaffirini,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=884&Bill=SB37
SB 39,884,"Relating to certain regulations adopted by governmental entities for the building products, materials, or methods used in the construction of residential or commercial buildings.","Energy--Conservation (I0317); Environment--General (I0340); State Agencies, Boards & Commissions (I0749); BUILDING CONSTRUCTION (S0426); STATE ENERGY CONSERVATION OFFICE (V0110)",Menéndez,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=884&Bill=SB39
SB 40,884,Relating to the temperature at which a facility operated by the Texas Department of Criminal Justice is maintained.,"Corrections--Jails & Prisons (I0092); CRIMINAL JUSTICE, TEXAS DEPARTMENT OF (V8788)",Menéndez,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=884&Bill=SB40
SR 61,884,Recognizing Gina E. Gallegos on the occasion of her retirement.,"Resolutions--Congratulatory & Honorary (I0705); GALLEGOS, GINA E. (NU5DT)",Menéndez,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=884&Bill=SR61
SR 85,884,In memory of Joyce W. Dorrycott.,"Resolutions--Memorial (I0710); DORRYCOTT, JOYCE W. (N52W3)",Menéndez; Alvarado; Blanco; Eckhardt; Gutierrez; Hinojosa; Johnson; LaMantia; Miles; West; Whitmire; Zaffirini,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=884&Bill=SR85
SB 6,884,Relating to requirements for trial in the contest of an election on a proposed constitutional amendment.,Elections--General (I0310); SUPREME COURT (V0311),Hughes,Bettencourt; Campbell; Creighton; Flores; Hall; Schwertner; Sparks,,,,,Jurisprudence,Out of committee,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=884&Bill=SB6
SB 34,884,Relating to a uniform coordination of benefits questionnaire for health benefit plans.,"Insurance--Health & Accident (I0422); INSURANCE, COMMISSIONER OF (V0396)",Hughes,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=884&Bill=SB34
SB 35,884,Relating to an annual study by the Texas A&M University Texas Real Estate Research Center of the purchase and sale of single-family homes by certain institutional buyers.,Business & Commerce--General (I0050); Education--Higher--Institutions & Programs (I0223); Housing--General (I0405); Property Interests--Real Property (I0595); TEXAS A&M UNIVERSITY (U0030); REAL ESTATE COMMISSION (V1090),Hughes,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=884&Bill=SB35
SB 36,884,"Relating to property owners' associations, including condominium owners' associations.",Property Interests--Property Owners Association (I0618); INTERNET (S0130); TEXAS REAL ESTATE COMMISSION (V4353),Hughes,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=884&Bill=SB36
SCR 9,884,Recognizing Ray Wilson on the occasion of his retirement.,"Resolutions--Congratulatory & Honorary (I0705); WILSON, RAY (NZ9OP)",Hughes,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=884&Bill=SCR9
SR 16,884,"Recognizing June 6 and 7, 2024, as Eternal Heroes Memorial Days.",ETERNAL HEROES MEMORIAL DAYS (HJ3V2); Resolutions--Official Designations--Special Dates (I0721),Hughes,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=884&Bill=SR16
SR 29,884,In memory of Joann Smith.,"Resolutions--Memorial (I0710); SMITH, JOANN ""MAMA J"" (NB77M)",Hughes,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=884&Bill=SR29
SR 30,884,In memory of James H. Smith.,"Resolutions--Memorial (I0710); SMITH, JAMES H. (NU26M)",Hughes,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=884&Bill=SR30
SR 31,884,In memory of Barbara Ruth Boone.,"Resolutions--Memorial (I0710); BOONE, BARBARA RUTH (NC3GH)",Hughes,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=884&Bill=SR31
SR 33,884,Recognizing the Texas Rangers for winning the 2023 Major League Baseball World Series.,"Resolutions--Congratulatory & Honorary (I0705); RANGERS, TEXAS (BASEBALL TEAM) (NQ0QI)",Hughes,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=884&Bill=SR33
SR 40,884,In memory of Suzanne Linbeck Reynolds.,"Resolutions--Memorial (I0710); REYNOLDS, SUZANNE LINBECK (NS9VX)",Hughes,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=884&Bill=SR40
SR 42,884,In memory of Lou Ethel Gaw.,"Resolutions--Memorial (I0710); GAW, LOU ETHEL (NP1UJ)",Hughes,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=884&Bill=SR42
SR 51,884,In memory of C. Garth Cline.,"Resolutions--Memorial (I0710); CLINE, C. GARTH (NG0Z2)",Hughes,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=884&Bill=SR51
SR 52,884,In memory of Charlotte Ann Nix Newsom.,"Resolutions--Memorial (I0710); NEWSOM, CHARLOTTE ANN NIX (NQ4EH)",Hughes,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=884&Bill=SR52
SR 53,884,In memory of Robert E. Van Cleave.,"Resolutions--Memorial (I0710); VAN CLEAVE, ROBERT E. ""BOB"" (NU6JP)",Hughes,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=884&Bill=SR53
SR 54,884,In memory of Doris Jane Sheridan.,"Resolutions--Memorial (I0710); SHERIDAN, DORIS JANE (NL3PO)",Hughes,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=884&Bill=SR54
SR 58,884,In memory of Bill W. Harper.,"Resolutions--Memorial (I0710); HARPER, BILL W. (NW9GC)",Hughes,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=884&Bill=SR58
SR 59,884,In memory of Carolyn Doss Kerns.,"Resolutions--Memorial (I0710); KERNS, CAROLYN DOSS (NY5TD)",Hughes,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=884&Bill=SR59
SR 60,884,Recognizing the Carthage High School football team for winning a state championship.,CARTHAGE HIGH SCHOOL (E1058); Resolutions--Congratulatory & Honorary (I0705),Hughes,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=884&Bill=SR60
SR 71,884,Recognizing Eddie Lucio Jr. for receiving the  Defender of Life Award.,"LUCIO, EDDIE, JR., SEN. (A62AX); Resolutions--Congratulatory & Honorary (I0705)",Hughes,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=884&Bill=SR71
SR 72,884,Recognizing Ray Wilson on the occasion of his retirement.,"Resolutions--Congratulatory & Honorary (I0705); WILSON, RAY (NZ9OP)",Hughes,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=884&Bill=SR72
SR 73,884,In memory of Gregory Raymond Byrne.,"Resolutions--Memorial (I0710); BYRNE, GREGORY RAYMOND (N12KL)",Hughes,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=884&Bill=SR73
SR 79,884,In memory of the life of Jerry Wayne Wallace.,"Resolutions--Memorial (I0710); WALLACE, JERRY WAYNE (NB0EU)",Hughes,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=884&Bill=SR79
SR 80,884,In memory of Billy Lee Hughes.,"Resolutions--Memorial (I0710); HUGHES, BILLY LEE (N262P)",Hughes,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=884&Bill=SR80
SR 81,884,In memory of Alice Jane Boulter Littlejohn.,"Resolutions--Memorial (I0710); LITTLEJOHN, ALICE JANE BOULTER (NN8YV)",Hughes,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=884&Bill=SR81
SR 82,884,Recognizing Pamela Anglin for her service as president of Paris Junior College.,"Resolutions--Congratulatory & Honorary (I0705); ANGLIN, PAMELA (NV7H1)",Hughes,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=884&Bill=SR82
SR 70,884,In memory of Jesus Adalberto Lucio.,"Resolutions--Memorial (I0710); LUCIO, JESUS ADALBERTO ""JESSE"" (NG0TI)",LaMantia; Hughes,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=884&Bill=SR70
SR 8,884,Recognizing Carter Bostic for winning first place at the National FFA Convention and Expo.,"Resolutions--Congratulatory & Honorary (I0705); BOSTIC, CARTER (NQ1MP)",Flores,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=884&Bill=SR8
SR 9,884,Recognizing Jackson Drozd for winning second place at the National FFA Convention and Expo.,"Resolutions--Congratulatory & Honorary (I0705); DROZD, JACKSON (NM6WJ)",Flores,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=884&Bill=SR9
SR 10,884,Recognizing Enrique Montalvo for winning fourth place at the National FFA Convention and Expo.,"Resolutions--Congratulatory & Honorary (I0705); MONTALVO, ENRIQUE (N30WZ)",Flores,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=884&Bill=SR10
SR 11,884,Recognizing Cayden Beatty for winning sixth place at the National FFA Convention and Expo.,"Resolutions--Congratulatory & Honorary (I0705); BEATTY, CAYDEN (N163O)",Flores,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=884&Bill=SR11
SR 12,884,Recognizing the Burnet High School FFA team for winning a national championship.,BURNET HIGH SCHOOL (EI2KT); Resolutions--Congratulatory & Honorary (I0705),Flores,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=884&Bill=SR12
SR 39,884,Recognizing the Leander Independent School District for being named the College Board Advanced Placement Large District of the Year.,LEANDER ISD (EB8RR); Resolutions--Congratulatory & Honorary (I0705),Flores,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=884&Bill=SR39
SR 67,884,Recognizing Randy MacNaughton for his service to his community.,"Resolutions--Congratulatory & Honorary (I0705); MACNAUGHTON, RANDY (NH0DD)",Flores,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=884&Bill=SR67
SR 68,884,Recognizing Jessyn Rebecca Ramos on the occasion of her quinceañera.,"Resolutions--Congratulatory & Honorary (I0705); RAMOS, JESSYN REBECCA (NZ8OK)",Flores,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=884&Bill=SR68
SCR 1,884,Recognizing Nedra S. Kinerk for her service to the people of McAllen and the Rio Grande Valley.,"Resolutions--Congratulatory & Honorary (I0705); KINERK, NEDRA S. (NZ5HF)",Hinojosa,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=884&Bill=SCR1
SR 1,884,Recognizing Augustin Rivera Jr. for receiving the Distinguished Citizen of the Year Award from the South Texas Council of Boy Scouts of America.,"Resolutions--Congratulatory & Honorary (I0705); RIVERA, AUGUSTIN ""AUGIE"", JR. (NN8ZX)",Hinojosa,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=884&Bill=SR1
SR 2,884,Recognizing Isaac McAllen for achieving the rank of Eagle Scout.,"Resolutions--Congratulatory & Honorary (I0705); MCALLEN, ISAAC (NB1EF)",Hinojosa,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=884&Bill=SR2
SR 3,884,In memory of Hector Hugo Gutierrez.,"Resolutions--Memorial (I0710); GUTIERREZ, HECTOR HUGO (NS1AP)",Hinojosa,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=884&Bill=SR3
SR 6,884,Recognizing Elizabeth Suarez for her induction into the Texas Women's Hall of Fame.,"Resolutions--Congratulatory & Honorary (I0705); SUAREZ, ELIZABETH (N04IH)",Hinojosa; LaMantia,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=884&Bill=SR6
SR 7,884,Recognizing Val LaMantia on the occasion of her induction into the Texas Women's Hall of Fame.,"Resolutions--Congratulatory & Honorary (I0705); LAMANTIA, VAL (N18SZ)",Hinojosa; LaMantia,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=884&Bill=SR7
SR 56,884,Recognizing Alejandra Llanos for being named the National Youth of the Year by the Boys and Girls Clubs of America.,"Resolutions--Congratulatory & Honorary (I0705); LLANOS, ALEJANDRA (NH90F)",Hinojosa; LaMantia,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=884&Bill=SR56
SR 57,884,Recognizing Mark Majek on the occasion of his retirement.,"Resolutions--Congratulatory & Honorary (I0705); MAJEK, MARK (NH5NK)",Hinojosa,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=884&Bill=SR57
SR 74,884,Recognizing Samuel Garcia for his inclusion on the Forbes magazine 30 Under 30 list.,"Resolutions--Congratulatory & Honorary (I0705); GARCIA, SAMUEL (NB94U)",Hinojosa,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=884&Bill=SR74
SR 83,884,Recognizing Robert Vasquez for his service to our country and state.,"Resolutions--Congratulatory & Honorary (I0705); VASQUEZ, ROBERT (NS6Y2)",Hinojosa,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=884&Bill=SR83
SR 48,884,Recognizing Charles W. Zahn Jr. on his tenure as chair of the Port of Corpus Christi Commission.,"Resolutions--Congratulatory & Honorary (I0705); ZAHN, CHARLES W., JR. (NF9H5)",LaMantia; Hinojosa,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=884&Bill=SR48
SR 78,884,In memory of David Gray Hall.,"Resolutions--Memorial (I0710); HALL, DAVID GRAY (N71HJ)",Eckhardt; Hinojosa,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=884&Bill=SR78
SB 3,884,"Relating to an appropriation to provide funding for the construction, operation, and maintenance of border barrier infrastructure and border security operations, including funding for additional overtime expenses and costs due to certain increased law enforcement presence.","LIBERTY COUNTY (G0084); Aliens (I0032); Governor (I0375); Law Enforcement (I0510); State Finances--Appropriations (I0746); State Finances--Management & Control (I0748); BORDER (S0045); PUBLIC SAFETY, DEPARTMENT OF (V0251)",Huffman,Bettencourt; Birdwell; Campbell; Creighton; Hughes; Kolkhorst; Middleton; Parker; Paxton; Schwertner; Sparks,"Jetton, Jacey; Bonnen; Cain; DeAyala; Kitzman","Allison; Bell, Cecil; Buckley; Bumgarner; Burns; Burrows; Button; Capriglione; Clardy; Cook; Cunningham; Darby; Dean; Dorazio; Frank; Frazier; Gerdes; Geren; Goldman; Guillen; Harless; Harris, Caroline; Harris, Cody; Hefner; Holland; Hull; Hunter; Isaac; Klick; Kuempel; Lambert; Landgraf; Leach; Leo-Wilson; Lopez, Janie; Lozano; Lujan; Metcalf; Meyer; Morrison; Noble; Oliverson; Orr; Patterson; Paul; Price; Rogers; Schatzline; Schofield; Shaheen; Shine; Slawson; Smith; Smithee; Spiller; Stucky; Tepper; Thimesch; VanDeaver; Vasut",Appropriations,Out of committee,Finance,Out of committee,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=884&Bill=SB3
SB 11,884,"Relating to the basic allotment and guaranteed yield under the Foundation School Program, including an adjustment in those amounts to reflect inflation.",Education--Primary & Secondary--Finance (I0250); FOUNDATION SCHOOL PROGRAM (S0541),Johnson,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=884&Bill=SB11
SB 12,884,Relating to the eligibility of certain children of classroom teachers for enrollment in a free prekindergarten program.,Education--Primary & Secondary--Teachers (I0242); PRESCHOOL & PREKINDERGARTEN (S0040),Johnson,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=884&Bill=SB12
SB 13,884,Relating to a paid parental leave policy at public schools and an allotment under the Foundation School Program for the cost of providing paid parental leave under that policy.,"Education--Primary & Secondary--Other School Personnel (I0246); Education--Primary & Secondary--Teachers (I0242); EMPLOYEE BENEFITS & LEAVE (S0452); FAMILY & MEDICAL LEAVE (S0419); EDUCATION AGENCY, TEXAS (V9941)",Johnson,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=884&Bill=SB13
SB 14,884,Relating to the use of average enrollment for purposes of the public school finance system.,"Education--Primary & Secondary--Admission & Attendance (I0227); Education--Primary & Secondary--Finance (I0250); EDUCATION, COMMISSIONER OF (V9954)",Johnson,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=884&Bill=SB14
SB 15,884,Relating to the establishment of a grant program for school districts or open-enrollment charter school campuses that are designated as full-service community schools.,"Education--Primary & Secondary--Charter Schools (I0245); Education--Primary & Secondary--Finance (I0250); Education--School Districts (I0220); EDUCATION AGENCY, TEXAS (V9941); EDUCATION, COMMISSIONER OF (V9954)",Johnson,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=884&Bill=SB15
SB 16,884,Relating to academic distinction designations under the public school accountability system and the career and technology allotment under the Foundation School Program.,"Education--Primary & Secondary--Accountability (I0007); Education--Primary & Secondary--Curriculum (I0228); Education--Primary & Secondary--Finance (I0250); FOUNDATION SCHOOL PROGRAM (S0541); EDUCATION, COMMISSIONER OF (V9954)",Johnson,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=884&Bill=SB16
SB 17,884,Relating to the development and implementation of the Live Well Texas program and the expansion of Medicaid eligibility to provide health benefit coverage to certain individuals; imposing penalties.,"Human Services--Medical Assistance (I0905); Insurance--Health & Accident (I0422); MEDICAID (S4885); HEALTH & HUMAN SERVICES COMMISSION (V0177); INSURANCE, TEXAS DEPARTMENT OF (V0006)",Johnson,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=884&Bill=SB17
SB 18,884,Relating to the regulation of certain continuing education programs.,"Occupational Regulation--Other Trades & Professions (I0541); Safety (I0740); INSURANCE, COMMISSIONER OF (V0396)",Johnson,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=884&Bill=SB18
SB 19,884,Relating to designating the second Saturday in October as Hospice and Palliative Care Day.,HOSPICE & PALLIATIVE CARE DAY (HL7I2); Holidays (I0395),Johnson,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=884&Bill=SB19
