bill_number,session,summary,keywords,authors,coauthors,sponsors,cosponsors,house_committee,hc_status,senate_committee,sc_status,bill_url
SR 10,723,Extending congratulations to Betty Helton for being named top vocational education teacher of the nation by the American Vocational Association.,"Resolutions--Congratulatory & Honorary (I0705); HELTON, BETTY (N2470)",Brooks,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=723&Bill=SR10
SR 93,723,Senate caucus report.,Resolutions--Administration (I0690); CAUCUS REPORT (S2114),Brooks,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=723&Bill=SR93
SR 90,723,Commending Dr. Ben Beard for his tireless efforts on behalf of health care concerns and his invaluable work on workers compensation legislation.,"Resolutions--Congratulatory & Honorary (I0705); BEARD, BEN (N2580)",Green; Brooks,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=723&Bill=SR90
SR 96,723,Expressing appreciation and gratitude to Speaker Gib Lewis for his countless contributions to the legislature and the State of Texas.,"LEWIS, GIBSON D. ""GIB"", SPEAKER (A3590); Resolutions--Congratulatory & Honorary (I0705)",Bullock; Brooks,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=723&Bill=SR96
SR 5,723,Extending congratulations to Mr. and Mrs. Philip Koonce on the occasion of their 40th wedding anniversary.,"Resolutions--Congratulatory & Honorary (I0705); KOONCE, MR. & MRS. PHILIP (N2465)",Brown,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=723&Bill=SR5
SR 59,723,Congratulating the Miles High School Agricultural Mechanics team for winning the National Championship for 1991.,MILES HIGH SCHOOL (E0136); Resolutions--Congratulatory & Honorary (I0705),Dickson,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=723&Bill=SR59
SR 51,723,Paying tribute to the distinguished and well-known Sibley family.,Resolutions--Miscellaneous (I0720); SIBLEY FAMILY (N0614),Sibley,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=723&Bill=SR51
SB 2,723,Relating to the date of the primary elections for 1992 and other electoral and political processes relative to the date of those elections.,Elections--Presidential (I0295); Elections--Primaries (I0285),Glasgow,,Seidlits,,Redistricting,Out of committee,Committee of the Whole Senate,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=723&Bill=SB2
SR 14,723,In memory of Frederic A. Myers of Austin.,Resolutions--Memorial (I0710),Glasgow,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=723&Bill=SR14
SR 20,723,In memory of George Martin of Granbury.,"Resolutions--Memorial (I0710); MARTIN, GEORGE (N2473)",Glasgow,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=723&Bill=SR20
SR 21,723,Congratulating Matt Holmes of Highland Village on achieving the rank of Eagle Scout.,"Resolutions--Congratulatory & Honorary (I0705); HOLMES, MATT (N2497)",Glasgow,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=723&Bill=SR21
SR 22,723,"In memory of Walter Alfred Prescher, Sr., of Clifton.","Resolutions--Memorial (I0710); PRESCHER, SR. WALTER ALFRED (N2474)",Glasgow,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=723&Bill=SR22
SR 23,723,In memory of Mrs. Jean Carol Reid of Eastland.,"Resolutions--Memorial (I0710); REID, JEAN CAROL (N2475)",Glasgow,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=723&Bill=SR23
SR 24,723,In memory of J. C. Smith of Stephenville.,"Resolutions--Memorial (I0710); SMITH, J.C. (N2476)",Glasgow,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=723&Bill=SR24
SR 25,723,In memory of Miss Jimmie Sowell of Johnson County.,"Resolutions--Memorial (I0710); SOWELL, MISS JIMMIE (N2477)",Glasgow,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=723&Bill=SR25
SR 26,723,In memory of Jerome Vance Ray of the City of Comanche.,"Resolutions--Memorial (I0710); RAY, JEROME VANCE (N2478)",Glasgow,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=723&Bill=SR26
SR 27,723,In memory of Donald Talmadge Shepard of Cisco.,"Resolutions--Memorial (I0710); SHEPARD, DONALD TALMADGE (N2479)",Glasgow,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=723&Bill=SR27
SR 28,723,"Congratulating Mr. and Mrs. Mac Coalson for receiving the ""Take Pride in America"" farm award in Parker County.","Resolutions--Congratulatory & Honorary (I0705); COALSON, MR. AND MRS. MAC (N2498)",Glasgow,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=723&Bill=SR28
SR 29,723,In memory of Betty Ray Gebhard of Alvarado.,"Resolutions--Memorial (I0710); GEBHARD, BETTY RAY (N2480)",Glasgow,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=723&Bill=SR29
SR 30,723,In memory of Barbara Peck Worcester of Fort Worth.,"Resolutions--Memorial (I0710); WORCESTER, BARBARA PECK (N2481)",Glasgow,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=723&Bill=SR30
SR 31,723,"In memory of E. Keith Welsh, Jr., of Grandview.","Resolutions--Memorial (I0710); WELSH, JR., E. KEITH (N2482)",Glasgow,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=723&Bill=SR31
SR 32,723,In memory of Dora Volena Glasgow of Stephenville.,"Resolutions--Memorial (I0710); GLASGOW, DORA VOLENA (N2483)",Glasgow,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=723&Bill=SR32
SR 33,723,"In memory of Yowell Spann ""Y. S."" Morgan of Fort Worth.","Resolutions--Memorial (I0710); MORGAN, YOWELL SPANN ""Y.S"" (N2484)",Glasgow,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=723&Bill=SR33
SR 34,723,"In memory of Harry M. Parks, Sr.",Resolutions--Memorial (I0710),Glasgow,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=723&Bill=SR34
SR 35,723,In memory of Dr. Travis L. Lanham of Fort Worth and Grandbury.,"Resolutions--Memorial (I0710); LANHAM, TRAVIS L. (N2485)",Glasgow,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=723&Bill=SR35
SR 36,723,In memory of Earnest Don Russell of Dublin and Erath County.,"Resolutions--Memorial (I0710); RUSSELL, EARNEST DON (N2486)",Glasgow,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=723&Bill=SR36
SR 37,723,"In memory of D. W. ""Red"" Robison of Stephenville.","Resolutions--Memorial (I0710); ROBISON, D.W. ""RED"" (N2487)",Glasgow,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=723&Bill=SR37
SR 38,723,In memory of Faye Diamond of Cleburne.,"Resolutions--Memorial (I0710); DIAMOND, FAYE (N2488)",Glasgow,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=723&Bill=SR38
SR 39,723,In memory of John S. Butner of Cleburne.,"Resolutions--Memorial (I0710); BUTNER, JOHN S. (N2489)",Glasgow,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=723&Bill=SR39
SR 40,723,In memory of Frank G. Long of Cleburne.,"Resolutions--Memorial (I0710); LONG, FRANK G. (N2490)",Glasgow,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=723&Bill=SR40
SR 62,723,In memory of Dereck Scott Franklin of Fort Worth.,"Resolutions--Memorial (I0710); FRANKLIN, DERECK SCOTT (N2556)",Glasgow; Moncrief,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=723&Bill=SR62
SR 64,723,In memory of City Councilman P. O. Byers of Lake Dallas.,"Resolutions--Memorial (I0710); BYERS, P.O. (N2558)",Glasgow,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=723&Bill=SR64
SR 65,723,In memory of John Allen Cook of Alvarado.,"Resolutions--Memorial (I0710); COOK, JOHN ALLEN (N2559)",Glasgow,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=723&Bill=SR65
SR 66,723,"Recognizing Bree Worthington, the 12-year-old trick and fancy rider, of Weatherford.","Resolutions--Congratulatory & Honorary (I0705); WORTHINGTON, BREE (N2577)",Glasgow,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=723&Bill=SR66
SR 67,723,In memory of James L. Hill of Mineral Wells.,"Resolutions--Memorial (I0710); HILL, JAMES L. (N2560)",Glasgow,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=723&Bill=SR67
SR 68,723,"In memory of Jack D. ""Smiling Jack"" Rowan of Mineral Wells.","Resolutions--Memorial (I0710); ROWAN, JACK D. ""SMILING JACK"" (N2561)",Glasgow,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=723&Bill=SR68
SR 69,723,In memory of Aubrey Conner VanHoy of Eastland.,"Resolutions--Memorial (I0710); VANHOY, AUBREY CONNER (N2562)",Glasgow,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=723&Bill=SR69
SR 70,723,In memory of John Boyd Harlin of Gordon.,"Resolutions--Memorial (I0710); HARLIN, JOHN BOYD (N2563)",Glasgow,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=723&Bill=SR70
SR 71,723,"In memory of H. S. ""Hub"" Lewis of Eastland.","Resolutions--Memorial (I0710); LEWIS, H.S. ""HUB"" (N2564)",Glasgow,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=723&Bill=SR71
SR 72,723,In memory of Carl Simpson of De Leon.,"Resolutions--Memorial (I0710); SIMPSON, CARL (N2565)",Glasgow,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=723&Bill=SR72
SR 73,723,In memory of Leonard Edwin Huckabay of Eastland.,"Resolutions--Memorial (I0710); HUCKABAY, LEONARD EDWIN (N2566)",Glasgow,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=723&Bill=SR73
SR 74,723,In memory of L. S. Chandler of Stephenville.,"Resolutions--Memorial (I0710); CHANDLER, L.S. (N2567)",Glasgow,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=723&Bill=SR74
SR 75,723,"In memory of Reverend Francis Jackson ""Jack"" Redford.","Resolutions--Memorial (I0710); REDFORD, FRANCIS JACKSON_""JACK"" (N2568)",Glasgow,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=723&Bill=SR75
SR 76,723,"Congratulating Northwest High School for winning the State Championship in the small school division for its 1991 yearbook, the Nor'wester.",NORTHWEST HIGH SCHOOL (E0137); Resolutions--Congratulatory & Honorary (I0705),Glasgow,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=723&Bill=SR76
SR 77,723,In memory of Bruce Henry Giessel of Weatherford.,"Resolutions--Memorial (I0710); GIESSEL, BRUCE HENRY (N2569)",Glasgow,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=723&Bill=SR77
SR 78,723,In memory of William Howard Jackson of Keller.,"Resolutions--Memorial (I0710); JACKSON, WILLIAM HOWARD (N2570)",Glasgow,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=723&Bill=SR78
SR 79,723,In memory of Dr. Lynn Powell.,"Resolutions--Memorial (I0710); POWELL, LYNN (N2571)",Glasgow,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=723&Bill=SR79
SR 80,723,In memory of Rusty Clark of Mineral Wells.,"Resolutions--Memorial (I0710); CLARK, RUSTY (N2572)",Glasgow,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=723&Bill=SR80
SR 81,723,In memory of Billy Claborn of Eastland.,"Resolutions--Memorial (I0710); CLABORN, BILLY (N2573)",Glasgow,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=723&Bill=SR81
SR 82,723,Commending Bill Jowell for his invaluable services to the people of Cleburne.,"Resolutions--Congratulatory & Honorary (I0705); JOWELL, BILL (N2578)",Glasgow,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=723&Bill=SR82
SR 83,723,In memory of Venita Louise Lukens of Chico.,"Resolutions--Memorial (I0710); LUKENS, VENITA LOUISE (N2574)",Glasgow,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=723&Bill=SR83
SR 63,723,In memory of Mayor Thomas Martin Holland of Tarrant County.,"Resolutions--Memorial (I0710); HOLLAND, THOMAS MARTIN (N2557)",Moncrief; Glasgow,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=723&Bill=SR63
SR 7,723,"In memory of Ecomet Burley, Sr., of Lufkin.","Resolutions--Memorial (I0710); BURLEY, SR., ECOMET (N2472)",Haley,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=723&Bill=SR7
SR 12,723,Requesting the Texas Transportation Commission to postpone the closing of departmental district offices until such time as the commission has published its criteria for determining the location of district offices.,"Highways (I0390); Resolutions--Legislative Policy (I0685); Transportation--Miscellaneous (I0824); TRANSPORTATION, TEXAS DEPARTMENT OF (V8796)",Haley,Glasgow; Whitmire,,,,,Administration,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=723&Bill=SR12
SR 13,723,Commending William Walton Davis for his 37 years of loyal service to the City of Woodville.,"Resolutions--Congratulatory & Honorary (I0705); DAVIS, WILLIAM WALTON (N2491)",Haley,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=723&Bill=SR13
SR 8,723,Extending congratulations to Dereck C. Voorhies of Spring on achieving the rank of Eagle Scout.,"Resolutions--Congratulatory & Honorary (I0705); VOORHIES, DERECK C. (N2468)",Henderson,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=723&Bill=SR8
SR 9,723,Extending congratulations to Cesar Alexander Sylva of Troop 652 on achieving the rank of Eagle Scout.,"Resolutions--Congratulatory & Honorary (I0705); SYLVA, CESAR ALEXANDER (N2469)",Henderson,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=723&Bill=SR9
SR 86,723,Encouraging the Goodyear Tire Company to reconsider leaving the Goodyear Airship in Spring.,Resolutions--Miscellaneous (I0720); GOODYEAR TIRE COMPANY (N2579),Henderson,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=723&Bill=SR86
SB 4,723,"Relating to the discipline of certain licensed, certified, permitted, recognized, or registered professionals or persons in training and the denial of certain licenses, certifications, permits, orders of recognition, or registrations for offering, paying, or accepting a fee for referring a person for treatment in a mental hospital, mental health facility, or other facility for the residential treatment of mental illness or alcohol or drug abuse.",Alcoholism & Drug Abuse (I0030); Hospitals (I0400); Mental Health & Mental Retardation (I0530); Occupational Regulation--Health Occupations (I0540),"Harris, Chris",,,,,,Health & Human Services,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=723&Bill=SB4
SB 5,723,"Relating to the assistance a crime victim receives in applying for a crime victim compensation award under the Crime Victims Compensation Act from, and receipt of such a compensation award by, a mental hospital or mental health facility.",Crime Victims Compensation (I0084); Hospitals (I0400); Mental Health & Mental Retardation (I0530); CRIME VICTIMS (S2243),"Harris, Chris",,,,,,Health & Human Services,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=723&Bill=SB5
SB 6,723,Relating to admission to an inpatient mental health facility for voluntary inpatient mental health service.,Mental Health & Mental Retardation (I0530),"Harris, Chris",,,,,,Health & Human Services,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=723&Bill=SB6
SB 7,723,Relating to the release of a person receiving voluntary inpatient mental health services.,Mental Health & Mental Retardation (I0530),"Harris, Chris",,,,,,Health & Human Services,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=723&Bill=SB7
SB 8,723,Relating to the provision of a list of prescribed medications to a patient of a mental hospital or mental health facility or to the patient's legal guardian.,Hospitals (I0400); Mental Health & Mental Retardation (I0530),"Harris, Chris",,,,,,Health & Human Services,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=723&Bill=SB8
SB 9,723,Relating to the right of a patient to receive personal mental health records.,Mental Health & Mental Retardation (I0530),"Harris, Chris",,,,,,Health & Human Services,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=723&Bill=SB9
SB 10,723,Relating to Department of Insurance review of mental health benefit claims.,"Insurance--General (I0445); Mental Health & Mental Retardation (I0530); INSURANCE, TEXAS DEPARTMENT OF (V0006)","Harris, Chris",,,,,,Health & Human Services,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=723&Bill=SB10
SB 11,723,"Relating to the transfer to the Department of Protective and Regulatory Services of the licensing, permitting, and enforcement activities relating to hospitals, private mental hospitals, chemical dependency treatment facilities, and narcotic drug treatment programs.","Alcoholism & Drug Abuse (I0030); Hospitals (I0400); Mental Health & Mental Retardation (I0530); PROTECTIVE & REGULATORY SERVICES, DEPT. OF (V0178)","Harris, Chris",,,,,,Health & Human Services,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=723&Bill=SB11
SB 14,723,Relating to the authority of the governing body of a municipality to enter into ad valorem tax abatement agreements with the owners of certain property used in manufacturing motor vehicles.,City Government--General (I0060); Economic & Industrial Development (I0214); Taxation--Property-Exemptions (I0793); Vehicles & Traffic--General (I0865),"Harris, Chris",,,,,,Finance,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=723&Bill=SB14
SB 15,723,Relating to economic development and to tax and regulatory relief for certain motor vehicle manufacturers.,Business & Commerce--General (I0050); Economic & Industrial Development (I0214); Taxation--Property-Exemptions (I0793); Vehicles & Traffic--General (I0865),"Harris, Chris",,,,,,Finance,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=723&Bill=SB15
SCR 6,723,Expressing support for the efforts of the Texas Department of Commerce to work with local governments toward legal measures to create an enterprise zone including the Arlington General Motors Automotive Assembly Plant as a qualified project.,Business & Commerce--General (I0050); Economic & Industrial Development (I0214); Resolutions--Legislative Policy (I0685); Vehicles & Traffic--General (I0865); GENERAL MOTORS (N2510),"Harris, Chris",Glasgow,,,,,Administration,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=723&Bill=SCR6
SB 16,723,Relating to apportionment of the state into senatorial districts.,Legislature (I0520); Redistricting (I0645),"Harris, O.H. ""Ike""",,,,,,Committee of the Whole Senate,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=723&Bill=SB16
SB 17,723,Relating to a requirement that a defendant released on parole or mandatory supervision reside in the county in which the defendant committed the offense for which the defendant was sentenced.,"Corrections--Parole, Probation & Pardons (I0093); MANDATORY SUPERVISION (S2314)",Green,,,,,,Criminal Justice,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=723&Bill=SB17
SB 18,723,Relating to the establishment of the Texas baccalaureate education system trust.,"Education--Higher--General (I0231); BACCALAUREATE EDUCATION SYSTEM TRUST ACT, TEXAS (P6041)",Green,,,,,,Education,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=723&Bill=SB18
SB 19,723,Relating to authorizing the late filing for a homestead exemption from ad valorem taxation.,Property Interests--Homestead (I0616); Taxation--Property-Exemptions (I0793),Green,,,,,,Finance,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=723&Bill=SB19
SB 20,723,"Relating to rating, issuance, refusal to renew, and cancellation of certain automobile insurance.",Insurance--Motor Vehicles (I0435),Green,,,,,,Economic Development,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=723&Bill=SB20
SB 23,723,"Relating to the retirement systems in certain cities with a population of 1,200,000 or more; providing for a credit for military service.",Military & Veterans (I0535); Retirement Systems--Municipal (I0729),Green,,,,,,Intergovernmental Relations,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=723&Bill=SB23
SR 87,723,"Recognizing February 6, 1992, as National Girls and Women in Sports Day.",NATIONAL GIRLS & WOMEN IN SPORTS DAY IN TEXAS (H9992); Resolutions--Miscellaneous (I0720),"Johnson, Eddie Bernice",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=723&Bill=SR87
SR 3,723,Declaring February 27th to March 1st Charro Days in Brownsville.,CHARRO DAYS (H0082); Resolutions--Miscellaneous (I0720),Lucio,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=723&Bill=SR3
SR 4,723,In memory of Carl Waitz of the Rio Grande Valley.,"Resolutions--Memorial (I0710); WAITZ, CARL (N2466)",Lucio,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=723&Bill=SR4
SR 58,723,In memory of Raul Tijerina of Brownsville.,"Resolutions--Memorial (I0710); TIJERINA, RAUL (N2555)",Lucio,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=723&Bill=SR58
SR 97,723,In memory of Dan Breeden.,"Resolutions--Memorial (I0710); BREEDEN, DAN (N2587)",Lucio,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=723&Bill=SR97
SCR 1,723,"Directing the Texas Department of Transportation to issue ""U.S. Judges"" license plates to magistrates of the United States district courts.",Courts--Judges (I0140); Resolutions--Legislative Policy (I0685); Vehicles & Traffic--Vehicle Registration (I0845),Lyon,,,,,,State Affairs,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=723&Bill=SCR1
SB 13,723,Relating to redistricting of the Texas Legislature.,Legislature (I0520); Redistricting (I0645),Krier,,,,,,Committee of the Whole Senate,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=723&Bill=SB13
SR 6,723,Relating to the dissemination of information about legislative districts to be used in the 1992 elections.,Legislature (I0520); Redistricting (I0645); Resolutions--Legislative Policy (I0685),Krier,,,,,,State Affairs,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=723&Bill=SR6
SR 15,723,Extending congratulations to Robert Alan Kunz of San Antonio for being named 1991 National Salesman of the Year for Surfa-Shield.,"Resolutions--Congratulatory & Honorary (I0705); KUNZ, ROBERT ALAN (N2492)",Krier,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=723&Bill=SR15
SR 16,723,"Paying tribute to James R. ""Jim"" Reed on the occasion of his retirement from Southwestern Bell Telephone Company.","Resolutions--Congratulatory & Honorary (I0705); REED, JAMES R. ""JIM"" (N2493)",Krier,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=723&Bill=SR16
SR 17,723,Congratulating Mary Dora Salinas for her many years of distinguished service to the citizens of San Antonio.,"Resolutions--Congratulatory & Honorary (I0705); SALINAS, MARY DORA (N2494)",Krier,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=723&Bill=SR17
