bill_number,session,summary,keywords,authors,coauthors,sponsors,cosponsors,house_committee,hc_status,senate_committee,sc_status,bill_url
SR 24,713,"In memory of Robert J. ""Bob"" Lee of Amarillo.","Resolutions--Memorial (I0710); LEE, ROBERT J.,""BOB"" (N3196)",Bivins,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=713&Bill=SR24
SR 72,713,Congratulating Mrs. Mary Catherine Stalter of Amarillo on being selected Texas Mother of the Year for 1990.,"Resolutions--Congratulatory & Honorary (I0705); STALTER, MARY CATHERINE (N3292)",Bivins,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=713&Bill=SR72
SB 10,713,"Relating to ethics and accountability in state government and elections; to the composition, powers, and duties of the Texas Elections and Ethics Commission; to registration, reporting, and restrictions concerning....","Appropriations (I0040); Elections--Campaign Financing (I0290); Ethics (I0345); Legislature (I0520); State Agencies, Newly Proposed (I0773); ELECTIONS & ETHICS COMMISSION, TEXAS (V9465)",Brooks,,,,,,State Affairs,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=713&Bill=SB10
SB 11,713,Relating to the creation of a special fund for forfeiture proceeds and to permitting the Texas Alcoholic Beverage Commission to use those proceeds for law enforcement purposes; making an appropriation.,Alcoholic Beverage Regulation (I0025); Appropriations (I0040); Law Enforcement (I0510); ALCOHOLIC BEVERAGE COMMISSION (V0472),Brooks,,,,,,Finance,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=713&Bill=SB11
SB 15,713,"Relating to the promotion, regulation, and coordination of aquaculture and the fish farming industry; making appropriations.",Agriculture (I0020); Appropriations (I0040); Parks & Wildlife--Hunting & Fishing (I0560); AQUACULTURE (S8821); FISH FARMING (S9786),Brooks,,,,,,Natural Resources,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=713&Bill=SB15
SB 17,713,Relating to the Children's Trust Fund of Texas Council and to transferring appropriations relating to the children's trust fund.,Appropriations (I0040); Human Services--Child Services (I0895); CHILDREN'S TRUST FUND OF TEXAS COUNCIL (V2652),Brooks,,,,,,Health & Human Services,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=713&Bill=SB17
SB 19,713,Relating to emergency appropriations for the court-appointed volunteer advocate program administered by the Office of Court Administration of the Texas Judicial System.,"Appropriations (I0040); Courts--Administration (I0130); COURT ADMINISTRATION, OFFICE OF (V8690)",Brooks,,,,,,Finance,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=713&Bill=SB19
SB 44,713,Relating to a commercial fisheries marketing council in the agriculture department.,"Agriculture (I0020); Parks & Wildlife--Hunting & Fishing (I0560); State Agencies, Newly Proposed (I0773); COMMERCIAL FISHERIES MARKETING COUNCIL, TEXAS (V8801)",Brooks,,,,,,Natural Resources,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=713&Bill=SB44
SB 61,713,Relating to appraisal district and school district reports concerning taxable property values.,Education--Finance (I0250); Education--School Districts (I0220); Taxation--Property (I0795); Taxation--School District (I0785),Brooks,,,,,,Education,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=713&Bill=SB61
SB 62,713,Relating to registration with the Board of Tax Professional Examiners of certain persons performing studies of school district property values.,"Education--Finance (I0250); Education--School Districts (I0220); Taxation--Property (I0795); Taxation--School District (I0785); TAX PROFESSIONAL EXAMINERS, BOARD OF (V8724)",Brooks,,,,,,Education,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=713&Bill=SB62
SB 63,713,Relating to the administration of medications by nursing students and medication aide trainees to residents of nursing and convalescent institutions and patients of home health agencies; making an appropriation.,Appropriations (I0040); Education--Higher--Health Institutions (I0237); Health (I0385); Nursing Homes (I0539); HOME HEALTH AGENCIES (S0949),Brooks,,,,,,Health & Human Services,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=713&Bill=SB63
SB 66,713,Relating to tuition and fee payments at institutions of higher education.,Education--Higher--Student Fees (I0234); Education--Higher--Tuition (I0233),Brooks,,,,,,Education,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=713&Bill=SB66
SCR 2,713,In memory of Charles M. Sanderson.,"Resolutions--Memorial (I0710); SANDERSON, CHARLES M. (N3166)",Brooks,,Barton,,Rules and Resolutions,Out of committee,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=713&Bill=SCR2
SCR 3,713,In memory of the Reverend Andrew Walker Berry.,"Resolutions--Memorial (I0710); BERRY, ANDREW WALKER (N3126)",Brooks,,Eckels,,Rules and Resolutions,Out of committee,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=713&Bill=SCR3
SCR 6,713,Commemorating the University of Texas School of Nursing at Galveston on their 100th anniversary.,Resolutions--Congratulatory & Honorary (I0705); UNIVERSITY OF TEXAS SCHOOL OF NURSING (U9815),Brooks,,Hury,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=713&Bill=SCR6
SCR 9,713,"Granting the City of Pasadena of Harris County, Texas and other parties, permission to sue the State of Texas and the General Land Office.","PASADENA, CITY OF (G9431); Resolutions--Suits vs. State (I0665); FOWLER, WILMA RENOE (N9828); GENERAL LAND OFFICE (V2808)",Brooks,,,,,,Jurisprudence,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=713&Bill=SCR9
SCR 11,713,"Resolving that the 71st Legislature, 3rd Called Session, stand adjourned sine die at eleven o'clock A.M. on March 28, 1990.",Resolutions--Adjournment (I0712),Brooks,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=713&Bill=SCR11
SR 1,713,Senate caucus report.,Resolutions--Administration (I0690); CAUCUS REPORT (S2114),Brooks,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=713&Bill=SR1
SR 75,713,"Congratulating Delwin C. Parker, Sr., of Houston on his 82nd birthday.","Resolutions--Congratulatory & Honorary (I0705); PARKER, DELWIN C., SR. (N3293)",Brooks,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=713&Bill=SR75
SR 76,713,"Recognizing April 22, 1990, as Earth Day in Texas and April 21-22, 1990, as Earth Weekend in Galveston County.",EARTH DAY IN TEXAS (H9450); Resolutions--Miscellaneous (I0720),Brooks,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=713&Bill=SR76
SR 82,713,Senate caucus report.,Resolutions--Administration (I0690); CAUCUS REPORT (S2114),Brooks,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=713&Bill=SR82
SB 7,713,Relating to the murder of an individual under six years of age.,Crimes--Capital Punishment (I0195); Minors (I0537),Brown,,,,,,Criminal Justice,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=713&Bill=SB7
SB 12,713,Relating to the issuance of a driver's license to certain persons convicted of misdemeanor offenses under the Texas Controlled Substances Act.,Crimes--Drugs (I0185); Vehicles & Traffic--Drivers Licenses (I0840); Vehicles & Traffic--DWI & DUID (I0863),Brown,,,,,,Criminal Justice,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=713&Bill=SB12
SB 26,713,Relating to the annexation of land to and the exclusion of land from the Brazosport Water Authority.,BRAZOSPORT WATER AUTHORITY (D2290); Land Use & Zoning (I0505); Special Districts & Authorities--Water & Utility (I0755),Brown,,,,,,Natural Resources,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=713&Bill=SB26
SB 38,713,Relating to representation of the state by the attorney general.,Courts-- General (I0160); State Agencies (I0749); ATTORNEY GENERAL (V2811),Brown,,,,,,State Affairs,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=713&Bill=SB38
SB 39,713,"Relating to the amount of a civil penalty that may be assessed by the Texas Water Commission against a person for violating the Solid Waste Disposal Act (Chapter 361, Health and Safety Code).",Civil Remedies & Liabilities (I0065); Environment--Solid Waste (I0330); WATER COMMISSION (V2482),Brown,,,,,,Health & Human Services,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=713&Bill=SB39
SB 59,713,"Relating to drug-free zones and to the imposition of penalties for the delivery, manufacture, or possession with the intent to deliver or manufacture a controlled substance in drug-free zones.",Crimes--Drugs (I0185); Education--Higher-- General (I0231); Education--Primary & Secondary (I0230),Brown,,,,,,Criminal Justice,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=713&Bill=SB59
SB 70,713,"Relating to the summary forfeiture of controlled substances, raw materials, and drug paraphernalia.",Crimes--Drugs (I0185); Criminal Procedure-- General (I0208),Brown,,,,,,Criminal Justice,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=713&Bill=SB70
SCR 4,713,Directing the Texas Water Commission to explore the efficacy of entering into a compact with certain states regarding various aspects of hazardous waste treatment and storage.,"Environment--Hazardous, Toxic & Nuclear Waste (I0333); Resolutions--Legislative Policy (I0685); WATER COMMISSION (V2482)",Brown,,,,,,Health & Human Services,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=713&Bill=SCR4
SJR 5,713,Proposing a constitutional amendment relating to the denial of bail to a person charged with sexual assault.,Constitutional Amendments (I0076); Crimes--Against Persons (I0170); Criminal Procedure--Bail & Pretrial Release (I0202); SEXUAL ASSAULT (S4375),Brown,,,,,,Criminal Justice,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=713&Bill=SJR5
SJR 6,713,Proposing a constitutional amendment relating to the denial of bail to certain persons charged with sexual assault or aggravated sexual assault.,Constitutional Amendments (I0076); Crimes--Against Persons (I0170); Criminal Procedure--Bail & Pretrial Release (I0202); SEXUAL ASSAULT (S4375),Brown,,,,,,Criminal Justice,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=713&Bill=SJR6
SR 7,713,Congratulating Gertrude Busch Oelfke of Houston on her 87th birthday.,"Resolutions--Congratulatory & Honorary (I0705); OELSKE, GERTRUDE BUSCH (N3155)",Brown,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=713&Bill=SR7
SR 62,713,"In memory of Senior Captain William D. ""Bill"" Wilson.","Resolutions--Memorial (I0710); WILSON, WILLIAM D. ""BILL"" (N3164)",Brown,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=713&Bill=SR62
SR 63,713,Congratulating Mr. and Mrs. Joe Besse of Austin on their 50th wedding anniversary.,"Resolutions--Congratulatory & Honorary (I0705); BESSE. JOE, MR. & MRS. (N3246)",Brown,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=713&Bill=SR63
SR 67,713,Expressing appreciation to Johnnie Redden for his contributions to the Brazosport Independent School District.,"Resolutions--Congratulatory & Honorary (I0705); REDDEN, JOHNNIE (N3287)",Brown,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=713&Bill=SR67
SR 78,713,Congratulating Angie Clark of Danbury for winning the Danbury Optimist Club essay contest.,"Resolutions--Congratulatory & Honorary (I0705); CLARK, ANGIE (N3297)",Brown,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=713&Bill=SR78
SB 68,713,Relating to the clarification of the application of the nepotism law to appraisal districts.,Ethics (I0345); Taxation--Property (I0795); APPRAISAL DISTRICTS (S0113); NEPOTISM (S0265),Caperton,,,,,,Finance,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=713&Bill=SB68
SR 59,713,"Commending the Honorable W. C. Davis, Jr.","Resolutions--Congratulatory & Honorary (I0705); DAVIS, W. C., JR. (N3294)",Caperton,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=713&Bill=SR59
SB 3,713,Relating to the career ladder for public school teachers.,Education--Teachers & Other School Personnel (I0245); Salaries & Expenses (I0745); CAREER LADDER (S2629),Carriker,,,,,,Committee of the Whole,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=713&Bill=SB3
SB 5,713,Relating to the duties of office of the district attorney of the 110th Judicial District.,Prosecuting Attorneys (I0640),Carriker,,,,,,Intergovernmental Relations,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=713&Bill=SB5
SB 13,713,Relating to the appointment of certain attorneys as prosecutors pro tem in criminal cases.,Criminal Procedure--Trial (I0204); Prosecuting Attorneys (I0640),Carriker,,,,,,Criminal Justice,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=713&Bill=SB13
SB 46,713,"Relating to the deregulation of storage of gasoline, diesel fuel, aviation fuel, and kerosine in aboveground tanks at certain aircraft fueling facilities.",Aeronautics (I0010); Environment-- General (I0340); Oil & Gas (I0545),Carriker,,,,,,Natural Resources,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=713&Bill=SB46
SCR 8,713,"Granting J. E. Isbell, Inc. permission to sue the State of Texas and the Parks and Wildlife Department.","Resolutions--Suits vs. State (I0665); ISBELL, J. E., INC. (N3033); PARKS & WILDLIFE COMMISSION (V1564)",Carriker,,,,,,Jurisprudence,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=713&Bill=SCR8
SB 6,713,Relating to an emergency appropriation to the Texas Department of Criminal Justice for projects related to corrections institutions.,"Appropriations (I0040); Corrections--Jails & Prisons (I0092); CRIMINAL JUSTICE, TEXAS DEPARTMENT OF (V8788)",Dickson,"Edwards, Chet; Glasgow; McFarland; Montford; Uribe",,,,,Finance,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=713&Bill=SB6
SB 28,713,Relating to the dissolution of the Concho County Water Control and Improvement District No. 1.,CONCHO COUNTY WATER CONTROL & IMPROVEMENT DIST. #1 (D9802); Education--Finance (I0250),Dickson,,,,,,Natural Resources,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=713&Bill=SB28
SB 37,713,Relating to average daily attendance in school districts with high military or civil service populations.,Education--Primary & Secondary (I0230); Education--School Districts (I0220); Military & Veterans (I0535),Dickson,"Barrientos; Edwards, Chet",,,,,Education,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=713&Bill=SB37
SB 53,713,Relating to the board of directors of the Nolan County Hospital District.,NOLAN COUNTY (G1964); Special Districts & Authorities--Hospital (I0750),Dickson,,,,,,Health & Human Services,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=713&Bill=SB53
SR 9,713,Congratulating Mr. and Mrs. Primo Guiterrez of Sweetwater on their 45th wedding anniversary.,"Resolutions--Congratulatory & Honorary (I0705); GUITERREZ, PRIMO, MR. & MRS. (N3156)",Dickson,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=713&Bill=SR9
SR 48,713,Commending Mrs. Sue White Mayborn.,"Resolutions--Congratulatory & Honorary (I0705); MAYBORN, SUE WHITE (N3285)",Dickson,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=713&Bill=SR48
SR 52,713,Congratulating the Wylie Bulldogs for winning the Class 3A state basketball championship.,WYLIE HIGH SCHOOL (E7995); Resolutions--Congratulatory & Honorary (I0705),Dickson,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=713&Bill=SR52
SR 60,713,Congratulating the Evant Elks on their stellar showing during the 1989-1990 season.,Resolutions--Congratulatory & Honorary (I0705); EVANT ELKS (N3247),Dickson,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=713&Bill=SR60
SR 53,713,Welcoming Congressman Robert Roe of New Jersey.,"Resolutions--Welcoming (I0722); ROE, ROBERT A., U. S. REPRESENTATIVE (N3237)","Edwards, Chet",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=713&Bill=SR53
SR 61,713,Requesting the Texas Congressional delegation to seek the distribution of voter registration cards by federal census takers.,Elections--Registration & Suffrage (I0265); Resolutions--Miscellaneous (I0720),"Edwards, Chet",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=713&Bill=SR61
SB 51,713,"Relating to the creation, administration, powers, duties, operation, financing, and dissolution of the Houston Downtown Management District and the power of certain entities to contract with the district,......","HOUSTON DOWNTOWN MANAGEMENT DISTRICT (D8654); HOUSTON, CITY OF (G2272); Industrial Development (I0415); Special Districts & Authorities--Miscellaneous (I0770); State Agencies, Newly Proposed (I0773)",Ellis,,,,,,Intergovernmental Relations,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=713&Bill=SB51
SR 30,713,Congratulating Dr. Emery Roswell Owens on his retirement from Prairie View A&M University.,"Resolutions--Congratulatory & Honorary (I0705); OWENS, EMERY ROSWELL (N3203)",Ellis,Caperton,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=713&Bill=SR30
SR 47,713,Congratulating Elizabeth F. Arnov of Houston on her 85th birthday.,"Resolutions--Congratulatory & Honorary (I0705); ARNOV, ELIZABETH F. (N3217)",Ellis,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=713&Bill=SR47
SB 4,713,Relating to the maximum liability under underinsured motorist insurance coverage.,Insurance--Motor Vehicles (I0435); Vehicles & Traffic--Safety Responsibility (I0850),Glasgow,,,,,,Jurisprudence,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=713&Bill=SB4
SB 58,713,Relating to false statements made during a political campaign.,Elections--Candidates (I0280); Ethics (I0345),Glasgow,,,,,,State Affairs,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=713&Bill=SB58
SJR 10,713,Proposing a constitutional amendment relating to the composition of certain courts and to the election of justices and judges of those courts and certain other courts from single-member districts or divisions.,Constitutional Amendments (I0076); Courts--Judges (I0140); Elections--Judicial (I0308),Glasgow,"Ellis; Johnson, Eddie Bernice",,,,,State Affairs,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=713&Bill=SJR10
SJR 12,713,Proposing a constitutional amendment to revise the provisions governing senate and house redistricting.,Constitutional Amendments (I0076); Legislature (I0520); Redistricting (I0645),Glasgow,,,,,,State Affairs,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=713&Bill=SJR12
SR 19,713,Amending Senate Rules 12.08 and 16.07.,Resolutions--Rules (I0660),Glasgow,,,,,,Administration,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=713&Bill=SR19
SR 50,713,Congratulating Todd Alan Carpenter on achieving the rank of Eagle Scout.,"Resolutions--Congratulatory & Honorary (I0705); CARPENTER, TODD ALAN (N3240)",Glasgow,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=713&Bill=SR50
SR 51,713,Congratulating Jason Wright of Fort Worth on achieving the rank of Eagle Scout.,"Resolutions--Congratulatory & Honorary (I0705); WRIGHT, JASON (N3241)",Glasgow,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=713&Bill=SR51
SR 65,713,Congratulating Rio Vista Elementary School on being selected as a candidate for the United States Department of Education Elementary School Recognition Program.,RIO VISTA ELEMENTARY SCHOOL (E9829); Resolutions--Congratulatory & Honorary (I0705),Glasgow,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=713&Bill=SR65
SR 73,713,Recognizing April 7-8 as Stormie Jones Weekend in White Settlement and officially declaring Stormie Jones a most treasured citizen of her state.,STORMIE JONES WEEKEND (H9832); Resolutions--Miscellaneous (I0720),Glasgow,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=713&Bill=SR73
SB 1,713,"Relating to the computation and distribution of state educational aid to school districts, to the use of certain bond proceeds for assisting school districts in the acquisition, construction, renovation, and....",Appropriations (I0040); Education--Finance (I0250); Education--School Districts (I0220),Haley,Glasgow,,,,,Committee of the Whole,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=713&Bill=SB1
SB 52,713,Relating to treatment of certain permits issued by municipalities.,City Government (I0060); PERMITS (S0011),Haley,,,,,,Intergovernmental Relations,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=713&Bill=SB52
SJR 1,713,"Proposing a constitutional amendment providing for the issuance of general obligation bonds for assisting school districts in acquiring, building and renovating school facilities.",Constitutional Amendments (I0076); Education--Finance (I0250); Education--School Districts (I0220); BONDS (S6060),Haley,Glasgow,,,Public Education,In committee,Committee of the Whole,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=713&Bill=SJR1
SR 81,713,"Declaring May 30, 1990, as Bieto Beseler Day in Nacogdoches.",BIETO BESELER DAY IN NACOGDOCHES (H3299); Resolutions--Miscellaneous (I0720),Haley,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=713&Bill=SR81
SB 27,713,Relating to certain assessments imposed on insurance companies to cover costs of state examination.,Insurance-- General (I0445),Henderson,,,,,,Economic Development,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=713&Bill=SB27
