bill_number,session,summary,keywords,authors,coauthors,sponsors,cosponsors,house_committee,hc_status,senate_committee,sc_status,bill_url
SCR 2,883,"Declaring an invasion of the State of Texas by transnational cartel terrorists, urging the governor to accelerate the construction of a wall along the Southern Border, and demanding that Congress deploy military forces to combat transnational cartels.",Crimes--Drugs (I0185); Military & Veterans (I0535); Resolutions--Legislative Policy (I0685); Resolutions--Memorializing Congress (I0675); BORDER (S0045),Creighton,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=883&Bill=SCR2
SR 1,883,Recognizing Bobby and Lindsey Kasprzak for their contributions to Montgomery County.,"Resolutions--Congratulatory & Honorary (I0705); KASPRZAK, LINDSEY & BOBBY (NM06Y)",Creighton,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=883&Bill=SR1
SR 18,883,Recognizing Interfaith of The Woodlands on the occasion of its 50th anniversary.,Resolutions--Congratulatory & Honorary (I0705); INTERFAITH OF THE WOODLANDS (NR46Z),Creighton,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=883&Bill=SR18
SB 41,883,Relating to prohibited vaccination status discrimination and requirements for COVID-19 vaccines; authorizing administrative penalties.,"Civil Remedies & Liabilities (I0065); Education--Primary & Secondary--Admission & Attendance (I0227); Health Care Providers (I0387); Health--General (I0385); Health--Other Diseases & Medical Conditions (I0383); Hospitals (I0400); Insurance--Health & Accident (I0422); Labor--General (I0500); Occupational Regulation--Health Occupations (I0540); Occupational Regulation--Other Trades & Professions (I0541); COVID-19 (SB9YM); DISCRIMINATION (S0052); IMMUNIZATIONS (S4341); LONG-TERM CARE (S0417); HEALTH & HUMAN SERVICES COMMISSION (V0177); PUBLIC SAFETY, DEPARTMENT OF (V0251); STATE HEALTH SERVICES, DEPARTMENT OF (V0463)",Hall,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=883&Bill=SB41
SB 59,883,Relating to parental approval for a student's participation in human sexuality instruction in public schools.,Education--Primary & Secondary--Curriculum (I0228); Family--Parent & Child (I0355); PARENTAL CONSENT (S0318); PARENTAL NOTIFICATION (S0319); SEX EDUCATION (S0827),Hall,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=883&Bill=SB59
SB 60,883,Relating to the notice and petition for the creation of a municipal utility district in certain counties.,"Special Districts & Authorities--Municipal Utility Districts (I0009); Special Districts & Authorities--Water & Utility (I0755); ENVIRONMENTAL QUALITY, TEXAS COMMISSION ON (V0334)",Hall,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=883&Bill=SB60
SB 61,883,Relating to the definition of telephone call for purposes of regulating telephone solicitations.,Business & Commerce--General (I0050); Utilities--Telecommunications (I0828),Hall,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=883&Bill=SB61
SR 10,883,Recognizing the Greater Dallas Veterans Day Parade on the occasion of its 25th anniversary.,Resolutions--Congratulatory & Honorary (I0705); GREATER DALLAS VETERANS DAY PARADE (NP7XL),Johnson; Hall; Parker; West,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=883&Bill=SR10
SB 11,883,Relating to the creation of the criminal offense of improper entry from a foreign nation.,"Aliens (I0032); Crimes--Miscellaneous (I0200); Law Enforcement (I0510); BORDER (S0045); PUBLIC SAFETY, DEPARTMENT OF (V0251)",Birdwell,Bettencourt; Campbell; Creighton; Flores; Hall; Huffman; Hughes; King; Kolkhorst; Middleton; Parker; Paxton; Perry; Schwertner,,,State Affairs,In committee,Border Security,Out of committee,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=883&Bill=SB11
SR 32,883,Recognizing the City of Granbury on the occasion of the dedication of the site at Memorial Lane.,"GRANBURY, CITY OF (GL2VJ); Resolutions--Congratulatory & Honorary (I0705)",Birdwell,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=883&Bill=SR32
SB 51,883,Relating to the purchase of or acquisition of title to real property by certain aliens or foreign entities.,Agriculture (I0020); Aliens (I0032); Property Interests--Real Property (I0595); INTERNATIONAL RELATIONS (S0038); SECRETARY OF STATE (V0042),Kolkhorst,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=883&Bill=SB51
SB 75,883,Relating to confirmation of a voter's residence by a voter registrar.,Elections--Registration & Suffrage (I0265),Kolkhorst,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=883&Bill=SB75
SR 67,883,Recognizing Donald Gene Davidson on the occasion of his 95th birthday.,"Resolutions--Congratulatory & Honorary (I0705); DAVIDSON, DONALD GENE (NR43X)",Kolkhorst,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=883&Bill=SR67
SB 39,883,Relating to an attack by a dangerous dog; increasing a criminal penalty.,Animals (I0035); Crimes--Miscellaneous (I0200); Criminal Procedure--Sentencing & Punishment (I0205),Menéndez,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=883&Bill=SB39
SB 40,883,Relating to the public school finance system.,"Disaster Preparedness & Relief (I0211); Education--Primary & Secondary--Charter Schools (I0245); Education--Primary & Secondary--Finance (I0250); Education--Primary & Secondary--Special (I0243); Education--School Districts (I0220); Mental Health & Substance Abuse (I0019); Safety (I0740); Taxation--School District (I0785); FAMILY & MEDICAL LEAVE (S0419); PRESCHOOL & PREKINDERGARTEN (S0040); EDUCATION AGENCY, TEXAS (V9941); EDUCATION, COMMISSIONER OF (V9954); JUVENILE JUSTICE DEPARTMENT, TEXAS (V0846)",Menéndez; Alvarado; Blanco; Eckhardt; Gutierrez; Hinojosa; Johnson; LaMantia; Miles; West; Whitmire; Zaffirini,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=883&Bill=SB40
SR 59,883,In memory of Isabel A. Ortiz.,"Resolutions--Memorial (I0710); ORTIZ, ISABEL A. ""BELLE"" (NI5KZ)",Menéndez,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=883&Bill=SR59
SR 60,883,Recognizing DeWese's Tip Top Cafe on the occasion of its 85th anniversary.,Resolutions--Congratulatory & Honorary (I0705); DEWESE'S TIP TOP CAFE (N41EL),Menéndez,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=883&Bill=SR60
SR 80,883,Recognizing Washington Irving Dual Language Academy on the occasion of its 100th anniversary.,WASHINGTON IRVING DUAL LANGUAGE ACADEMY (E35AQ); Resolutions--Congratulatory & Honorary (I0705),Menéndez,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=883&Bill=SR80
SR 81,883,Recognizing Sidney Lanier High School on the occasion of its 100th anniversary.,SIDNEY LANIER HIGH SCHOOL (EN8DU); Resolutions--Congratulatory & Honorary (I0705),Menéndez,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=883&Bill=SR81
SR 82,883,Recognizing Joel C. Harris Middle School on the occasion on its 100th anniversary.,JOEL C. HARRIS MIDDLE SCHOOL (E61D1); Resolutions--Congratulatory & Honorary (I0705),Menéndez,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=883&Bill=SR82
SR 83,883,Recognizing CentroMed on the occasion of its 50th anniversary.,Resolutions--Congratulatory & Honorary (I0705); CENTROMED (NE1T1),Menéndez,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=883&Bill=SR83
SR 84,883,Recognizing Nathaniel Hawthorne Academy on the occasion on its 100th anniversary.,NATHANIEL HAWTHORNE ACADEMY (ES1XD); Resolutions--Congratulatory & Honorary (I0705),Menéndez,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=883&Bill=SR84
SR 85,883,Recognizing Mark Twain Dual Language Academy on the occasion on its 100th anniversary.,MARK TWAIN DUAL LANGUAGE ACADEMY (EC2A0); Resolutions--Congratulatory & Honorary (I0705),Menéndez,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=883&Bill=SR85
SR 13,883,"Recognizing October 12, 2023, as Rice Day.",RICE DAY (HR5M5); Resolutions--Official Designations--Special Dates (I0721),Miles,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=883&Bill=SR13
SB 66,883,Relating to a cost-of-living adjustment applicable to certain benefits paid by the Employees Retirement System of Texas and a biennial study on providing additional adjustments based on the effects of increased inflation.,Retirement Systems--State Employees (I0727); EMPLOYEES RETIREMENT SYSTEM OF TEXAS (ERS) (V0471),Eckhardt; Gutierrez; LaMantia; Miles; Zaffirini,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=883&Bill=SB66
SB 46,883,Relating to a uniform coordination of benefits questionnaire for health benefit plans.,"Insurance--Life, Health & Accident (I0440); MEDICAID (S4885); INSURANCE, COMMISSIONER OF (V0396)",Hughes,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=883&Bill=SB46
SB 47,883,Relating to an annual study by the Texas A&M University Texas Real Estate Research Center of the purchase and sale of single-family homes by certain institutional buyers.,Business & Commerce--General (I0050); Housing--General (I0405); TEXAS A&M UNIVERSITY (U0030); TEXAS REAL ESTATE COMMISSION (V4353),Hughes,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=883&Bill=SB47
SB 48,883,"Relating to property owners' associations, including condominium owners' associations.",Property Interests--Property Owners Association (I0618); TEXAS REAL ESTATE COMMISSION (V4353),Hughes,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=883&Bill=SB48
SB 72,883,Relating to the creation of the criminal offense of unlawful solicitation of residence address.,Crimes--Against Persons--General (I0170); Protection of Personal Information (I0003); BORDER PATROL AGENTS (S0472); PEACE OFFICERS (S0007),Hughes,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=883&Bill=SB72
SR 15,883,In memory of Carolyn Latham Sullivan.,"Resolutions--Memorial (I0710); SULLIVAN, CAROLYN LATHAM (NX1QR)",Hughes,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=883&Bill=SR15
SR 16,883,In memory of Mary Sue Cole.,"Resolutions--Memorial (I0710); COLE, MARY SUE (N60FK)",Hughes,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=883&Bill=SR16
SR 17,883,In memory of Lou Hooks Wagner.,"Resolutions--Memorial (I0710); WAGNER, LOU HOOKS (N67NA)",Hughes,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=883&Bill=SR17
SR 24,883,In memory of Jerry Ronald Payne Sr.,"Resolutions--Memorial (I0710); PAYNE, JERRY RONALD, SR. (NW62Q)",Hughes,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=883&Bill=SR24
SR 25,883,In memory of Joe D. Clayton.,"Resolutions--Memorial (I0710); CLAYTON, JOE D. (NT8PO)",Hughes,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=883&Bill=SR25
SR 26,883,In memory of Corbett Kennard Stephens.,"Resolutions--Memorial (I0710); STEPHENS, CORBETT KENNARD ""CORY"" (NJ5LD)",Hughes,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=883&Bill=SR26
SR 28,883,In memory of Andrew Gid Terry Jr.,"Resolutions--Memorial (I0710); TERRY, ANDREW GID, JR. (NU5QB)",Hughes,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=883&Bill=SR28
SR 29,883,In memory of Betty Wade Arnold.,"Resolutions--Memorial (I0710); ARNOLD, BETTY WADE (N96EH)",Hughes,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=883&Bill=SR29
SR 30,883,In memory of Claude Wayne Webb Sr.,"Resolutions--Memorial (I0710); WEBB, CLAUDE WAYNE, SR. (NR0PI)",Hughes,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=883&Bill=SR30
SR 31,883,In memory of Bill Sullivan Jr.,"Resolutions--Memorial (I0710); SULLIVAN, BILL, JR. (NZ99P)",Hughes,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=883&Bill=SR31
SR 40,883,"In memory of E. F. ""Bo"" Whitus.","Resolutions--Memorial (I0710); WHITUS, E. F. ""BO"" (ND8YJ)",Hughes,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=883&Bill=SR40
SR 41,883,In memory of Robert W. Stone.,"Resolutions--Memorial (I0710); STONE, ROBERT W. (NP5NG)",Hughes,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=883&Bill=SR41
SR 42,883,Recognizing the Mount Pleasant Lions Club on the occasion of its 75th anniversary.,Resolutions--Congratulatory & Honorary (I0705); MOUNT PLEASANT LIONS CLUB (NI2PM),Hughes,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=883&Bill=SR42
SR 43,883,In memory of Mary Adele Oden.,"Resolutions--Memorial (I0710); ODEN, MARY ADELE (NW0HW)",Hughes,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=883&Bill=SR43
SR 44,883,In memory of Shirley Ann Summers.,"Resolutions--Memorial (I0710); SUMMERS, SHIRLEY ANN (NH4AB)",Hughes,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=883&Bill=SR44
SR 46,883,Recognizing Chris Brown on the occasion of his retirement.,"Resolutions--Congratulatory & Honorary (I0705); BROWN, CHRIS (NU1JR)",Hughes,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=883&Bill=SR46
SR 47,883,Recognizing Kyle Wright for being named a High School Assistant Principal of the Year.,"Resolutions--Congratulatory & Honorary (I0705); WRIGHT, KYLE (N51VA)",Hughes,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=883&Bill=SR47
SR 48,883,In memory of David Leslie Sanders.,"Resolutions--Memorial (I0710); SANDERS, DAVID LESLIE (NQ0SH)",Hughes,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=883&Bill=SR48
SR 49,883,Recognizing Ethelyn Szad Bell on the occasion of her 100th birthday.,"Resolutions--Congratulatory & Honorary (I0705); BELL, ETHELYN SZAD (NR2IJ)",Hughes,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=883&Bill=SR49
SR 50,883,In memory of Billie Joe Dean.,"Resolutions--Memorial (I0710); DEAN, BILLIE JOE (NB4S5)",Hughes,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=883&Bill=SR50
SR 51,883,Recognizing Laura Hill for receiving a Distinguished Alumni Award.,"Resolutions--Congratulatory & Honorary (I0705); HILL, LAURA (N39CK)",Hughes,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=883&Bill=SR51
SR 52,883,Recognizing the Chapel Hill Independent School District junior high school honors band for winning state championships.,CHAPEL HILL JUNIOR HIGH SCHOOL (E041Z); Resolutions--Congratulatory & Honorary (I0705),Hughes,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=883&Bill=SR52
SR 53,883,In memory of Gerard Johan Evenwel Jr. of Mount Pleasant.,"Resolutions--Memorial (I0710); EVENWEL, GERARD JOHAN, JR. (NW0EU)",Hughes,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=883&Bill=SR53
SR 54,883,In memory of Kenneth Michael Rose of Dripping Springs.,"Resolutions--Memorial (I0710); ROSE, KENNETH MICHAEL (NP4E4)",Hughes,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=883&Bill=SR54
SR 56,883,Recognizing Neal Barton Jr. on the occasion of his 20th anniversary with KETK-TV.,"Resolutions--Congratulatory & Honorary (I0705); BARTON, NEAL, JR. (NT0SD)",Hughes,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=883&Bill=SR56
SB 4,883,Relating to the punishment for certain criminal conduct involving the smuggling of persons or the operation of a stash house; increasing criminal penalties.,Aliens (I0032); Crimes--Miscellaneous (I0200); Criminal Procedure--Sentencing & Punishment (I0205); SEXUAL ASSAULT (S4375),Flores,Bettencourt; Birdwell; Blanco; Campbell; Creighton; Hall; Huffman; Hughes; King; Parker; Paxton; Perry; Schwertner; Sparks; Springer,"Guillen; Morales, Eddie; Lopez, Janie; Raymond; Holland","Allison; Anderson; Ashby; Bailes; Bell, Keith; Bonnen; Buckley; Bumgarner; Burns; Burrows; Cain; Capriglione; Clardy; Cook; Cunningham; Darby; Dean; DeAyala; Frazier; Gerdes; Geren; Goldman; Harless; Harris, Caroline; Harris, Cody; Hefner; Hull; Hunter; Isaac; King, Ken; Kuempel; Lambert; Landgraf; Leach; Leo-Wilson; Lozano; Metcalf; Noble; Oliverson; Orr; Patterson; Paul; Rogers; Schatzline; Shaheen; Shine; Slawson; Smith; Smithee; Spiller; Stucky; Swanson; Tepper; Thimesch; Toth; Troxclair; Vasut; Wilson",State Affairs,Out of committee,Border Security,Out of committee,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=883&Bill=SB4
SR 34,883,Recognizing Kerrville for being named the 50th Music Friendly Texas Community by the Texas Music Office.,"KERRVILLE, CITY OF (G0104); Resolutions--Congratulatory & Honorary (I0705)",Flores,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=883&Bill=SR34
SR 35,883,Recognizing Sydney Lee for participating in the National Rural Electric Cooperative Association Government-in-Action Youth Tour.,"Resolutions--Congratulatory & Honorary (I0705); LEE, SYDNEY (N155B)",Flores,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=883&Bill=SR35
SR 36,883,Recognizing Aedan McLennan for participating in the National Rural Electric Cooperative Association Government-in-Action Youth Tour.,"Resolutions--Congratulatory & Honorary (I0705); MCLENNAN, AEDAN (ND5L4)",Flores,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=883&Bill=SR36
SR 37,883,Recognizing Sujana Ganganamani for participating in the National Rural Electric Cooperative Association Government-in-Action Youth Tour.,"Resolutions--Congratulatory & Honorary (I0705); GANGANAMANI, SUJANA (NA7PI)",Flores,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=883&Bill=SR37
SR 38,883,Recognizing Kambell Stewart for participating in the National Rural Electric Cooperative Association Government-in-Action Youth Tour.,"Resolutions--Congratulatory & Honorary (I0705); STEWART, KAMBELL (NO6C3)",Flores,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=883&Bill=SR38
SR 39,883,Recognizing Mousab Eltgani for participating in the National Rural Electric Cooperative Association Government-in-Action Youth Tour.,"Resolutions--Congratulatory & Honorary (I0705); ELTGANI, MOUSAB (N765T)",Flores,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=883&Bill=SR39
SR 61,883,Recognizing the induction of the Kraus Farm into the Texas Department of Agriculture Family Land and Heritage Program.,Resolutions--Congratulatory & Honorary (I0705); KRAUS FARM (NU5U4),Flores,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=883&Bill=SR61
SR 62,883,Recognizing the induction of the DCH Ranch into the Texas Department of Agriculture Family Land Heritage Program.,Resolutions--Congratulatory & Honorary (I0705); DCH RANCH (ND0MW),Flores,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=883&Bill=SR62
SR 63,883,Recognizing the induction of the Old Fuller Place into the Texas Department of Agriculture Family Land Heritage Program.,Resolutions--Congratulatory & Honorary (I0705); OLD FULLER PLACE (N60IH),Flores,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=883&Bill=SR63
SR 64,883,Recognizing the induction of the Wallace Farm into the Texas Department of Agriculture Family Land Heritage Program.,Resolutions--Congratulatory & Honorary (I0705); WALLACE FARM (N27EE),Flores,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=883&Bill=SR64
SR 65,883,Recognizing the induction of the Holistic and Historical 1882 Grote Ranch into the Texas Department of Agriculture Family Land Heritage Program.,Resolutions--Congratulatory & Honorary (I0705); HOLISTIC & HISTORICAL 1882 GROTE RANCH (NI3P1),Flores,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=883&Bill=SR65
SR 86,883,Recognizing Duane McGhghy for his service to his country.,"Resolutions--Congratulatory & Honorary (I0705); MCGHGHY, DUANE (NG18I)",Flores,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=883&Bill=SR86
SR 71,883,In memory of Corbet Nicholos Jones.,"Resolutions--Memorial (I0710); JONES, CORBET NICHOLOS (NF8I7)",Nichols; Flores,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=883&Bill=SR71
SB 42,883,Relating to the calculation of certain ad valorem tax rates of a taxing unit for a year in which a property owner provides notice that the owner intends to appeal an order of an appraisal review board determining a protest by the owner regarding the appraisal of the owner's property.,GULF OF MEXICO (G4223); Taxation--Property-Appeal of Tax Decisions (I0796); Taxation--Property-Appraisals & Appraisal Districts (I0792); Taxation--Property-Assessment & Collection (I0798); Taxation--Property-Tax Rate (I0794),Hinojosa,LaMantia,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=883&Bill=SB42
SB 43,883,Relating to expedited appeals of appraisal review board orders in certain appraisal districts.,GULF OF MEXICO (G4223); Courts--District (I0120); Taxation--Property-Appeal of Tax Decisions (I0796); Taxation--Property-Appraisals & Appraisal Districts (I0792); SUPREME COURT (V0311),Hinojosa,LaMantia,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=883&Bill=SB43
SB 44,883,Relating to civil and administrative penalties assessed for violations of statutes or rules governing chemical dependency treatment facilities.,Mental Health & Substance Abuse (I0019),Hinojosa,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=883&Bill=SB44
SB 45,883,Relating to the confidentiality of certain information for a current or former administrative law judge for the State Office of Administrative Hearings.,"Open Records (I0548); Protection of Personal Information (I0003); ADMINISTRATIVE HEARINGS, STATE OFFICE OF (V0065)",Hinojosa,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=883&Bill=SB45
