bill_number,session,summary,keywords,authors,coauthors,sponsors,cosponsors,house_committee,hc_status,senate_committee,sc_status,bill_url
SR 20,711,Congratulating Mr. and Mrs. Martin Vega of Austin on their 25th wedding anniversary.,"Resolutions--Congratulatory & Honorary (I0705); VEGA, MARTIN, MR. & MRS. (N2546)",Barrientos,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=711&Bill=SR20
SR 22,711,Commending Myrtle Arvern Johnson on the conclusion of a successful career in which she made notable contributions to her field of business education.,"Resolutions--Congratulatory & Honorary (I0705); JOHNSON, MYRTLE ARVERN (N2574)",Barrientos,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=711&Bill=SR22
SR 44,711,Congratulating Dr. Hans Mark on his 60th birthday.,"Resolutions--Congratulatory & Honorary (I0705); MARK, HANS (N2584)",Barrientos,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=711&Bill=SR44
SR 72,711,Expressing sincere appreciation to the delegation from Hong Kong and the People's Republic of China.,PEOPLE'S REPUBLIC OF CHINA (G7903); Resolutions--Congratulatory & Honorary (I0705),Barrientos,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=711&Bill=SR72
SR 115,711,Honoring Greg Young on his thrilling triumph in Washington.,"Resolutions--Congratulatory & Honorary (I0705); YOUNG, GREG (N2685)",Barrientos,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=711&Bill=SR115
SR 116,711,Commending Willie F. Rolff on his productive career and extending best wishes to him for a rich and rewarding retirement.,"Resolutions--Congratulatory & Honorary (I0705); ROLFF, WILLIE E. (N2686)",Barrientos,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=711&Bill=SR116
SR 117,711,Commending Sandra Martinez for her meritorious service to the City of Kyle above and beyond the call of duty.,"Resolutions--Congratulatory & Honorary (I0705); MARTINEZ, SANDRA (N2687)",Barrientos,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=711&Bill=SR117
SR 120,711,"Honoring Mr. and Mrs. Gilberto Vera, Sr.","Resolutions--Congratulatory & Honorary (I0705); VERA, GILBERTO, SR., MR. & MRS. (N2695)",Barrientos,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=711&Bill=SR120
SR 126,711,Recognizing the Bales and McMichael families for their dedication to and management of Scholz Garten.,Resolutions--Miscellaneous (I0720); BALES & McMICHAEL FAMILIES (N2696),Barrientos,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=711&Bill=SR126
SR 129,711,Commending Jack Leo for going above and beyond the call of duty for the Austin Police Department.,"Resolutions--Congratulatory & Honorary (I0705); LEO, JACK (N2736)",Barrientos,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=711&Bill=SR129
SR 130,711,Commending and applauding the civic career of Austin Police Captain Freddie Maxwell.,"Resolutions--Congratulatory & Honorary (I0705); MAXWELL, FREDDIE (N2737)",Barrientos,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=711&Bill=SR130
SR 145,711,Congratulating Barbara Ann Schlief on her birthday.,"Resolutions--Congratulatory & Honorary (I0705); SCHLIEF, BARBARA (N2729)",Barrientos,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=711&Bill=SR145
SR 148,711,"In memory of John T. Polanco, Sr., of San Marcos.","Resolutions--Memorial (I0710); POLANCO, JOHN T., SR. (N2758)",Barrientos,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=711&Bill=SR148
SR 149,711,"In memory of McBride Wilson, Sr., of San Marcos.","Resolutions--Memorial (I0710); WILSON, McBRIDE, SR. (N2759)",Barrientos,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=711&Bill=SR149
SR 173,711,Congratulating Isaac Bertram Bell on his 100th birthday.,"Resolutions--Congratulatory & Honorary (I0705); BELL, ISAAC BERTRAM (N2770)",Barrientos,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=711&Bill=SR173
SR 195,711,In memory of Mary Helen Vidaurri of Austin.,"Resolutions--Memorial (I0710); VIDAURRI, MARY HELEN (N2817)",Barrientos,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=711&Bill=SR195
SB 51,711,"Relating to property rights in, and the establishment of a wildlife management area along and in the vicinity of, the Canadian River bed; making an appropriation.",Parks & Wildlife-- General (I0585); Property Interests--Real Property (I0595); Water--Rights (I0870),Bivins,,,,,,Natural Resources,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=711&Bill=SB51
SB 64,711,"Relating solely to the transfer of governance, management, and operation of West Texas State University from the board of regents of that institution to the board of regents of The Texas A&M University System.",Education--Higher-- General (I0231); TEXAS A&M UNIVERSITY SYSTEM (U0079); WEST TEXAS STATE UNIVERSITY (U4856),Bivins,,Smithee,,Higher Education,Out of committee,Education,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=711&Bill=SB64
SB 91,711,Relating to the county courts at law in Randall County.,RANDALL COUNTY (G1847); Courts--County & Statutory (I0115),Bivins,,Smithee,,Judicial Affairs,Out of committee,Intergovernmental Relations,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=711&Bill=SB91
SR 111,711,"Honoring the Nazareth High School girls' basketball team by recognizing Saturday, July 8, 1989, as Swiftette Day in Texas.",NAZARETH HIGH SCHOOL (E9380); Resolutions--Miscellaneous (I0720),Bivins,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=711&Bill=SR111
SR 142,711,"Congratulating Leah Kay Lyle, Miss Texas.","Resolutions--Congratulatory & Honorary (I0705); LYLE, LEAH KAY (N2698)",Bivins,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=711&Bill=SR142
SR 159,711,Congratulating Denise Orme Monzingo on her 25th birthday.,"Resolutions--Congratulatory & Honorary (I0705); MONZINGO, DENISE ORME (N2754)",Bivins,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=711&Bill=SR159
SR 160,711,Congratulating Captain Loren Ray Orme on his 50th birthday.,"Resolutions--Congratulatory & Honorary (I0705); ORME, LOREN RAY (N2755)",Bivins,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=711&Bill=SR160
SB 13,711,Relating to the payment of workers' compensation benefits to an employee of a political subdivision.,Labor--Workers' Compensation (I0470); Political Subdivisions (I0588),Brooks,,,,Business & Commerce,In committee,State Affairs,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=711&Bill=SB13
SB 14,711,Relating to the payment of workers' compensation benefits to employees of political subdivisions.,Labor--Workers' Compensation (I0470); Political Subdivisions (I0588),Brooks,,,,Business & Commerce,In committee,State Affairs,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=711&Bill=SB14
SB 19,711,"Relating to the application of the workers' compensation laws to certain political subdivisions, including community centers for mental health and mental retardation services.",Labor--Workers' Compensation (I0470); Mental Health & Mental Retardation (I0530); Political Subdivisions (I0588),Brooks,,,,Business & Commerce,In committee,State Affairs,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=711&Bill=SB19
SB 20,711,Relating to the care and treatment of persons with intractable pain by the use of dangerous drugs or controlled substances; providing a penalty.,Crimes--Drugs (I0185); Health (I0385); Occupational Regulation--Health Occupations (I0540); INTRACTABLE PAIN TREATMENT ACT (P9072); PHYSICIANS (S1282),Brooks,,McKinney,,Public Health,Out of committee,Health & Human Services,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=711&Bill=SB20
SB 55,711,Relating to training programs for recertification of persons employed in the food service industry.,Business & Commerce-- General (I0050); Health (I0385),Brooks,,,,Public Health,In committee,Health & Human Services,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=711&Bill=SB55
SB 59,711,"Relating to the assesment and collection by and the appropriation to the Texas Department of Health of fees for certain regulatory, licensing, and other functions of the department.","Appropriations (I0040); Environment--Solid Waste (I0330); Fees & Other Nontax Revenue--State (I0362); HEALTH, DEPARTMENT OF (V0271)",Brooks,Carriker,Saunders,,Appropriations,Out of committee,Finance,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=711&Bill=SB59
SB 65,711,"Relating to appropriations for the promotion, regulation, and coordination of aquaculture and the fish farming industry.",Agriculture (I0020); Appropriations (I0040),Brooks,,Saunders,,Appropriations,Out of committee,Finance,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=711&Bill=SB65
SB 73,711,Relating to the authority of the Parks and Wildlife Commission to regulate the sale and consumption of alcoholic beverages in an area of Galveston State Park assigned to a concessioner.,Alcoholic Beverage Regulation (I0025); Parks & Wildlife--Parks (I0555); PARKS & WILDLIFE COMMISSION (V1564),Brooks,,,,Liquor Regulation,In committee,Natural Resources,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=711&Bill=SB73
SB 76,711,Relating to the transfer of funds by certain state teaching hospitals and hospital districts and the use of those funds for the Medicaid disproportionate share program and making an appropriation.,Appropriations (I0040); Hospitals (I0400); Human Services--Medical Assistance (I0905); Special Districts & Authorities--Hospital (I0750); MEDICAID (S4885),Brooks,"Brown; Caperton; Carriker; Green; Haley; Harris, O.H. ""Ike""; Henderson; Johnson, Eddie Bernice; Krier; Leedom; Lyon; McFarland; Montford; Parmer; Santiesteban; Sims; Tejeda; Truan; Washington; Whitmire",,,,,Health & Human Services,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=711&Bill=SB76
SB 88,711,"Relating to the payment of certain laborers, workers, and mechanics under public works contracts.",Labor--Wages (I0485),Brooks,,,,Labor and Employment Relations,In committee,State Affairs,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=711&Bill=SB88
SB 94,711,Relating to the regulation of medical physicists; providing penalties.,"Occupational Regulation--Health Occupations (I0540); State Agencies, Newly Proposed (I0773); MEDICAL PHYSICS PRACTICE ACT, TEXAS (P8743); MEDICAL PHYSICISTS (S8742)",Brooks,,Wright,,Public Health,Out of committee,Health & Human Services,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=711&Bill=SB94
SB 99,711,Relating to confidentiality and privilege requirements for certain information relating to impaired physicians.,Occupational Regulation--Health Occupations (I0540); Open Meetings & Open Records (I0547); PHYSICIANS (S1282),Brooks,,,,Public Health,In committee,Health & Human Services,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=711&Bill=SB99
SCR 10,711,Granting Harris County Hospital District permission to sue the Alief Independent School District Insurance Fund and the State of Texas.,HARRIS COUNTY HOSPITAL DISTRICT (D9242); ALIEF INDEPENDENT SCHOOL DISTRICT (E9244); Resolutions--Suits vs. State (I0665),Brooks,,,,,,Jurisprudence,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=711&Bill=SCR10
SR 1,711,Senate caucus report.,Resolutions--Administration (I0690); CAUCUS REPORT (S2114),Brooks,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=711&Bill=SR1
SR 113,711,Creating an interim study to examine and propose to the 72nd Legislature a policy for long-term care of the elderly and people with physical and mental disabilities.,Aging (I0015); Health (I0385); Interim Studies (I0448),Brooks,,,,,,Health & Human Services,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=711&Bill=SR113
SR 146,711,Requesting the Texas congressional delegation to support the creation of new Medicaid options and requirements.,Human Services--Medical Assistance (I0905); Resolutions--Memorializing Congress (I0675); MEDICAID (S4885),Brooks,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=711&Bill=SR146
SR 162,711,In memory of Robert Allen Nesbitt of Galveston.,"Resolutions--Memorial (I0710); NESBITT, ROBERT ALLEN (N2765)",Brooks,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=711&Bill=SR162
SR 163,711,"Establishing a special interim committee to study all aspects of and issues relating to the reduction and minimization of all waste products by local, state, and federal governments.",Environment--Solid Waste (I0330); Interim Studies (I0448); TASK FORCE ON WASTE REDUCTION MINIMIZATION (V9386),Brooks,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=711&Bill=SR163
SR 170,711,"Congratulating A.R. ""Babe"" Schwartz on his 63rd birthday.","Resolutions--Congratulatory & Honorary (I0705); SCHWARTZ, A. R. ""BABE"" (N2797)",Brooks,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=711&Bill=SR170
SR 175,711,Creating the Senate Interim Committee on Redistricting.,Interim Studies (I0448); Redistricting (I0645),Brooks,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=711&Bill=SR175
SR 184,711,Creating the Special Interim Committee on Guardianship.,Family--Parent & Child (I0355); Interim Studies (I0448),Brooks,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=711&Bill=SR184
SR 187,711,Congratulating Annie Ruth Rye Lane of Austin on her 80th birthday.,"Resolutions--Congratulatory & Honorary (I0705); LANE, ANNIE RUTH RYE (N2818)",Brooks,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=711&Bill=SR187
SR 202,711,Senate Caucus Report.,Resolutions--Administration (I0690); CAUCUS REPORT (S2114),Brooks,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=711&Bill=SR202
SB 12,711,Relating to the offense of and penalty for murder of an individual 14 years of age or younger.,Crimes--Against Persons (I0170); Crimes--Capital Punishment (I0195); Minors (I0537),Brown,Armbrister; Bivins; Zaffirini,Tallas,,Criminal Jurisprudence,Out of committee,Criminal Justice,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=711&Bill=SB12
SB 81,711,Amending section 22.201 of the Texas Government Code relating to authorization of county commissioners within certain counties within a population bracket to establish and finance systems to assist the . . .,County Government (I0096); Courts--Administration (I0130); Courts--County & Statutory (I0115); Courts--District (I0120),Brown,,,,,,Intergovernmental Relations,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=711&Bill=SB81
SB 95,711,Relating to the transfer of assets and a cause of action and liability for a fraudulent transfer.,Business & Commerce-- General (I0050); Civil Remedies & Liabilities (I0065),Brown,,,,Business & Commerce,In committee,Jurisprudence,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=711&Bill=SB95
SB 101,711,"Relating to water supply, flood control, sewer service corporations and their rights, duties and powers, and amending Article 1434a, Vernon's Texas Civil Statutes, and containing other provisions relative to the subject.",Special Districts & Authorities--Water & Utility (I0755); Water--Rights (I0870),Brown,,,,Natural Resources,In committee,Natural Resources,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=711&Bill=SB101
SB 106,711,Relating to the issuance of an operator's license to persons convicted of a misdemeanor offense under the Texas Controlled Substances Act.,Crimes--Drugs (I0185); Vehicles & Traffic--Drivers Licenses (I0840),Brown,,,,,,Criminal Justice,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=711&Bill=SB106
SR 17,711,Congratulating David L. Engibous on the conclusion of a successful career in which he served as a key leader in a major company in one of the leading industries of our state.,"Resolutions--Congratulatory & Honorary (I0705); ENGIBOUS, DAVID L. (N2545)",Brown,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=711&Bill=SR17
SR 71,711,In memory of Captain Mark Hicks of Brazosport.,"Resolutions--Memorial (I0710); HICKS, MARK (N2592)",Brown,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=711&Bill=SR71
SR 110,711,Congratulating the delegates to the International Young Astronauts Conference.,"Resolutions--Congratulatory & Honorary (I0705); YOUNG ASTRONAUTS CONFERENCE, INTERNATIONAL (N9377)",Brown,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=711&Bill=SR110
SB 69,711,Relating to the imposition of a premium receipts tax on surplus lines insurance and notice of that tax.,Insurance-- General (I0445); Taxation--Occupation Tax (I0813),Caperton,,,,,,Finance,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=711&Bill=SB69
SB 74,711,Relating to an appropriation to medical units of certain institutions of higher education.,Appropriations (I0040); Education--Higher--Health Institutions (I0237),Caperton,,,,,,Finance,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=711&Bill=SB74
SB 77,711,Relating to an appropriation to the Interagency Council on Mentally Impaired Offenders.,"Appropriations (I0040); Mental Health & Mental Retardation (I0530); MENTALLY IMPAIRED OFFENDERS, TEXAS COUNCIL ON (V9379)",Caperton,,,,,,Finance,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=711&Bill=SB77
SCR 7,711,Honoring the 93 present and former members of the Legislative Budget Board.,Resolutions--Congratulatory & Honorary (I0705); LEGISLATIVE BUDGET BOARD (V0247),Caperton,,Rudd,,Rules and Resolutions,Out of committee,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=711&Bill=SCR7
SCR 16,711,Honoring Homer E. Scace.,"Resolutions--Congratulatory & Honorary (I0705); SCACE, HOMER E. (N2689)",Caperton,"Parker, Carl",Rudd,,Rules and Resolutions,In committee,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=711&Bill=SCR16
SR 73,711,Congratulating Mr. Lon Hefley of Hungerford on his 100th birthday.,"Resolutions--Congratulatory & Honorary (I0705); HEFLEY, LON (N2600)",Caperton,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=711&Bill=SR73
SR 74,711,Congratulating Senator John Montford on his birthday.,"MONTFORD, JOHN T., SEN. (A1430); Resolutions--Congratulatory & Honorary (I0705)",Caperton,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=711&Bill=SR74
SR 77,711,Congratulating Mr. and Mrs. David Woodcock of College Station.,"Resolutions--Congratulatory & Honorary (I0705); WOODCOCK, DAVID, MR. & MRS. (N2603)",Caperton,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=711&Bill=SR77
SR 201,711,Recognizing and applauding Eileen Crain Sullivan for her generosity and public spirit as exemplified by her donation of Fort Boggy State ParK.,"Resolutions--Congratulatory & Honorary (I0705); SULLIVAN, EILEEN CRAIN (N6131)",Caperton,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=711&Bill=SR201
SB 83,711,Relating to the application of the reduced oil production tax rate for oil from certain enhanced recovery projects.,Oil & Gas (I0545); Taxation--Energy Resources (I0810),Carriker,,,,,,Finance,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=711&Bill=SB83
SR 3,711,Congratulating the Munday Mogulettes on winning the Class A state track title.,Resolutions--Congratulatory & Honorary (I0705); MAUNDAY MOGULETTES (N2505),Carriker,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=711&Bill=SR3
SB 22,711,Relating to the effective date of the legislation authorizing the creation of the San Saba County Hospital District.,SAN SABA COUNTY (G0904); Special Districts & Authorities--Hospital (I0750),Dickson,,,,,,Health & Human Services,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=711&Bill=SB22
SB 75,711,Relating to the effective date of the legislation relating to the qualifications for serving as judge of the County Court at Law of Nolan County.,NOLAN COUNTY (G1964); Courts--County & Statutory (I0115); Courts--Judges (I0140),Dickson,,Counts,,Judiciary,Out of committee,Jurisprudence,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=711&Bill=SB75
SB 78,711,Relating to the establishment of Central Texas University.,Education--Higher-- General (I0231); CENTRAL TEXAS UNIVERSITY (U9306),Dickson,,,,,,Education,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=711&Bill=SB78
SR 109,711,Congratulating the Llano High School baseball team for a job well done.,LLANO HIGH SCHOOL (E9360); Resolutions--Congratulatory & Honorary (I0705),Dickson,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=711&Bill=SR109
SR 119,711,"Commending Ludlum Measurements, Inc., and its president, Don Ludlum, for their commitment to the American democratic system.","Resolutions--Congratulatory & Honorary (I0705); LUDLUM, DON (N2694)",Dickson,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=711&Bill=SR119
SR 166,711,Congratulating the Reverend Johnny Floyd Franks on receiving the Exchange Club's 1989 Golden Deeds Award.,"Resolutions--Congratulatory & Honorary (I0705); FRANKS, JOHNNY FLOYD (N2766)",Dickson,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=711&Bill=SR166
SR 167,711,"Congratulating Drayton McLane, Jr., on receiving the 1989 Distinguished Citizen Award.","Resolutions--Congratulatory & Honorary (I0705); McLANE, DRAYTON, JR. (N2767)",Dickson,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=711&Bill=SR167
SB 2,711,Relating to the regulation of accident and health and medicare supplement insurance.,"Human Services--Medical Assistance (I0905); Insurance--Life, Health & Accident (I0440); MEDICARE (S6016)","Edwards, Chet",,,,,,Economic Development,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=711&Bill=SB2
SB 56,711,Relating to solicitations made in the name of law enforcement personnel; providing penalties.,Crimes--Miscellaneous (I0200); Law Enforcement (I0510),"Edwards, Chet",,,,,,Jurisprudence,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=711&Bill=SB56
SR 23,711,Congratulating Dawn Story on her splendid showing at the State Solo and Ensemble Contest.,"Resolutions--Congratulatory & Honorary (I0705); STORY, DAWN (N2575)","Edwards, Chet",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=711&Bill=SR23
SR 24,711,Congratulating Mr. and Mrs. Louis Kramer of McGregor on their 50th wedding anniversary.,Resolutions--Congratulatory & Honorary (I0705),"Edwards, Chet",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=711&Bill=SR24
SR 25,711,Congratulating Julius and Hazel Philpot on their 50th wedding anniversary.,"Resolutions--Congratulatory & Honorary (I0705); PHILPOT, JULIUS & HAZEL (N2576)","Edwards, Chet",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=711&Bill=SR25
SR 26,711,Congratulating Mr. and Mrs. Reubin Ray on their 50th wedding anniversary.,"Resolutions--Congratulatory & Honorary (I0705); RAY, REUBIN, MR. & MRS. (N2577)","Edwards, Chet",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=711&Bill=SR26
SR 27,711,Congratulating Mr. and Mrs. Andrew Tennery of Waxahachie on their 50th wedding anniversary.,"Resolutions--Congratulatory & Honorary (I0705); TENNERY, ANDREW, MR. & MRS. (N2578)","Edwards, Chet",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=711&Bill=SR27
SR 28,711,Congratulating Mr. and Mrs. John C. Herrington on their 50th wedding anniversary.,"Resolutions--Congratulatory & Honorary (I0705); HERRINGTON, JOHN C., MR. & MRS. (N2579)","Edwards, Chet",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=711&Bill=SR28
