bill_number,session,chamber,action_date,action,comment,journal_page,order
HB 7,783,Senate,2003-09-25,Amendment(s) offered,FA1 Ogden,306,38
HB 7,783,Senate,2003-09-25,Read 2nd time,,306,37
HB 7,783,Senate,2003-09-25,Laid before the Senate,,306,36
HB 7,783,Senate,2003-09-22,Committee report printed and distributed,,,35
HB 7,783,Senate,2003-09-22,Reported favorably as substituted,,32,34
HB 7,783,Senate,2003-09-19,Testimony taken in committee,,,33
HB 7,783,Senate,2003-09-19,Considered in public hearing,,,32
HB 7,783,Senate,2003-09-19,Scheduled for public hearing on  . . . . .,,,31
HB 7,783,Senate,2003-09-17,Referred to Finance,,11,30
HB 7,783,Senate,2003-09-17,Read first time,,11,29
HB 7,783,Senate,2003-09-17,Received from the House,,10,28
HB 7,783,House,2003-09-17,Reported engrossed,,,27
HB 7,783,House,2003-09-17,Nonrecord vote recorded in Journal,,,26
HB 7,783,House,2003-09-17,Passed,,,25
HB 7,783,House,2003-09-17,Read 3rd time,,,24
HB 7,783,House,2003-09-16,Passed to engrossment,,,23
HB 7,783,House,2003-09-16,Statement of Leg. Intent Recorded in Journal,,,22
HB 7,783,House,2003-09-16,Point of order sustained (amendment),4-Solis+,,21
HB 7,783,House,2003-09-16,Amendment(s) offered,4-Solis+,,20
HB 7,783,House,2003-09-16,Record vote,RV#16,,19
HB 7,783,House,2003-09-16,Amendment tabled,"3-Alonzo,Wise",,18
HB 7,783,House,2003-09-16,Statement(s) of vote recorded in Journal,,,17
HB 7,783,House,2003-09-16,Record vote,RV#15,,16
HB 7,783,House,2003-09-16,Amendment tabled,2-Coleman,,15
HB 7,783,House,2003-09-16,Statement(s) of vote recorded in Journal,,,14
HB 7,783,House,2003-09-16,Record vote,RV#14,,13
HB 7,783,House,2003-09-16,Amendment tabled,1-Coleman,,12
HB 7,783,House,2003-09-16,Read 2nd time,,,11
HB 7,783,House,2003-09-16,Placed on Major State Calendar,,,10
HB 7,783,House,2003-09-15,Considered in Calendars,,,9
HB 7,783,House,2003-09-15,Committee report sent to Calendars,,,8
HB 7,783,House,2003-09-15,Committee report printed and distributed,,,7
HB 7,783,House,2003-09-15,Comte report filed with Committee Coordinator,,,6
HB 7,783,House,2003-09-15,Reported favorably w/o amendment(s),,,5
HB 7,783,House,2003-09-15,Considered in formal meeting,,,4
HB 7,783,House,2003-09-15,Referred to Government Reform,,,3
HB 7,783,House,2003-09-15,Read first time,,,2
HB 7,783,House,2003-09-12,Filed,,,1
HB 44,783,House,2003-09-16,Referred to Elections,,,3
HB 44,783,House,2003-09-16,Read first time,,,2
HB 44,783,House,2003-09-15,Filed,,,1
HB 70,783,House,2003-09-25,Referred to Elections,,,3
HB 70,783,House,2003-09-25,Read first time,,,2
HB 70,783,House,2003-09-24,Filed,,,1
HB 45,783,House,2003-09-16,Referred to Law Enforcement,,,3
HB 45,783,House,2003-09-16,Read first time,,,2
HB 45,783,House,2003-09-15,Filed,,,1
HR 58,783,House,2003-09-17,Reported enrolled,,,7
HR 58,783,House,2003-09-16,Adopted,,,6
HR 58,783,House,2003-09-16,Rules suspended,,,5
HR 58,783,House,2003-09-22,Placed on Congrat. & Memorial Res. Calendar,,,4
HR 58,783,House,2003-09-16,Considered in Rules and Resolutions,,,3
HR 58,783,House,2003-09-16,Referred to Rules & Resolutions,,,2
HR 58,783,House,2003-09-15,Filed,,,1
HR 59,783,House,2003-09-17,Reported enrolled,,,7
HR 59,783,House,2003-09-16,Adopted,,,6
HR 59,783,House,2003-09-16,Rules suspended,,,5
HR 59,783,House,2003-09-22,Placed on Congrat. & Memorial Res. Calendar,,,4
HR 59,783,House,2003-09-16,Considered in Rules and Resolutions,,,3
HR 59,783,House,2003-09-16,Referred to Rules & Resolutions,,,2
HR 59,783,House,2003-09-15,Filed,,,1
HR 149,783,House,2003-10-10,Reported enrolled,,,7
HR 149,783,House,2003-10-10,Adopted,,,6
HR 149,783,House,2003-10-10,Laid before the House,,,5
HR 149,783,House,2003-10-10,Placed on Congrat. & Memorial Res. Calendar,,,4
HR 149,783,House,2003-10-08,Considered in Rules and Resolutions,,,3
HR 149,783,House,2003-09-25,Referred to Rules & Resolutions,,,2
HR 149,783,House,2003-09-24,Filed,,,1
HR 188,783,House,2003-10-10,Reported enrolled,,,7
HR 188,783,House,2003-10-10,Adopted,,,6
HR 188,783,House,2003-10-10,Laid before the House,,,5
HR 188,783,House,2003-10-10,Placed on Congrat. & Memorial Res. Calendar,,,4
HR 188,783,House,2003-10-08,Considered in Rules and Resolutions,,,3
HR 188,783,House,2003-10-02,Referred to Rules & Resolutions,,,2
HR 188,783,House,2003-09-29,Filed,,,1
HR 49,783,House,2003-09-17,Reported enrolled,,,7
HR 49,783,House,2003-09-16,Adopted,,,6
HR 49,783,House,2003-09-16,Rules suspended,,,5
HR 49,783,House,2003-09-22,Placed on Congrat. & Memorial Res. Calendar,,,4
HR 49,783,House,2003-09-16,Considered in Rules and Resolutions,,,3
HR 49,783,House,2003-09-16,Referred to Rules & Resolutions,,,2
HR 49,783,House,2003-09-15,Filed,,,1
HR 112,783,House,2003-09-23,Reported enrolled,,,4
HR 112,783,House,2003-09-22,Adopted,,,3
HR 112,783,House,2003-09-22,Rules suspended,,,2
HR 112,783,House,2003-09-22,Filed,,,1
HR 145,783,House,2003-09-25,Reported enrolled,,,4
HR 145,783,House,2003-09-24,Adopted,,,3
HR 145,783,House,2003-09-24,Rules suspended,,,2
HR 145,783,House,2003-09-24,Filed,,,1
HR 301,783,House,2003-10-09,Reported enrolled,,,4
HR 301,783,House,2003-10-08,Adopted,,,3
HR 301,783,House,2003-10-08,Rules suspended,,,2
HR 301,783,House,2003-10-08,Filed,,,1
HR 345,783,House,2003-10-10,Reported enrolled,,,4
HR 345,783,House,2003-10-10,Adopted,,,3
HR 345,783,House,2003-10-10,Rules suspended,,,2
HR 345,783,House,2003-10-10,Filed,,,1
HR 346,783,House,2003-10-10,Reported enrolled,,,4
HR 346,783,House,2003-10-10,Adopted,,,3
HR 346,783,House,2003-10-10,Rules suspended,,,2
HR 346,783,House,2003-10-10,Filed,,,1
HR 347,783,House,2003-10-10,Reported enrolled,,,4
HR 347,783,House,2003-10-10,Adopted,,,3
HR 347,783,House,2003-10-10,Rules suspended,,,2
HR 347,783,House,2003-10-10,Filed,,,1
HR 116,783,House,2003-10-02,Reported enrolled,,,5
HR 116,783,House,2003-10-02,Adopted,,,4
HR 116,783,House,2003-10-02,Rules suspended,,,3
HR 116,783,House,2003-09-24,Referred to Rules & Resolutions,,,2
HR 116,783,House,2003-09-22,Filed,,,1
HB 37,783,Executive,2003-10-20,Effective immediately,,,52
HB 37,783,Executive,2003-10-20,Signed by the Governor,,,51
HB 37,783,Executive,2003-10-17,Sent to the Governor,,,50
HB 37,783,Executive,2003-10-13,Sent to the Comptroller,,,49
HB 37,783,Senate,2003-10-12,Signed in the Senate,,483,48
HB 37,783,House,2003-10-12,Signed in the House,,,47
HB 37,783,House,2003-10-10,Reported enrolled,,,46
HB 37,783,Senate,2003-10-10,House concurs in Senate amendment(s)-reported,,458,45
HB 37,783,House,2003-10-10,Text of Senate Amendment(s),,,44
HB 37,783,House,2003-10-10,Statement(s) of vote recorded in Journal,,,43
HB 37,783,House,2003-10-10,Record vote,RV#45,,42
HB 37,783,House,2003-10-10,House concurs in Senate amendment(s),,,41
HB 37,783,House,2003-09-25,Senate Amendments printed and distributed,,,40
HB 37,783,House,2003-09-25,Senate passage as amended reported,,,39
HB 37,783,Senate,2003-09-24,Record vote,,301,38
HB 37,783,Senate,2003-09-24,Passed,,301,37
HB 37,783,Senate,2003-09-24,Read 3rd time,,301,36
HB 37,783,Senate,2003-09-24,Record vote,,301,35
HB 37,783,Senate,2003-09-24,Three day rule suspended,,301,34
HB 37,783,Senate,2003-09-24,Passed to 3rd reading as amended,,301,33
HB 37,783,Senate,2003-09-24,Amendment adopted as amended,,301,32
HB 37,783,Senate,2003-09-24,Amendment amended,FA2 Ratliff,301,31
HB 37,783,Senate,2003-09-24,Laid out as postponed business,,301,30
HB 37,783,Senate,2003-09-24,Postponed,,300,29
HB 37,783,Senate,2003-09-24,Amendment(s) offered,FA1 Averitt,293,28
HB 37,783,Senate,2003-09-24,Read 2nd time,,293,27
HB 37,783,Senate,2003-09-24,Laid before the Senate,,293,26
HB 37,783,Senate,2003-09-22,Committee report printed and distributed,,,25
HB 37,783,Senate,2003-09-22,Reported favorably w/o amendments,,32,24
HB 37,783,Senate,2003-09-19,Testimony taken in committee,,,23
HB 37,783,Senate,2003-09-19,Considered in public hearing,,,22
HB 37,783,Senate,2003-09-19,Scheduled for public hearing on  . . . . .,,,21
HB 37,783,Senate,2003-09-17,Referred to Finance,,11,20
HB 37,783,Senate,2003-09-17,Read first time,,11,19
HB 37,783,Senate,2003-09-17,Received from the House,,10,18
HB 37,783,House,2003-09-17,Reported engrossed,,,17
HB 37,783,House,2003-09-17,Record vote,RV#28,,16
HB 37,783,House,2003-09-17,Passed,,,15
HB 37,783,House,2003-09-17,Read 3rd time,,,14
HB 37,783,House,2003-09-16,Passed to engrossment,,,13
HB 37,783,House,2003-09-16,Read 2nd time,,,12
HB 37,783,House,2003-09-16,Placed on Major State Calendar,,,11
HB 37,783,House,2003-09-15,Considered in Calendars,,,10
HB 37,783,House,2003-09-15,Committee report sent to Calendars,,,9
HB 37,783,House,2003-09-15,Committee report printed and distributed,,,8
HB 37,783,House,2003-09-15,Comte report filed with Committee Coordinator,,,7
HB 37,783,House,2003-09-15,Reported favorably w/o amendment(s),,,6
HB 37,783,House,2003-09-15,Considered in formal meeting,,,5
HB 37,783,House,2003-09-15,Scheduled for formal meeting on . . . .,,,4
HB 37,783,House,2003-09-15,Referred to Environmental Regulation,,,3
HB 37,783,House,2003-09-15,Read first time,,,2
HB 37,783,House,2003-09-15,Filed,,,1
HB 71,783,House,2003-09-25,Referred to Criminal Jurisprudence,,,3
HB 71,783,House,2003-09-25,Read first time,,,2
HB 71,783,House,2003-09-25,Filed,,,1
HB 79,783,House,2003-10-08,Referred to Higher Education,,,3
HB 79,783,House,2003-10-08,Read first time,,,2
HB 79,783,House,2003-10-03,Filed,,,1
HR 138,783,House,2003-10-10,Reported enrolled,,,7
HR 138,783,House,2003-10-10,Adopted,,,6
HR 138,783,House,2003-10-10,Laid before the House,,,5
HR 138,783,House,2003-10-10,Placed on Congrat. & Memorial Res. Calendar,,,4
HR 138,783,House,2003-10-08,Considered in Rules and Resolutions,,,3
HR 138,783,House,2003-09-24,Referred to Rules & Resolutions,,,2
HR 138,783,House,2003-09-24,Filed,,,1
HR 63,783,House,2003-09-17,Reported enrolled,,,4
HR 63,783,House,2003-09-16,Adopted,,,3
HR 63,783,House,2003-09-16,Rules suspended,,,2
HR 63,783,House,2003-09-16,Filed,,,1
HR 156,783,House,2003-10-09,Reported enrolled,,,5
HR 156,783,House,2003-10-08,Adopted,,,4
HR 156,783,House,2003-10-08,Rules suspended,,,3
HR 156,783,House,2003-09-25,Referred to Rules & Resolutions,,,2
HR 156,783,House,2003-09-25,Filed,,,1
HJR 3,783,House,2003-10-10,Committee report sent to Calendars,,,9
HJR 3,783,House,2003-10-09,Committee report printed and distributed,,,8
HJR 3,783,House,2003-10-09,Comte report filed with Committee Coordinator,,,7
HJR 3,783,House,2003-10-08,Reported favorably w/o amendment(s),,,6
HJR 3,783,House,2003-10-08,Considered in formal meeting,,,5
HJR 3,783,House,2003-10-08,Scheduled for formal meeting on . . . .,,,4
HJR 3,783,House,2003-09-16,Referred to State Affairs,,,3
HJR 3,783,House,2003-09-16,Read first time,,,2
HJR 3,783,House,2003-09-15,Filed,,,1
HJR 4,783,House,2003-09-16,Referred to State Affairs,,,3
HJR 4,783,House,2003-09-16,Read first time,,,2
HJR 4,783,House,2003-09-15,Filed,,,1
HR 328,783,House,2003-10-09,Filed,,,1
HR 62,783,House,2003-09-17,Reported enrolled,,,7
HR 62,783,House,2003-09-16,Adopted,,,6
HR 62,783,House,2003-09-16,Rules suspended,,,5
HR 62,783,House,2003-09-22,Placed on Congrat. & Memorial Res. Calendar,,,4
HR 62,783,House,2003-09-16,Considered in Rules and Resolutions,,,3
HR 62,783,House,2003-09-16,Referred to Rules & Resolutions,,,2
HR 62,783,House,2003-09-15,Filed,,,1
HR 97,783,House,2003-09-25,Reported enrolled,,,5
HR 97,783,House,2003-09-24,Adopted,,,4
HR 97,783,House,2003-09-24,Rules suspended,,,3
HR 97,783,House,2003-09-22,Referred to Rules & Resolutions,,,2
HR 97,783,House,2003-09-19,Filed,,,1
HR 168,783,House,2003-09-26,Reported enrolled,,,4
HR 168,783,House,2003-09-25,Adopted,,,3
HR 168,783,House,2003-09-25,Rules suspended,,,2
HR 168,783,House,2003-09-25,Filed,,,1
HR 169,783,House,2003-09-26,Reported enrolled,,,4
HR 169,783,House,2003-09-25,Adopted,,,3
HR 169,783,House,2003-09-25,Rules suspended,,,2
HR 169,783,House,2003-09-25,Filed,,,1
HR 170,783,House,2003-09-26,Reported enrolled,,,4
HR 170,783,House,2003-09-25,Adopted,,,3
HR 170,783,House,2003-09-25,Rules suspended,,,2
HR 170,783,House,2003-09-25,Filed,,,1
HR 171,783,House,2003-09-26,Reported enrolled,,,4
HR 171,783,House,2003-09-25,Adopted,,,3
HR 171,783,House,2003-09-25,Rules suspended,,,2
HR 171,783,House,2003-09-25,Filed,,,1
HR 172,783,House,2003-09-26,Reported enrolled,,,4
HR 172,783,House,2003-09-25,Adopted,,,3
HR 172,783,House,2003-09-25,Rules suspended,,,2
HR 172,783,House,2003-09-25,Filed,,,1
HR 180,783,House,2003-10-10,Reported enrolled,,,7
HR 180,783,House,2003-10-10,Adopted,,,6
HR 180,783,House,2003-10-10,Laid before the House,,,5
HR 180,783,House,2003-10-10,Placed on Congrat. & Memorial Res. Calendar,,,4
HR 180,783,House,2003-10-08,Considered in Rules and Resolutions,,,3
HR 180,783,House,2003-09-29,Referred to Rules & Resolutions,,,2
HR 180,783,House,2003-09-26,Filed,,,1
HR 204,783,House,2003-10-02,Reported enrolled,,,4
HR 204,783,House,2003-10-02,Adopted,,,3
HR 204,783,House,2003-10-02,Rules suspended,,,2
HR 204,783,House,2003-09-30,Filed,,,1
HR 205,783,House,2003-10-02,Reported enrolled,,,4
HR 205,783,House,2003-10-02,Adopted,,,3
HR 205,783,House,2003-10-02,Rules suspended,,,2
HR 205,783,House,2003-09-30,Filed,,,1
HR 206,783,House,2003-10-02,Reported enrolled,,,4
HR 206,783,House,2003-10-02,Adopted,,,3
HR 206,783,House,2003-10-02,Rules suspended,,,2
HR 206,783,House,2003-09-30,Filed,,,1
HR 350,783,House,2003-10-12,Reported enrolled,,,4
HR 350,783,House,2003-10-10,Adopted,,,3
HR 350,783,House,2003-10-10,Rules suspended,,,2
HR 350,783,House,2003-10-10,Filed,,,1
HB 39,783,House,2003-09-22,Left pending in committee,,,7
HB 39,783,House,2003-09-22,Testimony taken in committee,,,6
HB 39,783,House,2003-09-22,Considered in public hearing,,,5
HB 39,783,House,2003-09-22,Scheduled for public hearing on . . . .,,,4
HB 39,783,House,2003-09-15,Referred to Elections,,,3
HB 39,783,House,2003-09-15,Read first time,,,2
HB 39,783,House,2003-09-15,Filed,,,1
HR 45,783,House,2003-09-17,Reported enrolled,,,7
HR 45,783,House,2003-09-16,Adopted,,,6
HR 45,783,House,2003-09-16,Rules suspended,,,5
HR 45,783,House,2003-09-22,Placed on Congrat. & Memorial Res. Calendar,,,4
HR 45,783,House,2003-09-16,Considered in Rules and Resolutions,,,3
HR 45,783,House,2003-09-16,Referred to Rules & Resolutions,,,2
HR 45,783,House,2003-09-15,Filed,,,1
HR 109,783,House,2003-09-23,Reported enrolled,,,4
HR 109,783,House,2003-09-22,Adopted,,,3
HR 109,783,House,2003-09-22,Rules suspended,,,2
HR 109,783,House,2003-09-22,Filed,,,1
HB 22,783,House,2003-09-15,Referred to Public Health,,,3
HB 22,783,House,2003-09-15,Read first time,,,2
HB 22,783,House,2003-09-12,Filed,,,1
HB 23,783,Executive,2003-10-13,Effective immediately,,,40
HB 23,783,Executive,2003-10-13,Signed by the Governor,,,39
HB 23,783,Executive,2003-10-13,Sent to the Governor,,,38
HB 23,783,Executive,2003-09-29,Sent to the Comptroller,,,37
HB 23,783,Senate,2003-09-29,Signed in the Senate,,431,36
HB 23,783,House,2003-09-29,Signed in the House,,,35
HB 23,783,House,2003-09-25,Reported enrolled,,,34
HB 23,783,House,2003-09-25,Senate passage reported,,,33
HB 23,783,Senate,2003-09-24,Record vote,,292,32
HB 23,783,Senate,2003-09-24,Passed,,292,31
HB 23,783,Senate,2003-09-24,Read 3rd time,,292,30
HB 23,783,Senate,2003-09-24,Record vote,,292,29
HB 23,783,Senate,2003-09-24,Three day rule suspended,,292,28
HB 23,783,Senate,2003-09-24,Read 2nd time & passed to 3rd reading,,292,27
HB 23,783,Senate,2003-09-24,Laid before the Senate,,292,26
HB 23,783,Senate,2003-09-22,Committee report printed and distributed,,,25
HB 23,783,Senate,2003-09-22,Reported favorably w/o amendments,,32,24
HB 23,783,Senate,2003-09-19,Considered in public hearing,,,23
HB 23,783,Senate,2003-09-19,Scheduled for public hearing on  . . . . .,,,22
HB 23,783,Senate,2003-09-17,Referred to Finance,,11,21
HB 23,783,Senate,2003-09-17,Read first time,,11,20
HB 23,783,Senate,2003-09-17,Received from the House,,10,19
HB 23,783,House,2003-09-17,Reported engrossed,,,18
HB 23,783,House,2003-09-17,Subject to Art.III Sec.49a Tx. Constitution,,,17
HB 23,783,House,2003-09-17,Record vote,RV#22,,16
HB 23,783,House,2003-09-17,Passed,,,15
HB 23,783,House,2003-09-17,Read 3rd time,,,14
HB 23,783,House,2003-09-16,Passed to engrossment,,,13
HB 23,783,House,2003-09-16,Read 2nd time,,,12
HB 23,783,House,2003-09-16,Placed on Major State Calendar,,,11
HB 23,783,House,2003-09-15,Considered in Calendars,,,10
HB 23,783,House,2003-09-15,Committee report sent to Calendars,,,9
HB 23,783,House,2003-09-15,Committee report printed and distributed,,,8
HB 23,783,House,2003-09-15,Comte report filed with Committee Coordinator,,,7
HB 23,783,House,2003-09-15,Reported favorably w/o amendment(s),,,6
HB 23,783,House,2003-09-15,Considered in formal meeting,,,5
HB 23,783,House,2003-09-15,Scheduled for formal meeting on . . . .,,,4
HB 23,783,House,2003-09-15,Referred to Appropriations,,,3
HB 23,783,House,2003-09-15,Read first time,,,2
HB 23,783,House,2003-09-12,Filed,,,1
HR 82,783,House,2003-09-17,Reported enrolled,,,4
HR 82,783,House,2003-09-16,Adopted,,,3
HR 82,783,House,2003-09-16,Rules suspended,,,2
HR 82,783,House,2003-09-16,Filed,,,1
HR 245,783,House,2003-10-02,Reported enrolled,,,4
HR 245,783,House,2003-10-02,Adopted,,,3
HR 245,783,House,2003-10-02,Rules suspended,,,2
HR 245,783,House,2003-10-02,Filed,,,1
HCR 27,783,Executive,2003-10-28,Signed by the Governor,,,14
HCR 27,783,Executive,2003-10-13,Sent to the Governor,,,13
HCR 27,783,Senate,2003-10-12,Signed in the Senate,,483,12
HCR 27,783,House,2003-10-12,Signed in the House,,,11
HCR 27,783,House,2003-10-10,Reported enrolled,,,10
HCR 27,783,House,2003-10-10,Senate passage reported,,,9
HCR 27,783,Senate,2003-10-10,Read & adopted,,478,8
HCR 27,783,Senate,2003-10-10,Received from the House,,458,7
HCR 27,783,House,2003-10-10,Adopted,,,6
HCR 27,783,House,2003-10-10,Laid before the House,,,5
HCR 27,783,House,2003-10-10,Placed on Congrat. & Memorial Res. Calendar,,,4
HCR 27,783,House,2003-10-08,Considered in Rules and Resolutions,,,3
HCR 27,783,House,2003-10-08,Referred to Rules & Resolutions,,,2
HCR 27,783,House,2003-10-07,Filed,,,1
HB 55,783,House,2003-09-22,Referred to Appropriations,,,3
HB 55,783,House,2003-09-22,Read first time,,,2
HB 55,783,House,2003-09-18,Filed,,,1
HCR 2,783,House,2003-09-16,Referred to State Affairs,,,2
HCR 2,783,House,2003-09-11,Filed,,,1
HR 77,783,House,2003-09-17,Reported enrolled,,,4
HR 77,783,House,2003-09-16,Adopted,,,3
HR 77,783,House,2003-09-16,Rules suspended,,,2
HR 77,783,House,2003-09-16,Filed,,,1
HR 233,783,House,2003-10-02,Reported enrolled,,,4
HR 233,783,House,2003-10-02,Adopted,,,3
HR 233,783,House,2003-10-02,Rules suspended,,,2
HR 233,783,House,2003-10-02,Filed,,,1
HR 349,783,House,2003-10-10,Reported enrolled,,,4
HR 349,783,House,2003-10-10,Adopted,,,3
HR 349,783,House,2003-10-10,Rules suspended,,,2
HR 349,783,House,2003-10-10,Filed,,,1
HR 81,783,House,2003-09-23,Reported enrolled,,,5
HR 81,783,House,2003-09-22,Adopted,,,4
HR 81,783,House,2003-09-22,Rules suspended,,,3
HR 81,783,House,2003-09-22,Referred to Rules & Resolutions,,,2
HR 81,783,House,2003-09-16,Filed,,,1
HR 89,783,House,2003-10-09,Reported enrolled,,,5
HR 89,783,House,2003-10-08,Adopted,,,4
HR 89,783,House,2003-10-08,Rules suspended,,,3
HR 89,783,House,2003-09-22,Referred to Rules & Resolutions,,,2
HR 89,783,House,2003-09-17,Filed,,,1
HCR 10,783,Executive,2003-10-28,Signed by the Governor,,,25
HCR 10,783,Executive,2003-10-13,Sent to the Governor,,,24
HCR 10,783,Senate,2003-10-12,Signed in the Senate,,483,23
HCR 10,783,House,2003-10-12,Signed in the House,,,22
HCR 10,783,House,2003-10-10,Reported enrolled,,,21
HCR 10,783,House,2003-10-10,Senate passage reported,,,20
HCR 10,783,Senate,2003-10-10,Read & adopted,,457,19
HCR 10,783,Senate,2003-10-10,Laid before the Senate,,457,18
HCR 10,783,Senate,2003-10-08,Received from the House,,452,17
HCR 10,783,House,2003-10-02,Reported engrossed,,,16
HCR 10,783,House,2003-10-02,Nonrecord vote recorded in Journal,,,15
HCR 10,783,House,2003-10-02,Adopted as amended,,,14
HCR 10,783,House,2003-10-02,Amended,2-Christian,,13
HCR 10,783,House,2003-10-02,Amended,1-Hilderbran,,12
HCR 10,783,House,2003-10-02,Laid before the House,,,11
HCR 10,783,House,2003-09-29,Placed on Resolutions Calendar,,,10
HCR 10,783,House,2003-09-25,Considered in Calendars,,,9
HCR 10,783,House,2003-09-25,Committee report sent to Calendars,,,8
HCR 10,783,House,2003-09-24,Committee report printed and distributed,,,7
HCR 10,783,House,2003-09-24,Comte report filed with Committee Coordinator,,,6
HCR 10,783,House,2003-09-24,Reported favorably as amended,,,5
HCR 10,783,House,2003-09-24,Amendment(s) considered in committee,,,4
HCR 10,783,House,2003-09-24,Considered in formal meeting,,,3
HCR 10,783,House,2003-09-22,Referred to State Cultural & Recreational Res,,,2
HCR 10,783,House,2003-09-16,Filed,,,1
HB 64,783,House,2003-09-24,Referred to Licensing & Admin. Procedures,,,3
HB 64,783,House,2003-09-24,Read first time,,,2
HB 64,783,House,2003-09-22,Filed,,,1
HR 190,783,House,2003-10-10,Reported enrolled,,,7
HR 190,783,House,2003-10-10,Adopted,,,6
HR 190,783,House,2003-10-10,Laid before the House,,,5
HR 190,783,House,2003-10-10,Placed on Congrat. & Memorial Res. Calendar,,,4
HR 190,783,House,2003-10-08,Considered in Rules and Resolutions,,,3
HR 190,783,House,2003-10-02,Referred to Rules & Resolutions,,,2
HR 190,783,House,2003-09-29,Filed,,,1
HR 226,783,House,2003-10-02,Reported enrolled,,,4
HR 226,783,House,2003-10-02,Adopted,,,3
HR 226,783,House,2003-10-02,Rules suspended,,,2
HR 226,783,House,2003-10-02,Filed,,,1
HR 259,783,House,2003-10-10,Reported enrolled,,,7
HR 259,783,House,2003-10-10,Adopted,,,6
HR 259,783,House,2003-10-10,Laid before the House,,,5
HR 259,783,House,2003-10-10,Placed on Congrat. & Memorial Res. Calendar,,,4
HR 259,783,House,2003-10-08,Considered in Rules and Resolutions,,,3
HR 259,783,House,2003-10-08,Referred to Rules & Resolutions,,,2
HR 259,783,House,2003-10-02,Filed,,,1
HR 260,783,House,2003-10-10,Reported enrolled,,,7
HR 260,783,House,2003-10-10,Adopted,,,6
HR 260,783,House,2003-10-10,Laid before the House,,,5
HR 260,783,House,2003-10-10,Placed on Congrat. & Memorial Res. Calendar,,,4
HR 260,783,House,2003-10-08,Considered in Rules and Resolutions,,,3
HR 260,783,House,2003-10-08,Referred to Rules & Resolutions,,,2
HR 260,783,House,2003-10-02,Filed,,,1
HR 261,783,House,2003-10-10,Reported enrolled,,,7
HR 261,783,House,2003-10-10,Adopted,,,6
HR 261,783,House,2003-10-10,Laid before the House,,,5
HR 261,783,House,2003-10-10,Placed on Congrat. & Memorial Res. Calendar,,,4
HR 261,783,House,2003-10-08,Considered in Rules and Resolutions,,,3
HR 261,783,House,2003-10-08,Referred to Rules & Resolutions,,,2
HR 261,783,House,2003-10-02,Filed,,,1
HR 329,783,House,2003-10-10,Reported enrolled,,,4
HR 329,783,House,2003-10-10,Adopted,,,3
HR 329,783,House,2003-10-10,Rules suspended,,,2
HR 329,783,House,2003-10-09,Filed,,,1
HJR 5,783,House,2003-09-22,Referred to State Affairs,,,3
HJR 5,783,House,2003-09-22,Read first time,,,2
HJR 5,783,House,2003-09-16,Filed,,,1
HB 58,783,House,2003-09-22,Referred to Appropriations,,,3
HB 58,783,House,2003-09-22,Read first time,,,2
HB 58,783,House,2003-09-19,Filed,,,1
HCR 1,783,Senate,2003-10-10,Referred to Natural Resources,,463,16
HCR 1,783,Senate,2003-10-10,Read first time,,463,15
HCR 1,783,Senate,2003-10-02,Received from the House,,441,14
HCR 1,783,House,2003-10-02,Adopted,,,13
HCR 1,783,House,2003-10-02,Laid before the House,,,12
HCR 1,783,House,2003-09-29,Placed on Resolutions Calendar,,,11
HCR 1,783,House,2003-09-25,Considered in Calendars,,,10
HCR 1,783,House,2003-09-19,Committee report sent to Calendars,,,9
HCR 1,783,House,2003-09-18,Committee report printed and distributed,,,8
HCR 1,783,House,2003-09-18,Comte report filed with Committee Coordinator,,,7
HCR 1,783,House,2003-09-17,Reported favorably w/o amendment(s),,,6
HCR 1,783,House,2003-09-17,Considered in formal meeting,,,5
HCR 1,783,House,2003-09-17,Scheduled for formal meeting on . . . .,,,4
HCR 1,783,House,2003-09-16,Scheduled for formal meeting on . . . .,,,3
HCR 1,783,House,2003-09-16,Referred to Environmental Regulation,,,2
HCR 1,783,House,2003-09-11,Filed,,,1
HR 152,783,House,2003-10-02,Reported enrolled,,,5
HR 152,783,House,2003-10-02,Adopted,,,4
HR 152,783,House,2003-10-02,Rules suspended,,,3
HR 152,783,House,2003-09-25,Referred to Rules & Resolutions,,,2
HR 152,783,House,2003-09-24,Filed,,,1
HCR 11,783,Executive,2003-10-28,Signed by the Governor,,,19
HCR 11,783,Executive,2003-10-10,Sent to the Governor,,,18
HCR 11,783,Senate,2003-10-10,Signed in the Senate,,456,17
HCR 11,783,House,2003-10-10,Signed in the House,,,16
HCR 11,783,House,2003-10-09,Reported enrolled,,,15
HCR 11,783,House,2003-10-08,Senate passage reported,,,14
HCR 11,783,Senate,2003-10-02,Adopted,,441,13
HCR 11,783,Senate,2003-10-02,Read 2nd time,,441,12
HCR 11,783,Senate,2003-10-02,Laid before the Senate,,441,11
HCR 11,783,Senate,2003-09-22,Committee report printed and distributed,,,10
HCR 11,783,Senate,2003-09-22,Reported favorably w/o amendments,,32,9
HCR 11,783,Senate,2003-09-19,Considered in public hearing,,,8
HCR 11,783,House,2003-09-19,Scheduled for public hearing on . . . .,,,7
HCR 11,783,Senate,2003-09-17,Referred to Infrastructure Dev & Security,,11,6
HCR 11,783,Senate,2003-09-17,Read first time,,11,5
HCR 11,783,Senate,2003-09-17,Received from the House,,11,4
HCR 11,783,House,2003-09-16,Adopted,,,3
HCR 11,783,House,2003-09-16,Rules suspended,,,2
