bill_number,session,summary,keywords,authors,coauthors,sponsors,cosponsors,house_committee,hc_status,senate_committee,sc_status,bill_url
SR 30,716,"Declaring that Lieutenant Governor William P. Hobby, Jr., has been the guiding hand for and example to the Texas Senate in its legislative achievements during his 18 years in office.","Resolutions--Congratulatory & Honorary (I0705); HOBBY, WILLIAM P., LIEUTENANT GOVERNOR (N0226)",Brooks,"Armbrister; Barrientos; Bivins; Brown; Caperton; Carriker; Dickson; Edwards, Chet; Ellis; Glasgow; Green; Haley; Harris, O.H. ""Ike""; Henderson; Johnson, Eddie Bernice; Krier; Leedom; Lyon; McFarland; Montford; Parker, Carl; Parmer; Ratliff; Santiesteban; Sims; Tejeda; Truan; Uribe; Whitmire; Zaffirini",,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SR30
SR 58,716,Congratulating Bryan Sperry on his new position.,"Resolutions--Congratulatory & Honorary (I0705); SPERRY, BRYAN (N3995)",Brooks,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SR58
SR 60,716,Senate caucus report.,Resolutions--Administration (I0690); CAUCUS REPORT (S2114),Brooks,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SR60
SB 29,716,"Relating to drug-free zones and to the imposition of penalties for the delivery, manufacture, or possession with the intent to deliver or manufacture a controlled substance in drug-free zones.",Crimes--Drugs (I0185); Education--Higher-- General (I0231); Education--Primary & Secondary (I0230),Brown,,,,,,Criminal Justice,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SB29
SB 30,716,Relating to the murder of an individual under six years of age.,Crimes--Against Persons (I0170); Crimes--Capital Punishment (I0195); Minors (I0537),Brown,,,,,,Criminal Justice,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SB30
SB 31,716,Relating to the issuance of a driver's license to certain persons convicted of misdemeanor offenses under the Texas Controlled Substances Act.,Crimes--Drugs (I0185); Vehicles & Traffic--Drivers Licenses (I0840); Vehicles & Traffic--DWI & DUID (I0863),Brown,,,,,,Criminal Justice,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SB31
SB 32,716,"Relating to the summary forfeiture of controlled substances, raw materials, and drug paraphernalia.",Crimes--Drugs (I0185); Criminal Procedure-- General (I0208),Brown,,,,,,Criminal Justice,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SB32
SB 33,716,"Relating to the establishment, enforcement, and collection of child support and to the establishment of paternity.",Family--Child Support (I0352); Family--Parent & Child (I0355); PATERNITY (S0022),Brown,,,,,,Jurisprudence,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SB33
SB 34,716,Relating to the powers of the Gulf Coast Waste Disposal Authority.,Environment--Solid Waste (I0330); GULF COAST WASTE DISPOSAL AUTHORITY (V4286),Brown,,Willy,,State Affairs,Out of committee,Intergovernmental Relations,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SB34
SB 35,716,Relating to the annexation of land to and the exclusion of land from the Brazosport Water Authority.,BRAZOSPORT WATER AUTHORITY (D2290); Land Use & Zoning (I0505); Special Districts & Authorities--Water & Utility (I0755),Brown,,Willy,,State Affairs,Out of committee,Intergovernmental Relations,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SB35
SB 36,716,Relating to representation of the state by the attorney general.,Courts-- General (I0160); State Agencies (I0749); ATTORNEY GENERAL (V2811),Brown,,,,,,State Affairs,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SB36
SB 37,716,"Relating to the amount of a civil penalty that may be assessed by the Texas Water Commission against a person for violating the Solid Waste Disposal Act (Chapter 361, Health and Safety Code).",Civil Remedies & Liabilities (I0065); Environment--Solid Waste (I0330),Brown,,,,,,Health & Human Services,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SB37
SB 38,716,Relating to exempting from ad valorem taxation certain property of organizations of members or veterans of the armed forces.,Military & Veterans (I0535); Taxation--Property (I0795),Brown,,,,,,Finance,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SB38
SB 58,716,Relating to submission of evidence of financial responsibility on registration of a motor vehicle; providing a criminal penalty.,Insurance--Motor Vehicles (I0435); Vehicles & Traffic--Safety Responsibility (I0850),Brown,,,,,,State Affairs,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SB58
SCR 1,716,"Directing the Texas Water Commission in conjunction with the 1990 Joint Task Force on Waste Management Policy to define ""adequate capacity.""",Resolutions--Legislative Policy (I0685); Water--Development (I0875),Brown,,"Smith, Terral",,State Affairs,Out of committee,Health & Human Services,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SCR1
SR 2,716,Joining the Angleton Independent School District in expressing sincere gratitude to Georgia Powell for her exceptional contributions to the district.,"Resolutions--Congratulatory & Honorary (I0705); POWELL, GEORGIA (N3991)",Brown,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SR2
SB 12,716,Relating to debt service on certain state bonds.,"State Finances, Management & Control (I0748); BONDS (S6060)",Caperton,,Rudd,,Appropriations,Out of committee,Finance,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SB12
SB 67,716,Relating to the defense of indigent inmates charged with offenses committed while in the custody of the institutional division of the Texas Department of Criminal Justice; making an appropriation.,"Appropriations (I0040); Corrections--Jails & Prisons (I0092); Criminal Procedure--Defense Counsel (I0207); CRIMINAL JUSTICE, TEXAS DEPARTMENT OF (V8788)",Caperton,,,,,,State Affairs,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SB67
SB 8,716,Relating to an appropriation to the Texas Higher Education Coordinating Board for faculty salaries at nursing programs at institutions of higher education.,Appropriations (I0040); Education--Higher--Health Institutions (I0237); NURSES (S2704); COORDINATING BOARD (V4280),Carriker,,,,,,Finance,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SB8
SB 9,716,Relating to the duties of office of the district attorney of the 110th Judicial District.,Prosecuting Attorneys (I0640),Carriker,,Chisum,,State Affairs,Out of committee,Intergovernmental Relations,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SB9
SB 10,716,Relating to the salary of the executive director of the Texas Department on Aging.,"Aging (I0015); Salaries & Expenses (I0745); AGING, DEPT. ON (V4459)",Carriker,,,,,,Finance,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SB10
SB 5,716,Relating to courses offered by branch campuses of junior colleges located in certain counties.,Education--Junior College Districts (I0225),Dickson,,Perry,,State Affairs,Out of committee,Education,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SB5
SB 6,716,Relating to the dissolution of the Concho County Water Control and Improvement District No. 1.,CONCHO COUNTY WATER CONTROL & IMPROVEMENT DIST. #1 (D9802); Special Districts & Authorities--Water & Utility (I0755),Dickson,,Hilderbran,,State Affairs,Out of committee,State Affairs,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SB6
SB 7,716,Relating to funding of school districts with declining attendance due to the closing or reduction in troops of military bases.,Education--Finance (I0250); Education--School Districts (I0220); Military & Veterans (I0535),Dickson,,,,,,Education,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SB7
SB 13,716,Relating to emergency appropriations to the institutional division of the Texas Department of Criminal Justice and the Public Utility Commission of Texas.,"Appropriations (I0040); Corrections--Jails & Prisons (I0092); Utilities-- General (I0830); CRIMINAL JUSTICE, TEXAS DEPARTMENT OF (V8788); PUBLIC UTILITY COMMISSION (V0023)",Dickson,"Edwards, Chet",Rudd,Black,Appropriations,Out of committee,Finance,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SB13
SB 54,716,Relating to the engineering and science recruitment fund.,"Education--Higher--Finance (I0232); State Finances, Management & Control (I0748)","Edwards, Chet",,,,,,Education,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SB54
SJR 2,716,Proposing a constitutional amendment relating to the procedures for filling vacancies in certain state and district offices.,Constitutional Amendments (I0076); Governor (I0375); Public Officers (I0635),"Edwards, Chet",,Berlanga,,State Affairs,Out of committee,State Affairs,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SJR2
SB 39,716,"Relating to the creation, administration, powers, duties, operation, financing, and dissolution of the Houston Downtown Management District and the power of certain entities to contract with the district;....","HOUSTON DOWNTOWN MANAGEMENT DISTRICT (D8654); HOUSTON, CITY OF (G2272); Industrial Development (I0415); Special Districts & Authorities--Miscellaneous (I0770); State Agencies, Newly Proposed (I0773)",Ellis,,,,,,Intergovernmental Relations,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SB39
SR 48,716,Commending Mrs. Zoia Lemelle Jones for her superb efforts on behalf of her fellow man and declaring her a treasured citizen of her town and her state.,"Resolutions--Congratulatory & Honorary (I0705); JONES, ZOIA LEMELLE (N3824)",Ellis,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SR48
SR 49,716,Commending the outstanding programs of Kuumba House in bringing cultural learning and opportunity to minority youth in Houston.,Resolutions--Miscellaneous (I0720); KUUMBA HOUSE (N9988),Ellis,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SR49
SB 21,716,"Relating to filing fees, other fees, and costs for certain types of lawsuits; making an appropriation to the attorney general.",Appropriations (I0040); Family--Child Support (I0352); Family--Parent & Child (I0355); Fees & Other Nontax Revenue--State (I0362); ATTORNEY GENERAL (V2811),Glasgow,,,,,,Jurisprudence,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SB21
SB 27,716,Relating to false statements made during a political campaign.,Elections--Candidates (I0280),Glasgow,,,,,,Jurisprudence,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SB27
SR 8,716,"In memory of John Marsh Farmer, Sr., of Fort Worth.","Resolutions--Memorial (I0710); FARMER, JOHN MARSH, SR. (N4003)",Glasgow,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SR8
SR 9,716,"In memory of T. F. ""Tom"" Bains of Granbury.","Resolutions--Memorial (I0710); BAINS, T. F., ""TOM"" (N4004)",Glasgow,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SR9
SR 10,716,In memory of Wiley E. Gratts of Mineral Wells.,"Resolutions--Memorial (I0710); GRATTS, WILEY E. (N4005)",Glasgow,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SR10
SR 11,716,Congratulating Eric Wayne Ribble on his graduation from Peaster High School.,"Resolutions--Congratulatory & Honorary (I0705); RIBBLE, ERIC WAYNE (N3996)",Glasgow,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SR11
SR 12,716,In memory of K. Ewell Jones.,"Resolutions--Memorial (I0710); JONES, K. EWELL (N4006)",Glasgow,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SR12
SR 13,716,"In memory of W. N. ""Boone"" Brown of Stephenville.","Resolutions--Memorial (I0710); BROWN, W. N. ""BOONE"" (N8032)",Glasgow,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SR13
SR 20,716,In memory of Dr. J. D. Tomme of Fort Worth.,"Resolutions--Memorial (I0710); TOMME, J. D. (N3848)",Glasgow,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SR20
SR 21,716,In memory of Mona V. Kuykendall Harding of Denton.,"Resolutions--Memorial (I0710); KUYKENDALL, MONA V. (N4007)",Glasgow,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SR21
SR 22,716,In memory of Dr. Charles B. Wright of Hamilton.,"Resolutions--Memorial (I0710); WRIGHT, CHARLES B. (N4008)",Glasgow,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SR22
SR 23,716,"In memory of Rice M. Tilley, Sr., of Fort Worth.","Resolutions--Memorial (I0710); TILLEY, RICE M., SR. (N3406)",Glasgow,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SR23
SR 24,716,In memory of John Worth Cloud.,"Resolutions--Memorial (I0710); CLOUD, JOHN WORTH (N4009)",Glasgow,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SR24
SR 25,716,In memory of Dr. Robert L. Marquis.,"Resolutions--Memorial (I0710); MARQUIS, ROBERT L. (N4010)",Glasgow,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SR25
SR 26,716,In memory of Terry Ray Frazier.,"Resolutions--Memorial (I0710); FRAZIER, TERRY RAY (N4011)",Glasgow,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SR26
SR 27,716,In memory of James E. Boren of Clifton.,"Resolutions--Memorial (I0710); BOREN, JAMES E. (N4012)",Glasgow,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SR27
SR 28,716,In memory of Dr. Victor Vance Davie of Clifton.,"Resolutions--Memorial (I0710); DAVIE, VICTOR VANCE (N4013)",Glasgow,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SR28
SR 29,716,In memory of Dr. E. M. Russell of Weatherford.,"Resolutions--Memorial (I0710); RUSSELL, E. M. (N2378)",Glasgow,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SR29
SR 31,716,In memory of Wilma Philpott of Fort Worth.,"Resolutions--Memorial (I0710); PHILPOTT, WILMA (N3086)",Glasgow,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SR31
SR 32,716,In memory of Emmett H. Sheffield of Lewisville.,"Resolutions--Memorial (I0710); SHEFFIELD, EMMETT H. (N4014)",Glasgow,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SR32
SR 33,716,"In memory of Richard ""Dick"" Harris, Sr. of Denton.","Resolutions--Memorial (I0710); HARRIS, RICHARD, ""DICK"", SR. (N4015)",Glasgow,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SR33
SR 34,716,In memory of Richard B. Gary.,"Resolutions--Memorial (I0710); GARY, RICHARD B. (N4016)",Glasgow,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SR34
SR 35,716,In memory of Wiebe De Vries of Erath County.,"Resolutions--Memorial (I0710); DeVRIES, WIEBE (N4017)",Glasgow,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SR35
SR 55,716,"In memory of William M. Gray, Jr., of Cleburne.","Resolutions--Memorial (I0710); GRAY, WILLIAM M., JR. (N4029)",Glasgow,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SR55
SR 56,716,In memory of Hubert Beck of Glen Rose.,"Resolutions--Memorial (I0710); BECK, HUBERT (N4030)",Glasgow,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SR56
SR 57,716,In memory of Travis Trammell of Azle.,"Resolutions--Memorial (I0710); TRAMMELL, TRAVIS (N3399)",Glasgow,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SR57
SB 2,716,"Relating to the computation and distribution of state educational aid to school districts, to the use of certain bond proceeds for assisting school districts in the acquisition, construction, renovation, and improvement ...",Appropriations (I0040); Education--Finance (I0250); Education--School Districts (I0220); BONDS (S6060),Haley,,,,,,Education,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SB2
SB 3,716,"Relating to aid to school districts for the acquisition, construction, renovation, or improvement of certain instructional facilities or capital assets; making an appropriation.",Appropriations (I0040); Education--Finance (I0250); Education--School Districts (I0220); BONDS (S6060),Haley,Zaffirini,Hury,,State Affairs,Out of committee,Education,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SB3
SB 49,716,Relating to the County Court at Law of Nacogdoches County.,NACOGDOCHES COUNTY (G8879); Courts--County & Statutory (I0115),Haley,,"Johnson, Jerry",,State Affairs,Out of committee,Intergovernmental Relations,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SB49
SJR 1,716,"Proposing a constitutional amendment providing for the issuance of general obligation bonds for assisting school districts in acquiring, building and renovating school facilities.",Constitutional Amendments (I0076); Education--Finance (I0250); Education--School Districts (I0220); BONDS (S6060),Haley,,,,,,Education,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SJR1
SR 7,716,"Commending Mr. C. L. Simon for his meritorious service to Texas, to Nacogdoches, and to the many schoolchildren whose lives he has influenced.","Resolutions--Congratulatory & Honorary (I0705); SIMON, C. L. (N3354)",Haley,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SR7
SB 22,716,Relating to requiring an election before the adoption or implementation of a rail plan by certain metropolitan rapid transit authorities.,RAPID TRANSIT AUTHORITIES (D2242); Elections-- General (I0310); Transportation (I0820),Henderson,,,,,,Intergovernmental Relations,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SB22
SR 36,716,In memory of James Quayle Burke.,"Resolutions--Memorial (I0710); BURKE, JAMES QUAYLE (N4018)",Henderson,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SR36
SB 45,716,"Relating to the regulation and licensing of entities that operate facilities for greyhound racing, horse racing, or training greyhounds or horses for racing.","Amusements, Games, Sports (I0034); Occupational Regulation--Other Trades & Professions (I0541); GREYHOUND RACING (S4400); HORSE RACING (S0512); PARI-MUTUEL WAGERING (S0515)","Harris, O.H. ""Ike""",,,,,,Economic Development,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SB45
SB 64,716,Relating to the operation of pawnshops.,Business & Commerce-- General (I0050); PAWN TRANSACTIONS (S4439),"Harris, O.H. ""Ike""",,,,,,Economic Development,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SB64
SB 65,716,Relating to the change of domicile of insurance companies.,Insurance--Insurers & Agents (I0425),"Harris, O.H. ""Ike""",,,,,,Economic Development,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SB65
SB 68,716,Relating to establishing the Texas partnership and scholarship program.,"Education--Higher--Student Loans (I0235); State Agencies, Newly Proposed (I0773); PARTNERSHIP & SCHOLARSHIP PROGRAM, TEXAS (P8840); PARTNERSHIP & SCHOLARSHIP PROGRAM ADVISORY COUNCIL, TEXAS (V9461)","Johnson, Eddie Bernice",Krier,,,,,State Affairs,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SB68
SR 14,716,Congratulating Hortense Sanger on receiving the Agency Board Member Volunteer of the Year Award from the Visiting Nurse Association of Texas and commending her for her service above and beyond the call of duty.,"Resolutions--Congratulatory & Honorary (I0705); SANGER, HORTENSE (N3997)","Johnson, Eddie Bernice",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SR14
SR 15,716,Commending Danna Wharton for her fine work with the Home Hospice Program and congratulating her on receiving the Individual Care Provider Volunteer of the Year Award.,"Resolutions--Congratulatory & Honorary (I0705); WHARTON, DANNA (N3998)","Johnson, Eddie Bernice",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SR15
SB 53,716,Relating to the procedure by which a county may sell real property.,County Government (I0096); Property Interests--Real Property (I0595),Leedom,,"Hill, Anita",,State Affairs,Out of committee,Intergovernmental Relations,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SB53
