bill_number,session,chamber,action_date,action,comment,journal_page,order
SR 57,723,Senate,1992-01-08,Reported enrolled,,,3
SR 57,723,Senate,1992-01-08,Read & adopted,,126,2
SR 57,723,Senate,1992-01-08,Received by the Secretary of the Senate,,,1
SR 84,723,Senate,1992-01-08,Reported enrolled,,,3
SR 84,723,Senate,1992-01-08,Read & adopted,,126,2
SR 84,723,Senate,1992-01-08,Received by the Secretary of the Senate,,,1
SB 12,723,Senate,1992-01-04,Referred to Jurisprudence,,11,4
SB 12,723,Senate,1992-01-04,Read first time,,11,3
SB 12,723,Senate,1991-12-30,Filed,,,2
SB 12,723,Senate,1991-12-30,Received by the Secretary of the Senate,,,1
SR 91,723,Senate,1992-01-08,Reported enrolled,,,3
SR 91,723,Senate,1992-01-08,Read & adopted,,140,2
SR 91,723,Senate,1992-01-08,Received by the Secretary of the Senate,,,1
SJR 1,723,Senate,1992-01-06,Referred to State Affairs,,13,4
SJR 1,723,Senate,1992-01-06,Read first time,,13,3
SJR 1,723,Senate,1992-01-04,Filed,,,2
SJR 1,723,Senate,1992-01-04,Received by the Secretary of the Senate,,,1
SCR 3,723,Executive,1992-01-22,Signed by the Governor,,,14
SCR 3,723,Executive,1992-01-09,Sent to the Governor,,140,13
SCR 3,723,Senate,1992-01-08,Reported enrolled,,,12
SCR 3,723,House,1992-01-08,Signed in the House,,249,11
SCR 3,723,Senate,1992-01-08,Signed in the Senate,,132,10
SCR 3,723,Senate,1992-01-08,House passage reported,,124,9
SCR 3,723,House,1992-01-08,Adopted,,213,8
SCR 3,723,House,1992-01-08,Rules suspended,,213,7
SCR 3,723,House,1992-01-06,Referred to Rules & Resolutions,,198,6
SCR 3,723,House,1992-01-06,Received from the Senate,,194,5
SCR 3,723,Senate,1992-01-06,Read & adopted,,107,4
SCR 3,723,Senate,1992-01-06,Rules suspended,,107,3
SCR 3,723,Senate,1992-01-06,Filed,,,2
SCR 3,723,Senate,1992-01-06,Received by the Secretary of the Senate,,,1
SCR 4,723,Executive,1992-01-22,Signed by the Governor,,,14
SCR 4,723,Executive,1992-01-09,Sent to the Governor,,140,13
SCR 4,723,Senate,1992-01-08,Reported enrolled,,,12
SCR 4,723,House,1992-01-08,Signed in the House,,249,11
SCR 4,723,Senate,1992-01-08,Signed in the Senate,,132,10
SCR 4,723,Senate,1992-01-08,House passage reported,,124,9
SCR 4,723,House,1992-01-08,Adopted,,213,8
SCR 4,723,House,1992-01-08,Rules suspended,,213,7
SCR 4,723,House,1992-01-06,Referred to Rules & Resolutions,,198,6
SCR 4,723,House,1992-01-06,Received from the Senate,,194,5
SCR 4,723,Senate,1992-01-06,Read & adopted,,107,4
SCR 4,723,Senate,1992-01-06,Rules suspended,,107,3
SCR 4,723,Senate,1992-01-06,Filed,,,2
SCR 4,723,Senate,1992-01-06,Received by the Secretary of the Senate,,,1
SCR 5,723,Executive,1992-01-22,Signed by the Governor,,,14
SCR 5,723,Executive,1992-01-09,Sent to the Governor,,140,13
SCR 5,723,Senate,1992-01-08,Reported enrolled,,,12
SCR 5,723,House,1992-01-08,Signed in the House,,249,11
SCR 5,723,Senate,1992-01-08,Signed in the Senate,,132,10
SCR 5,723,Senate,1992-01-08,House passage reported,,124,9
SCR 5,723,House,1992-01-08,Adopted,,213,8
SCR 5,723,House,1992-01-08,Rules suspended,,213,7
SCR 5,723,House,1992-01-06,Referred to Rules & Resolutions,,198,6
SCR 5,723,House,1992-01-06,Received from the Senate,,194,5
SCR 5,723,Senate,1992-01-06,Read & adopted,,107,4
SCR 5,723,Senate,1992-01-06,Rules suspended,,107,3
SCR 5,723,Senate,1992-01-06,Filed,,,2
SCR 5,723,Senate,1992-01-06,Received by the Secretary of the Senate,,,1
SR 1,723,Senate,1992-01-02,Reported enrolled,,,3
SR 1,723,Senate,1992-01-02,Read & adopted,,2,2
SR 1,723,Senate,1992-01-02,Received by the Secretary of the Senate,,,1
SR 10,723,Senate,1992-01-06,Reported enrolled,,,3
SR 10,723,Senate,1992-01-06,Read & adopted,,107,2
SR 10,723,Senate,1992-01-06,Received by the Secretary of the Senate,,,1
SR 93,723,Senate,1992-01-08,Reported enrolled,,,3
SR 93,723,Senate,1992-01-08,Read & adopted,,132,2
SR 93,723,Senate,1992-01-08,Received by the Secretary of the Senate,,,1
SR 90,723,Senate,1992-01-08,Reported enrolled,,,3
SR 90,723,Senate,1992-01-08,Read & adopted,,127,2
SR 90,723,Senate,1992-01-08,Received by the Secretary of the Senate,,,1
SR 96,723,Senate,1992-01-08,Reported enrolled,,,3
SR 96,723,Senate,1992-01-08,Read & adopted,,137,2
SR 96,723,Senate,1992-01-08,Received by the Secretary of the Senate,,,1
SR 5,723,Senate,1992-01-04,Reported enrolled,,,3
SR 5,723,Senate,1992-01-04,Read & adopted,,12,2
SR 5,723,Senate,1992-01-04,Received by the Secretary of the Senate,,,1
SR 59,723,Senate,1992-01-08,Reported enrolled,,,3
SR 59,723,Senate,1992-01-08,Read & adopted,,126,2
SR 59,723,Senate,1992-01-08,Received by the Secretary of the Senate,,,1
SR 51,723,Senate,1992-01-08,Reported enrolled,,,3
SR 51,723,Senate,1992-01-08,Read & adopted,,140,2
SR 51,723,Senate,1992-01-08,Received by the Secretary of the Senate,,,1
SB 2,723,House,1992-01-08,Record vote,RECORD VOTE 26,240,37
SB 2,723,House,1992-01-08,Motion to suspend rules fails,,240,36
SB 2,723,House,1992-01-08,1st Printing sent to Calendars,,,35
SB 2,723,House,1992-01-07,1st Printing printed and distributed,,,34
SB 2,723,House,1992-01-07,Reported favorably w/o amendment(s),,252,33
SB 2,723,House,1992-01-07,Considered in formal meeting,,,32
SB 2,723,House,1992-01-07,Referred to Redistricting,,201,31
SB 2,723,House,1992-01-07,Read first time,,201,30
SB 2,723,House,1992-01-07,Received from the Senate,,201,29
SB 2,723,Senate,1992-01-07,Record vote,,119,28
SB 2,723,Senate,1992-01-07,Passed,,119,27
SB 2,723,Senate,1992-01-07,Read 3rd time,,119,26
SB 2,723,Senate,1992-01-07,Laid before the Senate,,119,25
SB 2,723,Senate,1992-01-07,Record vote,,112,24
SB 2,723,Senate,1992-01-07,Again passed to engrossment as amended,,112,23
SB 2,723,Senate,1992-01-07,Record vote,,112,22
SB 2,723,Senate,1992-01-07,Amendment fails of adoption,,112,21
SB 2,723,Senate,1992-01-07,Amended,,111,20
SB 2,723,Senate,1992-01-07,Record vote,,111,19
SB 2,723,Senate,1992-01-07,Amended,,111,18
SB 2,723,Senate,1992-01-07,Question of passage to engross. reconsidered,,111,17
SB 2,723,Senate,1992-01-06,Record vote,,105,16
SB 2,723,Senate,1992-01-06,Passed to engrossment as amended,,105,15
SB 2,723,Senate,1992-01-06,Record vote,,105,14
SB 2,723,Senate,1992-01-06,Amendment tabled,,105,13
SB 2,723,Senate,1992-01-06,Record vote,,104,12
SB 2,723,Senate,1992-01-06,Amended,,104,11
SB 2,723,Senate,1992-01-06,Read 2nd time,,104,10
SB 2,723,Senate,1992-01-06,Laid before the Senate,,104,9
SB 2,723,Senate,1992-01-04,Reported favorably with substitute,,11,8
SB 2,723,Senate,1992-01-04,Testimony taken in committee,,,7
SB 2,723,Senate,1992-01-04,Considered in public hearing,,,6
SB 2,723,Senate,1992-01-04,Scheduled for public hearing on  . . . . .,,,5
SB 2,723,Senate,1992-01-02,Referred to Committee of the Whole,,6,4
SB 2,723,Senate,1992-01-02,Read first time,,6,3
SB 2,723,Senate,1991-12-30,Filed,,,2
SB 2,723,Senate,1991-12-30,Received by the Secretary of the Senate,,,1
SR 14,723,Senate,1992-01-07,Reported enrolled,,,3
SR 14,723,Senate,1992-01-07,Read & adopted,,112,2
SR 14,723,Senate,1992-01-07,Received by the Secretary of the Senate,,,1
SR 20,723,Senate,1992-01-07,Reported enrolled,,,3
SR 20,723,Senate,1992-01-07,Read & adopted,,112,2
SR 20,723,Senate,1992-01-07,Received by the Secretary of the Senate,,,1
SR 21,723,Senate,1992-01-07,Reported enrolled,,,3
SR 21,723,Senate,1992-01-07,Read & adopted,,114,2
SR 21,723,Senate,1992-01-07,Received by the Secretary of the Senate,,,1
SR 22,723,Senate,1992-01-07,Reported enrolled,,,3
SR 22,723,Senate,1992-01-07,Read & adopted,,112,2
SR 22,723,Senate,1992-01-07,Received by the Secretary of the Senate,,,1
SR 23,723,Senate,1992-01-07,Reported enrolled,,,3
SR 23,723,Senate,1992-01-07,Read & adopted,,113,2
SR 23,723,Senate,1992-01-07,Received by the Secretary of the Senate,,,1
SR 24,723,Senate,1992-01-07,Reported enrolled,,,3
SR 24,723,Senate,1992-01-07,Read & adopted,,113,2
SR 24,723,Senate,1992-01-07,Received by the Secretary of the Senate,,,1
SR 25,723,Senate,1992-01-07,Reported enrolled,,,3
SR 25,723,Senate,1992-01-07,Read & adopted,,113,2
SR 25,723,Senate,1992-01-07,Received by the Secretary of the Senate,,,1
SR 26,723,Senate,1992-01-07,Reported enrolled,,,3
SR 26,723,Senate,1992-01-07,Read & adopted,,113,2
SR 26,723,Senate,1992-01-07,Received by the Secretary of the Senate,,,1
SR 27,723,Senate,1992-01-07,Reported enrolled,,,3
SR 27,723,Senate,1992-01-07,Read & adopted,,113,2
SR 27,723,Senate,1992-01-07,Received by the Secretary of the Senate,,,1
SR 28,723,Senate,1992-01-07,Reported enrolled,,,3
SR 28,723,Senate,1992-01-07,Read & adopted,,114,2
SR 28,723,Senate,1992-01-07,Received by the Secretary of the Senate,,,1
SR 29,723,Senate,1992-01-07,Reported enrolled,,,3
SR 29,723,Senate,1992-01-07,Read & adopted,,113,2
SR 29,723,Senate,1992-01-07,Received by the Secretary of the Senate,,,1
SR 30,723,Senate,1992-01-07,Reported enrolled,,,3
SR 30,723,Senate,1992-01-07,Read & adopted,,113,2
SR 30,723,Senate,1992-01-07,Received by the Secretary of the Senate,,,1
SR 31,723,Senate,1992-01-07,Reported enrolled,,,3
SR 31,723,Senate,1992-01-07,Read & adopted,,113,2
SR 31,723,Senate,1992-01-07,Received by the Secretary of the Senate,,,1
SR 32,723,Senate,1992-01-07,Reported enrolled,,,3
SR 32,723,Senate,1992-01-07,Read & adopted,,113,2
SR 32,723,Senate,1992-01-07,Received by the Secretary of the Senate,,,1
SR 33,723,Senate,1992-01-07,Reported enrolled,,,3
SR 33,723,Senate,1992-01-07,Read & adopted,,113,2
SR 33,723,Senate,1992-01-07,Received by the Secretary of the Senate,,,1
SR 34,723,Senate,1992-01-07,Reported enrolled,,,3
SR 34,723,Senate,1992-01-07,Read & adopted,,113,2
SR 34,723,Senate,1992-01-07,Received by the Secretary of the Senate,,,1
SR 35,723,Senate,1992-01-07,Reported enrolled,,,3
SR 35,723,Senate,1992-01-07,Read & adopted,,113,2
SR 35,723,Senate,1992-01-07,Received by the Secretary of the Senate,,,1
SR 36,723,Senate,1992-01-07,Reported enrolled,,,3
SR 36,723,Senate,1992-01-07,Read & adopted,,113,2
SR 36,723,Senate,1992-01-07,Received by the Secretary of the Senate,,,1
SR 37,723,Senate,1992-01-07,Reported enrolled,,,3
SR 37,723,Senate,1992-01-07,Read & adopted,,113,2
SR 37,723,Senate,1992-01-07,Received by the Secretary of the Senate,,,1
SR 38,723,Senate,1992-01-07,Reported enrolled,,,3
SR 38,723,Senate,1992-01-07,Read & adopted,,113,2
SR 38,723,Senate,1992-01-07,Received by the Secretary of the Senate,,,1
SR 39,723,Senate,1992-01-07,Reported enrolled,,,3
SR 39,723,Senate,1992-01-07,Read & adopted,,113,2
SR 39,723,Senate,1992-01-07,Received by the Secretary of the Senate,,,1
SR 40,723,Senate,1992-01-07,Reported enrolled,,,3
SR 40,723,Senate,1992-01-07,Read & adopted,,113,2
SR 40,723,Senate,1992-01-07,Received by the Secretary of the Senate,,,1
SR 62,723,Senate,1992-01-08,Reported enrolled,,,3
SR 62,723,Senate,1992-01-08,Read & adopted,,125,2
SR 62,723,Senate,1992-01-08,Received by the Secretary of the Senate,,,1
SR 64,723,Senate,1992-01-08,Reported enrolled,,,3
SR 64,723,Senate,1992-01-08,Read & adopted,,125,2
SR 64,723,Senate,1992-01-08,Received by the Secretary of the Senate,,,1
SR 65,723,Senate,1992-01-08,Reported enrolled,,,3
SR 65,723,Senate,1992-01-08,Read & adopted,,125,2
SR 65,723,Senate,1992-01-08,Received by the Secretary of the Senate,,,1
SR 66,723,Senate,1992-01-08,Reported enrolled,,,3
SR 66,723,Senate,1992-01-08,Read & adopted,,126,2
SR 66,723,Senate,1992-01-08,Received by the Secretary of the Senate,,,1
SR 67,723,Senate,1992-01-08,Reported enrolled,,,3
SR 67,723,Senate,1992-01-08,Read & adopted,,125,2
SR 67,723,Senate,1992-01-08,Received by the Secretary of the Senate,,,1
SR 68,723,Senate,1992-01-08,Reported enrolled,,,3
SR 68,723,Senate,1992-01-08,Read & adopted,,125,2
SR 68,723,Senate,1992-01-08,Received by the Secretary of the Senate,,,1
SR 69,723,Senate,1992-01-08,Reported enrolled,,,3
SR 69,723,Senate,1992-01-08,Read & adopted,,125,2
SR 69,723,Senate,1992-01-08,Received by the Secretary of the Senate,,,1
SR 70,723,Senate,1992-01-08,Reported enrolled,,,3
SR 70,723,Senate,1992-01-08,Read & adopted,,125,2
SR 70,723,Senate,1992-01-08,Received by the Secretary of the Senate,,,1
SR 71,723,Senate,1992-01-08,Reported enrolled,,,3
SR 71,723,Senate,1992-01-08,Read & adopted,,126,2
SR 71,723,Senate,1992-01-08,Received by the Secretary of the Senate,,,1
SR 72,723,Senate,1992-01-08,Reported enrolled,,,3
SR 72,723,Senate,1992-01-08,Read & adopted,,126,2
SR 72,723,Senate,1992-01-08,Received by the Secretary of the Senate,,,1
SR 73,723,Senate,1992-01-08,Reported enrolled,,,3
SR 73,723,Senate,1992-01-08,Read & adopted,,126,2
SR 73,723,Senate,1992-01-08,Received by the Secretary of the Senate,,,1
SR 74,723,Senate,1992-01-08,Reported enrolled,,,3
SR 74,723,Senate,1992-01-08,Read & adopted,,126,2
SR 74,723,Senate,1992-01-08,Received by the Secretary of the Senate,,,1
SR 75,723,Senate,1992-01-08,Reported enrolled,,,3
SR 75,723,Senate,1992-01-08,Read & adopted,,126,2
SR 75,723,Senate,1992-01-08,Received by the Secretary of the Senate,,,1
SR 76,723,Senate,1992-01-08,Reported enrolled,,,3
SR 76,723,Senate,1992-01-08,Read & adopted,,126,2
SR 76,723,Senate,1992-01-08,Received by the Secretary of the Senate,,,1
SR 77,723,Senate,1992-01-08,Reported enrolled,,,3
SR 77,723,Senate,1992-01-08,Read & adopted,,126,2
SR 77,723,Senate,1992-01-08,Received by the Secretary of the Senate,,,1
SR 78,723,Senate,1992-01-08,Reported enrolled,,,3
SR 78,723,Senate,1992-01-08,Read & adopted,,126,2
SR 78,723,Senate,1992-01-08,Received by the Secretary of the Senate,,,1
SR 79,723,Senate,1992-01-08,Reported enrolled,,,3
SR 79,723,Senate,1992-01-08,Read & adopted,,126,2
SR 79,723,Senate,1992-01-08,Received by the Secretary of the Senate,,,1
SR 80,723,Senate,1992-01-08,Reported enrolled,,,3
SR 80,723,Senate,1992-01-08,Read & adopted,,126,2
SR 80,723,Senate,1992-01-08,Received by the Secretary of the Senate,,,1
SR 81,723,Senate,1992-01-08,Reported enrolled,,,3
SR 81,723,Senate,1992-01-08,Read & adopted,,126,2
SR 81,723,Senate,1992-01-08,Received by the Secretary of the Senate,,,1
SR 82,723,Senate,1992-01-08,Reported enrolled,,,3
SR 82,723,Senate,1992-01-08,Read & adopted,,126,2
SR 82,723,Senate,1992-01-08,Received by the Secretary of the Senate,,,1
SR 83,723,Senate,1992-01-08,Reported enrolled,,,3
SR 83,723,Senate,1992-01-08,Read & adopted,,126,2
SR 83,723,Senate,1992-01-08,Received by the Secretary of the Senate,,,1
SR 63,723,Senate,1992-01-08,Reported enrolled,,,3
SR 63,723,Senate,1992-01-08,Read & adopted,,125,2
SR 63,723,Senate,1992-01-08,Received by the Secretary of the Senate,,,1
SR 7,723,Senate,1992-01-06,Reported enrolled,,,3
SR 7,723,Senate,1992-01-06,Read & adopted,,107,2
SR 7,723,Senate,1992-01-06,Received by the Secretary of the Senate,,,1
SR 12,723,Senate,1992-01-07,Reported enrolled,,,14
SR 12,723,Senate,1992-01-07,Adopted,,110,13
SR 12,723,Senate,1992-01-07,Read 2nd time,,110,12
SR 12,723,Senate,1992-01-07,Rules suspended,,110,11
SR 12,723,Senate,1992-01-07,Co-author authorized,,109,10
SR 12,723,Senate,1992-01-07,Ordered not printed,,110,9
SR 12,723,Senate,1992-01-07,Reported favorably with substitute,,109,8
SR 12,723,Senate,1992-01-07,Considered in public hearing,,,7
SR 12,723,Senate,1992-01-07,Scheduled for public hearing on  . . . . .,,,6
SR 12,723,Senate,1992-01-06,Posting rule suspended,,107,5
SR 12,723,Senate,1992-01-06,Referred to Administration,,106,4
SR 12,723,Senate,1992-01-06,Read first time,,106,3
SR 12,723,Senate,1992-01-06,Filed,,,2
SR 12,723,Senate,1992-01-06,Received by the Secretary of the Senate,,,1
SR 13,723,Senate,1992-01-07,Reported enrolled,,,3
SR 13,723,Senate,1992-01-07,Read & adopted,,113,2
SR 13,723,Senate,1992-01-07,Received by the Secretary of the Senate,,,1
SR 8,723,Senate,1992-01-06,Reported enrolled,,,3
SR 8,723,Senate,1992-01-06,Read & adopted,,107,2
SR 8,723,Senate,1992-01-06,Received by the Secretary of the Senate,,,1
SR 9,723,Senate,1992-01-06,Reported enrolled,,,3
SR 9,723,Senate,1992-01-06,Read & adopted,,107,2
SR 9,723,Senate,1992-01-06,Received by the Secretary of the Senate,,,1
SR 86,723,Senate,1992-01-08,Reported enrolled,,,3
SR 86,723,Senate,1992-01-08,Read & adopted,,126,2
SR 86,723,Senate,1992-01-08,Received by the Secretary of the Senate,,,1
SB 4,723,Senate,1992-01-02,Referred to Health & Human Services,,6,4
SB 4,723,Senate,1992-01-02,Read first time,,6,3
SB 4,723,Senate,1991-12-20,Filed,,,2
SB 4,723,Senate,1991-12-20,Received by the Secretary of the Senate,,,1
SB 5,723,Senate,1992-01-02,Referred to Health & Human Services,,6,4
SB 5,723,Senate,1992-01-02,Read first time,,6,3
SB 5,723,Senate,1991-12-20,Filed,,,2
SB 5,723,Senate,1991-12-20,Received by the Secretary of the Senate,,,1
SB 6,723,Senate,1992-01-02,Referred to Health & Human Services,,6,4
SB 6,723,Senate,1992-01-02,Read first time,,6,3
SB 6,723,Senate,1991-12-20,Filed,,,2
SB 6,723,Senate,1991-12-20,Received by the Secretary of the Senate,,,1
SB 7,723,Senate,1992-01-02,Referred to Health & Human Services,,6,4
SB 7,723,Senate,1992-01-02,Read first time,,6,3
SB 7,723,Senate,1991-12-20,Filed,,,2
SB 7,723,Senate,1991-12-20,Received by the Secretary of the Senate,,,1
SB 8,723,Senate,1992-01-02,Referred to Health & Human Services,,6,4
SB 8,723,Senate,1992-01-02,Read first time,,6,3
SB 8,723,Senate,1991-12-20,Filed,,,2
SB 8,723,Senate,1991-12-20,Received by the Secretary of the Senate,,,1
SB 9,723,Senate,1992-01-02,Referred to Health & Human Services,,6,4
SB 9,723,Senate,1992-01-02,Read first time,,6,3
SB 9,723,Senate,1991-12-20,Filed,,,2
SB 9,723,Senate,1991-12-20,Received by the Secretary of the Senate,,,1
SB 10,723,Senate,1992-01-02,Referred to Health & Human Services,,6,4
SB 10,723,Senate,1992-01-02,Read first time,,6,3
SB 10,723,Senate,1991-12-20,Filed,,,2
SB 10,723,Senate,1991-12-20,Received by the Secretary of the Senate,,,1
SB 11,723,Senate,1992-01-02,Referred to Health & Human Services,,6,4
SB 11,723,Senate,1992-01-02,Read first time,,6,3
SB 11,723,Senate,1991-12-20,Filed,,,2
SB 11,723,Senate,1991-12-20,Received by the Secretary of the Senate,,,1
SB 14,723,Senate,1992-01-06,Referred to Finance,,14,4
SB 14,723,Senate,1992-01-06,Read first time,,14,3
SB 14,723,Senate,1992-01-02,Filed,,,2
SB 14,723,Senate,1992-01-02,Received by the Secretary of the Senate,,,1
SB 15,723,Senate,1992-01-06,Referred to Finance,,14,4
SB 15,723,Senate,1992-01-06,Read first time,,14,3
SB 15,723,Senate,1992-01-02,Filed,,,2
SB 15,723,Senate,1992-01-02,Received by the Secretary of the Senate,,,1
SCR 6,723,Senate,1992-01-07,Postponed in committee,,,8
SCR 6,723,Senate,1992-01-07,Co-author authorized,,109,7
SCR 6,723,Senate,1992-01-07,Scheduled for public hearing on  . . . . .,,,6
SCR 6,723,Senate,1992-01-06,Posting rule suspended,,106,5
SCR 6,723,Senate,1992-01-06,Referred to Administration,,106,4
SCR 6,723,Senate,1992-01-06,Read first time,,106,3
SCR 6,723,Senate,1992-01-06,Filed,,,2
SCR 6,723,Senate,1992-01-06,Received by the Secretary of the Senate,,,1
SB 16,723,Senate,1992-01-06,Referred to Committee of the Whole,,14,4
SB 16,723,Senate,1992-01-06,Read first time,,14,3
SB 16,723,Senate,1992-01-03,Filed,,,2
SB 16,723,Senate,1992-01-03,Received by the Secretary of the Senate,,,1
SB 17,723,Senate,1992-01-06,Referred to Criminal Justice,,14,4
SB 17,723,Senate,1992-01-06,Read first time,,14,3
SB 17,723,Senate,1992-01-04,Filed,,,2
SB 17,723,Senate,1992-01-04,Received by the Secretary of the Senate,,,1
SB 18,723,Senate,1992-01-06,Referred to Education,,14,4
SB 18,723,Senate,1992-01-06,Read first time,,14,3
SB 18,723,Senate,1992-01-04,Filed,,,2
SB 18,723,Senate,1992-01-04,Received by the Secretary of the Senate,,,1
SB 19,723,Senate,1992-01-06,Referred to Finance,,14,4
SB 19,723,Senate,1992-01-06,Read first time,,14,3
SB 19,723,Senate,1992-01-04,Filed,,,2
SB 19,723,Senate,1992-01-04,Received by the Secretary of the Senate,,,1
SB 20,723,Senate,1992-01-06,Referred to s/c on Insurance by President,,14,5
SB 20,723,Senate,1992-01-06,Referred to Economic Development,,14,4
SB 20,723,Senate,1992-01-06,Read first time,,14,3
SB 20,723,Senate,1992-01-04,Filed,,,2
SB 20,723,Senate,1992-01-04,Received by the Secretary of the Senate,,,1
SB 23,723,Senate,1992-01-08,Referred to Intergovernmental Relations,,125,4
SB 23,723,Senate,1992-01-08,Read first time,,125,3
SB 23,723,Senate,1992-01-08,Filed,,,2
SB 23,723,Senate,1992-01-08,Received by the Secretary of the Senate,,,1
SR 87,723,Senate,1992-01-08,Reported enrolled,,,3
SR 87,723,Senate,1992-01-08,Read & adopted,,127,2
