bill_number,session,summary,keywords,authors,coauthors,sponsors,cosponsors,house_committee,hc_status,senate_committee,sc_status,bill_url
SB 26,76R,Relating to exceptions to the requirement to conduct elections on uniform election dates.,Elections--Administration (I0277); Elections--General (I0310),Nelson,,,,,,State Affairs,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=76R&Bill=SB26
SB 27,76R,Relating to parental consent before an abortion may be performed on a minor; providing a criminal penalty.,Abortion (I0005); Minors--General (I0537); Minors--Health & Safety (I0533); Women (I0925); PARENTAL CONSENT (S0318),Nelson,Harris; Lucio; Madla; Ogden; Shapiro,,,,,Human Services,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=76R&Bill=SB27
SB 28,76R,Relating to enabling legislation for the powers of initiative and referendum.,"Elections--Initiative, Referendum & Recall (I0300)",Nelson,,,,,,State Affairs,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=76R&Bill=SB28
SB 50,76R,"Relating to the application for, issuance of, and contents of a protective order.",Family--Family Violence (I0353); Family--Marriage Relationship (I0350); PROTECTIVE ORDERS (S0495),Nelson,"Bernsen; Cain; Lindsay; Lucio; Moncrief; Nixon, Drew; Shapiro; Shapleigh; Zaffirini","Naishtat; Reyna, Arthur; Dukes",,Juvenile Justice & Family Issues,Out of committee,Criminal Justice,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=76R&Bill=SB50
SB 51,76R,Relating to prohibiting persons convicted of certain drug-related offenses from receiving Temporary Assistance for Needy Families (TANF) benefits.,Alcoholism & Drug Abuse (I0030); Human Services--Direct Assistance (I0900); DRUG & ALCOHOL TESTING (S0010); TEMPORARY ASSISTANCE FOR NEEDY FAMILIES (S0401),Nelson,,,,,,Health Services,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=76R&Bill=SB51
SB 54,76R,Relating to the filing of a late application for an ad valorem tax exemption by a religious organization.,Religion (I0646); Taxation--Property-Appraisals & Appraisal Districts (I0792); Taxation--Property-Exemptions (I0793),Nelson,,,,,,Intergovernmental Relations,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=76R&Bill=SB54
SB 64,76R,Relating to Temporary Assistance for Needy Families (TANF) and Medicaid benefits for additional children born to TANF recipients.,Human Services--Direct Assistance (I0900); Minors--General (I0537); MEDICAID (S4885); TEMPORARY ASSISTANCE FOR NEEDY FAMILIES (S0401),Nelson,,,,,,Health Services,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=76R&Bill=SB64
SB 65,76R,Relating to informed consent to the performance of an abortion.,Abortion (I0005); Family--Parent & Child (I0355); Women (I0925); INFORMED CONSENT (S0057),Nelson,Harris; Ogden,,,,,Human Services,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=76R&Bill=SB65
SB 86,76R,Relating to the protection of telecommunications and electric services customers; providing penalties.,Consumer Protection (I0080); Utilities--Electric (I0831); Utilities--Telecommunications (I0828); TELECOMMUNICATIONS & ELECTRIC SERVICES CUSTOMER PROTECTION (P0005); SLAMMING & CRAMMING (S0037); PUBLIC UTILITY COMMISSION (V0023),Nelson,"Armbrister; Barrientos; Bivins; Cain; Ellis, Rodney; Fraser; Shapleigh; Sibley; West, Royce",Danburg,,State Affairs,Out of committee,Electric Utility Restructuring - Special,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=76R&Bill=SB86
SB 90,76R,Relating to the use of certain information regarding a current or former employee.,Labor--General (I0500); Labor--Management Relations (I0465); EMPLOYEE RECORDS (S0371),Nelson,,,,,,Economic Development,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=76R&Bill=SB90
SB 122,76R,Relating to automated external defibrillator devices.,Civil Remedies & Liabilities (I0065); Health--Emergency Services & Personnel (I0384); Occupational Regulation--Health Occupations (I0540); CARDIOPULMONARY RESUSCITATION (S9793); DEFIBRILLATORS (S0091),Nelson,,"Janek; Solomons; Davis, John; Clark",,Public Health,Out of committee,Health Services,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=76R&Bill=SB122
SB 127,76R,Relating to payment options provided by vehicle towing companies and storage facilities.,Business & Commerce--General (I0050); TOW COMPANIES & TOWING OF VEHICLES (S0621),Nelson,,,,,,Economic Development,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=76R&Bill=SB127
SB 128,76R,Relating to the civil and criminal consequences of possessing or consuming an alcoholic beverage in a motor vehicle or operating a motor vehicle while intoxicated.,Criminal Procedure--Sentencing & Punishment (I0205); Vehicles & Traffic--DWI & DUID (I0863); OPEN CONTAINERS (S0274),Nelson,Zaffirini,Hill,,Criminal Jurisprudence,Out of committee,Criminal Justice,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=76R&Bill=SB128
SB 130,76R,Relating to certain unfair practices by insurers and certain related entities regarding preferred providers of health care.,"Consumer Protection (I0080); Insurance--Life, Health & Accident (I0440)",Nelson,,Smithee,,Insurance,Out of committee,Economic Development,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=76R&Bill=SB130
SB 131,76R,Relating to the notice required to be posted at a hospital or nursing home prohibiting the carrying of a handgun by a person licensed to carry a concealed handgun.,Hospitals (I0400); Nursing Homes (I0539); Weapons (I0887); CONCEALED HANDGUNS (S0241),Nelson,,Cook,,Public Safety,Out of committee,Health Services,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=76R&Bill=SB131
SB 144,76R,Relating to the designation of a person to receive notice of utility service connections.,Environment--Solid Waste (I0330); Health--General (I0385); Utilities--Electric (I0831); Utilities--General (I0830),Nelson,,"Reyna, Elvira",,Natural Resources,Out of committee,Natural Resources,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=76R&Bill=SB144
SB 376,76R,Relating to the statutory courts of Denton County.,DENTON COUNTY (G1304); Courts--County & Statutory (I0115),Nelson,,Solomons,,Judicial Affairs,Out of committee,Intergovernmental Relations,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=76R&Bill=SB376
SB 377,76R,Relating to review and implementation of health care benefits required to be provided under certain health benefit plans.,"Insurance--Life, Health & Accident (I0440); COMPTROLLER OF PUBLIC ACCOUNTS (V2608); INSURANCE, COMMISSIONER OF (V0396)",Nelson,,,,Insurance,In committee,Health Services,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=76R&Bill=SB377
SB 385,76R,Relating to the contracting power of the Upper Trinity Regional Water District.,"UPPER TRINITY REGIONAL WATER DISTRICT (D0003); Special Districts & Authorities--Water & Utility (I0755); State Agencies, Boards & Commissions (I0749)",Nelson,,,,,,Natural Resources,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=76R&Bill=SB385
SB 386,76R,Relating to the power of eminent domain by the Upper Trinity Regional Water District.,UPPER TRINITY REGIONAL WATER DISTRICT (D0003); Property Interests--Eminent Domain (I0615); Special Districts & Authorities--Water & Utility (I0755),Nelson,,,,,,Natural Resources,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=76R&Bill=SB386
SB 387,76R,Relating to the directors of the Upper Trinity Regional Water District.,"UPPER TRINITY REGIONAL WATER DISTRICT (D0003); Special Districts & Authorities--Water & Utility (I0755); State Agencies, Boards & Commissions (I0749)",Nelson,,,,,,Natural Resources,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=76R&Bill=SB387
SB 461,76R,Relating to a payment to a family violence shelter center by a defendant made as a condition of community supervision.,Criminal Procedure--Sentencing & Punishment (I0205); Family--Family Violence (I0353); WOMEN'S SHELTERS (S0049),Nelson,"Bernsen; Cain; Lindsay; Moncrief; Nixon, Drew; Shapiro; Shapleigh",Howard,,Criminal Jurisprudence,Out of committee,Criminal Justice,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=76R&Bill=SB461
SB 482,76R,Relating to the period for which a person arrested or held without a warrant in the prevention of family violence may be held after bond is posted.,Criminal Procedure--Bail & Pretrial Release (I0202); Family--Family Violence (I0353),Nelson,,,,,,Criminal Justice,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=76R&Bill=SB482
SB 492,76R,Relating to franchise tax incentives for corporations conducting certain research and development activities.,Business & Commerce--General (I0050); Science & Technology (I0751); Taxation--Franchise (I0807); RESEARCH & DEVELOPMENT (S0135),Nelson,,,,,,Finance,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=76R&Bill=SB492
SB 493,76R,Relating to certain procedures relating to a person's candidacy in an election.,Elections--Administration (I0277); Elections--Candidates (I0280); Elections--General (I0310),Nelson,,,,,,State Affairs,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=76R&Bill=SB493
SB 552,76R,Relating to the creation of the Council on Cardiovascular Disease and Stroke to develop a program to prevent cardiovascular disease and stroke.,"Health--Other Diseases & Medical Conditions (I0383); State Agencies, Boards & Commissions--Newly Proposed (I0773); CARDIOVASCULAR DISEASES & STROKE, COUNCIL ON (V0182)",Nelson,,,,,,Health Services,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=76R&Bill=SB552
SB 556,76R,Relating to referrals to occupational therapists.,Occupational Regulation--Health Occupations (I0540); OCCUPATIONAL THERAPY & OCCUPATIONAL THERAPISTS (S0155),Nelson,,Hilderbran,,Public Health,Out of committee,Health Services,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=76R&Bill=SB556
SB 569,76R,Relating to standards for utilization review.,"Insurance--Life, Health & Accident (I0440); Mental Health & Mental Retardation (I0530); MEDICAL RECORDS (S0104)",Nelson,,Van de Putte,,Insurance,Out of committee,Economic Development,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=76R&Bill=SB569
SB 588,76R,Relating to the suspension of a license to carry a concealed handgun issued to a person who commits family violence.,Criminal Procedure--General (I0208); Criminal Procedure--Sentencing & Punishment (I0205); Family--Family Violence (I0353); Weapons (I0887); CONCEALED HANDGUNS (S0241),Nelson,Cain; Lindsay; Lucio; Moncrief; Shapiro; Zaffirini,Tillery,,Public Safety,Out of committee,Criminal Justice,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=76R&Bill=SB588
SB 589,76R,Relating to the creation of a municipal court of record in Farmers Branch.,"FARMERS BRANCH, CITY OF (G0007); Courts--Municipal (I0100)",Nelson,,,,Judicial Affairs,In committee,Intergovernmental Relations,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=76R&Bill=SB589
SB 594,76R,Relating to state assistance for certain school district instructional facilities projects.,Education--Primary & Secondary--Finance (I0250); Education--School Districts (I0220),Nelson,Bernsen; Wentworth,,,,,Education,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=76R&Bill=SB594
SB 595,76R,Relating to the state funding for school district debt service.,Education--School Districts (I0220); Taxation--School District (I0785); DEBT (S0116),Nelson,Bernsen; Wentworth,,,,,Education,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=76R&Bill=SB595
SB 596,76R,Relating to an additional Foundation School Program allotment for schools that open or expand instructional facilities.,Education--Primary & Secondary--Finance (I0250),Nelson,Bernsen; Wentworth,,,,,Education,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=76R&Bill=SB596
SB 603,76R,Relating to the requirement that holders of certain alcoholic beverage permits or licenses furnish a bond.,Alcoholic Beverage Regulation (I0025); BONDS (S6060); WINE & WINERIES (S6719),Nelson,,Truitt,,Licensing & Administrative Procedures,Out of committee,Economic Development,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=76R&Bill=SB603
SB 604,76R,Relating to imposing an administrative fee on an individual who performs community service as a condition of community supervision.,"Corrections--Parole, Probation & Pardons (I0093); Criminal Procedure--Sentencing & Punishment (I0205); Fees & Other Nontax Revenue--Local (I0361); COMMUNITY SERVICE (S2345)",Nelson,,,,,,Jurisprudence,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=76R&Bill=SB604
SB 646,76R,Relating to provisions governing fire fighters' and police officers' civil service in certain municipalities.,Fire Fighters & Police--General (I0370),Nelson,,,,,,Intergovernmental Relations,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=76R&Bill=SB646
SB 773,76R,Relating to the management of a community mental health center under certain circumstances.,Mental Health & Mental Retardation (I0530),Nelson,,Delisi,,Public Health,Out of committee,Health Services,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=76R&Bill=SB773
SB 782,76R,Relating to disclosure requirements for certain patient health information; providing a criminal penalty.,"Insurance--Life, Health & Accident (I0440); Occupational Regulation--Health Occupations (I0540); MEDICAL RECORDS (S0104); PHARMACIES & PHARMACISTS (S1192); PHARMACY, TEXAS STATE BOARD OF (V0022)",Nelson,Bernsen; Moncrief,,,Insurance,In committee,Health Services,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=76R&Bill=SB782
SB 949,76R,Relating to the creation of a judicial district composed of Denton County.,DENTON COUNTY (G1304); Courts--District (I0120),Nelson,,,,,,Jurisprudence,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=76R&Bill=SB949
SB 1017,76R,Relating to information collected and used in connection with a driver's license.,"Electronic Information Systems (I0311); Vehicles & Traffic--Drivers Licenses (I0840); PUBLIC SAFETY, DEPARTMENT OF (V0251)",Nelson,,,,,,State Affairs,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=76R&Bill=SB1017
SB 1199,76R,Relating to the requirements for certain documents executed and certain legal entities created in another state.,Probate (I0590),Nelson,,,,,,Jurisprudence,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=76R&Bill=SB1199
SB 1200,76R,"Relating to reciprocal privileges for a permit, right, or license granted in another state.",Civil Remedies & Liabilities (I0065); PERMITS (S0011),Nelson,,,,,,Jurisprudence,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=76R&Bill=SB1200
SB 1231,76R,Relating to purchasing health care services for certain programs operated by health and human services agencies.,Human Services--Medical Assistance (I0905); Purchasing--State (I0643); HEALTH & HUMAN SERVICES COMMISSION (V0177),Nelson,,,,,,Human Services,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=76R&Bill=SB1231
SB 1232,76R,Relating to the regulation of birthing centers.,Health Care Providers (I0387); Health--General (I0385); BIRTHING CENTERS (S0328); PREGNANCY & CHILDBIRTH (S0294),Nelson,,Capelo,,Public Health,Out of committee,Health Services,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=76R&Bill=SB1232
SB 1233,76R,Relating to the regulation of athletic trainers.,Occupational Regulation--Other Trades & Professions (I0541); ATHLETIC TRAINERS (S9812),Nelson,,Capelo,,Public Health,Out of committee,Health Services,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=76R&Bill=SB1233
SB 1234,76R,Relating to the expansion and funding of the Texas Integrated Funding Initiative of the Health and Human Services Commission.,Human Services--Child Services (I0895); Mental Health & Mental Retardation (I0530); Minors--Health & Safety (I0533); HEALTH & HUMAN SERVICES COMMISSION (V0177),Nelson,,Coleman,,Public Health,Out of committee,Human Services,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=76R&Bill=SB1234
SB 1235,76R,Relating to the use of a medical practitioner's Federal Drug Enforcement Administration number; creating an offense.,Alcoholism & Drug Abuse (I0030); Crimes--Drugs (I0185); Occupational Regulation--Health Occupations (I0540),Nelson,,Janek,,Public Health,Out of committee,Health Services,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=76R&Bill=SB1235
SB 1236,76R,Relating to regulation of a product that is a combination of a drug and a device.,Health--General (I0385); Safety (I0740); MEDICINE & PRESCRIPTION DRUGS (S7338),Nelson,,Uresti,,Public Health,Out of committee,Health Services,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=76R&Bill=SB1236
SB 1237,76R,Relating to the administration of pharmacy benefits under certain health benefit plans.,"Insurance--Insurers & Agents (I0425); Insurance--Life, Health & Accident (I0440); HEALTH MAINTENANCE ORGANIZATIONS (S0853); IDENTIFICATION CARDS (S0074); MEDICINE & PRESCRIPTION DRUGS (S7338); PHARMACIES & PHARMACISTS (S1192)",Nelson,Madla,Van de Putte,,Insurance,Out of committee,Economic Development,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=76R&Bill=SB1237
SB 1238,76R,Relating to accreditation of environmental testing laboratories.,"Environment--General (I0340); Occupational Regulation--Health Occupations (I0540); Safety (I0740); HEALTH, DEPARTMENT OF (V0271); HEALTH, TEXAS BOARD OF (V0056)",Nelson,,Capelo,,Environmental Regulation,Out of committee,Health Services,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=76R&Bill=SB1238
SB 1239,76R,Relating to the Texas Department of Health's regulation of certain food establishments.,"Safety (I0740); FOOD (S0761); HEALTH, DEPARTMENT OF (V0271)",Nelson,,Gray,,Public Health,Out of committee,Health Services,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=76R&Bill=SB1239
SB 1240,76R,Relating to the regulation of certain abusable volatile chemicals; providing for injunctive relief and administrative penalties.,"Crimes--Drugs (I0185); CHEMICALS, VOLATILE (S0276); HEALTH, DEPARTMENT OF (V0271)",Nelson,,,,,,Health Services,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=76R&Bill=SB1240
SB 1248,76R,Relating to Medicaid third-party recoveries; providing a penalty.,Health--Indigent Health Care (I0386); Human Services--Medical Assistance (I0905); MEDICAID (S4885),Nelson,,Maxey,,Public Health,Out of committee,Human Services,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=76R&Bill=SB1248
SB 1249,76R,Relating to the licensing of ambulatory surgical centers.,Health--General (I0385); Occupational Regulation--Health Occupations (I0540); AMBULATORY HEALTH CARE (S0089),Nelson,,Gray,,Public Health,Out of committee,Health Services,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=76R&Bill=SB1249
SB 1254,76R,Relating to late applications for certain ad valorem tax exemptions.,Charitable & Nonprofit Organizations (I0055); Military & Veterans (I0535); Religion (I0646); Taxation--Property-Appraisals & Appraisal Districts (I0792); Taxation--Property-Exemptions (I0793),Nelson,,"Lewis, Glenn",,Ways & Means,Out of committee,Intergovernmental Relations,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=76R&Bill=SB1254
SB 1255,76R,Relating to disclosure or inducing disclosure of a record of a customer of a financial institution; providing a penalty.,Crimes--Against Persons--General (I0170); Financial--General (I0365); RIGHT OF PRIVACY (S0108),Nelson,,,,,,Economic Development,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=76R&Bill=SB1255
SB 1256,76R,Relating to the provision of certain tax information to a crime control and prevention district.,Crime Prevention (I0083); Special Districts & Authorities--Miscellaneous (I0770); Taxation--General (I0815); COMPTROLLER OF PUBLIC ACCOUNTS (V2608),Nelson,,,,Ways & Means,In committee,Criminal Justice,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=76R&Bill=SB1256
SB 1257,76R,Relating to developer participation contracts.,City Government--General (I0060); Purchasing--Local (I0644); COMPETITIVE BIDDING (S0267); CONSTRUCTION & BUILDING MATERIALS (S0106),Nelson,,Truitt,,Urban Affairs,Out of committee,Intergovernmental Relations,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=76R&Bill=SB1257
SB 1558,76R,Relating to the offense of trespassing on an aircraft.,Aeronautics (I0010); Crimes--Against Property (I0175); Crimes--Miscellaneous (I0200); Transportation--Aviation (I0822); TRESPASS (S0549),Nelson,,Smith,,Criminal Jurisprudence,Out of committee,Criminal Justice,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=76R&Bill=SB1558
SB 1633,76R,Relating to the sale or exchange of items at a flea market; providing a penalty.,Business & Commerce--General (I0050); Consumer Protection (I0080); Safety (I0740); FLEA MARKETS (S0138); FOOD (S0761); MEDICINE & PRESCRIPTION DRUGS (S7338),Nelson,,,,,,Economic Development,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=76R&Bill=SB1633
SB 1634,76R,Relating to school development impact fees.,Education--Primary & Secondary--Facilities (I0241); Fees & Other Nontax Revenue--Local (I0361),Nelson,,,,,,Education,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=76R&Bill=SB1634
SB 1789,76R,Relating to the duties and authority of the Crime Stoppers Advisory Council; providing a criminal penalty.,Crime Prevention (I0083); CRIME STOPPERS ADVISORY COUNCIL (V0565),Nelson,,Keel,,Public Safety,Out of committee,Criminal Justice,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=76R&Bill=SB1789
SB 1790,76R,"Relating to certain economic development contracts associated with reinvestment zone property entered into prior to September 1, 1999.",Economic & Industrial Development (I0214); Property Interests--Real Property (I0595); REINVESTMENT ZONES (S0342),Nelson,,,,,,Economic Development,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=76R&Bill=SB1790
SB 1791,76R,Relating to the efficient administration and effective management administration of the Permanent School Fund.,"Education--Primary & Secondary--Finance (I0250); PERMANENT SCHOOL FUND (S0407); EDUCATION, STATE BOARD OF (V0086)",Nelson,,,,,,Education,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=76R&Bill=SB1791
SB 1811,76R,"Relating to certain private facilities that provide behavioral or mental health care services; imposing civil, criminal, and administrative penalties.","Mental Health & Mental Retardation (I0530); Occupational Regulation--Health Occupations (I0540); BEHAVIORAL HEALTH CARE CENTERS (S0370); HEALTH, DEPARTMENT OF (V0271); HEALTH, TEXAS BOARD OF (V0056)",Nelson,,,,,,Health Services,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=76R&Bill=SB1811
SB 1889,76R,"Relating to the regulation of pharmacy technicians, the reinstatement of certain licenses related to the practice of pharmacy, and the reporting of professional liability claims regarding the practice of pharmacy.",Occupational Regulation--Health Occupations (I0540); PHARMACIES & PHARMACISTS (S1192),Nelson,Moncrief,Gray,,Public Health,Out of committee,Health Services,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=76R&Bill=SB1889
SB 1899,76R,Relating to the creation of municipal courts of record in the Town of Flower Mound.,"FLOWER MOUND, TOWN OF (G0087); Courts--Municipal (I0100)",Nelson,,,,Judicial Affairs,In committee,Intergovernmental Relations,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=76R&Bill=SB1899
SB 1910,76R,Relating to parental rights concerning students in public schools.,"Education--Primary & Secondary--General (I0230); PARENTAL RIGHTS (S0095); EDUCATOR CERTIFICATION, STATE BOARD FOR (V0492)",Nelson,,,,,,Education,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=76R&Bill=SB1910
SCR 31,76R,Recognizing Byron and Peggy Nelson for their meritorious community service.,"Resolutions--Congratulatory & Honorary (I0705); NELSON, BYRON & PEGGY (N0464)",Nelson,,Truitt,,Rules & Resolutions,Out of committee,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=76R&Bill=SCR31
SCR 74,76R,In memory of W. Tip Hall.,"Resolutions--Memorial (I0710); HALL, W. TIP (N0961)",Nelson,,"Crownover, Ronny",,Rules & Resolutions,Out of committee,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=76R&Bill=SCR74
SJR 6,76R,Proposing a constitutional amendment to reserve to the people the powers of initiative and referendum.,"Elections--Initiative, Referendum & Recall (I0300); Resolutions--Constitutional Amendments (I0661)",Nelson,Harris,,,,,State Affairs,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=76R&Bill=SJR6
SJR 7,76R,Proposing a constitutional amendment to limit the time that a person may serve in legislative office or in certain elective executive offices.,Legislature (I0520); Resolutions--Constitutional Amendments (I0661); State Officers (I0761); TERM LIMITS (S0105),Nelson,,,,,,State Affairs,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=76R&Bill=SJR7
SJR 14,76R,Proposing a constitutional amendment relating to securing an equity loan with one or more lots containing all or part of an urban homestead plus other nonhomestead real property.,Financial--General (I0365); Property Interests--Homestead (I0616); Resolutions--Constitutional Amendments (I0661); LOANS (S0117); URBAN HOMESTEAD (S0239),Nelson,,,,,,Economic Development,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=76R&Bill=SJR14
SR 5,76R,Recognizing Denton County Day at the State Capitol.,DENTON COUNTY DAY (H6998); Resolutions--Miscellaneous (I0720),Nelson,Haywood; Sibley,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=76R&Bill=SR5
SR 6,76R,Congratulating Michael David Collins of Irving.,"Resolutions--Congratulatory & Honorary (I0705); COLLINS, MICHAEL DAVID (N0021)",Nelson,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=76R&Bill=SR6
SR 7,76R,Congratulating Leadership Southwest of southern Dallas County.,Resolutions--Congratulatory & Honorary (I0705); LEADERSHIP SOUTHWEST (N0022),Nelson,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=76R&Bill=SR7
SR 34,76R,Congratulating Officer Charles G. Cheek of Irving.,"Resolutions--Congratulatory & Honorary (I0705); CHEEK, CHARLES G. (N0065)",Nelson,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=76R&Bill=SR34
SR 35,76R,Congratulating Leadership Lewisville.,Resolutions--Congratulatory & Honorary (I0705); LEADERSHIP LEWISVILLE (N0066),Nelson,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=76R&Bill=SR35
SR 36,76R,Congratulating Leadership Greater Keller.,Resolutions--Congratulatory & Honorary (I0705); LEADERSHIP GREATER KELLER (N0067),Nelson,Harris; Moncrief,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=76R&Bill=SR36
SR 37,76R,Congratulating Dr. David Vanderpool of Dallas.,"Resolutions--Congratulatory & Honorary (I0705); VANDERPOOL, DAVID (N0068)",Nelson,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=76R&Bill=SR37
SR 38,76R,"Congratulating Dr. Robert T. Gunby, Jr., of Dallas County.","Resolutions--Congratulatory & Honorary (I0705); GUNBY, ROBERT T., JR. (N0069)",Nelson,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=76R&Bill=SR38
SR 118,76R,Congratulating Dr. Jack Christie of the State Board of Education.,"Resolutions--Congratulatory & Honorary (I0705); CHRISTIE, JACK (N0198)",Nelson,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=76R&Bill=SR118
SR 139,76R,Congratulating Newman Smith High School of the Carrollton-Farmers Branch Independent School District.,NEWMAN SMITH HIGH SCHOOL (E0007); Resolutions--Congratulatory & Honorary (I0705),Nelson,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=76R&Bill=SR139
SR 140,76R,"Recognizing February 9, 1999, as Leadership Waxahachie Day at the State Captiol.",Resolutions--Miscellaneous (I0720); LEADERSHIP WAXAHACHIE DAY (N0256),Nelson,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=76R&Bill=SR140
SR 141,76R,Congratulating the Teen Court Program and the Teen Court Bar Association of Texas.,Resolutions--Congratulatory & Honorary (I0705); TEEN COURT BAR ASSOCIATION (N0356); TEEN COURT PROGRAM (N0257),Nelson,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=76R&Bill=SR141
