bill_number,session,summary,keywords,authors,coauthors,sponsors,cosponsors,house_committee,hc_status,senate_committee,sc_status,bill_url
SB 422,71R,Relating to the regulation of underground storage tank installers; providing a penalty.,"Occupational Regulation--Other Trades & Professions (I0541); Oil & Gas (I0545); State Agencies, Newly Proposed (I0773); UNDERGROUND STORAGE TANK ADVISORY COMMITTEE (V0059)",Armbrister,,,,Natural Resources,In committee,Natural Resources,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=71R&Bill=SB422
SB 438,71R,Relating to juvenile probation personnel employed by a political subdivision of the state.,Juvenile Boards & Officers (I0450); Political Subdivisions (I0588); Public Employees--State Employees (I0626),Armbrister,,Morales,,State Affairs,Out of committee,Jurisprudence,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=71R&Bill=SB438
SB 439,71R,Relating to the distribution of restitution to a victim of an offense if the restitution is made as a condition of probation.,"Crime Victims Compensation (I0084); Criminal Procedure--Sentencing & Punishment (I0205); Parole, Probation & Pardons (I0587)",Armbrister,,Morales,,Criminal Jurisprudence,Out of committee,Criminal Justice,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=71R&Bill=SB439
SB 440,71R,Relating to the waiver of a probation revocation hearing by certain defendants.,"Criminal Procedure--Sentencing & Punishment (I0205); Parole, Probation & Pardons (I0587)",Armbrister,,Polumbo,,Criminal Jurisprudence,Out of committee,Criminal Justice,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=71R&Bill=SB440
SB 441,71R,Relating to the Advisory Committee on Probation Department Management to the Texas Adult Probation Commission.,"Parole, Probation & Pardons (I0587); ADULT PROBATION COMMISSION (V1119); PROBATION DEPARTMENT MANAGEMENT, ADVISORY COMMITTEE ON (V8422)",Armbrister,,Morales,,Corrections,Out of committee,Criminal Justice,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=71R&Bill=SB441
SB 444,71R,Relating to coding of certain plastic containers to facilitate recycling; providing a civil penalty.,Environment--Solid Waste (I0330),Armbrister,,Holzheauser,,Environmental Affairs,Out of committee,Health & Human Services,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=71R&Bill=SB444
SB 492,71R,Relating to notification of an employer regarding an unemployment compensation claim.,Labor--Unemployment (I0475),Armbrister,,,,,,State Affairs,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=71R&Bill=SB492
SB 493,71R,Relating to certain performance bond requirements in state purchasing.,"Purchasing, Public (I0642)",Armbrister,,,,,,State Affairs,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=71R&Bill=SB493
SB 494,71R,Relating to the offense of theft of service.,Crimes--Miscellaneous (I0200),Armbrister,,,,,,Criminal Justice,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=71R&Bill=SB494
SB 527,71R,Relating to notice of cancellation of certain insurance coverage.,Insurance-- General (I0445),Armbrister,,,,,,Economic Development,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=71R&Bill=SB527
SB 580,71R,"Relating to the offense of aggravated assault when the victim of the offense is a referee, umpire, or similar official of an athletic contest.","Amusements, Games, Sports (I0034); Crimes--Against Persons (I0170)",Armbrister,,,,,,Criminal Justice,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=71R&Bill=SB580
SB 581,71R,Relating to the liability of certain sports officials.,"Amusements, Games, Sports (I0034); Civil Remedies & Liabilities (I0065)",Armbrister,,,,,,Jurisprudence,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=71R&Bill=SB581
SB 582,71R,Relating to insurance claims for excessive charges; providing a criminal penalty.,Crimes--Miscellaneous (I0200); Insurance-- General (I0445),Armbrister,,Schlueter,,Business & Commerce,Out of committee,Jurisprudence,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=71R&Bill=SB582
SB 609,71R,Relating to the possession of certain fishing devices in or on public water; creating offenses.,Crimes--Miscellaneous (I0200); Parks & Wildlife--Hunting & Fishing (I0560),Armbrister,,Saunders,,Environmental Affairs,Out of committee,Natural Resources,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=71R&Bill=SB609
SB 610,71R,Relating to the establishment of municipal drainage utilities.,Special Districts & Authorities--Miscellaneous (I0770),Armbrister,,,,,,Natural Resources,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=71R&Bill=SB610
SB 611,71R,Relating to the offense of unlawful possession of a firearm by a felon.,Weapons (I0887),Armbrister,,,,,,Criminal Justice,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=71R&Bill=SB611
SB 612,71R,Relating to a requirement that economic impact statements accompany certain proposed rules by state agencies under certain circumstances.,State Agencies (I0749); COMPTROLLER OF PUBLIC ACCOUNTS (V2608),Armbrister,,Saunders,,State Affairs,Out of committee,State Affairs,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=71R&Bill=SB612
SB 613,71R,Relating to the medical condition of applicants for issuance or renewal of a driver's license.,Health (I0385); Vehicles & Traffic--Drivers Licenses (I0840),Armbrister,,,,,,State Affairs,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=71R&Bill=SB613
SB 614,71R,"Relating to the repeal of the law granting police power to a sexton, superintendent, or other person in charge of a cemetery.",Cemeteries (I0054); Fire Fighters & Police (I0370),Armbrister,,,,,,Intergovernmental Relations,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=71R&Bill=SB614
SB 678,71R,Relating to the notice required after certain property is damaged; providing a criminal penalty.,Crimes--Against Property (I0175); Property Interests--Real Property (I0595),Armbrister,,,,,,Criminal Justice,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=71R&Bill=SB678
SB 679,71R,Relating to the regulation of real estate brokers and salesmen and real estate inspectors and declaring an emergency.,Occupational Regulation--Other Trades & Professions (I0541); REAL ESTATE AGENTS (S1129); REAL ESTATE INSPECTORS (S4315),Armbrister,,,,,,Economic Development,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=71R&Bill=SB679
SB 736,71R,Relating to the training of certain peace officers.,Family--Family Violence (I0353); Law Enforcement (I0510),Armbrister,,Garcia,,Public Safety,Out of committee,Jurisprudence,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=71R&Bill=SB736
SB 738,71R,Relating to authorizing a sheriff to issue a commission to a retired sheriff.,Law Enforcement (I0510); SHERIFFS (S1013),Armbrister,,,,Public Safety,In committee,Criminal Justice,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=71R&Bill=SB738
SB 762,71R,Relating to death benefits payable to the survivors of certain public servants killed on duty.,"Insurance--Life, Health & Accident (I0440); Law Enforcement (I0510)",Armbrister,Lyon,Goolsby,,Retirement and Aging,Out of committee,State Affairs,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=71R&Bill=SB762
SB 763,71R,"Relating to the punishment for the offense of aggravated assault on a peace officer, member or employee of the Board of Pardons and Paroles, or jailer or guard.","Crimes--Against Persons (I0170); Law Enforcement (I0510); Parole, Probation & Pardons (I0587); PARDON & PAROLES, BOARD OF (V6037)",Armbrister,,,,,,Criminal Justice,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=71R&Bill=SB763
SB 764,71R,Relating to the ad valorem taxation of certain real property owned by a political subdivision of this state outside its boundaries.,Political Subdivisions (I0588); Taxation--Property (I0795),Armbrister,,,,,,Finance,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=71R&Bill=SB764
SB 765,71R,Relating to the exemption from ad valorem taxation of certain property of a nonprofit corporation that supplies water or provides wastewater service and the effect of the exemption on the rates of the corporation.,Charitable & Nonprofit Organizations (I0055); Taxation--Property (I0795); Water-- General (I0885),Armbrister,,,,,,Finance,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=71R&Bill=SB765
SB 831,71R,Relating to drug-testing requirements for school bus drivers.,Alcoholism & Drug Abuse (I0030); Education--Teachers & Other School Personnel (I0245); DRUG TESTING (S0010); SCHOOL BUSES (S1346),Armbrister,,,,,,Education,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=71R&Bill=SB831
SB 871,71R,Relating to the issuance of a license to carry a concealed handgun; providing penalties.,Weapons (I0887),Armbrister,,,,,,State Affairs,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=71R&Bill=SB871
SB 876,71R,Relating to the regulation of certain athlete agents; providing penalties.,"Amusements, Games, Sports (I0034); Occupational Regulation--Other Trades & Professions (I0541); ATHLETE AGENTS (S8726)",Armbrister,,Berlanga,,Business & Commerce,Out of committee,Economic Development,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=71R&Bill=SB876
SB 879,71R,Relating to the disposition of certain traffic fines.,City Government (I0060); Courts--Justice (I0110); Vehicles & Traffic--Rules of Road (I0860),Armbrister,,,,,,State Affairs,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=71R&Bill=SB879
SB 907,71R,"Relating to the creation, administration, powers, duties, operation, and financing of hospital districts; authorizing a tax; granting the authority to issue bonds; and granting the power of eminent domain.",Property Interests--Eminent Domain (I0615); Special Districts & Authorities--Hospital (I0750); BONDS (S6060),Armbrister,,McKinney,,County Affairs,Out of committee,State Affairs,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=71R&Bill=SB907
SB 1008,71R,"Relating to the procedures for payroll preparation, deductions, and disbursement for county personnel in certain counties.",County Government (I0096); Public Employees--Other than State Employees (I0627); Salaries & Expenses (I0745),Armbrister,,,,,,Intergovernmental Relations,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=71R&Bill=SB1008
SB 1009,71R,Relating to the eligibility requirements for a candidate for election or appointment to the office of county treasurer.,County Government (I0096); Public Officers (I0635); COUNTY TREASURER (S0612),Armbrister,,,,,,Intergovernmental Relations,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=71R&Bill=SB1009
SB 1293,71R,Relating to the radiation and perpetual care fund.,"Environment--Hazardous, Toxic & Nuclear Waste (I0333)",Armbrister,,,,,,Finance,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=71R&Bill=SB1293
SB 1294,71R,Relating to exempting triploid grass carp from being designated as harmful tropical fish.,Parks & Wildlife--Hunting & Fishing (I0560); FISH (S4384),Armbrister,,,,,,Natural Resources,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=71R&Bill=SB1294
SB 1295,71R,Relating to groundwater protection standards adopted and enforced by the Texas Radiation Control Agency.,"Environment--Hazardous, Toxic & Nuclear Waste (I0333); Environment--Water (I0320); RADIATION CONTROL AGENCY, TEXAS (V8581)",Armbrister,,,,,,Natural Resources,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=71R&Bill=SB1295
SB 1296,71R,Relating to the punishment of murder of certain persons on the premises of a primary or secondary school as a capital offense.,Crimes--Capital Punishment (I0195); Education--Primary & Secondary (I0230),Armbrister,,,,,,Criminal Justice,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=71R&Bill=SB1296
SB 1297,71R,Relating to regulation by the Railroad Commission of Texas of the packing and transportation of hazardous materials.,"Environment--Hazardous, Toxic & Nuclear Waste (I0333); Transportation (I0820); RAILROAD COMMISSION (V0089)",Armbrister,,,,,,Health & Human Services,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=71R&Bill=SB1297
SB 1298,71R,"Amending Art. 1113 V.C.S., relating to the rates charged for municipal electric utility services.",City Government (I0060); Special Districts & Authorities--Water & Utility (I0755); Utilities-- General (I0830),Armbrister,,,,,,State Affairs,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=71R&Bill=SB1298
SB 1299,71R,Relating to registration of nursing pools.,Occupational Regulation--Health Occupations (I0540); NURSING POOL QUALITY ASSURANCE ACT (P8886); NURSES (S2704),Armbrister,,McDonald,,Public Health,Out of committee,Health & Human Services,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=71R&Bill=SB1299
SB 1300,71R,Relating to the licensure of certain hospitals that have closed.,Hospitals (I0400),Armbrister,,,,,,Health & Human Services,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=71R&Bill=SB1300
SB 1333,71R,Relating to the punishment for offenses under the Texas Controlled Substances Act involving cocaine in a relatively pure form.,Crimes--Drugs (I0185),Armbrister,,Morales,,Criminal Jurisprudence,Out of committee,Criminal Justice,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=71R&Bill=SB1333
SB 1334,71R,"Relating to the punishment for certain offenses involving weapons or controlled substances committed within 1,000 feet of a primary or secondary school.",Crimes--Drugs (I0185); Education--Primary & Secondary (I0230); Weapons (I0887),Armbrister,Zaffirini,Morales,,Criminal Jurisprudence,Out of committee,Criminal Justice,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=71R&Bill=SB1334
SB 1335,71R,Relating to the punishment for an offense in regard to which the defendant is criminally responsible for the conduct of a person younger than 17 years of age.,Criminal Procedure--Sentencing & Punishment (I0205); Minors (I0537),Armbrister,,Morales,,Criminal Jurisprudence,Out of committee,Criminal Justice,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=71R&Bill=SB1335
SB 1336,71R,Relating to requiring certain defendants to submit to testing for controlled substances or enter a substance abuse treatment program as a condition of bond.,Alcoholism & Drug Abuse (I0030); Criminal Procedure--Bail & Pretrial Release (I0202); DRUG TESTING (S0010),Armbrister,,,,,,Criminal Justice,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=71R&Bill=SB1336
SB 1337,71R,Relating to the eligibility of certain felons for court-ordered probation and release on parole or mandatory supervision.,"Criminal Procedure--Sentencing & Punishment (I0205); Parole, Probation & Pardons (I0587); MANDATORY SUPERVISION (S2314)",Armbrister,,,,,,Criminal Justice,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=71R&Bill=SB1337
SB 1338,71R,"Relating to the punishment and sentencing for the offense of possessing, manufacturing, transporting, repairing, or selling a machine gun.",Weapons (I0887),Armbrister,,Morales,,Criminal Jurisprudence,Out of committee,Criminal Justice,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=71R&Bill=SB1338
SB 1400,71R,Relating to river authority participation in programs to achieve conservation of natural resources.,Energy--Conservation (I0317),Armbrister,,Kuempel,,State Affairs,Out of committee,State Affairs,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=71R&Bill=SB1400
SB 1401,71R,Relating to the sale or transfer of certain farm products; providing civil and criminal penalties.,Agriculture (I0020); Property Interests--Real Property (I0595),Armbrister,,,,,,Economic Development,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=71R&Bill=SB1401
SB 1436,71R,Relating to land use regulation by a municipality.,City Government (I0060); Land Use & Zoning (I0505),Armbrister,,,,,,Intergovernmental Relations,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=71R&Bill=SB1436
SB 1437,71R,Relating to the creation of local and regional plans for managing and protecting an endangered species and for submission of such plans for review by the Texas Parks and Wildlife.,Animals (I0035); Parks & Wildlife-- General (I0585); ENDANGERED SPECIES (S8878); PARKS & WILDLIFE COMMISSION (V1564),Armbrister,,,,,,Natural Resources,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=71R&Bill=SB1437
SB 1438,71R,Relating to extension of rules and ordinances to the extraterritorial jurisdiction of a municipality.,City Government (I0060); Land Use & Zoning (I0505); ANNEXATION (S0275),Armbrister,,,,,,Intergovernmental Relations,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=71R&Bill=SB1438
SB 1529,71R,Relating to the creation of a municipality in the extraterritorial jurisdiction of an existing municipality.,City Government (I0060); Land Use & Zoning (I0505); ANNEXATION (S0275),Armbrister,,,,,,Intergovernmental Relations,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=71R&Bill=SB1529
SB 1530,71R,Relating to a management plan for Lake Texana releases.,Water-- General (I0885); WATER COMMISSION (V2482),Armbrister,,,,,,Natural Resources,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=71R&Bill=SB1530
SB 1558,71R,Relating to the qualifications of members of the Board of Tax Professional Examiners.,"Public Officers (I0635); Taxation--Property (I0795); TAX PROFESSIONAL EXAMINERS, BOARD OF (V8724)",Armbrister,,Hightower,,Ways & Means,Out of committee,State Affairs,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=71R&Bill=SB1558
SB 1593,71R,Relating to the obligation of certain leased municipal hospitals to provide services under the Indigent Health Care and Treatment Act.,City Government (I0060); Health Care--Indigent (I0386); Hospitals (I0400),Armbrister,,,,,,Health & Human Services,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=71R&Bill=SB1593
SB 1601,71R,"Relating to the creation, administration, powers, duties, operation, and financing of the Piney Creek Municipal Utility District.",PINEY CREEK MUNICIPAL UTILITY DISTRICT (D8040); Special Districts & Authorities--Water & Utility (I0755),Armbrister,,Saunders,,Natural Resources,Out of committee,Natural Resources,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=71R&Bill=SB1601
SB 1703,71R,Relating to certain regulatory functions and procedures of the Texas Department of Health as the Texas Radiation Control Agency involving naturally occurring radioactive material as a type of by-product material.,"Environment--Hazardous, Toxic & Nuclear Waste (I0333); HEALTH, DEPARTMENT OF (V0271); RADIATION CONTROL AGENCY, TEXAS (V8581)",Armbrister,,,,,,Health & Human Services,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=71R&Bill=SB1703
SB 1704,71R,Relating to the penalties for violations of commercial fishing license requirements under the Parks and Wildlife Code.,Parks & Wildlife--Hunting & Fishing (I0560); Parks & Wildlife--Licenses (I0565),Armbrister,,Saunders,,Environmental Affairs,Out of committee,Natural Resources,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=71R&Bill=SB1704
SB 1705,71R,Relating to the licensing of oyster boats that use a dredge to remove oysters from public water and to the responsibility for oystering violations.,Parks & Wildlife--Licenses (I0565); OYSTERS (S4155),Armbrister,,,,,,Natural Resources,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=71R&Bill=SB1705
SB 1741,71R,Relating to the establishment of a public defender's office in Aransas County.,ARANSAS COUNTY (G0653); Criminal Procedure--Defense Counsel (I0207); Lawyers (I0515),Armbrister,,,,County Affairs,In committee,Intergovernmental Relations,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=71R&Bill=SB1741
SB 1786,71R,"Relating to the regulation of the manufacture and sale of certain foods, drugs, devices, and cosmetics; providing penalties.",Health (I0385),Armbrister,,,,,,Health & Human Services,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=71R&Bill=SB1786
SB 1813,71R,"Relating to the purchase, construction, and operation of buildings by the state; prohibiting certain leases.","Public Lands, Buildings & Resources (I0630); Purchasing, Public (I0642)",Armbrister,,Schlueter,,State Affairs,Out of committee,State Affairs,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=71R&Bill=SB1813
SB 1854,71R,Relating to the authority of navigation districts.,Special Districts & Authorities--Navigation & Ports (I0765),Armbrister,,,,,,Natural Resources,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=71R&Bill=SB1854
SB 1855,71R,Relating to operation on public roads of certain motor vehicles and to deposits to the county road and bridge fund.,Roads--Local Laws (I0733); Vehicles & Traffic--Rules of Road (I0860); Vehicles & Traffic--Vehicle Registration (I0845); TURNPIKES (S4299),Armbrister,,,,,,Intergovernmental Relations,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=71R&Bill=SB1855
SB 1856,71R,"Relating to the acquisition, construction and financing of roads and turnpikes, and the creation, conversion and powers of certain entities authorized to acquire, construct and finance roads and turnpikes.",Roads--Local Laws (I0733),Armbrister,,,,,,Intergovernmental Relations,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=71R&Bill=SB1856
SCR 6,71R,Urging the Federal Energy Regulatory Commission to reconsider the agreement allowing natural gas pipeline construction between Canada and the United States.,Oil & Gas (I0545); Resolutions--Legislative Policy (I0685),Armbrister,,Perry,,Energy,Out of committee,State Affairs,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=71R&Bill=SCR6
SCR 30,71R,Requesting the Central Education Agency to develop an HIV prevention and education curriculum.,Education--Primary & Secondary (I0230); Resolutions--Legislative Policy (I0685); ACQUIRED IMMUNE DEFICIENCY SYNDROME (S5719); SELF-RESPONSIBILITY EDUCATION (S8610); CENTRAL EDUCATION AGENCY (V6726),Armbrister,,,,,,Education,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=71R&Bill=SCR30
SCR 154,71R,Authorizing the chief clerk of the house to return House Bill 301 to the senate for further consideration.,Resolutions--Corrective & Recall (I0695),Armbrister,,Robinson,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=71R&Bill=SCR154
SJR 30,71R,Proposing a constitutional amendment relating to the ad valorem taxation of real property owned by a political subdivision of this state located outside the boundaries of the political subdivision.,Constitutional Amendments (I0076); Political Subdivisions (I0588); Taxation--Property (I0795),Armbrister,,,,,,Finance,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=71R&Bill=SJR30
SJR 31,71R,Proposing a constitutional amendment to authorize the exemption from ad valorem taxation of property owned by a nonprofit water supply or wastewater service corporation.,Charitable & Nonprofit Organizations (I0055); Constitutional Amendments (I0076); Taxation--Property (I0795); Water-- General (I0885),Armbrister,,,,,,Finance,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=71R&Bill=SJR31
SJR 34,71R,"Proposing a constitutional amendment relating to the authority of the legislature to provide by general or special law for the creation, establishment, maintenance, and operation of a hospital district.",Constitutional Amendments (I0076); Special Districts & Authorities--Hospital (I0750),Armbrister,,McKinney,,County Affairs,Out of committee,State Affairs,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=71R&Bill=SJR34
SJR 49,71R,Proposing a constitutional amendment authorizing the legislature to provide for creation of hospital districts in certain counties.,Constitutional Amendments (I0076); County Government (I0096); Special Districts & Authorities--Hospital (I0750),Armbrister,,,,,,State Affairs,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=71R&Bill=SJR49
SR 26,71R,Congratulating the Victoria Jaycees.,Resolutions--Congratulatory & Honorary (I0705); VICTORIA JAYCEES (N8390),Armbrister,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=71R&Bill=SR26
SR 72,71R,"Congratulating Mr. and Mrs. Gonzalo Barrientos, Sr., on their 50th wedding anniversary.","Resolutions--Congratulatory & Honorary (I0705); BARRIENTOS, GONZALO, SR., MR. & MRS. (N1130)",Armbrister,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=71R&Bill=SR72
SR 159,71R,Urging support of the pilot programs for adult day care centers for Texas and the funding for the establishment of adult day care centers as an alternative to institutionalization.,Aging (I0015); Day Care (I0209); Resolutions--Legislative Policy (I0685),Armbrister,,,,,,Health & Human Services,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=71R&Bill=SR159
SR 173,71R,Declaring the City of West Columbia the first capitol of the State of Texas.,"WEST COLUMBIA, CITY OF (G8645); Resolutions--Miscellaneous (I0720)",Armbrister,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=71R&Bill=SR173
SR 352,71R,Commending Glen H. McLaughlin.,"Resolutions--Congratulatory & Honorary (I0705); McLAUGHLIN, GLEN H. (N1556)",Armbrister,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=71R&Bill=SR352
SR 353,71R,"In memory of O. T. ""Tom"" Moore, Jr., of Lockhart.","Resolutions--Memorial (I0710); MOORE, O. T. ""TOM"", JR. (N1709)",Armbrister,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=71R&Bill=SR353
SR 354,71R,In memory of Judge Edwin Parker Slater of Luling.,"Resolutions--Memorial (I0710); SLATER, EDWIN P. (N7345)",Armbrister,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=71R&Bill=SR354
SR 429,71R,Congratulating the Bay City Little League and Odie D. Sweeny for their achievements.,"Resolutions--Congratulatory & Honorary (I0705); BAY CITY LITTLE LEAGUE (N1788); SWEENY, ODIE D. (N1789)",Armbrister,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=71R&Bill=SR429
