bill_number,session,summary,keywords,authors,coauthors,sponsors,cosponsors,house_committee,hc_status,senate_committee,sc_status,bill_url
SR 3,833,In memory of Martha Lee Frazar Woolf.,"Resolutions--Memorial (I0710); WOOLF, MARTHA LEE FRAZER (ND917)",Davis,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=833&Bill=SR3
SR 7,833,In memory of Carmen Sotello Gonzalez.,"Resolutions--Memorial (I0710); GONZALEZ, CARMEN SOTELLO (ND921)",Davis,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=833&Bill=SR7
SR 8,833,Recognizing the North Side High School Mariachi Espuelas de Plata.,Resolutions--Congratulatory & Honorary (I0705); NORTH SIDE HIGH SCHOOL MARIACHI ESPUELAS DE PLATA (ND922),Davis,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=833&Bill=SR8
SR 13,833,Recognizing the 217th Training Squadron of the Texas Air National Guard.,"Resolutions--Congratulatory & Honorary (I0705); AIR NATIONAL GUARD, TEXAS (V0708)",Duncan,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=833&Bill=SR13
SR 10,833,"Recognizing Samuel E. Jackson, Jr., on the occasion of his retirement.","Resolutions--Congratulatory & Honorary (I0705); JACKSON, SAMUEL E., JR. (ND924)",Ellis,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=833&Bill=SR10
SR 11,833,Recognizing Ola V. Allen on the occasion of her 90th birthday.,"Resolutions--Congratulatory & Honorary (I0705); ALLEN, OLA V. (ND925)",Ellis,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=833&Bill=SR11
SR 12,833,Recognizing Jodie Lee Jiles on the occasion of his retirement.,"Resolutions--Congratulatory & Honorary (I0705); JILES, JODIE LEE (ND926)",Ellis,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=833&Bill=SR12
SR 18,833,Recognizing Armando Chapa on the occasion of his retirement.,"Resolutions--Congratulatory & Honorary (I0705); CHAPA, ARMANDO (ND931)",Hinojosa,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=833&Bill=SR18
SB 17,833,Relating to a pregnant woman's completion of a resource awareness session before performance or inducement of an abortion; providing penalties.,"Abortion (I0005); FAMILY & PROTECTIVE SERVICES, DEPARTMENT OF (V0461); HEALTH & HUMAN SERVICES COMMISSION (V0177)",Lucio,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=833&Bill=SB17
SR 9,833,"In memory of Andres ""Andy"" Mu̱iz, Jr.","Resolutions--Memorial (I0710); MUNIZ, ANDRES ""ANDY"", JR. (ND923)",Lucio,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=833&Bill=SR9
SB 6,833,Relating to the limitation on the rate of growth in appropriations from state tax revenues.,State Finances--Appropriations (I0746); LEGISLATIVE BUDGET BOARD (V0161),Patrick,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=833&Bill=SB6
SB 7,833,Relating to the establishment of the Texas Equal Opportunity Scholarship Program.,Education--Primary & Secondary--General (I0230); Education--Primary & Secondary--Special (I0243); DROPOUTS & AT-RISK STUDENTS (S0088); SCHOLARSHIPS (S2123); COMPTROLLER OF PUBLIC ACCOUNTS (V2608),Patrick,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=833&Bill=SB7
SB 8,833,Relating to certain offenses relating to carrying concealed handguns on property owned or leased by a governmental entity; providing a civil penalty.,Weapons (I0887); CONCEALED HANDGUNS (S0241),Patrick,Campbell,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=833&Bill=SB8
SB 9,833,Relating to the use by a school district or district employee of certain existing student curriculum materials developed or provided by a regional education service center.,Education--Primary & Secondary--Curriculum (I0228),Patrick,Campbell,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=833&Bill=SB9
SB 14,833,Relating to the enforcement of state and federal laws governing immigration by certain governmental entities; providing a civil penalty.,Aliens (I0032); City Government--Employees/Officers (I0061); County Government--Employees/Officers (I0095); State Employees (I0626); IMMIGRATION LAW (S0674),Patrick,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=833&Bill=SB14
SB 18,833,Relating to a school choice program for certain students with disabilities.,"Disabilities, Persons with (I0380); Education--Primary & Secondary--Special (I0243); Education--Primary & Secondary--Vouchers (I0249)",Patrick,Campbell,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=833&Bill=SB18
SB 19,833,Relating to the number of charters that may be granted for open-enrollment charter schools.,Education--Primary & Secondary--Charter Schools (I0245),Patrick,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=833&Bill=SB19
SB 20,833,Relating to the licensing and regulation of hospitals in this state; increasing the amount of administrative penalties assessed or imposed against certain hospitals.,"Hospitals (I0400); HEALTH & HUMAN SERVICES COMMISSION (V0177); STATE HEALTH SERVICES, DEPARTMENT OF (V0463)",Nelson,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=833&Bill=SB20
SB 3,833,Relating to authorizing the issuance of revenue bonds to fund capital projects at public institutions of higher education; making an appropriation.,Education--Higher--Finance (I0232); Education--Higher--Institutions & Programs (I0223); BONDS (S6060); MIDWESTERN STATE UNIVERSITY (U2649); STEPHEN F. AUSTIN STATE UNIVERSITY (U0011); TEXAS A&M UNIVERSITY SYSTEM (U0079); TEXAS SOUTHERN UNIVERSITY (U0214); TEXAS STATE TECHNICAL COLLEGE SYSTEM (U0010); TEXAS STATE UNIVERSITY SYSTEM (U0080); TEXAS TECH UNIVERSITY SYSTEM (U0027); TEXAS WOMAN'S UNIVERSITY (U0002); UNIVERSITY OF HOUSTON SYSTEM (U0442); UNIVERSITY OF NORTH TEXAS SYSTEM (U0050); UNIVERSITY OF TEXAS SYSTEM (U0045),Seliger,Campbell; Deuell; Duncan; Ellis; Estes; Garcia; Hegar; Hinojosa; Nichols; Paxton; Schwertner; Van de Putte; Watson; West; Zaffirini,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=833&Bill=SB3
SB 11,833,Relating to authorizing the issuance of revenue bonds for Texas A&M University--San Antonio.,Education--Higher--Finance (I0232); Education--Higher--Institutions & Programs (I0223); BONDS (S6060); TEXAS A&M UNIVERSITY SYSTEM (U0079); TEXAS A&M UNIVERSITY--SAN ANTONIO (U0092),Uresti,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=833&Bill=SB11
SB 12,833,Relating to electronic voter registration.,"Elections--Registration & Suffrage (I0265); Electronic Information Systems (I0311); INTERNET (S0130); PUBLIC SAFETY, DEPARTMENT OF (V0251); SECRETARY OF STATE (V0042)",Uresti,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=833&Bill=SB12
SR 17,833,Recognizing Teleton USA for its work in the field of children's health care.,Resolutions--Congratulatory & Honorary (I0705); TELETON USA (ND930),Uresti,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=833&Bill=SR17
SB 4,833,"Relating to the creation, purpose, implementation, and funding of the County Park Beautification and Improvement Program.",County Government--Land Use & Zoning (I0098); COUNTY PARK BEAUTIFICATION & IMPROVEMENT PROGRAM (S0536),Watson,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=833&Bill=SB4
SB 5,833,Relating to authorizing the issuance of revenue bonds for The University of Texas at Austin.,Education--Higher--Finance (I0232); Education--Higher--Institutions & Programs (I0223); BONDS (S6060); UNIVERSITY OF TEXAS SYSTEM (U0045),Watson,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=833&Bill=SB5
SJR 3,833,Proposing a constitutional amendment relating to appropriations for the preservation and perpetuation of certain items of historical value; allowing the legislature and state agencies to accept on behalf of the state gifts of items of historical value and contributions to purchase such items.,Historic Preservation & Museums (I0392); Legislature (I0520); Resolutions--Constitutional Amendments (I0661); State Finances--Appropriations (I0746); ELECTRONIC EQUIPMENT (S0554); GIFTS & DONATIONS (S0122); VIDEOTAPE & FILM (S2361),Watson,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=833&Bill=SJR3
SR 1,833,Commending Conner Beene for achieving the rank of Eagle Scout.,"Resolutions--Congratulatory & Honorary (I0705); BEENE, CONNER (ND913)",West,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=833&Bill=SR1
SR 2,833,Recognizing Salem Institutional Baptist Church on the occasion of its 125th anniversary.,Resolutions--Congratulatory & Honorary (I0705); SALEM INSTITUTIONAL BAPTIST CHURCH (ND915),West,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=833&Bill=SR2
SR 4,833,In memory of Colin Coe.,"Resolutions--Memorial (I0710); COE, COLIN (ND919)",West,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=833&Bill=SR4
SR 16,833,Welcoming UniverSoul Circus to Texas.,Resolutions--Welcoming (I0722); UNIVERSOUL CIRCUS (ND929),West,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=833&Bill=SR16
SB 13,833,Relating to the designation of a segment of Interstate Highway 45 in Montgomery County as the George P. Mitchell Memorial Highway.,MONTGOMERY COUNTY (G1122); Highways (I0390); GEORGE P. MITCHELL MEMORIAL HIGHWAY (S0778),Williams,,,,,,Finance,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=833&Bill=SB13
HB 4,833,"Relating to providing funding for certain transportation projects, including port-related transportation projects; making appropriations.","State Finances--Appropriations (I0746); State Finances--Management & Control (I0748); Transportation--Miscellaneous (I0824); Water--Navigation & Ports (I0880); STATE HIGHWAY FUND (S0751); TRANSPORTATION, TEXAS DEPARTMENT OF (V8796)",Lavender; Fletcher; Burkett; Harper-Brown; Sheets,,,,"Transportation Funding, Select",In committee,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=833&Bill=HB4
HB 3,833,Relating to the provision and use of revenue for transportation; making an appropriation.,Highways (I0390); State Finances--Appropriations (I0746); State Finances--Management & Control (I0748); Transportation--Miscellaneous (I0824); STATE HIGHWAY FUND (S0751),Harper-Brown; Lavender; Burkett,"Anderson; Bell; Capriglione; Laubenberg; Miller, Rick; Sheets; Turner, Scott",,,"Transportation Funding, Select",In committee,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=833&Bill=HB3
HB 9,833,Relating to authorizing certain attorneys representing the state to openly carry a handgun.,Lawyers (I0515); Weapons (I0887),Gooden,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=833&Bill=HB9
HB 10,833,Relating to the right of a county to intervene in an original rate proceeding.,County Government--General (I0096); Utilities--Water & Sewer (I0002),Gooden,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=833&Bill=HB10
HR 1,833,Commending Marie Ballard for her service to the Terrell community.,"Resolutions--Congratulatory & Honorary (I0705); BALLARD, MARIE (ND905)",Gooden,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=833&Bill=HR1
HB 2,833,"Relating to making an appropriation to the Texas Department of Transportation for constructing, maintaining, and acquiring rights of way for public roadways other than toll roads.","Highways (I0390); State Finances--Appropriations (I0746); Transportation--Miscellaneous (I0824); TRANSPORTATION, TEXAS DEPARTMENT OF (V8796)",Geren; Simpson,,,,"Transportation Funding, Select",In committee,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=833&Bill=HB2
HB 12,833,Relating to the allocation of certain motor vehicle sales tax revenue to the state highway fund.,Highways (I0390); State Finances--Management & Control (I0748); Taxation--Sales (I0800); Vehicles & Traffic--General (I0865); STATE HIGHWAY FUND (S0751),Isaac,,,,"Transportation Funding, Select",In committee,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=833&Bill=HB12
HB 13,833,Relating to the deposit to the state highway fund and the Texas emissions reduction plan fund of certain motor vehicle sales tax revenue.,Highways (I0390); State Finances--Management & Control (I0748); Taxation--Sales (I0800); Vehicles & Traffic--General (I0865); STATE HIGHWAY FUND (S0751); VEHICLE EMISSIONS (S0128),Isaac,,,,"Transportation Funding, Select",In committee,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=833&Bill=HB13
HB 18,833,"Relating to the creation of a Texas resident driver's permit, provisional Texas resident driver's permit, and Texas resident driver's instruction permit; authorizing fees; creating an offense.","Safety (I0740); Vehicles & Traffic--Driver's Licenses (I0840); PUBLIC SAFETY, DEPARTMENT OF (V0251)",Alonzo,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=833&Bill=HB18
HB 5,833,Relating to the Texas Liberty Preservation Act; providing penalties.,"Criminal Procedure--General (I0208); TEXAS LIBERTY PRESERVATION ACT (P0593); PUBLIC SAFETY, DEPARTMENT OF (V0251)",Larson,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=833&Bill=HB5
HB 6,833,Relating to the reimbursement of state funds used on out-of-state travel by elected officers.,"Ethics (I0345); State Officers (I0761); ETHICS COMMISSION, TEXAS (V9939)",Larson,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=833&Bill=HB6
HJR 2,833,Proposing a constitutional amendment limiting to two the number of consecutive terms for which a person may be elected or appointed to hold certain state offices.,Elections--Candidates (I0280); Resolutions--Constitutional Amendments (I0661); State Officers (I0761); TERM LIMITS (S0105),Larson,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=833&Bill=HJR2
HJR 3,833,Proposing a constitutional amendment providing that a member of the legislature or person holding a statewide elective office automatically vacates office on announcing a candidacy or becoming a candidate for another elective office before December 1 of the last full odd-numbered year of the person's term of office.,Elections--Candidates (I0280); Legislature (I0520); Resolutions--Constitutional Amendments (I0661); State Officers (I0761),Larson,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=833&Bill=HJR3
HB 11,833,Relating to authorizing the issuance of revenue bonds to fund capital projects at public institutions of higher education; making an appropriation.,Education--Higher--Finance (I0232); Education--Higher--Institutions & Programs (I0223); BONDS (S6060); MIDWESTERN STATE UNIVERSITY (U2649); STEPHEN F. AUSTIN STATE UNIVERSITY (U0011); TEXAS A&M UNIVERSITY SYSTEM (U0079); TEXAS SOUTHERN UNIVERSITY (U0214); TEXAS STATE TECHNICAL COLLEGE SYSTEM (U0010); TEXAS STATE UNIVERSITY SYSTEM (U0080); TEXAS TECH UNIVERSITY SYSTEM (U0027); TEXAS WOMAN'S UNIVERSITY (U0002); UNIVERSITY OF HOUSTON SYSTEM (U0442); UNIVERSITY OF NORTH TEXAS SYSTEM (U0050); UNIVERSITY OF TEXAS SYSTEM (U0045),Branch,Clardy; Howard; Raney,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=833&Bill=HB11
HR 60,833,"Congratulating Dr. Charles L. Branch, Sr., and Sylvia Lee Boswell Branch on the occasion of their 60th wedding anniversary.","Resolutions--Congratulatory & Honorary (I0705); BRANCH, CHARLES & SYLVIA (ND933)",Branch,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=833&Bill=HR60
HB 19,833,"Relating to the liabilities of, contributions to, and the administration of certain public retirement systems.",Retirement Systems--General (I0725); Retirement Systems--Police & Firefighters (I0730); Retirement Systems--State Employees (I0727),Callegari,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=833&Bill=HB19
HB 20,833,Relating to certain eminent domain authority and the expiration or suspension of certain unreported eminent domain authority.,"Political Subdivisions (I0588); Property Interests--Eminent Domain (I0615); State Agencies, Boards & Commissions (I0749); Utilities--General (I0830)",Callegari,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=833&Bill=HB20
HB 21,833,Relating to a pregnant woman's completion of a resource awareness session before performance or inducement of an abortion; providing penalties.,"Abortion (I0005); PREGNANCY & CHILDBIRTH (S0294); FAMILY & PROTECTIVE SERVICES, DEPARTMENT OF (V0461); HEALTH & HUMAN SERVICES COMMISSION (V0177)",Callegari,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=833&Bill=HB21
HR 6,833,Commemorating the 100th anniversary of Schwertner State Bank.,Resolutions--Congratulatory & Honorary (I0705); SCHWERTNER STATE BANK (ND914),Farney,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=833&Bill=HR6
HB 7,833,"Relating to the allocation of certain revenue from the taxes imposed on the sale, rental, or use of motor vehicles to the state highway fund.",Highways (I0390); State Finances--Management & Control (I0748); Taxation--General (I0815); Taxation--Sales (I0800); Vehicles & Traffic--General (I0865); STATE HIGHWAY FUND (S0751),Frank,,,,"Transportation Funding, Select",In committee,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=833&Bill=HB7
HR 7,833,Congratulating David Johnson of Carthage on attaining the rank of Eagle Scout.,"Resolutions--Congratulatory & Honorary (I0705); JOHNSON, DAVID (N9916)",Paddie,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=833&Bill=HR7
HR 8,833,Congratulating Rhonda and Ronny Samford on receiving the Community Builder Award from Masonic Lodge No. 737 in Tenaha.,"Resolutions--Congratulatory & Honorary (I0705); SAMFORD, RONNY & RHONDA (ND916)",Paddie,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=833&Bill=HR8
HB 23,833,Relating to certain state-adopted or state-developed assessment instruments for public school students and to a certain indicator of student achievement.,"Education--Primary & Secondary--Curriculum (I0228); Education--Primary & Secondary--Testing (I0229); EDUCATION AGENCY, TEXAS (V9941)",Ratliff,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=833&Bill=HB23
HR 10,833,Honoring Salem Institutional Baptist Church in Dallas on the 125th anniversary of its founding.,Resolutions--Congratulatory & Honorary (I0705); SALEM INSTITUTIONAL BAPTIST CHURCH (ND915),"Davis, Yvonne",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=833&Bill=HR10
HB 1,833,"Relating to transportation funding, expenditures, and finance and the preservation of a sufficient balance in the economic stabilization fund; making an appropriation.","Highways (I0390); Legislature (I0520); State Finances--Appropriations (I0746); State Finances--Budget (I0747); State Finances--Management & Control (I0748); Transportation--Miscellaneous (I0824); STATE HIGHWAY FUND (S0751); TEXAS MOBILITY FUND (S0607); COMPTROLLER OF PUBLIC ACCOUNTS (V2608); LEGISLATIVE BUDGET BOARD (V0161); TRANSPORTATION COMMISSION, TEXAS (V0040); TRANSPORTATION, TEXAS DEPARTMENT OF (V8796)",Pickett; Phillips; Darby,,Nichols,,"Transportation Funding, Select",Out of committee,Finance,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=833&Bill=HB1
HB 14,833,Relating to authorizing certain general infrastructure projects to be undertaken by Type B economic development corporations.,City Government--General (I0060); Economic & Industrial Development--General (I0214); Labor--Workforce Development (I0495); Taxation--Sales (I0800); DEVELOPMENT CORPORATIONS (S0372),Schaefer,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=833&Bill=HB14
HR 5,833,In memory of energy industry pioneer and philanthropist George Phydias Mitchell of Galveston.,"Resolutions--Memorial (I0710); MITCHELL, GEORGE PHYDIAS (NA823)",Eiland,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=833&Bill=HR5
HB 8,833,Relating to the designation of a segment of Interstate Highway 45 in Montgomery County as the George P. Mitchell Memorial Highway.,MONTGOMERY COUNTY (G1122); Highways (I0390); GEORGE P. MITCHELL MEMORIAL HIGHWAY (S0778),Toth,,,,"Transportation Funding, Select",In committee,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=833&Bill=HB8
HB 22,833,Relating to the elimination of certain limitations on design-build contracts for transportation infrastructure projects to increase efficiency in transportation infrastructure funding.,"Transportation--Miscellaneous (I0824); DESIGN-BUILD CONTRACTS (S0457); TRANSPORTATION, TEXAS DEPARTMENT OF (V8796)","Turner, Scott","Miller, Rick",,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=833&Bill=HB22
HB 24,833,Relating to the legislative appropriations request process for the Texas Department of Transportation.,"State Finances--Appropriations (I0746); State Finances--Budget (I0747); State Finances--Management & Control (I0748); TRANSPORTATION, TEXAS DEPARTMENT OF (V8796)","Turner, Scott","Miller, Rick",,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=833&Bill=HB24
HR 9,833,Congratulating the 58th Texas Game Warden Cadet Class.,"Resolutions--Congratulatory & Honorary (I0705); GAME WARDEN CADET CLASS, TEXAS (ND907)",Guillen,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=833&Bill=HR9
HR 2,833,Congratulating Torres Garage of Robstown on 92 years of operation.,Resolutions--Congratulatory & Honorary (I0705); TORRES GARAGE (ND911),Herrero,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=833&Bill=HR2
HR 3,833,Congratulating Gladys Earl Coleman Williams of Corpus Christi on her 80th birthday.,"Resolutions--Congratulatory & Honorary (I0705); WILLIAMS, GLADYS EARL COLEMAN (ND912)",Herrero,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=833&Bill=HR3
HB 15,833,"Relating to providing funding for constructing, maintaining, and acquiring rights-of-way for public roadways other than toll roads; making appropriations.","Highways (I0390); State Finances--Appropriations (I0746); State Finances--Management & Control (I0748); Transportation--Miscellaneous (I0824); STATE HIGHWAY FUND (S0751); TRANSPORTATION, TEXAS DEPARTMENT OF (V8796)",Harper-Brown,,,,"Transportation Funding, Select",In committee,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=833&Bill=HB15
HB 16,833,"Relating to the allocation of certain motor vehicle sales, use, and rental tax revenue; making an appropriation.","State Finances--Appropriations (I0746); State Finances--Management & Control (I0748); Taxation--Sales (I0800); Vehicles & Traffic--General (I0865); STATE HIGHWAY FUND (S0751); TRANSPORTATION, TEXAS DEPARTMENT OF (V8796)",Harper-Brown,,,,"Transportation Funding, Select",In committee,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=833&Bill=HB16
HB 25,833,Relating to the development of a public education program regarding unexpected pregnancy and a related study concerning legislation affecting abortion.,Abortion (I0005); Minors--Health & Safety (I0533); PREGNANCY & CHILDBIRTH (S0294); HEALTH & HUMAN SERVICES COMMISSION (V0177),"King, Susan",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=833&Bill=HB25
