bill_number,session,summary,keywords,authors,coauthors,sponsors,cosponsors,house_committee,hc_status,senate_committee,sc_status,bill_url
SR 41,781,Recognizing Sweet Home Missionary Baptist Church in Austin on the occasion of its 132nd anniversary.,Resolutions--Congratulatory & Honorary (I0705); SWEET HOME MISSIONARY BAPTIST CHURCH (N2729),Barrientos,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=781&Bill=SR41
SR 81,781,"In memory of Edward Elliott, Jr., of Austin.","Resolutions--Memorial (I0710); ELLIOTT, EDWARD, JR. (N2846)",Barrientos,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=781&Bill=SR81
SR 82,781,Commending Louise Naven for her service to the state.,"Resolutions--Congratulatory & Honorary (I0705); NAVEN, LOUISE (N2844)",Barrientos,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=781&Bill=SR82
SR 83,781,Recognizing the members of the Collins and Rucker families on the occasion of their family reunion.,Resolutions--Congratulatory & Honorary (I0705); COLLINS AND RUCKER FAMILIES (N2870),Barrientos,"Ellis, Rodney; West",,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=781&Bill=SR83
SR 84,781,Commending Titus Edgar Alexander for his service to his country.,"Resolutions--Congratulatory & Honorary (I0705); ALEXANDER, TITUS EDGAR (N2869)",Barrientos,"Ellis, Rodney; West",,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=781&Bill=SR84
SR 85,781,Commending Thomas Madison for his military career.,"Resolutions--Congratulatory & Honorary (I0705); MADISON, THOMAS (N2868)",Barrientos,"Ellis, Rodney; West",,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=781&Bill=SR85
SR 86,781,In memory of the life of David Rucker.,"Resolutions--Memorial (I0710); RUCKER, DAVID (N2873)",Barrientos,"Ellis, Rodney; West",,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=781&Bill=SR86
SR 87,781,Commending Leonard Kirk Jones of Austin for his ministry to his church and the community.,"Resolutions--Congratulatory & Honorary (I0705); JONES, LEONARD KIRK (N2867)",Barrientos,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=781&Bill=SR87
SR 105,781,Commending Barbara Grove for her service to the City of Austin and the State of Texas.,"Resolutions--Congratulatory & Honorary (I0705); GROVE, BARBARA (N2916)",Barrientos,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=781&Bill=SR105
SR 106,781,Commending Mark Gil for his service with the Austin Police Department.,"Resolutions--Congratulatory & Honorary (I0705); GIL, MARK (N2917)",Barrientos,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=781&Bill=SR106
SR 107,781,In memory of Margaret L. Moreno of Austin.,"Resolutions--Memorial (I0710); MORENO, MARGARET L. (N2906)",Barrientos,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=781&Bill=SR107
SR 108,781,Commending Gilbert Martinez for his service to the state.,"Resolutions--Congratulatory & Honorary (I0705); MARTINEZ, GILBERT (N2918)",Barrientos,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=781&Bill=SR108
SR 124,781,In memory of Evelyn Bell Mayo of Austin.,"Resolutions--Memorial (I0710); MAYO, EVELYN BELL (N2932)",Barrientos,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=781&Bill=SR124
SB 23,781,"Relating to appropriating the fees relating to the licensing and regulation of certain electricians collected by the Texas Department of Licensing and Regulation or the Texas Commission of Licensing and Regulation under House Bill No. 1487, Acts of the 78th Legislature, Regular Session, 2003.","Fees & Other Nontax Revenue--State (I0362); Occupational Regulation--Other Trades & Professions (I0541); State Finances--Appropriations (I0746); LICENSING & REGULATION, DEPARTMENT OF (V8529); LICENSING & REGULATION, TEXAS COMMISSION ON (V0383)",Bivins,,,,,,Finance,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=781&Bill=SB23
SB 24,781,"Relating to appropriating the fees collected by the Texas Animal Health Commission under House Bill No. 2328, Acts of the 78th Legislature, Regular Session, 2003.","Animals (I0035); State Finances--Appropriations (I0746); ANIMAL HEALTH COMMISSION, TEXAS (V0000)",Bivins,,,,,,Finance,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=781&Bill=SB24
SR 8,781,Congratulating Jim and Peggy Hawkins of Fort Stockton on their 50th wedding anniversary.,"Resolutions--Congratulatory & Honorary (I0705); HAWKINS, JIM & PEGGY (N2677)",Bivins,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=781&Bill=SR8
SR 120,781,"Congratulating Sarah and EJ Nader on the birth of their daughter, Ashleigh Elizabeth Nader.","Resolutions--Congratulatory & Honorary (I0705); NADER, ASHLEIGH ELIZABETH (N2937); NADER, SARAH & EJ (N2936)",Bivins,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=781&Bill=SR120
SB 9,781,Relating to statistical information concerning certain judicial proceedings to bypass parental notice of a minor's abortion.,Abortion (I0005); Minors--Health & Safety (I0533); PARENTAL NOTIFICATION (S0319); SUPREME COURT (V0311),Brimer,,,,,,State Affairs,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=781&Bill=SB9
SR 129,781,Congratulating Tanya Streeter of Austin for breaking the world freediving record.,"Resolutions--Congratulatory & Honorary (I0705); STREETER, TANYA (N2954)",Brimer,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=781&Bill=SR129
SB 41,781,Relating to civil claims involving exposure to asbestos and resulting illnesses.,Civil Remedies & Liabilities (I0065); Health--Other Diseases & Medical Conditions (I0383); Tort Reform (I0816); ASBESTOS (S2791),Carona,,,,,,State Affairs,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=781&Bill=SB41
SR 47,781,"Commending United Way of Hunt County, Incorporated, for its commitment to serve the public good.","Resolutions--Congratulatory & Honorary (I0705); UNITED WAY OF HUNT COUNTY, INCORPORATED (N2751)",Deuell,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=781&Bill=SR47
SB 11,781,Relating to beneficiaries of certain life insurance policies.,Insurance--Life & Annuities (I0423); Labor--General (I0500); CORPORATE OWNED/DEAD PEASANT POLICIES (S0532),"Ellis, Rodney",,,,,,State Affairs,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=781&Bill=SB11
SB 12,781,Relating to the regulation of certain life insurance.,Insurance--Insurers & Agents (I0425); Insurance--Life & Annuities (I0423),"Ellis, Rodney",,,,,,State Affairs,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=781&Bill=SB12
SB 13,781,Relating to the applicability of the death penalty to a capital offense committed by a person with mental retardation.,Crimes--Capital Punishment (I0195); Criminal Procedure--Sentencing & Punishment (I0205); Mental Health & Mental Retardation (I0530),"Ellis, Rodney",,,,,,Jurisprudence,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=781&Bill=SB13
SB 14,781,Relating to the applicability of the death penalty to a capital offense committed by a person with mental retardation.,Crimes--Capital Punishment (I0195); Criminal Procedure--Sentencing & Punishment (I0205); Mental Health & Mental Retardation (I0530),"Ellis, Rodney",,,,,,Jurisprudence,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=781&Bill=SB14
SB 15,781,Relating to the authority of the governor to grant one or more reprieves in a capital case.,"Corrections--Parole, Probation & Pardons (I0093); Crimes--Capital Punishment (I0195); Governor (I0375)","Ellis, Rodney",,,,,,Criminal Justice,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=781&Bill=SB15
SB 16,781,Relating to considerations by the Board of Pardons and Paroles regarding clemency matters.,"Corrections--Parole, Probation & Pardons (I0093); Criminal Procedure--General (I0208); PARDONS & PAROLES, BOARD OF (V6037)","Ellis, Rodney",,,,,,Jurisprudence,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=781&Bill=SB16
SB 17,781,Relating to the punishment for a capital felony committed by a person who is younger than 18 years of age at the time of committing the felony.,Crimes--Capital Punishment (I0195); Criminal Procedure--Sentencing & Punishment (I0205); Minors--Juvenile Justice (I0534),"Ellis, Rodney",,,,,,Jurisprudence,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=781&Bill=SB17
SB 18,781,Relating to the criminal jurisdiction of the supreme court and the abolishment of the court of criminal appeals.,"Courts--Appellate (I0125); CRIMINAL APPEALS, COURT OF (V1605); SUPREME COURT (V0311)","Ellis, Rodney",,,,,,Jurisprudence,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=781&Bill=SB18
SB 19,781,"Relating to the reorganization of, efficiency in, and other reform measures applying to state government.","Corrections--Jails & Prisons (I0092); Education--Higher--State Coordination (I0224); Electronic Information Systems (I0311); Governor (I0375); Insurance--General (I0445); Legislature (I0520); State Agencies, Boards & Commissions (I0749); State Finances--Budget (I0747); AUDITS & AUDITORS (S4334); LANDFILLS (S0390); REGIONAL PLANNING COMMISSIONS (S7253); TELECONFERENCING (S0039); TRAVEL (S0220); AUDITOR, STATE (V4364); BUILDING & PROCUREMENT COMMISSION, TEXAS (V0336); ENVIRONMENTAL QUALITY, TEXAS COMMISSION ON (V0334); INSURANCE, COMMISSIONER OF (V0396); LEGISLATIVE AUDIT COMMITTEE (V0433); LEGISLATIVE BUDGET BOARD (V0161); LEGISLATIVE COUNCIL, TEXAS (V0001); LEGISLATIVE INFORMATION SERVICES BOARD (V0456); PARDONS & PAROLES, BOARD OF (V6037); PARKS & WILDLIFE COMMISSION (V1564); PERFORMANCE REVIEW COMMISSION (V0457); PRESERVATION BOARD, STATE (V4452); PRISON PRIVATIZATION, SELECT COMMITTEE ON (V0567); PRIVATE SECURITY, TEXAS COMMISSION ON (V0248); PUBLIC SAFETY, DEPARTMENT OF (V0251); STATE AIRCRAFT POOLING BOARD (V0243); STATE-FEDERAL RELATIONS ADVISORY BOARD (V0550); STATE-FEDERAL RELATIONS, OFFICE OF (V0431); VETERANS COMMISSION, TEXAS (V0016)","Ellis, Rodney",,,,,,Government Organization,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=781&Bill=SB19
SB 22,781,"Relating to the organization, board membership, and functions of certain state agencies and to the transfer of certain functions to other state agencies; providing penalties.","Electronic Information Systems (I0311); Ethics (I0345); State Agencies, Boards & Commissions (I0749); State Agencies, Boards & Commissions--Newly Proposed (I0773); State Employees (I0626); AUDITS & AUDITORS (S4334); INTERNET (S0130); AUDITOR, STATE (V4364); LEGISLATIVE AUDIT COMMITTEE (V0433); LEGISLATIVE BUDGET BOARD (V0161); LEGISLATIVE COUNCIL, TEXAS (V0001); LEGISLATIVE INFORMATION SERVICES BOARD (V0456); LEGISLATIVE POLICY COUNCIL (V0591); PERFORMANCE REVIEW COMMISSION (V0457); SUNSET ADVISORY COMMISSION (V8389)","Ellis, Rodney",,,,Government Reform,In committee,Government Organization,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=781&Bill=SB22
SB 54,781,Relating to the appropriation of certain lobby registration fees.,"Electronic Information Systems (I0311); Fees & Other Nontax Revenue--State (I0362); LOBBYISTS & LOBBYING (S3141); ETHICS COMMISSION, TEXAS (V9939)","Ellis, Rodney",,,,,,Finance,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=781&Bill=SB54
SJR 4,781,Proposing a constitutional amendment authorizing the governor to grant one or more reprieves in a capital case.,"Corrections--Parole, Probation & Pardons (I0093); Crimes--Capital Punishment (I0195); Governor (I0375); Resolutions--Constitutional Amendments (I0661)","Ellis, Rodney",,,,,,Criminal Justice,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=781&Bill=SJR4
SJR 5,781,Proposing a constitutional amendment abolishing the court of criminal appeals and establishing one supreme court with civil and criminal jurisdiction.,"Courts--Appellate (I0125); Resolutions--Constitutional Amendments (I0661); CRIMINAL APPEALS, COURT OF (V1605); SUPREME COURT (V0311)","Ellis, Rodney",,,,,,Jurisprudence,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=781&Bill=SJR5
SJR 6,781,Proposing a constitutional amendment related to the number of justices on the supreme court and the number of judges on the court of criminal appeals.,"Courts--Appellate (I0125); Courts--Judges (I0140); Resolutions--Constitutional Amendments (I0661); CRIMINAL APPEALS, COURT OF (V1605); SUPREME COURT (V0311)","Ellis, Rodney",,,,,,Jurisprudence,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=781&Bill=SJR6
SR 34,781,Congratulating the baseball team of Rice University for winning the 2003 College World Series.,Resolutions--Congratulatory & Honorary (I0705); RICE UNIVERSITY (N2675),"Ellis, Rodney",Gallegos; Janek; Lindsay; Whitmire,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=781&Bill=SR34
SR 56,781,Commending Antioch Missionary Baptist Church in Houston for its service to its community.,Resolutions--Congratulatory & Honorary (I0705); ANTIOCH MISSIONARY BAPTIST CHURCH (N2770),"Ellis, Rodney",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=781&Bill=SR56
SR 63,781,Commending John B. Galvan of Houston for his military service with the Buffalo Soldiers.,"Resolutions--Congratulatory & Honorary (I0705); GALVAN, JOHN B. (N2779)","Ellis, Rodney",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=781&Bill=SR63
SR 64,781,Commending Willie A. Tempton for his contributions to Prairie View A&M University.,"Resolutions--Congratulatory & Honorary (I0705); TEMPTON, WILLIE A. (N2778)","Ellis, Rodney",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=781&Bill=SR64
SR 66,781,Commending Jeremy Lawrence Hicks of Missouri City for achieving the rank of Eagle Scout.,"Resolutions--Congratulatory & Honorary (I0705); HICKS, JEREMY LAWRENCE (N2805)","Ellis, Rodney",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=781&Bill=SR66
SR 67,781,Commending the members of the Class of 1963 of Booker T. Washington High School in Houston for their accomplishments.,Resolutions--Congratulatory & Honorary (I0705); BOOKER T. WASHINGTON HIGH SCHOOL CLASS OF 1963 (N2804),"Ellis, Rodney",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=781&Bill=SR67
SR 73,781,"Commending Norman C. Francis of New Orleans, Louisiana, for his achievements in education.","Resolutions--Congratulatory & Honorary (I0705); FRANCIS, NORMAN C. (N2814)","Ellis, Rodney",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=781&Bill=SR73
SR 74,781,Commending Bettie J. Agnew for her service as a school librarian.,"Resolutions--Congratulatory & Honorary (I0705); AGNEW, BETTIE J. (N2813)","Ellis, Rodney",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=781&Bill=SR74
SR 75,781,"Congratulating Hanna and Adam Dershowitz on the birth of their daughter, Zara Columbia Dershowitz.","Resolutions--Congratulatory & Honorary (I0705); DERSHOWITZ, HANNA & ADAM (N2822); DERSHOWITZ, ZARA COLUMBIA (N2821)","Ellis, Rodney",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=781&Bill=SR75
SR 76,781,Recognizing India Fest 2003 in Houston.,Resolutions--Congratulatory & Honorary (I0705); INDIA FEST 2003 (N2812),"Ellis, Rodney",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=781&Bill=SR76
SR 77,781,Congratulating Tommy Hodinh for his selection as the 2003 Asian Entrepreneur of the Year.,"Resolutions--Congratulatory & Honorary (I0705); HODINH, TOMMY (N2811)","Ellis, Rodney",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=781&Bill=SR77
SR 95,781,Congratulating Serwaa Bonsu and David Danso on their marriage.,"Resolutions--Congratulatory & Honorary (I0705); BONSU, SERWAA (N2907); DANSO, DAVID (N2908)","Ellis, Rodney",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=781&Bill=SR95
SR 96,781,"Congratulating Denise Davis on her selection as the July, 2003, employee of the month for the Houston Independent School District.","Resolutions--Congratulatory & Honorary (I0705); DAVIS, DENISE (N2909)","Ellis, Rodney",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=781&Bill=SR96
SR 97,781,Congratulating Jacqueline S. Martin for her selection as Executive Communicator of the Year.,"Resolutions--Congratulatory & Honorary (I0705); MARTIN, JACQUELINE S. (N2910)","Ellis, Rodney",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=781&Bill=SR97
SR 121,781,Congratulating Joe D. Gunn on his retirement as president of Texas AFL-CIO.,"Resolutions--Congratulatory & Honorary (I0705); GUNN, JOE D. (N2240)","Ellis, Rodney",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=781&Bill=SR121
SR 122,781,Commending Becky K. Moeller for her contributions to the labor movement in this state.,"Resolutions--Congratulatory & Honorary (I0705); MOELLER, BECKY K. (N2938)","Ellis, Rodney",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=781&Bill=SR122
SR 123,781,Commending Emmett Sheppard for his contributions to the state as a labor leader.,"Resolutions--Congratulatory & Honorary (I0705); SHEPPARD, EMMETT (N2939)","Ellis, Rodney",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=781&Bill=SR123
SR 14,781,"Commending Ronald D. Young, Jr., of Lithia Springs, Georgia, for his service to his country.","Resolutions--Congratulatory & Honorary (I0705); YOUNG, RONALD D., JR. (N2701)",Fraser,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=781&Bill=SR14
SR 15,781,"Commending David S. Williams of Orlando, Florida, for his service to his country during Operation Iraqi Freedom.","Resolutions--Congratulatory & Honorary (I0705); WILLIAMS, DAVID S. (N0946)",Fraser,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=781&Bill=SR15
SR 16,781,Commending Brian Kendal Iley of Stephenville for attaining the rank of Eagle Scout.,"Resolutions--Congratulatory & Honorary (I0705); ILEY, BRIAN KENDAL (N2702)",Fraser,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=781&Bill=SR16
SR 17,781,Commending Travis Lee Hammond of Goldthwaite for attaining the rank of Eagle Scout.,"Resolutions--Congratulatory & Honorary (I0705); HAMMOND, TRAVIS LEE (N2703)",Fraser,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=781&Bill=SR17
SR 18,781,Commending Jordan Mason of Lampasas for attaining the rank of Eagle Scout.,"Resolutions--Congratulatory & Honorary (I0705); MASON, JORDAN (N2704)",Fraser,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=781&Bill=SR18
SR 19,781,Commending Charles F. Cadle of Kempner for attaining the rank of Eagle Scout.,"Resolutions--Congratulatory & Honorary (I0705); CADLE, CHARLES F. (N2705)",Fraser,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=781&Bill=SR19
SR 20,781,Commending Nathan Brannon Collier of Stephenville for attaining the rank of Eagle Scout.,"Resolutions--Congratulatory & Honorary (I0705); COLLIER, NATHAN BRANNON (N2706)",Fraser,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=781&Bill=SR20
SR 21,781,Commending Lance Alan Kilpatrick of Brownwood for attaining the rank of Eagle Scout.,"Resolutions--Congratulatory & Honorary (I0705); KILPATRICK, LANCE ALAN (N2707)",Fraser,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=781&Bill=SR21
SR 22,781,Congratulating Colton William Duffy of Brownwood for attaining the rank of Eagle Scout.,"Resolutions--Congratulatory & Honorary (I0705); DUFFY, COLTON WILLIAM (N2708)",Fraser,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=781&Bill=SR22
SR 23,781,Congratulating Jonathan Davis Withers of Brownwood for attaining the rank of Eagle Scout.,"Resolutions--Congratulatory & Honorary (I0705); WITHERS, JONATHAN DAVIS (N2709)",Fraser,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=781&Bill=SR23
SR 24,781,Commending Burton William Rawson Goen of Lampasas for attaining the rank of Eagle Scout.,"Resolutions--Congratulatory & Honorary (I0705); GOEN, BURTON WILLIAM RAWSON (N2710)",Fraser,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=781&Bill=SR24
SR 25,781,Commending Nathan Lee Blair of Lampasas for attaining the rank of Eagle Scout.,"Resolutions--Congratulatory & Honorary (I0705); BLAIR, NATHAN LEE (N2711)",Fraser,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=781&Bill=SR25
SR 26,781,Commending Nathan L. Tonne of Breckenridge for attaining the rank of Eagle Scout.,"Resolutions--Congratulatory & Honorary (I0705); TONNE, NATHAN L. (N2712)",Fraser,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=781&Bill=SR26
SR 27,781,Commending Jackie W. Wagner of Brownwood for attaining the rank of Eagle Scout.,"Resolutions--Congratulatory & Honorary (I0705); WAGNER, JACKIE W. (N2713)",Fraser,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=781&Bill=SR27
SR 28,781,Commending William Kyle Ziegler of Brownwood for attaining the rank of Eagle Scout.,"Resolutions--Congratulatory & Honorary (I0705); ZIEGLER, WILLIAM KYLE (N2714)",Fraser,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=781&Bill=SR28
SR 29,781,Commending Bradley H. Sublett of Breckenridge for attaining the rank of Eagle Scout.,"Resolutions--Congratulatory & Honorary (I0705); SUBLETT, BRADLEY H. (N2715)",Fraser,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=781&Bill=SR29
SR 30,781,Congratulating Matthew James Thompson of Breckenridge for attaining the rank of Eagle Scout.,"Resolutions--Congratulatory & Honorary (I0705); THOMPSON, MATTHEW JAMES (N2716)",Fraser,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=781&Bill=SR30
SR 31,781,Congratulating Daniel James Stueart of Breckenridge for attaining the rank of Eagle Scout.,"Resolutions--Congratulatory & Honorary (I0705); STUEART, DANIEL JAMES (N2717)",Fraser,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=781&Bill=SR31
SR 32,781,Congratulating Jerald Finley Smith of Stephenville for attaining the rank of Eagle Scout.,"Resolutions--Congratulatory & Honorary (I0705); SMITH, JERALD FINLEY (N2718)",Fraser,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=781&Bill=SR32
SR 33,781,Commending Chad R. Lewis for his service as a company commander in the United States Army.,"Resolutions--Congratulatory & Honorary (I0705); LEWIS, CHAD R. (N2719)",Fraser,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=781&Bill=SR33
SR 58,781,Recognizing the members of the Tom Davis family on the occasion of their 2003 family reunion.,Resolutions--Congratulatory & Honorary (I0705); TOM DAVIS FAMILY (N2787),Fraser,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=781&Bill=SR58
SR 94,781,Recognizing the First Baptist Church of Belton on the occasion of its 150th anniversary.,Resolutions--Congratulatory & Honorary (I0705); FIRST BAPTIST CHURCH OF BELTON (N2841),Fraser,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=781&Bill=SR94
SB 7,781,"Relating to the creation, purpose, implementation, and funding of the County Park Beautification and Improvement Program.",County Government--General (I0096); Parks & Wildlife--General (I0585); COUNTY PARK BEAUTIFICATION & IMPROVEMENT PROGRAM (S0536),Harris,,,,,,Administration,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=781&Bill=SB7
SB 25,781,Relating to the composition of the districts for the election of members of the United States House of Representatives from the State of Texas.,Congress (I0085); Redistricting (I0645),Harris,,,,,,Jurisprudence,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=781&Bill=SB25
SJR 3,781,Proposing a constitutional amendment relating to appropriations for the preservation and perpetuation of certain items of historical value; allowing the legislature and state agencies to accept on behalf of the state gifts of items of historical value and contributions to purchase such items.,Historic Preservation & Museums (I0392); Resolutions--Constitutional Amendments (I0661); VIDEOTAPE & FILM (S2361),Harris,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=781&Bill=SJR3
