bill_number,session,summary,keywords,authors,coauthors,sponsors,cosponsors,house_committee,hc_status,senate_committee,sc_status,bill_url
SR 8,714,"Recognizing the Work Force Diversity Department of Motorola's Personnel Office and the Hispanic Women's Network of Texas, Austin Chapter, for cosponsoring a special celebration to observe Cinco de Mayo.",Resolutions--Miscellaneous (I0720); CINCO DE MAYO (N7087); HISPANIC WOMEN'S NETWORK OF TEXAS (N9866); MOTOROLA'S PERSONNEL CENTER (N9865),Barrientos,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=714&Bill=SR8
SR 25,714,In memory of Bill Neely of Austin.,"Resolutions--Memorial (I0710); NEELY, BILL (N3385)",Barrientos,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=714&Bill=SR25
SR 32,714,Congratulating Jane P. Michael for receiving one of the fourth annual Texas Excellence Awards for Outstanding High School Teachers.,"Resolutions--Congratulatory & Honorary (I0705); MICHAEL, JANE P. (N3444)",Barrientos,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=714&Bill=SR32
SR 87,714,Expressing appreciation to Joe S. Ybarbo for his years of devoted work on behalf of the citizens of this state.,"Resolutions--Congratulatory & Honorary (I0705); YABABO, JOE E. (N3492)",Barrientos,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=714&Bill=SR87
SR 107,714,Commending the staff and volunteers of Big Brothers/Big  Sisters of Austin for their exceptional services on behalf of the young people of Austin.,Resolutions--Congratulatory & Honorary (I0705); BIG BROTHERS/BIG SISTERS OF AUSTIN (N9937),Barrientos,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=714&Bill=SR107
SR 119,714,Honoring Estela G. Chapa for her unwavering commitment to the education of the young people of Texas.,"Resolutions--Congratulatory & Honorary (I0705); CHAPA, ESTELA G. (N3636)",Barrientos,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=714&Bill=SR119
SB 58,714,"Relating to property rights in, and the establishment of a wildlife management area along and in the vicinity of, the Canadian River; making an appropriation.","Appropriations (I0040); Property Interests--Real Property (I0595); Public Lands, Buildings & Resources (I0630); CANADIAN RIVER (N9803)",Bivins,,,,,,Administration,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=714&Bill=SB58
SR 62,714,In memory of Mack Hicks of Levelland.,"Resolutions--Memorial (I0710); HICKS, MACK (N3490)",Bivins,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=714&Bill=SR62
SR 108,714,Extending greetings to the citizens of Tulia and commemorating their city's 100th birthday.,"TULIA, CITY OF (G9938); Resolutions--Congratulatory & Honorary (I0705)",Bivins,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=714&Bill=SR108
SB 33,714,Relating to the administration of medications by nursing students and medication aide trainees to residents of nursing and convalescent institutions and patients of home health agencies; making an appropriation.,Appropriations (I0040); Education--Higher--Health Institutions (I0237); Health (I0385); Nursing Homes (I0539); HOME HEALTH AGENCIES (S0949),Brooks,,"Hill, Anita",,Public Health,Out of committee,Health & Human Services,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=714&Bill=SB33
SB 34,714,Relating to emergency appropriations for the court-appointed volunteer advocate program administered by the Office of Court Administration of the Texas Judicial System.,"Appropriations (I0040); Courts--Administration (I0130); COURT ADMINISTRATION, OFFICE OF (V8690)",Brooks,,,,,,Finance,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=714&Bill=SB34
SB 35,714,Relating to the Children's Trust Fund of Texas Council and to transferring appropriations relating to the children's trust fund.,Appropriations (I0040); Human Services--Child Services (I0895); CHILDREN'S TRUST FUND OF TEXAS COUNCIL (V2652),Brooks,,,,,,Health & Human Services,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=714&Bill=SB35
SB 39,714,Relating to tuition and fee payments at institutions of higher education.,Education--Higher--Student Fees (I0234); Education--Higher--Tuition (I0233),Brooks,,,,,,Education,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=714&Bill=SB39
SB 40,714,Relating to registration with the Board of Tax Professional Examiners of certain persons performing studies of school district property values.,"Education--Finance (I0250); Education--School Districts (I0220); Taxation--Property (I0795); Taxation--School District (I0785); TAX PROFESSIONAL EXAMINERS, BOARD OF (V8724)",Brooks,,,,,,Education,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=714&Bill=SB40
SB 41,714,Relating to appraisal district and school district reports concerning taxable property values.,Education--Finance (I0250); Education--School Districts (I0220); Taxation--Property (I0795); Taxation--School District (I0785),Brooks,,,,,,Education,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=714&Bill=SB41
SB 42,714,Relating to the creation of a special fund for forfeiture proceeds and to permitting the Texas Alcoholic Beverage Commission to use those proceeds for law enforcement purposes; making an appropriation.,Alcoholic Beverage Regulation (I0025); Appropriations (I0040); Law Enforcement (I0510); ALCOHOLIC BEVERAGE COMMISSION (V0472),Brooks,,,,,,Finance,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=714&Bill=SB42
SB 43,714,"Relating to the promotion, regulation, and coordination of aquaculture and the fish farming industry; making appropriations.",Agriculture (I0020); Appropriations (I0040); Parks & Wildlife--Hunting & Fishing (I0560); AQUACULTURE (S8821); FISH FARMING (S9786),Brooks,,,,Environmental Affairs,In committee,Administration,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=714&Bill=SB43
SB 44,714,"Relating to ethics and accountability in state government and elections; to the composition, powers, and duties of the Texas Elections and Ethics Commission; to registration, reporting, and restrictions concerning . . .","Appropriations (I0040); Elections--Campaign Financing (I0290); Ethics (I0345); Legislature (I0520); State Agencies, Newly Proposed (I0773); ELECTIONS & ETHICS COMMISSION, TEXAS (V9465)",Brooks,,,,,,State Affairs,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=714&Bill=SB44
SB 57,714,Relating to the determination of school district taxable values for the purpose of public school finance.,Education--Finance (I0250); Education--School Districts (I0220); Taxation--School District (I0785),Brooks,,,,,,Education,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=714&Bill=SB57
SB 69,714,Relating to a commercial fisheries marketing council in the agriculture department.,"Agriculture (I0020); Parks & Wildlife--Hunting & Fishing (I0560); State Agencies, Newly Proposed (I0773); COMMERCIAL FISHERIES MARKETING COUNCIL, TEXAS (V8801)",Brooks,,,,Environmental Affairs,In committee,Administration,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=714&Bill=SB69
SB 78,714,"Relating to the basis of fees, charges, and rates for medical assistance provided by certain hospitals serving as primary teaching hospitals for certain institutions of higher education.",Education--Higher--Health Institutions (I0237); Hospitals (I0400); Human Services--Medical Assistance (I0905),Brooks,"Dickson; Edwards, Chet",,,,,Health & Human Services,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=714&Bill=SB78
SB 89,714,Relating to an appropriation to the Texas Higher Education Coordinating Board for required family practice clerkships.,Appropriations (I0040); Education--Higher-- General (I0231); COORDINATING BOARD (V4280),Brooks,,,,,,Finance,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=714&Bill=SB89
SCR 2,714,Granting the Harris County Hospital District permission to sue the Alief Independent School District.,HARRIS COUNTY HOSPITAL DISTRICT (D9242); ALIEF INDEPENDENT SCHOOL DISTRICT (E9244); Resolutions--Suits vs. State (I0665),Brooks,,,,,,Jurisprudence,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=714&Bill=SCR2
SCR 4,714,Granting the City of Pasadena and other parties permission to sue the State of Texas and the General Land Office.,"PASADENA, CITY OF (G9431); Resolutions--Suits vs. State (I0665); FOWLER, WILMA RENOE (N9828); GENERAL LAND OFFICE (V2808)",Brooks,,Barton,,Judicial Affairs,Out of committee,Jurisprudence,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=714&Bill=SCR4
SCR 8,714,Urging the Department of State to pursue special area designation for the Gulf of Mexico under the MARPOL treaty.,GULF OF MEXICO (G4223); Coastal Affairs & Beaches (I0067); Environment--Water (I0320); Resolutions--Legislative Policy (I0685),Brooks,,Saunders,,Environmental Affairs,Out of committee,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=714&Bill=SCR8
SCR 13,714,"In memory of J. H. ""Buddy"" Raspberry of Houston.","Resolutions--Memorial (I0710); RASPBERRY, J. H. ""BUDDY"" (N3384)",Brooks,,Hury,,Rules and Resolutions,Out of committee,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=714&Bill=SCR13
SCR 14,714,Establishing a recycling program within the Capitol Complex area.,"Environment--Solid Waste (I0330); Public Lands, Buildings & Resources (I0630); Resolutions--Legislative Policy (I0685)",Brooks,Barrientos,Saunders,,Environmental Affairs,Out of committee,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=714&Bill=SCR14
SCR 16,714,"Declaring intent in adding Chapter 110, Title 5, Civil Practice and Remedies Code and Article 5.15-4 of Subchapter B, Chapter 5, Insurance Code to the Omnibus Health Care Rescue Act (House Bill 18).",Health (I0385); Hospitals (I0400); Resolutions--Legislative Policy (I0685); OMNIBUS RURAL HEALTH CARE RESCUE ACT (P8732),Brooks,,McKinney,,Public Health,Out of committee,Health & Human Services,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=714&Bill=SCR16
SCR 19,714,Honoring Dr. Sammy Ray.,"Resolutions--Congratulatory & Honorary (I0705); RAY, SAMMY (N3514)",Brooks,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=714&Bill=SCR19
SR 1,714,Senate caucus report.,Resolutions--Administration (I0690); CAUCUS REPORT (S2114),Brooks,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=714&Bill=SR1
SR 88,714,Welcoming Dr. Claudio Boccia.,"Resolutions--Welcoming (I0722); BOCCIA, CLAUDIO (N3488)",Brooks,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=714&Bill=SR88
SR 102,714,Commending the Texas Agriculture Extension Service for its invaluable assistance to the citizens of Texas who benefit from the Expanded Nutrition Program.,Resolutions--Congratulatory & Honorary (I0705); TEXAS AGRICULTURAL EXTENSION SERVICE (U7065),Brooks,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=714&Bill=SR102
SR 103,714,Recognizing the Texas Association of Public Employee Retirement Systems (TexPERS) for their accomplishments.,Resolutions--Congratulatory & Honorary (I0705); TEXAS ASSN. OF PUBLIC EMPLOYEE RETIREMENT SYSTEMS (N3522),Brooks,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=714&Bill=SR103
SR 111,714,"Extending congratulations to the Reverend Dr. Frank Mimms Johnson of the First Missionary Baptist Church, Texas City, on the 44th anniversary as minister of that church.","Resolutions--Congratulatory & Honorary (I0705); JOHNSON, FRANK MIMMS (N3633)",Brooks,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=714&Bill=SR111
SR 123,714,Senate caucus report.,Resolutions--Administration (I0690); CAUCUS REPORT (S2114),Brooks,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=714&Bill=SR123
SB 13,714,Relating to the murder of an individual under six years of age.,Crimes--Against Persons (I0170); Crimes--Capital Punishment (I0195); Minors (I0537),Brown,,,,,,Criminal Justice,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=714&Bill=SB13
SB 14,714,"Relating to drug-free zones and to the imposition of penalties for the delivery, manufacture, or possession with the intent to deliver or manufacture a controlled substance in drug-free zones.",Crimes--Drugs (I0185); Education--Higher-- General (I0231); Education--Primary & Secondary (I0230),Brown,,,,,,Criminal Justice,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=714&Bill=SB14
SB 15,714,"Relating to the summary forfeiture of controlled substances, raw materials, and drug paraphernalia.",Crimes--Drugs (I0185); Criminal Procedure-- General (I0208),Brown,,,,,,Criminal Justice,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=714&Bill=SB15
SB 16,714,Relating to representation of the state by the attorney general.,Courts-- General (I0160); State Agencies (I0749); ATTORNEY GENERAL (V2811),Brown,,,,,,State Affairs,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=714&Bill=SB16
SB 17,714,Relating to the issuance of a driver's license to certain persons convicted of misdemeanor offenses under the Texas Controlled Substances Act.,Crimes--Drugs (I0185); Vehicles & Traffic--Drivers Licenses (I0840); Vehicles & Traffic--DWI & DUID (I0863),Brown,,,,,,Criminal Justice,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=714&Bill=SB17
SB 18,714,Relating to the annexation of land to and the exclusion of land from the Brazosport Water Authority.,BRAZOSPORT WATER AUTHORITY (D2290); Land Use & Zoning (I0505); Special Districts & Authorities--Water & Utility (I0755),Brown,,,,,,Natural Resources,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=714&Bill=SB18
SB 19,714,"Relating to the amount of a civil penalty that may be assessed by the Texas Water Commission against a person for violating the Solid Waste Disposal Act (Chapter 361, Health and Safety Code).",Civil Remedies & Liabilities (I0065); Environment--Solid Waste (I0330),Brown,,,,,,Health & Human Services,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=714&Bill=SB19
SB 62,714,Relating to the powers of the Gulf Coast Waste Disposal Authority.,Environment--Solid Waste (I0330); GULF COAST WASTE DISPOSAL AUTHORITY (V4286),Brown,,,,,,Health & Human Services,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=714&Bill=SB62
SB 77,714,Relating to exempting from ad valorem taxation certain property of organizations of members or veterans of the armed forces.,Military & Veterans (I0535); Taxation--Property (I0795),Brown,,,,,,Finance,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=714&Bill=SB77
SCR 1,714,Directing the Texas Water Commission to explore entering into an interstate compact regarding hazardous waste treatment and storage.,"Environment--Hazardous, Toxic & Nuclear Waste (I0333); Resolutions--Legislative Policy (I0685)",Brown,,,,Environmental Affairs,In committee,Health & Human Services,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=714&Bill=SCR1
SJR 3,714,Proposing a constitutional amendment relating to the denial of bail to a person charged with sexual assault.,Constitutional Amendments (I0076); Crimes--Against Persons (I0170); Criminal Procedure--Bail & Pretrial Release (I0202); SEXUAL ASSAULT (S4375),Brown,,,,,,Criminal Justice,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=714&Bill=SJR3
SJR 4,714,Proposing a constitutional amendment relating to the denial of bail to certain persons charged with sexual assault or aggravated sexual assault.,Constitutional Amendments (I0076); Crimes--Against Persons (I0170); Criminal Procedure--Bail & Pretrial Release (I0202); SEXUAL ASSAULT (S4375),Brown,,,,,,Criminal Justice,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=714&Bill=SJR4
SR 29,714,Congratulating the Young Conservatives of Texas on the occasion of their 10th anniversary.,Resolutions--Congratulatory & Honorary (I0705); YOUNG CONSERVATIVES OF TEXAS (N4783),Brown,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=714&Bill=SR29
SR 50,714,"Declaring April 24, 1990, as The General Federation of Women's Clubs Centennial Celebration Day in Texas.",Resolutions--Miscellaneous (I0720); GENERAL FEDERATION OF WOMENS CLUBS (N9889),Brown,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=714&Bill=SR50
SR 51,714,Commending the members of the agencies in Jefferson County who care about victims and have joined together to assist victims of crimes in their county.,JEFFERSON COUNTY (G0897); Resolutions--Congratulatory & Honorary (I0705),Brown,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=714&Bill=SR51
SR 59,714,Recognizing the Houston Lighting and Power Company for its unique and important contribution to our environment through research.,Resolutions--Miscellaneous (I0720); HOUSTON LIGHTING AND POWER COMPANY (N9887),Brown,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=714&Bill=SR59
SR 63,714,Extending congratulations to Mr. and Mrs. Bill Dequeant on their 60th wedding anniversary.,"Resolutions--Congratulatory & Honorary (I0705); DEQUEANT, BILL, MR. & MRS. (N3501)",Brown,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=714&Bill=SR63
SR 64,714,Extending congratulations to Alvin High School Band for a job well done.,ALVIN HIGH SCHOOL (E9912); Resolutions--Congratulatory & Honorary (I0705),Brown,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=714&Bill=SR64
SR 93,714,Expressing appreciation to Mrs. Helen Olive Henry Greer for her many years of devoted service to the schoolchildren of the Brazosport School District.,"Resolutions--Congratulatory & Honorary (I0705); GREER, HELEN OLIVE HENRY (N3523)",Brown,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=714&Bill=SR93
SR 94,714,Expressing appreciation to Virginia Tolbirt for 37 years of devoted service to the schoolchildren of the Brazosport Independent School District.,"Resolutions--Congratulatory & Honorary (I0705); TOLBIRT, VIRGINIA (N3524)",Brown,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=714&Bill=SR94
SR 95,714,Expressing appreciation to Nicolasa Mireles for her many years of devoted service to the schoolchildren of the Brazosport Independent School District.,"Resolutions--Congratulatory & Honorary (I0705); MIRELES, NICOLASA (N3525)",Brown,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=714&Bill=SR95
SR 96,714,Expressing appreciation to Mrs. Doris Hemphill of Lake Jackson for her many years of devoted service to the schoolchildren of the Brazosport Independent School District.,"Resolutions--Congratulatory & Honorary (I0705); HEMPHILL, DORIS (N3526)",Brown,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=714&Bill=SR96
SR 97,714,Expressing appreciation to Mrs. Esther Swenson of Lake Jackson for her many years of devoted service to the schoolchildren of the Brazosport Independent School District.,"Resolutions--Congratulatory & Honorary (I0705); SWENSON, ESTHER (N3527)",Brown,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=714&Bill=SR97
SR 98,714,Expressing appreciation to Robert Couch of Lake Jackson for his many years of devoted service to the schoolchildren of the Brazosport Independent School District.,"Resolutions--Congratulatory & Honorary (I0705); COUCH, ROBERT (N3528)",Brown,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=714&Bill=SR98
SR 113,714,"Commending William F. ""Bill"" Anderson, Executive Director of the Texas Juvenile Probation Commission, for his years of devoted service to the citizens of Travis County.","Resolutions--Congratulatory & Honorary (I0705); ANDERSON, WILLIAM R. ""BILL"" (N3634)",Brown,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=714&Bill=SR113
SB 51,714,Relating to the clarification of the application of the nepotism law to appraisal districts.,Ethics (I0345); Taxation--Property (I0795); APPRAISAL DISTRICTS (S0113); NEPOTISM (S0265),Caperton,,,,,,Finance,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=714&Bill=SB51
SB 84,714,Relating to debt service on certain state bonds.,"State Finances, Management & Control (I0748); BONDS (S6060)",Caperton,,,,,,Finance,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=714&Bill=SB84
SB 31,714,Relating to the duties of office of the district attorney of the 110th Judicial District.,Prosecuting Attorneys (I0640),Carriker,,,,Judiciary,In committee,Intergovernmental Relations,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=714&Bill=SB31
SB 32,714,"Relating to the deregulation of storage of gasoline, diesel fuel, aviation fuel, and kerosine in aboveground tanks at certain aircraft fueling facilities.",Aeronautics (I0010); Environment-- General (I0340); Oil & Gas (I0545),Carriker,,,,,,Natural Resources,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=714&Bill=SB32
SB 63,714,Relating to the application of the professional prosecutors law to the district attorney of the 50th Judicial District and the county attorney for Callahan County; making appropriations.,CALLAHAN COUNTY (G1070); Appropriations (I0040); Prosecuting Attorneys (I0640),Carriker,,,,,,Intergovernmental Relations,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=714&Bill=SB63
SB 64,714,Relating to restrictions on the issuance of a permit for a hazardous waste injection well.,"Environment--Hazardous, Toxic & Nuclear Waste (I0333)",Carriker,,,,,,Natural Resources,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=714&Bill=SB64
SB 65,714,Relating to the compensation of certain attorneys appointed as prosecutors pro tem in criminal cases.,Prosecuting Attorneys (I0640); Salaries & Expenses (I0745),Carriker,,,,,,Criminal Justice,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=714&Bill=SB65
SB 79,714,Relating to the salary of the executive director of the Texas Department on Aging.,"Aging (I0015); Salaries & Expenses (I0745); AGING, DEPT. ON (V4459)",Carriker,,,,,,Finance,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=714&Bill=SB79
SR 67,714,Commending Donnell Brown for the outstanding leadership he has provided the National Future Farmers of America organization in 1989 and will continue to provide in 1990.,"Resolutions--Congratulatory & Honorary (I0705); BROWN, DONNELL (N3467)",Carriker,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=714&Bill=SR67
SB 3,714,Relating to funding of school districts with declining attendance due to the closing or reduction in troops of military bases.,Education--Finance (I0250); Education--School Districts (I0220); Military & Veterans (I0535),Dickson,"Edwards, Chet",,,,,Select Committee on Public Education,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=714&Bill=SB3
SB 4,714,Relating to the dissolution of the Concho County Water Control and Improvement District No. 1.,CONCHO COUNTY WATER CONTROL & IMPROVEMENT DIST. #1 (D9802); Special Districts & Authorities--Water & Utility (I0755),Dickson,,Hilderbran,,Natural Resources,Out of committee,Administration,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=714&Bill=SB4
SB 5,714,Relating to emergency appropriations to the institutional division of the Texas Department of Criminal Justice for projects related to corrections institutions and the Texas Department of Mental Health and Mental....,"Appropriations (I0040); Corrections--Jails & Prisons (I0092); CRIMINAL JUSTICE, TEXAS DEPARTMENT OF (V8788)",Dickson,"Edwards, Chet",,,Appropriations,In committee,Finance,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=714&Bill=SB5
SB 6,714,Relating to the board of directors of the Nolan County Hospital District.,NOLAN COUNTY (G1964); Special Districts & Authorities--Hospital (I0750),Dickson,,Counts,,County Affairs,Out of committee,Health & Human Services,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=714&Bill=SB6
SB 88,714,Relating to courses offered by branch campuses of junior colleges located in certain counties.,Education--Junior College Districts (I0225),Dickson,,,,,,Education,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=714&Bill=SB88
SR 110,714,Extending congratulations to Mondel Rogers of Sweetwater on his selection as Texas State Artist.,"Resolutions--Congratulatory & Honorary (I0705); ROGERS, MONDEL (N3505)",Dickson,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=714&Bill=SR110
SR 118,714,Creating the Senate Committee on the Texas State Technical Institute.,Education--Vocational (I0240); Interim Studies (I0448); TEXAS STATE TECHNICAL INSTITUTE (U0070),Dickson,"Bivins; Brooks; Edwards, Chet",,,,,Administration,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=714&Bill=SR118
SB 60,714,Relating to the engineering and science recruitment fund.,"Education--Higher--Finance (I0232); State Finances, Management & Control (I0748)","Edwards, Chet",,,,,,Education,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=714&Bill=SB60
SR 10,714,Requesting the Texas Congressional delegation to seek the distribution of voter registration cards by federal census takers.,Elections--Registration & Suffrage (I0265); Resolutions--Memorializing Congress (I0675),"Edwards, Chet",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=714&Bill=SR10
SR 112,714,Congratulating the members of the First Baptist Church on the momentous occasion of its 100th anniversary.,Resolutions--Congratulatory & Honorary (I0705); FIRST BAPTIST CHURCH (N5837),"Edwards, Chet",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=714&Bill=SR112
SR 116,714,Congratulating Father Esteban Jasso Gonzalez on the occasion of his 25 years of service in the priesthood.,"Resolutions--Congratulatory & Honorary (I0705); GONZALEZ, ESTEBAN JASSO (N3635)","Edwards, Chet",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=714&Bill=SR116
