bill_number,session,chamber,action_date,action,comment,journal_page,order
SB 14,792,Senate,2005-07-21,Committee report printed and distributed,,,9
SB 14,792,Senate,2005-07-21,Reported favorably w/o amendments,,8,8
SB 14,792,Senate,2005-07-21,Considered in public hearing,,,7
SB 14,792,Senate,2005-07-21,Scheduled for public hearing on  . . . . .,,,6
SB 14,792,Senate,2005-07-21,Posting rule suspended,,8,5
SB 14,792,Senate,2005-07-21,Referred to State Affairs,,6,4
SB 14,792,Senate,2005-07-21,Read first time,,6,3
SB 14,792,Senate,2005-07-21,Filed,,,2
SB 14,792,Senate,2005-07-21,Received by the Secretary of the Senate,,,1
SB 40,792,House,2005-08-10,Received from the Senate,,190,21
SB 40,792,Senate,2005-08-09,Reported engrossed,,,20
SB 40,792,Senate,2005-08-09,Record vote,,88,19
SB 40,792,Senate,2005-08-09,Passed,,88,18
SB 40,792,Senate,2005-08-09,Read 3rd time,,88,17
SB 40,792,Senate,2005-08-09,Record vote,,87,16
SB 40,792,Senate,2005-08-09,Three day rule suspended,,87,15
SB 40,792,Senate,2005-08-09,Vote recorded in Journal,,87,14
SB 40,792,Senate,2005-08-09,Read 2nd time & passed to engrossment,,87,13
SB 40,792,Senate,2005-08-09,Record vote,,87,12
SB 40,792,Senate,2005-08-09,Rules suspended-Regular order of business,,87,11
SB 40,792,Senate,2005-08-09,Printing rule suspended,,87,10
SB 40,792,Senate,2005-08-09,Rules suspended-Constitutional 60-Day,,87,9
SB 40,792,Senate,2005-08-09,Reported favorably w/o amendments,,89,8
SB 40,792,Senate,2005-08-09,Considered in public hearing,,,7
SB 40,792,Senate,2005-08-09,Scheduled for public hearing on  . . . . .,,,6
SB 40,792,Senate,2005-08-09,Posting rule suspended,,85,5
SB 40,792,Senate,2005-08-09,Referred to Natural Resources,,78,4
SB 40,792,Senate,2005-08-09,Read first time,,78,3
SB 40,792,Senate,2005-08-09,Filed,,,2
SB 40,792,Senate,2005-08-09,Received by the Secretary of the Senate,,,1
SB 38,792,Senate,2005-08-15,Co-author authorized,,94,5
SB 38,792,Senate,2005-08-09,Referred to Finance,,78,4
SB 38,792,Senate,2005-08-09,Read first time,,78,3
SB 38,792,Senate,2005-08-04,Filed,,,2
SB 38,792,Senate,2005-08-04,Received by the Secretary of the Senate,,,1
SB 16,792,Senate,2005-07-21,Referred to Finance,,7,4
SB 16,792,Senate,2005-07-21,Read first time,,7,3
SB 16,792,Senate,2005-07-21,Filed,,,2
SB 16,792,Senate,2005-07-21,Received by the Secretary of the Senate,,,1
SB 17,792,Senate,2005-07-21,Referred to Finance,,7,4
SB 17,792,Senate,2005-07-21,Read first time,,7,3
SB 17,792,Senate,2005-07-21,Filed,,,2
SB 17,792,Senate,2005-07-21,Received by the Secretary of the Senate,,,1
SB 18,792,Senate,2005-07-21,Referred to Finance,,7,4
SB 18,792,Senate,2005-07-21,Read first time,,7,3
SB 18,792,Senate,2005-07-21,Filed,,,2
SB 18,792,Senate,2005-07-21,Received by the Secretary of the Senate,,,1
SR 91,792,Senate,2005-08-15,Reported enrolled,,,3
SR 91,792,Senate,2005-08-15,Read & adopted,,106,2
SR 91,792,Senate,2005-08-15,Received by the Secretary of the Senate,,,1
SR 2,792,Senate,2005-07-25,Reported enrolled,,,3
SR 2,792,Senate,2005-07-25,Read & adopted,,12,2
SR 2,792,Senate,2005-07-25,Received by the Secretary of the Senate,,,1
SR 19,792,Senate,2005-07-28,Reported enrolled,,,3
SR 19,792,Senate,2005-07-28,Read & adopted,,19,2
SR 19,792,Senate,2005-07-28,Received by the Secretary of the Senate,,,1
SR 20,792,Senate,2005-07-28,Reported enrolled,,,3
SR 20,792,Senate,2005-07-28,Read & adopted,,19,2
SR 20,792,Senate,2005-07-28,Received by the Secretary of the Senate,,,1
SR 21,792,Senate,2005-07-28,Reported enrolled,,,3
SR 21,792,Senate,2005-07-28,Read & adopted,,19,2
SR 21,792,Senate,2005-07-28,Received by the Secretary of the Senate,,,1
SR 22,792,Senate,2005-07-28,Reported enrolled,,,3
SR 22,792,Senate,2005-07-28,Read & adopted,,19,2
SR 22,792,Senate,2005-07-28,Received by the Secretary of the Senate,,,1
SR 30,792,Senate,2005-08-01,Reported enrolled,,,3
SR 30,792,Senate,2005-08-01,Read & adopted,,22,2
SR 30,792,Senate,2005-08-01,Received by the Secretary of the Senate,,,1
SR 31,792,Senate,2005-08-01,Reported enrolled,,,3
SR 31,792,Senate,2005-08-01,Read & adopted,,22,2
SR 31,792,Senate,2005-08-01,Received by the Secretary of the Senate,,,1
SR 32,792,Senate,2005-08-01,Reported enrolled,,,3
SR 32,792,Senate,2005-08-01,Read & adopted,,22,2
SR 32,792,Senate,2005-08-01,Received by the Secretary of the Senate,,,1
SR 33,792,Senate,2005-08-01,Reported enrolled,,,3
SR 33,792,Senate,2005-08-01,Read & adopted,,22,2
SR 33,792,Senate,2005-08-01,Received by the Secretary of the Senate,,,1
SR 34,792,Senate,2005-08-01,Reported enrolled,,,3
SR 34,792,Senate,2005-08-01,Read & adopted,,22,2
SR 34,792,Senate,2005-08-01,Received by the Secretary of the Senate,,,1
SR 35,792,Senate,2005-08-01,Reported enrolled,,,3
SR 35,792,Senate,2005-08-01,Read & adopted,,22,2
SR 35,792,Senate,2005-08-01,Received by the Secretary of the Senate,,,1
SR 50,792,Senate,2005-08-04,Reported enrolled,,,3
SR 50,792,Senate,2005-08-04,Read & adopted,,27,2
SR 50,792,Senate,2005-08-04,Received by the Secretary of the Senate,,,1
SR 63,792,Senate,2005-08-08,Reported enrolled,,,3
SR 63,792,Senate,2005-08-08,Read & adopted,,30,2
SR 63,792,Senate,2005-08-08,Received by the Secretary of the Senate,,,1
SR 80,792,Senate,2005-08-09,Reported enrolled,,,3
SR 80,792,Senate,2005-08-09,Read & adopted,,75,2
SR 80,792,Senate,2005-08-09,Received by the Secretary of the Senate,,,1
SR 81,792,Senate,2005-08-09,Reported enrolled,,,3
SR 81,792,Senate,2005-08-09,Read & adopted,,75,2
SR 81,792,Senate,2005-08-09,Received by the Secretary of the Senate,,,1
SR 87,792,Senate,2005-08-15,Reported enrolled,,,3
SR 87,792,Senate,2005-08-15,Read & adopted,,105,2
SR 87,792,Senate,2005-08-15,Received by the Secretary of the Senate,,,1
SR 92,792,Senate,2005-08-15,Reported enrolled,,,3
SR 92,792,Senate,2005-08-15,Read & adopted,,105,2
SR 92,792,Senate,2005-08-15,Received by the Secretary of the Senate,,,1
SR 93,792,Senate,2005-08-15,Reported enrolled,,,3
SR 93,792,Senate,2005-08-15,Read & adopted,,105,2
SR 93,792,Senate,2005-08-15,Received by the Secretary of the Senate,,,1
SR 129,792,Senate,2005-08-19,Reported enrolled,,,3
SR 129,792,Senate,2005-08-19,Read & adopted,,129,2
SR 129,792,Senate,2005-08-19,Received by the Secretary of the Senate,,,1
SR 130,792,Senate,2005-08-19,Reported enrolled,,,3
SR 130,792,Senate,2005-08-19,Read & adopted,,129,2
SR 130,792,Senate,2005-08-19,Received by the Secretary of the Senate,,,1
SB 37,792,Senate,2005-08-08,Co-author authorized,,29,6
SB 37,792,Senate,2005-08-04,Referred to Education,,26,5
SB 37,792,Senate,2005-08-04,Read first time,,26,4
SB 37,792,Senate,2005-08-04,Co-author authorized,,25,3
SB 37,792,Senate,2005-08-02,Filed,,,2
SB 37,792,Senate,2005-08-02,Received by the Secretary of the Senate,,,1
SB 5,792,Executive,2005-09-07,Effective immediately,,,58
SB 5,792,Executive,2005-09-07,Signed by the Governor,,129,57
SB 5,792,Executive,2005-08-16,Sent to the Governor,,123,56
SB 5,792,House,2005-08-16,Signed in the House,,205,55
SB 5,792,Senate,2005-08-15,Signed in the Senate,,103,54
SB 5,792,Senate,2005-08-10,Reported enrolled,,,53
SB 5,792,Senate,2005-08-10,House passage reported,,88,52
SB 5,792,House,2005-08-10,Statement of Leg. Intent Recorded in Journal,,171,51
SB 5,792,House,2005-08-10,Statement(s) of vote recorded in Journal,,170,50
SB 5,792,House,2005-08-10,View House Vote,RV#33,170,49
SB 5,792,House,2005-08-10,Record vote,RV#33,170,48
SB 5,792,House,2005-08-10,Passed,,170,47
SB 5,792,House,2005-08-10,Read 3rd time,,170,46
SB 5,792,House,2005-08-10,Statement(s) of vote recorded in Journal,,169,45
SB 5,792,House,2005-08-10,Record vote,RV#32,169,44
SB 5,792,House,2005-08-10,Constitutional three day rule suspended,,169,43
SB 5,792,House,2005-08-10,Nonrecord vote recorded in Journal,,169,42
SB 5,792,House,2005-08-10,Passed to 3rd reading,,169,41
SB 5,792,House,2005-08-10,Read 2nd time,,168,40
SB 5,792,House,2005-08-10,Laid out in lieu of companion,HB 13,168,39
SB 5,792,House,2005-08-10,Committee report sent to Calendars,,,38
SB 5,792,House,2005-08-10,Committee report printed and distributed,,,37
SB 5,792,House,2005-08-09,Comte report filed with Committee Coordinator,,190,36
SB 5,792,House,2005-08-09,Reported favorably w/o amendment(s),,,35
SB 5,792,House,2005-08-09,Considered in formal meeting,,,34
SB 5,792,House,2005-08-09,Referred to Regulated Industries,,164,33
SB 5,792,House,2005-08-09,Read first time,,164,32
SB 5,792,House,2005-08-09,Received from the Senate,,165,31
SB 5,792,Senate,2005-08-09,Reported engrossed,,,30
SB 5,792,Senate,2005-08-09,Record vote,,85,29
SB 5,792,Senate,2005-08-09,Passed as amended,,85,28
SB 5,792,Senate,2005-08-09,Vote recorded in Journal,,85,27
SB 5,792,Senate,2005-08-09,Amended,,85,26
SB 5,792,Senate,2005-08-09,Amendment(s) offered,FA1 Fraser,85,25
SB 5,792,Senate,2005-08-09,Read 3rd time,,85,24
SB 5,792,Senate,2005-08-09,Record vote,,84,23
SB 5,792,Senate,2005-08-09,Rules suspended-Regular order of business,,84,22
SB 5,792,Senate,2005-08-09,Remarks ordered printed,,68,21
SB 5,792,Senate,2005-08-09,Vote recorded in Journal,,68,20
SB 5,792,Senate,2005-08-09,Passed to engrossment as amended,,68,19
SB 5,792,Senate,2005-08-09,Record vote,,68,18
SB 5,792,Senate,2005-08-09,Amendment fails of adoption,,68,17
SB 5,792,Senate,2005-08-09,Amendment(s) offered,FA2 Seliger,68,16
SB 5,792,Senate,2005-08-09,Vote recorded in Journal,,68,15
SB 5,792,Senate,2005-08-09,Amended,,68,14
SB 5,792,Senate,2005-08-09,Amendment(s) offered,FA1 Fraser,67,13
SB 5,792,Senate,2005-08-09,Read 2nd time,,67,12
SB 5,792,Senate,2005-08-09,Record vote,,67,11
SB 5,792,Senate,2005-08-09,Rules suspended-Regular order of business,,67,10
SB 5,792,Senate,2005-07-21,Committee report printed and distributed,,,9
SB 5,792,Senate,2005-07-21,Reported favorably w/o amendments,,8,8
SB 5,792,Senate,2005-07-21,Considered in public hearing,,,7
SB 5,792,Senate,2005-07-21,Scheduled for public hearing on  . . . . .,,,6
SB 5,792,Senate,2005-07-21,Posting rule suspended,,7,5
SB 5,792,Senate,2005-07-21,Referred to Business & Commerce,,6,4
SB 5,792,Senate,2005-07-21,Read first time,,6,3
SB 5,792,Senate,2005-07-21,Filed,,,2
SB 5,792,Senate,2005-07-21,Received by the Secretary of the Senate,,,1
SR 66,792,Senate,2005-08-08,Reported enrolled,,,3
SR 66,792,Senate,2005-08-08,Read & adopted,,30,2
SR 66,792,Senate,2005-08-08,Received by the Secretary of the Senate,,,1
SR 110,792,Senate,2005-08-16,Reported enrolled,,,3
SR 110,792,Senate,2005-08-16,Read & adopted,,122,2
SR 110,792,Senate,2005-08-16,Received by the Secretary of the Senate,,,1
SB 11,792,Senate,2005-07-21,Committee report printed and distributed,,,9
SB 11,792,Senate,2005-07-21,Reported favorably w/o amendments,,8,8
SB 11,792,Senate,2005-07-21,Considered in public hearing,,,7
SB 11,792,Senate,2005-07-21,Scheduled for public hearing on  . . . . .,,,6
SB 11,792,Senate,2005-07-21,Posting rule suspended,,8,5
SB 11,792,Senate,2005-07-21,Referred to Administration,,6,4
SB 11,792,Senate,2005-07-21,Read first time,,6,3
SB 11,792,Senate,2005-07-20,Filed,,,2
SB 11,792,Senate,2005-07-20,Received by the Secretary of the Senate,,,1
SB 23,792,Senate,2005-07-25,Referred to Finance,,10,4
SB 23,792,Senate,2005-07-25,Read first time,,10,3
SB 23,792,Senate,2005-07-22,Filed,,,2
SB 23,792,Senate,2005-07-22,Received by the Secretary of the Senate,,,1
SJR 3,792,Senate,2005-07-21,Committee report printed and distributed,,,9
SJR 3,792,Senate,2005-07-21,Reported favorably w/o amendments,,8,8
SJR 3,792,Senate,2005-07-21,Considered in public hearing,,,7
SJR 3,792,Senate,2005-07-21,Scheduled for public hearing on  . . . . .,,,6
SJR 3,792,Senate,2005-07-21,Posting rule suspended,,8,5
SJR 3,792,Senate,2005-07-21,Referred to Administration,,7,4
SJR 3,792,Senate,2005-07-21,Read first time,,7,3
SJR 3,792,Senate,2005-07-20,Filed,,,2
SJR 3,792,Senate,2005-07-20,Received by the Secretary of the Senate,,,1
SR 64,792,Senate,2005-08-08,Reported enrolled,,,3
SR 64,792,Senate,2005-08-08,Read & adopted,,30,2
SR 64,792,Senate,2005-08-08,Received by the Secretary of the Senate,,,1
SR 122,792,Senate,2005-08-19,Reported enrolled,,,3
SR 122,792,Senate,2005-08-19,Read & adopted,,129,2
SR 122,792,Senate,2005-08-19,Received by the Secretary of the Senate,,,1
SB 19,792,Senate,2005-07-25,Referred to Intergovernmental Relations,,10,4
SB 19,792,Senate,2005-07-25,Read first time,,10,3
SB 19,792,Senate,2005-07-21,Filed,,,2
SB 19,792,Senate,2005-07-21,Received by the Secretary of the Senate,,,1
SR 44,792,Senate,2005-08-04,Reported enrolled,,,3
SR 44,792,Senate,2005-08-04,Read & adopted,,27,2
SR 44,792,Senate,2005-08-04,Received by the Secretary of the Senate,,,1
SR 73,792,Senate,2005-08-09,Reported enrolled,,,3
SR 73,792,Senate,2005-08-09,Read & adopted,,75,2
SR 73,792,Senate,2005-08-09,Received by the Secretary of the Senate,,,1
SR 5,792,Senate,2005-07-26,Reported enrolled,,,3
SR 5,792,Senate,2005-07-26,Read & adopted,,14,2
SR 5,792,Senate,2005-07-26,Received by the Secretary of the Senate,,,1
SR 51,792,Senate,2005-08-04,Reported enrolled,,,3
SR 51,792,Senate,2005-08-04,Read & adopted,,27,2
SR 51,792,Senate,2005-08-04,Received by the Secretary of the Senate,,,1
SR 52,792,Senate,2005-08-08,Reported enrolled,,,3
SR 52,792,Senate,2005-08-08,Read & adopted,,30,2
SR 52,792,Senate,2005-08-08,Received by the Secretary of the Senate,,,1
SR 53,792,Senate,2005-08-08,Reported enrolled,,,3
SR 53,792,Senate,2005-08-08,Read & adopted,,29,2
SR 53,792,Senate,2005-08-08,Received by the Secretary of the Senate,,,1
SR 54,792,Senate,2005-08-08,Reported enrolled,,,3
SR 54,792,Senate,2005-08-08,Read & adopted,,30,2
SR 54,792,Senate,2005-08-08,Received by the Secretary of the Senate,,,1
SR 55,792,Senate,2005-08-08,Reported enrolled,,,3
SR 55,792,Senate,2005-08-08,Read & adopted,,30,2
SR 55,792,Senate,2005-08-08,Received by the Secretary of the Senate,,,1
SR 128,792,Senate,2005-08-19,Reported enrolled,,,3
SR 128,792,Senate,2005-08-19,Read & adopted,,128,2
SR 128,792,Senate,2005-08-19,Received by the Secretary of the Senate,,,1
SB 35,792,Senate,2005-07-29,Referred to Intergovernmental Relations,,18,4
SB 35,792,Senate,2005-07-29,Read first time,,18,3
SB 35,792,Senate,2005-07-27,Filed,,,2
SB 35,792,Senate,2005-07-27,Received by the Secretary of the Senate,,,1
SB 7,792,Executive,2005-09-01,Effective on . . . . . . . . . . . . . . .,"Nov. 18, 2005",,122
SB 7,792,Executive,2005-09-01,Signed by the Governor,,129,121
SB 7,792,Executive,2005-08-18,Sent to the Governor,,129,120
SB 7,792,House,2005-08-18,Signed in the House,,216,119
SB 7,792,Senate,2005-08-17,Signed in the Senate,,125,118
SB 7,792,Senate,2005-08-16,Reported enrolled,,,117
SB 7,792,House,2005-08-16,Senate concurs in House amendment(s)-reported,,206,116
SB 7,792,Senate,2005-08-16,Remarks ordered printed,,117,115
SB 7,792,Senate,2005-08-16,Record vote,,116,114
SB 7,792,Senate,2005-08-16,Senate concurs in House amendment(s),,116,113
SB 7,792,Senate,2005-08-16,Laid out as postponed business,,116,112
SB 7,792,Senate,2005-08-16,Postponed,,115,111
SB 7,792,Senate,2005-08-16,Point of order sustained,,115,110
SB 7,792,Senate,2005-08-16,Point of order,,115,109
SB 7,792,Senate,2005-08-16,Point of order sustained,,115,108
SB 7,792,Senate,2005-08-16,Point of order,,115,107
SB 7,792,Senate,2005-08-16,Motion to concur in House amendments,,115,106
SB 7,792,Senate,2005-08-16,Read,,115,105
SB 7,792,Senate,2005-08-16,House amendment(s) laid before the Senate,,109,104
SB 7,792,Senate,2005-08-15,Remarks ordered printed,,102,103
SB 7,792,Senate,2005-08-15,Remarks ordered printed,,101,102
SB 7,792,Senate,2005-08-15,Remarks ordered printed,,100,101
SB 7,792,Senate,2005-08-15,Motion withdrawn,,100,100
SB 7,792,Senate,2005-08-15,Motion to concur in House amendments,,100,99
SB 7,792,Senate,2005-08-15,Read,,100,98
SB 7,792,Senate,2005-08-15,House amendment(s) laid before the Senate,,94,97
SB 7,792,Senate,2005-08-10,House passage as amended reported,,88,96
SB 7,792,House,2005-08-10,View House Vote,RV#36,187,95
SB 7,792,House,2005-08-10,Record vote,RV#36,187,94
SB 7,792,House,2005-08-10,Passed,,187,93
SB 7,792,House,2005-08-10,Read 3rd time,,187,92
SB 7,792,House,2005-08-10,Record vote,RV#35,186,91
SB 7,792,House,2005-08-10,Constitutional three day rule suspended,,186,90
SB 7,792,House,2005-08-10,Nonrecord vote recorded in Journal,,186,89
SB 7,792,House,2005-08-10,Passed to 3rd reading as amended,,186,88
SB 7,792,House,2005-08-10,Statement of Leg. Intent Recorded in Journal,,185,87
SB 7,792,House,2005-08-10,Statement of Leg. Intent Recorded in Journal,,182,86
SB 7,792,House,2005-08-10,Statement of Leg. Intent Recorded in Journal,,181,85
SB 7,792,House,2005-08-10,Statement of Leg. Intent Recorded in Journal,,181,84
SB 7,792,House,2005-08-10,Amended,13-Coleman,180,83
SB 7,792,House,2005-08-10,Amendment adopted as amended,11-Kolkhorst,180,82
SB 7,792,House,2005-08-10,Amendment amended,12-Hegar,180,81
SB 7,792,House,2005-08-10,Amendment(s) offered,"11-Kolkhorst, M",179,80
SB 7,792,House,2005-08-10,Statement of Leg. Intent Recorded in Journal,,178,79
SB 7,792,House,2005-08-10,Nonrecord vote recorded in Journal,,181,78
SB 7,792,House,2005-08-10,Amended,10-Keel,177,77
SB 7,792,House,2005-08-10,Amended,9-Woolley,177,76
SB 7,792,House,2005-08-10,Amendment withdrawn,1-Woolley,177,75
SB 7,792,House,2005-08-10,Vote reconsidered,,177,74
SB 7,792,House,2005-08-10,Amended,8-Oliveira,177,73
SB 7,792,House,2005-08-10,Statement(s) of vote recorded in Journal,,177,72
SB 7,792,House,2005-08-10,Record vote,RV#34,176,71
SB 7,792,House,2005-08-10,Motion to table fails,,176,70
SB 7,792,House,2005-08-10,Amendment(s) offered,8-Oliveira,176,69
SB 7,792,House,2005-08-10,Statement of Leg. Intent Recorded in Journal,,175,68
SB 7,792,House,2005-08-10,Amendment withdrawn,7-Coleman,175,67
SB 7,792,House,2005-08-10,Amended,6-Corte,174,66
SB 7,792,House,2005-08-10,Amended,5-Branch and Pi,174,65
SB 7,792,House,2005-08-10,Amended,4-Goolsby,174,64
SB 7,792,House,2005-08-10,Amended,3-Hamric,173,63
SB 7,792,House,2005-08-10,Amended,"2-Bonnen, Ritte",173,62
SB 7,792,House,2005-08-10,Amended,1-Woolley,173,61
SB 7,792,House,2005-08-10,Read 2nd time,,173,60
SB 7,792,House,2005-08-10,Laid out in lieu of companion,HB 16,173,59
SB 7,792,House,2005-08-10,Committee report sent to Calendars,,,58
SB 7,792,House,2005-08-10,Committee report printed and distributed,,,57
SB 7,792,House,2005-08-10,Comte report filed with Committee Coordinator,,197,56
SB 7,792,House,2005-08-09,Reported favorably as substituted,,,55
SB 7,792,House,2005-08-09,Committee substitute considered in committee,,,54
SB 7,792,House,2005-08-09,Considered in formal meeting,,,53
SB 7,792,House,2005-08-09,Referred to Land & Resource Management,,164,52
SB 7,792,House,2005-08-09,Read first time,,164,51
SB 7,792,House,2005-08-09,Received from the Senate,,166,50
SB 7,792,Senate,2005-08-09,Reported engrossed,,,49
SB 7,792,Senate,2005-08-09,Record vote,,79,48
SB 7,792,Senate,2005-08-09,Passed as amended,,79,47
SB 7,792,Senate,2005-08-09,Vote recorded in Journal,,79,46
SB 7,792,Senate,2005-08-09,Amended,,79,45
SB 7,792,Senate,2005-08-09,Amendment(s) offered,FA1 Shapleigh,79,44
SB 7,792,Senate,2005-08-09,Read 3rd time,,79,43
SB 7,792,Senate,2005-08-09,Record vote,,79,42
SB 7,792,Senate,2005-08-09,Rules suspended-Regular order of business,,79,41
SB 7,792,Senate,2005-08-09,Vote recorded in Journal,,74,40
SB 7,792,Senate,2005-08-09,Passed to engrossment as amended,,74,39
SB 7,792,Senate,2005-08-09,Vote recorded in Journal,,74,38
SB 7,792,Senate,2005-08-09,Amended,,74,37
SB 7,792,Senate,2005-08-09,Amendment(s) offered,FA8 Seliger,74,36
SB 7,792,Senate,2005-08-09,Vote recorded in Journal,,74,35
SB 7,792,Senate,2005-08-09,Amended,,74,34
SB 7,792,Senate,2005-08-09,Amendment(s) offered,FA7 Carona,73,33
SB 7,792,Senate,2005-08-09,Amendment withdrawn,,73,32
SB 7,792,Senate,2005-08-09,Amendment(s) offered,FA6 Seliger,73,31
SB 7,792,Senate,2005-08-09,Vote recorded in Journal,,73,30
SB 7,792,Senate,2005-08-09,Amendment adopted as amended,FA2 Staples,73,29
SB 7,792,Senate,2005-08-09,Vote recorded in Journal,,73,28
