bill_number,session,summary,keywords,authors,coauthors,sponsors,cosponsors,house_committee,hc_status,senate_committee,sc_status,bill_url
SR 8,793,In memory of Arthur Rice of Austin.,"Resolutions--Memorial (I0710); RICE, ARTHUR (N3891)",Barrientos,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=793&Bill=SR8
SR 28,793,Recognizing the Wrangler Hat Company for its support of Tejano and Conjunto music in Texas.,Resolutions--Congratulatory & Honorary (I0705); WRANGLER HAT COMPANY (N4010),Barrientos,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=793&Bill=SR28
SR 33,793,Recognizing the Center for Mexican American Studies at The University of Texas at Austin for presenting Los Grandes de la Musica Tejana.,Resolutions--Congratulatory & Honorary (I0705); CENTER FOR MEXICAN AMERICAN STUDIES (N4014); UNIVERSITY OF TEXAS AT AUSTIN (U0397),Barrientos,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=793&Bill=SR33
SR 34,793,Recognizing the residents of the Saint John's neighborhood in Austin on the occasion of their Unity March and Parade.,SAINT JOHN'S NEIGHBORHOOD (G0356); Resolutions--Congratulatory & Honorary (I0705),Barrientos,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=793&Bill=SR34
SR 79,793,In memory of Coralia Cuellar Schotz of Austin.,"Resolutions--Memorial (I0710); SCHOTZ, CORALIA CUELLAR (N4146)",Barrientos,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=793&Bill=SR79
SR 80,793,Commending Goeffrey Miller for achieving the rank of Eagle Scout.,"Resolutions--Congratulatory & Honorary (I0705); MILLER, GOEFFREY (N4162)",Barrientos,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=793&Bill=SR80
SR 81,793,In memory of Michael Bernard Wright of Austin.,"Resolutions--Memorial (I0710); WRIGHT, MICHAEL BERNARD (N4145)",Barrientos,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=793&Bill=SR81
SR 82,793,Recognizing Carmen Castillo-Adams on the occasion of her retirement.,"Resolutions--Congratulatory & Honorary (I0705); CASTILLO-ADAMS, CARMEN (N4197)",Barrientos,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=793&Bill=SR82
SR 83,793,Congratulating the recipients of the 2006 Best of Texas CIS Awards.,Resolutions--Congratulatory & Honorary (I0705); BEST OF TEXAS CIS AWARDS (N4170),Barrientos,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=793&Bill=SR83
SR 142,793,Recognizing Walter Hinojosa on the occasion of his retirement.,"Resolutions--Congratulatory & Honorary (I0705); HINOJOSA, WALTER (N4362)",Barrientos,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=793&Bill=SR142
SR 143,793,In memory of William Max Hale.,"Resolutions--Memorial (I0710); HALE, WILLIAM MAX (N4355)",Barrientos,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=793&Bill=SR143
SR 144,793,Recognizing Dee Susong for her service to the Austin Independent School District.,"Resolutions--Congratulatory & Honorary (I0705); SUSONG, DEE (N4363)",Barrientos,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=793&Bill=SR144
SR 145,793,Recognizing Louie White for his service to the Austin Police Department.,"Resolutions--Congratulatory & Honorary (I0705); WHITE, LOUIE (N4364)",Barrientos,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=793&Bill=SR145
SR 146,793,In memory of Alfred Ashbrook King of Austin.,"Resolutions--Memorial (I0710); KING, ALFRED ASHBROOK (N4356)",Barrientos,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=793&Bill=SR146
SR 164,793,Congratulating David M. Oshinsky for earning the Pulitzer Prize in history.,"Resolutions--Congratulatory & Honorary (I0705); OSHINSKY, DAVID M. (N4336)",Barrientos; Ogden; Zaffirini,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=793&Bill=SR164
SR 165,793,Recognizing Kruger's Diamond Jewelers in Austin on the occasion of its 100th anniversary.,Resolutions--Congratulatory & Honorary (I0705); KRUGER'S DIAMOND JEWELERS (N4436),Barrientos,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=793&Bill=SR165
SR 213,793,"In memory of James Douglas Shear, Jr., of Austin.","Resolutions--Memorial (I0710); SHEAR, JAMES DOUGLAS, JR. (N4672)",Barrientos,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=793&Bill=SR213
SR 214,793,Commending Miriam Panzer for her dedication to the teaching profession.,"Resolutions--Congratulatory & Honorary (I0705); PANZER, MIRIAM (N4679)",Barrientos,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=793&Bill=SR214
SR 215,793,Recognizing Jim Mayfield for his service to Tarrytown United Methodist Church in Austin.,"Resolutions--Congratulatory & Honorary (I0705); MAYFIELD, JIM (N4678)",Barrientos,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=793&Bill=SR215
SR 233,793,In memory of LaToya Lynette Finley.,"Resolutions--Memorial (I0710); FINLEY, LATOYA LYNETTE (N4668)","Barrientos; West, Royce",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=793&Bill=SR233
SR 239,793,Recognizing Bruce Foster Hupp on the occasion of his retirement from the Texas Senate.,"Resolutions--Congratulatory & Honorary (I0705); HUPP, BRUCE FOSTER (N4686)",Barrientos,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=793&Bill=SR239
SR 242,793,In memory of Bruce D. Walcutt of Austin.,"Resolutions--Memorial (I0710); WALCUTT, BRUCE D. (N4792)",Barrientos,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=793&Bill=SR242
SR 258,793,In memory of Richard Clark Cilley of Austin.,"Resolutions--Memorial (I0710); CILLEY, RICHARD CLARK (N4397)",Barrientos,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=793&Bill=SR258
SR 261,793,Recognizing Nancy Gail Ottmers Hall on the occasion of her retirement.,"Resolutions--Congratulatory & Honorary (I0705); HALL, NANCY GAIL OTTMERS (N4810)",Barrientos,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=793&Bill=SR261
SR 181,793,"Expressing support for the immediate intervention in the crisis in Darfur, Sudan, by the United States and United Nations.",SUDAN (G0305); Resolutions--Legislative Policy (I0685),Shapleigh; Barrientos; Ellis; Eltife; Lucio; Nelson; Ogden; Shapiro; Van de Putte; Wentworth,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=793&Bill=SR181
SB 9,793,"Relating to the creation, purpose, implementation, and funding of the County Park Beautification and Improvement Program.",County Government--General (I0096); Parks & Wildlife--Parks (I0555); COUNTY PARK BEAUTIFICATION & IMPROVEMENT PROGRAM (S0536),Brimer,,,,,,Administration,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=793&Bill=SB9
SB 48,793,Relating to authority of certain enterprise projects to receive franchise tax credits for job creation and capital investment.,Business & Commerce--Enterprise Zones (I0049); Corporations & Associations (I0090); Taxation--Franchise (I0807),Brimer,,,,,,Finance,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=793&Bill=SB48
SJR 6,793,Proposing a constitutional amendment relating to appropriations for the preservation and perpetuation of certain items of historical value; allowing the legislature and state agencies to accept on behalf of the state gifts of items of historical value and contributions to purchase such items.,Historic Preservation & Museums (I0392); Resolutions--Constitutional Amendments (I0661); COMPUTERS & SOFTWARE (S2425); VIDEOTAPE & FILM (S2361),Brimer,,,,,,Administration,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=793&Bill=SJR6
SR 29,793,"Recognizing Irene Louise ""Mitzie"" Norman on the occasion of her 80th birthday.","Resolutions--Congratulatory & Honorary (I0705); NORMAN, IRENE LOUISE ""MITZIE"" (N4011)",Brimer,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=793&Bill=SR29
SR 131,793,Congratulating the men's basketball team of Texas Wesleyan University in Fort Worth for winning a national championship.,Resolutions--Congratulatory & Honorary (I0705); TEXAS WESLEYAN UNIVERSITY (U0151),Brimer,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=793&Bill=SR131
SR 115,793,Honoring the City of Dallas on the occasion of the 150th anniversary of its charter.,"DALLAS, CITY OF (G3199); Resolutions--Congratulatory & Honorary (I0705)",Carona,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=793&Bill=SR115
SR 148,793,Recognizing the Garland Amateur Radio Club on the occasion of Field Day 2006.,Resolutions--Congratulatory & Honorary (I0705); GARLAND AMATEUR RADIO CLUB (N4430),Carona,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=793&Bill=SR148
SR 166,793,Recognizing Anthony A. Imondi on the occasion of his retirement.,"Resolutions--Congratulatory & Honorary (I0705); IMONDI, ANTHONY A. (N4437)",Carona,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=793&Bill=SR166
SR 189,793,Recognizing Marsh Lane Baptist Church in Dallas on the occasion of its 70th anniversary.,Resolutions--Congratulatory & Honorary (I0705); MARSH LANE BAPTIST CHURCH (N4562),Carona,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=793&Bill=SR189
SR 84,793,Commending the Terrell Independent School District Head Start program for 40 years of service to the children of Terrell.,Resolutions--Congratulatory & Honorary (I0705); TERRELL INDEPENDENT SCHOOL DISTRICT HEAD START PROGRAM (N4172),Deuell,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=793&Bill=SR84
SB 13,793,Relating to the state retirement contribution for public education employees; making an appropriation.,Retirement Systems--Teachers (I0726); State Finances--Appropriations (I0746),Duncan,,,,,,Finance,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=793&Bill=SB13
SB 14,793,Relating to prohibiting certain disruptions at a funeral service; creating an offense.,Cemeteries (I0054); Crimes--Miscellaneous (I0200); NUISANCES (S0012),Duncan,Seliger; Van de Putte,,,,,Criminal Justice,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=793&Bill=SB14
SCR 10,793,"Congratulating Brett and O'Neal Underwood on the birth of their son, Arch Teaff Underwood.","Resolutions--Congratulatory & Honorary (I0705); UNDERWOOD, ARCH TEAFF (N4682); UNDERWOOD, BRETT & O'NEAL (N4683)",Duncan,,"Isett, Cheri",,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=793&Bill=SCR10
SR 72,793,"In memory of Johnny J. Peralez, Jr.","Resolutions--Memorial (I0710); PERALEZ, JOHNNY J., JR. (N4153)",Duncan,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=793&Bill=SR72
SR 73,793,In memory of Benjamin Thomas Britt.,"Resolutions--Memorial (I0710); BRITT, BENJAMIN THOMAS (N4152)",Duncan,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=793&Bill=SR73
SR 74,793,In memory of the life of Jose Alfredo Velez of Lubbock.,"Resolutions--Memorial (I0710); VELEZ, JOSE ALFREDO (N4151)",Duncan,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=793&Bill=SR74
SR 75,793,In memory of the life of Elias Torrez III.,"Resolutions--Memorial (I0710); TORREZ, ELIAS, III (N4150)",Duncan,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=793&Bill=SR75
SR 76,793,In memory of the life of Israel Garza of Lubbock.,"Resolutions--Memorial (I0710); GARZA, ISRAEL (N4149)",Duncan,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=793&Bill=SR76
SR 77,793,"In memory of Rick Salas, Jr.","Resolutions--Memorial (I0710); SALAS, RICK, JR. (N4148)",Duncan,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=793&Bill=SR77
SR 78,793,In memory of the life of Clayton Welch Henson of Stanton and Midland.,"Resolutions--Memorial (I0710); HENSON, CLAYTON WELCH (N4147)",Duncan,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=793&Bill=SR78
SR 139,793,Congratulating Childress Regional Medical Center for being named one of the top 100 hospitals in the nation for 2005.,Resolutions--Congratulatory & Honorary (I0705); CHILDRESS REGIONAL MEDICAL CENTER (N4359),Duncan,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=793&Bill=SR139
SR 235,793,Declaring the Clear Channel Communications Buffalo Barbeque Battle 2006 a Texas State Barbeque Championship competition.,Resolutions--Official Designations--Festivals (I0717); CLEAR CHANNEL COMMUNICATIONS BUFFALO BARBEQUE BATTLE 2006 (N4687); TEXAS STATE BBQ CHAMPIONSHIP COMPETITION (N0252),Duncan,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=793&Bill=SR235
SCR 2,793,In memory of Eleanor Goode Brune.,"Resolutions--Memorial (I0710); BRUNE, ELEANOR GOODE (N3874)",Estes,,Hardcastle,,Rules & Resolutions,Out of committee,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=793&Bill=SCR2
SR 100,793,Commending 111 Texas game wardens for their search and rescue efforts following Hurricane Katrina.,Resolutions--Congratulatory & Honorary (I0705); TEXAS GAME WARDENS (N2632),Estes,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=793&Bill=SR100
SR 111,793,Congratulating the Texas Woman's University Pioneers gymnastics team for winning a national championship.,Resolutions--Congratulatory & Honorary (I0705); TEXAS WOMAN'S UNIVERSITY (U0002),Estes,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=793&Bill=SR111
SR 236,793,Commending Euline Brock for her contributions to the City of Denton.,"Resolutions--Congratulatory & Honorary (I0705); BROCK, EULINE (N4091)",Estes,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=793&Bill=SR236
SR 246,793,Commending Kandi Patton of Salesville for her heroism.,"Resolutions--Congratulatory & Honorary (I0705); PATTON, KANDI (N4799)",Estes,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=793&Bill=SR246
SR 247,793,Commending Dustin Patton of Salesville for his courage.,"Resolutions--Congratulatory & Honorary (I0705); PATTON, DUSTIN (N4800)",Estes,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=793&Bill=SR247
SR 5,793,Recognizing Mary Groves Bland for her service to her community and the state of Missouri.,"Resolutions--Congratulatory & Honorary (I0705); BLAND, MARY GROVES (N3890)",Ellis,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=793&Bill=SR5
SR 10,793,"Congratulating Kevin and Shannon Daniels on the birth of their daughter, Keiwan Makay Daniels.","Resolutions--Congratulatory & Honorary (I0705); DANIELS, KEIWAN MAKAY (N3994); DANIELS, KEVIN & SHANNON (N3993)",Ellis,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=793&Bill=SR10
SR 11,793,"Recognizing Margaret ""Maggie"" Balaco for her work in the office of Representative Rick Noriega.","Resolutions--Congratulatory & Honorary (I0705); BALACO, MARGARET ""MAGGIE"" (N3995)",Ellis,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=793&Bill=SR11
SR 12,793,Recognizing Jessica Varner for her work in the office of Houston City Council Member Ronald C. Green.,"Resolutions--Congratulatory & Honorary (I0705); VARNER, JESSICA (N3996)",Ellis,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=793&Bill=SR12
SR 13,793,Recognizing Shakeb Syed for his work in the office of Houston City Council Member Peter Brown.,"Resolutions--Congratulatory & Honorary (I0705); SYED, SHAKEB (N3997)",Ellis,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=793&Bill=SR13
SR 14,793,Recognizing Jenean Pretorius for her work in the office of Houston City Council Member Ada Edwards.,"Resolutions--Congratulatory & Honorary (I0705); PRETORIUS, JENEAN (N3998)",Ellis,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=793&Bill=SR14
SR 15,793,"Recognizing Elizabeth ""Lisi"" Owen for her work in the office of Houston City Council Member Sue Lovell.","Resolutions--Congratulatory & Honorary (I0705); OWEN, ELIZABETH ""LISI"" (N3999)",Ellis,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=793&Bill=SR15
SR 16,793,Recognizing Tanya Makany for her work in the office of Houston City Council Member Adrian Garcia.,"Resolutions--Congratulatory & Honorary (I0705); MAKANY, TANYA (N4000)",Ellis,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=793&Bill=SR16
SR 17,793,Recognizing Terrance Livingston for his work in the office of Senator Rodney Ellis.,"Resolutions--Congratulatory & Honorary (I0705); LIVINGSTON, TERRANCE (N4001)",Ellis,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=793&Bill=SR17
SR 18,793,Recognizing Daniel Lazarine for his work in the office of Representative Dora Olivo.,"Resolutions--Congratulatory & Honorary (I0705); LAZARINE, DANIEL (N4002)",Ellis,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=793&Bill=SR18
SR 19,793,Recognizing E. Joyce Iyamu for her work in the office of Senator Rodney Ellis.,"Resolutions--Congratulatory & Honorary (I0705); IYAMU, E. JOYCE (N4003)",Ellis,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=793&Bill=SR19
SR 20,793,Recognizing Krystal Hardeman for her work in the office of Harris County Commissioner El Franco Lee.,"Resolutions--Congratulatory & Honorary (I0705); HARDEMAN, KRYSTAL (N4004)",Ellis,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=793&Bill=SR20
SR 21,793,Recognizing Jerry Greenspan for his work in the office of Mayor Pro Tem Carol Alvarado of Houston.,"Resolutions--Congratulatory & Honorary (I0705); GREENSPAN, JERRY (N4005)",Ellis,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=793&Bill=SR21
SR 22,793,Recognizing Blake Green for his work in the office of Representative Hubert Vo.,"Resolutions--Congratulatory & Honorary (I0705); GREEN, BLAKE (N4006)",Ellis,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=793&Bill=SR22
SR 23,793,Recognizing Estella Gonzalez for her work in the office of Representative Ana E. Hernandez.,"Resolutions--Congratulatory & Honorary (I0705); GONZALEZ, ESTELLA (N4007)",Ellis,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=793&Bill=SR23
SR 24,793,Recognizing Camille Lasin Foster for her work in the office of Representative Garnet Coleman.,"Resolutions--Congratulatory & Honorary (I0705); FOSTER, CAMILLE LASIN (N4008)",Ellis,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=793&Bill=SR24
SR 25,793,Commending David Tallman Nguyen of Houston for achieving the rank of Eagle Scout.,"Resolutions--Congratulatory & Honorary (I0705); NGUYEN, DAVID TALLMAN (N4009)",Ellis,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=793&Bill=SR25
SR 31,793,Recognizing Lise Olsen of Houston for being named the Headliners Star Reporter of the Year by the Texas Associated Press.,"Resolutions--Congratulatory & Honorary (I0705); OLSEN, LISE (N4013)",Ellis,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=793&Bill=SR31
SR 35,793,Commending Jasmin Nwachokor for earning the Girl Scout Gold Award.,"Resolutions--Congratulatory & Honorary (I0705); NWACHOKOR, JASMIN (N4063)",Ellis,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=793&Bill=SR35
SR 36,793,In memory of Theodore Allen Wilson.,"Resolutions--Memorial (I0710); WILSON, THEODORE ALLEN (N4062)",Ellis,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=793&Bill=SR36
SR 52,793,Recognizing Trinity United Methodist Church of Houston on the occasion of its Women's Day 2006 celebration.,Resolutions--Congratulatory & Honorary (I0705); TRINITY UNITED METHODIST CHURCH (N4076),Ellis,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=793&Bill=SR52
SR 56,793,"Recognizing June 10, 2006, as XV Concurso Dia del Nino Day.",XV CONCURSO DIA DEL NINO (H0720); Resolutions--Official Designations--Special Dates (I0721),Ellis,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=793&Bill=SR56
SR 98,793,Commending Nancy B. Rapoport for her service as Dean of the University of Houston Law Center.,"Resolutions--Congratulatory & Honorary (I0705); RAPOPORT, NANCY B. (N4248)",Ellis,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=793&Bill=SR98
SR 99,793,Commending the Homeschool Christian Youth Association for hosting a graduation ceremony.,Resolutions--Congratulatory & Honorary (I0705); HOMESCHOOL CHRISTIAN YOUTH ASSOCIATION (N4247),Ellis,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=793&Bill=SR99
SR 113,793,Recognizing Prairie View A&M University on the occasion of its 130th anniversary.,Resolutions--Congratulatory & Honorary (I0705); PRAIRIE VIEW A&M UNIVERSITY (U0024),Ellis,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=793&Bill=SR113
SR 125,793,"In memory of Juan Morales ""John"" Solar of Houston.","Resolutions--Memorial (I0710); SOLAR, JUAN MORALES ""JOHN"" (N4311)",Ellis,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=793&Bill=SR125
