bill_number,session,chamber,action_date,action,comment,journal_page,order
SB 31,871,Senate,2021-07-10,Testimony taken in committee,,,7
SB 31,871,Senate,2021-07-10,Considered in public hearing,,,6
SB 31,871,Senate,2021-07-10,Scheduled for public hearing on  . . .,,,5
SB 31,871,Senate,2021-07-08,Referred to State Affairs,,4,4
SB 31,871,Senate,2021-07-08,Read first time,,4,3
SB 31,871,Senate,2021-07-08,Filed,,,2
SB 31,871,Senate,2021-07-08,Received by the Secretary of the Senate,,,1
SB 32,871,Senate,2021-07-14,Reported engrossed,,46,21
SB 32,871,Senate,2021-07-14,Record vote,,44,20
SB 32,871,Senate,2021-07-14,Passed,,44,19
SB 32,871,Senate,2021-07-14,Read 3rd time,,44,18
SB 32,871,Senate,2021-07-14,Record vote,,43,17
SB 32,871,Senate,2021-07-14,Three day rule suspended,,43,16
SB 32,871,Senate,2021-07-14,Record vote,,43,15
SB 32,871,Senate,2021-07-14,Read 2nd time & passed to engrossment,,43,14
SB 32,871,Senate,2021-07-14,Record vote,,43,13
SB 32,871,Senate,2021-07-14,Rules suspended-Regular order of business,,43,12
SB 32,871,Senate,2021-07-14,Co-author authorized,,46,11
SB 32,871,Senate,2021-07-13,Committee report printed and distributed,,,10
SB 32,871,Senate,2021-07-13,Reported favorably w/o amendments,,33,9
SB 32,871,Senate,2021-07-12,Testimony taken in committee,,,8
SB 32,871,Senate,2021-07-12,Considered in public hearing,,,7
SB 32,871,Senate,2021-07-12,Scheduled for public hearing on  . . .,,,6
SB 32,871,Senate,2021-07-08,Referred to Health & Human Services,,4,5
SB 32,871,Senate,2021-07-08,Read first time,,4,4
SB 32,871,Senate,2021-07-08,Co-author authorized,,5,3
SB 32,871,Senate,2021-07-08,Filed,,,2
SB 32,871,Senate,2021-07-08,Received by the Secretary of the Senate,,,1
SB 33,871,Senate,2021-07-13,Co-author authorized,,32,6
SB 33,871,Senate,2021-07-08,Referred to Health & Human Services,,4,5
SB 33,871,Senate,2021-07-08,Read first time,,4,4
SB 33,871,Senate,2021-07-08,Co-author authorized,,5,3
SB 33,871,Senate,2021-07-08,Filed,,,2
SB 33,871,Senate,2021-07-08,Received by the Secretary of the Senate,,,1
SB 70,871,Senate,2021-07-12,Filed,,,2
SB 70,871,Senate,2021-07-12,Received by the Secretary of the Senate,,,1
SB 73,871,Senate,2021-07-14,Filed,,,2
SB 73,871,Senate,2021-07-14,Received by the Secretary of the Senate,,,1
SCR 1,871,Senate,2021-07-08,Filed,,,2
SCR 1,871,Senate,2021-07-08,Received by the Secretary of the Senate,,,1
SB 76,871,Senate,2021-07-23,Filed,,,2
SB 76,871,Senate,2021-07-23,Received by the Secretary of the Senate,,,1
SB 16,871,Senate,2021-07-07,Filed,,,2
SB 16,871,Senate,2021-07-07,Received by the Secretary of the Senate,,,1
SB 17,871,Senate,2021-07-07,Filed,,,2
SB 17,871,Senate,2021-07-07,Received by the Secretary of the Senate,,,1
SB 18,871,Senate,2021-07-07,Filed,,,2
SB 18,871,Senate,2021-07-07,Received by the Secretary of the Senate,,,1
SB 19,871,Senate,2021-07-07,Filed,,,2
SB 19,871,Senate,2021-07-07,Received by the Secretary of the Senate,,,1
SB 27,871,Senate,2021-07-07,Filed,,,2
SB 27,871,Senate,2021-07-07,Received by the Secretary of the Senate,,,1
SB 28,871,Senate,2021-07-07,Filed,,,2
SB 28,871,Senate,2021-07-07,Received by the Secretary of the Senate,,,1
SB 29,871,Senate,2021-07-08,Filed,,,2
SB 29,871,Senate,2021-07-08,Received by the Secretary of the Senate,,,1
SB 64,871,Senate,2021-07-09,Filed,,,2
SB 64,871,Senate,2021-07-09,Received by the Secretary of the Senate,,,1
SB 65,871,Senate,2021-07-09,Filed,,,2
SB 65,871,Senate,2021-07-09,Received by the Secretary of the Senate,,,1
SB 66,871,Senate,2021-07-09,Filed,,,2
SB 66,871,Senate,2021-07-09,Received by the Secretary of the Senate,,,1
SB 69,871,Senate,2021-07-12,Filed,,,2
SB 69,871,Senate,2021-07-12,Received by the Secretary of the Senate,,,1
SB 8,871,Senate,2021-07-16,Co-author authorized,,55,30
SB 8,871,Senate,2021-07-14,Reported engrossed,,46,29
SB 8,871,Senate,2021-07-14,Record vote,,37,28
SB 8,871,Senate,2021-07-14,Passed,,37,27
SB 8,871,Senate,2021-07-14,Read 3rd time,,37,26
SB 8,871,Senate,2021-07-14,Record vote,,37,25
SB 8,871,Senate,2021-07-14,Three day rule suspended,,37,24
SB 8,871,Senate,2021-07-14,Record vote,,37,23
SB 8,871,Senate,2021-07-14,Passed to engrossment as amended,,37,22
SB 8,871,Senate,2021-07-14,Record vote,,37,21
SB 8,871,Senate,2021-07-14,Amended,,37,20
SB 8,871,Senate,2021-07-14,Amendment(s) offered,FA2 Bettencourt,36,19
SB 8,871,Senate,2021-07-14,Record vote,,36,18
SB 8,871,Senate,2021-07-14,Amended,,36,17
SB 8,871,Senate,2021-07-14,Amendment(s) offered,FA1 Bettencourt,35,16
SB 8,871,Senate,2021-07-14,Read 2nd time,,35,15
SB 8,871,Senate,2021-07-14,Record vote,,35,14
SB 8,871,Senate,2021-07-14,Rules suspended-Regular order of business,,35,13
SB 8,871,Senate,2021-07-14,Co-author authorized,,45,12
SB 8,871,Senate,2021-07-13,Co-author authorized,,32,11
SB 8,871,Senate,2021-07-12,Committee report printed and distributed,,,10
SB 8,871,Senate,2021-07-12,Reported favorably w/o amendments,,14,9
SB 8,871,Senate,2021-07-10,Testimony taken in committee,,,8
SB 8,871,Senate,2021-07-10,Considered in public hearing,,,7
SB 8,871,Senate,2021-07-10,Scheduled for public hearing on  . . .,,,6
SB 8,871,Senate,2021-07-08,Referred to Local Government,,3,5
SB 8,871,Senate,2021-07-08,Read first time,,3,4
SB 8,871,Senate,2021-07-08,Co-author authorized,,5,3
SB 8,871,Senate,2021-07-08,Filed,,,2
SB 8,871,Senate,2021-07-08,Received by the Secretary of the Senate,,,1
SB 12,871,Senate,2021-07-16,Co-author authorized,,55,29
SB 12,871,Senate,2021-07-14,Reported engrossed,,46,28
SB 12,871,Senate,2021-07-14,Record vote,,39,27
SB 12,871,Senate,2021-07-14,Passed,,39,26
SB 12,871,Senate,2021-07-14,Read 3rd time,,39,25
SB 12,871,Senate,2021-07-14,Record vote,,39,24
SB 12,871,Senate,2021-07-14,Three day rule suspended,,39,23
SB 12,871,Senate,2021-07-14,Record vote,,39,22
SB 12,871,Senate,2021-07-14,Passed to engrossment as amended,,39,21
SB 12,871,Senate,2021-07-14,Record vote,,39,20
SB 12,871,Senate,2021-07-14,Amended,,39,19
SB 12,871,Senate,2021-07-14,Amendment(s) offered,FA2 Bettencourt,38,18
SB 12,871,Senate,2021-07-14,Record vote,,38,17
SB 12,871,Senate,2021-07-14,Amended,,38,16
SB 12,871,Senate,2021-07-14,Amendment(s) offered,FA1 Bettencourt,38,15
SB 12,871,Senate,2021-07-14,Read 2nd time,,37,14
SB 12,871,Senate,2021-07-14,Record vote,,37,13
SB 12,871,Senate,2021-07-14,Rules suspended-Regular order of business,,37,12
SB 12,871,Senate,2021-07-14,Co-author authorized,,46,11
SB 12,871,Senate,2021-07-13,Co-author authorized,,32,10
SB 12,871,Senate,2021-07-12,Committee report printed and distributed,,,9
SB 12,871,Senate,2021-07-12,Reported favorably w/o amendments,,14,8
SB 12,871,Senate,2021-07-10,Testimony taken in committee,,,7
SB 12,871,Senate,2021-07-10,Considered in public hearing,,,6
SB 12,871,Senate,2021-07-10,Scheduled for public hearing on  . . .,,,5
SB 12,871,Senate,2021-07-08,Referred to Local Government,,4,4
SB 12,871,Senate,2021-07-08,Read first time,,4,3
SB 12,871,Senate,2021-07-08,Filed,,,2
SB 12,871,Senate,2021-07-08,Received by the Secretary of the Senate,,,1
SB 67,871,Senate,2021-07-12,Filed,,,2
SB 67,871,Senate,2021-07-12,Received by the Secretary of the Senate,,,1
SJR 4,871,Senate,2021-07-14,Reported engrossed,,46,20
SJR 4,871,Senate,2021-07-14,Record vote,,40,19
SJR 4,871,Senate,2021-07-14,Passed,,40,18
SJR 4,871,Senate,2021-07-14,Read 3rd time,,40,17
SJR 4,871,Senate,2021-07-14,Record vote,,40,16
SJR 4,871,Senate,2021-07-14,Three day rule suspended,,40,15
SJR 4,871,Senate,2021-07-14,Record vote,,40,14
SJR 4,871,Senate,2021-07-14,Read 2nd time & passed to engrossment,,40,13
SJR 4,871,Senate,2021-07-14,Laid before the Senate,,39,12
SJR 4,871,Senate,2021-07-14,Co-author authorized,,46,11
SJR 4,871,Senate,2021-07-13,Co-author authorized,,32,10
SJR 4,871,Senate,2021-07-12,Committee report printed and distributed,,,9
SJR 4,871,Senate,2021-07-12,Reported favorably w/o amendments,,14,8
SJR 4,871,Senate,2021-07-10,Testimony taken in committee,,,7
SJR 4,871,Senate,2021-07-10,Considered in public hearing,,,6
SJR 4,871,Senate,2021-07-10,Scheduled for public hearing on  . . .,,,5
SJR 4,871,Senate,2021-07-08,Referred to Local Government,,5,4
SJR 4,871,Senate,2021-07-08,Read first time,,5,3
SJR 4,871,Senate,2021-07-08,Filed,,,2
SJR 4,871,Senate,2021-07-08,Received by the Secretary of the Senate,,,1
SR 6,871,Senate,2021-07-22,Reported enrolled,,73,3
SR 6,871,Senate,2021-07-22,Read & adopted,,60,2
SR 6,871,Senate,2021-07-22,Received by the Secretary of the Senate,,,1
SR 42,871,Senate,2021-08-04,Reported enrolled,,88,3
SR 42,871,Senate,2021-08-04,Read & adopted,,87,2
SR 42,871,Senate,2021-08-04,Received by the Secretary of the Senate,,,1
SB 20,871,Senate,2021-07-07,Filed,,,2
SB 20,871,Senate,2021-07-07,Received by the Secretary of the Senate,,,1
SB 24,871,Senate,2021-07-13,Co-author authorized,,32,9
SB 24,871,Senate,2021-07-12,Left pending in committee,,,8
SB 24,871,Senate,2021-07-12,Testimony taken in committee,,,7
SB 24,871,Senate,2021-07-12,Considered in public hearing,,,6
SB 24,871,Senate,2021-07-12,Scheduled for public hearing on  . . .,,,5
SB 24,871,Senate,2021-07-08,Referred to State Affairs,,4,4
SB 24,871,Senate,2021-07-08,Read first time,,4,3
SB 24,871,Senate,2021-07-07,Filed,,,2
SB 24,871,Senate,2021-07-07,Received by the Secretary of the Senate,,,1
SB 74,871,Senate,2021-07-14,Filed,,,2
SB 74,871,Senate,2021-07-14,Received by the Secretary of the Senate,,,1
SJR 1,871,Senate,2021-07-07,Filed,,,2
SJR 1,871,Senate,2021-07-07,Received by the Secretary of the Senate,,,1
SR 26,871,Senate,2021-07-29,Reported enrolled,,84,3
SR 26,871,Senate,2021-07-29,Read & adopted,,84,2
SR 26,871,Senate,2021-07-29,Received by the Secretary of the Senate,,,1
SR 27,871,Senate,2021-07-29,Reported enrolled,,84,3
SR 27,871,Senate,2021-07-29,Read & adopted,,83,2
SR 27,871,Senate,2021-07-29,Received by the Secretary of the Senate,,,1
SR 28,871,Senate,2021-07-29,Reported enrolled,,84,3
SR 28,871,Senate,2021-07-29,Read & adopted,,83,2
SR 28,871,Senate,2021-07-29,Received by the Secretary of the Senate,,,1
SB 39,871,Senate,2021-07-09,Filed,,,2
SB 39,871,Senate,2021-07-09,Received by the Secretary of the Senate,,,1
SB 40,871,Senate,2021-07-09,Filed,,,2
SB 40,871,Senate,2021-07-09,Received by the Secretary of the Senate,,,1
SB 41,871,Senate,2021-07-09,Filed,,,2
SB 41,871,Senate,2021-07-09,Received by the Secretary of the Senate,,,1
SB 42,871,Senate,2021-07-09,Filed,,,2
SB 42,871,Senate,2021-07-09,Received by the Secretary of the Senate,,,1
SB 43,871,Senate,2021-07-09,Filed,,,2
SB 43,871,Senate,2021-07-09,Received by the Secretary of the Senate,,,1
SB 44,871,Senate,2021-07-09,Filed,,,2
SB 44,871,Senate,2021-07-09,Received by the Secretary of the Senate,,,1
SB 45,871,Senate,2021-07-09,Filed,,,2
SB 45,871,Senate,2021-07-09,Received by the Secretary of the Senate,,,1
SB 46,871,Senate,2021-07-09,Filed,,,2
SB 46,871,Senate,2021-07-09,Received by the Secretary of the Senate,,,1
SB 47,871,Senate,2021-07-09,Filed,,,2
SB 47,871,Senate,2021-07-09,Received by the Secretary of the Senate,,,1
SB 48,871,Senate,2021-07-09,Filed,,,2
SB 48,871,Senate,2021-07-09,Received by the Secretary of the Senate,,,1
SB 49,871,Senate,2021-07-09,Filed,,,2
SB 49,871,Senate,2021-07-09,Received by the Secretary of the Senate,,,1
SB 50,871,Senate,2021-07-09,Filed,,,2
SB 50,871,Senate,2021-07-09,Received by the Secretary of the Senate,,,1
SB 51,871,Senate,2021-07-09,Filed,,,2
SB 51,871,Senate,2021-07-09,Received by the Secretary of the Senate,,,1
SB 53,871,Senate,2021-07-09,Filed,,,2
SB 53,871,Senate,2021-07-09,Received by the Secretary of the Senate,,,1
SB 54,871,Senate,2021-07-09,Filed,,,2
SB 54,871,Senate,2021-07-09,Received by the Secretary of the Senate,,,1
SB 55,871,Senate,2021-07-09,Filed,,,2
SB 55,871,Senate,2021-07-09,Received by the Secretary of the Senate,,,1
SB 56,871,Senate,2021-07-09,Filed,,,2
SB 56,871,Senate,2021-07-09,Received by the Secretary of the Senate,,,1
SB 57,871,Senate,2021-07-09,Filed,,,2
SB 57,871,Senate,2021-07-09,Received by the Secretary of the Senate,,,1
SB 58,871,Senate,2021-07-09,Filed,,,2
SB 58,871,Senate,2021-07-09,Received by the Secretary of the Senate,,,1
SB 61,871,Senate,2021-07-09,Filed,,,2
SB 61,871,Senate,2021-07-09,Received by the Secretary of the Senate,,,1
SJR 7,871,Senate,2021-07-09,Filed,,,2
SJR 7,871,Senate,2021-07-09,Received by the Secretary of the Senate,,,1
SB 71,871,Senate,2021-07-12,Filed,,,2
SB 71,871,Senate,2021-07-12,Received by the Secretary of the Senate,,,1
SB 68,871,Senate,2021-07-12,Filed,,,2
SB 68,871,Senate,2021-07-12,Received by the Secretary of the Senate,,,1
SB 1,871,Senate,2021-07-16,Co-author authorized,,55,61
SB 1,871,Senate,2021-07-13,Reported engrossed,,33,60
SB 1,871,Senate,2021-07-13,Record vote,,23,59
SB 1,871,Senate,2021-07-13,Passed,,23,58
SB 1,871,Senate,2021-07-13,Read 3rd time,,23,57
SB 1,871,Senate,2021-07-13,Record vote,,23,56
SB 1,871,Senate,2021-07-13,Three day rule suspended,,23,55
SB 1,871,Senate,2021-07-13,Record vote,,23,54
SB 1,871,Senate,2021-07-13,Passed to engrossment as amended,,23,53
SB 1,871,Senate,2021-07-13,Record vote,,23,52
SB 1,871,Senate,2021-07-13,Amendment fails of adoption,,23,51
SB 1,871,Senate,2021-07-13,Amendment(s) offered,FA12 Zaffirini,23,50
SB 1,871,Senate,2021-07-13,Record vote,,23,49
SB 1,871,Senate,2021-07-13,Amended,,23,48
SB 1,871,Senate,2021-07-13,Amendment(s) offered,FA11 Paxton,22,47
SB 1,871,Senate,2021-07-13,Record vote,,22,46
SB 1,871,Senate,2021-07-13,Amended,,22,45
SB 1,871,Senate,2021-07-13,Amendment(s) offered,FA10 Campbell,22,44
SB 1,871,Senate,2021-07-13,Record vote,,21,43
SB 1,871,Senate,2021-07-13,Amendment fails of adoption,,21,42
SB 1,871,Senate,2021-07-13,Amendment(s) offered,FA9 Zaffirini,21,41
SB 1,871,Senate,2021-07-13,Record vote,,21,40
SB 1,871,Senate,2021-07-13,Amended,,21,39
SB 1,871,Senate,2021-07-13,Amendment(s) offered,FA8 Bettencourt,21,38
SB 1,871,Senate,2021-07-13,Record vote,,21,37
SB 1,871,Senate,2021-07-13,Amendment fails of adoption,,21,36
SB 1,871,Senate,2021-07-13,Amendment(s) offered,FA7 Zaffirini,20,35
SB 1,871,Senate,2021-07-13,Record vote,,20,34
SB 1,871,Senate,2021-07-13,Amendment fails of adoption,,20,33
SB 1,871,Senate,2021-07-13,Amendment(s) offered,FA6 Zaffirini,20,32
SB 1,871,Senate,2021-07-13,Record vote,,20,31
SB 1,871,Senate,2021-07-13,Amendment fails of adoption,,20,30
SB 1,871,Senate,2021-07-13,Amendment(s) offered,FA5 Zaffirini,19,29
SB 1,871,Senate,2021-07-13,Record vote,,19,28
SB 1,871,Senate,2021-07-13,Amended,,19,27
SB 1,871,Senate,2021-07-13,Amendment(s) offered,FA4 Birdwell,18,26
SB 1,871,Senate,2021-07-13,Record vote,,18,25
SB 1,871,Senate,2021-07-13,Amended,,18,24
SB 1,871,Senate,2021-07-13,Amendment(s) offered,FA3 Hughes,18,23
SB 1,871,Senate,2021-07-13,Record vote,,17,22
SB 1,871,Senate,2021-07-13,Amended,,17,21
SB 1,871,Senate,2021-07-13,Amendment(s) offered,FA2 Hughes,17,20
SB 1,871,Senate,2021-07-13,Vote recorded in Journal,,17,19
SB 1,871,Senate,2021-07-13,Amended,,17,18
SB 1,871,Senate,2021-07-13,Amendment(s) offered,FA1 Hughes,17,17
SB 1,871,Senate,2021-07-13,Read 2nd time,,17,16
SB 1,871,Senate,2021-07-13,Record vote,,16,15
SB 1,871,Senate,2021-07-13,Rules suspended-Regular order of business,,16,14
SB 1,871,Senate,2021-07-13,Co-author authorized,,31,13
SB 1,871,Senate,2021-07-12,Committee report printed and distributed,,,12
SB 1,871,Senate,2021-07-12,Reported favorably as substituted,,14,11
SB 1,871,Senate,2021-07-11,Considered in public hearing,,,10
SB 1,871,Senate,2021-07-10,Left pending in committee,,,9
SB 1,871,Senate,2021-07-10,Testimony taken in committee,,,8
SB 1,871,Senate,2021-07-10,Considered in public hearing,,,7
SB 1,871,Senate,2021-07-10,Scheduled for public hearing on  . . .,,,6
SB 1,871,Senate,2021-07-08,Referred to State Affairs,,3,5
SB 1,871,Senate,2021-07-08,Read first time,,3,4
SB 1,871,Senate,2021-07-08,Co-author authorized,,5,3
SB 1,871,Senate,2021-07-08,Filed,,,2
SB 1,871,Senate,2021-07-08,Received by the Secretary of the Senate,,,1
SB 3,871,Senate,2021-07-16,Reported engrossed,,56,40
SB 3,871,Senate,2021-07-16,Record vote,,51,39
SB 3,871,Senate,2021-07-16,Passed,,51,38
SB 3,871,Senate,2021-07-16,Read 3rd time,,51,37
SB 3,871,Senate,2021-07-16,Record vote,,51,36
SB 3,871,Senate,2021-07-16,Three day rule suspended,,51,35
SB 3,871,Senate,2021-07-16,Record vote,,51,34
SB 3,871,Senate,2021-07-16,Passed to engrossment as amended,,51,33
SB 3,871,Senate,2021-07-16,Record vote,,51,32
SB 3,871,Senate,2021-07-16,Amendment fails of adoption,,51,31
SB 3,871,Senate,2021-07-16,Amendment(s) offered,FA5 Zaffirini,50,30
SB 3,871,Senate,2021-07-16,Record vote,,50,29
SB 3,871,Senate,2021-07-16,Amendment fails of adoption,,50,28
SB 3,871,Senate,2021-07-16,Amendment(s) offered,FA4 Zaffirini,50,27
SB 3,871,Senate,2021-07-16,Record vote,,50,26
SB 3,871,Senate,2021-07-16,Amendment fails of adoption,,50,25
SB 3,871,Senate,2021-07-16,Amendment(s) offered,FA3 Zaffirini,49,24
SB 3,871,Senate,2021-07-16,Record vote,,49,23
SB 3,871,Senate,2021-07-16,Amendment fails of adoption,,49,22
SB 3,871,Senate,2021-07-16,Amendment(s) offered,FA2 Zaffirini,48,21
SB 3,871,Senate,2021-07-16,Record vote,,48,20
SB 3,871,Senate,2021-07-16,Amended,,48,19
SB 3,871,Senate,2021-07-16,Amendment(s) offered,FA1 Hughes,48,18
SB 3,871,Senate,2021-07-16,Read 2nd time,,48,17
SB 3,871,Senate,2021-07-16,Record vote,,47,16
SB 3,871,Senate,2021-07-16,Rules suspended-Regular order of business,,47,15
SB 3,871,Senate,2021-07-16,Ordered not printed,,47,14
SB 3,871,Senate,2021-07-16,Printing rule suspended,,47,13
SB 3,871,Senate,2021-07-16,Co-author authorized,,55,12
SB 3,871,Senate,2021-07-15,Committee report printed and distributed,,,11
SB 3,871,Senate,2021-07-15,Reported favorably as substituted,,46,10
SB 3,871,Senate,2021-07-15,Testimony taken in committee,,,9
SB 3,871,Senate,2021-07-15,Considered in public hearing,,,8
SB 3,871,Senate,2021-07-15,Scheduled for public hearing on  . . .,,,7
SB 3,871,Senate,2021-07-14,Co-author authorized,,45,6
SB 3,871,Senate,2021-07-13,Co-author authorized,,31,5
SB 3,871,Senate,2021-07-09,Referred to State Affairs,,7,4
SB 3,871,Senate,2021-07-09,Read first time,,7,3
SB 3,871,Senate,2021-07-09,Filed,,,2
SB 3,871,Senate,2021-07-09,Received by the Secretary of the Senate,,,1
SB 5,871,Senate,2021-07-14,Reported engrossed,,46,28
SB 5,871,Senate,2021-07-14,Record vote,,42,27
SB 5,871,Senate,2021-07-14,Passed,,42,26
SB 5,871,Senate,2021-07-14,Read 3rd time,,42,25
SB 5,871,Senate,2021-07-14,Record vote,,42,24
SB 5,871,Senate,2021-07-14,Three day rule suspended,,42,23
SB 5,871,Senate,2021-07-14,Record vote,,41,22
SB 5,871,Senate,2021-07-14,Passed to engrossment as amended,,41,21
SB 5,871,Senate,2021-07-14,Record vote,,41,20
SB 5,871,Senate,2021-07-14,Amendment fails of adoption,,41,19
SB 5,871,Senate,2021-07-14,Amendment(s) offered,FA2 Lucio,41,18
SB 5,871,Senate,2021-07-14,Record vote,,41,17
SB 5,871,Senate,2021-07-14,Amended,,41,16
SB 5,871,Senate,2021-07-14,Amendment(s) offered,FA1 Hughes,40,15
SB 5,871,Senate,2021-07-14,Read 2nd time,,40,14
SB 5,871,Senate,2021-07-14,Record vote,,40,13
SB 5,871,Senate,2021-07-14,Rules suspended-Regular order of business,,40,12
SB 5,871,Senate,2021-07-14,Co-author authorized,,45,11
SB 5,871,Senate,2021-07-13,Committee report printed and distributed,,,10
SB 5,871,Senate,2021-07-13,Reported favorably as substituted,,33,9
SB 5,871,Senate,2021-07-13,Co-author authorized,,31,8
SB 5,871,Senate,2021-07-12,Testimony taken in committee,,,7
SB 5,871,Senate,2021-07-12,Considered in public hearing,,,6
SB 5,871,Senate,2021-07-12,Scheduled for public hearing on  . . .,,,5
SB 5,871,Senate,2021-07-08,Referred to State Affairs,,3,4
SB 5,871,Senate,2021-07-08,Read first time,,3,3
SB 5,871,Senate,2021-07-08,Filed,,,2
SB 5,871,Senate,2021-07-08,Received by the Secretary of the Senate,,,1
SB 75,871,Senate,2021-07-15,Filed,,,2
SB 75,871,Senate,2021-07-15,Received by the Secretary of the Senate,,,1
SCR 2,871,Senate,2021-07-16,Read & adopted,,56,3
SCR 2,871,Senate,2021-07-15,Filed,,,2
SCR 2,871,Senate,2021-07-15,Received by the Secretary of the Senate,,,1
SR 37,871,Senate,2021-07-29,Reported enrolled,,84,3
SR 37,871,Senate,2021-07-29,Read & adopted,,83,2
SR 37,871,Senate,2021-07-29,Received by the Secretary of the Senate,,,1
SR 2,871,Senate,2021-07-09,Reported enrolled,,10,3
SR 2,871,Senate,2021-07-09,Read & adopted,,10,2
SR 2,871,Senate,2021-07-09,Received by the Secretary of the Senate,,,1
SR 4,871,Senate,2021-07-19,Reported enrolled,,57,3
SR 4,871,Senate,2021-07-19,Read & adopted,,57,2
SR 4,871,Senate,2021-07-19,Received by the Secretary of the Senate,,,1
SB 52,871,Senate,2021-07-09,Filed,,,2
SB 52,871,Senate,2021-07-09,Received by the Secretary of the Senate,,,1
SB 26,871,Senate,2021-07-07,Filed,,,2
SB 26,871,Senate,2021-07-07,Received by the Secretary of the Senate,,,1
SB 30,871,Senate,2021-07-08,Filed,,,2
SB 30,871,Senate,2021-07-08,Received by the Secretary of the Senate,,,1
SJR 2,871,Senate,2021-07-08,Filed,,,2
SJR 2,871,Senate,2021-07-08,Received by the Secretary of the Senate,,,1
SR 19,871,Senate,2021-07-22,Reported enrolled,,73,4
SR 19,871,Senate,2021-07-22,Adopted,,61,3
SR 19,871,Senate,2021-07-22,Read,,61,2
SR 19,871,Senate,2021-07-22,Received by the Secretary of the Senate,,,1
SB 6,871,Senate,2021-07-16,Co-author authorized,,55,29
SB 6,871,Senate,2021-07-13,Reported engrossed,,33,28
SB 6,871,Senate,2021-07-13,Record vote,,30,27
SB 6,871,Senate,2021-07-13,Passed,,30,26
SB 6,871,Senate,2021-07-13,Read 3rd time,,30,25
SB 6,871,Senate,2021-07-13,Record vote,,30,24
