bill_number,session,summary,keywords,authors,coauthors,sponsors,cosponsors,house_committee,hc_status,senate_committee,sc_status,bill_url
SR 67,712,Congratulating Julia Guadalupe Marchan on being named a semifinalist in McDonald's Hispanic Heritage Art Contest for Children.,"Resolutions--Congratulatory & Honorary (I0705); MARCHAN, JULIA GUADALUPE (N2954)",Barrientos,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=712&Bill=SR67
SR 68,712,In memory of Dorothy Lee Bolton of Austin.,"Resolutions--Memorial (I0710); BOLTON, DOROTHY LEE (N2953)",Barrientos,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=712&Bill=SR68
SR 69,712,Commending Jill A. Shaw for her contributions to the Interagency Council on Dropout Prevention and Recovery.,"Resolutions--Congratulatory & Honorary (I0705); SHAW, JILL A. (N2955)",Barrientos,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=712&Bill=SR69
SR 70,712,Commending Dr. Anita Sylvia Garcia for her dedicated service to the youth of Texas.,"Resolutions--Congratulatory & Honorary (I0705); GARCIA, ANITA SYLVIA (N2956)",Barrientos,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=712&Bill=SR70
SR 75,712,Commending Byron Griffin for his dedication to the schoolchildren of Texas.,"Resolutions--Congratulatory & Honorary (I0705); GRIFFIN, BYRON (N3036)",Barrientos,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=712&Bill=SR75
SR 94,712,Congratulating the Bells of Joy for the enjoyment they have brought into the lives of others.,Resolutions--Congratulatory & Honorary (I0705); BELLS OF JOY (N9459),Barrientos,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=712&Bill=SR94
SR 2,712,Congratulating Dr. and Mrs. Frank Kelley of Pampa on their 50th wedding anniversary.,"Resolutions--Congratulatory & Honorary (I0705); KELLEY, FRANK, DR. & MRS. (N2889)",Bivins,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=712&Bill=SR2
SR 85,712,Congratulating the Dumas High School Volleyball Team for winning their second straight 4A State Championship.,DUMAS HIGH SCHOOL (E8395); Resolutions--Congratulatory & Honorary (I0705),Bivins,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=712&Bill=SR85
SR 103,712,In memory of Thomas H. Thompson.,"Resolutions--Memorial (I0710); THOMPSON, THOMAS H. (N3052)",Bivins,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=712&Bill=SR103
SB 4,712,"Relating to the promotion, regulation, and coordination of aquaculture and the fish farming industry; making appropriations.",Agriculture (I0020); Appropriations (I0040); AQUACULTURE (S8821),Brooks,,,,,,Natural Resources,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=712&Bill=SB4
SB 21,712,Relating to appropriations for the coastal management coordinating responsibilities of the General Land Office.,Appropriations (I0040); Coastal Affairs & Beaches (I0067); GENERAL LAND OFFICE (V2808),Brooks,,,,,,Finance,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=712&Bill=SB21
SB 35,712,Relating to financial support of the Texas State Guard.,"Political Subdivisions (I0588); State Finances, Management & Control (I0748); TEXAS STATE GUARD (V6397)",Brooks,,,,,,Intergovernmental Relations,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=712&Bill=SB35
SB 36,712,Relating to the carrying of weapons by members of the state military forces.,Military & Veterans (I0535); Weapons (I0887),Brooks,,,,,,Criminal Justice,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=712&Bill=SB36
SB 43,712,Relating to the Children's Trust Fund of Texas Council and to transferring appropriations relating to the children's trust fund.,Appropriations (I0040); Human Services--Child Services (I0895); CHILDREN'S TRUST FUND OF TEXAS COUNCIL (V2652),Brooks,,,,,,Health & Human Services,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=712&Bill=SB43
SB 44,712,Relating to emergency appropriations for the court-appointed volunteer advocate program at the Office of Court Administration of the Texas Judicial System.,"Appropriations (I0040); Courts--Administration (I0130); COURT ADMINISTRATION, OFFICE OF (V8690)",Brooks,,,,,,Finance,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=712&Bill=SB44
SB 47,712,Relating to the abatement of public nuisances in certain counties.,County Government (I0096); Environment-- General (I0340); NUISANCES (S0012),Brooks,,,,,,Health & Human Services,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=712&Bill=SB47
SB 48,712,Relating to the imposition of costs in certain criminal cases.,Courts--Administration (I0130); Crime Victims Compensation (I0084); Criminal Procedure-- General (I0208),Brooks,,,,,,Criminal Justice,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=712&Bill=SB48
SB 49,712,Relating to proprietary schools.,Education--Vocational (I0240); PROPRIETARY SCHOOLS (S0948),Brooks,,,,,,Education,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=712&Bill=SB49
SCR 11,712,In memory of Emmett F. Lowry.,"Resolutions--Memorial (I0710); LOWRY, EMMETT F. (N2927)",Brooks,,Hury,,Rules and Resolutions,Out of committee,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=712&Bill=SCR11
SCR 12,712,Granting the City of Pasadena permission to sue the State of Texas and the General Land Office.,"PASADENA, CITY OF (G9431); Resolutions--Suits vs. State (I0665); GENERAL LAND OFFICE (V2808)",Brooks,,,,,,Jurisprudence,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=712&Bill=SCR12
SCR 20,712,Granting Harris County Hospital District permission to sue the Alief Independent School District.,HARRIS COUNTY HOSPITAL DISTRICT (D9242); ALIEF INDEPENDENT SCHOOL DISTRICT (E9244); Resolutions--Suits vs. State (I0665),Brooks,,,,,,Jurisprudence,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=712&Bill=SCR20
SCR 21,712,Expressing legislative intent regarding authority of certain nursing students to administer medication.,Health (I0385); Resolutions--Legislative Policy (I0685),Brooks,,,,,,Health & Human Services,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=712&Bill=SCR21
SCR 24,712,Congratulating Andre Ware on being the 1989 Heisman Trophy winner.,"Resolutions--Congratulatory & Honorary (I0705); WARE, ANDRE (N2941)",Brooks,Brown; Green; Henderson; Washington; Whitmire,Criss,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=712&Bill=SCR24
SR 1,712,Senate caucus report.,Resolutions--Administration (I0690); CAUCUS REPORT (S2114),Brooks,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=712&Bill=SR1
SR 5,712,"Commending the career of service of Mrs. Jane Gregory, Grand Conductress of the Order of the Eastern Star.","Resolutions--Congratulatory & Honorary (I0705); GREGORY, JANE (N2891)",Brooks,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=712&Bill=SR5
SR 6,712,In memory of David Coopwood Bintliff of Houston.,"Resolutions--Memorial (I0710); BINTLIFF, DAVID COOPWOOD (N2897)",Brooks,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=712&Bill=SR6
SR 7,712,Congratulating Reverend Byron Eugene Williams for his quarter century of commitment to God and his people.,"Resolutions--Congratulatory & Honorary (I0705); WILLIAMS, BYRON EUGENE (N2892)",Brooks,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=712&Bill=SR7
SR 29,712,In memory of Eugene Victor Holt of Pasadena.,"Resolutions--Memorial (I0710); HOLT, EUGENE VICTOR (N2913)",Brooks,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=712&Bill=SR29
SR 32,712,Welcoming the members of the Lone Star Service Stations Association.,Resolutions--Welcoming (I0722); LONE STAR SERVICE STATIONS ASSOCIATION (N9415),Brooks,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=712&Bill=SR32
SR 34,712,In memory of Minerva Braden Black of New Waverly.,"Resolutions--Memorial (I0710); BLACK, MINERVA BRADEN (N2915)",Brooks,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=712&Bill=SR34
SR 42,712,In memory of Alfred J. DelPapa of Galveston.,"Resolutions--Memorial (I0710); DELPAPA, ALFRED J. (N2921)",Brooks,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=712&Bill=SR42
SR 71,712,"Congratulating Robert Garland Button and Nancy Rumsfeld Button on the birth of their son, Jeffrey Garland Button.","Resolutions--Congratulatory & Honorary (I0705); BUTTON, JEFFREY GARLAND (N2958); BUTTON, ROBERT GARLAND & NANCY RUMSFELD (N2957)",Brooks,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=712&Bill=SR71
SR 84,712,In memory of Thomas I. Fetzer of Houston.,"Resolutions--Memorial (I0710); FETZER, THOMAS I. (N3042)",Brooks,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=712&Bill=SR84
SR 86,712,Congratulating Luther Louis Herring on his 102nd birthday.,"Resolutions--Congratulatory & Honorary (I0705); HERRING, LUTHER LOUIS (N3045)",Brooks,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=712&Bill=SR86
SR 121,712,Senate caucus report.,Resolutions--Administration (I0690); CAUCUS REPORT (S2114),Brooks,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=712&Bill=SR121
SR 125,712,Welcoming the members of the National Asbestos Council.,Resolutions--Welcoming (I0722); NATIONAL ASBESTOS COUNCIL (N9778),Brooks,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=712&Bill=SR125
SB 3,712,Relating to the offense of and penalty for murder of an individual six years of age or younger.,Crimes--Against Persons (I0170); Crimes--Capital Punishment (I0195); Minors (I0537),Brown,,,,,,Criminal Justice,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=712&Bill=SB3
SB 6,712,Relating to the issuance of an operator's license to persons convicted of a misdemeanor offense under the Texas Controlled Substances Act.,Crimes--Drugs (I0185); Vehicles & Traffic--Drivers Licenses (I0840); Vehicles & Traffic--DWI & DUID (I0863),Brown,,,,,,Criminal Justice,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=712&Bill=SB6
SB 52,712,Relating to exempting from ad valorem taxation certain property of organizations of veterans of the armed forces.,Military & Veterans (I0535); Taxation--Property (I0795),Brown,,,,,,Finance,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=712&Bill=SB52
SB 53,712,Relating to the annexation of land to and the exclusion of land from the Brazosport Water Authority.,BRAZOSPORT WATER AUTHORITY (D2290); Land Use & Zoning (I0505); Special Districts & Authorities--Water & Utility (I0755),Brown,,,,,,Intergovernmental Relations,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=712&Bill=SB53
SR 4,712,Congratulating the First Baptist Church of Houston on the occasion of the 20th anniversary of its Christmas Pageant.,Resolutions--Congratulatory & Honorary (I0705); FIRST BAPTIST CHURCH OF HOUSTON (N8370),Brown,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=712&Bill=SR4
SR 57,712,"Congratulating Nolan Ryan on his splendid, unequalled strikeout record.","Resolutions--Congratulatory & Honorary (I0705); RYAN, NOLAN, JR. (N1673)",Brown,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=712&Bill=SR57
SR 87,712,Commending the leadership evinced by Winfree L. Brown in her efforts on behalf of the Republican Party for 25 years.,"Resolutions--Congratulatory & Honorary (I0705); BROWN, WINFREE L. (N3046)",Brown,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=712&Bill=SR87
SR 88,712,Extending thanks to Ruth Fox for her service and dedication to her role as president of the Texas Federation of Republican Women.,"Resolutions--Congratulatory & Honorary (I0705); FOX, RUTH (N6279)",Brown,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=712&Bill=SR88
SR 100,712,Extending appreciation to Dr. J. Alan Stewart and wishing for him many rewarding years of retirement.,"Resolutions--Congratulatory & Honorary (I0705); STEWART, J. ALAN (N3050)",Brown,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=712&Bill=SR100
SR 114,712,Congratulating Marta Greytok on her selection as 1989 Bay Area Woman of the Year by the Bay Area Bank and Trust Women's Advisory Board.,"Resolutions--Congratulatory & Honorary (I0705); GREYTOK, MARTA (N3105)",Brown,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=712&Bill=SR114
SR 115,712,In memory of the 14 young women who were slain at the University of Montreal.,Resolutions--Memorial (I0710); UNIVERSITY OF MONTREAL (U9464),Brown,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=712&Bill=SR115
SR 123,712,In memory of Fort Bend County Sheriff Gus George.,"Resolutions--Memorial (I0710); GEORGE, GUS (N2979)",Brown,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=712&Bill=SR123
SR 124,712,In memory of Dora Elizabeth Stovall of Lake Jackson.,"Resolutions--Memorial (I0710); STOVALL, DORA ELIZABETH (N3102)",Brown,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=712&Bill=SR124
SB 9,712,"Relating to the reform of the workers' compensation system, to the creation, powers, and duties of the Texas Worker's Compensation Commission, and to work safety; creating the Employers' Mutual....","Appropriations (I0040); Labor--Health & Safety (I0490); Labor--Workers' Compensation (I0470); State Agencies, Newly Proposed (I0773); EMPLOYERS' MUTUAL STATE FUND (P9406); WORKERS' COMPENSATION ACT, TEXAS (P9407); WORKERS"" COMPENSATION COMMISSION, TEXAS (V9332)",Caperton,"Parker, Carl",,,,,Economic Development,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=712&Bill=SB9
SR 18,712,Honoring Mrs. Clara May Nash for her devoted service to the First Baptist Church of Eagle Lake.,"Resolutions--Congratulatory & Honorary (I0705); NASH, CLARA MAY (N2895)",Caperton,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=712&Bill=SR18
SB 38,712,Relating to the duties of office of the district attorney of the 110th Judicial District.,Prosecuting Attorneys (I0640),Carriker; Chisum,,,,,,Intergovernmental Relations,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=712&Bill=SB38
SB 46,712,"Relating to the deregulation of storage of gasoline, diesel fuel, aviation fuel, and kerosine in aboveground tanks at certain aircraft fueling facilities.",Aeronautics (I0010); Oil & Gas (I0545); Safety (I0740),Carriker,,,,,,Natural Resources,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=712&Bill=SB46
SCR 18,712,"Granting J. E. Isbell, Inc., permission to sue the State of Texas and the Texas Parks and Wildlife Department.","Resolutions--Suits vs. State (I0665); ISBELL, J. E., INC. (N3033); PARKS & WILDLIFE COMMISSION (V1564)",Carriker,,,,,,Jurisprudence,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=712&Bill=SCR18
SR 89,712,Commending the Spur PHC (Public Health Care) Clinic on its contributions to rural health care in West Texas.,Resolutions--Congratulatory & Honorary (I0705); SPUR PHC (N9460),Carriker,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=712&Bill=SR89
SCR 6,712,In memory of former state representative Walter Grubbs.,"Resolutions--Memorial (I0710); GRUBBS, WALTER (N2852)",Dickson,Carriker; Uribe,Finnell,,Rules and Resolutions,Out of committee,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=712&Bill=SCR6
SR 77,712,Congratulating Station KXOX on its 50th anniversary.,Resolutions--Congratulatory & Honorary (I0705); KXOX (N9458),Dickson,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=712&Bill=SR77
SR 104,712,Extending welcome to Dr. C. Zeno Holt of Waxahachie.,"Resolutions--Welcoming (I0722); HOLT, C. ZENO (N3051)","Edwards, Chet",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=712&Bill=SR104
SB 32,712,Relating to court commissions for filling vacancies in the offices of district judges.,County Government (I0096); Courts--Judges (I0140); Elections--Judicial (I0308); Governor (I0375),Glasgow,,,,,,State Affairs,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=712&Bill=SB32
SB 33,712,Relating to the nonpartisan election of certain judicial officers.,Courts--Judges (I0140); Elections--Judicial (I0308),Glasgow,,,,,,State Affairs,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=712&Bill=SB33
SB 34,712,Relating to the election of certain district judges.,Courts--Judges (I0140); Elections--Judicial (I0308),Glasgow,,,,,,State Affairs,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=712&Bill=SB34
SB 58,712,Relating to the maximum liability under uninsured motorist insurance coverage.,Insurance--Motor Vehicles (I0435); Vehicles & Traffic--Safety Responsibility (I0850),Glasgow,,,,,,Economic Development,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=712&Bill=SB58
SJR 4,712,Proposing a constitutional amendment relating to the filling of vacancies in the offices of district judges by appointment of the governor.,Constitutional Amendments (I0076); County Government (I0096); Courts--Judges (I0140); Governor (I0375),Glasgow,,,,,,State Affairs,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=712&Bill=SJR4
SR 22,712,Congratulating Mr. and Mrs. James Earl von Tungeln on the occasion of their wedding.,"Resolutions--Congratulatory & Honorary (I0705); VON TUNGELN, JAMES EARL, MR. & MRS. (N2905)",Glasgow,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=712&Bill=SR22
SR 23,712,Congratulating Bill Serrault on his selection for the Humanitarian Award of the National Jewish Center for Immunology and Respiratory Medicine.,"Resolutions--Congratulatory & Honorary (I0705); SERRAULT, BILL (N2906)",Glasgow,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=712&Bill=SR23
SR 24,712,"Welcoming Miss Karla Sargent of Millsap, a member of the prelaw class of Millsap High School.","Resolutions--Welcoming (I0722); SARGENT, KARLA (N2907)",Glasgow,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=712&Bill=SR24
SR 25,712,"Congratulating Kathryn Fisher of Argyle, a recipient of the Beneficial Community Service Scholarship in recognition of her volunteer efforts.","Resolutions--Congratulatory & Honorary (I0705); FISHER, KATHRYN (N2908)",Glasgow,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=712&Bill=SR25
SR 26,712,"Congratulating Alexis Carney of Comanche, a recipient of a Beneficial Community Service Scholarship in recognition of her volunteer efforts.","Resolutions--Congratulatory & Honorary (I0705); CARNEY, ALEXIS (N2909)",Glasgow,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=712&Bill=SR26
SR 27,712,"Congratulating LaDawn Little of Eastland, a recipient of a Beneficial Community Service Scholarship in recognition of her volunteer efforts.","Resolutions--Congratulatory & Honorary (I0705); LITTLE, LaDAWN (N2910)",Glasgow,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=712&Bill=SR27
SR 28,712,"Welcoming a group of prelaw students from Millsap High School accompanied by their teacher and sponsor, Kay Ashby.",MILLSAP HIGH SCHOOL (E4865); Resolutions--Welcoming (I0722),Glasgow,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=712&Bill=SR28
SR 36,712,In memory of Tirey Glen Samsill of Mansfield.,"Resolutions--Memorial (I0710); SAMSILL, TIREY GLEN (N2916)",Glasgow,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=712&Bill=SR36
SR 37,712,"In memory of Horace Chilton Tinsley, Jr., of Weatherford.","Resolutions--Memorial (I0710); TINSLEY, HORACE CHILTON, JR. (N2917)",Glasgow,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=712&Bill=SR37
SR 38,712,"In memory of Albert P. Pauly, Jr., of Keene.","Resolutions--Memorial (I0710); PAULEY, ALBERT C., JR. (N2929)",Glasgow,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=712&Bill=SR38
SR 39,712,In memory of H. H. Satterwhite of Breckenridge.,"Resolutions--Memorial (I0710); SATTERWHITE, H. H. (N2918)",Glasgow,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=712&Bill=SR39
