bill_number,session,chamber,action_date,action,comment,journal_page,order
SB 9,831,Senate,2013-06-12,Co-author authorized,,21,3
SB 9,831,Senate,2013-05-29,Filed,,,2
SB 9,831,Senate,2013-05-29,Received by the Secretary of the Senate,,,1
SR 121,831,Senate,2013-06-24,Reported enrolled,,309,3
SR 121,831,Senate,2013-06-24,Read & adopted,,284,2
SR 121,831,Senate,2013-06-24,Received by the Secretary of the Senate,,,1
SB 35,831,Senate,2013-06-11,Filed,,,2
SB 35,831,Senate,2013-06-11,Received by the Secretary of the Senate,,,1
SB 45,831,Senate,2013-06-14,Filed,,,2
SB 45,831,Senate,2013-06-14,Received by the Secretary of the Senate,,,1
SJR 9,831,Senate,2013-06-18,Co-author authorized,,63,3
SJR 9,831,Senate,2013-06-18,Filed,,,2
SJR 9,831,Senate,2013-06-18,Received by the Secretary of the Senate,,,1
SR 11,831,Senate,2013-06-06,Reported enrolled,,23,3
SR 11,831,Senate,2013-06-06,Read & adopted,,16,2
SR 11,831,Senate,2013-06-06,Received by the Secretary of the Senate,,,1
SR 12,831,Senate,2013-06-06,Reported enrolled,,23,3
SR 12,831,Senate,2013-06-06,Read & adopted,,16,2
SR 12,831,Senate,2013-06-06,Received by the Secretary of the Senate,,,1
SR 13,831,Senate,2013-06-06,Reported enrolled,,23,3
SR 13,831,Senate,2013-06-06,Read & adopted,,16,2
SR 13,831,Senate,2013-06-06,Received by the Secretary of the Senate,,,1
SR 14,831,Senate,2013-06-06,Reported enrolled,,23,3
SR 14,831,Senate,2013-06-06,Read & adopted,,16,2
SR 14,831,Senate,2013-06-06,Received by the Secretary of the Senate,,,1
SR 15,831,Senate,2013-06-06,Reported enrolled,,23,3
SR 15,831,Senate,2013-06-06,Read & adopted,,16,2
SR 15,831,Senate,2013-06-06,Received by the Secretary of the Senate,,,1
SR 16,831,Senate,2013-06-06,Reported enrolled,,23,3
SR 16,831,Senate,2013-06-06,Read & adopted,,16,2
SR 16,831,Senate,2013-06-06,Received by the Secretary of the Senate,,,1
SR 17,831,Senate,2013-06-06,Reported enrolled,,23,3
SR 17,831,Senate,2013-06-06,Read & adopted,,16,2
SR 17,831,Senate,2013-06-06,Received by the Secretary of the Senate,,,1
SR 18,831,Senate,2013-06-06,Reported enrolled,,23,3
SR 18,831,Senate,2013-06-06,Read & adopted,,16,2
SR 18,831,Senate,2013-06-06,Received by the Secretary of the Senate,,,1
SR 19,831,Senate,2013-06-06,Reported enrolled,,23,3
SR 19,831,Senate,2013-06-06,Read & adopted,,17,2
SR 19,831,Senate,2013-06-06,Received by the Secretary of the Senate,,,1
SR 20,831,Senate,2013-06-06,Reported enrolled,,23,3
SR 20,831,Senate,2013-06-06,Read & adopted,,17,2
SR 20,831,Senate,2013-06-06,Received by the Secretary of the Senate,,,1
SR 21,831,Senate,2013-06-06,Reported enrolled,,23,3
SR 21,831,Senate,2013-06-06,Read & adopted,,16,2
SR 21,831,Senate,2013-06-06,Received by the Secretary of the Senate,,,1
SR 22,831,Senate,2013-06-06,Reported enrolled,,23,3
SR 22,831,Senate,2013-06-06,Read & adopted,,16,2
SR 22,831,Senate,2013-06-06,Received by the Secretary of the Senate,,,1
SR 23,831,Senate,2013-06-06,Reported enrolled,,23,3
SR 23,831,Senate,2013-06-06,Read & adopted,,16,2
SR 23,831,Senate,2013-06-06,Received by the Secretary of the Senate,,,1
SR 24,831,Senate,2013-06-06,Reported enrolled,,23,3
SR 24,831,Senate,2013-06-06,Read & adopted,,16,2
SR 24,831,Senate,2013-06-06,Received by the Secretary of the Senate,,,1
SR 41,831,Senate,2013-06-12,Reported enrolled,,32,3
SR 41,831,Senate,2013-06-12,Read & adopted,,22,2
SR 41,831,Senate,2013-06-12,Received by the Secretary of the Senate,,,1
SR 42,831,Senate,2013-06-12,Reported enrolled,,32,3
SR 42,831,Senate,2013-06-12,Read & adopted,,21,2
SR 42,831,Senate,2013-06-12,Received by the Secretary of the Senate,,,1
SR 43,831,Senate,2013-06-12,Reported enrolled,,32,3
SR 43,831,Senate,2013-06-12,Read & adopted,,21,2
SR 43,831,Senate,2013-06-12,Received by the Secretary of the Senate,,,1
SR 45,831,Senate,2013-06-12,Reported enrolled,,32,3
SR 45,831,Senate,2013-06-12,Read & adopted,,22,2
SR 45,831,Senate,2013-06-12,Received by the Secretary of the Senate,,,1
SR 50,831,Senate,2013-06-12,Reported enrolled,,32,3
SR 50,831,Senate,2013-06-12,Read & adopted,,22,2
SR 50,831,Senate,2013-06-12,Received by the Secretary of the Senate,,,1
SR 51,831,Senate,2013-06-12,Reported enrolled,,32,3
SR 51,831,Senate,2013-06-12,Read & adopted,,22,2
SR 51,831,Senate,2013-06-12,Received by the Secretary of the Senate,,,1
SR 52,831,Senate,2013-06-12,Reported enrolled,,32,3
SR 52,831,Senate,2013-06-12,Read & adopted,,22,2
SR 52,831,Senate,2013-06-12,Received by the Secretary of the Senate,,,1
SR 54,831,Senate,2013-06-12,Reported enrolled,,32,3
SR 54,831,Senate,2013-06-12,Read & adopted,,22,2
SR 54,831,Senate,2013-06-12,Received by the Secretary of the Senate,,,1
SR 68,831,Senate,2013-06-14,Reported enrolled,,65,3
SR 68,831,Senate,2013-06-14,Read & adopted,,32,2
SR 68,831,Senate,2013-06-14,Received by the Secretary of the Senate,,,1
SR 70,831,Senate,2013-06-14,Reported enrolled,,65,3
SR 70,831,Senate,2013-06-14,Read & adopted,,32,2
SR 70,831,Senate,2013-06-14,Received by the Secretary of the Senate,,,1
SR 73,831,Senate,2013-06-14,Reported enrolled,,65,3
SR 73,831,Senate,2013-06-14,Read & adopted,,32,2
SR 73,831,Senate,2013-06-14,Received by the Secretary of the Senate,,,1
SR 76,831,Senate,2013-06-18,Reported enrolled,,73,3
SR 76,831,Senate,2013-06-18,Read & adopted,,64,2
SR 76,831,Senate,2013-06-18,Received by the Secretary of the Senate,,,1
SR 77,831,Senate,2013-06-18,Reported enrolled,,73,3
SR 77,831,Senate,2013-06-18,Read & adopted,,64,2
SR 77,831,Senate,2013-06-18,Received by the Secretary of the Senate,,,1
SR 78,831,Senate,2013-06-18,Reported enrolled,,73,3
SR 78,831,Senate,2013-06-18,Read & adopted,,64,2
SR 78,831,Senate,2013-06-18,Received by the Secretary of the Senate,,,1
SR 84,831,Senate,2013-06-18,Reported enrolled,,73,3
SR 84,831,Senate,2013-06-18,Read & adopted,,64,2
SR 84,831,Senate,2013-06-18,Received by the Secretary of the Senate,,,1
SR 85,831,Senate,2013-06-18,Reported enrolled,,73,3
SR 85,831,Senate,2013-06-18,Read & adopted,,64,2
SR 85,831,Senate,2013-06-18,Received by the Secretary of the Senate,,,1
SR 96,831,Senate,2013-06-21,Reported enrolled,,280,3
SR 96,831,Senate,2013-06-21,Read & adopted,,72,2
SR 96,831,Senate,2013-06-21,Received by the Secretary of the Senate,,,1
SR 97,831,Senate,2013-06-21,Reported enrolled,,280,3
SR 97,831,Senate,2013-06-21,Read & adopted,,72,2
SR 97,831,Senate,2013-06-21,Received by the Secretary of the Senate,,,1
SR 98,831,Senate,2013-06-21,Reported enrolled,,280,3
SR 98,831,Senate,2013-06-21,Read & adopted,,72,2
SR 98,831,Senate,2013-06-21,Received by the Secretary of the Senate,,,1
SR 99,831,Senate,2013-06-21,Reported enrolled,,280,3
SR 99,831,Senate,2013-06-21,Read & adopted,,72,2
SR 99,831,Senate,2013-06-21,Received by the Secretary of the Senate,,,1
SR 100,831,Senate,2013-06-21,Reported enrolled,,280,3
SR 100,831,Senate,2013-06-21,Read & adopted,,72,2
SR 100,831,Senate,2013-06-21,Received by the Secretary of the Senate,,,1
SR 127,831,Senate,2013-06-24,Reported enrolled,,309,3
SR 127,831,Senate,2013-06-24,Read & adopted,,284,2
SR 127,831,Senate,2013-06-24,Received by the Secretary of the Senate,,,1
SR 128,831,Senate,2013-06-24,Reported enrolled,,309,3
SR 128,831,Senate,2013-06-24,Read & adopted,,284,2
SR 128,831,Senate,2013-06-24,Received by the Secretary of the Senate,,,1
SR 129,831,Senate,2013-06-24,Reported enrolled,,309,3
SR 129,831,Senate,2013-06-24,Read & adopted,,284,2
SR 129,831,Senate,2013-06-24,Received by the Secretary of the Senate,,,1
SR 130,831,Senate,2013-06-24,Reported enrolled,,309,3
SR 130,831,Senate,2013-06-24,Read & adopted,,284,2
SR 130,831,Senate,2013-06-24,Received by the Secretary of the Senate,,,1
SR 131,831,Senate,2013-06-24,Reported enrolled,,309,3
SR 131,831,Senate,2013-06-24,Read & adopted,,284,2
SR 131,831,Senate,2013-06-24,Received by the Secretary of the Senate,,,1
SR 132,831,Senate,2013-06-25,Reported enrolled,,309,3
SR 132,831,Senate,2013-06-25,Read & adopted,,308,2
SR 132,831,Senate,2013-06-25,Received by the Secretary of the Senate,,,1
SB 24,831,Senate,2013-06-18,Co-author authorized,,63,13
SB 24,831,Senate,2013-06-14,Committee report printed and distributed,,,12
SB 24,831,Senate,2013-06-14,Reported favorably w/o amendments,,38,11
SB 24,831,Senate,2013-06-14,Considered in public hearing,,,10
SB 24,831,Senate,2013-06-14,Scheduled for public hearing on  . . .,,,9
SB 24,831,Senate,2013-06-13,Left pending in committee,,,8
SB 24,831,Senate,2013-06-13,Testimony taken in committee,,,7
SB 24,831,Senate,2013-06-13,Considered in public hearing,,,6
SB 24,831,Senate,2013-06-13,Scheduled for public hearing on  . . .,,,5
SB 24,831,Senate,2013-06-11,Referred to Health & Human Services,,16,4
SB 24,831,Senate,2013-06-11,Read first time,,16,3
SB 24,831,Senate,2013-06-05,Filed,,,2
SB 24,831,Senate,2013-06-05,Received by the Secretary of the Senate,,,1
SR 38,831,Senate,2013-06-12,Reported enrolled,,32,3
SR 38,831,Senate,2013-06-12,Read & adopted,,22,2
SR 38,831,Senate,2013-06-12,Received by the Secretary of the Senate,,,1
SR 39,831,Senate,2013-06-12,Reported enrolled,,32,3
SR 39,831,Senate,2013-06-12,Read & adopted,,22,2
SR 39,831,Senate,2013-06-12,Received by the Secretary of the Senate,,,1
SR 104,831,Senate,2013-06-21,Reported enrolled,,280,3
SR 104,831,Senate,2013-06-21,Read & adopted,,72,2
SR 104,831,Senate,2013-06-21,Received by the Secretary of the Senate,,,1
SCR 2,831,Executive,2013-07-11,Signed by the Governor,,309,27
SCR 2,831,Executive,2013-06-25,Sent to the Governor,,309,26
SCR 2,831,House,2013-06-25,Signed in the House,,1146,25
SCR 2,831,Senate,2013-06-24,Signed in the Senate,,282,24
SCR 2,831,Senate,2013-06-24,Reported enrolled,,309,23
SCR 2,831,Senate,2013-06-24,House passage reported,,281,22
SCR 2,831,House,2013-06-24,Statement(s) of vote recorded in Journal,,1112,21
SCR 2,831,House,2013-06-24,Record vote,RV#50,1112,20
SCR 2,831,House,2013-06-24,Adopted,,1112,19
SCR 2,831,House,2013-06-24,Laid before the House,,1112,18
SCR 2,831,House,2013-06-23,Placed on Resolutions Calendar,,,17
SCR 2,831,House,2013-06-21,Considered in Calendars,,,16
SCR 2,831,House,2013-06-21,Committee report sent to Calendars,,,15
SCR 2,831,House,2013-06-21,Committee report distributed,,,14
SCR 2,831,House,2013-06-21,Comte report filed with Committee Coordinator,,1114,13
SCR 2,831,House,2013-06-21,Reported favorably w/o amendment(s),,,12
SCR 2,831,House,2013-06-21,Considered in formal meeting,,,11
SCR 2,831,House,2013-06-20,Referred to Human Services,,1041,10
SCR 2,831,House,2013-06-20,Received from the Senate,,1042,9
SCR 2,831,Senate,2013-06-18,Record vote,,45,8
SCR 2,831,Senate,2013-06-18,Adopted,,45,7
SCR 2,831,Senate,2013-06-18,Read,,45,6
SCR 2,831,Senate,2013-06-18,Laid before the Senate,,44,5
SCR 2,831,Senate,2013-06-18,Vote recorded in Journal,,44,4
SCR 2,831,Senate,2013-06-18,Rules suspended,,44,3
SCR 2,831,Senate,2013-06-18,Filed,,,2
SCR 2,831,Senate,2013-06-18,Received by the Secretary of the Senate,,,1
SR 106,831,Senate,2013-06-21,Reported enrolled,,280,3
SR 106,831,Senate,2013-06-21,Read & adopted,,72,2
SR 106,831,Senate,2013-06-21,Received by the Secretary of the Senate,,,1
SR 102,831,Senate,2013-06-21,Reported enrolled,,280,3
SR 102,831,Senate,2013-06-21,Read & adopted,,72,2
SR 102,831,Senate,2013-06-21,Received by the Secretary of the Senate,,,1
SB 14,831,Senate,2013-05-29,Filed,,,2
SB 14,831,Senate,2013-05-29,Received by the Secretary of the Senate,,,1
SB 19,831,Senate,2013-06-12,Co-author authorized,,21,3
SB 19,831,Senate,2013-05-30,Filed,,,2
SB 19,831,Senate,2013-05-30,Received by the Secretary of the Senate,,,1
SJR 6,831,Senate,2013-06-12,Co-author authorized,,21,3
SJR 6,831,Senate,2013-06-11,Filed,,,2
SJR 6,831,Senate,2013-06-11,Received by the Secretary of the Senate,,,1
SR 2,831,Senate,2013-05-30,Reported enrolled,,17,3
SR 2,831,Senate,2013-05-30,Read & adopted,,12,2
SR 2,831,Senate,2013-05-30,Received by the Secretary of the Senate,,,1
SR 31,831,Senate,2013-06-06,Reported enrolled,,23,3
SR 31,831,Senate,2013-06-06,Read & adopted,,17,2
SR 31,831,Senate,2013-06-06,Received by the Secretary of the Senate,,,1
SR 37,831,Senate,2013-06-14,Reported enrolled,,65,3
SR 37,831,Senate,2013-06-14,Read & adopted,,32,2
SR 37,831,Senate,2013-06-14,Received by the Secretary of the Senate,,,1
SR 74,831,Senate,2013-06-14,Reported enrolled,,65,3
SR 74,831,Senate,2013-06-14,Read & adopted,,32,2
SR 74,831,Senate,2013-06-14,Received by the Secretary of the Senate,,,1
SR 88,831,Senate,2013-06-18,Reported enrolled,,73,3
SR 88,831,Senate,2013-06-18,Read & adopted,,64,2
SR 88,831,Senate,2013-06-18,Received by the Secretary of the Senate,,,1
SR 109,831,Senate,2013-06-25,Reported enrolled,,309,3
SR 109,831,Senate,2013-06-25,Read & adopted,,308,2
SR 109,831,Senate,2013-06-25,Received by the Secretary of the Senate,,,1
SR 113,831,Senate,2013-06-25,Reported enrolled,,309,3
SR 113,831,Senate,2013-06-25,Read & adopted,,308,2
SR 113,831,Senate,2013-06-25,Received by the Secretary of the Senate,,,1
SR 134,831,Senate,2013-06-25,Reported enrolled,,309,3
SR 134,831,Senate,2013-06-25,Read & adopted,,308,2
SR 134,831,Senate,2013-06-25,Received by the Secretary of the Senate,,,1
SR 90,831,Senate,2013-06-18,Reported enrolled,,73,3
SR 90,831,Senate,2013-06-18,Read & adopted,,64,2
SR 90,831,Senate,2013-06-18,Received by the Secretary of the Senate,,,1
SB 44,831,Senate,2013-06-18,Co-author authorized,,63,3
SB 44,831,Senate,2013-06-14,Filed,,,2
SB 44,831,Senate,2013-06-14,Received by the Secretary of the Senate,,,1
SB 5,831,Senate,2013-06-25,Statement(s) submitted,,307,182
SB 5,831,Senate,2013-06-25,Record vote,,307,181
SB 5,831,Senate,2013-06-25,Senate concurs in House amendment(s),,307,180
SB 5,831,Senate,2013-06-25,Record vote,,307,179
SB 5,831,Senate,2013-06-25,Previous question ordered,,307,178
SB 5,831,Senate,2013-06-25,Record vote,,307,177
SB 5,831,Senate,2013-06-25,Motion to table prevails,,,176
SB 5,831,Senate,2013-06-25,Record vote,,306,175
SB 5,831,Senate,2013-06-25,Previous question ordered,,306,174
SB 5,831,Senate,2013-06-25,Point of order overruled,,306,173
SB 5,831,Senate,2013-06-25,Point of order,,306,172
SB 5,831,Senate,2013-06-25,Motion to table,,306,171
SB 5,831,Senate,2013-06-25,Motion to appeal ruling,,306,170
SB 5,831,Senate,2013-06-25,Point of order sustained,,306,169
SB 5,831,Senate,2013-06-25,Point of order,,306,168
SB 5,831,Senate,2013-06-25,Remarks ordered printed,,298,167
SB 5,831,Senate,2013-06-25,Record vote,,298,166
SB 5,831,Senate,2013-06-25,Point of order sustained,,298,165
SB 5,831,Senate,2013-06-25,Point of order,,298,164
SB 5,831,Senate,2013-06-25,Point of order overruled,,298,163
SB 5,831,Senate,2013-06-25,Point of order,,297,162
SB 5,831,Senate,2013-06-25,Point of order overruled,,297,161
SB 5,831,Senate,2013-06-25,Point of order,,297,160
SB 5,831,Senate,2013-06-25,Point of order sustained,,297,159
SB 5,831,Senate,2013-06-25,Point of order,,297,158
SB 5,831,Senate,2013-06-25,Read,,297,157
SB 5,831,Senate,2013-06-25,House amendment(s) laid before the Senate,,288,156
SB 5,831,Senate,2013-06-24,Record vote,,283,155
SB 5,831,Senate,2013-06-24,Motion to suspend rules fails,,283,154
SB 5,831,Senate,2013-06-24,Record vote,,283,153
SB 5,831,Senate,2013-06-24,Motion to suspend rules fails,,283,152
SB 5,831,Senate,2013-06-24,House passage as amended reported,,281,151
SB 5,831,House,2013-06-24,Reason for vote recorded in Journal,,1117,150
SB 5,831,House,2013-06-24,Statement(s) of vote recorded in Journal,,1117,149
SB 5,831,House,2013-06-24,Record vote,RV#52,1116,148
SB 5,831,House,2013-06-24,Passed,,1116,147
SB 5,831,House,2013-06-24,Read 3rd time,,1116,146
SB 5,831,House,2013-06-24,Reason for vote recorded in Journal,,1103,145
SB 5,831,House,2013-06-24,Statement(s) of vote recorded in Journal,,1103,144
SB 5,831,House,2013-06-24,Record vote,RV#45,1102,143
SB 5,831,House,2013-06-24,Passed to 3rd reading,,1102,142
SB 5,831,House,2013-06-24,Statement(s) of vote recorded in Journal,,1102,141
SB 5,831,House,2013-06-24,Record vote,RV#44,1101,140
SB 5,831,House,2013-06-24,Motion prevails,,1101,139
SB 5,831,House,2013-06-24,Motion for the previous question,,1101,138
SB 5,831,House,2013-06-24,Record vote,RV#43,1101,137
SB 5,831,House,2013-06-24,Amendment tabled,13-Alonzo,1100,136
SB 5,831,House,2013-06-24,Record vote,RV#42,1099,135
SB 5,831,House,2013-06-24,Amendment tabled,12-E. Rodriguez,1099,134
SB 5,831,House,2013-06-24,Record vote,RV#41,1098,133
SB 5,831,House,2013-06-24,Amendment tabled,11-Allen,1098,132
SB 5,831,House,2013-06-24,Record vote,RV#40,1097,131
SB 5,831,House,2013-06-24,Amendment tabled,10-M. González,1097,130
SB 5,831,House,2013-06-24,Record vote,RV#39,1096,129
SB 5,831,House,2013-06-24,Amendment tabled,9-Perez,1095,128
SB 5,831,House,2013-06-24,Statement(s) of vote recorded in Journal,,1095,127
SB 5,831,House,2013-06-24,Record vote,RV#38,1095,126
SB 5,831,House,2013-06-24,Amendment tabled,8-Howard,1095,125
SB 5,831,House,2013-06-23,Statement(s) of vote recorded in Journal,,1095,124
SB 5,831,House,2013-06-23,Record vote,RV#37,1094,123
SB 5,831,House,2013-06-23,Amendment tabled,7-E. Rodriguez,1094,122
SB 5,831,House,2013-06-23,Statement(s) of vote recorded in Journal,,1093,121
SB 5,831,House,2013-06-23,Record vote,RV#36,1093,120
SB 5,831,House,2013-06-23,Amendment tabled,6-M. González,1092,119
SB 5,831,House,2013-06-23,Point of order withdrawn,,1092,118
SB 5,831,House,2013-06-23,Point of order overruled,"Rule 4, Section 32",1092,117
SB 5,831,House,2013-06-23,Statement(s) of vote recorded in Journal,,1092,116
SB 5,831,House,2013-06-23,Record vote,RV#35,1091,115
SB 5,831,House,2013-06-23,Amendment tabled,5-Howard,1091,114
SB 5,831,House,2013-06-23,Point of order overruled,"Rule 4, Section 9 and Rule 4, Section 11(b)",1091,113
SB 5,831,House,2013-06-23,Point of order overruled,"Rule 4, Section 32(c)",1091,112
SB 5,831,House,2013-06-23,Amendment(s) offered,5-Howard,1090,111
SB 5,831,House,2013-06-23,Record vote,RV#34,1090,110
SB 5,831,House,2013-06-23,Amendment fails of adoption,4-Howard,1089,109
SB 5,831,House,2013-06-23,Record vote,RV#33,1089,108
SB 5,831,House,2013-06-23,Amendment tabled,3-Collier,1089,107
SB 5,831,House,2013-06-23,Statement(s) of vote recorded in Journal,,1089,106
SB 5,831,House,2013-06-23,Record vote,RV#32,1088,105
SB 5,831,House,2013-06-23,Amendment tabled,2-S. Thompson,1088,104
SB 5,831,House,2013-06-23,Statement(s) of vote recorded in Journal,,1088,103
SB 5,831,House,2013-06-23,Record vote,RV#31,1087,102
SB 5,831,House,2013-06-23,Amendment tabled,1-N. Gonzalez,1087,101
SB 5,831,House,2013-06-23,Laid out as postponed business,,1087,100
SB 5,831,House,2013-06-23,Postponed,,1084,99
SB 5,831,House,2013-06-23,Point of order withdrawn,,1084,98
SB 5,831,House,2013-06-23,Read 2nd time,,1084,97
SB 5,831,House,2013-06-23,Placed on Major State Calendar,,,96
SB 5,831,House,2013-06-21,Considered in Calendars,,,95
SB 5,831,House,2013-06-21,Committee report sent to Calendars,,,94
SB 5,831,House,2013-06-21,Committee report distributed,,,93
SB 5,831,House,2013-06-21,Comte report filed with Committee Coordinator,,1114,92
SB 5,831,House,2013-06-21,Reported favorably as substituted,,,91
SB 5,831,House,2013-06-21,Committee substitute considered in committee,,,90
SB 5,831,House,2013-06-21,Considered in formal meeting,,,89
SB 5,831,House,2013-06-21,Scheduled for formal meeting on . . .,,,88
SB 5,831,House,2013-06-20,Referred to State Affairs,,1041,87
SB 5,831,House,2013-06-20,Read first time,,1041,86
SB 5,831,House,2013-06-20,Received from the Senate,,1042,85
SB 5,831,Senate,2013-06-18,Reported engrossed,,73,84
SB 5,831,Senate,2013-06-18,Statement(s) submitted,,69,83
SB 5,831,Senate,2013-06-18,Record vote,,68,82
SB 5,831,Senate,2013-06-18,Passed,,68,81
SB 5,831,Senate,2013-06-18,Read 3rd time,,68,80
SB 5,831,Senate,2013-06-18,Laid before the Senate,,68,79
SB 5,831,Senate,2013-06-18,Record vote,,63,78
SB 5,831,Senate,2013-06-18,Passed to engrossment as amended,,63,77
SB 5,831,Senate,2013-06-18,Record vote,,62,76
SB 5,831,Senate,2013-06-18,Amendment adopted as amended,FA1 Hegar,62,75
SB 5,831,Senate,2013-06-18,Vote recorded in Journal,,62,74
SB 5,831,Senate,2013-06-18,Amendment amended,,62,73
SB 5,831,Senate,2013-06-18,Amendment to amendment offered,FA20 Deuell,62,72
SB 5,831,Senate,2013-06-18,Amendment to amendment withdrawn,,62,71
SB 5,831,Senate,2013-06-18,Amendment to amendment offered,FA19 Watson,62,70
SB 5,831,Senate,2013-06-18,Record vote,,62,69
SB 5,831,Senate,2013-06-18,Amendment to amendment tabled,,62,68
SB 5,831,Senate,2013-06-18,Amendment to amendment offered,FA18 Watson,61,67
SB 5,831,Senate,2013-06-18,Record vote,,60,66
SB 5,831,Senate,2013-06-18,Amendment to amendment tabled,,60,65
SB 5,831,Senate,2013-06-18,Amendment to amendment offered,FA17 Watson,59,64
SB 5,831,Senate,2013-06-18,Record vote,,59,63
SB 5,831,Senate,2013-06-18,Amendment to amendment tabled,,59,62
SB 5,831,Senate,2013-06-18,Amendment to amendment offered,FA16 Ellis,59,61
SB 5,831,Senate,2013-06-18,Record vote,,58,60
SB 5,831,Senate,2013-06-18,Amendment to amendment tabled,,58,59
SB 5,831,Senate,2013-06-18,Amendment to amendment offered,FA15 Van de Putte,58,58
SB 5,831,Senate,2013-06-18,Record vote,,58,57
SB 5,831,Senate,2013-06-18,Amendment to amendment tabled,,58,56
SB 5,831,Senate,2013-06-18,Amendment to amendment offered,FA14 Van de Putte,58,55
SB 5,831,Senate,2013-06-18,Record vote,,58,54
