bill_number,session,summary,keywords,authors,coauthors,sponsors,cosponsors,house_committee,hc_status,senate_committee,sc_status,bill_url
SB 314,73R,Relating to a real estate broker's or salesman's ability to represent more than one party to a transaction.,Occupational Regulation--Other Trades & Professions (I0541); Property Interests--Real Property (I0595); REAL ESTATE AGENTS (S1129),Armbrister,,Seidlits,,Licensing & Administrative Procedures,Out of committee,Economic Development,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=73R&Bill=SB314
SB 360,73R,Relating to making confidential a record that would identify a person who uses library services or materials.,Libraries (I0523); Open Records (I0548),Armbrister,,Schechter,,State Affairs,Out of committee,State Affairs,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=73R&Bill=SB360
SB 361,73R,"Relating to sales tax exemptions for religious, charitable, educational, and public service organizations.",Charitable & Nonprofit Organizations (I0055); Education--Primary & Secondary-General (I0230); Religion (I0646); Taxation--Sales (I0800),Armbrister,,,,,,Finance,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=73R&Bill=SB361
SB 362,73R,Relating to the designation of the University of Houston-Victoria as an educational institution.,Education--Higher--General (I0231); UNIVERSITY OF HOUSTON-VICTORIA (U0032),Armbrister,,Holzheauser,,Higher Education,Out of committee,Education,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=73R&Bill=SB362
SB 368,73R,Relating to the regulation of the practice of dentistry.,Occupational Regulation--Health Occupations (I0540); Sunset Bills (I0772); DENTISTRY (S0796),Armbrister,,,,Public Health,In committee,Health & Human Services,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=73R&Bill=SB368
SB 428,73R,Relating to symbols imprinted on or molded into certain plastic containers.,Environment--General (I0340); Vehicles & Traffic--General (I0865),Armbrister,,Oakley,,Environmental Regulation,Out of committee,Economic Development,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=73R&Bill=SB428
SB 446,73R,Relating to the creation of a judicial district composed of Fort Bend County.,FORT BEND COUNTY (G0062); Courts--District (I0120),Armbrister,,,,,,Jurisprudence,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=73R&Bill=SB446
SB 480,73R,Relating to the authority of the board of directors of the Texas Public Finance Authority to hold board meetings telephonically.,"Open Meetings (I0546); Utilities--Telecommunications (I0828); PUBLIC FINANCE AUTHORITY, TEXAS (V8580)",Armbrister,,,,,,Finance,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=73R&Bill=SB480
SB 481,73R,Relating to liquidity services provided by the treasurer for obligations of the Texas Public Finance Authority.,"State Finances--Management & Control (I0748); PUBLIC FINANCE AUTHORITY, TEXAS (V8580)",Armbrister,,,,,,Finance,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=73R&Bill=SB481
SB 483,73R,Relating to a permit for overweight vehicles on county roads.,County Government--Roads (I0099); Highways (I0390); Taxation--County (I0780); Vehicles & Traffic--General (I0865),Armbrister,,,,,,State Affairs,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=73R&Bill=SB483
SB 494,73R,Relating to the establishment of a state council on competitive government.,"Purchasing--State (I0643); State Agencies, Boards & Commissions (I0749); State Agencies, Boards & Commissions--Newly Proposed (I0773); COMPETITIVE GOVERNMENT, STATE COUNCIL ON (V0230)",Armbrister,,,,,,State Affairs,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=73R&Bill=SB494
SB 495,73R,"Relating to the exemption from property taxation of all real and personal property used primarily as a facility, device, or method for the control of air or water or land pollution.",Environment--Air (I0325); Environment--Solid Waste (I0330); Environment--Water (I0320); Property Interests--Personal Property (I0600); Property Interests--Real Property (I0595); Taxation--Property-Exemptions (I0793),Armbrister,,,,,,Intergovernmental Relations,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=73R&Bill=SB495
SB 553,73R,Relating to binding arbitration in certain ad valorem tax appraisal appeals.,Taxation--Property-Appraisals & Appraisal Districts (I0792),Armbrister,,,,,,Jurisprudence,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=73R&Bill=SB553
SB 556,73R,"Relating to regulating the taking of crab, molluscan shellfish, and other aquatic life; providing civil and criminal penalties.","Health--General (I0385); Occupational Regulation--Other Trades & Professions (I0541); Parks & Wildlife--Hunting & Fishing (I0560); AQUATIC LIFE ACT, TEXAS (P0043)",Armbrister,,Stiles,,Agriculture & Wildlife Management,Out of committee,Natural Resources,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=73R&Bill=SB556
SB 557,73R,Relating to personal property exempt from seizure.,Property Interests--Mortgages & Liens (I0605); Property Interests--Personal Property (I0600),Armbrister,,,,,,Jurisprudence,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=73R&Bill=SB557
SB 558,73R,"Relating to food labeling requirements under the Texas Food, Drug, and Cosmetic Act.",Consumer Protection (I0080); Health--General (I0385); Safety (I0740); FOOD (S0761),Armbrister,,Coleman,,Public Health,Out of committee,Health & Human Services,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=73R&Bill=SB558
SB 559,73R,Relating to fees for issuance of certain certificates issued by the Texas Department of Health; making an appropriation.,"Fees & Other Nontax Revenue--State (I0362); Health--General (I0385); State Finances--Appropriations (I0746); HEALTH, DEPARTMENT OF (V0271)",Armbrister,,,,,,Health & Human Services,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=73R&Bill=SB559
SB 560,73R,Relating to correction of a reference in law to the name of the former United States Bureau of Animal Industry.,Animals (I0035); Consumer Protection (I0080); Health--General (I0385),Armbrister,,Coleman,,Public Health,Out of committee,Health & Human Services,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=73R&Bill=SB560
SB 561,73R,Relating to licensing exemptions for wholesale distribution of prescription drugs.,Consumer Protection (I0080); Health--General (I0385); Occupational Regulation--Health Occupations (I0540),Armbrister,,Glaze,,Public Health,Out of committee,Health & Human Services,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=73R&Bill=SB561
SB 562,73R,"Relating to civil, criminal, and administrative penalties under the Texas Food, Drug, Device, and Cosmetic Salvage Act.",Consumer Protection (I0080); Crimes--Miscellaneous (I0200); Health--General (I0385),Armbrister,,Coleman,,Public Health,Out of committee,Health & Human Services,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=73R&Bill=SB562
SB 563,73R,Relating to the authority of the Texas Department of Health to employ peace officers.,"Health--General (I0385); Law Enforcement (I0510); HEALTH, DEPARTMENT OF (V0271)",Armbrister,,Rodriguez,,Public Safety,Out of committee,Health & Human Services,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=73R&Bill=SB563
SB 564,73R,"Relating to the licensing of wholesale device distributors under the Texas Food, Drug, and Cosmetic Act; providing civil and administrative penalties.",Consumer Protection (I0080); Crimes--Miscellaneous (I0200); Health--General (I0385); Occupational Regulation--Other Trades & Professions (I0541),Armbrister,,Glaze,,Public Health,Out of committee,Health & Human Services,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=73R&Bill=SB564
SB 565,73R,Relating to the licensure of food manufacturers and wholesale food distributors.,Consumer Protection (I0080); Health--General (I0385); Occupational Regulation--Other Trades & Professions (I0541); FOOD (S0761),Armbrister,,Glaze,,Public Health,Out of committee,Health & Human Services,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=73R&Bill=SB565
SB 575,73R,Relating to the regulation of liquefied petroleum gas.,Oil & Gas (I0545),Armbrister,,,,,,Natural Resources,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=73R&Bill=SB575
SB 576,73R,Relating to the regulation of compressed natural gas and liquefied natural gas industry.,Oil & Gas (I0545),Armbrister,,Kuempel,,Energy Resources,Out of committee,Natural Resources,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=73R&Bill=SB576
SB 598,73R,Relating to the registration of animal shelters with the Texas Department of Health.,Animals (I0035),Armbrister,,,,,,Intergovernmental Relations,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=73R&Bill=SB598
SB 609,73R,"Relating to the authority of cities, towns and other political subdivisions of the state to regulate pesticides and pesticide use.",Agriculture (I0020); Political Subdivisions (I0588); PESTICIDES/HERBICIDES (S1080),Armbrister,,Swinford,,Environmental Regulation,Out of committee,Intergovernmental Relations,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=73R&Bill=SB609
SB 637,73R,Relating to the collection of medical services fees by certain public institutions of higher education.,Education--Higher--Student Fees (I0234); Health--General (I0385); TEXAS A&M UNIVERSITY SYSTEM (U0079); TEXAS STATE UNIVERSITY SYSTEM (U0080); UNIVERSITY OF TEXAS SYSTEM (U0045),"Armbrister; Zaffirini; Turner, Jim; Sims",,Junell,,Higher Education,Out of committee,Education,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=73R&Bill=SB637
SB 683,73R,Relating to the fees imposed on real estate brokers.,Fees & Other Nontax Revenue--State (I0362); Occupational Regulation--Other Trades & Professions (I0541); Taxation--Occupation Tax (I0813); REAL ESTATE AGENTS (S1129),Armbrister,,,,,,Finance,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=73R&Bill=SB683
SB 684,73R,Relating to the regulation of emissions from an agricultural operation.,Agriculture (I0020); Environment--Air (I0325),Armbrister,Bivins; Haley; Ratliff,Uher,,Environmental Regulation,Out of committee,Natural Resources,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=73R&Bill=SB684
SB 685,73R,Relating to the annexation of certain territory by certain junior college districts.,Education--Junior College Districts (I0225),Armbrister,,Saunders,,Higher Education,Out of committee,Education,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=73R&Bill=SB685
SB 689,73R,Relating to a prohibition on the purchase or lease of printing shop equipment by certain state agencies and to the study of state printing shops and printing operations during the comptroller's Texas Performance Review.,"Purchasing--State (I0643); State Agencies, Boards & Commissions (I0749)",Armbrister,,Hilderbran,,State Affairs,Out of committee,State Affairs,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=73R&Bill=SB689
SB 750,73R,Relating to a review and analysis of the process by which agencies issue permits for business enterprises.,"State Agencies, Boards & Commissions (I0749); PERMITS (S0011)",Armbrister,,Martin,,State Affairs,Out of committee,Economic Development,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=73R&Bill=SB750
SB 751,73R,Relating to the benefits and expenses of the state and state officers and employees.,Holidays (I0395); Salaries & Expenses (I0745); State Employees (I0626); State Officers (I0761),Armbrister,,Black,,State Affairs,Out of committee,Finance,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=73R&Bill=SB751
SB 752,73R,"Relating to the receipt, management, and expenditure of funds by state agencies.","State Agencies, Boards & Commissions (I0749); State Finances--Management & Control (I0748); CREDIT CARDS (S0388)",Armbrister,,,,,,Finance,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=73R&Bill=SB752
SB 779,73R,Relating to liability of a licensed installer or servicer of certain liquefied petroleum gas systems.,Civil Remedies & Liabilities (I0065); Oil & Gas (I0545),Armbrister,,Earley,,Energy Resources,Out of committee,Jurisprudence,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=73R&Bill=SB779
SB 780,73R,Relating to the funding for the Center for Educational Technology.,"Education--General (I0255); Science & Technology (I0751); EDUCATIONAL TECHNOLOGY, CENTER FOR (V0182)",Armbrister,,"McCall; Smith, Ashley",,Appropriations,Out of committee,Education,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=73R&Bill=SB780
SB 796,73R,Relating to the establishment of an economic limit factor for certain oil production and to oil and gas production as the result of new drilling technology.,Oil & Gas (I0545); Science & Technology (I0751),Armbrister,,,,,,Finance,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=73R&Bill=SB796
SB 797,73R,Relating to the safe operation on highways of certain vehicles; providing a penalty.,Vehicles & Traffic--Rules of Road (I0860),Armbrister,,,,,,State Affairs,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=73R&Bill=SB797
SB 798,73R,Relating to liability insurance and similar coverage for political subdivisions and for certain governmental officials and employees.,"County Government--Employees/Officers (I0095); Insurance--Life, Health & Accident (I0440); Political Subdivisions (I0588)",Armbrister,,Campbell,,County Affairs,Out of committee,Intergovernmental Relations,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=73R&Bill=SB798
SB 926,73R,Relating to the inspection of certain motor vehicles.,Vehicles & Traffic--Equipment (I0855),Armbrister,,Cain,,Transportation,Out of committee,State Affairs,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=73R&Bill=SB926
SB 1014,73R,Relating to financing alternatives for the conversion of government-owned vehicles to alternative fuels and the use of alternative fuels by those vehicles; granting the authority to issue bonds.,Oil & Gas (I0545); Vehicles & Traffic--General (I0865); BONDS (S6060),Armbrister,,Eckels,,State Affairs,Out of committee,Finance,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=73R&Bill=SB1014
SB 1025,73R,Relating to the importation of beer to a licensed warehouse by the holder of a manufacturer's license.,Alcoholic Beverage Regulation (I0025),Armbrister,,,,,,State Affairs,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=73R&Bill=SB1025
SB 1026,73R,Relating to solid waste disposal fees on the composting of yard waste.,Environment--Solid Waste (I0330),Armbrister,,,,,,Finance,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=73R&Bill=SB1026
SB 1027,73R,Relating to zoning regulations.,City Government--Land Use & Zoning (I0064),Armbrister,,,,,,Intergovernmental Relations,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=73R&Bill=SB1027
SB 1028,73R,Relating to the powers of the Texas Water Development Board and the executive administrator of the board.,Water--Development (I0875); WATER DEVELOPMENT BOARD (V2481),Armbrister,,,,,,Natural Resources,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=73R&Bill=SB1028
SB 1029,73R,"Relating to the review and approval of certain permits by the state, a municipality, and other local governmental entities.",City Government--Land Use & Zoning (I0064); Political Subdivisions (I0588); PERMITS (S0011),Armbrister,,Campbell,,County Affairs,Out of committee,Intergovernmental Relations,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=73R&Bill=SB1029
SB 1030,73R,Relating to creation and operation of a water bank and the establishment and collection of associated fees.,Fees & Other Nontax Revenue--State (I0362); Water--General (I0885),Armbrister,,Counts,,Natural Resources,Out of committee,Natural Resources,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=73R&Bill=SB1030
SB 1031,73R,Relating to granting the owner of landlocked property the right to an access easement under certain circumstances.,Property Interests--Eminent Domain (I0615); Property Interests--Real Property (I0595),Armbrister,,,,,,Jurisprudence,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=73R&Bill=SB1031
SB 1058,73R,Relating to fees imposed and collected by agencies of state and local government.,Fees & Other Nontax Revenue--State (I0362),Armbrister,,Saunders,,Ways & Means,Out of committee,Finance,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=73R&Bill=SB1058
SB 1106,73R,Relating to the deposit of certain funds received by the University Interscholastic League.,Education--Higher--General (I0231); Education--Primary & Secondary-General (I0230); State Finances--Management & Control (I0748),Armbrister,,,,,,Finance,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=73R&Bill=SB1106
SB 1132,73R,Relating to payment of death benefits to certain peace officers of the State of Texas.,Law Enforcement (I0510); Parks & Wildlife--General (I0585),Armbrister,,Saunders,,Agriculture & Wildlife Management,Out of committee,Natural Resources,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=73R&Bill=SB1132
SB 1197,73R,Relating to the exemption of certain substances from Schedules I through V of the Texas Controlled Substances Act.,Crimes--Drugs (I0185),Armbrister,,Stiles,,Criminal Jurisprudence,Out of committee,Criminal Justice,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=73R&Bill=SB1197
SB 1198,73R,Relating to the taxation of oil well servicing under Chapters 151 and 191 of the Tax Code; providing definitions of oil well servicing and gross receipts; requiring permits for service providers.,Oil & Gas (I0545); Taxation--Energy Resources (I0810); PERMITS (S0011),Armbrister,,,,,,Finance,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=73R&Bill=SB1198
SB 1199,73R,Relating to the taxation of items that are incorporated in or used for the improvement of realty for exempt organizations; providing a prior contracts exemption for certain equipment and machinery purchases.,Charitable & Nonprofit Organizations (I0055); Property Interests--Personal Property (I0600); Taxation--Property-Exemptions (I0793),Armbrister,,Horn,,Ways & Means,Out of committee,Finance,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=73R&Bill=SB1199
SB 1200,73R,Relating to the administration of the property value study conducted for school finance purposes.,Education--Primary & Secondary-Finance (I0250); Taxation--School District (I0785),Armbrister,,,,,,Education,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=73R&Bill=SB1200
SB 1201,73R,Relating to industrial solid waste and hazardous waste fee revenues; recovery of regulatory and remediation costs.,"Environment--Hazardous, Toxic & Nuclear Waste (I0333); Environment--Solid Waste (I0330); Fees & Other Nontax Revenue--State (I0362); State Finances--Management & Control (I0748); HAZARDOUS AND SOLID WASTE FEES FUND (P0147); INDUSTRIAL SOLID WASTE & HAZARDOUS WASTE MANAGEMENT ACT (P0148); NATURAL RESOURCE CONSERVATION COMMMISSION MANAGEMENT FEE (P0149)",Armbrister,,Alexander,,Environmental Regulation,Out of committee,Finance,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=73R&Bill=SB1201
SB 1202,73R,"Relating to administration and collection of fees, recovery of costs and operating fund.",Environment--Water (I0320); State Finances--Management & Control (I0748); NATURAL RESOURCE CONSERVATION COMMISSION OPERATING FUND (P0150),Armbrister,,,,,,Finance,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=73R&Bill=SB1202
SB 1266,73R,Relating to the application of the professional prosecutors law to the county attorney of Fayette County.,FAYETTE COUNTY (G9956); Courts--Prosecuting Attorneys (I0165),Armbrister,,,,,,Finance,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=73R&Bill=SB1266
SB 1297,73R,Relating to negotiable instruments.,Business & Commerce--General (I0050); Financial--General (I0365),Armbrister,,Danburg,,Investments & Banking,Out of committee,Economic Development,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=73R&Bill=SB1297
SB 1319,73R,Relating to the composition of the Fire Ant Advisory Board.,Agriculture (I0020); FIRE ANT ADVISORY BOARD (V6867),Armbrister,,Duncan,,Agriculture & Wildlife Management,Out of committee,Natural Resources,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=73R&Bill=SB1319
SB 1367,73R,Relating to the establishment of and the areas subject to city water pollution control programs and ordinances.,City Government--General (I0060); Environment--Water (I0320),Armbrister,,,,,,Intergovernmental Relations,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=73R&Bill=SB1367
SB 1368,73R,Relating to the itemization of certain pollution control expenditures in municipal budgets.,City Government--Finance (I0062); Environment--Air (I0325); Environment--Water (I0320),Armbrister,,,,,,Intergovernmental Relations,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=73R&Bill=SB1368
SB 1369,73R,Relating to the establishment of and the areas subject to municipal ordinances to control or abate air or water pollution.,City Government--General (I0060); Environment--Air (I0325); Environment--Water (I0320),Armbrister,,,,,,Intergovernmental Relations,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=73R&Bill=SB1369
SB 1421,73R,"Relating to the regulation of food service establishments, retail food stores, mobile food units, or temporary food service establishments not regulated by counties or public health districts; providing penalties.",Fees & Other Nontax Revenue--State (I0362); Health--General (I0385); Occupational Regulation--Other Trades & Professions (I0541); FOOD (S0761),Armbrister,,Junell; Naishtat,,Public Health,Out of committee,Health & Human Services,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=73R&Bill=SB1421
SB 1443,73R,"Relating to the creation, administration, and powers, including the power of eminent domain, and to the duties, operations, and financing of Victoria Regional Water Authority, including the power to issue bonds and the power to levy and collect ad valorem taxes; relating to the power of certain political subdivisions and corporations to contract with the authority.",VICTORIA REGIONAL WATER AUTHORITY (D0107); Property Interests--Eminent Domain (I0615); Special Districts & Authorities--Water & Utility (I0755); Taxation--Property-Assessment and Collection (I0798); BONDS (S6060),Armbrister,,,,,,Natural Resources,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=73R&Bill=SB1443
SB 1444,73R,Relating to protective orders for family violence.,Family--Family Violence (I0353),Armbrister,,"Thompson, Senfronia; Danburg",,Judicial Affairs,Out of committee,Jurisprudence,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=73R&Bill=SB1444
SB 1467,73R,Relating to the validation of certain acts and proceedings of certain corporations created under the Health Facilities Development Act and to the authority of corporations created under that Act to refund outstanding bonds.,Hospitals (I0400); Validating Acts (I0835),Armbrister,,Berlanga,,Public Health,Out of committee,Intergovernmental Relations,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=73R&Bill=SB1467
SB 1477,73R,"Relating to the creation, administration, powers, duties, operation, and financing of the Edwards Aquifer Authority and the management of the Edwards Aquifer; granting the power of eminent domain; authorizing the issuance of bonds; providing civil and administrative penalties; and validating the creation of the Uvalde County Underground Water Conservation District.","EDWARDS AQUIFER AUTHORITY (D0110); UVALDE COUNTY UNDERGROUND WATER CONSERVATION DISTRICT (D0015); Property Interests--Eminent Domain (I0615); Special Districts & Authorities--Soil & Water Conservation (I0760); Special Districts & Authorities--Water & Utility (I0755); State Agencies, Boards & Commissions--Newly Proposed (I0773); BONDS (S6060); EDWARDS AQUIFER (S0080); EDWARDS AQUIFER LEGISLATIVE OVERSIGHT COMMITTEE (V0339); SOUTH CENTRAL TEXAS WATER ADVISORY COMMITTEE (V0340)",Armbrister; Barrientos; Wentworth; Zaffirini; Madla,"Luna, Gregory; Truan",Lewis,,Natural Resources,Out of committee,Natural Resources,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=73R&Bill=SB1477
SCR 21,73R,Paying tribute to the life of Iva Lee Graham.,"Resolutions--Memorial (I0710); GRAHAM, IVA LEE (N0288)",Armbrister,,Saunders,,Rules and Resolutions,Out of committee,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=73R&Bill=SCR21
SCR 36,73R,Expressing appreciation to the Texas PTA for its faithful service on behalf of the children of our state.,PTA DAY IN TEXAS (H8646); Resolutions--Miscellaneous (I0720),Armbrister,,Saunders,,Rules and Resolutions,Out of committee,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=73R&Bill=SCR36
SCR 61,73R,Authorizing the burial of Joyce Helen Cory in the State Cemetery.,"Resolutions--Legislative Policy (I0685); CORY, JOYCE HELEN (N0879)",Armbrister,,Holzheauser,,State Affairs,Out of committee,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=73R&Bill=SCR61
SCR 64,73R,Directing the Texas Department of Health to create a task force to be known as the Task Force On Pain Management.,"Health--General (I0385); Interim Studies (I0448); Resolutions--Legislative Policy (I0685); HEALTH, DEPARTMENT OF (V0271)",Armbrister,,,,,,Health & Human Services,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=73R&Bill=SCR64
SCR 111,73R,Authorizing the senate enrolling clerk to make certain corrections to S.B. 1477.,Resolutions--Corrective & Recall (I0695),Armbrister,,Danburg,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=73R&Bill=SCR111
SJR 22,73R,"Proposing a constitutional amendment authorizing the exemption from ad valorem taxation for real and personal property used primarily as a facility, device, or method for the control of air or water or land pollution.",Environment--Air (I0325); Environment--Solid Waste (I0330); Environment--Water (I0320); Property Interests--Personal Property (I0600); Property Interests--Real Property (I0595); Resolutions--Constitutional Amendments (I0661); Taxation--Property-Exemptions (I0793),Armbrister,,,,,,Intergovernmental Relations,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=73R&Bill=SJR22
SJR 43,73R,Proposing a constitutional amendment declaring that the taking of property to provide a private access easement to land that does not have a means of access constitutes and serves a public use and purpose.,Property Interests--Eminent Domain (I0615); Property Interests--Real Property (I0595); Resolutions--Constitutional Amendments (I0661),Armbrister,,,,,,Jurisprudence,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=73R&Bill=SJR43
