bill_number,session,summary,keywords,authors,coauthors,sponsors,cosponsors,house_committee,hc_status,senate_committee,sc_status,bill_url
SR 93,873,In memory of William Steele Sessions.,"Resolutions--Memorial (I0710); SESSIONS, WILLIAM STEELE (N571T)",Hughes; Campbell; Hancock,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=873&Bill=SR93
SR 99,873,In memory of Michael Cao-Truong Nguyen.,"Resolutions--Memorial (I0710); NGUYEN, MICHAEL CAO-TRUONG (NH4Z3)",Hancock; Whitmire,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=873&Bill=SR99
SCR 2,873,"Designating the city of Florence, home of the Gault Archaeological Site, as the oldest community in Texas for a 10-year period beginning in 2021.","FLORENCE, CITY OF (GZ4WG); Resolutions--Official Designations--Miscellaneous (I0719); OLDEST COMMUNITY IN TEXAS (ND6CG)",Schwertner,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=873&Bill=SCR2
SR 16,873,In memory of Kevin Stofle.,"Resolutions--Memorial (I0710); STOFLE, KEVIN (N82A2)",Schwertner,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=873&Bill=SR16
SR 55,873,In memory of Maria S. Ledesma.,"Resolutions--Memorial (I0710); LEDESMA, MARIA S. (ND2OS)",Schwertner,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=873&Bill=SR55
SR 14,873,Recognizing Nicole Sunstrum for her service in the office of State Senator Larry Taylor.,"Resolutions--Congratulatory & Honorary (I0705); SUNSTRUM, NICOLE (N75VF)",Taylor,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=873&Bill=SR14
SCR 3,873,Urging Congress to pass legislation that would grant licensing authority for public school bus drivers to the states.,Resolutions--Legislative Policy (I0685); Resolutions--Memorializing Congress (I0675); Vehicles & Traffic--Driver's Licenses (I0840); SCHOOL BUSES & SCHOOL BUS DRIVERS (S1346),Nichols; Paxton; Perry; Taylor; West; Whitmire,Bettencourt; Birdwell; Blanco; Hall; Hinojosa; Huffman; Schwertner,"Canales; Ashby; Thompson, Ed; Rogers; Harris",,Transportation,Out of committee,Transportation,Out of committee,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=873&Bill=SCR3
SB 52,873,"Relating to the issuance of revenue bonds to fund capital projects at public institutions of higher education, the oversight of certain capital projects at those institutions, and the designation of certain appropriated funds allocated to those institutions.","Education--Higher--Finance (I0232); Education--Higher--Institutions & Programs (I0223); Governor (I0375); BONDS (S6060); LIEUTENANT GOVERNOR (S0096); SPEAKER OF THE HOUSE (S0306); STEPHEN F. AUSTIN STATE UNIVERSITY (U0011); TEXAS A&M UNIVERSITY SYSTEM (U0079); TEXAS SOUTHERN UNIVERSITY (U0214); TEXAS STATE TECHNICAL COLLEGE SYSTEM (U0010); TEXAS STATE UNIVERSITY SYSTEM (U0080); TEXAS TECH UNIVERSITY SYSTEM (U0027); TEXAS WOMAN'S UNIVERSITY (U0002); UNIVERSITY OF HOUSTON SYSTEM (U0442); UNIVERSITY OF NORTH TEXAS SYSTEM (U0050); UNIVERSITY OF TEXAS SYSTEM (U0045); CAPITAL PROJECT OVERSIGHT ADVISORY COMMISSION (V60CJ); FACILITIES COMMISSION, TEXAS (V0780); HIGHER EDUCATION COORDINATING BOARD, TEXAS (V4280); HOUSE OF REPRESENTATIVES (V0096); LEGISLATIVE BUDGET BOARD (V0161); SENATE, TEXAS (V0227)",Creighton,Alvarado; Bettencourt; Blanco; Hinojosa; Huffman; West; Zaffirini,Bonnen,,Appropriations,Out of committee,Higher Education,Out of committee,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=873&Bill=SB52
SR 23,873,Recognizing Port Neches Chapter #677 of the Order of the Eastern Star on the occasion of its 100th anniversary.,"Resolutions--Congratulatory & Honorary (I0705); ORDER OF THE EASTERN STAR, GRAND CHAPTER OF TEXAS (NF2EW)",Creighton,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=873&Bill=SR23
SR 60,873,Recognizing the Montgomery County Republican Party on the reopening of its headquarters.,Resolutions--Congratulatory & Honorary (I0705); MONTGOMERY COUNTY REPUBLICAN PARTY (N58PP),Creighton,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=873&Bill=SR60
SR 66,873,In memory of Tony DeMaria.,"Resolutions--Memorial (I0710); DEMARIA, TONY (N21CL)",Creighton,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=873&Bill=SR66
SR 67,873,In memory of Jeremiah H. Wimbley Sr.,"Resolutions--Memorial (I0710); WIMBLEY, JEREMIAH H., SR. (N565Z)",Creighton,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=873&Bill=SR67
SR 98,873,Suspending limitations on conference committee jurisdiction for S.B. 52.,Education--Higher--Finance (I0232); Resolutions--Conf. Comm. Reports (I0693); BONDS (S6060),Creighton,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=873&Bill=SR98
SR 49,873,Recognizing David W. Slayton for his service to the Office of Court Administration.,"Resolutions--Congratulatory & Honorary (I0705); SLAYTON, DAVID W. (NP7IZ)",Zaffirini; Creighton; Eckhardt; Huffman; Perry; Springer,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=873&Bill=SR49
SB 3,873,Relating to requiring public school students to compete in interscholastic athletic competitions based on biological sex.,Education--Primary & Secondary--Extracurricular Activities (I0247); BIRTH & DEATH CERTIFICATES (S6418); UNIVERSITY INTERSCHOLASTIC LEAGUE (S0337),Perry,Birdwell; Buckingham; Creighton; Hall; Hughes; Kolkhorst; Paxton; Springer,,,Public Education,In committee,Health & Human Services,Out of committee,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=873&Bill=SB3
SB 27,873,Relating to requiring public school and public institution of higher education students to compete in interscholastic athletic competitions based on biological sex.,Education--Higher--Athletics (I0256); Education--Primary & Secondary--Extracurricular Activities (I0247); BIRTH & DEATH CERTIFICATES (S6418); UNIVERSITY INTERSCHOLASTIC LEAGUE (S0337),Perry,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=873&Bill=SB27
SB 28,873,Relating to the definition of abuse of a child.,Family--Child Protection (I0351); Minors--Crimes Against (I0532); Minors--Health & Safety (I0533); CHILD ABUSE (S4256); GENDER IDENTITY & EXPRESSION (S0767); MEDICINE & PRESCRIPTION DRUGS (S7338),Perry,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=873&Bill=SB28
SB 29,873,Relating to the required inclusion of a person's sex on a birth certificate and prohibited change of sex on the birth certificate of certain minors.,Health--General (I0385); Minors--General (I0537); BIRTH & DEATH CERTIFICATES (S6418); VITAL STATISTICS & RECORDS (S2714); HEALTH & HUMAN SERVICES COMMISSION (V0177),Perry,Hall,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=873&Bill=SB29
SJR 9,873,"Proposing a constitutional amendment reducing The University of Texas System's share of the income and other benefits of the permanent university fund, transferring to the national research university fund and general revenue fund a portion of the annual distribution made from the permanent university fund to the available university fund, appropriating the portion transferred to the national research university fund, and dedicating the portion transferred to the general revenue fund to provide for the support and maintenance of public institutions of higher education.",Education--Higher--Finance (I0232); Resolutions--Constitutional Amendments (I0661); State Finances--Management & Control (I0748); AVAILABLE UNIVERSITY FUND (S0511); PERMANENT UNIVERSITY FUND (S0497); UNIVERSITY OF TEXAS SYSTEM (U0045),Perry,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=873&Bill=SJR9
SR 34,873,Recognizing the Coleman Fiesta de la Paloma Championship Cook-off.,Resolutions--Congratulatory & Honorary (I0705); COLEMAN FIESTA DE LA PALOMA CHAMPIONSHIP COOK-OFF (ND6FW),Perry,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=873&Bill=SR34
SR 58,873,In memory of John Gordon Wilkerson Jr.,"Resolutions--Memorial (I0710); WILKERSON, JOHN GORDON, JR. (NI1RI)",Perry,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=873&Bill=SR58
SR 59,873,In memory of Joshua Blake Bartlett.,"Resolutions--Memorial (I0710); BARTLETT, JOSHUA BLAKE (N76W9)",Perry,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=873&Bill=SR59
SB 50,873,Relating to prohibiting the disclosure of certain customer account information by a financial institution.,Financial--General (I0365); Protection of Personal Information (I0003),Springer; Bettencourt; Buckingham; Hall; Perry,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=873&Bill=SB50
SB 11,873,Relating to prohibited vaccination status discrimination and requirements for certain vaccination policies.,Health--Other Diseases & Medical Conditions (I0383); Labor--Health & Safety (I0490); Labor--Management Relations (I0465); COVID-19 (SB9YM); DISCRIMINATION (S0052); IMMUNIZATIONS (S4341),Hall,Springer,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=873&Bill=SB11
SB 12,873,Relating to workers' compensation benefits for injuries caused by employer-required COVID-19 vaccines and payment of those benefits.,Labor--Workers' Compensation (I0470); COVID-19 (SB9YM); IMMUNIZATIONS (S4341),Hall,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=873&Bill=SB12
SB 13,873,Relating to COVID-19 vaccine mandates and the application of COVID-19 vaccine exemptions to certain employees.,"City Government--General (I0060); County Government--General (I0096); Education--School Districts (I0220); Labor--Health & Safety (I0490); Political Subdivisions (I0588); State Agencies, Boards & Commissions (I0749); COVID-19 (SB9YM); IMMUNIZATIONS (S4341)",Hall,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=873&Bill=SB13
SB 14,873,Relating to prohibiting COVID-19 vaccine mandates by a governmental entity.,"City Government--General (I0060); County Government--General (I0096); Education--School Districts (I0220); Political Subdivisions (I0588); State Agencies, Boards & Commissions (I0749); COVID-19 (SB9YM); IMMUNIZATIONS (S4341)",Hall,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=873&Bill=SB14
SB 15,873,Relating to the provision of certain gender-affirming therapy and counseling to children.,Health--Other Diseases & Medical Conditions (I0383); Mental Health & Substance Abuse (I0019); Minors--Health & Safety (I0533); GENDER IDENTITY & EXPRESSION (S0767),Hall,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=873&Bill=SB15
SB 16,873,Relating to protection of individuals from participation in a health care service for reasons of conscience; providing a civil remedy; authorizing disciplinary action.,Health Care Providers (I0387); Religion (I0646); TEXAS HEALTH CARE CONSCIENCE PROTECTION ACT (PW11N); PHYSICIANS (S1282),Hall,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=873&Bill=SB16
SB 17,873,Relating to the provision of and professional liability insurance coverage for gender transitioning or gender reassignment medical procedures and treatments for certain children.,"Health--Other Diseases & Medical Conditions (I0383); Insurance--General (I0445); Minors--Health & Safety (I0533); PHYSICIANS (S1282); MEDICAL BOARD, TEXAS (V0644)",Hall,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=873&Bill=SB17
SB 18,873,Relating to the management of polling place locations during a continuous period for voting.,Elections--Administration (I0277); Elections--Early Voting (I0260); Elections--Election Officers (I0305); Elections--Voting Systems (I0270),Hall,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=873&Bill=SB18
SB 19,873,Relating to a study on the effect of a change to the period for voting.,Elections--Administration (I0277); Elections--General (I0310); Elections--Voting Systems (I0270); SECRETARY OF STATE (V0042),Hall,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=873&Bill=SB19
SB 20,873,Relating to a forensic audit of 2020 election results in certain counties.,Elections--Administration (I0277); Elections--Presidential (I0295); AUDITS & AUDITORS (S4334); ATTORNEY GENERAL (V2811); SECRETARY OF STATE (V0042),Hall,Springer,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=873&Bill=SB20
SB 21,873,Relating to the practices and procedures of federal elections.,Elections--Administration (I0277); Elections--General (I0310); Elections--Presidential (I0295); Elections--Primaries (I0285); Elections--Registration & Suffrage (I0265); Military & Veterans (I0535); FEDERAL RELATIONS (S0862); SECRETARY OF STATE (V0042),Hall,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=873&Bill=SB21
SB 22,873,Relating to an interstate compact on border security and immigration enforcement.,Aliens (I0032); Congress (I0085); Governor (I0375); Intergovernmental Relations (I0447); Law Enforcement (I0510); BORDER (S0045); IMMIGRATION LAW (S0674),Hall,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=873&Bill=SB22
SB 23,873,Relating to the resilience of the electric grid and certain municipalities.,"Disaster Preparedness & Relief (I0211); Energy--General (I0315); State Agencies, Boards & Commissions--Newly Proposed (I0773); Utilities--Electric (I0831); ADJUTANT GENERAL (V8820); ELECTRIC RELIABILITY COUNCIL OF TEXAS (ERCOT) (V0167); EMERGENCY MANAGEMENT, TEXAS DIVISION OF (VP6FW); GRID SECURITY COMMISSION, TEXAS (V1197); INFORMATION RESOURCES, DEPARTMENT OF (V9827); MILITARY DEPARTMENT, TEXAS (V0971); MILITARY PREPAREDNESS COMMISSION, TEXAS (V0442); RISK MANAGEMENT, STATE OFFICE OF (V0530); STATE-FEDERAL RELATIONS, OFFICE OF (V0431)",Hall,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=873&Bill=SB23
SB 24,873,Relating to the calculation of a limitation on the total amount of ad valorem taxes that may be imposed by certain taxing units on the residence homestead of an individual who is elderly or disabled.,"Aging (I0015); Disabilities, Persons with (I0380); Property Interests--Homestead (I0616); Taxation--Property-Assessment & Collection (I0798); Taxation--Property-Exemptions (I0793); Taxation--Property-Tax Rate (I0794)",Hall,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=873&Bill=SB24
SB 25,873,Relating to the repeal of the additional ad valorem taxes imposed as a result of a sale or change of use of certain land.,Agriculture (I0020); Taxation--Property-Appraisals & Appraisal Districts (I0792); Taxation--Property-Assessment & Collection (I0798); Taxation--Property-Exemptions (I0793); OPEN-SPACE LAND (S0378); TIMBER & TIMBERLAND (S6061),Hall,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=873&Bill=SB25
SB 26,873,Relating to the use by a political subdivision of public funds for lobbying activities.,County Government--Employees/Officers (I0095); Ethics (I0345); Political Subdivisions (I0588); LOBBYISTS & LOBBYING (S3141),Hall,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=873&Bill=SB26
SB 36,873,Relating to prohibitions on the use of state money to enforce federal vaccine or treatment mandates and on required COVID-19 vaccinations.,Health--General (I0385); Health--Other Diseases & Medical Conditions (I0383); Labor--Health & Safety (I0490); State Finances--Management & Control (I0748); COVID-19 (SB9YM); FEDERAL RELATIONS (S0862); IMMUNIZATIONS (S4341),Hall,Kolkhorst,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=873&Bill=SB36
SCR 1,873,Requesting the lieutenant governor and the speaker of the house of representatives to create a joint interim committee to study the security of the Texas electric grid.,Interim Studies (I0448); Resolutions--Legislative Policy (I0685); Utilities--Electric (I0831),Hall,Blanco; Eckhardt; Johnson; Paxton,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=873&Bill=SCR1
SJR 6,873,Proposing a constitutional amendment relating to the calculation of a limitation on the total amount of ad valorem taxes that may be imposed by certain political subdivisions on the residence homestead of a person who is elderly or disabled.,"Aging (I0015); Disabilities, Persons with (I0380); Political Subdivisions (I0588); Property Interests--Homestead (I0616); Resolutions--Constitutional Amendments (I0661); Taxation--Property-Exemptions (I0793); Taxation--Property-Tax Rate (I0794)",Hall,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=873&Bill=SJR6
SJR 7,873,Proposing a constitutional amendment repealing the provision that subjects land designated for agricultural use to an additional tax when the land is diverted to a purpose other than agricultural use or sold.,Agriculture (I0020); Resolutions--Constitutional Amendments (I0661); Taxation--Property-Tax Rate (I0794),Hall,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=873&Bill=SJR7
SB 1,873,Relating to an increase in the amount of the exemption of residence homesteads from ad valorem taxation by a school district and the protection of school districts against the resulting loss in local revenue.,"Education--Primary & Secondary--Finance (I0250); Education--Primary & Secondary--General (I0230); Legislature (I0520); Taxation--Property-Assessment & Collection (I0798); Taxation--Property-Tax Rate (I0794); Taxation--School District (I0785); FOUNDATION SCHOOL PROGRAM (S0541); LIEUTENANT GOVERNOR (S0096); SPEAKER OF THE HOUSE (S0306); COMPTROLLER OF PUBLIC ACCOUNTS (V2608); EDUCATION, COMMISSIONER OF (V9954); LEGISLATIVE BUDGET BOARD (V0161)",Bettencourt,Buckingham; Campbell; Creighton; Hall; Hinojosa; Hughes; Kolkhorst; Lucio; Paxton; Perry; Schwertner; Springer; West; Zaffirini,Meyer; Button; Metcalf; Middleton; Bonnen,"Anderson; Ashby; Bell, Keith; Biedermann; Buckley; Burrows; Capriglione; Cook; Cyrier; Darby; Davis; Dean; Geren; Gervin-Hawkins; Goldman; Guillen; Harris; Hefner; Holland; Hull; Johnson, Julie; Kacal; King, Phil; Klick; Krause; Landgraf; Leach; Leman; Lozano; Minjarez; Morales, Eddie; Morrison; Murphy; Noble; Oliverson; Parker; Patterson; Paul; Perez; Raney; Raymond; Rogers; Schofield; Shaheen; Shine; Slaton; Slawson; Smith; Spiller; Stephenson; Stucky; Thompson, Ed; Thompson, Senfronia; Toth; VanDeaver; White; Wilson",Ways & Means,Out of committee,Finance,Out of committee,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=873&Bill=SB1
SB 47,873,Relating to processes to address election irregularities; providing a civil penalty.,Elections--Administration (I0277); Elections--Election Officers (I0305); Elections--General (I0310); AUDITS & AUDITORS (S4334); INTERNET (S0130); SECRETARY OF STATE (V0042),Bettencourt,Buckingham; Creighton; Hall; Huffman; Hughes; Perry; Schwertner; Springer,,,,,State Affairs,Out of committee,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=873&Bill=SB47
SR 97,873,Suspending the limitations on the conference committee jurisdiction for S.B. 1.,Resolutions--Conf. Comm. Reports (I0693); Taxation--School District (I0785),Bettencourt,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=873&Bill=SR97
SR 3,873,In memory of the life of Larry Wayne Marusik.,"Resolutions--Memorial (I0710); MARUSIK, LARRY WAYNE (NA6NH)",Kolkhorst,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=873&Bill=SR3
SR 35,873,In memory of Lee Roy Gaskamp Jr.,"Resolutions--Memorial (I0710); GASKAMP, LEE ROY, JR. (NI5SB)",Kolkhorst,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=873&Bill=SR35
SR 36,873,In memory of Michael Taylor Dodd.,"Resolutions--Memorial (I0710); DODD, MICHAEL TAYLOR (NX5YG)",Kolkhorst,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=873&Bill=SR36
SR 37,873,In memory of Thomas Homer McMahon Jr.,"Resolutions--Memorial (I0710); MCMAHON, THOMAS HOMER, JR. (N14J4)",Kolkhorst,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=873&Bill=SR37
SR 38,873,In memory of John A. Hermann.,"Resolutions--Memorial (I0710); HERMANN, JOHN A. (NH0BZ)",Kolkhorst,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=873&Bill=SR38
SR 61,873,Recognizing the Needville Little League baseball team for winning a championship.,Resolutions--Congratulatory & Honorary (I0705); NEEDVILLE LITTLE LEAGUE (NH7LE),Kolkhorst,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=873&Bill=SR61
SR 62,873,In memory of Robert Carlos Ynclan.,"Resolutions--Memorial (I0710); YNCLAN, ROBERT CARLOS (NU8JN)",Kolkhorst,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=873&Bill=SR62
SR 84,873,In memory of Dustin Lee Slovacek.,"Resolutions--Memorial (I0710); SLOVACEK, DUSTIN LEE (NG1PV)",Kolkhorst,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=873&Bill=SR84
SR 85,873,In memory of Carlos David Ortiz.,"Resolutions--Memorial (I0710); ORTIZ, CARLOS DAVID (NW14F)",Kolkhorst,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=873&Bill=SR85
SB 43,873,Relating to climate control requirements at facilities operated by the Texas Department of Criminal Justice.,"Corrections--Jails & Prisons (I0092); Purchasing--State (I0643); CRIMINAL JUSTICE, TEXAS DEPARTMENT OF (V8788)",Menéndez,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=873&Bill=SB43
SB 44,873,Relating to sexual assault and incest exceptions to the prohibition on abortion after the detection of a fetal heartbeat.,Abortion (I0005); PHYSICIANS (S1282); SEXUAL ASSAULT (S4375),Menéndez; Alvarado; Blanco; Eckhardt; Gutierrez; Hinojosa; Johnson; Lucio; Miles; Powell; West; Whitmire; Zaffirini,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=873&Bill=SB44
SB 45,873,Relating to the Texas Redistricting Commission.,"Electronic Information Systems (I0311); Redistricting (I0645); State Agencies, Boards & Commissions--Newly Proposed (I0773); COMPUTERS & SOFTWARE (S2425); AUDITOR, STATE (V4364); LEGISLATIVE REDISTRICTING BOARD (V0033); REDISTRICTING COMMISSION, TEXAS (V0201)",Menéndez; Eckhardt,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=873&Bill=SB45
SJR 12,873,Proposing a constitutional amendment establishing the Texas Redistricting Commission to redistrict the Texas Legislature and Texas congressional districts and revising procedures for redistricting.,"Legislature (I0520); Redistricting (I0645); Resolutions--Constitutional Amendments (I0661); State Agencies, Boards & Commissions--Newly Proposed (I0773); State Finances--Appropriations (I0746); ATTORNEY GENERAL (V2811); LEGISLATIVE REDISTRICTING BOARD (V0033); REDISTRICTING COMMISSION, TEXAS (V0201); SECRETARY OF STATE (V0042); SUPREME COURT (V0311)",Menéndez; Eckhardt,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=873&Bill=SJR12
SR 96,873,Recognizing President Biden and Vice President Harris for providing ARPA funding to the state.,"Resolutions--Congratulatory & Honorary (I0705); BIDEN, JOE (NF4PG); HARRIS, KAMALA (N95LP)",Menéndez; Alvarado; Blanco; Eckhardt; Gutierrez; Hinojosa; Johnson; Lucio; Miles; Powell; West; Whitmire; Zaffirini,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=873&Bill=SR96
