bill_number,session,chamber,action_date,action,comment,journal_page,order
SB 11,716,House,1990-06-06,Read 3rd time,,47,29
SB 11,716,House,1990-06-06,Record vote,,46,28
SB 11,716,House,1990-06-06,Rules suspended,,46,27
SB 11,716,House,1990-06-06,Passed to 3rd reading,,46,26
SB 11,716,House,1990-06-06,Read 2nd time,,46,25
SB 11,716,House,1990-06-06,Placed on Major State Calendar,,,24
SB 11,716,House,1990-06-06,1st Printing sent to Comm. on Cal.,,,23
SB 11,716,House,1990-06-05,Reported favorably w/o amendment(s),,92,22
SB 11,716,House,1990-06-05,Considered in formal meeting,,,21
SB 11,716,House,1990-06-05,Referred to State Affairs,,32,20
SB 11,716,House,1990-06-05,Read first time,,32,19
SB 11,716,House,1990-06-05,Received from the Senate,,31,18
SB 11,716,Senate,1990-06-05,Record vote,,27,17
SB 11,716,Senate,1990-06-05,Passed,,27,16
SB 11,716,Senate,1990-06-05,Read 3rd time,,27,15
SB 11,716,Senate,1990-06-05,Record vote,,27,14
SB 11,716,Senate,1990-06-05,Rules suspended,,27,13
SB 11,716,Senate,1990-06-05,Passed to engrossment as amended,,21,12
SB 11,716,Senate,1990-06-05,Amended,,21,11
SB 11,716,Senate,1990-06-05,Read second time,,20,10
SB 11,716,Senate,1990-06-05,Rules suspended,,20,9
SB 11,716,Senate,1990-06-05,Printing rule suspended,,20,8
SB 11,716,Senate,1990-06-05,Reported favorably with substitute,,13,7
SB 11,716,Senate,1990-06-04,Testimony taken in committee,,,6
SB 11,716,Senate,1990-06-04,Considered in public hearing,,,5
SB 11,716,Senate,1990-06-04,Posting rule suspended,,9,4
SB 11,716,Senate,1990-06-04,Referred to Finance,,3,3
SB 11,716,Senate,1990-06-04,Read first time,,3,2
SB 11,716,Senate,1990-06-04,Filed,,,1
SB 43,716,Senate,1990-06-14,Effective in 90 days--9/6/90,,,36
SB 43,716,Senate,1990-06-14,Signed by the Governor,,132,35
SB 43,716,Senate,1990-06-07,Sent to the Governor,,130,34
SB 43,716,House,1990-06-07,Signed in the House,,105,33
SB 43,716,Senate,1990-06-07,Signed in the Senate,,128,32
SB 43,716,Senate,1990-06-06,House passage reported,,40,31
SB 43,716,House,1990-06-06,Sent to the Senate,,,30
SB 43,716,House,1990-06-06,Passed,,51,29
SB 43,716,House,1990-06-06,Read 3rd time,,51,28
SB 43,716,House,1990-06-06,Record vote,,51,27
SB 43,716,House,1990-06-06,Rules suspended,,51,26
SB 43,716,House,1990-06-06,Passed to 3rd reading,,50,25
SB 43,716,House,1990-06-06,Read 2nd time,,50,24
SB 43,716,House,1990-06-06,Placed on Major State Calendar,,,23
SB 43,716,House,1990-06-06,1st Printing sent to Comm. on Cal.,,,22
SB 43,716,House,1990-06-05,Reported favorably w/o amendment(s),,92,21
SB 43,716,House,1990-06-05,Considered in formal meeting,,,20
SB 43,716,House,1990-06-05,Referred to State Affairs,,32,19
SB 43,716,House,1990-06-05,Read first time,,32,18
SB 43,716,House,1990-06-05,Received from the Senate,,32,17
SB 43,716,Senate,1990-06-05,Record vote,,32,16
SB 43,716,Senate,1990-06-05,Passed,,32,15
SB 43,716,Senate,1990-06-05,Read 3rd time,,32,14
SB 43,716,Senate,1990-06-05,Record vote,,32,13
SB 43,716,Senate,1990-06-05,Rules suspended,,32,12
SB 43,716,Senate,1990-06-05,Passed to engrossment as amended,,32,11
SB 43,716,Senate,1990-06-05,Amended,,32,10
SB 43,716,Senate,1990-06-05,Read second time,,32,9
SB 43,716,Senate,1990-06-05,Rules suspended,,32,8
SB 43,716,Senate,1990-06-05,Reported favorably w/amendments,,25,7
SB 43,716,Senate,1990-06-05,Testimony taken in committee,,,6
SB 43,716,Senate,1990-06-05,Considered in public hearing,,,5
SB 43,716,Senate,1990-06-05,Posting rule suspended,,24,4
SB 43,716,Senate,1990-06-05,Referred to Health & Human Services,,13,3
SB 43,716,Senate,1990-06-05,Read first time,,13,2
SB 43,716,Senate,1990-06-04,Filed,,,1
SB 46,716,Senate,1990-06-19,Effective immediately,,,39
SB 46,716,Senate,1990-06-19,Signed by the Governor,,132,38
SB 46,716,Senate,1990-06-08,Sent to the Governor,,131,37
SB 46,716,Senate,1990-06-07,Sent to the Comptroller,,130,36
SB 46,716,House,1990-06-07,Signed in the House,,105,35
SB 46,716,Senate,1990-06-07,Signed in Sen. Art III Sec 49a Tx Con,,128,34
SB 46,716,Senate,1990-06-06,House passage reported,,47,33
SB 46,716,House,1990-06-06,Sent to the Senate,,,32
SB 46,716,House,1990-06-06,Subject to Art. III Sec. 49a Tx Con.,,85,31
SB 46,716,House,1990-06-06,Record vote,,85,30
SB 46,716,House,1990-06-06,Record vote,,84,29
SB 46,716,House,1990-06-06,Passed,,84,28
SB 46,716,House,1990-06-06,Division of the question,,84,27
SB 46,716,House,1990-06-06,Read 3rd time,,84,26
SB 46,716,House,1990-06-06,Record vote,,82,25
SB 46,716,House,1990-06-06,Rules suspended,,82,24
SB 46,716,House,1990-06-06,Passed to 3rd reading,,60,23
SB 46,716,House,1990-06-06,Read 2nd time,,60,22
SB 46,716,House,1990-06-06,Placed on General State Calendar,,,21
SB 46,716,House,1990-06-06,1st Printing sent to Comm. on Cal.,,,20
SB 46,716,House,1990-06-05,Reported favorably w/o amendment(s),,92,19
SB 46,716,House,1990-06-05,Considered in formal meeting,,,18
SB 46,716,House,1990-06-05,Referred to State Affairs,,33,17
SB 46,716,House,1990-06-05,Read first time,,33,16
SB 46,716,House,1990-06-05,Received from the Senate,,33,15
SB 46,716,Senate,1990-06-05,Record vote,,33,14
SB 46,716,Senate,1990-06-05,Passed,,33,13
SB 46,716,Senate,1990-06-05,Read 3rd time,,33,12
SB 46,716,Senate,1990-06-05,Record vote,,33,11
SB 46,716,Senate,1990-06-05,Rules suspended,,33,10
SB 46,716,Senate,1990-06-05,Read 2nd time & passed to engrossment,,33,9
SB 46,716,Senate,1990-06-05,Rules suspended,,33,8
SB 46,716,Senate,1990-06-05,Reported favorably w/o amendments,,25,7
SB 46,716,Senate,1990-06-05,Testimony taken in committee,,,6
SB 46,716,Senate,1990-06-05,Considered in public hearing,,,5
SB 46,716,Senate,1990-06-05,Posting rule suspended,,24,4
SB 46,716,Senate,1990-06-05,Referred to Health & Human Services,,14,3
SB 46,716,Senate,1990-06-05,Read first time,,14,2
SB 46,716,Senate,1990-06-05,Filed,,,1
SB 47,716,House,1990-06-05,Received from the Senate,,33,14
SB 47,716,Senate,1990-06-05,Record vote,,33,13
SB 47,716,Senate,1990-06-05,Passed,,33,12
SB 47,716,Senate,1990-06-05,Read 3rd time,,33,11
SB 47,716,Senate,1990-06-05,Record vote,,33,10
SB 47,716,Senate,1990-06-05,Rules suspended,,33,9
SB 47,716,Senate,1990-06-05,Read 2nd time & passed to engrossment,,33,8
SB 47,716,Senate,1990-06-05,Rules suspended,,33,7
SB 47,716,Senate,1990-06-05,Reported favorably w/o amendments,,25,6
SB 47,716,Senate,1990-06-05,Considered in public hearing,,,5
SB 47,716,Senate,1990-06-05,Posting rule suspended,,23,4
SB 47,716,Senate,1990-06-05,Referred to Criminal Justice,,14,3
SB 47,716,Senate,1990-06-05,Read first time,,14,2
SB 47,716,Senate,1990-06-05,Filed,,,1
SB 48,716,Senate,1990-06-05,Referred to State Affairs,,14,3
SB 48,716,Senate,1990-06-05,Read first time,,14,2
SB 48,716,Senate,1990-06-05,Filed,,,1
SB 55,716,Senate,1990-06-06,Reported favorably w/o amendments,,43,6
SB 55,716,Senate,1990-06-06,Considered in public hearing,,,5
SB 55,716,Senate,1990-06-05,Posting rule suspended,,38,4
SB 55,716,Senate,1990-06-05,Referred to Economic Development,,25,3
SB 55,716,Senate,1990-06-05,Read first time,,25,2
SB 55,716,Senate,1990-06-05,Filed,,,1
SB 56,716,Senate,1990-06-06,Reported favorably w/o amendments,,43,6
SB 56,716,Senate,1990-06-06,Considered in public hearing,,,5
SB 56,716,Senate,1990-06-05,Posting rule suspended,,38,4
SB 56,716,Senate,1990-06-05,Referred to Economic Development,,25,3
SB 56,716,Senate,1990-06-05,Read first time,,25,2
SB 56,716,Senate,1990-06-05,Filed,,,1
SB 62,716,House,1990-06-06,Received from the Senate,,90,14
SB 62,716,Senate,1990-06-06,Passed,,49,13
SB 62,716,Senate,1990-06-06,Read 3rd time,,49,12
SB 62,716,Senate,1990-06-06,Record vote,,49,11
SB 62,716,Senate,1990-06-06,Rules suspended,,49,10
SB 62,716,Senate,1990-06-06,Read 2nd time & passed to engrossment,,48,9
SB 62,716,Senate,1990-06-06,Rules suspended,,48,8
SB 62,716,Senate,1990-06-06,Printing rule suspended,,48,7
SB 62,716,Senate,1990-06-06,Reported favorably w/o amendments,,43,6
SB 62,716,Senate,1990-06-06,Considered in public hearing,,,5
SB 62,716,Senate,1990-06-05,Posting rule suspended,,38,4
SB 62,716,Senate,1990-06-05,Referred to Economic Development,,26,3
SB 62,716,Senate,1990-06-05,Read first time,,26,2
SB 62,716,Senate,1990-06-05,Filed,,,1
SB 63,716,Senate,1990-06-05,Referred to Health & Human Services,,26,3
SB 63,716,Senate,1990-06-05,Read first time,,26,2
SB 63,716,Senate,1990-06-05,Filed,,,1
SB 66,716,House,1990-06-06,Received from the Senate,,90,14
SB 66,716,Senate,1990-06-06,Passed,,49,13
SB 66,716,Senate,1990-06-06,Read 3rd time,,49,12
SB 66,716,Senate,1990-06-06,Record vote,,49,11
SB 66,716,Senate,1990-06-06,Rules suspended,,49,10
SB 66,716,Senate,1990-06-06,Read 2nd time & passed to 3rd reading,,49,9
SB 66,716,Senate,1990-06-06,Rules suspended,,49,8
SB 66,716,Senate,1990-06-06,Printing rule suspended,,49,7
SB 66,716,Senate,1990-06-06,Reported favorably w/o amendments,,43,6
SB 66,716,Senate,1990-06-06,Considered in public hearing,,,5
SB 66,716,Senate,1990-06-05,Posting rule suspended,,38,4
SB 66,716,Senate,1990-06-05,Referred to Economic Development,,26,3
SB 66,716,Senate,1990-06-05,Read first time,,26,2
SB 66,716,Senate,1990-06-05,Filed,,,1
SCR 3,716,Senate,1990-06-13,Signed by the Governor,,131,12
SCR 3,716,Senate,1990-06-07,Sent to the Governor,,130,11
SCR 3,716,House,1990-06-07,Signed in the House,,105,10
SCR 3,716,Senate,1990-06-07,Signed in the Senate,,128,9
SCR 3,716,Senate,1990-06-07,House passage reported,,129,8
SCR 3,716,House,1990-06-07,Sent to the Senate,,,7
SCR 3,716,House,1990-06-07,Adopted,,105,6
SCR 3,716,House,1990-06-07,Rules suspended,,,5
SCR 3,716,House,1990-06-07,Received from the Senate,,104,4
SCR 3,716,Senate,1990-06-07,Read & adopted,,127,3
SCR 3,716,Senate,1990-06-07,Rules suspended,,127,2
SCR 3,716,Senate,1990-06-07,Filed,,,1
SR 1,716,Senate,1990-06-04,Read & adopted,,6,1
SR 16,716,Senate,1990-06-06,Read & adopted,,89,1
SR 30,716,Senate,1990-06-07,Read & adopted,,126,1
SR 58,716,Senate,1990-06-07,Read & adopted,,125,1
SR 60,716,Senate,1990-06-07,Read & adopted,,122,1
SB 29,716,Senate,1990-06-06,Reported favorably w/o amendments,,43,6
SB 29,716,Senate,1990-06-05,Considered in public hearing,,,5
SB 29,716,Senate,1990-06-05,Posting rule suspended,,23,4
SB 29,716,Senate,1990-06-04,Referred to Criminal Justice,,4,3
SB 29,716,Senate,1990-06-04,Read first time,,4,2
SB 29,716,Senate,1990-06-04,Filed,,,1
SB 30,716,House,1990-06-05,Received from the Senate,,32,13
SB 30,716,Senate,1990-06-05,Passed,,37,12
SB 30,716,Senate,1990-06-05,Read 3rd time,,37,11
SB 30,716,Senate,1990-06-05,Record vote,,37,10
SB 30,716,Senate,1990-06-05,Rules suspended,,37,9
SB 30,716,Senate,1990-06-05,Read 2nd time & passed to engrossment,,37,8
SB 30,716,Senate,1990-06-05,Rules suspended,,37,7
SB 30,716,Senate,1990-06-05,Reported favorably w/o amendments,,25,6
SB 30,716,Senate,1990-06-05,Considered in public hearing,,,5
SB 30,716,Senate,1990-06-05,Posting rule suspended,,23,4
SB 30,716,Senate,1990-06-04,Referred to Criminal Justice,,4,3
SB 30,716,Senate,1990-06-04,Read first time,,4,2
SB 30,716,Senate,1990-06-04,Filed,,,1
SB 31,716,Senate,1990-06-05,Posting rule suspended,,23,4
SB 31,716,Senate,1990-06-04,Referred to Criminal Justice,,4,3
SB 31,716,Senate,1990-06-04,Read first time,,4,2
SB 31,716,Senate,1990-06-04,Filed,,,1
SB 32,716,Senate,1990-06-05,Posting rule suspended,,23,4
SB 32,716,Senate,1990-06-04,Referred to Criminal Justice,,4,3
SB 32,716,Senate,1990-06-04,Read first time,,4,2
SB 32,716,Senate,1990-06-04,Filed,,,1
SB 33,716,Senate,1990-06-04,Referred to Jurisprudence,,4,3
SB 33,716,Senate,1990-06-04,Read first time,,4,2
SB 33,716,Senate,1990-06-04,Filed,,,1
SB 34,716,Senate,1990-06-18,Effective immediately,,,35
SB 34,716,Senate,1990-06-18,Signed by the Governor,,132,34
SB 34,716,Senate,1990-06-07,Sent to the Governor,,130,33
SB 34,716,House,1990-06-07,Signed in the House,,105,32
SB 34,716,Senate,1990-06-07,Signed in the Senate,,128,31
SB 34,716,Senate,1990-06-06,House passage reported,,48,30
SB 34,716,House,1990-06-06,Sent to the Senate,,,29
SB 34,716,House,1990-06-06,Record vote,,86,28
SB 34,716,House,1990-06-06,Passed,,86,27
SB 34,716,House,1990-06-06,Read 3rd time,,86,26
SB 34,716,House,1990-06-06,Record vote,,82,25
SB 34,716,House,1990-06-06,Rules suspended,,82,24
SB 34,716,House,1990-06-06,Passed to 3rd reading,,59,23
SB 34,716,House,1990-06-06,Read 2nd time,,59,22
SB 34,716,House,1990-06-06,Placed on General State Calendar,,,21
SB 34,716,House,1990-06-06,1st Printing sent to Comm. on Cal.,,,20
SB 34,716,House,1990-06-05,Reported favorably w/o amendment(s),,92,19
SB 34,716,House,1990-06-05,Considered in formal meeting,,,18
SB 34,716,House,1990-06-05,Referred to State Affairs,,33,17
SB 34,716,House,1990-06-05,Read first time,,33,16
SB 34,716,House,1990-06-05,Received from the Senate,,31,15
SB 34,716,Senate,1990-06-05,Record vote,,38,14
SB 34,716,Senate,1990-06-05,Passed,,38,13
SB 34,716,Senate,1990-06-05,Read 3rd time,,38,12
SB 34,716,Senate,1990-06-05,Record vote,,38,11
SB 34,716,Senate,1990-06-05,Rules suspended,,38,10
SB 34,716,Senate,1990-06-05,Read 2nd time & passed to engrossment,,38,9
SB 34,716,Senate,1990-06-05,Rules suspended,,37,8
SB 34,716,Senate,1990-06-05,Reported favorably w/o amendments,,24,7
SB 34,716,Senate,1990-06-05,Considered in public hearing,,,6
SB 34,716,Senate,1990-06-05,Posting rule suspended,,23,5
SB 34,716,Senate,1990-06-05,Scheduled for public hearing on  . . . . . .,,,4
SB 34,716,Senate,1990-06-04,Referred to Intergovernmental Relations,,4,3
SB 34,716,Senate,1990-06-04,Read first time,,4,2
SB 34,716,Senate,1990-06-04,Filed,,,1
SB 35,716,Senate,1990-06-19,Effective immediately,,,35
SB 35,716,Senate,1990-06-19,Signed by the Governor,,132,34
SB 35,716,Senate,1990-06-07,Sent to the Governor,,130,33
SB 35,716,House,1990-06-07,Signed in the House,,105,32
SB 35,716,Senate,1990-06-07,Signed in the Senate,,128,31
SB 35,716,Senate,1990-06-06,House passage reported,,48,30
SB 35,716,House,1990-06-06,Sent to the Senate,,,29
SB 35,716,House,1990-06-06,Record vote,,86,28
SB 35,716,House,1990-06-06,Passed,,86,27
SB 35,716,House,1990-06-06,Read 3rd time,,86,26
SB 35,716,House,1990-06-06,Record vote,,82,25
SB 35,716,House,1990-06-06,Rules suspended,,82,24
SB 35,716,House,1990-06-06,Passed to 3rd reading,,60,23
SB 35,716,House,1990-06-06,Read 2nd time,,60,22
SB 35,716,House,1990-06-06,Placed on General State Calendar,,,21
SB 35,716,House,1990-06-06,1st Printing sent to Comm. on Cal.,,,20
SB 35,716,House,1990-06-05,Reported favorably w/o amendment(s),,92,19
SB 35,716,House,1990-06-05,Considered in formal meeting,,,18
SB 35,716,House,1990-06-05,Referred to State Affairs,,33,17
SB 35,716,House,1990-06-05,Read first time,,33,16
SB 35,716,House,1990-06-05,Received from the Senate,,33,15
SB 35,716,Senate,1990-06-05,Record vote,,37,14
SB 35,716,Senate,1990-06-05,Passed,,37,13
SB 35,716,Senate,1990-06-05,Read 3rd time,,37,12
SB 35,716,Senate,1990-06-05,Record vote,,37,11
SB 35,716,Senate,1990-06-05,Rules suspended,,37,10
SB 35,716,Senate,1990-06-05,Read 2nd time & passed to engrossment,,37,9
SB 35,716,Senate,1990-06-05,Rules suspended,,37,8
SB 35,716,Senate,1990-06-05,Reported favorably w/o amendments,,24,7
SB 35,716,Senate,1990-06-05,Considered in public hearing,,,6
SB 35,716,Senate,1990-06-05,Posting rule suspended,,23,5
SB 35,716,Senate,1990-06-05,Scheduled for public hearing on  . . . . . .,,,4
SB 35,716,Senate,1990-06-04,Referred to Intergovernmental Relations,,4,3
SB 35,716,Senate,1990-06-04,Read first time,,4,2
SB 35,716,Senate,1990-06-04,Filed,,,1
SB 36,716,Senate,1990-06-04,Referred to State Affairs,,4,3
SB 36,716,Senate,1990-06-04,Read first time,,4,2
SB 36,716,Senate,1990-06-04,Filed,,,1
SB 37,716,House,1990-06-05,Received from the Senate,,32,14
