bill_number,session,summary,keywords,authors,coauthors,sponsors,cosponsors,house_committee,hc_status,senate_committee,sc_status,bill_url
SB 937,87R,Relating to an excused absence from a public institution of higher education for a student called to required military service.,"Education--Higher--Admission & Attendance (I0257); Education--Higher--Institutions & Programs (I0223); Military & Veterans (I0535); HIGHER EDUCATION COORDINATING BOARD, TEXAS (V4280)",Campbell,,Tinderholt,,Higher Education,Out of committee,Veteran Affairs,Out of committee,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=87R&Bill=SB937
SB 938,87R,Relating to an exemption from the franchise tax and certain filing fees for certain businesses owned by veterans during an initial period of operation in the state.,"Business & Commerce--General (I0050); Military & Veterans (I0535); Taxation--Franchise (I0807); COMPTROLLER OF PUBLIC ACCOUNTS (V2608); SECRETARY OF STATE (V0042); VETERANS COMMISSION, TEXAS (V0016)",Campbell; Gutierrez; Hall; Powell,Eckhardt; Hinojosa; Zaffirini,Holland,,Ways & Means,Out of committee,Finance,Out of committee,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=87R&Bill=SB938
SB 1079,87R,Relating to monthly reports of certain activity of the Department of Family and Protective Services.,"Family--Child Protection (I0351); CHILD ABUSE (S4256); FAMILY & PROTECTIVE SERVICES, DEPARTMENT OF (V0461)",Campbell,,Noble,,Human Services,Out of committee,Health & Human Services,Out of committee,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=87R&Bill=SB1079
SB 1080,87R,Relating to service contracts for leased or purchased motor vehicles.,Consumer Protection (I0080); Financial--General (I0365); Occupational Regulation--Other Trades & Professions (I0541); Vehicles & Traffic--General (I0865); MOTOR VEHICLE LEASING (S0146),Campbell,,,,,,Business & Commerce,In committee,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=87R&Bill=SB1080
SB 1082,87R,Relating to parental access to curriculum materials used in a public school's human sexuality instruction.,Education--Primary & Secondary--Curriculum (I0228); PARENTAL RIGHTS (S0095); SEX EDUCATION (S0827),Campbell,,,,Public Education,In committee,Education,Out of committee,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=87R&Bill=SB1082
SB 1083,87R,Relating to parental approval for a student's participation in human sexuality instruction in public schools.,Education--Primary & Secondary--Curriculum (I0228); PARENTAL CONSENT (S0318); SEX EDUCATION (S0827),Campbell,,,,Public Education,In committee,Education,Out of committee,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=87R&Bill=SB1083
SB 1163,87R,Relating to the criminal punishment and conditions of community supervision for the offense of obstructing a highway or other passageway; increasing a criminal penalty.,Crimes--Miscellaneous (I0200); Vehicles & Traffic--Rules of Road (I0860); MANDATORY & COMMUNITY SUPERVISION (S2314),Campbell,,,,,,Criminal Justice,In committee,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=87R&Bill=SB1163
SB 1164,87R,Relating to the prosecution of the offense of sexual assault.,Crimes--Against Persons--Sexual (I0171); SEXUAL ASSAULT (S4375),Campbell,,Collier,,Criminal Jurisprudence,Out of committee,Criminal Justice,Out of committee,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=87R&Bill=SB1164
SB 1166,87R,Relating to who may request a public hearing from the Texas Commission on Environmental Quality related to the construction of a concrete plant.,"Environment--Air (I0325); CEMENT & CONCRETE (S0315); ENVIRONMENTAL QUALITY, TEXAS COMMISSION ON (V0334)",Campbell,,,,,,Natural Resources & Economic Development,In committee,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=87R&Bill=SB1166
SB 1167,87R,Relating to boundaries of the Anthem Municipal Utility District; affecting the authority to issue bonds.,ANTHEM MUNICIPAL UTILITY DISTRICT (D1435); Special Districts & Authorities--Municipal Utility Districts (I0009); Special Districts & Authorities--Water & Utility (I0755),Campbell,,"King, Tracy O.",,Land & Resource Management,Out of committee,Local Government,Out of committee,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=87R&Bill=SB1167
SB 1168,87R,Relating to the authority of a municipality to impose a fine or fee in certain areas in the municipality's extraterritorial jurisdiction.,City Government--Annexation (I0063); City Government--General (I0060); Fees & Other Nontax Revenue--Local (I0361),Campbell,,"Bell, Cecil",,Land & Resource Management,Out of committee,Local Government,Out of committee,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=87R&Bill=SB1168
SB 1169,87R,Relating to the authority of a county to require a person to obtain a building permit from the county for certain portable structures.,County Government--General (I0096); County Government--Land Use & Zoning (I0098); PERMITS (S0011),Campbell,,,,County Affairs,In committee,Local Government,Out of committee,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=87R&Bill=SB1169
SB 1439,87R,"Relating to required written notice to a physician, intern, or resident of an educational institution before directly or indirectly performing or participating in an elective abortion.",Abortion (I0005); Health Care Providers (I0387),Campbell; Bettencourt; Hall; Hughes; Kolkhorst; Paxton; Schwertner; Springer,Birdwell,"King, Phil; Klick; Oliverson",,Public Health,Out of committee,State Affairs,Out of committee,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=87R&Bill=SB1439
SB 1440,87R,Relating to the medical use of low-THC cannabis by veterans with post-traumatic stress disorder under the Texas Compassionate Use Act.,Health--Other Diseases & Medical Conditions (I0383); Mental Health & Substance Abuse (I0019); Military & Veterans (I0535); MARIHUANA (S3105),Campbell,,,,,,Health & Human Services,In committee,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=87R&Bill=SB1440
SB 1441,87R,Relating to withdrawals of water from the Edwards Aquifer to supply a military installation.,"SAN ANTONIO, CITY OF (G0013); City Government--Utilities (I0068); Military & Veterans (I0535); Special Districts & Authorities--Groundwater Conserve Dist. (I0013); EDWARDS AQUIFER (S0068)",Campbell,Gutierrez; Menéndez,Lopez,,Natural Resources,Out of committee,Veteran Affairs,Out of committee,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=87R&Bill=SB1441
SB 1442,87R,Relating to regulation of health care sharing ministries; providing civil penalties.,Health--General (I0385); Insurance--Health & Accident (I0422); Religion (I0646); ATTORNEY GENERAL (V2811),Campbell,,,,,,Business & Commerce,In committee,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=87R&Bill=SB1442
SB 1443,87R,Relating to restoring electric service to certain vulnerable customers after a power outage and customer communication.,Utilities--Electric (I0831); ALERT SYSTEM (S0523); PUBLIC UTILITY COMMISSION (V0023),Campbell,Blanco,,,,,Business & Commerce,In committee,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=87R&Bill=SB1443
SB 1675,87R,Relating to procedures for early voting by mail.,Disaster Preparedness & Relief (I0211); Elections--Administration (I0277); Elections--Early Voting (I0260); Governor (I0375); Political Subdivisions (I0588),Campbell; Bettencourt; Buckingham; Hall; Hancock; Hughes; Kolkhorst; Paxton; Perry; Schwertner; Springer,Birdwell,Paddie,,Elections,Out of committee,State Affairs,Out of committee,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=87R&Bill=SB1675
SB 1678,87R,"Relating to the prohibited release by a public agency of information regarding the members, supporters, or volunteers of or donors to certain nonprofit organizations; creating a criminal offense.","Charitable & Nonprofit Organizations (I0055); Courts--General (I0160); Crimes--Miscellaneous (I0200); Political Subdivisions (I0588); Protection of Personal Information (I0003); State Agencies, Boards & Commissions (I0749); GIFTS & DONATIONS (S0122)",Campbell,,,,State Affairs,In committee,State Affairs,Out of committee,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=87R&Bill=SB1678
SB 1776,87R,Relating to the inclusion of an elective course on the founding principles of the United States in the curriculum for public high school students and the posting of the founding documents of the United States in public school buildings.,Education--Primary & Secondary--Curriculum (I0228); Education--Primary & Secondary--General (I0230); Education--Primary & Secondary--Teachers (I0242),Campbell,Buckingham; Hall; Kolkhorst,"Bell, Keith; Allison; Harris; Toth","Dean; Ellzey; Hefner; King, Phil; Lozano; Middleton; Parker; Patterson; Paul; Stephenson; Stucky; Swanson; Tinderholt; Wilson",Public Education,Out of committee,Education,Out of committee,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=87R&Bill=SB1776
SB 1885,87R,Relating to open meetings of governmental bodies.,Open Meetings (I0546); INTERNET (S0130); TELEPHONES & TELEPHONE DIRECTORIES (S5657),Campbell,,,,,,Business & Commerce,In committee,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=87R&Bill=SB1885
SB 1886,87R,"Relating to the manner in which an individual who has elected to defer collection of a tax, abate a suit to collect delinquent tax, or abate a sale to foreclose a tax lien on the individual's residence homestead is listed on the delinquent tax roll of a taxing unit.","Aging (I0015); Disabilities, Persons with (I0380); Military & Veterans (I0535); Property Interests--Homestead (I0616); Taxation--Property-Assessment & Collection (I0798)",Campbell,,,,,,Local Government,Out of committee,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=87R&Bill=SB1886
SB 2116,87R,Relating to prohibiting contracts or other agreements with certain foreign-owned companies in connection with critical infrastructure in this state.,"Business & Commerce--General (I0050); Governor (I0375); Purchasing--General (I0642); LONE STAR INFRASTRUCTURE PROTECTION ACT (PN7RT); HOMELAND SECURITY COUNCIL (V0675); PUBLIC SAFETY, DEPARTMENT OF (V0251)",Campbell; Hall,Birdwell; Buckingham; Kolkhorst; Nelson; Paxton; Springer; Taylor,Parker,,State Affairs,Out of committee,Business & Commerce,Out of committee,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=87R&Bill=SB2116
SB 2158,87R,Relating to requiring the Texas Education Agency to provide identification kits to school districts and open-enrollment charter schools for distribution to the parent or legal custodian of certain students.,"Education--Primary & Secondary--General (I0230); Minors--Health & Safety (I0533); TEXAS CHILD IDENTIFICATION ACT OF 2021 (PK8LH); BIOMETRIC IDENTIFIERS & VOICEPRINTS (S0449); DNA (S0100); EDUCATION AGENCY, TEXAS (V9941)",Campbell,Lucio; Schwertner,Frank,,Public Education,Out of committee,Education,Out of committee,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=87R&Bill=SB2158
SB 2183,87R,"Relating to the boundaries of, and validating certain acts and proceedings of, the Driftwood Conservation District.",DRIFTWOOD CONSERVATION DISTRICT (D1450); Special Districts & Authorities--Water & Utility (I0755); Validating Acts (I0835),Campbell,,"King, Tracy O.",,Land & Resource Management,Out of committee,"Water, Agriculture & Rural Affairs",Out of committee,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=87R&Bill=SB2183
SCR 22,87R,Designating Kyle as the official Pie Capital of Texas for a 10-year period beginning in 2021.,"KYLE, CITY OF (G0592); Resolutions--Official Designations--Capitals (I0716); PIE CAPITAL OF TEXAS (NK719)",Campbell,,Zwiener,,"Culture, Recreation & Tourism",Out of committee,Administration,Out of committee,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=87R&Bill=SCR22
SCR 38,87R,Designating the Texas star mushroom as the official State Mushroom of Texas.,"Resolutions--Official Designations--State Symbols (I0718); STAR MUSHROOM, TEXAS (NB4BD); STATE MUSHROOM (ND6AD)",Campbell,,,,,,Administration,In committee,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=87R&Bill=SCR38
SCR 50,87R,Directing the governor of the State of Texas to award the Texas Legislative Medal of Honor to U.S. Army Private Marcelino Serna and to U.S. Coast Guard Seaman Apprentice William Ray Flores.,"Resolutions--Legislative Policy (I0685); FLORES, WILLIAM RAY (NN3H4); SERNA, MARCELINO (NA86U); LEGISLATIVE MEDAL OF HONOR, TEXAS (S0552)",Campbell,Blanco; Eckhardt; Hall,Raymond; Lopez,,Defense & Veterans' Affairs,Out of committee,Veteran Affairs,Out of committee,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=87R&Bill=SCR50
SJR 35,87R,Proposing a constitutional amendment authorizing the legislature to provide for an exemption from ad valorem taxation of all or part of the market value of the residence homestead of the surviving spouse of a member of the armed services of the United States who is killed or fatally injured in the line of duty.,Military & Veterans (I0535); Property Interests--Homestead (I0616); Resolutions--Constitutional Amendments (I0661); Taxation--Property-Appraisals & Appraisal Districts (I0792); Taxation--Property-Exemptions (I0793),Campbell; Bettencourt; Blanco; Gutierrez; Hall; Hancock; Hinojosa; Huffman; Lucio; Menéndez; Paxton; Perry; Powell; Schwertner; Seliger; Springer; Whitmire,Taylor,Lopez; Bucy,,Ways & Means,Out of committee,Veteran Affairs,Out of committee,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=87R&Bill=SJR35
SJR 58,87R,Proposing a constitutional amendment to prohibit a person from being placed on a ballot as a candidate for public office if the person has an outstanding financial obligation payable to the Texas Ethics Commission.,"Elections--Candidates (I0280); Resolutions--Constitutional Amendments (I0661); ETHICS COMMISSION, TEXAS (V9939)",Campbell,,,,,,State Affairs,Out of committee,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=87R&Bill=SJR58
SJR 61,87R,Proposing a constitutional amendment prohibiting temporary suspension of absentee voting procedures.,Elections--Administration (I0277); Elections--General (I0310); Resolutions--Constitutional Amendments (I0661),Campbell; Bettencourt; Buckingham; Hall; Hancock; Hughes; Kolkhorst; Paxton; Perry; Schwertner; Springer,,,,,,State Affairs,Out of committee,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=87R&Bill=SJR61
SR 57,87R,"In memory of William Walter ""Bud"" Burnett.","Resolutions--Memorial (I0710); BURNETT, WILLIAM WALTER ""BUD"" (N95YT)",Campbell,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=87R&Bill=SR57
SR 107,87R,Recognizing Randy Moczygemba on the occasion of his retirement.,"Resolutions--Congratulatory & Honorary (I0705); MOCZYGEMBA, RANDY (NU2WZ)",Campbell,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=87R&Bill=SR107
SR 108,87R,Recognizing Frank Follis on the occasion of his retirement.,"Resolutions--Congratulatory & Honorary (I0705); FOLLIS, FRANK (NN0PD)",Campbell,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=87R&Bill=SR108
SR 119,87R,"Recognizing February 28 to March 6, 2021, as Obesity Care Week.",OBESITY CARE WEEK (HD36J); Resolutions--Official Designations--Special Dates (I0721),Campbell,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=87R&Bill=SR119
SR 126,87R,Recognizing the Geronimo Creek Atmospheric Monitoring Station for its ongoing atmospheric measurements.,Resolutions--Congratulatory & Honorary (I0705); GERONIMO CREEK ATMOSPHERIC MONITORING STATION (NW11C),Campbell,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=87R&Bill=SR126
SR 177,87R,Recognizing the fourth week of March 2021 as Hereditary Colon Cancer Syndrome Awareness Week.,HEREDITARY COLON CANCER SYNDROME AWARENESS WEEK (HC34P); Resolutions--Official Designations--Special Dates (I0721),Campbell,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=87R&Bill=SR177
SR 185,87R,Recognizing Comal County on the occasion of its 175th anniversary.,COMAL COUNTY (G4794); Resolutions--Congratulatory & Honorary (I0705),Campbell,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=87R&Bill=SR185
SR 189,87R,Recognizing the Hidden Heroes campaign and the state’s military and veteran caregivers.,Resolutions--Congratulatory & Honorary (I0705); HIDDEN HEROES CAMPAIGN (N62LB),Campbell,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=87R&Bill=SR189
SR 216,87R,Commemorating the 2021 State Civics Fair and its participants.,Resolutions--Congratulatory & Honorary (I0705); STATE CIVICS FAIR (NU4JJ),Campbell; Menéndez,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=87R&Bill=SR216
SR 237,87R,"Recognizing April 13, 2021, as Alzheimer's Association State Advocacy Day.",ALZHEIMER'S ASSOCIATION STATE ADVOCACY DAY (H1744); Resolutions--Official Designations--Special Dates (I0721),Campbell; Powell,Springer,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=87R&Bill=SR237
SR 248,87R,Recognizing April 2021 as the Month of the Military Child.,MILITARY CHILD MONTH (HL8G9); Resolutions--Official Designations--Special Dates (I0721),Campbell; Birdwell; Blanco; Hall; Hinojosa,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=87R&Bill=SR248
SR 249,87R,In memory of Sunnye Lynn Collins Hubble.,"Resolutions--Memorial (I0710); HUBBLE, SUNNYE LYNN COLLINS (NG5MJ)",Campbell,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=87R&Bill=SR249
SR 326,87R,Recognizing B. D. Tiner on the occasion of his retirement.,"Resolutions--Congratulatory & Honorary (I0705); TINER, B. D. (NM5NB)",Campbell,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=87R&Bill=SR326
SR 384,87R,Recognizing Michael Meek on the occasion of  his retirement.,"Resolutions--Congratulatory & Honorary (I0705); MEEK, MICHAEL (NR39G)",Campbell,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=87R&Bill=SR384
SR 385,87R,Recognizing Benjamin Reynolds for his service as an intern for the Senate Committee on Veteran Affairs and Border Security.,"Resolutions--Congratulatory & Honorary (I0705); REYNOLDS, BENJAMIN (NF9FR)",Campbell,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=87R&Bill=SR385
SR 386,87R,Recognizing Drew Eisenman for his service as an intern for the Senate Committee on Veteran Affairs and Border Security.,"Resolutions--Congratulatory & Honorary (I0705); EISENMAN, DREW (N628X)",Campbell,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=87R&Bill=SR386
SR 387,87R,Recognizing Nathan McCracken for his service as an intern for the Senate Committee on Veteran Affairs and Border Security.,"Resolutions--Congratulatory & Honorary (I0705); MCCRACKEN, NATHAN (NH0GI)",Campbell,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=87R&Bill=SR387
SR 388,87R,Recognizing Robert Pedrigi for his service as an intern for the Senate Committee on Veteran Affairs and Border Security.,"Resolutions--Congratulatory & Honorary (I0705); PEDRIGI, ROBERT (NM6F4)",Campbell,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=87R&Bill=SR388
SR 394,87R,Recognizing the Texas Pediatric Society on the occasion of its 100th anniversary.,"Resolutions--Congratulatory & Honorary (I0705); PEDIATRIC SOCIETY, TEXAS (NU5JL)",Campbell; Buckingham; Schwertner,Lucio,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=87R&Bill=SR394
SR 514,87R,Recognizing Endeavors for its service to people in crisis.,Resolutions--Congratulatory & Honorary (I0705); ENDEAVORS (NL800),Campbell; Gutierrez; Menéndez; Zaffirini,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=87R&Bill=SR514
SR 515,87R,Recognizing Memorial Day 2021.,MEMORIAL DAY (H0175); Resolutions--Congratulatory & Honorary (I0705),Campbell; Alvarado; Bettencourt; Birdwell; Blanco; Buckingham; Creighton; Eckhardt; Gutierrez; Hall; Hancock; Hinojosa; Huffman; Hughes; Johnson; Kolkhorst; Lucio; Menéndez; Miles; Nelson; Nichols; Paxton; Perry; Powell; Schwertner; Seliger; Springer; Taylor; West; Whitmire; Zaffirini,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=87R&Bill=SR515
SR 554,87R,Recognizing Seth Woolbert for his service as a legislative intern.,"Resolutions--Congratulatory & Honorary (I0705); WOOLBERT, SETH (NV2B5)",Campbell,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=87R&Bill=SR554
SR 555,87R,Recognizing Ansh Samdaria for his service as a legislative intern.,"Resolutions--Congratulatory & Honorary (I0705); SAMDARIA, ANSH (NN5KF)",Campbell,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=87R&Bill=SR555
SR 556,87R,Recognizing Alex San Martin for his service as a legislative intern.,"Resolutions--Congratulatory & Honorary (I0705); SAN MARTIN, ALEX (NZ5D1)",Campbell,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=87R&Bill=SR556
SR 557,87R,Recognizing Elizabeth Stevenson for her service as a legislative intern.,"Resolutions--Congratulatory & Honorary (I0705); STEVENSON, ELIZABETH (NP9VQ)",Campbell,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=87R&Bill=SR557
SB 4,87R,Relating to provisions in agreements between governmental entities and professional sports teams requiring the United States national anthem to be played at team events.,"Amusements, Games, Sports (I0034); Occupational Regulation--Other Trades & Professions (I0541)",Buckingham; Bettencourt; Campbell; Creighton; Hinojosa; Kolkhorst; Paxton; Perry; Schwertner; Taylor,,Burrows,,State Affairs,Out of committee,State Affairs,Out of committee,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=87R&Bill=SB4
SB 6,87R,Relating to liability for certain claims arising during a pandemic or disaster related to a pandemic.,Civil Remedies & Liabilities (I0065); Day Care (I0209); Disaster Preparedness & Relief (I0211); Education--Higher--General (I0231); Education--Junior College Districts (I0225); Education--School Districts (I0220); Health Care Providers (I0387); Health--Emergency Services & Personnel (I0384); Health--Other Diseases & Medical Conditions (I0383); COVID-19 (SB9YM); PHYSICIANS (S1282),Hancock; Bettencourt; Campbell; Creighton; Huffman; Nelson; Paxton; Perry; Springer,Buckingham; Hughes,Leach,"Dean; Thompson, Ed",Judiciary & Civil Jurisprudence,Out of committee,Business & Commerce,Out of committee,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=87R&Bill=SB6
SB 7,87R,"Relating to election integrity and security, including by preventing fraud in the conduct of elections in this state; increasing criminal penalties; creating criminal offenses.",Courts--Appellate (I0125); Courts--County & Statutory (I0115); Courts--District (I0120); Crimes--Miscellaneous (I0200); Criminal Procedure--General (I0208); Elections--Administration (I0277); Elections--Early Voting (I0260); Elections--Election Officers (I0305); Elections--General (I0310); Elections--Registration & Suffrage (I0265); Elections--Voting Systems (I0270); Electronic Information Systems (I0311); ELECTION INTEGRITY PROTECTION ACT OF 2021 (PA6QF); FRAUD (S0166); INTERNET (S0130); VIDEO CAMERAS (S0786); ATTORNEY GENERAL (V2811); SECRETARY OF STATE (V0042); SUPREME COURT (V0311),Hughes; Bettencourt; Birdwell; Buckingham; Campbell; Creighton; Hall; Kolkhorst; Nelson; Paxton; Perry; Schwertner; Springer,Taylor,Cain; Schofield; Jetton; Klick; Oliverson,"Allison; Anderson; Ashby; Bell, Cecil; Bell, Keith; Biedermann; Bonnen; Buckley; Burns; Burrows; Button; Capriglione; Cason; Cook; Cyrier; Dean; Ellzey; Frank; Frullo; Goldman; Harless; Harris; Hefner; Holland; Hull; Kacal; King, Phil; Krause; Kuempel; Lambert; Landgraf; Leach; Leman; Lozano; Metcalf; Meyer; Middleton; Morrison; Murphy; Murr; Noble; Paddie; Parker; Patterson; Paul; Price; Rogers; Sanford; Schaefer; Shaheen; Shine; Slaton; Slawson; Smith; Smithee; Spiller; Stephenson; Stucky; Swanson; Thompson, Ed; Tinderholt; Toth; VanDeaver; Vasut; White; Wilson",Elections,Out of committee,State Affairs,Out of committee,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=87R&Bill=SB7
