bill_number,session,chamber,action_date,action,comment,journal_page,order
SB 54,711,Senate,1989-07-05,Considered in public hearing,,,5
SB 54,711,Senate,1989-07-05,Posting rule suspended,,58,4
SB 54,711,Senate,1989-06-28,Referred to State Affairs,,45,3
SB 54,711,Senate,1989-06-28,Read first time,,45,2
SB 54,711,Senate,1989-06-27,Filed,,,1
SB 61,711,Senate,1989-07-05,Referred to Education,,50,3
SB 61,711,Senate,1989-07-05,Read first time,,50,2
SB 61,711,Senate,1989-06-29,Filed,,,1
SB 102,711,House,1989-07-16,Referred to Natural Resources,,353,17
SB 102,711,House,1989-07-16,Read first time,,353,16
SB 102,711,House,1989-07-16,Received from the Senate,,352,15
SB 102,711,Senate,1989-07-16,Passed,,314,14
SB 102,711,Senate,1989-07-16,Read 3rd time,,314,13
SB 102,711,Senate,1989-07-16,Record vote,,314,12
SB 102,711,Senate,1989-07-16,Rules suspended,,314,11
SB 102,711,Senate,1989-07-16,Passed to engrossment as amended,,313,10
SB 102,711,Senate,1989-07-16,Amended,,313,9
SB 102,711,Senate,1989-07-16,Read second time,,313,8
SB 102,711,Senate,1989-07-16,Rules suspended,,313,7
SB 102,711,Senate,1989-07-13,Reported favorably w/o amendments,,282,6
SB 102,711,Senate,1989-07-13,Considered in public hearing,,,5
SB 102,711,Senate,1989-07-13,Scheduled for public hearing on  . . . . . .,,,4
SB 102,711,Senate,1989-07-12,Referred to Natural Resources,,258,3
SB 102,711,Senate,1989-07-12,Read first time,,258,2
SB 102,711,Senate,1989-07-11,Filed,,,1
SCR 1,711,Senate,1989-07-18,Signed by the Governor,,381,12
SCR 1,711,Senate,1989-07-14,Sent to the Governor,,355,11
SCR 1,711,House,1989-07-05,Signed in the House,,56,10
SCR 1,711,Senate,1989-06-27,Signed in the Senate,,38,9
SCR 1,711,Senate,1989-06-22,House passage reported,,13,8
SCR 1,711,House,1989-06-21,Sent to the Senate,,,7
SCR 1,711,House,1989-06-21,Adopted,,,6
SCR 1,711,House,1989-06-21,Rules suspended,,,5
SCR 1,711,House,1989-06-20,Received from the Senate,,,4
SCR 1,711,Senate,1989-06-20,Read & adopted,,2,3
SCR 1,711,Senate,1989-06-20,Rules suspended,,2,2
SCR 1,711,Senate,1989-06-20,Filed,,,1
SCR 3,711,Senate,1989-06-22,Referred to Jurisprudence,,12,3
SCR 3,711,Senate,1989-06-22,Read first time,,12,2
SCR 3,711,Senate,1989-06-21,Filed,,,1
SR 20,711,Senate,1989-06-22,Read & adopted,,20,1
SR 22,711,Senate,1989-06-27,Read & adopted,,41,1
SR 44,711,Senate,1989-06-27,Read & adopted,,42,1
SR 72,711,Senate,1989-06-28,Read & adopted,,48,1
SR 115,711,Senate,1989-07-07,Read & adopted,,226,1
SR 116,711,Senate,1989-07-07,Read & adopted,,226,1
SR 117,711,Senate,1989-07-07,Read & adopted,,226,1
SR 120,711,Senate,1989-07-10,Read & adopted,,241,1
SR 126,711,Senate,1989-07-10,Read & adopted,,242,1
SR 129,711,Senate,1989-07-11,Read & adopted,,255,1
SR 130,711,Senate,1989-07-11,Read & adopted,,255,1
SR 145,711,Senate,1989-07-12,Read & adopted,,260,1
SR 148,711,Senate,1989-07-13,Read & adopted,,283,1
SR 149,711,Senate,1989-07-13,Read & adopted,,283,1
SR 173,711,Senate,1989-07-16,Read & adopted,,343,1
SR 195,711,Senate,1989-07-18,Read & adopted,,362,1
SB 51,711,Senate,1989-07-11,Reported favorably with substitute,,243,10
SB 51,711,Senate,1989-07-10,Testimony taken in committee,,,9
SB 51,711,Senate,1989-07-10,Considered in public hearing,,,8
SB 51,711,Senate,1989-07-10,Scheduled for public hearing on  . . . . . .,,,7
SB 51,711,Senate,1989-06-28,No action taken in committee,,,6
SB 51,711,Senate,1989-06-28,Scheduled for public hearing on  . . . . . .,,,5
SB 51,711,Senate,1989-06-28,Posting rule suspended,,,4
SB 51,711,Senate,1989-06-27,Referred to Natural Resources,,39,3
SB 51,711,Senate,1989-06-27,Read first time,,39,2
SB 51,711,Senate,1989-06-26,Filed,,,1
SB 64,711,Senate,1989-11-01,Effective on . . . . . . . . . .,,,35
SB 64,711,Senate,1989-08-02,Signed by the Governor,,382,34
SB 64,711,Senate,1989-07-17,Sent to the Governor,,355,33
SB 64,711,House,1989-07-16,Signed in the House,,352,32
SB 64,711,Senate,1989-07-16,Signed in the Senate,,343,31
SB 64,711,Senate,1989-07-16,House passage reported,,286,30
SB 64,711,House,1989-07-16,Sent to the Senate,,,29
SB 64,711,House,1989-07-14,Passed,,335,28
SB 64,711,House,1989-07-14,Read 3rd time,,335,27
SB 64,711,House,1989-07-14,Record vote,,335,26
SB 64,711,House,1989-07-14,Rules suspended,,335,25
SB 64,711,House,1989-07-14,Passed to 3rd reading,,335,24
SB 64,711,House,1989-07-14,Read 2nd time,,335,23
SB 64,711,House,1989-07-14,Laid out in lieu of companion,,334,22
SB 64,711,House,1989-07-14,1st Printing sent to Comm. on Cal.,,,21
SB 64,711,House,1989-07-13,Reported favorably w/o amendment(s),,349,20
SB 64,711,House,1989-07-13,Considered in formal meeting,,,19
SB 64,711,House,1989-07-13,Scheduled for formal meeting on  . . . . . .,,,18
SB 64,711,House,1989-07-12,Referred to Higher Education,,270,17
SB 64,711,House,1989-07-12,Read first time,,270,16
SB 64,711,House,1989-07-12,Received from the Senate,,266,15
SB 64,711,Senate,1989-07-11,Member vote recorded in Journal,,252,14
SB 64,711,Senate,1989-07-11,Passed,,252,13
SB 64,711,Senate,1989-07-11,Read 3rd time,,252,12
SB 64,711,Senate,1989-07-11,Record vote,,252,11
SB 64,711,Senate,1989-07-11,Rules suspended,,252,10
SB 64,711,Senate,1989-07-11,Read 2nd time & passed to engrossment,,252,9
SB 64,711,Senate,1989-07-11,Rules suspended,,252,8
SB 64,711,Senate,1989-07-11,Reported favorably w/o amendments,,243,7
SB 64,711,Senate,1989-07-10,Testimony taken in committee,,,6
SB 64,711,Senate,1989-07-10,Considered in public hearing,,,5
SB 64,711,Senate,1989-07-10,Scheduled for public hearing on  . . . . . .,,,4
SB 64,711,Senate,1989-07-05,Referred to Education,,51,3
SB 64,711,Senate,1989-07-05,Read first time,,51,2
SB 64,711,Senate,1989-06-29,Filed,,,1
SB 91,711,Senate,1989-08-02,Effective in 90 days--10/18/89,,,34
SB 91,711,Senate,1989-08-02,Signed by the Governor,,382,33
SB 91,711,Senate,1989-07-17,Sent to the Governor,,355,32
SB 91,711,House,1989-07-16,Signed in the House,,352,31
SB 91,711,Senate,1989-07-16,Signed in the Senate,,342,30
SB 91,711,Senate,1989-07-16,House passage reported,,286,29
SB 91,711,House,1989-07-16,Sent to the Senate,,,28
SB 91,711,House,1989-07-14,Record vote,,330,27
SB 91,711,House,1989-07-14,Passed,,330,26
SB 91,711,House,1989-07-14,Read 3rd time,,330,25
SB 91,711,House,1989-07-14,Record vote,,329,24
SB 91,711,House,1989-07-14,Rules suspended,,329,23
SB 91,711,House,1989-07-14,Passed to 3rd reading,,329,22
SB 91,711,House,1989-07-14,Read 2nd time,,329,21
SB 91,711,House,1989-07-14,Laid out in lieu of companion,,329,20
SB 91,711,House,1989-07-14,1st Printing sent to Comm. on Cal.,,,19
SB 91,711,House,1989-07-13,Reported favorably w/o amendment(s),,349,18
SB 91,711,House,1989-07-13,Considered in formal meeting,,,17
SB 91,711,House,1989-07-13,Posting rule suspended,,291,16
SB 91,711,House,1989-07-13,Referred to Judicial Affairs,,283,15
SB 91,711,House,1989-07-13,Read first time,,283,14
SB 91,711,House,1989-07-13,Received from the Senate,,278,13
SB 91,711,Senate,1989-07-12,Passed,,265,12
SB 91,711,Senate,1989-07-12,Read 3rd time,,265,11
SB 91,711,Senate,1989-07-12,Record vote,,265,10
SB 91,711,Senate,1989-07-12,Rules suspended,,265,9
SB 91,711,Senate,1989-07-12,Read 2nd time & passed to engrossment,,265,8
SB 91,711,Senate,1989-07-12,Rules suspended,,265,7
SB 91,711,Senate,1989-07-12,Reported favorably w/o amendments,,257,6
SB 91,711,Senate,1989-07-11,Considered in public hearing,,,5
SB 91,711,Senate,1989-07-11,Posting rule suspended,,253,4
SB 91,711,Senate,1989-07-11,Referred to Intergovernmental Relations,,243,3
SB 91,711,Senate,1989-07-11,Read first time,,243,2
SB 91,711,Senate,1989-07-10,Filed,,,1
SR 111,711,Senate,1989-07-05,Read & adopted,,60,1
SR 142,711,Senate,1989-07-12,Read & adopted,,260,1
SR 159,711,Senate,1989-07-13,Read & adopted,,283,1
SR 160,711,Senate,1989-07-13,Read & adopted,,283,1
SB 13,711,House,1989-07-07,Referred to Business & Commerce,,223,20
SB 13,711,House,1989-07-07,Read first time,,223,19
SB 13,711,House,1989-07-07,Received from the Senate,,222,18
SB 13,711,Senate,1989-07-06,Record vote,,66,17
SB 13,711,Senate,1989-07-06,Passed,,66,16
SB 13,711,Senate,1989-07-06,Read 3rd time,,66,15
SB 13,711,Senate,1989-07-06,Record vote,,66,14
SB 13,711,Senate,1989-07-06,Rules suspended,,66,13
SB 13,711,Senate,1989-07-06,Passed to engrossment as amended,,65,12
SB 13,711,Senate,1989-07-06,Amended,,65,11
SB 13,711,Senate,1989-07-06,Read second time,,65,10
SB 13,711,Senate,1989-07-06,Rules suspended,,65,9
SB 13,711,Senate,1989-06-28,Reported favorably w/o amendments,,45,8
SB 13,711,Senate,1989-06-28,Testimony taken in committee,,,7
SB 13,711,Senate,1989-06-28,Considered in public hearing,,,6
SB 13,711,Senate,1989-06-28,Scheduled for public hearing on  . . . . . .,,,5
SB 13,711,Senate,1989-06-27,Posting rule suspended,,41,4
SB 13,711,Senate,1989-06-20,Referred to State Affairs,,7,3
SB 13,711,Senate,1989-06-20,Read first time,,7,2
SB 13,711,Senate,1989-06-20,Filed,,,1
SB 14,711,House,1989-07-07,Referred to Business & Commerce,,223,18
SB 14,711,House,1989-07-07,Read first time,,223,17
SB 14,711,House,1989-07-07,Received from the Senate,,222,16
SB 14,711,Senate,1989-07-06,Record vote,,66,15
SB 14,711,Senate,1989-07-06,Passed,,66,14
SB 14,711,Senate,1989-07-06,Read 3rd time,,66,13
SB 14,711,Senate,1989-07-06,Record vote,,66,12
SB 14,711,Senate,1989-07-06,Rules suspended,,66,11
SB 14,711,Senate,1989-07-06,Read 2nd time & passed to engrossment,,66,10
SB 14,711,Senate,1989-07-06,Rules suspended,,66,9
SB 14,711,Senate,1989-06-28,Reported favorably with substitute,,45,8
SB 14,711,Senate,1989-06-28,Testimony taken in committee,,,7
SB 14,711,Senate,1989-06-28,Considered in public hearing,,,6
SB 14,711,Senate,1989-06-28,Scheduled for public hearing on  . . . . . .,,,5
SB 14,711,Senate,1989-06-27,Posting rule suspended,,41,4
SB 14,711,Senate,1989-06-20,Referred to State Affairs,,7,3
SB 14,711,Senate,1989-06-20,Read first time,,7,2
SB 14,711,Senate,1989-06-20,Filed,,,1
SB 19,711,House,1989-07-07,Referred to Business & Commerce,,223,19
SB 19,711,House,1989-07-07,Read first time,,223,18
SB 19,711,House,1989-07-07,Received from the Senate,,222,17
SB 19,711,Senate,1989-07-06,Passed,,67,16
SB 19,711,Senate,1989-07-06,Read 3rd time,,67,15
SB 19,711,Senate,1989-07-06,Record vote,,67,14
SB 19,711,Senate,1989-07-06,Rules suspended,,67,13
SB 19,711,Senate,1989-07-06,Passed to engrossment as amended,,67,12
SB 19,711,Senate,1989-07-06,Amended,,67,11
SB 19,711,Senate,1989-07-06,Read second time,,67,10
SB 19,711,Senate,1989-07-06,Rules suspended,,67,9
SB 19,711,Senate,1989-06-28,Reported favorably w/o amendments,,45,8
SB 19,711,Senate,1989-06-28,Testimony taken in committee,,,7
SB 19,711,Senate,1989-06-28,Considered in public hearing,,,6
SB 19,711,Senate,1989-06-28,Scheduled for public hearing on  . . . . . .,,,5
SB 19,711,Senate,1989-06-27,Posting rule suspended,,41,4
SB 19,711,Senate,1989-06-21,Referred to State Affairs,,9,3
SB 19,711,Senate,1989-06-21,Read first time,,9,2
SB 19,711,Senate,1989-06-21,Filed,,,1
SB 20,711,Senate,1989-11-01,Effective on . . . . . . . . . .,,382,53
SB 20,711,Senate,1989-08-02,Signed by the Governor,,382,52
SB 20,711,Senate,1989-07-19,Sent to the Governor,,381,51
SB 20,711,House,1989-07-19,Signed in the House,,374,50
SB 20,711,Senate,1989-07-19,Signed in the Senate,,364,49
SB 20,711,Senate,1989-07-18,H. adoption of conf. comm. reported,,359,48
SB 20,711,House,1989-07-18,House adopted conference comm. report,,369,47
SB 20,711,House,1989-07-18,Senate adopted conf. comm. report,,363,46
SB 20,711,Senate,1989-07-17,Senate adopts conference comm. rept.,,351,45
SB 20,711,Senate,1989-07-17,Printing rule suspended,,351,44
SB 20,711,Senate,1989-07-17,Conference comm. report read & filed,,345,43
SB 20,711,House,1989-07-16,House conferees appointed,,354,42
SB 20,711,House,1989-07-16,House grants request for conf. comm.,,354,41
SB 20,711,House,1989-07-13,Senate conferees appointed,,289,40
SB 20,711,House,1989-07-13,Senate requests conference committee,,289,39
SB 20,711,House,1989-07-13,S. refused to concur in House amdt(s),,289,38
SB 20,711,House,1989-07-13,Senate recons. vote on concurrence,,289,37
SB 20,711,Senate,1989-07-13,Senate conferees appointed,,280,36
SB 20,711,Senate,1989-07-13,Senate requests conference committee,,280,35
SB 20,711,Senate,1989-07-13,S. refuses to concur in H. amendments,,280,34
SB 20,711,Senate,1989-07-13,Concurrence reconsidered,,280,33
SB 20,711,House,1989-07-13,Senate concurred in House amendment(s),,279,32
SB 20,711,Senate,1989-07-12,Senate concurs in House amendments,,262,31
SB 20,711,Senate,1989-07-12,House amendment laid before the Senate,,262,30
SB 20,711,Senate,1989-07-11,House passage as amended reported,,254,29
SB 20,711,House,1989-07-11,Sent to the Senate as amended,,,28
SB 20,711,House,1989-07-11,Passed,,247,27
SB 20,711,House,1989-07-11,Read 3rd time,,247,26
SB 20,711,House,1989-07-10,Passed to 3rd reading as amended,,238,25
SB 20,711,House,1989-07-10,Amended,,238,24
SB 20,711,House,1989-07-10,Read 2nd time,,237,23
SB 20,711,House,1989-07-10,Laid out in lieu of companion,,237,22
SB 20,711,House,1989-07-05,1st Printing sent to Comm. on Cal.,,,21
SB 20,711,House,1989-06-29,Reported favorably w/o amendment(s),,209,20
SB 20,711,House,1989-06-29,Considered in formal meeting,,,19
SB 20,711,House,1989-06-29,Referred to Public Health,,50,18
SB 20,711,House,1989-06-29,Read first time,,50,17
SB 20,711,House,1989-06-29,Received from the Senate,,,16
SB 20,711,Senate,1989-06-28,Passed,,47,15
SB 20,711,Senate,1989-06-28,Read 3rd time,,47,14
SB 20,711,Senate,1989-06-28,Record vote,,47,13
SB 20,711,Senate,1989-06-28,Rules suspended,,47,12
SB 20,711,Senate,1989-06-28,Read 2nd time & passed to engrossment,,47,11
SB 20,711,Senate,1989-06-28,Rules suspended,,47,10
SB 20,711,Senate,1989-06-27,Reported favorably with substitute,,38,9
SB 20,711,Senate,1989-06-27,Considered in public hearing,,,8
SB 20,711,Senate,1989-06-26,Left as pending business in comm.,,,7
SB 20,711,Senate,1989-06-26,Testimony taken in committee,,,6
SB 20,711,Senate,1989-06-26,Considered in public hearing,,,5
SB 20,711,Senate,1989-06-26,Scheduled for public hearing on  . . . . . .,,,4
SB 20,711,Senate,1989-06-21,Referred to Health & Human Services,,9,3
SB 20,711,Senate,1989-06-21,Read first time,,9,2
SB 20,711,Senate,1989-06-21,Filed,,,1
SB 55,711,House,1989-07-10,Referred to Public Health,,237,17
SB 55,711,House,1989-07-10,Read first time,,237,16
SB 55,711,House,1989-07-10,Received from the Senate,,234,15
SB 55,711,Senate,1989-07-07,Record vote,,208,14
SB 55,711,Senate,1989-07-07,Passed,,208,13
SB 55,711,Senate,1989-07-07,Read 3rd time,,208,12
SB 55,711,Senate,1989-07-07,Record vote,,208,11
SB 55,711,Senate,1989-07-07,Rules suspended,,208,10
SB 55,711,Senate,1989-07-07,Read 2nd time & passed to engrossment,,208,9
SB 55,711,Senate,1989-07-07,Rules suspended,,208,8
SB 55,711,Senate,1989-07-05,Reported favorably with substitute,,50,7
SB 55,711,Senate,1989-07-05,Testimony taken in committee,,,6
SB 55,711,Senate,1989-07-05,Considered in public hearing,,,5
SB 55,711,Senate,1989-07-05,Scheduled for public hearing on  . . . . . .,,,4
SB 55,711,Senate,1989-06-28,Referred to Health & Human Services,,45,3
SB 55,711,Senate,1989-06-28,Read first time,,45,2
SB 55,711,Senate,1989-06-27,Filed,,,1
SB 59,711,Senate,1989-08-02,Effective on 9/1/89,,,43
SB 59,711,Senate,1989-08-02,Signed by the Governor,,382,42
SB 59,711,Senate,1989-07-27,Sent to the Governor,,381,41
SB 59,711,Senate,1989-07-19,Sent to the Comptroller,,381,40
SB 59,711,House,1989-07-18,Signed in the House,,363,39
SB 59,711,Senate,1989-07-18,Signed in Sen. Art III Sec 49a Tx Con,,358,38
SB 59,711,House,1989-07-16,Senate concurred in House amendment(s),,352,37
SB 59,711,Senate,1989-07-16,Record vote,,291,36
SB 59,711,Senate,1989-07-16,Senate concurs in House amendments,,291,35
SB 59,711,Senate,1989-07-16,House amendment laid before the Senate,,291,34
SB 59,711,Senate,1989-07-16,Printing rule suspended,,291,33
SB 59,711,Senate,1989-07-16,House passage as amended reported,,286,32
SB 59,711,House,1989-07-16,Sent to the Senate as amended,,,31
SB 59,711,House,1989-07-14,Record vote,,301,30
SB 59,711,House,1989-07-14,Passed,,301,29
SB 59,711,House,1989-07-14,Read 3rd time,,301,28
SB 59,711,House,1989-07-14,Record vote,,300,27
SB 59,711,House,1989-07-14,Rules suspended,,300,26
SB 59,711,House,1989-07-14,Passed to 3rd reading as amended,,300,25
SB 59,711,House,1989-07-14,Amended,,300,24
SB 59,711,House,1989-07-14,Amendment withdrawn,,,23
SB 59,711,House,1989-07-14,Amendment(s) offered,,,22
SB 59,711,House,1989-07-14,Read 2nd time,,300,21
SB 59,711,House,1989-07-14,Laid out in lieu of companion,,300,20
SB 59,711,House,1989-07-14,1st Printing sent to Comm. on Cal.,,,19
SB 59,711,House,1989-07-13,Reported favorably w/amendment(s),,349,18
SB 59,711,House,1989-07-13,Considered in formal meeting,,,17
SB 59,711,House,1989-07-13,Referred to Appropriations,,283,16
SB 59,711,House,1989-07-13,Read first time,,283,15
SB 59,711,House,1989-07-13,Received from the Senate,,278,14
SB 59,711,Senate,1989-07-12,Passed,,267,13
SB 59,711,Senate,1989-07-12,Read 3rd time,,267,12
SB 59,711,Senate,1989-07-12,Record vote,,267,11
SB 59,711,Senate,1989-07-12,Rules suspended,,267,10
SB 59,711,Senate,1989-07-12,Read 2nd time & passed to engrossment,,266,9
SB 59,711,Senate,1989-07-12,Rules suspended,,266,8
SB 59,711,Senate,1989-07-12,Reported favorably with substitute,,256,7
SB 59,711,Senate,1989-07-11,Testimony taken in committee,,,6
SB 59,711,Senate,1989-07-11,Considered in public hearing,,,5
SB 59,711,Senate,1989-07-11,Scheduled for public hearing on  . . . . . .,,,4
SB 59,711,Senate,1989-07-05,Referred to Finance,,50,3
SB 59,711,Senate,1989-07-05,Read first time,,50,2
SB 59,711,Senate,1989-06-28,Filed,,,1
SB 65,711,House,1989-07-14,1st Printing sent to Comm. on Cal.,,,21
SB 65,711,House,1989-07-13,Reported favorably w/o amendment(s),,349,20
SB 65,711,House,1989-07-13,Considered in formal meeting,,,19
SB 65,711,House,1989-07-13,Referred to Appropriations,,283,18
SB 65,711,House,1989-07-13,Read first time,,283,17
SB 65,711,House,1989-07-13,Received from the Senate,,278,16
SB 65,711,Senate,1989-07-12,Record vote,,267,15
SB 65,711,Senate,1989-07-12,Passed,,267,14
SB 65,711,Senate,1989-07-12,Read 3rd time,,267,13
SB 65,711,Senate,1989-07-12,Record vote,,267,12
SB 65,711,Senate,1989-07-12,Rules suspended,,267,11
SB 65,711,Senate,1989-07-12,Read 2nd time & passed to engrossment,,267,10
SB 65,711,Senate,1989-07-12,Rules suspended,,232,9
SB 65,711,Senate,1989-07-12,Reported favorably with substitute,,256,8
SB 65,711,Senate,1989-07-11,Testimony taken in committee,,,7
SB 65,711,Senate,1989-07-11,Considered in public hearing,,,6
SB 65,711,Senate,1989-07-11,Scheduled for public hearing on  . . . . . .,,,5
SB 65,711,Senate,1989-07-10,Posting rule suspended,,232,4
SB 65,711,Senate,1989-07-05,Referred to Finance,,51,3
SB 65,711,Senate,1989-07-05,Read first time,,51,2
SB 65,711,Senate,1989-06-30,Filed,,,1
SB 73,711,House,1989-07-12,Referred to Liquor Regulation,,270,16
SB 73,711,House,1989-07-12,Read first time,,270,15
SB 73,711,House,1989-07-12,Received from the Senate,,266,14
SB 73,711,Senate,1989-07-11,Record vote,,249,13
SB 73,711,Senate,1989-07-11,Passed,,249,12
SB 73,711,Senate,1989-07-11,Read 3rd time,,249,11
SB 73,711,Senate,1989-07-11,Record vote,,249,10
SB 73,711,Senate,1989-07-11,Rules suspended,,249,9
SB 73,711,Senate,1989-07-11,Read 2nd time & passed to engrossment,,249,8
SB 73,711,Senate,1989-07-11,Rules suspended,,249,7
SB 73,711,Senate,1989-07-11,Reported favorably w/o amendments,,243,6
SB 73,711,Senate,1989-07-10,Considered in public hearing,,,5
SB 73,711,Senate,1989-07-10,Scheduled for public hearing on  . . . . . .,,,4
SB 73,711,Senate,1989-07-06,Referred to Natural Resources,,64,3
SB 73,711,Senate,1989-07-06,Read first time,,64,2
SB 73,711,Senate,1989-07-06,Filed,,,1
SB 76,711,Senate,1989-07-10,Read 2nd time & passed to engrossment,,235,9
SB 76,711,Senate,1989-07-10,Rules suspended,,235,8
SB 76,711,Senate,1989-07-10,Reported favorably w/o amendments,,228,7
SB 76,711,Senate,1989-07-10,Considered in public hearing,,,6
SB 76,711,Senate,1989-07-10,Scheduled for public hearing on  . . . . . .,,,5
