bill_number,session,chamber,action_date,action,comment,journal_page,order
HB 26,881,House,2023-05-30,Filed,,,1
HJR 3,881,House,2023-05-30,Filed,,,1
HB 31,881,House,2023-05-30,Filed,,,1
HB 30,881,House,2023-05-30,Filed,,,1
HJR 6,881,House,2023-05-30,Filed,,,1
HB 3,881,House,2023-05-30,Filed,,,1
HB 4,881,House,2023-05-30,Filed,,,1
HB 6,881,House,2023-05-30,Filed,,,1
HCR 1,881,House,2023-05-30,Filed,,,1
HB 34,881,House,2023-05-30,Filed,,,1
HB 35,881,House,2023-05-30,Filed,,,1
HJR 7,881,House,2023-05-30,Filed,,,1
HB 14,881,House,2023-05-30,Filed,,,1
HB 15,881,House,2023-05-30,Filed,,,1
HB 16,881,House,2023-05-30,Filed,,,1
HB 17,881,House,2023-05-30,Filed,,,1
HB 20,881,House,2023-05-30,Filed,,,1
HJR 2,881,House,2023-05-30,Filed,,,1
HB 27,881,House,2023-05-30,Filed,,,1
HB 28,881,House,2023-05-30,Filed,,,1
HJR 4,881,House,2023-05-30,Filed,,,1
HJR 5,881,House,2023-05-30,Filed,,,1
HB 36,881,House,2023-05-30,Filed,,,1
HB 37,881,House,2023-05-30,Filed,,,1
