bill_number,session,summary,keywords,authors,coauthors,sponsors,cosponsors,house_committee,hc_status,senate_committee,sc_status,bill_url
SB 3,882,Relating to the amount of the total revenue exemption for the franchise tax and the exclusion of certain taxable entities from the requirement to file a franchise tax report.,Taxation--Franchise (I0807); Taxation--General (I0815); COMPTROLLER OF PUBLIC ACCOUNTS (V2608),Bettencourt,Alvarado; Birdwell; Blanco; Campbell; Creighton; Eckhardt; Flores; Gutierrez; Hall; Hancock; Hinojosa; Huffman; Hughes; King; Kolkhorst; LaMantia; Menéndez; Middleton; Miles; Nichols; Parker; Paxton; Perry; Schwertner; Sparks; Springer; West; Whitmire; Zaffirini,Geren; Meyer; Darby; Hefner; Raymond,"Allison; Anderson; Ashby; Bell, Cecil; Bell, Keith; Bumgarner; Burns; Button; Cain; Capriglione; Clardy; Cook; Cunningham; Dean; DeAyala; Dorazio; Frazier; Gerdes; Goldman; Guillen; Harless; Harris, Caroline; Harris, Cody; Hayes; Herrero; Holland; Hull; Isaac; King, Tracy O.; Kitzman; Kuempel; Lambert; Landgraf; Leo-Wilson; Lopez, Janie; Lozano; Lujan; Metcalf; Morales, Eddie; Morrison; Noble; Oliverson; Orr; Patterson; Paul; Price; Raney; Rogers; Schatzline; Shaheen; Shine; Slawson; Smith; Spiller; Stucky; Tepper; Thimesch; Thompson, Ed; Toth; Troxclair; VanDeaver; Vasut; Wilson",Ways & Means,Out of committee,Finance,Out of committee,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=882&Bill=SB3
SJR 1,882,"Proposing a constitutional amendment to increase the amount of the exemption from ad valorem taxation by a school district applicable to residence homesteads, to adjust the amount of the limitation on school district ad valorem taxes imposed on the residence homesteads of the elderly or disabled to reflect increases in certain exemption amounts, to provide supplemental payments to full-time classroom teachers in school districts, and to except certain appropriations to pay for school district ad valorem tax relief from the constitutional limitation on the rate of growth of appropriations.","Aging (I0015); Disabilities, Persons with (I0380); Legislature (I0520); Property Interests--Homestead (I0616); Resolutions--Constitutional Amendments (I0661); State Finances--Appropriations (I0746); Taxation--Property-Appraisals & Appraisal Districts (I0792); Taxation--Property-Assessment & Collection (I0798); Taxation--Property-Exemptions (I0793); Taxation--School District (I0785)",Bettencourt,Alvarado; Birdwell; Blanco; Campbell; Creighton; Eckhardt; Flores; Hall; Hancock; Hinojosa; Huffman; Hughes; King; Kolkhorst; LaMantia; Menéndez; Middleton; Miles; Nichols; Parker; Paxton; Perry; Schwertner; Sparks; Springer; West; Zaffirini,,,,,Finance,Out of committee,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=882&Bill=SJR1
SR 41,882,Recognizing Kim Patterson on the occasion of her retirement.,"Resolutions--Congratulatory & Honorary (I0705); PATTERSON, KIM (NF5PW)",Birdwell,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=882&Bill=SR41
SR 15,882,In memory of Karon Kaye Tinsley Goolsby.,"Resolutions--Memorial (I0710); GOOLSBY, KARON KAYE TINSLEY (NZ5JY)",Kolkhorst; Huffman,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=882&Bill=SR15
SB 16,882,Relating to an attack by a dangerous dog; increasing a criminal penalty.,Animals (I0035); Crimes--Miscellaneous (I0200); Criminal Procedure--Sentencing & Punishment (I0205); Protection of Personal Information (I0003); WITNESSES (S0015),Menéndez,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=882&Bill=SB16
SR 36,882,In memory of Tamoria RaShon Jones.,"Resolutions--Memorial (I0710); JONES, TAMORIA RASHON (NL2ZV)",Miles,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=882&Bill=SR36
SR 1,882,In memory of Ervin Gafford Clower.,"Resolutions--Memorial (I0710); CLOWER, ERVIN GAFFORD (NZ5IL)",Hughes,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=882&Bill=SR1
SR 2,882,In memory of Jerry Strickland Harris.,"Resolutions--Memorial (I0710); HARRIS, JERRY STRICKLAND (NP77E)",Hughes,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=882&Bill=SR2
SR 34,882,In memory of Betty Sue McCaslin Rinehart.,"Resolutions--Memorial (I0710); RINEHART, BETTY SUE MCCASLIN (NP0ZP)",Hughes,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=882&Bill=SR34
SR 35,882,Recognizing Melba Mebane on the occasion of her retirement.,"Resolutions--Congratulatory & Honorary (I0705); MEBANE, MELBA (NF3FR)",Hughes,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=882&Bill=SR35
SR 39,882,Recognizing Robert and Cheree Stovall on the occasion of their 50th wedding anniversary.,"Resolutions--Congratulatory & Honorary (I0705); STOVALL, CHEREE & ROBERT (N43JY)",Hughes,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=882&Bill=SR39
SR 7,882,Recognizing Langston Lee for winning a National High School Musical Theatre Award.,"Resolutions--Congratulatory & Honorary (I0705); LEE, LANGSTON (NE4UZ)",Flores,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=882&Bill=SR7
SR 13,882,Recognizing Jim Yeonopolus on the occasion of his retirement.,"Resolutions--Congratulatory & Honorary (I0705); YEONOPOLUS, JIM (N53TZ)",Flores,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=882&Bill=SR13
SR 16,882,Recognizing Timothy Neuman on the occasion of his graduation from the Commissioners Court Leadership Academy.,"Resolutions--Congratulatory & Honorary (I0705); NEUMAN, TIMOTHY (ND2XD)",Flores,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=882&Bill=SR16
SR 40,882,In memory of the life of Matthew J. Mann.,"Resolutions--Memorial (I0710); MANN, MATTHEW J. (NK0H4)",Flores,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=882&Bill=SR40
SR 32,882,Recognizing Leonel Rodriguez for his service as a State Farm agent.,"Resolutions--Congratulatory & Honorary (I0705); RODRIGUEZ, LEONEL (NQ5BZ)",Hinojosa,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=882&Bill=SR32
SR 33,882,Recognizing Rio Grande Valley Linking Economic and Academic Development on the occasion of its 30th anniversary.,Resolutions--Congratulatory & Honorary (I0705); RIO GRANDE VALLEY LINKING ECONOMIC & ACADEMIC DEVELOPMENT (N45U4),Hinojosa,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=882&Bill=SR33
SR 4,882,In memory of Oscar Ramirez Lujan.,"Resolutions--Memorial (I0710); LUJAN, OSCAR RAMIREZ (N06ML)",Blanco,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=882&Bill=SR4
SR 26,882,In memory of Mike Dipp Jr.,"Resolutions--Memorial (I0710); DIPP, MIKE, JR. (NZ0XP)",Blanco,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=882&Bill=SR26
SR 27,882,Recognizing the 70th anniversary Chico's Tacos in El Paso.,Resolutions--Congratulatory & Honorary (I0705); CHICO'S TACOS (NE7PB),Blanco,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=882&Bill=SR27
SB 5,882,"Relating to regulating certain firearm transfers, possession of certain firearms, and protective orders prohibiting possession of a firearm; creating criminal offenses; increasing criminal penalties.","Courts--General (I0160); Crimes--Miscellaneous (I0200); Education--Primary & Secondary--Facilities (I0241); Law Enforcement (I0510); Minors--Health & Safety (I0533); Weapons (I0887); ROBB ELEMENTARY FIREARM SAFETY ACT (PY7G9); CRIMINAL RECORDS (S0008); PEACE OFFICERS (S0007); PROTECTIVE ORDERS (S0495); PUBLIC SAFETY, DEPARTMENT OF (V0251)",Gutierrez,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=882&Bill=SB5
SB 6,882,Relating to prohibiting the transfer of certain semiautomatic rifles to certain recipients; creating a criminal offense; increasing a criminal penalty.,Minors--Health & Safety (I0533); Weapons (I0887),Gutierrez,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=882&Bill=SB6
SR 6,882,In memory of Jimmy Lance Hook.,"Resolutions--Memorial (I0710); HOOK, JIMMY LANCE (NN2YO)",Springer,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=882&Bill=SR6
SR 8,882,In memory of Tom Reid.,"Resolutions--Memorial (I0710); REID, TOM (NC51Z)",Middleton,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=882&Bill=SR8
SR 14,882,Recognizing May 2023 as Ehlers-Danlos Syndromes and Hypermobility Spectrum Disorders Awareness Month.,EHLERS-DANLOS SYNDROMES & HYPERMOBILITY SPECTRUM DISORDERS AWARENESS MONTH (H50UV); Resolutions--Official Designations--Special Dates (I0721),Parker,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=882&Bill=SR14
SB 7,882,Relating to the provision to school district property tax payers and the public of certain information regarding the use of property tax revenue paid to the district.,Education--Primary & Secondary--Admission & Attendance (I0227); Education--Primary & Secondary--Finance (I0250); Taxation--Property-Assessment & Collection (I0798); Taxation--School District (I0785); COUNTY TAX ASSESSOR-COLLECTORS (S0310); INTERNET (S0130),LaMantia,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=882&Bill=SB7
SB 8,882,Relating to a credit against required recapture payments for certain school districts with excess facilities costs under the public school finance system.,GULF OF MEXICO (G4223); Education--Primary & Secondary--Admission & Attendance (I0227); Education--Primary & Secondary--Facilities (I0241); Education--Primary & Secondary--Finance (I0250); Education--School Districts (I0220),LaMantia,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=882&Bill=SB8
SCR 1,882,Requesting that the Lieutenant Governor and the Speaker of the House of Representatives create a joint interim committee to study issuance of credit against required recapture payments for Gulf Coast county school districts with excess facilities costs.,Coastal Affairs & Beaches (I0067); Interim Studies (I0448); Resolutions--Legislative Policy (I0685),LaMantia,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=882&Bill=SCR1
SR 37,882,In memory of Rosalinda Marroquin.,"Resolutions--Memorial (I0710); MARROQUIN, ROSALINDA (NM1PH)",LaMantia,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=882&Bill=SR37
SR 38,882,Recognizing the Valley Initiative for Development and Advancement for receiving a Nursing Expansion Grant.,Resolutions--Congratulatory & Honorary (I0705); VALLEY INITIATIVE FOR DEVELOPMENT & ADVANCEMENT (VIDA) (NP0TB),LaMantia,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=882&Bill=SR38
SR 5,882,Recognizing Alethea Robinson on the occasion of her retirement.,"Resolutions--Congratulatory & Honorary (I0705); ROBINSON, ALETHEA (NR41K)",West,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=882&Bill=SR5
SR 11,882,In memory of Eddie Baker Freeman Jr.,"Resolutions--Memorial (I0710); FREEMAN, EDDIE BAKER, JR. (NQ4EC)",West,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=882&Bill=SR11
SR 12,882,In memory of Homer Hogues.,"Resolutions--Memorial (I0710); HOGUES, HOMER (NZ7HP)",West,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=882&Bill=SR12
SR 17,882,"In memory of Stephen Charles Nash, Sr.","Resolutions--Memorial (I0710); NASH, STEPHEN CHARLES, SR. (N5869)",West,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=882&Bill=SR17
SR 28,882,Recognizing Rod Paige on the occasion of his 90th birthday.,"Resolutions--Congratulatory & Honorary (I0705); PAIGE, ROD (NH9NI)",West,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=882&Bill=SR28
SR 29,882,In memory of Venita Lynn Dillingham Anderson.,"Resolutions--Memorial (I0710); ANDERSON, VENITA LYNN DILLINGHAM (N892P)",West,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=882&Bill=SR29
SR 9,882,Recognizing the people of the Islamic Republic of Iran for their struggle for human rights.,IRAN (G0378); Resolutions--Congratulatory & Honorary (I0705),Whitmire,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=882&Bill=SR9
SR 10,882,In memory of Etta Mae Crockett.,"Resolutions--Memorial (I0710); CROCKETT, ETTA MAE (NG0JM)",Whitmire,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=882&Bill=SR10
SB 9,882,Relating to the Cosmetology Licensure Compact; authorizing fees.,"Intergovernmental Relations (I0447); Military & Veterans (I0535); Occupational Regulation--Other Trades & Professions (I0541); COSMETOLOGISTS (S9799); COSMETOLOGY LICENSURE COMPACT COMMISSION (VI3RR); LICENSING & REGULATION, TEXAS COMMISSION OF (V0383); LICENSING & REGULATION, TEXAS DEPARTMENT OF (V8529)",Zaffirini,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=882&Bill=SB9
SB 10,882,"Relating to the creation of the Travis County Municipal Utility District No. 27; granting a limited power of eminent domain; providing authority to issue bonds; providing authority to impose assessments, fees, and taxes.",TRAVIS COUNTY MUNICIPAL UTILITY DISTRICT NO. 27 (DN1U5); Special Districts & Authorities--Municipal Utility Districts (I0009); Special Districts & Authorities--Water & Utility (I0755),Zaffirini,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=882&Bill=SB10
SB 11,882,Relating to bond requirements for certain judges.,Courts--County & Statutory (I0115); Courts--Judges (I0140); Probate--Guardians & Related Trusts (I0589); BONDS (S6060),Zaffirini,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=882&Bill=SB11
SB 12,882,Relating to guardianships for persons who are incapacitated; changing a fee.,Probate--Guardians & Related Trusts (I0589); Probate--Wills & Admin of Estates (I0590); GUARDIANS & WARDS (S0301); INCAPACITATED PERSONS (S0353),Zaffirini,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=882&Bill=SB12
SB 13,882,Relating to special appointments in suits affecting the parent-child relationship.,Courts--Administration (I0130); Family--Parent & Child (I0355); CHILD CUSTODY (S4378),Zaffirini,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=882&Bill=SB13
SB 14,882,Relating to the licensing and regulation of dietitians.,"Occupational Regulation--Other Trades & Professions (I0541); DIETETICS & DIETITIANS (S0394); LICENSING & REGULATION, TEXAS COMMISSION OF (V0383); LICENSING & REGULATION, TEXAS DEPARTMENT OF (V8529)",Zaffirini,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=882&Bill=SB14
SB 15,882,Relating to associate judges for guardianship proceedings and protective services proceedings in certain courts.,"Courts--Judges (I0140); Courts--Personnel (I0155); Probate--Guardians & Related Trusts (I0589); State Employees (I0626); GUARDIANS & WARDS (S0301); COURT ADMINISTRATION, OFFICE OF (V8690)",Zaffirini,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=882&Bill=SB15
SR 3,882,Recognizing Thomas Reagan Mitchell on the occasion of his retirement.,"Resolutions--Congratulatory & Honorary (I0705); MITCHELL, THOMAS REAGAN (NB3HJ)",Zaffirini,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=882&Bill=SR3
SR 42,882,In memory of Adolfo Alvarez.,"Resolutions--Memorial (I0710); ALVAREZ, ADOLFO (N89M5)",Zaffirini,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=882&Bill=SR42
HB 23,882,Relating to prohibiting the transfer of semiautomatic rifles to certain recipients; increasing a criminal penalty.,Minors--General (I0537); Weapons (I0887),Reynolds,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=882&Bill=HB23
HB 24,882,Relating to the creation of certain criminal offenses concerning firearm sales at gun shows.,Crimes--Miscellaneous (I0200); Weapons (I0887); GUN SHOWS (S0427),Reynolds,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=882&Bill=HB24
HB 25,882,Relating to extreme risk protective orders; creating criminal offenses.,"Courts--Administration (I0130); Courts--General (I0160); Criminal Procedure--Sentencing & Punishment (I0205); Family--Child Protection (I0351); Family--Family Violence (I0353); Law Enforcement (I0510); Mental Health & Substance Abuse (I0019); Protection of Personal Information (I0003); Weapons (I0887); PEACE OFFICERS (S0007); PROTECTIVE ORDERS (S0495); PUBLIC SAFETY, DEPARTMENT OF (V0251)",Reynolds,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=882&Bill=HB25
HB 26,882,"Relating to a ""Texas Way"" to reforming and addressing issues related to the Medicaid program, including the creation of an alternative program designed to ensure health benefit plan coverage to certain low-income individuals through the private marketplace.",Human Services--Medical Assistance (I0905); Insurance--Health & Accident (I0422); FEDERAL RELATIONS (S0862); MEDICAID (S4885); HEALTH & HUMAN SERVICES COMMISSION (V0177),Reynolds,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=882&Bill=HB26
HB 27,882,Relating to a study conducted by the Commission on Jail Standards on the living conditions and safety of persons confined in the Harris County jail.,"HARRIS COUNTY (G0330); Corrections--Jails & Prisons (I0092); Health--General (I0385); Safety (I0740); JAIL STANDARDS, COMMISSION ON (V9946)",Reynolds,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=882&Bill=HB27
HB 28,882,Relating to the creation of the Climate Change Impact Assessment Council.,"Environment--General (I0340); Health--General (I0385); Interim Studies (I0448); Safety (I0740); State Agencies, Boards & Commissions--Newly Proposed (I0773); CLIMATOLOGY & CLIMATOLOGISTS (S0750); LIEUTENANT GOVERNOR (S0096); SPEAKER OF THE HOUSE (S0306); CLIMATE CHANGE IMPACT ASSESSMENT COUNCIL (V1192)",Reynolds,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=882&Bill=HB28
HB 29,882,Relating to the establishment of the Texas Environmental Justice Advisory Council.,"Environment--General (I0340); Governor (I0375); Health--Other Diseases & Medical Conditions (I0383); State Agencies, Boards & Commissions--Newly Proposed (I0773); PERMITS (S0011); AGRICULTURE, COMMISSIONER OF (V4357); ATTORNEY GENERAL (V2811); EDUCATION, COMMISSIONER OF (V9954); ENVIRONMENTAL JUSTICE ADVISORY COUNCIL, TEXAS (V1179); ENVIRONMENTAL JUSTICE REVIEW BOARD (V1180); ENVIRONMENTAL QUALITY, TEXAS COMMISSION ON (V0334); HEALTH & HUMAN SERVICES COMMISSION (V0177); HOUSING & COMMUNITY AFFAIRS, TEXAS DEPARTMENT OF (V0008); TRANSPORTATION, TEXAS DEPARTMENT OF (V8796)",Reynolds,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=882&Bill=HB29
HB 45,882,Relating to the selection of the board of directors of an appraisal district; authorizing the imposition of a fee.,County Government--General (I0096); Taxation--Property-Appraisals & Appraisal Districts (I0792); AUDITS & AUDITORS (S4334),"Muñoz, Jr.",,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=882&Bill=HB45
HB 46,882,"Relating to the maximum amount of penalties that may be imposed for delinquent taxes and tax reports and the application of taxpayer payments to taxes, penalties, and interest.",Taxation--General (I0815); COMPTROLLER OF PUBLIC ACCOUNTS (V2608),"Muñoz, Jr.",,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=882&Bill=HB46
HB 47,882,"Relating to the maximum amount of penalties that may be imposed for delinquent taxes and tax reports and the application of taxpayer payments to taxes, penalties, and interest.",Taxation--General (I0815); COMPTROLLER OF PUBLIC ACCOUNTS (V2608),"Muñoz, Jr.",,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=882&Bill=HB47
HB 48,882,Relating to the collection of delinquent ad valorem taxes.,Taxation--Property-Assessment & Collection (I0798),"Muñoz, Jr.",,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=882&Bill=HB48
HB 49,882,Relating to the collection of delinquent ad valorem taxes.,Taxation--Property-Assessment & Collection (I0798),"Muñoz, Jr.",,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=882&Bill=HB49
HB 50,882,Relating to an exemption from ad valorem taxation of the residence homestead of the surviving spouse of a military service member who is killed or fatally injured in the line of duty.,Military & Veterans (I0535); Property Interests--Homestead (I0616); Taxation--Property-Exemptions (I0793),"Muñoz, Jr.",,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=882&Bill=HB50
HJR 12,882,Proposing a constitutional amendment authorizing the legislature to provide for an exemption from ad valorem taxation of all or part of the market value of the residence homestead of the surviving spouse of a military service member who is killed or fatally injured in the line of duty.,Military & Veterans (I0535); Property Interests--Homestead (I0616); Resolutions--Constitutional Amendments (I0661); Taxation--Property-Exemptions (I0793),"Muñoz, Jr.",,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=882&Bill=HJR12
HR 11,882,In memory of Dr. John Frederic Parrish of Houston.,"Resolutions--Memorial (I0710); PARRISH, JOHN FREDERIC (NZ3L7)",Allen,,,,Resolutions Calendars,Out of committee,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=882&Bill=HR11
HR 7,882,In memory of Joyce McCoy Swinford of Dumas.,"Resolutions--Memorial (I0710); SWINFORD, JOYCE MCCOY (NI4YD)",Price,,,,Resolutions Calendars,Out of committee,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=882&Bill=HR7
HR 8,882,In memory of Thomas Roy Ferguson of Dumas.,"Resolutions--Memorial (I0710); FERGUSON, THOMAS ROY (NZ8XD)",Price,,,,Resolutions Calendars,Out of committee,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=882&Bill=HR8
