bill_number,session,summary,keywords,authors,coauthors,sponsors,cosponsors,house_committee,hc_status,senate_committee,sc_status,bill_url
SB 356,75R,Relating to the continuation and functions of the Texas Racing Commission and to the transfer of certain commission functions to the Texas Department of Commerce; providing penalties.,"Amusements, Games, Sports (I0034); Sunset Bills (I0772); GREYHOUND RACING (S4400); HORSE RACING (S0512); COMMERCE, DEPARTMENT OF (V6287); RACING COMMISSION, TEXAS (V0514)",Armbrister,,,,,,State Affairs,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=75R&Bill=SB356
SB 360,75R,Relating to the review and continuation of certain state agencies and laws subject to the Texas Sunset Act.,"State Agencies, Boards & Commissions (I0749); Sunset Bills (I0772)",Armbrister,,Stiles,,State Affairs,Out of committee,State Affairs,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=75R&Bill=SB360
SB 365,75R,Relating to the continuation and functions of the Department of Information Resources.,"Science & Technology (I0751); State Agencies, Boards & Commissions--Newly Proposed (I0773); Sunset Bills (I0772); INFORMATION RESOURCES, DEPARTMENT OF (V9827); TELECOMMUNICATIONS PLANNING GROUP (V0523)",Armbrister,,Bosse,,State Affairs,Out of committee,State Affairs,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=75R&Bill=SB365
SB 366,75R,Relating to the continuation and functions of the Commission on Law Enforcement Officer Standards and Education.,"Law Enforcement (I0510); Sunset Bills (I0772); LAW ENFORCEMENT OFFICER STANDARDS & EDUCATION, COMMN. ON (V0163)",Armbrister,,,,,,State Affairs,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=75R&Bill=SB366
SB 370,75R,"Relating to the continuation and functions of the Texas Department of Transportation, the abolition of the Texas Turnpike Authority, and the creation of regional tollway authorities; authorizing the issuance of bonds and the imposition of taxes; granting the power of eminent domain; and providing penalties.","Highways (I0390); Property Interests--Eminent Domain (I0615); State Agencies, Boards & Commissions--Newly Proposed (I0773); State Finances--Management & Control (I0748); Sunset Bills (I0772); Transportation--Miscellaneous (I0824); REGIONAL TOLLWAY AUTHORITY ACT (P0365); BONDS (S6060); PORT AUTHORITY ADVISORY COMMITTEE (V0583); TRANSPORTATION, TEXAS DEPARTMENT OF (V8796); TURNPIKE AUTHORITY (V4961)",Armbrister; Sibley,Nelson,Bosse; Gray; Alexander,,Transportation,Out of committee,"International Relations, Trade & Technology",Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=75R&Bill=SB370
SB 371,75R,Relating to the continuation and functions of the Texas Commission on Fire Protection and the transfer of certain commission functions to the state fire marshal and the Texas Department of Insurance.,"Fire Fighters & Police (I0370); Safety (I0740); State Agencies, Boards & Commissions--Newly Proposed (I0773); Sunset Bills (I0772); FIRE MARSHAL (S0196); FIRE PROTECTION, TEXAS COMMISSION ON (V0035); INSURANCE, TEXAS DEPARTMENT OF (V0006)",Armbrister,,Telford,,Urban Affairs,Out of committee,State Affairs,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=75R&Bill=SB371
SB 372,75R,Relating to certain regulatory functions of the Department of Agriculture.,"Agriculture (I0020); AGRICULTURE, DEPT. OF (V0566)",Armbrister,,Walker,,Agriculture & Livestock,Out of committee,Natural Resources,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=75R&Bill=SB372
SB 393,75R,Relating to permitting certain county law enforcement officers to receive reduced airline fares while engaged in certain official duties.,County Government--Employees/Officers (I0095); Law Enforcement (I0510); Salaries & Expenses (I0745); SHERIFFS (S1013),Armbrister,,,,,,State Affairs,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=75R&Bill=SB393
SB 419,75R,Relating to the determination of damages in certain civil actions.,Civil Remedies & Liabilities (I0065),Armbrister,"Carona; Galloway, Michael",,,,,Economic Development,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=75R&Bill=SB419
SB 438,75R,"Relating to application of the capitol view corridors to construction, renovation, and equipment of Darrell K Royal-Texas Memorial Stadium.","Amusements, Games, Sports (I0034); Education--Higher--General (I0231); DARRELL K. ROYAL - TEXAS MEMORIAL STADIUM (N0213)",Armbrister,,Uher,,Land & Resource Management,Out of committee,State Affairs,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=75R&Bill=SB438
SB 468,75R,Relating to the prompt payment of contractors and subcontractors.,Business & Commerce--General (I0050); Labor--Wages (I0485); Property Interests--General (I0620); CONTRACTORS (S2563); SUBCONTRACTORS (S0116),Armbrister,Carona,,,,,Jurisprudence,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=75R&Bill=SB468
SB 479,75R,Relating to Texas Higher Education Coordinating Board contracts with Texas Chiropractic College and Parker College of Chiropractic.,"Education--Higher--Health Institutions (I0237); PARKER COLLEGE OF CHIROPRACTIC (U0044); TEXAS CHIROPRACTIC COLLEGE (U8671); HIGHER EDUCATION COORDINATING BOARD, TEXAS (V4280)",Armbrister,,,,,,Education,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=75R&Bill=SB479
SB 480,75R,Relating to a revision of the public information law.,Open Records (I0548),Armbrister,,,,,,State Affairs,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=75R&Bill=SB480
SB 481,75R,Relating to investment of the volunteer Fire Fighters' Relief and Retirement Fund.,Retirement Systems--Police & Firefighters (I0730),Armbrister,,,,,,Intergovernmental Relations,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=75R&Bill=SB481
SB 495,75R,Relating to travel expenses incurred by state officers and employees.,Salaries & Expenses (I0745); State Employees (I0626); State Officers (I0761),Armbrister,,Ramsay,,State Affairs,Out of committee,State Affairs,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=75R&Bill=SB495
SB 516,75R,"Relating to participation and credit in, contributions to, and benefits and administration of the Texas Municipal Retirement System.",Retirement Systems--Municipal (I0729),Armbrister,,,,,,Intergovernmental Relations,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=75R&Bill=SB516
SB 557,75R,Relating to issuance of exempt license plates.,Vehicles & Traffic--Vehicle Registration (I0845),Armbrister,,Cook,,Transportation,Out of committee,State Affairs,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=75R&Bill=SB557
SB 597,75R,Relating to monitoring of water quality in watersheds and river basins.,Environment--Water (I0320),Armbrister,,,,,,Natural Resources,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=75R&Bill=SB597
SB 602,75R,Relating to the period of validity of and fees for a driver's license or personal identification certificate.,Vehicles & Traffic--Drivers Licenses (I0840),Armbrister,,,,,,State Affairs,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=75R&Bill=SB602
SB 603,75R,"Relating to the requirement that an applicant for registration of a motor vehicle, a driver's license, or a motor vehicle inspection certificate provide evidence that the applicant has been in compliance with the motor vehicle safety responsibility law for the preceding two years.",Insurance--Motor Vehicles (I0435); Vehicles & Traffic--Drivers Licenses (I0840); Vehicles & Traffic--Safety Responsibility (I0850); Vehicles & Traffic--Vehicle Registration (I0845),Armbrister,,,,,,State Affairs,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=75R&Bill=SB603
SB 605,75R,Relating to the movement of portable building units and compatible cargo over a state highway.,Vehicles & Traffic--Rules of Road (I0860),Armbrister,,Pitts,,Transportation,Out of committee,State Affairs,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=75R&Bill=SB605
SB 644,75R,Relating to the regulation of certain air ambulance companies.,Aeronautics (I0010); Health--Emergency Services (I0384),Armbrister,,Berlanga,,Public Health,Out of committee,Health & Human Services,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=75R&Bill=SB644
SB 645,75R,"Relating to state fiscal matters, including holidays, employee compensation and deductions, reports, consultants, and the comptroller's powers.","State Agencies, Boards & Commissions (I0749); State Agencies, Boards & Commissions--Newly Proposed (I0773); State Employees (I0626); State Finances--Management & Control (I0748); COMPTROLLER OF PUBLIC ACCOUNTS (V2608); HUMAN RESOURCE TASK FORCE (V0494)",Armbrister,,Ramsay,,State Affairs,Out of committee,Finance,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=75R&Bill=SB645
SB 661,75R,"Relating to the fraudulent exercise of certain governmental functions and the fraudulent creation or use of certain pleadings, governmental documents, and records; providing penalties.",Civil Remedies & Liabilities (I0065); Courts--Civil Procedure (I0135); REPUBLIC OF TEXAS (N0049),Armbrister,,,,,,Jurisprudence,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=75R&Bill=SB661
SB 664,75R,Relating to the regulation of industrial hygienists and occupational safety professionals; providing a civil penalty.,Occupational Regulation--Other Trades & Professions (I0541); Safety (I0740); INDUSTRIAL HYGIENTISTS (S0209); OCCUPATIONAL SAFETY PROFESSIONALS (S0210),Armbrister,,,,,,State Affairs,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=75R&Bill=SB664
SB 672,75R,Relating to permitting an aircraft to be used in alcoholic beverage advertising or promotion.,Aeronautics (I0010); Alcoholic Beverage Regulation (I0025); ADVERTISING (S2680),Armbrister,,Goolsby,,Licensing & Administrative Procedures,Out of committee,State Affairs,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=75R&Bill=SB672
SB 681,75R,Relating to the alternative fuels program.,Environment--Air (I0325); Oil & Gas (I0545); Vehicles & Traffic--General (I0865),Armbrister,,Stiles,,Environmental Regulation,Out of committee,State Affairs,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=75R&Bill=SB681
SB 682,75R,Relating to advertisements for certain health benefit plans.,"Business & Commerce--General (I0050); Insurance--Life, Health & Accident (I0440); ADVERTISING (S2680)",Armbrister,,Eiland,,Insurance,Out of committee,Economic Development,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=75R&Bill=SB682
SB 683,75R,Relating to computer and telecommunications offenses; providing penalties.,Crimes--Against Property (I0175); Science & Technology (I0751); Utilities--Telecommunications (I0828); COMPUTERS (S2425),Armbrister,,,,,,Criminal Justice,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=75R&Bill=SB683
SB 690,75R,Relating to state government's purchasing and use of electricity.,Purchasing--State (I0643); Utilities--General (I0830),Armbrister,,,,State Affairs,In committee,State Affairs,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=75R&Bill=SB690
SB 698,75R,Relating to research relating to transportation facilities conducted by public senior colleges and universities for the Texas Department of Transportation.,"Education--Higher--General (I0231); Transportation--Miscellaneous (I0824); TRANSPORTATION, TEXAS DEPARTMENT OF (V8796)",Armbrister,,Pickett,,Transportation,Out of committee,Education,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=75R&Bill=SB698
SB 700,75R,Relating to unclaimed property; providing penalties.,Financial--General (I0365); Property Interests--Personal Property (I0600); Property Interests--Real Property (I0595); State Finances--Management & Control (I0748); UNCLAIMED MONEY FUND (P0367),Armbrister,,Rhodes,,Business & Industry,Out of committee,State Affairs,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=75R&Bill=SB700
SB 701,75R,Relating to certain responsibilities of the comptroller relating to investment and management of funds.,State Finances--Management & Control (I0748); COMPTROLLER OF PUBLIC ACCOUNTS (V2608),Armbrister,,Telford,,Pensions & Investments,Out of committee,Finance,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=75R&Bill=SB701
SB 723,75R,Relating to granting the Bastrop County Water Control and Improvement District No. 2 the powers and duties of a road district.,BASTROP COUNTY WATER CONTROL & IMPROVEMENT DISTRICT NO. 2 (D0064); Special Districts & Authorities--Water & Utility (I0755),Armbrister,,,,,,Natural Resources,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=75R&Bill=SB723
SB 759,75R,Relating to the appraisal and ad valorem taxation of heavy equipment; providing penalties.,Taxation--Property-Appraisals & Appraisal Districts (I0792),Armbrister,,Heflin,,Ways & Means,Out of committee,State Affairs,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=75R&Bill=SB759
SB 769,75R,"Relating to participation and credit in, contributions to, and benefits and administration of the Texas County and District Retirement System.",Retirement Systems--County & District (I0731),Armbrister,,,,,,Intergovernmental Relations,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=75R&Bill=SB769
SB 772,75R,Relating to eligibility for retirement from the Judicial Retirement System of Texas Plan One or the Judicial Retirement System of Texas Plan Two.,Retirement Systems--Judicial (I0728),Armbrister,,,,,,Finance,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=75R&Bill=SB772
SB 833,75R,Relating to the powers and duties of the General Services Commission concerning state and federal surplus and salvage property and to certain commission personnel.,Property Interests--General (I0620); Purchasing--State (I0643); GENERAL SERVICES COMMISSION (V0184),Armbrister,,Wolens,,State Affairs,Out of committee,State Affairs,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=75R&Bill=SB833
SB 834,75R,"Relating to the authority of a county to operate a water or sewer utility in unincorporated areas of a county, including the authority to issue bonds and to acquire property through eminent domain.",Property Interests--Eminent Domain (I0615); Special Districts & Authorities--Water & Utility (I0755); BONDS (S6060),Armbrister,Truan,"Lewis, Glenn",,County Affairs,Out of committee,Intergovernmental Relations,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=75R&Bill=SB834
SB 846,75R,Relating to the waiver of sovereign immunity in certain contract actions.,Civil Remedies & Liabilities (I0065),Armbrister,,,,,,Jurisprudence,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=75R&Bill=SB846
SB 847,75R,Relating to a limitation of liability of a licensed installer or servicer of a liquefied petroleum gas system in a motor vehicle.,Civil Remedies & Liabilities (I0065); Oil & Gas (I0545); Vehicles & Traffic--General (I0865),Armbrister,,,,,,State Affairs,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=75R&Bill=SB847
SB 848,75R,Relating to certain court costs a person convicted of certain offenses is required to pay.,Criminal Procedure--Sentencing & Punishment (I0205); Fees & Other Nontax Revenue--Local (I0361),Armbrister,,,,,,Finance,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=75R&Bill=SB848
SB 861,75R,Relating to the administration of franchise taxes; imposing penalties.,Taxation--Franchise (I0807),Armbrister,,Holzheauser,,Ways & Means,Out of committee,Finance,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=75R&Bill=SB861
SB 862,75R,"Relating to the administration, collection, and enforcement by the comptroller of public accounts of various taxes and fees.",Taxation--General (I0815); COMPTROLLER OF PUBLIC ACCOUNTS (V2608),Armbrister,,Holzheauser,,Ways & Means,Out of committee,Finance,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=75R&Bill=SB862
SB 960,75R,Relating to the regulation of sanitary landfills.,Environment--Solid Waste (I0330),Armbrister,,,,,,Natural Resources,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=75R&Bill=SB960
SB 965,75R,Relating to the powers and duties of the Public Utility Commission of Texas.,Utilities--General (I0830); PUBLIC UTILITY COMMISSION (V0023),Armbrister,,Wolens; Stiles,,State Affairs,Out of committee,State Affairs,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=75R&Bill=SB965
SB 1018,75R,Relating to peer assistance programs for licensed veterinarians.,Animals (I0035); Occupational Regulation--Health Occupations (I0540); VETERINARIANS (S0072),Armbrister,,,,,,Finance,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=75R&Bill=SB1018
SB 1032,75R,Relating to centers for technology development and transfer.,Education--Higher--General (I0231); Science & Technology (I0751),Armbrister,,,,,,Education,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=75R&Bill=SB1032
SB 1074,75R,"Relating to the Texas Incentive and Productivity Commission, the state employee incentive program, and the productivity bonus program.","State Employees (I0626); State Finances--Management & Control (I0748); INCENTIVE & PRODUCTIVITY COMMISSION, TEXAS (V9324)",Armbrister,,,,,,Finance,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=75R&Bill=SB1074
SB 1102,75R,Relating to systems and programs administered by the Employees Retirement System of Texas.,Retirement Systems--State Employees (I0727),Armbrister,Barrientos,Telford,Maxey,Pensions & Investments,Out of committee,State Affairs,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=75R&Bill=SB1102
SB 1120,75R,"Relating to the interception of wire, oral, or electronic communications, to the use of pen registers and trap and trace devices, and to the civil and criminal consequences of improperly engaging in those activities.",Criminal Procedure--General (I0208); Law Enforcement (I0510); Utilities--Telecommunications (I0828); PEN REGISTER (S0050); WIRETAPPING (S1087),Armbrister,,Van de Putte,,Criminal Jurisprudence,Out of committee,Criminal Justice,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=75R&Bill=SB1120
SB 1121,75R,Relating to the approval of certain international travel by state employees.,State Employees (I0626),Armbrister,,,,,,State Affairs,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=75R&Bill=SB1121
SB 1122,75R,Relating to systems and programs administered by the Teacher Retirement System of Texas.,Retirement Systems--Teachers (I0726),Armbrister,"Barrientos; Carona; Patterson, Jerry",,,,,State Affairs,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=75R&Bill=SB1122
SB 1188,75R,Relating to the purchase of service credit in the Employees Retirement System of Texas and the Teacher Retirement System of Texas.,Retirement Systems--State Employees (I0727); Retirement Systems--Teachers (I0726),Armbrister,,,,,,State Affairs,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=75R&Bill=SB1188
SB 1189,75R,Relating to the reporting of public school class size.,Education--Primary & Secondary-Admission & Attendance (I0227),Armbrister,,,,,,Education,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=75R&Bill=SB1189
SB 1190,75R,Relating to contracts and communications involving certain athletes and athlete agents.,"Amusements, Games, Sports (I0034); ATHLETE AGENTS (S8726)",Armbrister,,Kubiak,,Licensing & Administrative Procedures,Out of committee,State Affairs,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=75R&Bill=SB1190
SB 1191,75R,Relating to fees assessed for the regulation of athletic trainers and the audit of certain financial transactions regarding that regulation.,"Amusements, Games, Sports (I0034); Fees & Other Nontax Revenue--State (I0362); Occupational Regulation--Other Trades & Professions (I0541); ATHLETE AGENTS (S8726)",Armbrister,,,,,,Health & Human Services,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=75R&Bill=SB1191
SB 1192,75R,Relating to the regulation of athletic trainers.,"Amusements, Games, Sports (I0034); Occupational Regulation--Other Trades & Professions (I0541); ATHLETIC TRAINERS (S9812)",Armbrister,,,,,,Health & Human Services,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=75R&Bill=SB1192
SB 1265,75R,"Relating to the abolition of the Texas Department of Commerce, and the consolidation of economic development and tourism activities from the Texas Department of Commerce and other agencies into the Office of Economic Development and Tourism and a public-private effort called ""Partnership Texas.""","Economic & Industrial Development (I0214); State Agencies, Boards & Commissions--Newly Proposed (I0773); Tourism (I0817); PARTNERSHIP TEXAS (S0227); COMMERCE, DEPARTMENT OF (V6287); ECONOMIC DEVELOPMENT & TOURISM, OFFICE OF (V0542)",Armbrister,,,,,,Economic Development,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=75R&Bill=SB1265
SB 1266,75R,"Relating to the administration, collection, and enforcement of taxes on cigarettes, cigars, and tobacco products.",Taxation--Cigarette (I0808); Tobacco Products (I0818),Armbrister,,Oliveira,,Ways & Means,Out of committee,Finance,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=75R&Bill=SB1266
SB 1267,75R,Relating to the transfer of certain state property from the Texas Department of Transportation to certain governmental entities.,"Public Lands, Buildings & Resources (I0630); TRANSPORTATION, TEXAS DEPARTMENT OF (V8796)",Armbrister; Brown; Ellis,,,,,,State Affairs,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=75R&Bill=SB1267
SB 1268,75R,Relating to disclosure of driver's license record information held by the Department of Public Safety of the State of Texas.,"Vehicles & Traffic--Drivers Licenses (I0840); PUBLIC SAFETY, DEPT. OF (V0251)",Armbrister,,Siebert,,Public Safety,Out of committee,State Affairs,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=75R&Bill=SB1268
SB 1269,75R,Relating to the duties of the tax assessor-collector regarding certain tax receipt records.,Taxation--Property-Assessment and Collection (I0798),Armbrister,,Olivo,,Ways & Means,Out of committee,Intergovernmental Relations,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=75R&Bill=SB1269
SB 1270,75R,Relating to staff development in public schools.,Education--Primary & Secondary-General (I0230),Armbrister,,,,,,Education,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=75R&Bill=SB1270
SB 1271,75R,Relating to the creation of the Human Resource Task Force and the streamlining of the organizational structures of state agencies.,"State Agencies, Boards & Commissions (I0749); State Agencies, Boards & Commissions--Newly Proposed (I0773); State Employees (I0626); HUMAN RESOURCE TASK FORCE (V0494)",Armbrister,,,,State Affairs,In committee,State Affairs,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=75R&Bill=SB1271
SB 1272,75R,Relating to the collection and availability of information concerning providers of certain retail products.,Business & Commerce--General (I0050); Parks & Wildlife--General (I0585),Armbrister,,,,,,Natural Resources,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=75R&Bill=SB1272
SB 1273,75R,Relating to the sale of alarm products or services and burglary detection devices.,Safety (I0740); ALARM SYSTEMS (S9810); SECURITY ALARMS (S9804),Armbrister,,Carter,,Public Safety,Out of committee,State Affairs,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=75R&Bill=SB1273
SB 1274,75R,Relating to the regulation of pawnshops and pawnbrokers.,Business & Commerce--General (I0050); Occupational Regulation--Other Trades & Professions (I0541); PAWNSHOPS AND TRANSACTIONS (S4439),Armbrister,,,,,,State Affairs,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=75R&Bill=SB1274
