bill_number,session,summary,keywords,authors,coauthors,sponsors,cosponsors,house_committee,hc_status,senate_committee,sc_status,bill_url
SB 27,871,Relating to the management of polling place locations during a continuous period for voting.,Elections--Administration (I0277); Elections--Early Voting (I0260); Elections--Election Officers (I0305); Elections--Voting Systems (I0270),Hall,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=871&Bill=SB27
SB 28,871,Relating to the resilience of the electric grid and certain municipalities.,"Disaster Preparedness & Relief (I0211); Energy--General (I0315); State Agencies, Boards & Commissions--Newly Proposed (I0773); Utilities--Electric (I0831); ADJUTANT GENERAL (V8820); ELECTRIC RELIABILITY COUNCIL OF TEXAS (ERCOT) (V0167); EMERGENCY MANAGEMENT, TEXAS DIVISION OF (VP6FW); GRID SECURITY COMMISSION, TEXAS (V1197); INFORMATION RESOURCES, DEPARTMENT OF (V9827); MILITARY DEPARTMENT, TEXAS (V0971); MILITARY PREPAREDNESS COMMISSION, TEXAS (V0442); RISK MANAGEMENT, STATE OFFICE OF (V0530); STATE-FEDERAL RELATIONS, OFFICE OF (V0431)",Hall,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=871&Bill=SB28
SB 29,871,Relating to establishment of the immigration authority delegation training grant program for local law enforcement agencies.,"City Government--Employees/Officers (I0061); County Government--Employees/Officers (I0095); Governor (I0375); Law Enforcement (I0510); IMMIGRATION LAW (S0674); STAFF DEVELOPMENT & TRAINING (S0317); IMMIGRATION & CUSTOMS ENFORCEMENT, US (V0863)",Hall,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=871&Bill=SB29
SB 64,871,Relating to protecting the bodily autonomy of individuals with respect to exemptions from required immunizations or vaccinations in the workplace.,Health--General (I0385); Labor--General (I0500); Labor--Health & Safety (I0490); DISCRIMINATION (S0052); IMMUNIZATIONS (S4341),Hall,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=871&Bill=SB64
SB 65,871,Relating to protecting the medical freedom and bodily autonomy of employees with respect to immunization or vaccination status.,Health--Other Diseases & Medical Conditions (I0383); Labor--General (I0500); DISCRIMINATION (S0052); IMMUNIZATIONS (S4341),Hall,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=871&Bill=SB65
SB 66,871,Relating to the provision of certain gender-affirming therapy and counseling to children.,Health--Other Diseases & Medical Conditions (I0383); Mental Health & Substance Abuse (I0019); Minors--Health & Safety (I0533); GENDER IDENTITY & EXPRESSION (S0767),Hall,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=871&Bill=SB66
SB 69,871,Relating to the use by a political subdivision of public funds for lobbying activities.,County Government--Employees/Officers (I0095); Ethics (I0345); Political Subdivisions (I0588); LOBBYISTS & LOBBYING (S3141),Hall,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=871&Bill=SB69
SB 8,871,"Relating to the authority of a person who acquires a residence homestead to receive an ad valorem tax exemption for the homestead in the year in which the property is acquired, and the protection of school districts against the resulting loss in revenue.",Property Interests--Homestead (I0616); Taxation--Property-Appraisals & Appraisal Districts (I0792); Taxation--Property-Assessment & Collection (I0798); Taxation--Property-Exemptions (I0793); COUNTY TAX ASSESSOR-COLLECTORS (S0310),Bettencourt,Birdwell; Buckingham; Campbell; Creighton; Hall; Hancock; Hinojosa; Huffman; Hughes; Kolkhorst; Lucio; Nelson; Nichols; Paxton; Perry; Schwertner; Seliger; Springer; Taylor; Whitmire,,,,,Local Government,Out of committee,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=871&Bill=SB8
SB 12,871,Relating to the reduction of the amount of a limitation on the total amount of ad valorem taxes that may be imposed by a school district on the residence homestead of an individual who is elderly or disabled to reflect any reduction from the preceding tax year in the district's maximum compressed rate.,"Aging (I0015); Disabilities, Persons with (I0380); Property Interests--Homestead (I0616); Taxation--Property-Assessment & Collection (I0798); Taxation--Property-Exemptions (I0793); Taxation--Property-Tax Rate (I0794); Taxation--School District (I0785)",Bettencourt; Kolkhorst,Birdwell; Buckingham; Campbell; Creighton; Hall; Hancock; Hinojosa; Huffman; Hughes; Lucio; Nelson; Nichols; Paxton; Perry; Seliger; Taylor,,,,,Local Government,Out of committee,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=871&Bill=SB12
SB 67,871,Relating to a training manual for election watchers.,Elections--General (I0310); STAFF DEVELOPMENT & TRAINING (S0317); SECRETARY OF STATE (V0042),Bettencourt,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=871&Bill=SB67
SJR 4,871,Proposing a constitutional amendment authorizing the legislature to provide for the reduction of the amount of a limitation on the total amount of ad valorem taxes that may be imposed for general elementary and secondary public school purposes on the residence homestead of a person who is elderly or disabled to reflect any statutory reduction from the preceding tax year in the maximum compressed rate of the maintenance and operations taxes imposed for those purposes on the homestead.,"Aging (I0015); Disabilities, Persons with (I0380); Property Interests--Homestead (I0616); Resolutions--Constitutional Amendments (I0661); Taxation--Property-Assessment & Collection (I0798); Taxation--Property-Exemptions (I0793); Taxation--Property-Tax Rate (I0794); Taxation--School District (I0785)",Bettencourt; Kolkhorst,Birdwell; Buckingham; Campbell; Creighton; Hall; Hancock; Hinojosa; Huffman; Lucio; Nelson; Nichols; Paxton; Seliger; Taylor,,,,,Local Government,Out of committee,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=871&Bill=SJR4
SR 6,871,Recognizing the McLennan Community College baseball team for winning a national championship.,Resolutions--Congratulatory & Honorary (I0705); MCLENNAN COMMUNITY COLLEGE (U0230),Birdwell,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=871&Bill=SR6
SR 42,871,Recognizing the Cenikor Foundation for its 55 years of service.,Resolutions--Congratulatory & Honorary (I0705); CENIKOR FOUNDATION (NQ76V),Birdwell,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=871&Bill=SR42
SB 20,871,Relating to the reduction of the amount of a limitation on the total amount of ad valorem taxes that may be imposed by a school district on the residence homestead of an individual who is elderly or disabled to reflect any reduction from the preceding tax year in the district's maximum compressed rate.,"Aging (I0015); Disabilities, Persons with (I0380); Property Interests--Homestead (I0616); Taxation--Property-Assessment & Collection (I0798); Taxation--Property-Exemptions (I0793); Taxation--Property-Tax Rate (I0794); Taxation--School District (I0785)",Kolkhorst,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=871&Bill=SB20
SB 24,871,Relating to state investments in social media companies that censor political speech.,"Business & Commerce--General (I0050); Electronic Information Systems (I0311); Purchasing--State (I0643); State Agencies, Boards & Commissions (I0749); COMPUTERS & SOFTWARE (S2425); INTERNET (S0130); ATTORNEY GENERAL (V2811)",Kolkhorst,Creighton; Schwertner,,,,,State Affairs,In committee,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=871&Bill=SB24
SB 74,871,Relating to the release or disclosure of vaccination or immunization information to certain persons; providing a civil penalty.,"Health--General (I0385); Health--Other Diseases & Medical Conditions (I0383); IMMUNIZATIONS (S4341); HEALTH & HUMAN SERVICES COMMISSION (V0177); STATE HEALTH SERVICES, DEPARTMENT OF (V0463)",Kolkhorst,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=871&Bill=SB74
SJR 1,871,Proposing a constitutional amendment authorizing the legislature to provide for the reduction of the amount of a limitation on the total amount of ad valorem taxes that may be imposed for general elementary and secondary public school purposes on the residence homestead of a person who is elderly or disabled to reflect any statutory reduction from the preceding tax year in the maximum compressed rate of the maintenance and operations taxes imposed for those purposes on the homestead.,"Aging (I0015); Disabilities, Persons with (I0380); Property Interests--Homestead (I0616); Resolutions--Constitutional Amendments (I0661); Taxation--Property-Assessment & Collection (I0798); Taxation--Property-Exemptions (I0793); Taxation--Property-Tax Rate (I0794); Taxation--School District (I0785)",Kolkhorst,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=871&Bill=SJR1
SR 26,871,"Commemorating Indian Independence Day on August 15, 2021.",INDIAN INDEPENDENCE DAY (HF7XD); Resolutions--Official Designations--Special Dates (I0721),Kolkhorst,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=871&Bill=SR26
SR 27,871,In memory of Brent Paul Marceaux.,"Resolutions--Memorial (I0710); MARCEAUX, BRENT PAUL (N38TC)",Kolkhorst,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=871&Bill=SR27
SR 28,871,Recognizing Saint John Evangelical Lutheran Church in Meyersville on the occasion of its 100th anniversary.,Resolutions--Congratulatory & Honorary (I0705); SAINT JOHN EVANGELICAL LUTHERAN CHURCH (N01P0),Kolkhorst,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=871&Bill=SR28
SB 39,871,Relating to the voter registration of naturalized United States citizens.,Aliens (I0032); Elections--Registration & Suffrage (I0265),Menéndez; Alvarado; Blanco; Eckhardt; Johnson; Lucio; Miles; Powell; Zaffirini,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=871&Bill=SB39
SB 40,871,Relating to early voting by mail by any qualified voter.,Aging (I0015); Corrections--Jails & Prisons (I0092); Elections--Early Voting (I0260); Elections--Registration & Suffrage (I0265),Menéndez; Alvarado; Blanco; Eckhardt; Gutierrez; Hinojosa; Johnson; Lucio; Miles; Powell; West; Whitmire; Zaffirini,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=871&Bill=SB40
SB 41,871,Relating to registration powers of volunteer deputy registrars.,Elections--Administration (I0277); Elections--Registration & Suffrage (I0265); SECRETARY OF STATE (V0042),Menéndez; Alvarado; Blanco; Eckhardt; Gutierrez; Hinojosa; Johnson; Lucio; Miles; Powell; West; Whitmire; Zaffirini,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=871&Bill=SB41
SB 42,871,Relating to participation in the countywide polling place program.,County Government--General (I0096); Elections--Early Voting (I0260),Menéndez; Alvarado; Blanco; Eckhardt; Gutierrez; Hinojosa; Johnson; Lucio; Miles; Powell; West; Whitmire; Zaffirini,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=871&Bill=SB42
SB 43,871,Relating to automatic voter registration on issuance or change of a driver's license or identification card by the Department of Public Safety.,"Elections--Registration & Suffrage (I0265); Vehicles & Traffic--Driver's Licenses (I0840); IDENTIFICATION CARDS (S0074); PUBLIC SAFETY, DEPARTMENT OF (V0251); SECRETARY OF STATE (V0042)",Menéndez; Alvarado; Blanco; Eckhardt; Gutierrez; Hinojosa; Johnson; Lucio; Miles; Powell; West; Whitmire; Zaffirini,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=871&Bill=SB43
SB 44,871,Relating to the designation of polling place locations on the campuses of public institutions of higher education.,Education--Higher--Institutions & Programs (I0223); Elections--Administration (I0277); Elections--General (I0310),Menéndez; Alvarado; Blanco; Eckhardt; Gutierrez; Hinojosa; Johnson; Lucio; Miles; Powell; West; Whitmire; Zaffirini,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=871&Bill=SB44
SB 45,871,Relating to requiring a voter to present proof of identification.,Elections--Administration (I0277); Elections--Election Officers (I0305); Elections--Registration & Suffrage (I0265); IDENTIFICATION CARDS (S0074); SECRETARY OF STATE (V0042),Menéndez; Alvarado; Blanco; Eckhardt; Gutierrez; Hinojosa; Johnson; Lucio; Miles; Powell; West; Whitmire; Zaffirini,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=871&Bill=SB45
SB 46,871,Relating to electronic voter registration and electronic submission of an application for an early voting ballot by mail.,Elections--Early Voting (I0260); Elections--Registration & Suffrage (I0265); Electronic Information Systems (I0311); INTERNET (S0130); SECRETARY OF STATE (V0042),Alvarado; Blanco; Eckhardt; Gutierrez; Hinojosa; Johnson; Lucio; Menéndez; Miles; Powell; West; Zaffirini,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=871&Bill=SB46
SB 47,871,Relating to the criminal offense of unlawfully prohibiting an employee from voting.,Crimes--Miscellaneous (I0200); Elections--Early Voting (I0260); Labor--General (I0500); Labor--Management Relations (I0465),Miles; Alvarado; Blanco; Eckhardt; Gutierrez; Hinojosa; Johnson; Lucio; Menéndez; Powell; West; Whitmire; Zaffirini,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=871&Bill=SB47
SB 48,871,Relating to voter registration application forms in high schools.,"Education--Primary & Secondary--General (I0230); Elections--Registration & Suffrage (I0265); EDUCATION AGENCY, TEXAS (V9941); SECRETARY OF STATE (V0042)",Miles; Alvarado; Blanco; Eckhardt; Gutierrez; Hinojosa; Johnson; Lucio; Menéndez; Powell; West; Whitmire; Zaffirini,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=871&Bill=SB48
SB 49,871,Relating to the return of certain ballots.,Elections--Early Voting (I0260),Miles; Alvarado; Blanco; Eckhardt; Gutierrez; Hinojosa; Johnson; Lucio; Menéndez; Powell; West; Whitmire; Zaffirini,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=871&Bill=SB49
SB 50,871,Relating to an exception to the application of the offense of illegal voting.,Crimes--Miscellaneous (I0200); Elections--Registration & Suffrage (I0265),Hinojosa; Alvarado; Blanco; Eckhardt; Gutierrez; Johnson; Menéndez; Miles; Powell; West; Whitmire; Zaffirini,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=871&Bill=SB50
SB 51,871,Relating to qualifications and registration of certain voters convicted of a felony.,"Corrections--Parole, Probation & Pardons (I0093); Elections--Registration & Suffrage (I0265)",Eckhardt; Alvarado; Blanco; Gutierrez; Hinojosa; Johnson; Menéndez; Miles; Powell; West; Whitmire; Zaffirini,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=871&Bill=SB51
SB 53,871,Relating to an application for an early voting ballot by mail.,Elections--Early Voting (I0260); Elections--Primaries (I0285),Eckhardt; Alvarado; Blanco; Gutierrez; Hinojosa; Johnson; Lucio; Menéndez; Miles; Powell; West; Whitmire; Zaffirini,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=871&Bill=SB53
SB 54,871,Relating to the eligibility to sign certain petitions in connection with certain applications for placement on a general election ballot.,Elections--Candidates (I0280),Eckhardt; Blanco; Gutierrez; Hinojosa; Johnson; Menéndez; Powell; Whitmire,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=871&Bill=SB54
SB 55,871,Relating to the use of preferential voting in certain elections.,Elections--Administration (I0277); Elections--General (I0310); Elections--Voting Systems (I0270); SECRETARY OF STATE (V0042),Eckhardt; Gutierrez; Hinojosa; Johnson; Menéndez; Powell; Whitmire,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=871&Bill=SB55
SB 56,871,Relating to nonpartisan election watchers.,Elections--Administration (I0277); Elections--General (I0310); SECRETARY OF STATE (V0042),Eckhardt; Alvarado; Blanco; Gutierrez; Hinojosa; Johnson; Lucio; Menéndez; Miles; Powell; West; Whitmire; Zaffirini,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=871&Bill=SB56
SB 57,871,Relating to depository boxes for ballots to be voted by mail.,Elections--Administration (I0277); Elections--Early Voting (I0260),Eckhardt; Alvarado; Blanco; Gutierrez; Hinojosa; Johnson; Lucio; Menéndez; Miles; Powell; West; Whitmire; Zaffirini,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=871&Bill=SB57
SB 58,871,Relating to allowing a person who will be 18 years of age on the date of the general election for state and county officers to vote in the preceding primary elections.,Elections--General (I0310); Elections--Primaries (I0285); Elections--Registration & Suffrage (I0265); SECRETARY OF STATE (V0042),Zaffirini; Alvarado; Blanco; Eckhardt; Gutierrez; Hinojosa; Johnson; Lucio; Menéndez; Miles; Powell; West; Whitmire,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=871&Bill=SB58
SB 61,871,Relating to the Barbara Jordan Fair Elections Act.,"Elections--Administration (I0277); Elections--Early Voting (I0260); Elections--Election Officers (I0305); Elections--General (I0310); Elections--Registration & Suffrage (I0265); Elections--Voting Systems (I0270); Electronic Information Systems (I0311); BARBARA JORDAN FAIR ELECTIONS ACT (PX0ZL); IDENTIFICATION CARDS (S0074); INTERNET (S0130); OATHS (S0005); PUBLIC SAFETY, DEPARTMENT OF (V0251); SECRETARY OF STATE (V0042)",West; Alvarado; Blanco; Eckhardt; Gutierrez; Hinojosa; Johnson; Lucio; Menéndez; Miles; Powell; Whitmire; Zaffirini,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=871&Bill=SB61
SJR 7,871,Proposing a constitutional amendment authorizing certain persons under the age of 18 to vote in a primary election.,Elections--Primaries (I0285); Elections--Registration & Suffrage (I0265); Electronic Information Systems (I0311); Resolutions--Constitutional Amendments (I0661),Zaffirini; Alvarado; Blanco; Eckhardt; Gutierrez; Hinojosa; Johnson; Lucio; Menéndez; Miles; Powell; West; Whitmire,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=871&Bill=SJR7
SB 71,871,Relating to temporary branch polling places.,Elections--Administration (I0277); Elections--General (I0310),Miles; Blanco; Eckhardt; Gutierrez; Hinojosa; Johnson; Lucio; Whitmire,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=871&Bill=SB71
SB 68,871,Relating to the length of the early voting period.,Elections--Early Voting (I0260),Blanco; Eckhardt; Gutierrez; Johnson; Lucio; Miles; Whitmire,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=871&Bill=SB68
SB 1,871,"Relating to election integrity and security, including by preventing fraud in the conduct of elections in this state; increasing criminal penalties; creating criminal offenses; providing civil penalties.","Courts--Appellate (I0125); Courts--County & Statutory (I0115); Courts--District (I0120); Crimes--Miscellaneous (I0200); Criminal Procedure--General (I0208); Elections--Administration (I0277); Elections--Early Voting (I0260); Elections--Election Officers (I0305); Elections--General (I0310); Elections--Registration & Suffrage (I0265); Elections--Voting Systems (I0270); Electronic Information Systems (I0311); ATTORNEY'S FEES (S0202); FRAUD (S0166); INTERNET (S0130); RESIDENCY REQUIREMENTS (S0266); VIDEO CAMERAS (S0786); ATTORNEY GENERAL (V2811); PUBLIC SAFETY, DEPARTMENT OF (V0251); SECRETARY OF STATE (V0042); SUPREME COURT (V0311)",Hughes,Bettencourt; Birdwell; Buckingham; Campbell; Creighton; Hall; Huffman; Kolkhorst; Nelson; Nichols; Paxton; Perry; Schwertner; Springer,,,,,State Affairs,Out of committee,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=871&Bill=SB1
SB 3,871,"Relating to certain curriculum in public schools, including certain instructional requirements and prohibitions.","Education--Primary & Secondary--Charter Schools (I0245); Education--Primary & Secondary--Curriculum (I0228); Education--School Districts (I0220); EDUCATION AGENCY, TEXAS (V9941); EDUCATION, COMMISSIONER OF (V9954); EDUCATION, STATE BOARD OF (V0086)",Hughes,Bettencourt; Buckingham; Creighton; Hall; Kolkhorst; Paxton; Perry; Schwertner,,,,,State Affairs,Out of committee,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=871&Bill=SB3
SB 5,871,"Relating to complaint procedures and disclosure requirements for, and to the censorship of users' expressions by, social media platforms.",Business & Commerce--General (I0050); Civil Remedies & Liabilities (I0065); Electronic Information Systems (I0311); COMPUTERS & SOFTWARE (S2425); INTERNET (S0130); ATTORNEY GENERAL (V2811),Hughes,Bettencourt; Birdwell; Buckingham; Campbell; Creighton; Hall; Huffman; Kolkhorst; Paxton; Perry; Schwertner; Springer,,,,,State Affairs,Out of committee,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=871&Bill=SB5
SB 75,871,Relating to approval of certain land development applications by a municipality or county.,City Government--Land Use & Zoning (I0064); County Government--Land Use & Zoning (I0098); Political Subdivisions (I0588); PLATTING (S0285),Hughes,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=871&Bill=SB75
