bill_number,session,summary,keywords,authors,coauthors,sponsors,cosponsors,house_committee,hc_status,senate_committee,sc_status,bill_url
SB 1667,80R,Relating to the amount of an administrative penalty assessed by the Railroad Commission of Texas for a violation of the Texas Surface Coal Mining and Reclamation Act or a permit issued under that act.,Mines & Mineral Resources (I0536),Averitt,,"Corte, Frank",,Energy Resources,Out of committee,Natural Resources,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=80R&Bill=SB1667
SB 1668,80R,"Relating to license, stamp, tag, and permit provisions administered by the Parks and Wildlife Department.",Parks & Wildlife--Licenses (I0565); CONSERVATION OF WILDLIFE (S0067); SHRIMPING INDUSTRY (S0599),Averitt,,Hilderbran,,"Culture, Recreation, & Tourism",Out of committee,Natural Resources,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=80R&Bill=SB1668
SB 1669,80R,Relating to revenue generated from and uses of public hunting lands and wildlife management areas.,Fees & Other Nontax Revenue--State (I0362); Parks & Wildlife--Hunting & Fishing (I0560); Parks & Wildlife--Licenses (I0565),Averitt,,Hilderbran,,"Culture, Recreation, & Tourism",Out of committee,Natural Resources,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=80R&Bill=SB1669
SB 1670,80R,Relating to certificates of compliance issued by the Railroad Commission of Texas to owners or operators of certain wells subject to the jurisdiction of the commission.,Environment--Water (I0320); Oil & Gas (I0545); RAILROAD COMMISSION (V0089),Averitt,,Crownover,,Energy Resources,Out of committee,Natural Resources,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=80R&Bill=SB1670
SB 1671,80R,Relating to the financial responsibility requirements applicable to owners or operators of certain underground storage tanks.,Environment--Water (I0320); STORAGE TANKS (S0408),Averitt,,,,Environmental Regulation,In committee,Natural Resources,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=80R&Bill=SB1671
SB 1672,80R,Relating to nitrogen oxide allowance allocation adjustments and the incorporation of modifications to federal rules under the state implementation plan.,Environment--Air (I0325),Averitt,,Bonnen,,Environmental Regulation,Out of committee,Natural Resources,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=80R&Bill=SB1672
SB 1673,80R,Relating to the period after which a preconstruction permit issued or renewed by the Texas Commission on Environmental Quality under the Texas Clean Air Act is subject to review.,"Environment--General (I0340); State Agencies, Boards & Commissions (I0749); PERMITS (S0011); ENVIRONMENTAL QUALITY, TEXAS COMMISSION ON (V0334)",Averitt,,Bonnen,,Environmental Regulation,Out of committee,Natural Resources,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=80R&Bill=SB1673
SB 1674,80R,Relating to the applicability of groundwater regulations.,Water--General (I0885),Averitt,,,,,,Natural Resources,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=80R&Bill=SB1674
SB 1680,80R,Relating to eligibility of certain dependents for group life insurance.,Insurance--Life & Annuities (I0423),Averitt,,,,Insurance,In committee,State Affairs,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=80R&Bill=SB1680
SB 1681,80R,Relating to health benefit plan coverage for children and grandchildren.,Insurance--Health & Accident (I0422),Averitt,,,,,,State Affairs,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=80R&Bill=SB1681
SB 1682,80R,Relating to the enrollment of certain children and recipients of medical assistance in group health benefit plans.,Health--Children's Insurance (I0388); Human Services--Medical Assistance (I0905); Insurance--Health & Accident (I0422),Averitt,,Miller,,Human Services,Out of committee,Health & Human Services,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=80R&Bill=SB1682
SB 1683,80R,Relating to the Texas Health Reinsurance System.,Insurance--Health & Accident (I0422); TEXAS HEALTH REINSURANCE SYSTEM (S0666),Averitt,,,,,,State Affairs,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=80R&Bill=SB1683
SB 1684,80R,Relating to coverage limitations in health benefit plans.,Insurance--Health & Accident (I0422),Averitt,,,,,,State Affairs,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=80R&Bill=SB1684
SB 1685,80R,Relating to rules governing suitability in certain annuity transactions.,Insurance--Insurers & Agents (I0425); Insurance--Life & Annuities (I0423),Averitt,,,,,,State Affairs,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=80R&Bill=SB1685
SB 1785,80R,"Relating to the implementation of clean energy projects in this state, including certain tax exemptions and rollbacks.","Energy--General (I0315); Environment--Air (I0325); Taxation--Property-Tax Rate (I0794); PERMITS (S0011); ENVIRONMENTAL QUALITY, TEXAS COMMISSION ON (V0334)",Averitt,,,,,,Natural Resources,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=80R&Bill=SB1785
SB 1816,80R,Relating to a sales tax exemption for the reuse and recycling of wastewater used for oil and gas activities.,Oil & Gas (I0545); Taxation--Sales (I0800),Averitt,,Hardcastle,,Ways & Means,Out of committee,Natural Resources,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=80R&Bill=SB1816
SB 1837,80R,Relating to the regulation of uranium mining and disposal of certain radioactive materials and low-level radioactive waste.,"Environment--General (I0340); Environment--Hazardous, Toxic & Nuclear Waste (I0333); Environment--Water (I0320); Mines & Mineral Resources (I0536)",Averitt,,,,,,Natural Resources,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=80R&Bill=SB1837
SB 1838,80R,Relating to equipment used for irrigation systems.,Water--General (I0885); IRRIGATION & IRRIGATORS (S0170),Averitt,,,,,,Natural Resources,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=80R&Bill=SB1838
SB 1842,80R,Relating to rules governing the replacement of existing life insurance policies and certain annuity transactions.,Insurance--Insurers & Agents (I0425); Insurance--Life & Annuities (I0423),Averitt,,,,,,State Affairs,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=80R&Bill=SB1842
SB 1877,80R,Relating to the determination of compensation under the Teacher Retirement System of Texas.,Retirement Systems--Teachers (I0726); Salaries & Expenses (I0745),Averitt,,"Keffer, Jim",,Pensions & Investments,Out of committee,State Affairs,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=80R&Bill=SB1877
SB 1976,80R,Relating to the composition of the McLennan County Juvenile Board.,MCLENNAN COUNTY (G0164); Courts--County & Statutory (I0115); Courts--Judges (I0140); Juvenile Boards & Officers (I0450),Averitt,,Anderson,,Juvenile Justice & Family Issues,Out of committee,Jurisprudence,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=80R&Bill=SB1976
SB 1985,80R,Relating to the creation of the McLennan County Groundwater Conservation District; providing authority to impose a tax and issue bonds.,MCLENNAN COUNTY GROUNDWATER CONSERVATION DISTRICT (D0690); Special Districts & Authorities--Soil & Water Conservation (I0760); Special Districts & Authorities--Water & Utility (I0755),Averitt,,Dunnam,,Natural Resources,Out of committee,Natural Resources,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=80R&Bill=SB1985
SB 2001,80R,"Relating to the construction and operation of reservoirs, including the assessment of a fee on the sale or lease of water impounded in a reservoir to compensate the owners of property in the reservoir site and the protection of the rights of owners or former owners of property in a reservoir site.",Fees & Other Nontax Revenue--State (I0362); Property Interests--Eminent Domain (I0615); Water--Development (I0875),Averitt,,,,,,Natural Resources,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=80R&Bill=SB2001
SB 2025,80R,Relating to the appointment of magistrates in McLennan County.,MCLENNAN COUNTY (G0164); Courts--County & Statutory (I0115); Criminal Procedure--Pretrial Procedure (I0203); MAGISTRATES (S1592),Averitt,,Anderson,,Judiciary,Out of committee,Jurisprudence,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=80R&Bill=SB2025
SB 2038,80R,Relating to the creation of the Tablerock Groundwater Conservation District; providing authority to impose a tax and issue bonds.,TABLEROCK GROUNDWATER CONSERVATION DISTRICT (D0789); Special Districts & Authorities--Soil & Water Conservation (I0760),Averitt,,,,Natural Resources,In committee,Natural Resources,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=80R&Bill=SB2038
SCR 17,80R,Designating the Texas Medal of Honor Memorial on the campus of Hill College in Hillsboro as the official State Memorial to Texas-Born Medal of Honor Recipients.,"HILL COLLEGE (E0802); Resolutions--Official Designations--Miscellaneous (I0719); MEDAL OF HONOR MEMORIAL, TEXAS (N5031)",Averitt,,"Pitts; Corte, Frank; Escobar; Herrero; Merritt","Garcia; Hodge; Moreno, Paul; Noriega, Rick; Raymond",Defense Affairs & State-Federal Relations,Out of committee,Veteran Affairs & Military Installations,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=80R&Bill=SCR17
SCR 46,80R,"Requesting Congress to authorize the Secretary of the United States Department of Veterans Affairs to convey the Thomas T. Connally Department of Veterans Affairs Medical Center in Marlin, Texas, to the State of Texas.","MARLIN, CITY OF (G0004); Public Lands, Buildings & Resources (I0630); Resolutions--Legislative Policy (I0685); Resolutions--Memorializing Congress (I0675); DEPARTMENT OF VETERANS AFFAIRS (V0712)",Averitt,,"Dunnam; Corte, Frank; Escobar",,Defense Affairs & State-Federal Relations,Out of committee,Veteran Affairs & Military Installations,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=80R&Bill=SCR46
SCR 60,80R,Urging Congress to maintain the states as the sole regulators of the business of insurance and to oppose the establishment of a federal insurance regulatory system.,Insurance--General (I0445); Resolutions--Legislative Policy (I0685); Resolutions--Memorializing Congress (I0675),Averitt,,Eiland,,Insurance,Out of committee,Business & Commerce,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=80R&Bill=SCR60
SJR 13,80R,Proposing a constitutional amendment authorizing the legislature to provide for a reduction of the limitation on the total amount of ad valorem taxes that may be imposed for public school purposes on the residence homesteads of the elderly or disabled to reflect any reduction in the rate of those taxes for the 2006 and 2007 tax years.,"Aging (I0015); Disabilities, Persons with (I0380); Education--Primary & Secondary--Finance (I0250); Legislature (I0520); Property Interests--Homestead (I0616); Resolutions--Constitutional Amendments (I0661); State Finances--Appropriations (I0746); State Finances--Budget (I0747); State Finances--Management & Control (I0748); Taxation--Property-Assessment & Collection (I0798); Taxation--Property-Exemptions (I0793); Taxation--Property-Tax Rate (I0794); Taxation--School District (I0785)",Averitt,"Brimer; Deuell; Eltife; Estes; Fraser; Hegar; Jackson, Mike; Nelson; Patrick, Dan; Seliger; Shapleigh; Uresti; Watson; Wentworth; Williams; Zaffirini",Berman; Naishtat; McReynolds; Flynn; Goolsby,"Allen, Alma; Alonzo; Anchia; Bohac; Burnam; Cook, Robby; Crabb; Creighton; Delisi; Driver; Dukes; Farabee; Gallego; Giddings; Gonzales; Gonzalez Toureilles; Hardcastle; Herrero; Hochberg; Homer; Hopson; Hughes; Jackson, Jim; King, Tracy O.; Leibowitz; Mallory Caraway; Orr; Ortiz, Jr.; Pena; Smith, Todd; Swinford; Vaught; Veasey; Vo; West, George ""Buddy""; Zedler",Ways & Means,Out of committee,Finance,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=80R&Bill=SJR13
SR 30,80R,Commending Hood County for its dedication to rural rail transportation.,HOOD COUNTY (G0037); Resolutions--Congratulatory & Honorary (I0705),Averitt,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=80R&Bill=SR30
SR 31,80R,Welcoming Leadership Ennis to the State Capitol.,Resolutions--Welcoming (I0722); LEADERSHIP ENNIS (N4894),Averitt,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=80R&Bill=SR31
SR 159,80R,Welcoming Leadership Midlothian to the State Capitol.,Resolutions--Welcoming (I0722); LEADERSHIP MIDLOTHIAN (N5063),Averitt,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=80R&Bill=SR159
SR 160,80R,Recognizing the dedication of the Jim Burks Memorial Fire Fighters Park in Granbury.,Resolutions--Congratulatory & Honorary (I0705); JIM BURKS MEMORIAL FIRE FIGHTERS PARK (N5086),Averitt,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=80R&Bill=SR160
SR 161,80R,Recognizing the Granbury Volunteer Fire Department on the occasion of its 100th anniversary.,Resolutions--Congratulatory & Honorary (I0705); GRANBURY VOLUNTEER FIRE DEPARTMENT (N5069),Averitt,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=80R&Bill=SR161
SR 199,80R,In memory of Gregg A. Cooke of Dallas.,"Resolutions--Memorial (I0710); COOKE, GREGG A. (N4951)",Averitt; Carona,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=80R&Bill=SR199
SR 244,80R,In memory of Patsy Marie White Alexander of Eastland.,"Resolutions--Memorial (I0710); ALEXANDER, PATSY MARIE WHITE (N5260)",Averitt,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=80R&Bill=SR244
SR 565,80R,Recognizing the participants of the Bob Bullock Scholars Program at Baylor University.,Resolutions--Congratulatory & Honorary (I0705); BOB BULLOCK SCHOLARS PROGRAM (N6249); BAYLOR UNIVERSITY (U0040),Averitt,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=80R&Bill=SR565
SR 681,80R,Recognizing John W. Allen on the occasion of his retirement from the Baylor College of Dentistry.,"Resolutions--Congratulatory & Honorary (I0705); ALLEN, JOHN W. (N6521)",Averitt,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=80R&Bill=SR681
SR 682,80R,"Recognizing April 12, 2007, as Corsicana/Navarro County Day at the State Capitol.",CORSICANA/NAVARRO COUNTY DAY (H0067); Resolutions--Official Designations--Special Dates (I0721),Averitt,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=80R&Bill=SR682
SR 706,80R,"Recognizing May 2, 2007, as Texas Environmental Excellence Awards Day at the State Capitol.","ENVIRONMENTAL EXCELLENCE AWARDS DAY, TEXAS (H0152); Resolutions--Official Designations--Special Dates (I0721)",Averitt,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=80R&Bill=SR706
SR 1098,80R,In memory of the life of Captain Todd Tyler Christmas.,"Resolutions--Memorial (I0710); CHRISTMAS, TODD TYLER (N6052)",Averitt,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=80R&Bill=SR1098
SR 1115,80R,Recognizing Juan Davis on the occasion of her retirement from the Texas Department of Criminal Justice.,"Resolutions--Congratulatory & Honorary (I0705); DAVIS, JUAN (N7856)",Averitt,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=80R&Bill=SR1115
SR 1194,80R,"Suspending limitations on conference committee jurisdiction, S.B. No. 12.","Energy--Conservation (I0317); Environment--Air (I0325); Resolutions--Conf. Comm. Reports (I0693); Vehicles & Traffic--Equipment (I0855); Vehicles & Traffic--General (I0865); HOUSEHOLD APPLIANCES (S0616); MOTOR VEHICLE DEALERS (S1214); VEHICLE EMISSIONS (S0128); COMPTROLLER OF PUBLIC ACCOUNTS (V2608); ENVIRONMENTAL QUALITY, TEXAS COMMISSION ON (V0334)",Averitt,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=80R&Bill=SR1194
SR 1206,80R,"Suspending limitations on conference committee jurisdiction, S.B. No. 3.","Resolutions--Conf. Comm. Reports (I0693); Water--Development (I0875); Water--General (I0885); Water--Rights (I0870); IRRIGATION & IRRIGATORS (S0170); WATER--CONSERVATION (S0496); ENVIRONMENTAL QUALITY, TEXAS COMMISSION ON (V0334); WATER DEVELOPMENT BOARD (V2481)",Averitt,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=80R&Bill=SR1206
SB 378,80R,Relating to the use of force or deadly force in defense of a person.,Crimes--Against Persons--General (I0170),"Wentworth; Averitt; Brimer; Carona; Deuell; Duncan; Eltife; Estes; Fraser; Gallegos; Harris; Hegar; Hinojosa; Jackson, Mike; Janek; Lucio; Nelson; Nichols; Ogden; Patrick, Dan; Seliger; Shapiro; Shapleigh; Uresti; Van de Putte; Watson; Whitmire; Williams",,"Driver; King, Phil; Talton; Rose; Riddle","Anchia; Anderson; Aycock; Bailey; Berman; Bohac; Bonnen; Branch; Brown, Betty; Brown, Fred; Callegari; Chavez; Chisum; Christian; Cook, Byron; Cook, Robby; Corte, Frank; Crabb; Creighton; Crownover; Darby; Davis, John; Delisi; Deshotel; Dutton; Eissler; Elkins; England; Escobar; Farabee; Flynn; Frost; Gallego; Garcia; Gattis; Geren; Goolsby; Guillen; Haggerty; Hamilton; Hancock; Hardcastle; Harless; Harper-Brown; Heflin; Herrero; Hilderbran; Hill; Homer; Hopson; Howard, Charlie; Hughes; Isett, Carl; Jackson, Jim; Jones, Delwin; Keffer, Jim; King, Susan; Kolkhorst; Krusee; Kuempel; Latham; Laubenberg; Leibowitz; Lucio III; Macias; Madden; Martinez, ""Mando""; McReynolds; Menendez; Merritt; Miller; Morrison; Mowery; Murphy; O'Day; Orr; Ortiz, Jr.; Otto; Parker; Patrick; Paxton; Pena; Phillips; Pitts; Quintanilla; Raymond; Ritter; Smith, Todd; Smith, Wayne; Smithee; Solomons; Straus; Swinford; Taylor; Truitt; Van Arsdale; Vaught; Vo; West, George ""Buddy""; Woolley; Zedler; Zerwas",Criminal Jurisprudence,Out of committee,Jurisprudence,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=80R&Bill=SB378
SB 530,80R,Relating to physical activity requirements and physical fitness assessment for certain public school students.,"Education--Primary & Secondary--Curriculum (I0228); Minors--Health & Safety (I0533); EDUCATION, COMMISSIONER OF (V9954)","Nelson; Averitt; Carona; Deuell; Eltife; Estes; Fraser; Gallegos; Harris; Hegar; Hinojosa; Janek; Lucio; Patrick, Dan; Shapiro; Shapleigh; Uresti; Van de Putte; Watson; Wentworth; West, Royce; Whitmire; Zaffirini",Ellis,Eissler,,Public Education,Out of committee,Education,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=80R&Bill=SB530
SB 676,80R,Relating to state financial assistance to school districts that make contributions for social security coverage.,"Education--Primary & Secondary--Other School Personnel (I0246); Education--Primary & Secondary--Teachers (I0242); Salaries & Expenses (I0745); SOCIAL SECURITY (S2249); EDUCATION, COMMISSIONER OF (V9954)",Williams; Averitt; Deuell; Duncan; Eltife; Estes; Fraser; Hegar; Hinojosa; Janek; Lucio; Seliger; Uresti; Van de Putte; Watson; Wentworth,,,,,,Finance,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=80R&Bill=SB676
