bill_number,session,summary,keywords,authors,coauthors,sponsors,cosponsors,house_committee,hc_status,senate_committee,sc_status,bill_url
SB 7,872,Relating to a one-time supplemental payment of benefits under the Teacher Retirement System of Texas.,Retirement Systems--Teachers (I0726),Huffman,Alvarado; Bettencourt; Birdwell; Blanco; Buckingham; Campbell; Creighton; Eckhardt; Hall; Hancock; Hinojosa; Hughes; Johnson; Kolkhorst; Miles; Nelson; Nichols; Paxton; Perry; Powell; Schwertner; Seliger; Springer; Taylor; West; Whitmire; Zaffirini,Rogers; Darby; Ashby; Parker; Bonnen,"Allen; Allison; Anchía; Anderson; Bailes; Bell, Cecil; Bell, Keith; Bowers; Buckley; Bucy; Burns; Burrows; Button; Cain; Canales; Capriglione; Cason; Clardy; Cole; Cook; Craddick; Crockett; Cyrier; Davis; Dean; Dominguez; Frank; Frullo; Gates; Geren; Goldman; Goodwin; Guillen; Harless; Harris; Hefner; Hernandez; Herrero; Hinojosa; Holland; Howard; Huberty; Hull; Hunter; Jetton; Johnson, Ann; Johnson, Julie; Kacal; King, Ken; King, Phil; King, Tracy O.; Klick; Krause; Kuempel; Lambert; Landgraf; Larson; Leach; Leman; Longoria; Lozano; Metcalf; Meyer; Middleton; Minjarez; Morales, Eddie; Morrison; Murphy; Murr; Neave; Noble; Oliverson; Ordaz; Ortega; Paddie; Patterson; Paul; Perez; Price; Raney; Reynolds; Rose; Rosenthal; Sanford; Schofield; Shaheen; Shine; Slaton; Slawson; Smith; Smithee; Spiller; Stephenson; Stucky; Swanson; Talarico; Thompson, Ed; Thompson, Senfronia; Tinderholt; Toth; Turner, Chris; Turner, John; VanDeaver; Vasut; Vo; Walle; White; Wilson; Wu; Zwiener",Appropriations,Out of committee,Finance,Out of committee,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=872&Bill=SB7
SB 9,872,"Relating to public school instruction and materials regarding the prevention of child abuse, family violence, dating violence, and sex trafficking and the adoption of public school policies to prevent dating violence.","Education--Primary & Secondary--Curriculum (I0228); Education--School Districts (I0220); Family--Child Protection (I0351); Family--Family Violence (I0353); Minors--Crimes Against (I0532); CHRISTINE BLUBAUGH ACT (PR2Y3); CHILD ABUSE (S4256); HUMAN TRAFFICKING (S0696); PARENTAL RIGHTS (S0095); EDUCATION, STATE BOARD OF (V0086)",Huffman; West,Alvarado; Blanco; Buckingham; Campbell; Hinojosa; Johnson; Powell; Schwertner; Zaffirini,Dutton; Anchía; Perez,,Public Education,Out of committee,Jurisprudence,Out of committee,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=872&Bill=SB9
SB 13,872,Relating to dates of certain elections to be held in 2022.,Elections--Administration (I0277); Elections--General (I0310); Elections--Primaries (I0285); Redistricting (I0645); SECRETARY OF STATE (V0042),Huffman,Campbell; Hall,Hunter,,"Constitutional Rights & Remedies, Select",Out of committee,Jurisprudence,Out of committee,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=872&Bill=SB13
SJR 3,872,Proposing a constitutional amendment requiring a judge or magistrate to impose the least restrictive conditions of bail that may be necessary and authorizing the denial of bail under some circumstances to a person accused of a violent or sexual offense or of continuous trafficking of persons.,Crimes--Against Persons--Sexual (I0171); Criminal Procedure--Bail & Pretrial Release (I0202); Resolutions--Constitutional Amendments (I0661); HUMAN TRAFFICKING (S0696),Huffman,Bettencourt; Buckingham; Campbell; Creighton; Hall; Hinojosa; Kolkhorst; Nelson; Paxton; Schwertner,Kacal; Smith; Cook,"Anderson; Bell, Keith; Burns; Capriglione; Huberty; Kuempel; Morrison; Murphy; Noble; Parker; Paul; Thompson, Ed; Tinderholt; Vasut; Wilson","Constitutional Rights & Remedies, Select",Out of committee,Jurisprudence,Out of committee,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=872&Bill=SJR3
SB 92,872,Relating to lawsuits against businesses that require proof of COVID-19 vaccination or post-transmission recovery.,Business & Commerce--General (I0050); Civil Remedies & Liabilities (I0065); Health--Other Diseases & Medical Conditions (I0383); COVID-19 (SB9YM); IMMUNIZATIONS (S4341),Johnson,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=872&Bill=SB92
SB 93,872,Relating to an exception to the prohibition on COVID-19 vaccine passports.,"Alcoholic Beverage Regulation (I0025); Amusements, Games, Sports (I0034); Health--Other Diseases & Medical Conditions (I0383); COVID-19 (SB9YM); IMMUNIZATIONS (S4341)",Johnson,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=872&Bill=SB93
SB 94,872,"Relating to a policy requiring the use of face masks, face shields, or other face coverings and providing notice to a parent or guardian regarding a positive coronavirus disease (COVID-19) test for a person assigned to a student's classroom in public schools.","Education--Primary & Secondary--Charter Schools (I0245); Education--School Districts (I0220); Health--Other Diseases & Medical Conditions (I0383); Minors--Health & Safety (I0533); COVID-19 (SB9YM); PARENTAL NOTIFICATION (S0319); EDUCATION, COMMISSIONER OF (V9954)",Johnson,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=872&Bill=SB94
SB 95,872,"Relating to the governor's issuance of executive orders, proclamations, and regulations regarding the wearing of face masks or coverings during a declared state of disaster.",City Government--Finance (I0062); County Government--General (I0096); Disaster Preparedness & Relief (I0211); Education--Higher--Institutions & Programs (I0223); Education--Primary & Secondary--Charter Schools (I0245); Education--School Districts (I0220); Governor (I0375); Safety (I0740),Johnson,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=872&Bill=SB95
SB 100,872,Relating to the authority of governmental entities to mandate COVID-19 vaccinations for entity employees.,"Health--Other Diseases & Medical Conditions (I0383); Political Subdivisions (I0588); State Agencies, Boards & Commissions (I0749); COVID-19 (SB9YM); IMMUNIZATIONS (S4341)",Johnson,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=872&Bill=SB100
SJR 16,872,Proposing a constitutional amendment to remove the governor's  line-item veto authority.,Governor (I0375); Resolutions--Constitutional Amendments (I0661); State Finances--Appropriations (I0746),Johnson,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=872&Bill=SJR16
SB 80,872,Relating to exemptions from certain vaccination requirements.,"Health--Other Diseases & Medical Conditions (I0383); Labor--Management Relations (I0465); COVID-19 (SB9YM); DISCRIMINATION (S0052); IMMUNIZATIONS (S4341); INTERNET (S0130); WORKFORCE COMMISSION, TEXAS (V0470)",Paxton,Springer,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=872&Bill=SB80
SB 81,872,Relating to the deposit of certain constitutionally dedicated money to the credit of the tax reduction and excellence in education fund and the use of that money.,Taxation--School District (I0785); COMPTROLLER OF PUBLIC ACCOUNTS (V2608),Paxton,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=872&Bill=SB81
SJR 15,872,Proposing a constitutional amendment providing for the appropriation of certain surplus state revenue for the purpose of reducing school district maintenance and operations ad valorem taxes.,"Resolutions--Constitutional Amendments (I0661); State Finances--Management & Control (I0748); Taxation--School District (I0785); COMPTROLLER OF PUBLIC ACCOUNTS (V2608); EDUCATION AGENCY, TEXAS (V9941)",Paxton,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=872&Bill=SJR15
SR 14,872,Recognizing the Conner Harrington Republican Women of Plano on the occasion of its 50th anniversary.,Resolutions--Congratulatory & Honorary (I0705); CONNER HARRINGTON REPUBLICAN WOMEN OF PLANO (NM8OL),Paxton,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=872&Bill=SR14
SB 4,872,"Relating to abortion complication reporting and the regulation of drug-induced abortion procedures, providers, and facilities; creating a criminal offense.",Abortion (I0005); Crimes--Miscellaneous (I0200); Women (I0925); INFORMED CONSENT (S0057); MEDICINE & PRESCRIPTION DRUGS (S7338); PHYSICIANS (S1282),Lucio,Bettencourt; Birdwell; Buckingham; Campbell; Creighton; Hall; Hancock; Hughes; Kolkhorst; Paxton; Perry; Schwertner; Springer; Taylor,Klick; Noble; Oliverson; Cook; Frank,"Allison; Anderson; Ashby; Bell, Cecil; Bell, Keith; Biedermann; Bonnen; Buckley; Burns; Capriglione; Cason; Craddick; Dean; Geren; Harless; Harris; Hefner; Holland; Huberty; Hull; Hunter; Jetton; Kacal; King, Phil; Krause; Kuempel; Landgraf; Leach; Leman; Lozano; Metcalf; Meyer; Middleton; Morrison; Murphy; Parker; Patterson; Paul; Price; Raney; Rogers; Sanford; Schofield; Shaheen; Shine; Slaton; Slawson; Smith; Spiller; Stephenson; Stucky; Swanson; Thompson, Ed; Tinderholt; Toth; VanDeaver; Vasut; White; Wilson",Public Health,Out of committee,Health & Human Services,Out of committee,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=872&Bill=SB4
SB 76,872,Relating to the regulation and operation of open-enrollment charter schools.,"Education--Primary & Secondary--Charter Schools (I0245); Education--Primary & Secondary--Discipline (I0244); Open Meetings (I0546); Transportation--Aviation (I0822); INTERNET (S0130); TRANSFER STUDENTS (S0251); EDUCATION, COMMISSIONER OF (V9954)",Lucio,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=872&Bill=SB76
SB 77,872,Relating to the release on parole of certain youthful offenders; changing parole eligibility.,"Corrections--Parole, Probation & Pardons (I0093); Family--Juvenile Delinquency (I0360); PARDONS & PAROLES, BOARD OF (V6037)",Lucio,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=872&Bill=SB77
SB 78,872,Relating to the unlawful restraint of a dog; creating a criminal offense.,Animals (I0035); City Government--General (I0060); County Government--General (I0096); Crimes--Miscellaneous (I0200); RESTRAINTS (S0524),Lucio,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=872&Bill=SB78
SR 6,872,Recognizing the Brownsville Chamber of Commerce on the occasion of its 84th anniversary.,Resolutions--Congratulatory & Honorary (I0705); BROWNSVILLE CHAMBER OF COMMERCE (NH880),Lucio,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=872&Bill=SR6
SR 7,872,Recognizing Victor L. Manor Sr. for his contributions to the Federal Bureau of Prisons.,"Resolutions--Congratulatory & Honorary (I0705); MANOR, VICTOR L., SR. (NB70F)",Lucio,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=872&Bill=SR7
SR 8,872,Recognizing Andrews Distributing Company on the occasion of its 45th anniversary.,Resolutions--Congratulatory & Honorary (I0705); ANDREWS DISTRIBUTING COMPANY (NM7I0),Lucio,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=872&Bill=SR8
SR 9,872,Recognizing the Port of Brownsville on the occasion of its 85th anniversary.,"BROWNSVILLE, PORT OF (DT0VS); Resolutions--Congratulatory & Honorary (I0705)",Lucio,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=872&Bill=SR9
SR 10,872,Recognizing Jose Guerrero on the occasion of his retirement.,"Resolutions--Congratulatory & Honorary (I0705); GUERRERO, JOSE (NV4HU)",Lucio,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=872&Bill=SR10
SR 11,872,Recognizing Kenedy County on the occasion of its 100th anniversary.,KENEDY COUNTY (G0284); Resolutions--Congratulatory & Honorary (I0705),Lucio,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=872&Bill=SR11
SR 12,872,Recognizing John William Hellerstedt for his service as commissioner of the Texas Department of State Health Services.,"Resolutions--Congratulatory & Honorary (I0705); HELLERSTEDT, JOHN WILLIAM (NF80A)",Lucio,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=872&Bill=SR12
SR 37,872,Recognizing Gloria Eneida Sarkis for her service to the Brownsville Independent School District.,"Resolutions--Congratulatory & Honorary (I0705); SARKIS, GLORIA ENEIDA (NK3UT)",Lucio,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=872&Bill=SR37
SR 38,872,Recognizing Omar Lucio for his service as Cameron County sheriff.,"Resolutions--Congratulatory & Honorary (I0705); LUCIO, OMAR (NX9MG)",Lucio,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=872&Bill=SR38
SR 56,872,"Recognizing Vanguard Academy for hosting a September 11, 2001, Remembrance Ceremony.",VANGUARD ACADEMY PUBLIC CHARTER SCHOOLS (E20LX); Resolutions--Congratulatory & Honorary (I0705),Lucio,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=872&Bill=SR56
SR 57,872,"Recognizing Gabriela and Timothy Cowen on the birth of their sons, Jameson Luke Cowen, Hudson Oliver Cowen, and Kingston Hugh Cowen.","Resolutions--Congratulatory & Honorary (I0705); COWEN, GABRIELA & TIMOTHY (N71VF); COWEN, HUDSON OLIVER (NJ72E); COWEN, JAMESON LUKE (N65IS); COWEN, KINGSTON HUGH (N17E9)",Lucio,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=872&Bill=SR57
SR 4,872,"Recognizing Bonifacio ""Barney"" Martinez Jr. on the occasion of his retirement.","Resolutions--Congratulatory & Honorary (I0705); MARTINEZ, BONIFACIO ""BARNEY"", JR. (NZ4H1)",Eckhardt,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=872&Bill=SR4
SR 19,872,Recognizing Clay Johnston for his service to Dell Medical School.,"Resolutions--Congratulatory & Honorary (I0705); JOHNSTON, CLAY (N34WQ)",Eckhardt,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=872&Bill=SR19
SR 31,872,In memory of Jerry Allen Smith.,"Resolutions--Memorial (I0710); SMITH, JERRY ALLEN (N53RM)",Eckhardt,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=872&Bill=SR31
SR 32,872,In memory of Jean Williams Barac.,"Resolutions--Memorial (I0710); BARAC, JEAN WILLIAMS (N48U4)",Eckhardt,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=872&Bill=SR32
SR 33,872,In memory of Arnold García.,"Resolutions--Memorial (I0710); GARCÍA, ARNOLD (N67VU)",Eckhardt,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=872&Bill=SR33
SR 34,872,In memory of Jeanette Velasquez.,"Resolutions--Memorial (I0710); VELASQUEZ, JEANETTE (NC01V)",Eckhardt,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=872&Bill=SR34
SR 35,872,Recognizing Alfonzie Stepney for achieving the rank of Eagle Scout.,"Resolutions--Congratulatory & Honorary (I0705); STEPNEY, ALFONZIE (NI1WY)",Eckhardt,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=872&Bill=SR35
SR 42,872,Recognizing Kenneth Lee on the occasion of his 30th anniversary in ministry.,"Resolutions--Congratulatory & Honorary (I0705); LEE, KENNETH (NH0F2)",Eckhardt,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=872&Bill=SR42
SR 40,872,In memory of Ralph T. Cloud.,"Resolutions--Memorial (I0710); CLOUD, RALPH T. (N99SG)",Blanco,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=872&Bill=SR40
SB 43,872,Relating to the provision of state aid to certain counties for increased costs incurred when officers employed by the Department of Public Safety are reassigned to another area of the state to secure the border.,"County Government--Finance (I0097); Law Enforcement (I0510); State Finances--Appropriations (I0746); BORDER (S0045); COMPTROLLER OF PUBLIC ACCOUNTS (V2608); PUBLIC SAFETY, DEPARTMENT OF (V0251)",Springer,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=872&Bill=SB43
SB 44,872,Relating to a prohibition on the enactment of a law imposing an occupation tax on certain entities that enter into transactions conveying securities or imposing a tax on certain securities transactions.,Financial--General (I0365); Taxation--General (I0815),Springer,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=872&Bill=SB44
SJR 11,872,Proposing a constitutional amendment prohibiting the enactment of a law that imposes a tax on certain transactions that either convey a security or involve specified derivative contracts.,Financial--General (I0365); Resolutions--Constitutional Amendments (I0661); Taxation--General (I0815),Springer,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=872&Bill=SJR11
SR 3,872,Recognizing Michael Lee on the occasion of his retirement.,"Resolutions--Congratulatory & Honorary (I0705); LEE, MICHAEL (N16TF)",Nichols,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=872&Bill=SR3
SR 21,872,In memory of Herbert G. Johnson Sr.,"Resolutions--Memorial (I0710); JOHNSON, HERBERT G., SR. (NU72C)",Nichols,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=872&Bill=SR21
SR 23,872,Recognizing Missy Pillsbury for being named the General Aviation Airport Manager of the Year.,"Resolutions--Congratulatory & Honorary (I0705); PILLSBURY, MISSY (NN7GF)",Nichols,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=872&Bill=SR23
SB 10,872,Relating to making appropriations for the legislature and legislative agencies.,State Finances--Appropriations (I0746),Nelson,Alvarado; Creighton; Hall; Hinojosa; Johnson; Powell; Schwertner; Zaffirini,,,,,Finance,Out of committee,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=872&Bill=SB10
SB 11,872,Relating to making supplemental appropriations and giving direction regarding appropriations.,"Retirement Systems--Teachers (I0726); State Finances--Appropriations (I0746); State Finances--Budget (I0747); State Finances--Management & Control (I0748); Taxation--School District (I0785); AUDITOR, STATE (V4364); COURT ADMINISTRATION, OFFICE OF (V8690); EDUCATION AGENCY, TEXAS (V9941); FAMILY & PROTECTIVE SERVICES, DEPARTMENT OF (V0461); HOUSE OF REPRESENTATIVES (V0096); INFORMATION RESOURCES, DEPARTMENT OF (V9827); LEGISLATIVE BUDGET BOARD (V0161); LEGISLATIVE COUNCIL, TEXAS (V0001); LEGISLATIVE REFERENCE LIBRARY (V0212); SENATE, TEXAS (V0227); SUNSET ADVISORY COMMISSION (V8389); UNIFORM STATE LAWS, COMMISSION ON (V31NH)",Nelson,Creighton; Hall; Powell; Schwertner; Zaffirini,,,,,Finance,Out of committee,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=872&Bill=SB11
SB 89,872,Relating to making supplemental appropriations relating to border security and giving direction regarding those appropriations.,"Governor (I0375); State Finances--Appropriations (I0746); BORDER (S0045); COURT ADMINISTRATION, OFFICE OF (V8690); CRIMINAL JUSTICE, TEXAS DEPARTMENT OF (V8788); JAIL STANDARDS, COMMISSION ON (V9946); MILITARY DEPARTMENT, TEXAS (V0971); PUBLIC SAFETY, DEPARTMENT OF (V0251); STATE HEALTH SERVICES, DEPARTMENT OF (V0463)",Nelson,Buckingham; Kolkhorst,,,,,Finance,In committee,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=872&Bill=SB89
SR 26,872,Recognizing the North Texas Commission for 50 years of service to the Dallas/Fort Worth Metroplex.,Resolutions--Congratulatory & Honorary (I0705); NORTH TEXAS COMMISSION (N02GS),Nelson,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=872&Bill=SR26
SB 69,872,Relating to the abolition of the Texas Bullion Depository.,"State Agencies, Boards & Commissions (I0749); State Finances--Management & Control (I0748); COMPTROLLER OF PUBLIC ACCOUNTS (V2608); TEXAS BULLION DEPOSITORY, OFFICE OF THE COMPTROLLER (V1028)",Seliger,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=872&Bill=SB69
SB 70,872,Relating to providing for the review of the Texas Bullion Depository under the Texas Sunset Act.,"State Agencies, Boards & Commissions (I0749); State Finances--Management & Control (I0748); Sunset--Recommended Reviews (I0018); TEXAS BULLION DEPOSITORY, OFFICE OF THE COMPTROLLER (V1028)",Seliger,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=872&Bill=SB70
SJR 12,872,Proposing a constitutional amendment to remove the governor's  line-item veto authority.,Governor (I0375); Resolutions--Constitutional Amendments (I0661); State Finances--Appropriations (I0746),Seliger,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=872&Bill=SJR12
SR 5,872,Recognizing Thomas W. Codd on the occasion of his retirement.,"Resolutions--Congratulatory & Honorary (I0705); CODD, THOMAS W. (NY5HT)",West,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=872&Bill=SR5
SR 24,872,In memory of Willie Lonnell Galloway.,"Resolutions--Memorial (I0710); GALLOWAY, WILLIE LONNELL (NY2MG)",West,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=872&Bill=SR24
SR 25,872,In memory of Nicole Barrett.,"Resolutions--Memorial (I0710); BARRETT, NICOLE (NR7ZW)",West,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=872&Bill=SR25
SR 44,872,In memory of Ora Mae Thomas.,"Resolutions--Memorial (I0710); THOMAS, ORA MAE (NT1M7)",West,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=872&Bill=SR44
SR 49,872,Encouraging discretion at all levels of government when investigating and prosecuting cases of alleged illegal voting.,Elections--General (I0310); Resolutions--Legislative Policy (I0685),West,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=872&Bill=SR49
SR 20,872,Recognizing the James Tull Chapter of the National Society Daughters of the American Revolution on the occasion of Constitution Week.,Resolutions--Congratulatory & Honorary (I0705); DAUGHTERS OF THE AMERICAN REVOLUTION (N5519),Whitmire,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=872&Bill=SR20
SR 22,872,In memory of Letitia Washington Plummer.,"Resolutions--Memorial (I0710); PLUMMER, LETITIA WASHINGTON (NU4FR)",Whitmire,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=872&Bill=SR22
SR 54,872,Recognizing Rick DeLeon on the occasion of his retirement.,"Resolutions--Congratulatory & Honorary (I0705); DELEON, RICK (NH2K6)",Whitmire,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=872&Bill=SR54
SB 41,872,Relating to an early voting ballot voted by mail.,Elections--Early Voting (I0260); SECRETARY OF STATE (V0042),Zaffirini,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=872&Bill=SB41
SB 42,872,Relating to allowing a person who will be 18 years of age on the date of the general election for state and county officers to vote in the preceding primary elections.,Elections--Political Parties (I0275); Elections--Primaries (I0285); Elections--Registration & Suffrage (I0265); SECRETARY OF STATE (V0042),Zaffirini,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=872&Bill=SB42
SJR 9,872,Proposing a constitutional amendment establishing the Texas Redistricting Commission to redistrict the United States House of Representatives and the Texas Legislature.,"Legislature (I0520); Redistricting (I0645); Resolutions--Constitutional Amendments (I0661); HOUSE OF REPRESENTATIVES, US (V0774); LEGISLATIVE REDISTRICTING BOARD (V0033); REDISTRICTING COMMISSION, TEXAS (V0201)",Zaffirini,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=872&Bill=SJR9
SJR 10,872,Proposing a constitutional amendment authorizing certain persons under the age of 18 to vote in a primary election.,Elections--General (I0310); Elections--Primaries (I0285); Elections--Registration & Suffrage (I0265); Resolutions--Constitutional Amendments (I0661),Zaffirini,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=872&Bill=SJR10
SR 45,872,Recognizing Sarah Acosta for her service to the Texas Legislature.,"Resolutions--Congratulatory & Honorary (I0705); ACOSTA, SARAH (N31MH)",Zaffirini,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=872&Bill=SR45
HB 57,872,Relating to state investments in social media companies that censor political speech.,"Business & Commerce--General (I0050); Electronic Information Systems (I0311); Purchasing--State (I0643); State Agencies, Boards & Commissions (I0749); State Finances--Management & Control (I0748); COMPUTERS & SOFTWARE (S2425); INTERNET (S0130); ATTORNEY GENERAL (V2811)",White; Noble; Cook,"Hefner; Hull; King, Phil; Metcalf; Oliverson; Parker; Patterson; Paul; Slawson; Tinderholt; Vasut; Wilson",,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=872&Bill=HB57
HB 58,872,Relating to the ownership of agricultural land by nonresident aliens or foreign entities.,"Agriculture (I0020); Aliens (I0032); Property Interests--Real Property (I0595); State Agencies, Boards & Commissions (I0749); AGRICULTURE, DEPARTMENT OF (V0566)",White,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=872&Bill=HB58
HB 59,872,Relating to the salaries of sheriffs and to state assistance payments to offset the cost of sheriff's salaries in certain counties.,County Government--Employees/Officers (I0095); Law Enforcement (I0510); Salaries & Expenses (I0745); SHERIFFS (S1013); COMPTROLLER OF PUBLIC ACCOUNTS (V2608),White; Rogers; Harless; Spiller; Guillen,Tinderholt,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=872&Bill=HB59
HB 60,872,"Relating to the removal, relocation, alteration, or construction of certain monuments or memorials located on public property; providing civil penalties.","Historic Preservation & Museums (I0392); Military & Veterans (I0535); Public Lands, Buildings & Resources (I0630); State Agencies, Boards & Commissions (I0749); State Officers (I0761); ATTORNEY GENERAL (V2811); HISTORICAL COMMISSION, TEXAS (V0238)",White; Metcalf,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=872&Bill=HB60
HB 108,872,Relating to an interstate compact on border security and immigration enforcement.,Aliens (I0032); Governor (I0375); Intergovernmental Relations (I0447); Law Enforcement (I0510); IMMIGRATION LAW (S0674),White,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=872&Bill=HB108
HB 180,872,Relating to a grant program to provide grants to law enforcement agencies to equip certain motor vehicles with bullet-resistant windshields.,"Fire Fighters & Police--General (I0370); Law Enforcement (I0510); State Finances--Management & Control (I0748); Vehicles & Traffic--Equipment (I0855); CRIMINAL JUSTICE DIVISION, GOVERNOR'S OFFICE (V0963)",White; Guillen,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=872&Bill=HB180
HB 209,872,"Relating to the repeal of or limitations on certain state and local taxes, including school district maintenance and operations ad valorem taxes, the enactment of state and local value added taxes, and related school finance reform; imposing taxes.","Education--Higher--Finance (I0232); Taxation--Property-Tax Rate (I0794); Taxation--Sales (I0800); Taxation--School District (I0785); FOUNDATION SCHOOL PROGRAM (S0541); COMPTROLLER OF PUBLIC ACCOUNTS (V2608); EDUCATION, COMMISSIONER OF (V9954)",White,Middleton; Slaton; Tinderholt; Vasut,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=872&Bill=HB209
HB 242,872,Relating to the advertising and labeling of certain food products.,"Agriculture (I0020); Health--General (I0385); FOOD (S0761); PACKAGING & LABELING REQUIREMENTS (S0339); AGRICULTURE, DEPARTMENT OF (V0566); HEALTH & HUMAN SERVICES COMMISSION (V0177); STATE HEALTH SERVICES, DEPARTMENT OF (V0463)",White; Guillen,,,,,,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=872&Bill=HB242
HR 1,872,In memory of John D. Clifton of Livingston.,"Resolutions--Memorial (I0710); CLIFTON, JOHN D. (NO6BP)",White,,,,Resolutions Calendars,Out of committee,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=872&Bill=HR1
HR 2,872,Commending Lowell Crew of Livingston for his service to the Polk County Texas GOP.,"Resolutions--Congratulatory & Honorary (I0705); CREW, LOWELL (N97FA)",White,,,,Resolutions Calendars,Out of committee,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=872&Bill=HR2
HR 3,872,Congratulating Melba Inman on her retirement from the Newton County Public Library.,"Resolutions--Congratulatory & Honorary (I0705); INMAN, MELBA (N18TW)",White,,,,Resolutions Calendars,Out of committee,,,http://capitol.texas.gov/BillLookup/History.aspx?LegSess=872&Bill=HR3
