bill_number,session,summary,keywords,authors,coauthors,sponsors,cosponsors,house_committee,hc_status,senate_committee,sc_status,bill_url
SB 95,851,Relating to the Whole Woman's Health Act.,Abortion (I0005); Health Care Providers (I0387); Health--General (I0385); Women (I0925); WHOLE WOMAN'S HEALTH ACT (P0710),RodrÃ­guez,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=851&Bill=SB95
SJR 6,851,Proposing a constitutional amendment requiring the state to pay at least 50 percent of the cost of maintaining and operating the public school system and prohibiting the comptroller from certifying legislation containing an appropriation unless the requirement is met.,Education--Primary & Secondary--Finance (I0250); Resolutions--Constitutional Amendments (I0661); State Finances--Appropriations (I0746); COMPTROLLER OF PUBLIC ACCOUNTS (V2608),Rodríguez; Garcia; Menéndez; Watson; West; Whitmire; Zaffirini,Hinojosa; Miles,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=851&Bill=SJR6
SR 1,851,Recognizing Roy Ortega on the occasion of his retirement.,"Resolutions--Congratulatory & Honorary (I0705); ORTEGA, ROY (NJ745)",RodrÃ­guez,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=851&Bill=SR1
SR 53,851,In memory of Thomas Mulford Diamond.,"Resolutions--Memorial (I0710); DIAMOND, THOMAS MULFORD (NJ805)",RodrÃ­guez,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=851&Bill=SR53
SR 132,851,In memory of Karl Putnam.,"Resolutions--Memorial (I0710); PUTNAM, KARL B. (NK147)",RodrÃ­guez,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=851&Bill=SR132
SR 141,851,Recognizing Isabel Baca for receiving a 2017 Regents' Outstanding Teaching Award.,"Resolutions--Congratulatory & Honorary (I0705); BACA, ISABEL (NK168)",RodrÃ­guez,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=851&Bill=SR141
SR 142,851,Recognizing Song An for receiving a 2017 Regents' Outstanding Teaching Award.,"Resolutions--Congratulatory & Honorary (I0705); AN, SONG (NK169)",RodrÃ­guez,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=851&Bill=SR142
SR 143,851,Recognizing Ann Branan Horak for receiving a 2017 Regents' Outstanding Teaching Award.,"Resolutions--Congratulatory & Honorary (I0705); HORAK, ANN BRANAN (NK170)",RodrÃ­guez,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=851&Bill=SR143
SB 33,851,Relating to a school district assigning a mentor teacher to a new classroom teacher.,"Education--Primary & Secondary--Teachers (I0242); Education--School Districts (I0220); STAFF DEVELOPMENT & TRAINING (S0317); EDUCATION, COMMISSIONER OF (V9954)",Menéndez; Rodríguez,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=851&Bill=SB33
SB 42,851,Relating to the repeal of certain provisions governing state and local enforcement of immigration laws and other provisions related to immigration law.,Aliens (I0032); City Government--General (I0060); County Government--General (I0096); Law Enforcement (I0510); Political Subdivisions (I0588); IMMIGRATION LAW (S0674),Menéndez; Garcia; Hinojosa; Lucio; Miles; Rodríguez; Uresti; Watson; West; Whitmire; Zaffirini,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=851&Bill=SB42
SB 108,851,"Relating to the enforcement of federal immigration law at places of worship, hospitals, public schools, and courthouses.",Aliens (I0032); Education--Primary & Secondary--Admission & Attendance (I0227); Hospitals (I0400); Law Enforcement (I0510); IMMIGRATION LAW (S0674); ATTORNEY GENERAL (V2811),Garcia; RodrÃ­guez,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=851&Bill=SB108
SB 109,851,Relating to the repeal of certain provisions governing state and local enforcement of immigration laws and to certain other provisions related to immigration law.,Aliens (I0032); City Government--General (I0060); County Government--General (I0096); Law Enforcement (I0510); Political Subdivisions (I0588); IMMIGRATION LAW (S0674); COMPTROLLER OF PUBLIC ACCOUNTS (V2608),Garcia; RodrÃ­guez,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=851&Bill=SB109
SB 110,851,Relating to the repeal of certain provisions governing state and local enforcement of immigration laws and other provisions related to immigration law.,Aliens (I0032); City Government--General (I0060); County Government--General (I0096); Law Enforcement (I0510); Political Subdivisions (I0588); IMMIGRATION LAW (S0674),Garcia; RodrÃ­guez,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=851&Bill=SB110
SB 120,851,Relating to investment prohibitions and divestment requirements for certain investments of public money in companies involved in the border wall between the United States and Mexico.,MEXICO (G2781); Retirement Systems--General (I0725); State Finances--Management & Control (I0748); BORDER (S0045),Garcia; Menéndez; Miles; Rodríguez; Whitmire,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=851&Bill=SB120
SB 121,851,"Relating to prohibiting governmental contracts with a company engaged in planning, constructing, or maintaining the border wall between the United States and Mexico.","MEXICO (G2781); Purchasing--Local (I0644); Purchasing--State (I0643); State Agencies, Boards & Commissions (I0749); BORDER (S0045)",Garcia; Menéndez; Miles; Rodríguez; Whitmire,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=851&Bill=SB121
SB 6,851,Relating to municipal annexation.,TRAVIS COUNTY MUNICIPAL UTILITY DISTRICT NO. 3 (D1129); TRAVIS COUNTY MUNICIPAL UTILITY DISTRICT NO. 4 (D1130); TRAVIS COUNTY MUNICIPAL UTILITY DISTRICT NO. 5 (D1028); TRAVIS COUNTY MUNICIPAL UTILITY DISTRICT NO. 6 (D1131); TRAVIS COUNTY MUNICIPAL UTILITY DISTRICT NO. 7 (D1132); TRAVIS COUNTY MUNICIPAL UTILITY DISTRICT NO. 8 (D1133); TRAVIS COUNTY MUNICIPAL UTILITY DISTRICT NO. 9 (D1134); TRAVIS COUNTY WATER CONTROL & IMPROVEMENT DISTRICT NO. 19 (D1481); City Government--Annexation (I0063); City Government--General (I0060); Military & Veterans (I0535),Campbell; Buckingham; Schwertner,"Bettencourt; Creighton; Hall; Hancock; Nelson; Taylor, Van",Huberty; Larson; Workman; Bell,"Anderson, Charles ""Doc""; Biedermann; Bohac; Bonnen, Dennis; Bonnen, Greg; Burkett; Burns; Burrows; Button; Cain; Capriglione; Clardy; Cortez; Darby; Dean; Elkins; Fallon; Flynn; Frank; Frullo; Goldman; Hefner; Holland; Isaac; Keough; King, Phil; Koop; Krause; Landgraf; Lang; Leach; Metcalf; Meyer; Murr; Oliverson; Parker; Paul; Phillips; Price; Rinaldi; Roberts; Sanford; Schaefer; Schofield; Shaheen; Simmons; Springer; Stickland; Swanson; Tinderholt; Villalba; White; Zedler",Land & Resource Management,Out of committee,State Affairs,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=851&Bill=SB6
SB 10,851,Relating to reporting requirements by certain physicians and health care facilities for abortion complications; authorizing a civil penalty.,Abortion (I0005); Electronic Information Systems (I0311); Health Care Providers (I0387); PHYSICIANS (S1282); HEALTH & HUMAN SERVICES COMMISSION (V0177),Campbell; Creighton; Huffines; Hughes; Perry; Schwertner,"Bettencourt; Birdwell; Buckingham; Burton; Estes; Hall; Hancock; Huffman; Kolkhorst; Nichols; Seliger; Taylor, Larry; Taylor, Van",,,,,Health & Human Services,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=851&Bill=SB10
SB 85,851,Relating to reporting requirements by certain physicians and health care facilities for abortion complications; authorizing a civil penalty.,Abortion (I0005); Electronic Information Systems (I0311); Health Care Providers (I0387); PHYSICIANS (S1282); HEALTH & HUMAN SERVICES COMMISSION (V0177),Campbell,,,,,,Health & Human Services,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=851&Bill=SB85
SB 86,851,Relating to the local regulation of trees and timber.,City Government--Land Use & Zoning (I0064); County Government--Land Use & Zoning (I0098); Political Subdivisions (I0588); Property Interests--Real Property (I0595); TIMBER & TIMBERLAND (S6061),Campbell,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=851&Bill=SB86
SB 105,851,Relating to the use of emergency engine cutoff switches on motorboats.,Parks & Wildlife--Water Safety (I0570); BOATS & BOATING (S3125),Campbell,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=851&Bill=SB105
SB 2,851,Relating to the establishment of an education enhancement program for students with certain disabilities.,"Disabilities, Persons with (I0380); Education--Primary & Secondary--Charter Schools (I0245); Education--Primary & Secondary--Finance (I0250); Education--School Districts (I0220); Taxation--General (I0815); SCHOLARSHIPS (S2123); COMPTROLLER OF PUBLIC ACCOUNTS (V2608); EDUCATION AGENCY, TEXAS (V9941); EDUCATION, COMMISSIONER OF (V9954); HEALTH & HUMAN SERVICES COMMISSION (V0177)","Taylor, Larry; Bettencourt; Campbell; Huffines; Nelson; Taylor, Van",Lucio,VanDeaver,,Public Education,Out of committee,Education,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=851&Bill=SB2
SB 4,851,Relating to prohibiting certain transactions between a governmental entity and an abortion provider or affiliate of the provider.,Abortion (I0005); Health Care Providers (I0387); Political Subdivisions (I0588); Women (I0925),"Schwertner; Bettencourt; Birdwell; Buckingham; Burton; Campbell; Creighton; Estes; Hall; Hancock; Huffines; Huffman; Hughes; Nelson; Perry; Seliger; Taylor, Larry; Taylor, Van",,,,,,Health & Human Services,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=851&Bill=SB4
SB 7,851,Relating to payroll deductions for state and local government employee organizations.,City Government--Employees/Officers (I0061); County Government--Employees/Officers (I0095); Fire Fighters & Police--General (I0370); Health--Emergency Services & Personnel (I0384); Labor--General (I0500); Labor--Management Relations (I0465); Law Enforcement (I0510); State Employees (I0626); COMPTROLLER OF PUBLIC ACCOUNTS (V2608),Hughes; Bettencourt; Birdwell; Burton; Campbell; Hancock; Huffines; Nelson,"Taylor, Van",,,,,Business & Commerce,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=851&Bill=SB7
SB 8,851,Relating to health plan and health benefit plan coverage for elective abortion.,Abortion (I0005); Insurance--Health & Accident (I0422),"Creighton; Bettencourt; Birdwell; Buckingham; Burton; Campbell; Estes; Hall; Hancock; Huffines; Huffman; Hughes; Kolkhorst; Nelson; Nichols; Perry; Schwertner; Seliger; Taylor, Larry; Taylor, Van",,,,,,Business & Commerce,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=851&Bill=SB8
SB 9,851,Relating to the constitutional limit on the rate of growth of appropriations and appropriations of constitutionally dedicated revenue.,State Finances--Appropriations (I0746); State Finances--Budget (I0747); LEGISLATIVE BUDGET BOARD (V0161),"Hancock; Bettencourt; Birdwell; Buckingham; Burton; Campbell; Creighton; Estes; Hall; Huffines; Nelson; Seliger; Taylor, Larry; Taylor, Van",Hughes; Kolkhorst; Nichols; Perry,Parker,,Appropriations,Out of committee,Finance,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=851&Bill=SB9
SB 16,851,Relating to the creation of a commission to recommend improvements to the public school finance system.,"Education--Primary & Secondary--Finance (I0250); State Agencies, Boards & Commissions--Newly Proposed (I0773); PUBLIC SCHOOL FINANCE, TEXAS COMMISSION ON (V1148)","Taylor, Larry; Bettencourt; Burton; Campbell; Garcia; Hall; Hancock; Kolkhorst; Lucio; Nelson; Nichols; Seliger; Taylor, Van; West",Hinojosa; Zaffirini,"King, Phil",,Public Education,Out of committee,Education,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=851&Bill=SB16
SB 18,851,Relating to a limit on local government expenditures.,City Government--Finance (I0062); County Government--Finance (I0097); Financial--General (I0365); LEGISLATIVE BUDGET BOARD (V0161),Estes; Campbell; Huffines; Hughes; Schwertner,"Bettencourt; Taylor, Van",,,,,"Government Reform, Select",Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=851&Bill=SB18
SB 19,851,Relating to an appropriation of money from the economic stabilization fund to decrease participants' health insurance costs for certain health benefit plans administered by the Teacher Retirement System of Texas.,"Education--Primary & Secondary--Teachers (I0242); Retirement Systems--Teachers (I0726); Salaries & Expenses (I0745); EDUCATION AGENCY, TEXAS (V9941); HEALTH & HUMAN SERVICES COMMISSION (V0177)","Nelson; Campbell; Estes; Huffman; Hughes; Kolkhorst; Taylor, Larry",Bettencourt; Birdwell; Hinojosa; Schwertner; West,Zerwas; Darby; VanDeaver; Howard; Ashby,,Appropriations,Out of committee,Finance,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=851&Bill=SB19
SB 73,851,Relating to reporting and certification requirements by certain physicians regarding certain abortions.,Abortion (I0005); Health Care Providers (I0387); PHYSICIANS (S1282),"Hughes; Bettencourt; Birdwell; Buckingham; Burton; Campbell; Creighton; Estes; Hall; Hancock; Huffines; Huffman; Kolkhorst; Nelson; Nichols; Perry; Schwertner; Seliger; Taylor, Larry; Taylor, Van",Lucio,,,,,Health & Human Services,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=851&Bill=SB73
SR 159,851,Commemorating the 150th anniversary of the Republican Party of Texas.,Resolutions--Congratulatory & Honorary (I0705); REPUBLICAN PARTY OF TEXAS (NJ888),"Bettencourt; Birdwell; Buckingham; Burton; Campbell; Creighton; Estes; Hall; Hancock; Huffines; Huffman; Hughes; Kolkhorst; Nelson; Nichols; Perry; Schwertner; Seliger; Taylor, Larry; Taylor, Van",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=851&Bill=SR159
SB 5,851,Relating to the prevention of fraud in the conduct of an election; creating a criminal offense; increasing criminal penalties.,Elections--Administration (I0277); Elections--Early Voting (I0260); FRAUD (S0166),"Hancock; Bettencourt; Buckingham; Burton; Estes; Huffines; Hughes; Kolkhorst; Nelson; Seliger; Taylor, Larry","Birdwell; Campbell; Creighton; Hall; Perry; Schwertner; Taylor, Van","Goldman; Laubenberg; Bonnen, Dennis; Anderson, Rodney; Burkett","Anderson, Charles ""Doc""; Ashby; Bailes; Bell; Biedermann; Bohac; Bonnen, Greg; Burns; Burrows; Button; Cain; Capriglione; Clardy; Cosper; Craddick; Cyrier; Dale; Davis, Sarah; Dean; Elkins; Faircloth; Fallon; Flynn; Frank; Frullo; Geren; Hefner; Holland; Isaac; Keough; King, Phil; Klick; Koop; Krause; Lambert; Landgraf; Lang; Leach; Lozano; Metcalf; Meyer; Miller; Murphy; Murr; Oliverson; Paddie; Parker; Paul; Phelan; Phillips; Price; Raney; Rinaldi; Roberts; Sanford; Schaefer; Schofield; Schubert; Shaheen; Sheffield; Shine; Simmons; Smithee; Springer; Stephenson; Stickland; Stucky; Swanson; Thompson, Ed; Tinderholt; VanDeaver; Villalba; White; Wilson; Workman; Wray; Zedler",Elections,Out of committee,State Affairs,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=851&Bill=SB5
SB 1,851,Relating to the calculation of the ad valorem rollback tax rate of a taxing unit and voter approval of a proposed tax rate that exceeds the rollback tax rate.,Elections--Administration (I0277); Elections--General (I0310); Electronic Information Systems (I0311); Property Interests--Personal Property (I0600); Taxation--General (I0815); Taxation--Property-Appeal of Tax Decisions (I0796); Taxation--Property-Appraisals & Appraisal Districts (I0792); Taxation--Property-Assessment & Collection (I0798); Taxation--Property-Exemptions (I0793); Taxation--Property-State Administration (I0791); Taxation--Property-Tax Rate (I0794); TEXAS PROPERTY TAX REFORM AND RELIEF ACT OF 2017 (P0670); COMPTROLLER OF PUBLIC ACCOUNTS (V2608); PROPERTY TAX ADMINISTRATION ADVISORY BOARD (V1103),"Bettencourt; Creighton; Hancock; Taylor, Van",Buckingham; Estes; Hall; Huffines,"Bonnen, Dennis",,Ways & Means,Out of committee,"Government Reform, Select",Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=851&Bill=SB1
SB 47,851,Relating to performance bonds for certain public improvements in certain municipalities.,City Government--General (I0060); Purchasing--Local (I0644); LETTERS OF CREDIT (S0060),Schwertner,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=851&Bill=SB47
SB 48,851,Relating to liability for the additional tax imposed on land appraised for ad valorem tax purposes as agricultural land if the use of the land changes as a result of a condemnation.,Agriculture (I0020); Taxation--Property-Appraisals & Appraisal Districts (I0792); Taxation--Property-Assessment & Collection (I0798); Taxation--Property-Exemptions (I0793); CONDEMNATION (S0063),Schwertner; Buckingham; Seliger,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=851&Bill=SB48
SB 49,851,Relating to liability for interest if land appraised for ad valorem tax purposes as agricultural or open-space land is sold or diverted to a different use.,Agriculture (I0020); Taxation--Property-Appraisals & Appraisal Districts (I0792); Taxation--Property-Assessment & Collection (I0798); Taxation--Property-Exemptions (I0793); OPEN-SPACE LAND (S0378),Schwertner; Buckingham; Burton; Hinojosa; Seliger; Zaffirini,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=851&Bill=SB49
SB 77,851,Relating to prohibiting certain transactions between a governmental entity and an abortion provider or affiliate of the provider.,Abortion (I0005); Political Subdivisions (I0588),Schwertner,,,,,,Health & Human Services,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=851&Bill=SB77
SR 60,851,Recognizing Barbara and Larry Bielss on the occasion of their 50th wedding anniversary.,"Resolutions--Congratulatory & Honorary (I0705); BIELSS, BARBARA & LARRY (NJ814)",Schwertner,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=851&Bill=SR60
SR 78,851,In memory of Emil Eugene Ogden.,"Resolutions--Memorial (I0710); OGDEN, EMIL EUGENE (NJ860)",Schwertner,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=851&Bill=SR78
SR 95,851,Recognizing Aubrey and Evangeline Daniell on the occasion of their 65th wedding anniversary.,"Resolutions--Congratulatory & Honorary (I0705); DANIELL, AUBREY & EVANGELINE (NJ965)",Schwertner,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=851&Bill=SR95
SR 110,851,In memory of George Garver.,"Resolutions--Memorial (I0710); GARVER, GEORGE (NJ997)",Schwertner,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=851&Bill=SR110
SR 113,851,Recognizing Chris Kirk for receiving the Tom Tellepsen Award.,"Resolutions--Congratulatory & Honorary (I0705); KIRK, CHRIS (NK072)",Schwertner,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=851&Bill=SR113
SR 144,851,Recognizing Merlyn and Mary Whiteside on the occasion of their 50th wedding anniversary.,"Resolutions--Congratulatory & Honorary (I0705); WHITESIDE, MERLYN & MARY (NK176)",Schwertner,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=851&Bill=SR144
SR 129,851,In memory of George Frederick Black.,"Resolutions--Memorial (I0710); BLACK, GEORGE FREDERICK (NK058)","Taylor, Larry",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=851&Bill=SR129
SR 161,851,In memory of Bill Bailey.,"Resolutions--Memorial (I0710); BAILEY, BILL (N3086)","Taylor, Larry; Bettencourt; Creighton; Garcia; Huffman; Kolkhorst; Miles; Whitmire",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=851&Bill=SR161
SB 122,851,Relating to rate filings by the Texas Windstorm Insurance Association.,"Insurance--Property & Casualty (I0442); INSURANCE RATES (S0525); WINDSTORM DEVICES & INSURANCE (S0308); WINDSTORM INSURANCE ASSOCIATION, TEXAS (V0508)","Hinojosa; Taylor, Larry",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=851&Bill=SB122
SB 65,851,Relating to regulations and policies for entering or using a bathroom or changing facility in buildings operated by certain governmental entities and public schools; authorizing a civil penalty.,"Education--Primary & Secondary--General (I0230); Hospitals (I0400); Political Subdivisions (I0588); Safety (I0740); State Agencies, Boards & Commissions (I0749); GENDER IDENTITY & EXPRESSION (S0767); ATTORNEY GENERAL (V2811)",Garcia,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=851&Bill=SB65
SB 66,851,Relating to a change of name and sex for certain persons and the issuance of associated vital records and documentation; authorizing a fee.,Health--General (I0385); BIRTH & DEATH CERTIFICATES (S6418); CHANGED & ASSUMED NAMES (S0253); HEALTH & HUMAN SERVICES COMMISSION (V0177),Garcia,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=851&Bill=SB66
SB 113,851,Relating to early voting by certain persons who are caretakers of persons with certain disabilities.,"Disabilities, Persons with (I0380); Elections--Early Voting (I0260); Elections--Registration & Suffrage (I0265); SECRETARY OF STATE (V0042)",Garcia,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=851&Bill=SB113
SR 81,851,Recognizing Aaron Stewart Jr. on the occasion of his retirement.,"Resolutions--Congratulatory & Honorary (I0705); STEWART, AARON, JR. (NJ863)",Garcia,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=851&Bill=SR81
SR 135,851,"Recognizing August 22, 2017, as Michael Pollardâ€“YOGI Bear Mentoring Day.",MICHAEL POLLARD--YOGI BEAR MENTORING DAY (H1635); Resolutions--Official Designations--Special Dates (I0721),Garcia,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=851&Bill=SR135
SB 112,851,"Relating to the removal, relocation, or alteration of certain monuments or memorials located on public property.","Historic Preservation & Museums (I0392); Public Lands, Buildings & Resources (I0630); State Agencies, Boards & Commissions (I0749)",Creighton,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=851&Bill=SB112
SR 70,851,Commending Matthew Dillon Atkinson for achieving the rank of Eagle Scout.,"Resolutions--Congratulatory & Honorary (I0705); ATKINSON, MATTHEW DILLON (NJ829)",Creighton,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=851&Bill=SR70
SR 74,851,Commending William David Philpott for achieving the rank of Eagle Scout.,"Resolutions--Congratulatory & Honorary (I0705); PHILPOTT, WILLIAM DAVID (NJ834)",Creighton,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=851&Bill=SR74
SR 107,851,In memory of Mildred Elizabeth Smith Barton.,"Resolutions--Memorial (I0710); BARTON, MILDRED ELIZABETH SMITH (NJ993)",Creighton; Hughes,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=851&Bill=SR107
SR 133,851,Commending Charles Louis Bose for achieving the rank of Eagle Scout.,"Resolutions--Congratulatory & Honorary (I0705); BOSE, CHARLES LOUIS (NK160)",Creighton,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=851&Bill=SR133
SB 15,851,Relating to prosecution of certain offenses involving and preemption of local regulation of the use of a wireless communication device while operating a motor vehicle.,"Vehicles & Traffic--Rules of Road (I0860); EMAIL & ELECTRONIC COMMUNICATIONS (S0321); SCHOOL BUSES & SCHOOL BUS DRIVERS (S1346); SCHOOL CROSSING GUARDS & CROSSING ZONES (S0164); SIGNS (S0235); TELEPHONES & TELEPHONE DIRECTORIES (S5657); TRANSPORTATION, TEXAS DEPARTMENT OF (V8796)","Huffines; Creighton; Hall; Hughes; Perry; Taylor, Van",Hancock,,,,,Business & Commerce,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=851&Bill=SB15
SB 11,851,Relating to general procedures and requirements for certain do-not-resuscitate orders; creating a criminal offense.,Health--General (I0385); ADVANCE DIRECTIVES (S0590); HEALTH & HUMAN SERVICES COMMISSION (V0177),Perry,"Creighton; Hall; Hancock; Huffines; Hughes; Kolkhorst; Taylor, Van","Bonnen, Greg; Cook; Geren; Oliveira",,State Affairs,Out of committee,Health & Human Services,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=851&Bill=SB11
