bill_number,session,summary,keywords,authors,coauthors,sponsors,cosponsors,house_committee,hc_status,senate_committee,sc_status,bill_url
SB 3,721,"Relating to state and local government finances and the cost-effective delivery of governmental services, including the administration, management, use, payment, expenditure, transfer, receipt, and collection of certain state and local revenue, and the authority of certain state agencies to issue bonds and make certain expenditures.","State Agencies, Boards & Commissions--Newly Proposed (I0773); State Finances--Management & Control (I0748); BONDS (S6060); ADVISORY COMMITTEE (V0113); FUNDS REVIEW ADVISORY COMMITTEE (V0098); INTERAGENCY ENERGY COUNCIL (V0057); OFFICE OF STATE-FEDERAL RELATIONS ADVISORY POLICY BOARD (V0063)",Montford; Brooks; Barrientos; Bivins; Dickson,Carriker; Leedom; Lucio; Moncrief; Zaffirini,Rudd; Williamson,,Appropriations,Out of committee,Finance,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=721&Bill=SB3
SB 6,721,"Relating to the regulation, construction, financing, and use of highways, rail facilities, airports, and other facilities for public transportation, including the regulation of private vehicles operated on highways.","Aeronautics (I0010); Highways (I0390); State Agencies, Boards & Commissions--Newly Proposed (I0773); Transportation--Aviation (I0822); Transportation--Railroads (I0821); Vehicles & Traffic--General (I0865); AVIATION ADVISORY COMMITTEE (V0149)",Glasgow; Barrientos; Green; Ratliff; Zaffirini,,,,,,State Affairs,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=721&Bill=SB6
SB 89,721,Relating to the imposition of certain gross receipts taxes on an electric utility owned by a municipality.,Taxation--State (I0790); Utilities--General (I0830),Krier; Barrientos,,,,,,Finance,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=721&Bill=SB89
SB 30,721,Relating to eligibility for service retirement of members of the elected class of the Employees Retirement System of Texas.,Retirement Systems--State Employees (I0727),Bivins,,,,,,State Affairs,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=721&Bill=SB30
SB 70,721,Relating to the taxation of certain alcoholic beverages.,Taxation--Mixed Beverage (I0812),Bivins,,,,,,Finance,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=721&Bill=SB70
SJR 3,721,Proposing a constitutional amendment relating to contributions to the Employees Retirement System of Texas and the Texas Retirement System of Texas.,Resolutions--Constitutional Amendments (I0661); Retirement Systems--State Employees (I0727); Retirement Systems--Teachers (I0726),Bivins; Leedom,,,,Appropriations,In committee,Finance,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=721&Bill=SJR3
SR 26,721,"In memory of Former Gray County Sheriff Rufus Hubert ""Rufe"" Jordan of Pampa.","Resolutions--Memorial (I0710); JORDAN, RUFUS HUBERT ""RUFE"" (N1773)",Bivins,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=721&Bill=SR26
SR 27,721,In memory of Harold Hudson of Perryton.,"Resolutions--Memorial (I0710); HUDSON, HAROLD (N1774)",Bivins,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=721&Bill=SR27
SR 153,721,In memory of civic leader Charles A. Wolflin of Amarillo.,"Resolutions--Memorial (I0710); WOLFLIN, CHARLES A. (N2056)",Bivins,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=721&Bill=SR153
SR 154,721,"Congratulating Tommy ""Spanky"" Assiter of Amarillo who was recently named the new international champion auctioneer at the National Auctioneers Association contest.","Resolutions--Congratulatory & Honorary (I0705); ASSITER, TOMMY ""SPANKY"" (N2065)",Bivins,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=721&Bill=SR154
SR 220,721,Recognizing Kenneth L. Holloway for his exceptional work for the people of Moore County as a Texas Agricultural agent.,"Resolutions--Miscellaneous (I0720); HOLLOWAY, KENNETH L. (N2174)",Bivins,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=721&Bill=SR220
SB 7,721,"Relating to the functions, including licensing functions, and reorganization of state agencies; providing penalties.","Occupational Regulation--Other Trades & Professions (I0541); State Agencies, Boards & Commissions (I0749); State Agencies, Boards & Commissions--Newly Proposed (I0773); PROFESSINAL & CONSULTING SERVICES ACT (P0084); BUDGETING PANEL, INTERAGENCY PERFORMANCE (V0156); LICENSING AND REGULATION, DEPT. OF (V8529); PRIVATIZATION APPROVAL COUNCIL OF TEXAS (V0157)",Glasgow; Ratliff; Rosson; Zaffirini; Bivins,Carriker; Dickson; Ellis; Moncrief,,,,,State Affairs,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=721&Bill=SB7
SJR 4,721,"Proposing a constitutional amendment providing for the authorization for issuance of general obligation bonds for acquiring, constructing, or equipping new prisons and other punishment facilities to confine criminals, mental health and mental retardation institutions, and youth corrections institutions, for major repair or renovation of existing facilities of those institutions, and for the acquisition of, major repair to, or renovation of other facilities to convert those facilities into state prisons or other punishment facilities.",Corrections--Jails & Prisons (I0092); Resolutions--Constitutional Amendments (I0661); State Finances--Management & Control (I0748); BONDS (S6060),Lyon; Dickson; Brown; Bivins; Leedom,Sibley; Truan,Hightower; Carter,,Appropriations,Out of committee,Administration,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=721&Bill=SJR4
SB 11,721,"Relating to the administration of, benefits payable by, and credit established in the Teacher Retirement System of Texas.",Retirement Systems--Teachers (I0726),"Brooks; Dickson; Zaffirini; Johnson, Eddie Bernice",Bivins,,,,,Finance,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=721&Bill=SB11
SB 22,721,Relating to the delivery of health and human services.,"Health--General (I0385); Human Services--General (I0920); State Agencies, Boards & Commissions--Newly Proposed (I0773); HEALTH & HUMAN SERVICES, TEXAS BOARD OF (V0150)",Brooks; Moncrief; Zaffirini; Truan; Dickson,"Johnson, Eddie Bernice; Lucio; Tejeda",,,,,State Affairs,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=721&Bill=SB22
SB 42,721,Relating to the appointment of a former or retired justice of the peace to serve as temporary justice.,Courts--Judges (I0140); Courts--Justice (I0110),Brooks,,,,,,Jurisprudence,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=721&Bill=SB42
SB 43,721,Relating to county budget officers.,County Government--Employees/Officers (I0095); County Government--Finance (I0097),Brooks,,,,,,Intergovernmental Relations,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=721&Bill=SB43
SB 72,721,"Relating to the improvement of maternal and child health care services by maximizing federal funds available to the Texas Medical Assistance Program, removing barriers to services for Medicaid clients and providers, and providing for grants for maternal and child health care services.",Human Services--Child Services (I0895); Human Services--Medical Assistance (I0905); MEDICAID (S4885),Brooks,"Johnson, Eddie Bernice; Krier",,,,,Finance,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=721&Bill=SB72
SB 82,721,Relating to the levy of an assessment against certain hospitals and hospital districts and to the use of those funds; making an appropriation.,Hospitals (I0400); Special Districts & Authorities--Hospital (I0750); State Finances--Appropriations (I0746),"Brooks; Parker, Carl; Zaffirini; Johnson, Eddie Bernice; Carriker",Bivins; Dickson; Krier; Lucio; Montford; Truan; Whitmire,Vowell,,Human Services,Out of committee,Finance,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=721&Bill=SB82
SB 95,721,Relating to the regulaton of ocean-going vessels on which gambling is offered and to the application of certain gambling offenses to ocean-going vessels; creating offenses; imposing penalties.,"Amusements, Games, Sports (I0034); Crimes--Against Morals (I0180); GAMBLING (S1232)",Brooks,,,,,,Finance,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=721&Bill=SB95
SB 96,721,"Relating to the tax levy of a junior college district formerly managed, controlled and operated by an independent school district.",Education--Junior College Districts (I0225),Brooks; Ellis; Whitmire; Green,,,,,,Finance,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=721&Bill=SB96
SCR 4,721,Honoring the veterans of the United States Armed Forces.,Military & Veterans (I0535); Resolutions--Congratulatory & Honorary (I0705); OPERATION DESERT STORM (N0118),Brooks,,Jackson,,Rules and Resolutions,Out of committee,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=721&Bill=SCR4
SCR 5,721,Expressing appreciation to all who contributed to the preservation of the Texas Heroes Monument.,Resolutions--Miscellaneous (I0720); TEXAS HEROES MONUMENT (N1767),Brooks,,Hury,,Rules and Resolutions,Out of committee,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=721&Bill=SCR5
SCR 10,721,Congratulating Sister M. Andrea Schueren on her Golden Jubilee with the Order of Sisters of Christian Charity.,"Resolutions--Congratulatory & Honorary (I0705); SCHUEREN, SISTER M. ANDREA (N1924)",Brooks,,"Edwards, Al",,Rules and Resolutions,Out of committee,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=721&Bill=SCR10
SCR 11,721,Expressing appreciation to the University of Houston Cullen College of Engineering for its contributions to the State of Texas over the last 50 years.,Resolutions--Congratulatory & Honorary (I0705); UNIVERSITY OF HOUSTON SYSTEM (U0442),Brooks,,"Edwards, Al",,Rules and Resolutions,Out of committee,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=721&Bill=SCR11
SCR 12,721,Commending the residents of Texas City for their notable accomplishments and extending best wishes for a joyous 80th anniversary.,TEXAS CITY (G0078); Resolutions--Congratulatory & Honorary (I0705),Brooks,,"Edwards, Al",,Rules and Resolutions,Out of committee,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=721&Bill=SCR12
SCR 13,721,Welcoming Juan V. Saez to Houston as the new Consul General of the Philippines.,"Resolutions--Welcoming (I0722); SAEZ, JUAN V. (N1925)",Brooks,,"Edwards, Al",,Rules and Resolutions,Out of committee,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=721&Bill=SCR13
SCR 16,721,In memory of Raymond Clyde Summy.,"Resolutions--Memorial (I0710); SUMMY, RAYMOND (N2135)",Brooks; Dickson,,"Edwards, Al",,Rules and Resolutions,Out of committee,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=721&Bill=SCR16
SCR 24,721,Establishing a special joint interim committee to study the organization and management of the state's historical and cultural resources.,Historic Preservation & Museums (I0392); Interim Studies (I0448); Resolutions--Miscellaneous (I0720),Brooks,,,,,,Administration,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=721&Bill=SCR24
SCR 26,721,"In memory of former Galveston Mayor Adrian F. Levy, Sr.","Resolutions--Memorial (I0710); LEVY, SR., ADRIAN (N2166)",Brooks,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=721&Bill=SCR26
SR 1,721,Senate caucus report.,Resolutions--Administration (I0690); CAUCUS REPORT (S2114),Brooks,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=721&Bill=SR1
SR 24,721,In memory of Nancy Elsie Walton of Kingsland.,"Resolutions--Memorial (I0710); WALTON, NANCY ELSIE (N1775)",Brooks,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=721&Bill=SR24
SR 25,721,In memory of Sibyl Hancock of Pasadena.,"Resolutions--Memorial (I0710); HANCOCK, SIBYL (N1776)",Brooks,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=721&Bill=SR25
SR 38,721,Congratulating Senator Gonzalo Barrientos on his birthday.,"BARRIENTOS, SENATOR GONZALO (A1070); Resolutions--Congratulatory & Honorary (I0705)",Brooks,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=721&Bill=SR38
SR 46,721,Encouraging appropriate steps to be taken by the State Department of Highways and Public Transportation to name U.S. Highway 59 from Laredo to Houston in honor of Senator Lloyd Bentsen.,"Highways (I0390); Resolutions--Miscellaneous (I0720); BENTSEN, SEN. LLOYD (N1876); HIGHWAYS & PUBLIC TRANSPORTATION, DEPARTMENT OF (V3077)",Brooks,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=721&Bill=SR46
SR 211,721,Congratulating Mr. and Mrs. Gene Stough on the occasion of their 50th wedding anniversary.,"Resolutions--Congratulatory & Honorary (I0705); STOUGH, MR. & MRS. GENE (N2125)",Brooks,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=721&Bill=SR211
SR 287,721,Senate Caucus Report.,Resolutions--Administration (I0690); CAUCUS REPORT (S2114),Brooks,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=721&Bill=SR287
SB 10,721,"Relating to primary, secondary, and post-secondary education.","Education--Higher--General (I0231); Education--Primary & Secondary-General (I0230); EDUCATION, STATE DEPARTMENT OF PUBLIC (V0159)","Parker, Carl; Brooks; Truan; Rosson; Zaffirini","Dickson; Johnson, Eddie Bernice; Leedom; Lucio",,,,,Finance,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=721&Bill=SB10
SB 13,721,"Relating to workers' compensation insurance rate regulation, the powers and duties of the Texas workers' compensation insurance facility, the abolition of the Texas workers' compensation insurance facility, and the creation of the Texas Workers' Compensation Insurance Fund; creating offenses and providing penalties; authorizing bonds, providing for a maintenance tax surcharge; and making an appropriation.","Labor--Workers' Compensation (I0470); State Agencies, Boards & Commissions--Newly Proposed (I0773); State Finances--Appropriations (I0746); WORKERS' COMPENSATION INSURANCE FUND, TEXAS (P6911); BONDS (S6060); WORKERS' COMPENSATION COMMISSION, TEXAS (V9332)",Glasgow; Brooks,,,,,,State Affairs,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=721&Bill=SB13
SB 14,721,Relating to the regulation of employee leasing entities; creating offenses and providing civil and criminal penalties; appropriating fees.,Business & Commerce--General (I0050); Fees & Other Nontax Revenue--State (I0362); Labor--General (I0500); Occupational Regulation--Other Trades & Professions (I0541),Glasgow; Brooks,,,,,,Economic Development,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=721&Bill=SB14
SB 24,721,"Relating to the efficient operation of the institutional division of the Texas Department of Criminal Justice and the management of special needs offenders, including the provision of services and facilities by private vendors and the issuance of general obligation bonds for acquiring, constructing, or equipping corrections institutions.","Corrections--Jails & Prisons (I0092); State Finances--Management & Control (I0748); BONDS (S6060); CRIMINAL JUSTICE, TEXAS DEPARTMENT OF (V8788)","Lyon; Brooks; Moncrief; Brown; Johnson, Eddie Bernice",Sibley; Truan,Hightower; Carter,,Appropriations,Out of committee,Administration,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=721&Bill=SB24
