bill_number,session,chamber,action_date,action,comment,journal_page,order
SR 93,832,Senate,2013-07-25,Received by the Secretary of the Senate,,,1
SR 42,832,Senate,2013-07-12,Reported enrolled,,54,3
SR 42,832,Senate,2013-07-12,Read & adopted,,44,2
SR 42,832,Senate,2013-07-12,Received by the Secretary of the Senate,,,1
SR 43,832,Senate,2013-07-12,Reported enrolled,,54,3
SR 43,832,Senate,2013-07-12,Read & adopted,,44,2
SR 43,832,Senate,2013-07-12,Received by the Secretary of the Senate,,,1
SR 44,832,Senate,2013-07-12,Reported enrolled,,54,3
SR 44,832,Senate,2013-07-12,Read & adopted,,44,2
SR 44,832,Senate,2013-07-12,Received by the Secretary of the Senate,,,1
SR 97,832,Senate,2013-07-25,Reported enrolled,,77,3
SR 97,832,Senate,2013-07-25,Read & adopted,,72,2
SR 97,832,Senate,2013-07-25,Received by the Secretary of the Senate,,,1
SR 15,832,Senate,2013-07-09,Reported enrolled,,23,3
SR 15,832,Senate,2013-07-09,Read & adopted,,13,2
SR 15,832,Senate,2013-07-09,Received by the Secretary of the Senate,,,1
SR 65,832,Senate,2013-07-19,Reported enrolled,,72,3
SR 65,832,Senate,2013-07-19,Read & adopted,,63,2
SR 65,832,Senate,2013-07-19,Received by the Secretary of the Senate,,,1
SR 34,832,Senate,2013-07-12,Reported enrolled,,54,3
SR 34,832,Senate,2013-07-12,Read & adopted,,43,2
SR 34,832,Senate,2013-07-12,Received by the Secretary of the Senate,,,1
SR 48,832,Senate,2013-07-12,Reported enrolled,,54,3
SR 48,832,Senate,2013-07-12,Read & adopted,,44,2
SR 48,832,Senate,2013-07-12,Received by the Secretary of the Senate,,,1
SR 70,832,Senate,2013-07-19,Reported enrolled,,72,3
SR 70,832,Senate,2013-07-19,Read & adopted,,64,2
SR 70,832,Senate,2013-07-19,Received by the Secretary of the Senate,,,1
SR 24,832,Senate,2013-07-09,Reported enrolled,,23,3
SR 24,832,Senate,2013-07-09,Read & adopted,,12,2
SR 24,832,Senate,2013-07-09,Received by the Secretary of the Senate,,,1
SR 32,832,Senate,2013-07-11,Reported enrolled,,44,3
SR 32,832,Senate,2013-07-11,Read & adopted,,22,2
SR 32,832,Senate,2013-07-11,Received by the Secretary of the Senate,,,1
SR 39,832,Senate,2013-07-12,Reported enrolled,,54,3
SR 39,832,Senate,2013-07-12,Read & adopted,,44,2
SR 39,832,Senate,2013-07-12,Received by the Secretary of the Senate,,,1
SR 31,832,Senate,2013-07-11,Reported enrolled,,44,3
SR 31,832,Senate,2013-07-11,Read & adopted,,23,2
SR 31,832,Senate,2013-07-11,Received by the Secretary of the Senate,,,1
SR 5,832,Senate,2013-07-09,Reported enrolled,,23,3
SR 5,832,Senate,2013-07-09,Read & adopted,,12,2
SR 5,832,Senate,2013-07-09,Received by the Secretary of the Senate,,,1
SR 6,832,Senate,2013-07-09,Reported enrolled,,23,3
SR 6,832,Senate,2013-07-09,Read & adopted,,12,2
SR 6,832,Senate,2013-07-09,Received by the Secretary of the Senate,,,1
SR 16,832,Senate,2013-07-09,Reported enrolled,,23,3
SR 16,832,Senate,2013-07-09,Read & adopted,,12,2
SR 16,832,Senate,2013-07-09,Received by the Secretary of the Senate,,,1
SR 17,832,Senate,2013-07-09,Reported enrolled,,23,3
SR 17,832,Senate,2013-07-09,Read & adopted,,13,2
SR 17,832,Senate,2013-07-09,Received by the Secretary of the Senate,,,1
SR 18,832,Senate,2013-07-09,Reported enrolled,,23,3
SR 18,832,Senate,2013-07-09,Read & adopted,,12,2
SR 18,832,Senate,2013-07-09,Received by the Secretary of the Senate,,,1
SR 19,832,Senate,2013-07-09,Reported enrolled,,23,3
SR 19,832,Senate,2013-07-09,Read & adopted,,12,2
SR 19,832,Senate,2013-07-09,Received by the Secretary of the Senate,,,1
SR 20,832,Senate,2013-07-09,Reported enrolled,,23,3
SR 20,832,Senate,2013-07-09,Read & adopted,,13,2
SR 20,832,Senate,2013-07-09,Received by the Secretary of the Senate,,,1
SR 25,832,Senate,2013-07-11,Reported enrolled,,44,3
SR 25,832,Senate,2013-07-11,Read & adopted,,22,2
SR 25,832,Senate,2013-07-11,Received by the Secretary of the Senate,,,1
SR 72,832,Senate,2013-07-25,Reported enrolled,,77,3
SR 72,832,Senate,2013-07-25,Read & adopted,,71,2
SR 72,832,Senate,2013-07-25,Received by the Secretary of the Senate,,,1
SR 73,832,Senate,2013-07-25,Reported enrolled,,77,3
SR 73,832,Senate,2013-07-25,Read & adopted,,71,2
SR 73,832,Senate,2013-07-25,Received by the Secretary of the Senate,,,1
SR 99,832,Senate,2013-07-30,Reported enrolled,,93,3
SR 99,832,Senate,2013-07-30,Read & adopted,,93,2
SR 99,832,Senate,2013-07-30,Received by the Secretary of the Senate,,,1
SR 100,832,Senate,2013-07-30,Reported enrolled,,93,3
SR 100,832,Senate,2013-07-30,Read & adopted,,93,2
SR 100,832,Senate,2013-07-30,Received by the Secretary of the Senate,,,1
SR 101,832,Senate,2013-07-30,Reported enrolled,,93,3
SR 101,832,Senate,2013-07-30,Read & adopted,,93,2
SR 101,832,Senate,2013-07-30,Received by the Secretary of the Senate,,,1
SR 102,832,Senate,2013-07-30,Reported enrolled,,93,3
SR 102,832,Senate,2013-07-30,Read & adopted,,93,2
SR 102,832,Senate,2013-07-30,Received by the Secretary of the Senate,,,1
SR 103,832,Senate,2013-07-30,Reported enrolled,,93,3
SR 103,832,Senate,2013-07-30,Read & adopted,,93,2
SR 103,832,Senate,2013-07-30,Received by the Secretary of the Senate,,,1
SR 104,832,Senate,2013-07-30,Reported enrolled,,93,3
SR 104,832,Senate,2013-07-30,Read & adopted,,93,2
SR 104,832,Senate,2013-07-30,Received by the Secretary of the Senate,,,1
SR 105,832,Senate,2013-07-30,Reported enrolled,,93,3
SR 105,832,Senate,2013-07-30,Read & adopted,,93,2
SR 105,832,Senate,2013-07-30,Received by the Secretary of the Senate,,,1
SR 81,832,Senate,2013-07-25,Reported enrolled,,77,3
SR 81,832,Senate,2013-07-25,Read & adopted,,71,2
SR 81,832,Senate,2013-07-25,Received by the Secretary of the Senate,,,1
SR 26,832,Senate,2013-07-11,Reported enrolled,,44,3
SR 26,832,Senate,2013-07-11,Read & adopted,,23,2
SR 26,832,Senate,2013-07-11,Received by the Secretary of the Senate,,,1
SR 40,832,Senate,2013-07-12,Reported enrolled,,54,3
SR 40,832,Senate,2013-07-12,Read & adopted,,44,2
SR 40,832,Senate,2013-07-12,Received by the Secretary of the Senate,,,1
SR 21,832,Senate,2013-07-09,Reported enrolled,,23,3
SR 21,832,Senate,2013-07-09,Read & adopted,,13,2
SR 21,832,Senate,2013-07-09,Received by the Secretary of the Senate,,,1
SR 22,832,Senate,2013-07-09,Reported enrolled,,23,3
SR 22,832,Senate,2013-07-09,Read & adopted,,13,2
SR 22,832,Senate,2013-07-09,Received by the Secretary of the Senate,,,1
SR 23,832,Senate,2013-07-09,Reported enrolled,,23,3
SR 23,832,Senate,2013-07-09,Read & adopted,,13,2
SR 23,832,Senate,2013-07-09,Received by the Secretary of the Senate,,,1
SR 30,832,Senate,2013-07-11,Reported enrolled,,44,3
SR 30,832,Senate,2013-07-11,Read & adopted,,23,2
SR 30,832,Senate,2013-07-11,Received by the Secretary of the Senate,,,1
SR 55,832,Senate,2013-07-17,Reported enrolled,,64,3
SR 55,832,Senate,2013-07-17,Read & adopted,,54,2
SR 55,832,Senate,2013-07-17,Received by the Secretary of the Senate,,,1
SR 56,832,Senate,2013-07-17,Reported enrolled,,64,3
SR 56,832,Senate,2013-07-17,Read & adopted,,54,2
SR 56,832,Senate,2013-07-17,Received by the Secretary of the Senate,,,1
SR 57,832,Senate,2013-07-17,Reported enrolled,,64,3
SR 57,832,Senate,2013-07-17,Read & adopted,,54,2
SR 57,832,Senate,2013-07-17,Received by the Secretary of the Senate,,,1
SR 68,832,Senate,2013-07-19,Reported enrolled,,72,3
SR 68,832,Senate,2013-07-19,Read & adopted,,63,2
SR 68,832,Senate,2013-07-19,Received by the Secretary of the Senate,,,1
SR 89,832,Senate,2013-07-25,Reported enrolled,,77,3
SR 89,832,Senate,2013-07-25,Read & adopted,,72,2
SR 89,832,Senate,2013-07-25,Received by the Secretary of the Senate,,,1
SR 90,832,Senate,2013-07-25,Reported enrolled,,77,3
SR 90,832,Senate,2013-07-25,Read & adopted,,72,2
SR 90,832,Senate,2013-07-25,Received by the Secretary of the Senate,,,1
SR 91,832,Senate,2013-07-25,Reported enrolled,,77,3
SR 91,832,Senate,2013-07-25,Read & adopted,,71,2
SR 91,832,Senate,2013-07-25,Received by the Secretary of the Senate,,,1
SR 92,832,Senate,2013-07-25,Reported enrolled,,77,3
SR 92,832,Senate,2013-07-25,Read & adopted,,71,2
SR 92,832,Senate,2013-07-25,Received by the Secretary of the Senate,,,1
SR 64,832,Senate,2013-07-19,Reported enrolled,,72,3
SR 64,832,Senate,2013-07-19,Read & adopted,,64,2
SR 64,832,Senate,2013-07-19,Received by the Secretary of the Senate,,,1
SB 10,832,Senate,2013-06-28,Filed,,,2
SB 10,832,Senate,2013-06-28,Received by the Secretary of the Senate,,,1
SJR 4,832,Senate,2013-06-28,Filed,,,2
SJR 4,832,Senate,2013-06-28,Received by the Secretary of the Senate,,,1
SJR 5,832,Senate,2013-06-28,Filed,,,2
SJR 5,832,Senate,2013-06-28,Received by the Secretary of the Senate,,,1
SB 1,832,Senate,2013-07-11,Left pending in committee,,,13
SB 1,832,Senate,2013-07-11,Considered in public hearing,,,12
SB 1,832,Senate,2013-07-11,Scheduled for public hearing on  . . .,,,11
SB 1,832,Senate,2013-07-11,Co-author authorized,,22,10
SB 1,832,Senate,2013-07-08,Left pending in committee,,,9
SB 1,832,Senate,2013-07-08,Testimony taken in committee,,,8
SB 1,832,Senate,2013-07-08,Considered in public hearing,,,7
SB 1,832,Senate,2013-07-08,Scheduled for public hearing on  . . .,,,6
SB 1,832,Senate,2013-07-01,Referred to Health & Human Services,,2,5
SB 1,832,Senate,2013-07-01,Read first time,,2,4
SB 1,832,Senate,2013-07-01,Co-author authorized,,8,3
SB 1,832,Senate,2013-07-01,Filed,,,2
SB 1,832,Senate,2013-07-01,Received by the Secretary of the Senate,,,1
SR 41,832,Senate,2013-07-12,Reported enrolled,,54,3
SR 41,832,Senate,2013-07-12,Read & adopted,,43,2
SR 41,832,Senate,2013-07-12,Received by the Secretary of the Senate,,,1
SR 96,832,Senate,2013-07-25,Reported enrolled,,77,3
SR 96,832,Senate,2013-07-25,Read & adopted,,72,2
SR 96,832,Senate,2013-07-25,Received by the Secretary of the Senate,,,1
SR 75,832,Senate,2013-07-25,Reported enrolled,,77,3
SR 75,832,Senate,2013-07-25,Read & adopted,,71,2
SR 75,832,Senate,2013-07-25,Received by the Secretary of the Senate,,,1
SR 76,832,Senate,2013-07-25,Reported enrolled,,77,3
SR 76,832,Senate,2013-07-25,Read & adopted,,71,2
SR 76,832,Senate,2013-07-25,Received by the Secretary of the Senate,,,1
SR 77,832,Senate,2013-07-25,Reported enrolled,,77,3
SR 77,832,Senate,2013-07-25,Read & adopted,,71,2
SR 77,832,Senate,2013-07-25,Received by the Secretary of the Senate,,,1
SR 84,832,Senate,2013-07-25,Reported enrolled,,77,3
SR 84,832,Senate,2013-07-25,Read & adopted,,71,2
SR 84,832,Senate,2013-07-25,Received by the Secretary of the Senate,,,1
SR 85,832,Senate,2013-07-25,Reported enrolled,,77,3
SR 85,832,Senate,2013-07-25,Read & adopted,,71,2
SR 85,832,Senate,2013-07-25,Received by the Secretary of the Senate,,,1
SB 2,832,Executive,2013-07-22,Effective immediately,,,55
SB 2,832,Executive,2013-07-22,Signed by the Governor,,64,54
SB 2,832,Executive,2013-07-15,Sent to the Governor,,51,53
SB 2,832,House,2013-07-15,Signed in the House,,137,52
SB 2,832,Senate,2013-07-12,Signed in the Senate,,46,51
SB 2,832,Senate,2013-07-12,Reported enrolled,,54,50
SB 2,832,Senate,2013-07-12,House passage reported,,26,49
SB 2,832,House,2013-07-11,Record vote,RV#33,113,48
SB 2,832,House,2013-07-11,Passed,,113,47
SB 2,832,House,2013-07-11,Read 3rd time,,113,46
SB 2,832,House,2013-07-11,Statement(s) of vote recorded in Journal,,113,45
SB 2,832,House,2013-07-11,Record vote,RV#32,112,44
SB 2,832,House,2013-07-11,Constitutional three day rule suspended,,112,43
SB 2,832,House,2013-07-11,Passed to 3rd reading,,111,42
SB 2,832,House,2013-07-11,Amendment tabled,5-Dutton,108,41
SB 2,832,House,2013-07-11,Record vote,RV#31,108,40
SB 2,832,House,2013-07-11,Amendment tabled,4-Dutton,105,39
SB 2,832,House,2013-07-11,Amendment tabled,3-Canales,97,38
SB 2,832,House,2013-07-11,Amendment as amended tabled,1-McClendon,97,37
SB 2,832,House,2013-07-11,Amendment amended,2-Herrero,87,36
SB 2,832,House,2013-07-11,Amendment(s) offered,1-McClendon,84,35
SB 2,832,House,2013-07-11,Read 2nd time,,76,34
SB 2,832,House,2013-07-11,Laid out in lieu of companion,HB 4,76,33
SB 2,832,House,2013-07-11,Committee report sent to Calendars,,,32
SB 2,832,House,2013-07-11,Committee report distributed,,,31
SB 2,832,House,2013-07-11,Comte report filed with Committee Coordinator,,138,30
SB 2,832,House,2013-07-11,Reported favorably w/o amendment(s),,,29
SB 2,832,House,2013-07-11,Considered in formal meeting,,,28
SB 2,832,House,2013-07-11,Scheduled for formal meeting on . . .,,,27
SB 2,832,House,2013-07-11,Referred to Criminal Jurisprudence,,71,26
SB 2,832,House,2013-07-11,Read first time,,71,25
SB 2,832,House,2013-07-11,Received from the Senate,,72,24
SB 2,832,Senate,2013-07-11,Reported engrossed,,44,23
SB 2,832,Senate,2013-07-11,Remarks ordered printed,,19,22
SB 2,832,Senate,2013-07-11,Reason for vote recorded in Journal,,18,21
SB 2,832,Senate,2013-07-11,Record vote,,18,20
SB 2,832,Senate,2013-07-11,Passed,,18,19
SB 2,832,Senate,2013-07-11,Read 3rd time,,18,18
SB 2,832,Senate,2013-07-11,Record vote,,18,17
SB 2,832,Senate,2013-07-11,Three day rule suspended,,18,16
SB 2,832,Senate,2013-07-11,Vote recorded in Journal,,17,15
SB 2,832,Senate,2013-07-11,Read 2nd time & passed to 3rd reading,,17,14
SB 2,832,Senate,2013-07-11,Laid before the Senate,,17,13
SB 2,832,Senate,2013-07-11,Co-author authorized,,22,12
SB 2,832,Senate,2013-07-02,Committee report printed and distributed,,,11
SB 2,832,Senate,2013-07-02,Reported favorably w/o amendments,,8,10
SB 2,832,Senate,2013-07-02,Testimony taken in committee,,,9
SB 2,832,Senate,2013-07-02,Considered in public hearing,,,8
SB 2,832,Senate,2013-07-02,Scheduled for public hearing on  . . .,,,7
SB 2,832,Senate,2013-07-01,Posting rule suspended,,3,6
SB 2,832,Senate,2013-07-01,Referred to Criminal Justice,,2,5
SB 2,832,Senate,2013-07-01,Read first time,,2,4
SB 2,832,Senate,2013-07-01,Co-author authorized,,8,3
SB 2,832,Senate,2013-06-28,Filed,,,2
SB 2,832,Senate,2013-06-28,Received by the Secretary of the Senate,,,1
SB 42,832,Senate,2013-07-29,Filed,,,2
SB 42,832,Senate,2013-07-29,Received by the Secretary of the Senate,,,1
SR 7,832,Senate,2013-07-09,Reported enrolled,,23,3
SR 7,832,Senate,2013-07-09,Read & adopted,,12,2
SR 7,832,Senate,2013-07-09,Received by the Secretary of the Senate,,,1
SR 8,832,Senate,2013-07-09,Reported enrolled,,23,3
SR 8,832,Senate,2013-07-09,Read & adopted,,12,2
SR 8,832,Senate,2013-07-09,Received by the Secretary of the Senate,,,1
SR 12,832,Senate,2013-07-09,Reported enrolled,,23,3
SR 12,832,Senate,2013-07-09,Read & adopted,,12,2
SR 12,832,Senate,2013-07-09,Received by the Secretary of the Senate,,,1
SR 13,832,Senate,2013-07-09,Reported enrolled,,23,3
SR 13,832,Senate,2013-07-09,Read & adopted,,12,2
SR 13,832,Senate,2013-07-09,Received by the Secretary of the Senate,,,1
SR 51,832,Senate,2013-07-17,Reported enrolled,,64,3
SR 51,832,Senate,2013-07-17,Read & adopted,,54,2
SR 51,832,Senate,2013-07-17,Received by the Secretary of the Senate,,,1
SR 58,832,Senate,2013-07-17,Reported enrolled,,64,3
SR 58,832,Senate,2013-07-17,Read & adopted,,54,2
SR 58,832,Senate,2013-07-17,Received by the Secretary of the Senate,,,1
SR 62,832,Senate,2013-07-19,Reported enrolled,,72,3
SR 62,832,Senate,2013-07-19,Read & adopted,,63,2
SR 62,832,Senate,2013-07-19,Received by the Secretary of the Senate,,,1
SR 74,832,Senate,2013-07-25,Reported enrolled,,77,3
SR 74,832,Senate,2013-07-25,Read & adopted,,71,2
SR 74,832,Senate,2013-07-25,Received by the Secretary of the Senate,,,1
SR 82,832,Senate,2013-07-25,Reported enrolled,,77,3
SR 82,832,Senate,2013-07-25,Read & adopted,,71,2
SR 82,832,Senate,2013-07-25,Received by the Secretary of the Senate,,,1
SR 86,832,Senate,2013-07-25,Reported enrolled,,77,3
SR 86,832,Senate,2013-07-25,Read & adopted,,71,2
SR 86,832,Senate,2013-07-25,Received by the Secretary of the Senate,,,1
SR 98,832,Senate,2013-07-26,Reported enrolled,,89,3
SR 98,832,Senate,2013-07-26,Read & adopted,,77,2
SR 98,832,Senate,2013-07-26,Received by the Secretary of the Senate,,,1
SCR 1,832,Senate,2013-07-29,Record vote,,87,6
SCR 1,832,Senate,2013-07-29,Adopted,HB 16,87,5
SCR 1,832,Senate,2013-07-29,Read,,87,4
SCR 1,832,Senate,2013-07-29,Laid before the Senate,,87,3
SCR 1,832,Senate,2013-07-29,Filed,,,2
SCR 1,832,Senate,2013-07-29,Received by the Secretary of the Senate,,,1
SJR 1,832,House,2013-07-11,Referred to Appropriations,,72,27
SJR 1,832,House,2013-07-11,Read first time,,72,26
SJR 1,832,House,2013-07-11,Received from the Senate,,72,25
SJR 1,832,Senate,2013-07-11,Reported engrossed,,44,24
SJR 1,832,Senate,2013-07-11,Record vote,,17,23
SJR 1,832,Senate,2013-07-11,Passed,,17,22
SJR 1,832,Senate,2013-07-11,Read 3rd time,,17,21
SJR 1,832,Senate,2013-07-11,Record vote,,17,20
SJR 1,832,Senate,2013-07-11,Three day rule suspended,,17,19
SJR 1,832,Senate,2013-07-11,Vote recorded in Journal,,17,18
SJR 1,832,Senate,2013-07-11,Passed to engrossment as amended,,17,17
SJR 1,832,Senate,2013-07-11,Vote recorded in Journal,,16,16
SJR 1,832,Senate,2013-07-11,Amended,,16,15
SJR 1,832,Senate,2013-07-11,Amendment(s) offered,FA1 Nichols,16,14
SJR 1,832,Senate,2013-07-11,Read 2nd time,,16,13
SJR 1,832,Senate,2013-07-11,Laid before the Senate,,16,12
SJR 1,832,Senate,2013-07-02,Committee report printed and distributed,,,11
SJR 1,832,Senate,2013-07-02,Reported favorably w/o amendments,,8,10
SJR 1,832,Senate,2013-07-02,Testimony taken in committee,,,9
SJR 1,832,Senate,2013-07-02,Considered in public hearing,,,8
SJR 1,832,Senate,2013-07-02,Scheduled for public hearing on  . . .,,,7
SJR 1,832,Senate,2013-07-01,Posting rule suspended,,3,6
SJR 1,832,Senate,2013-07-01,Referred to Finance,,3,5
SJR 1,832,Senate,2013-07-01,Read first time,,3,4
SJR 1,832,Senate,2013-07-01,Co-author authorized,,8,3
SJR 1,832,Senate,2013-06-26,Filed,,,2
SJR 1,832,Senate,2013-06-26,Received by the Secretary of the Senate,,,1
SR 28,832,Senate,2013-07-11,Reported enrolled,,44,3
SR 28,832,Senate,2013-07-11,Read & adopted,,22,2
SR 28,832,Senate,2013-07-11,Received by the Secretary of the Senate,,,1
SR 29,832,Senate,2013-07-11,Reported enrolled,,44,3
SR 29,832,Senate,2013-07-11,Read & adopted,,23,2
SR 29,832,Senate,2013-07-11,Received by the Secretary of the Senate,,,1
SR 61,832,Senate,2013-07-19,Reported enrolled,,72,3
SR 61,832,Senate,2013-07-19,Read & adopted,,64,2
SR 61,832,Senate,2013-07-19,Received by the Secretary of the Senate,,,1
SR 94,832,Senate,2013-07-25,Reported enrolled,,77,3
SR 94,832,Senate,2013-07-25,Read & adopted,,71,2
SR 94,832,Senate,2013-07-25,Received by the Secretary of the Senate,,,1
SR 95,832,Senate,2013-07-25,Reported enrolled,,77,3
SR 95,832,Senate,2013-07-25,Read & adopted,,72,2
SR 95,832,Senate,2013-07-25,Received by the Secretary of the Senate,,,1
SR 107,832,Senate,2013-07-29,Received by the Secretary of the Senate,,,1
SR 108,832,Senate,2013-07-29,Reported enrolled,,93,4
SR 108,832,Senate,2013-07-29,Record vote,,83,3
SR 108,832,Senate,2013-07-29,Read & adopted,HB 16,83,2
SR 108,832,Senate,2013-07-29,Received by the Secretary of the Senate,,,1
SB 9,832,Senate,2013-06-28,Filed,,,2
SB 9,832,Senate,2013-06-28,Received by the Secretary of the Senate,,,1
SB 13,832,Senate,2013-07-01,Filed,,,2
SB 13,832,Senate,2013-07-01,Received by the Secretary of the Senate,,,1
SB 14,832,Senate,2013-07-01,Filed,,,2
SB 14,832,Senate,2013-07-01,Received by the Secretary of the Senate,,,1
SB 15,832,Senate,2013-07-01,Filed,,,2
SB 15,832,Senate,2013-07-01,Received by the Secretary of the Senate,,,1
SB 16,832,Senate,2013-07-01,Filed,,,2
SB 16,832,Senate,2013-07-01,Received by the Secretary of the Senate,,,1
SB 17,832,Senate,2013-07-01,Filed,,,2
SB 17,832,Senate,2013-07-01,Received by the Secretary of the Senate,,,1
SB 37,832,Senate,2013-07-10,Filed,,,2
SB 37,832,Senate,2013-07-10,Received by the Secretary of the Senate,,,1
SB 38,832,Senate,2013-07-10,Filed,,,2
SB 38,832,Senate,2013-07-10,Received by the Secretary of the Senate,,,1
SB 41,832,Senate,2013-07-24,Filed,,,2
SB 41,832,Senate,2013-07-24,Received by the Secretary of the Senate,,,1
SJR 11,832,Senate,2013-07-10,Filed,,,2
SJR 11,832,Senate,2013-07-10,Received by the Secretary of the Senate,,,1
SR 50,832,Senate,2013-07-17,Reported enrolled,,64,3
SR 50,832,Senate,2013-07-17,Read & adopted,,54,2
SR 50,832,Senate,2013-07-17,Received by the Secretary of the Senate,,,1
SR 69,832,Senate,2013-07-19,Reported enrolled,,72,3
SR 69,832,Senate,2013-07-19,Read & adopted,,64,2
SR 69,832,Senate,2013-07-19,Received by the Secretary of the Senate,,,1
SB 6,832,Senate,2013-07-12,Co-author authorized,,43,3
SB 6,832,Senate,2013-06-26,Filed,,,2
SB 6,832,Senate,2013-06-26,Received by the Secretary of the Senate,,,1
SB 11,832,Senate,2013-06-28,Filed,,,2
SB 11,832,Senate,2013-06-28,Received by the Secretary of the Senate,,,1
SB 22,832,Senate,2013-07-03,Filed,,,2
SB 22,832,Senate,2013-07-03,Received by the Secretary of the Senate,,,1
SB 23,832,Senate,2013-07-03,Filed,,,2
SB 23,832,Senate,2013-07-03,Received by the Secretary of the Senate,,,1
SJR 6,832,Senate,2013-07-02,Filed,,,2
SJR 6,832,Senate,2013-07-02,Received by the Secretary of the Senate,,,1
SR 79,832,Senate,2013-07-25,Reported enrolled,,77,3
SR 79,832,Senate,2013-07-25,Read & adopted,,71,2
SR 79,832,Senate,2013-07-25,Received by the Secretary of the Senate,,,1
SB 7,832,Senate,2013-06-27,Filed,,,2
SB 7,832,Senate,2013-06-27,Received by the Secretary of the Senate,,,1
SB 8,832,Senate,2013-06-27,Filed,,,2
SB 8,832,Senate,2013-06-27,Received by the Secretary of the Senate,,,1
