bill_number,session,chamber,action_date,action,comment,journal_page,order
SR 38,713,Senate,1990-03-14,Read & adopted,,50,1
SR 39,713,Senate,1990-03-14,Read & adopted,,50,1
SR 44,713,Senate,1990-03-15,Read & adopted,,61,1
SR 46,713,Senate,1990-03-15,Read & adopted,,61,1
SR 49,713,Senate,1990-03-16,Read & adopted,,62,1
SR 54,713,Senate,1990-03-19,Read & adopted,,81,1
SR 68,713,Senate,1990-03-23,Read & adopted,,90,1
SR 74,713,Senate,1990-03-28,Read & adopted,,106,1
SB 57,713,Senate,1990-03-21,Reported favorably w/amendments,,82,7
SB 57,713,Senate,1990-03-20,Testimony taken in committee,,,6
SB 57,713,Senate,1990-03-20,Considered in public hearing,,,5
SB 57,713,Senate,1990-03-20,Scheduled for public hearing on  . . . . . .,,,4
SB 57,713,Senate,1990-03-15,Referred to Natural Resources,,60,3
SB 57,713,Senate,1990-03-15,Read first time,,60,2
SB 57,713,Senate,1990-03-15,Filed,,,1
SR 10,713,Senate,1990-03-01,Read & adopted,,36,1
SR 24,713,Senate,1990-03-08,Read & adopted,,45,1
SR 72,713,Senate,1990-03-26,Read & adopted,,92,1
SB 10,713,Senate,1990-03-15,Referred to State Affairs,,58,3
SB 10,713,Senate,1990-03-15,Read first time,,58,2
SB 10,713,Senate,1990-02-06,Filed,,,1
SB 11,713,Senate,1990-03-15,Referred to Finance,,58,3
SB 11,713,Senate,1990-03-15,Read first time,,58,2
SB 11,713,Senate,1990-02-12,Filed,,,1
SB 15,713,House,1990-03-28,Received from the Senate,,203,14
SB 15,713,Senate,1990-03-27,Record vote,,103,13
SB 15,713,Senate,1990-03-27,Passed,,103,12
SB 15,713,Senate,1990-03-27,Read 3rd time,,103,11
SB 15,713,Senate,1990-03-27,Record vote,,103,10
SB 15,713,Senate,1990-03-27,Rules suspended,,103,9
SB 15,713,Senate,1990-03-27,Read 2nd time & passed to engrossment,,103,8
SB 15,713,Senate,1990-03-27,Rules suspended,,103,7
SB 15,713,Senate,1990-03-21,Reported favorably w/o amendments,,82,6
SB 15,713,Senate,1990-03-20,Considered in public hearing,,,5
SB 15,713,Senate,1990-03-20,Scheduled for public hearing on  . . . . . .,,,4
SB 15,713,Senate,1990-03-15,Referred to Natural Resources,,58,3
SB 15,713,Senate,1990-03-15,Read first time,,58,2
SB 15,713,Senate,1990-02-22,Filed,,,1
SB 17,713,Senate,1990-03-15,Referred to Health & Human Services,,58,3
SB 17,713,Senate,1990-03-15,Read first time,,58,2
SB 17,713,Senate,1990-02-23,Filed,,,1
SB 19,713,Senate,1990-03-15,Referred to Finance,,59,3
SB 19,713,Senate,1990-03-15,Read first time,,59,2
SB 19,713,Senate,1990-02-26,Filed,,,1
SB 44,713,House,1990-03-28,Received from the Senate,,203,14
SB 44,713,Senate,1990-03-27,Passed,,104,13
SB 44,713,Senate,1990-03-27,Read 3rd time,,104,12
SB 44,713,Senate,1990-03-27,Record vote,,104,11
SB 44,713,Senate,1990-03-27,Rules suspended,,104,10
SB 44,713,Senate,1990-03-27,Read 2nd time & passed to engrossment,,103,9
SB 44,713,Senate,1990-03-27,Rules suspended,,103,8
SB 44,713,Senate,1990-03-21,Reported favorably w/o amendments,,82,7
SB 44,713,Senate,1990-03-20,Testimony taken in committee,,,6
SB 44,713,Senate,1990-03-20,Considered in public hearing,,,5
SB 44,713,Senate,1990-03-20,Scheduled for public hearing on  . . . . . .,,,4
SB 44,713,Senate,1990-03-15,Referred to Natural Resources,,60,3
SB 44,713,Senate,1990-03-15,Read first time,,60,2
SB 44,713,Senate,1990-03-07,Filed,,,1
SB 61,713,Senate,1990-03-19,Referred to Education,,63,3
SB 61,713,Senate,1990-03-19,Read first time,,63,2
SB 61,713,Senate,1990-03-16,Filed,,,1
SB 62,713,Senate,1990-03-19,Referred to Education,,63,3
SB 62,713,Senate,1990-03-19,Read first time,,63,2
SB 62,713,Senate,1990-03-16,Filed,,,1
SB 63,713,Senate,1990-03-19,Referred to Health & Human Services,,63,3
SB 63,713,Senate,1990-03-19,Read first time,,63,2
SB 63,713,Senate,1990-03-16,Filed,,,1
SB 66,713,Senate,1990-03-21,Referred to Education,,86,3
SB 66,713,Senate,1990-03-21,Read first time,,86,2
SB 66,713,Senate,1990-03-20,Filed,,,1
SCR 2,713,Senate,1990-04-17,Signed by the Governor,,116,15
SCR 2,713,Senate,1990-03-19,Sent to the Governor,,82,14
SCR 2,713,House,1990-03-15,Signed in the House,,68,13
SCR 2,713,Senate,1990-03-15,Signed in the Senate,,55,12
SCR 2,713,Senate,1990-03-14,House passage reported,,49,11
SCR 2,713,House,1990-03-14,Sent to the Senate,,,10
SCR 2,713,House,1990-03-14,Adopted,,60,9
SCR 2,713,House,1990-03-14,Placed on Congratulatory & Mem. Cal.,,,8
SCR 2,713,House,1990-03-07,Reported favorably w/o amendment(s),,53,7
SCR 2,713,House,1990-03-07,Considered in formal meeting,,,6
SCR 2,713,House,1990-03-01,Referred to Rules and Resolutions,,23,5
SCR 2,713,House,1990-03-01,Received from the Senate,,22,4
SCR 2,713,Senate,1990-02-28,Read & adopted,,13,3
SCR 2,713,Senate,1990-02-28,Rules suspended,,13,2
SCR 2,713,Senate,1990-02-28,Filed,,,1
SCR 3,713,Senate,1990-04-17,Signed by the Governor,,116,15
SCR 3,713,Senate,1990-03-30,Sent to the Governor,,113,14
SCR 3,713,House,1990-03-28,Signed in the House,,203,13
SCR 3,713,Senate,1990-03-27,Signed in the Senate,,93,12
SCR 3,713,Senate,1990-03-23,House passage reported,,88,11
SCR 3,713,House,1990-03-23,Sent to the Senate,,,10
SCR 3,713,House,1990-03-22,Adopted,,90,9
SCR 3,713,House,1990-03-22,Placed on Congratulatory & Mem. Cal.,,,8
SCR 3,713,House,1990-03-19,Reported favorably w/o amendment(s),,83,7
SCR 3,713,House,1990-03-19,Considered in formal meeting,,,6
SCR 3,713,House,1990-03-06,Referred to Rules and Resolutions,,42,5
SCR 3,713,House,1990-03-05,Received from the Senate,,29,4
SCR 3,713,Senate,1990-03-01,Read & adopted,,37,3
SCR 3,713,Senate,1990-03-01,Rules suspended,,37,2
SCR 3,713,Senate,1990-03-01,Filed,,,1
SCR 6,713,Senate,1990-04-17,Signed by the Governor,,116,12
SCR 6,713,Senate,1990-03-26,Sent to the Governor,,92,11
SCR 6,713,House,1990-03-23,Signed in the House,,180,10
SCR 6,713,Senate,1990-03-23,Signed in the Senate,,89,9
SCR 6,713,Senate,1990-03-21,House passage reported,,85,8
SCR 6,713,House,1990-03-21,Sent to the Senate,,,7
SCR 6,713,House,1990-03-20,Adopted,,82,6
SCR 6,713,House,1990-03-20,Rules suspended,,82,5
SCR 6,713,House,1990-03-20,Received from the Senate,,80,4
SCR 6,713,Senate,1990-03-19,Read & adopted,,81,3
SCR 6,713,Senate,1990-03-19,Rules suspended,,81,2
SCR 6,713,Senate,1990-03-19,Filed,,,1
SCR 9,713,Senate,1990-03-23,Referred to Jurisprudence,,89,3
SCR 9,713,Senate,1990-03-23,Read first time,,89,2
SCR 9,713,Senate,1990-03-22,Filed,,,1
SCR 11,713,House,1990-03-28,Received from the Senate,,203,4
SCR 11,713,Senate,1990-03-27,Read & adopted,,105,3
SCR 11,713,Senate,1990-03-27,Rules suspended,,105,2
SCR 11,713,Senate,1990-03-27,Filed,,,1
SR 1,713,Senate,1990-02-27,Record vote,,4,2
SR 1,713,Senate,1990-02-27,Read & adopted,,4,1
SR 75,713,Senate,1990-03-27,Read & adopted,,106,1
SR 76,713,Senate,1990-03-27,Read & adopted,,106,1
SR 82,713,Senate,1990-03-28,Read & adopted,,107,1
SB 7,713,Senate,1990-03-15,Referred to Criminal Justice,,58,3
SB 7,713,Senate,1990-03-15,Read first time,,58,2
SB 7,713,Senate,1990-01-31,Filed,,,1
SB 12,713,Senate,1990-03-15,Referred to Criminal Justice,,58,3
SB 12,713,Senate,1990-03-15,Read first time,,58,2
SB 12,713,Senate,1990-02-16,Filed,,,1
SB 26,713,House,1990-03-28,Received from the Senate,,203,17
SB 26,713,Senate,1990-03-27,Record vote,,116,16
SB 26,713,Senate,1990-03-27,Passed,,102,15
SB 26,713,Senate,1990-03-27,Read 3rd time,,102,14
SB 26,713,Senate,1990-03-27,Record vote,,102,13
SB 26,713,Senate,1990-03-27,Rules suspended,,102,12
SB 26,713,Senate,1990-03-27,Passed to engrossment as amended,,101,11
SB 26,713,Senate,1990-03-27,Amended,,101,10
SB 26,713,Senate,1990-03-27,Read second time,,101,9
SB 26,713,Senate,1990-03-27,Rules suspended,,101,8
SB 26,713,Senate,1990-03-21,Reported favorably w/o amendments,,82,7
SB 26,713,Senate,1990-03-20,Testimony taken in committee,,,6
SB 26,713,Senate,1990-03-20,Considered in public hearing,,,5
SB 26,713,Senate,1990-03-20,Scheduled for public hearing on  . . . . . .,,,4
SB 26,713,Senate,1990-03-15,Referred to Natural Resources,,59,3
SB 26,713,Senate,1990-03-15,Read first time,,59,2
SB 26,713,Senate,1990-02-27,Filed,,,1
SB 38,713,Senate,1990-03-15,Referred to State Affairs,,59,3
SB 38,713,Senate,1990-03-15,Read first time,,59,2
SB 38,713,Senate,1990-03-05,Filed,,,1
SB 39,713,Senate,1990-03-15,Referred to Health & Human Services,,60,3
SB 39,713,Senate,1990-03-15,Read first time,,60,2
SB 39,713,Senate,1990-03-05,Filed,,,1
SB 59,713,Senate,1990-03-16,Referred to Criminal Justice,,61,3
SB 59,713,Senate,1990-03-16,Read first time,,61,2
SB 59,713,Senate,1990-03-15,Filed,,,1
SB 70,713,Senate,1990-03-23,Referred to Criminal Justice,,89,3
SB 70,713,Senate,1990-03-23,Read first time,,89,2
SB 70,713,Senate,1990-03-21,Filed,,,1
SCR 4,713,Senate,1990-03-15,Referred to Health & Human Services,,57,3
SCR 4,713,Senate,1990-03-15,Read first time,,57,2
SCR 4,713,Senate,1990-03-05,Filed,,,1
SJR 5,713,Senate,1990-03-15,Referred to Criminal Justice,,58,3
SJR 5,713,Senate,1990-03-15,Read first time,,58,2
SJR 5,713,Senate,1990-02-27,Filed,,,1
SJR 6,713,Senate,1990-03-15,Referred to Criminal Justice,,58,3
SJR 6,713,Senate,1990-03-15,Read first time,,58,2
SJR 6,713,Senate,1990-02-27,Filed,,,1
SR 7,713,Senate,1990-02-28,Read & adopted,,13,1
SR 62,713,Senate,1990-03-19,Read & adopted,,81,1
SR 63,713,Senate,1990-03-19,Read & adopted,,81,1
SR 67,713,Senate,1990-03-23,Read & adopted,,90,1
SR 78,713,Senate,1990-03-28,Read & adopted,,113,1
SB 68,713,Senate,1990-03-21,Referred to Finance,,86,3
SB 68,713,Senate,1990-03-21,Read first time,,86,2
SB 68,713,Senate,1990-03-21,Filed,,,1
SR 59,713,Senate,1990-03-27,Read & adopted,,94,1
SB 3,713,Senate,1990-02-27,Referred to S/C on Public Education,,,4
SB 3,713,Senate,1990-02-27,Referred to Committee of the Whole,,10,3
SB 3,713,Senate,1990-02-27,Read first time,,10,2
SB 3,713,Senate,1990-01-29,Filed,,,1
SB 5,713,House,1990-03-28,Received from the Senate,,203,14
SB 5,713,Senate,1990-03-27,Record vote,,102,13
SB 5,713,Senate,1990-03-27,Passed,,102,12
SB 5,713,Senate,1990-03-27,Read 3rd time,,102,11
SB 5,713,Senate,1990-03-27,Record vote,,102,10
SB 5,713,Senate,1990-03-27,Rules suspended,,102,9
SB 5,713,Senate,1990-03-27,Read 2nd time & passed to engrossment,,102,8
SB 5,713,Senate,1990-03-27,Rules suspended,,102,7
SB 5,713,Senate,1990-03-21,Reported favorably w/o amendments,,82,6
SB 5,713,Senate,1990-03-20,Considered in public hearing,,,5
SB 5,713,Senate,1990-03-20,Scheduled for public hearing on  . . . . . .,,,4
SB 5,713,Senate,1990-03-15,Referred to Intergovernmental Relations,,58,3
SB 5,713,Senate,1990-03-15,Read first time,,58,2
SB 5,713,Senate,1990-01-30,Filed,,,1
SB 13,713,Senate,1990-03-15,Referred to Criminal Justice,,58,3
SB 13,713,Senate,1990-03-15,Read first time,,58,2
SB 13,713,Senate,1990-02-21,Filed,,,1
SB 46,713,House,1990-03-28,Received from the Senate,,203,13
SB 46,713,Senate,1990-03-27,Passed,,102,12
SB 46,713,Senate,1990-03-27,Read 3rd time,,102,11
SB 46,713,Senate,1990-03-27,Record vote,,102,10
SB 46,713,Senate,1990-03-27,Rules suspended,,102,9
SB 46,713,Senate,1990-03-27,Read 2nd time & passed to engrossment,,102,8
SB 46,713,Senate,1990-03-27,Rules suspended,,102,7
SB 46,713,Senate,1990-03-21,Reported favorably w/o amendments,,82,6
SB 46,713,Senate,1990-03-20,Considered in public hearing,,,5
SB 46,713,Senate,1990-03-20,Scheduled for public hearing on  . . . . . .,,,4
SB 46,713,Senate,1990-03-15,Referred to Natural Resources,,60,3
SB 46,713,Senate,1990-03-15,Read first time,,60,2
SB 46,713,Senate,1990-03-08,Filed,,,1
SCR 8,713,Senate,1990-03-23,Referred to Jurisprudence,,89,3
SCR 8,713,Senate,1990-03-23,Read first time,,89,2
SCR 8,713,Senate,1990-03-21,Filed,,,1
SB 6,713,Senate,1990-03-26,Left as pending business in comm.,,,10
SB 6,713,Senate,1990-03-26,Testimony taken in committee,,,9
SB 6,713,Senate,1990-03-26,Considered in public hearing,,,8
SB 6,713,Senate,1990-03-26,Scheduled for public hearing on  . . . . . .,,,7
SB 6,713,Senate,1990-03-19,Co-author authorized,,63,6
SB 6,713,Senate,1990-03-16,Co-author authorized,,62,5
SB 6,713,Senate,1990-03-15,Referred to Finance,,58,4
SB 6,713,Senate,1990-03-15,Read first time,,58,3
SB 6,713,Senate,1990-02-27,Co-author authorized,,11,2
SB 6,713,Senate,1990-01-30,Filed,,,1
SB 28,713,House,1990-03-28,Received from the Senate,,203,14
SB 28,713,Senate,1990-03-27,Record vote,,103,13
SB 28,713,Senate,1990-03-27,Passed,,103,12
SB 28,713,Senate,1990-03-27,Read 3rd time,,103,11
SB 28,713,Senate,1990-03-27,Record vote,,103,10
SB 28,713,Senate,1990-03-27,Rules suspended,,103,9
SB 28,713,Senate,1990-03-27,Read 2nd time & passed to engrossment,,103,8
SB 28,713,Senate,1990-03-27,Rules suspended,,103,7
SB 28,713,Senate,1990-03-21,Reported favorably w/o amendments,,82,6
SB 28,713,Senate,1990-03-20,Considered in public hearing,,,5
SB 28,713,Senate,1990-03-20,Scheduled for public hearing on  . . . . . .,,,4
SB 28,713,Senate,1990-03-15,Referred to Natural Resources,,59,3
SB 28,713,Senate,1990-03-15,Read first time,,59,2
SB 28,713,Senate,1990-02-28,Filed,,,1
SB 37,713,Senate,1990-03-21,Referred to Education,,87,8
SB 37,713,Senate,1990-03-21,Rereferred to committee,,87,7
SB 37,713,Senate,1990-03-15,Co-author authorized,,48,6
SB 37,713,Senate,1990-03-14,Co-author authorized,,48,5
SB 37,713,Senate,1990-03-05,Referred to S/C on Public Education,,38,4
SB 37,713,Senate,1990-03-05,Referred to Committee of the Whole,,38,3
SB 37,713,Senate,1990-03-05,Read first time,,38,2
SB 37,713,Senate,1990-03-05,Filed,,,1
SB 53,713,Senate,1990-03-15,Referred to Health & Human Services,,60,3
SB 53,713,Senate,1990-03-15,Read first time,,60,2
SB 53,713,Senate,1990-03-15,Filed,,,1
SR 9,713,Senate,1990-02-28,Read & adopted,,13,1
SR 48,713,Senate,1990-03-21,Read & adopted,,87,1
SR 52,713,Senate,1990-03-16,Read & adopted,,62,1
SR 60,713,Senate,1990-03-19,Read & adopted,,81,1
SR 53,713,Senate,1990-03-19,Read & adopted,,63,1
SR 61,713,Senate,1990-03-19,Filed,,,1
SB 51,713,House,1990-03-28,Received from the Senate,,203,16
SB 51,713,Senate,1990-03-27,Record vote,,105,15
SB 51,713,Senate,1990-03-27,Passed,,105,14
SB 51,713,Senate,1990-03-27,Read 3rd time,,105,13
SB 51,713,Senate,1990-03-27,Record vote,,105,12
SB 51,713,Senate,1990-03-27,Rules suspended,,105,11
SB 51,713,Senate,1990-03-27,Passed to engrossment as amended,,105,10
SB 51,713,Senate,1990-03-27,Amended,,105,9
SB 51,713,Senate,1990-03-27,Read second time,,105,8
SB 51,713,Senate,1990-03-27,Rules suspended,,105,7
SB 51,713,Senate,1990-03-21,Reported favorably w/amendments,,82,6
SB 51,713,Senate,1990-03-20,Considered in public hearing,,,5
SB 51,713,Senate,1990-03-20,Scheduled for public hearing on  . . . . . .,,,4
SB 51,713,Senate,1990-03-15,Referred to Intergovernmental Relations,,60,3
SB 51,713,Senate,1990-03-15,Read first time,,60,2
SB 51,713,Senate,1990-03-13,Filed,,,1
SR 30,713,Senate,1990-03-14,Read & adopted,,50,1
SR 47,713,Senate,1990-03-15,Read & adopted,,61,1
SB 4,713,Senate,1990-03-20,No action taken in committee,,,5
SB 4,713,Senate,1990-03-20,Scheduled for public hearing on  . . . . . .,,,4
SB 4,713,Senate,1990-03-15,Referred to Jurisprudence,,58,3
SB 4,713,Senate,1990-03-15,Read first time,,58,2
SB 4,713,Senate,1990-01-29,Filed,,,1
SB 58,713,Senate,1990-03-16,Referred to State Affairs,,61,3
SB 58,713,Senate,1990-03-16,Read first time,,61,2
SB 58,713,Senate,1990-03-15,Filed,,,1
SJR 10,713,Senate,1990-03-28,Co-author authorized,,106,18
SJR 10,713,Senate,1990-03-27,No action taken in committee,,,17
SJR 10,713,Senate,1990-03-27,Scheduled for public hearing on  . . . . . .,,,16
SJR 10,713,Senate,1990-03-20,Left as pending business in comm.,,,15
SJR 10,713,Senate,1990-03-20,Testimony taken in committee,,,14
SJR 10,713,Senate,1990-03-20,Considered in public hearing,,,13
SJR 10,713,Senate,1990-03-20,Scheduled for public hearing on  . . . . . .,,,12
SJR 10,713,Senate,1990-03-15,Left as pending business in comm.,,,11
SJR 10,713,Senate,1990-03-15,Testimony taken in committee,,,10
SJR 10,713,Senate,1990-03-15,Considered in public hearing,,,9
SJR 10,713,Senate,1990-03-15,Scheduled for public hearing on  . . . . . .,,,8
SJR 10,713,Senate,1990-03-14,Left as pending business in comm.,,,7
SJR 10,713,Senate,1990-03-14,Testimony taken in committee,,,6
SJR 10,713,Senate,1990-03-14,Considered in public hearing,,,5
SJR 10,713,Senate,1990-03-14,Scheduled for public hearing on  . . . . . .,,,4
SJR 10,713,Senate,1990-03-08,Referred to State Affairs,,43,3
SJR 10,713,Senate,1990-03-08,Read first time,,43,2
SJR 10,713,Senate,1990-03-07,Filed,,,1
SJR 12,713,Senate,1990-03-27,No action taken in committee,,,5
SJR 12,713,Senate,1990-03-27,Scheduled for public hearing on  . . . . . .,,,4
SJR 12,713,Senate,1990-03-21,Referred to State Affairs,,86,3
SJR 12,713,Senate,1990-03-21,Read first time,,86,2
SJR 12,713,Senate,1990-03-20,Filed,,,1
SR 19,713,Senate,1990-03-15,Reported favorably w/o amendments,,51,5
SR 19,713,Senate,1990-03-15,Considered in public hearing,,,4
SR 19,713,Senate,1990-03-14,Scheduled for public hearing on  . . . . . .,,,3
SR 19,713,Senate,1990-03-06,Referred to Administration,,40,2
SR 19,713,Senate,1990-03-06,Read first time,,40,1
SR 50,713,Senate,1990-03-16,Read & adopted,,62,1
SR 51,713,Senate,1990-03-16,Read & adopted,,62,1
SR 65,713,Senate,1990-03-21,Read & adopted,,88,1
SR 73,713,Senate,1990-03-27,Read & adopted,,106,1
SB 1,713,Senate,1990-03-16,No action taken in s/c,,,13
SB 1,713,Senate,1990-03-16,Scheduled for public hearing in s/c,,,12
SB 1,713,Senate,1990-03-15,No action taken in s/c,,,11
SB 1,713,Senate,1990-03-15,Scheduled for public hearing in s/c,,,10
SB 1,713,Senate,1990-03-14,No action taken in s/c,,,9
SB 1,713,Senate,1990-03-14,Scheduled for public hearing in s/c,,,8
SB 1,713,Senate,1990-03-01,Left as pending business in comm.,,,7
SB 1,713,Senate,1990-03-01,Considered in public hearing,,,6
SB 1,713,Senate,1990-03-01,Scheduled for public hearing in s/c,,,5
SB 1,713,Senate,1990-02-27,Referred to S/C on Public Education,,,4
SB 1,713,Senate,1990-02-27,Referred to Committee of the Whole,,10,3
SB 1,713,Senate,1990-02-27,Read first time,,10,2
SB 1,713,Senate,1990-02-14,Filed,,,1
SB 52,713,Senate,1990-03-15,Referred to Intergovernmental Relations,,60,3
SB 52,713,Senate,1990-03-15,Read first time,,60,2
SB 52,713,Senate,1990-03-14,Filed,,,1
SJR 1,713,House,1990-03-20,Referred to Public Education,,80,30
SJR 1,713,House,1990-03-20,Read first time,,80,29
SJR 1,713,House,1990-03-20,Received from the Senate,,80,28
SJR 1,713,Senate,1990-03-19,Record vote,,80,27
SJR 1,713,Senate,1990-03-19,Passed,,80,26
SJR 1,713,Senate,1990-03-19,Read 3rd time,,80,25
SJR 1,713,Senate,1990-03-19,Record vote,,80,24
SJR 1,713,Senate,1990-03-19,Rules suspended,,80,23
SJR 1,713,Senate,1990-03-19,Read 2nd time & passed to engrossment,,80,22
SJR 1,713,Senate,1990-03-19,Rules suspended,,80,21
SJR 1,713,Senate,1990-03-19,Reported favorably w/o amendments,,65,20
SJR 1,713,Senate,1990-03-19,Considered in public hearing,,,19
SJR 1,713,Senate,1990-03-08,Reported from s/c favorably w/o amdts.,,,18
SJR 1,713,Senate,1990-03-07,Testimony taken in s/c,,,17
SJR 1,713,Senate,1990-03-07,Considered by s/c in public hearing,,,16
SJR 1,713,Senate,1990-03-07,Scheduled for public hearing in s/c,,,15
SJR 1,713,Senate,1990-03-06,Left as pending business in s/c,,,14
SJR 1,713,Senate,1990-03-06,Testimony taken in s/c,,,13
SJR 1,713,Senate,1990-03-06,Considered by s/c in public hearing,,,12
SJR 1,713,Senate,1990-03-06,Scheduled for public hearing in s/c,,,11
SJR 1,713,Senate,1990-03-05,Left as pending business in s/c,,,10
SJR 1,713,Senate,1990-03-05,Testimony taken in s/c,,,9
SJR 1,713,Senate,1990-03-05,Considered by s/c in public hearing,,,8
SJR 1,713,Senate,1990-03-05,Scheduled for public hearing in s/c,,,7
SJR 1,713,Senate,1990-03-01,No action taken in s/c,,,6
SJR 1,713,Senate,1990-03-01,Scheduled for public hearing in s/c,,,5
SJR 1,713,Senate,1990-02-27,Referred to S/C on Public Education,,,4
SJR 1,713,Senate,1990-02-27,Referred to Committee of the Whole,,10,3
SJR 1,713,Senate,1990-02-27,Read first time,,10,2
SJR 1,713,Senate,1990-02-14,Filed,,,1
SR 81,713,Senate,1990-03-28,Read & adopted,,113,1
SB 27,713,Senate,1990-03-15,Referred to Economic Development,,59,3
SB 27,713,Senate,1990-03-15,Read first time,,59,2
SB 27,713,Senate,1990-02-28,Filed,,,1
SB 32,713,Senate,1990-03-15,Referred to Intergovernmental Relations,,59,3
SB 32,713,Senate,1990-03-15,Read first time,,59,2
SB 32,713,Senate,1990-03-01,Filed,,,1
SR 15,713,Senate,1990-03-05,Read & adopted,,39,1
SR 16,713,Senate,1990-03-05,Read & adopted,,39,1
SR 25,713,Senate,1990-03-08,Read & adopted,,45,1
SR 26,713,Senate,1990-03-08,Read & adopted,,45,1
SR 45,713,Senate,1990-03-15,Read & adopted,,61,1
SR 71,713,Senate,1990-03-28,Read & adopted,,110,1
SB 41,713,Senate,1990-03-15,Referred to Economic Development,,60,3
SB 41,713,Senate,1990-03-15,Read first time,,60,2
SB 41,713,Senate,1990-03-06,Filed,,,1
SR 5,713,Senate,1990-02-27,Read & adopted,,7,1
SB 24,713,House,1990-03-28,Received from the Senate,,203,13
SB 24,713,Senate,1990-03-27,Passed,,101,12
SB 24,713,Senate,1990-03-27,Read 3rd time,,101,11
SB 24,713,Senate,1990-03-27,Record vote,,101,10
SB 24,713,Senate,1990-03-27,Rules suspended,,101,9
SB 24,713,Senate,1990-03-27,Read 2nd time & passed to engrossment,,101,8
SB 24,713,Senate,1990-03-27,Rules suspended,,101,7
SB 24,713,Senate,1990-03-21,Reported favorably w/o amendments,,82,6
SB 24,713,Senate,1990-03-20,Considered in public hearing,,,5
SB 24,713,Senate,1990-03-20,Scheduled for public hearing on  . . . . . .,,,4
SB 24,713,Senate,1990-03-15,Referred to Jurisprudence,,59,3
SB 24,713,Senate,1990-03-15,Read first time,,59,2
SB 24,713,Senate,1990-02-27,Filed,,,1
SB 25,713,House,1990-03-28,Received from the Senate,,203,14
SB 25,713,Senate,1990-03-27,Passed,,101,13
SB 25,713,Senate,1990-03-27,Read 3rd time,,101,12
SB 25,713,Senate,1990-03-27,Record vote,,101,11
SB 25,713,Senate,1990-03-27,Rules suspended,,101,10
SB 25,713,Senate,1990-03-27,Read 2nd time & passed to engrossment,,101,9
SB 25,713,Senate,1990-03-27,Rules suspended,,101,8
SB 25,713,Senate,1990-03-21,Reported favorably w/o amendments,,82,7
SB 25,713,Senate,1990-03-20,Testimony taken in committee,,,6
SB 25,713,Senate,1990-03-20,Considered in public hearing,,,5
SB 25,713,Senate,1990-03-20,Scheduled for public hearing on  . . . . . .,,,4
SB 25,713,Senate,1990-03-15,Referred to Jurisprudence,,59,3
SB 25,713,Senate,1990-03-15,Read first time,,59,2
SB 25,713,Senate,1990-02-27,Filed,,,1
SB 33,713,Senate,1990-03-16,No action taken in s/c,,,11
SB 33,713,Senate,1990-03-16,Scheduled for public hearing in s/c,,,10
SB 33,713,Senate,1990-03-15,Co-author authorized,,60,9
