bill_number,session,summary,keywords,authors,coauthors,sponsors,cosponsors,house_committee,hc_status,senate_committee,sc_status,bill_url
SR 23,784,"Commending the American Society of Safety Engineers, the Canadian Society of Safety Engineers, and the Mexican Society of Registered Engineers and urging all Texans to observe North American Occupational Safety and Health Week.",NORTH AMERICAN OCCUPATIONAL SAFETY & HEALTH WEEK (H0570); Resolutions--Legislative Policy (I0685); AMERICAN SOCIETY OF SAFETY ENGINEERS (N0966); CANADIAN SOCIETY OF SAFETY ENGINEERS (N3777); MEXICAN SOCIETY OF REGISTERED ENGINEERS (N3778),Barrientos,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=784&Bill=SR23
SR 117,784,Commending the Wind Ensemble of Bailey Middle School in Austin for representing Texas at a national conference.,BAILEY MIDDLE SCHOOL (E0603); Resolutions--Congratulatory & Honorary (I0705),Barrientos,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=784&Bill=SR117
SR 143,784,Congratulating Cam-Van Thi Tran on her retirement from the Office of the Comptroller of Public Accounts.,"Resolutions--Congratulatory & Honorary (I0705); TRAN, CAM-VAN THI (N4042)",Barrientos,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=784&Bill=SR143
SR 155,784,Congratulating Rosemary Stapp McGaugh on her retirement from the Office of the Comptroller of Public Accounts.,"Resolutions--Congratulatory & Honorary (I0705); MCGAUGH, ROSEMARY STRAPP (N4059)",Barrientos,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=784&Bill=SR155
SR 164,784,Congratulating Mobile Loaves and Fishes of Austin for earning a 2004 Governor's Volunteer Award.,Resolutions--Congratulatory & Honorary (I0705); MOBILE LOAVES & FISHES (N4018),Barrientos,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=784&Bill=SR164
SR 165,784,"Congratulating Leigh and Charles Christie on the birth of their daughter, Lily Suzann Christie.","Resolutions--Congratulatory & Honorary (I0705); CHRISTIE, LEIGH & CHARLES (N4102); CHRISTIE, LILY SUZANN (N4103)",Barrientos,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=784&Bill=SR165
SR 190,784,In memory of Chartier Newton of Austin.,"Resolutions--Memorial (I0710); NEWTON, CHARTIER (N4122)",Barrientos,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=784&Bill=SR190
SR 191,784,Congratulating Willie Kocurek of Austin on his selection for a 2004 Governor's Volunteer Award.,"Resolutions--Congratulatory & Honorary (I0705); KOCUREK, WILLIE (N4144)",Barrientos,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=784&Bill=SR191
SR 192,784,"Congratulating Juanita Irene ""Nita Rene"" Smith on her retirement from the Texas Department of Insurance.","Resolutions--Congratulatory & Honorary (I0705); SMITH, JUANITA IRENE ""NITA RENE"" (N4145)",Barrientos,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=784&Bill=SR192
SR 201,784,In memory of William H. Knisely of Austin.,"Resolutions--Memorial (I0710); KNISELY, WILLIAM H. (N4123)",Barrientos,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=784&Bill=SR201
SJR 5,784,Proposing a constitutional amendment to require a house or committee of the legislature to take a record vote on certain legislative measures and actions.,Legislature (I0520); Resolutions--Constitutional Amendments (I0661),Carona,Seliger; Shapleigh; Wentworth,,,,,Administration,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=784&Bill=SJR5
SR 42,784,"Designating May 11, 2004, as Reverse Mortgage Day in Texas.",REVERSE MORTGAGE DAY (H0571); Resolutions--Official Designations--Special Dates (I0721),Carona,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=784&Bill=SR42
SR 156,784,Commending Ronan Tynan for his accomplishments.,"Resolutions--Congratulatory & Honorary (I0705); TYNAN, RONAN (N4060)",Deuell,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=784&Bill=SR156
SJR 8,784,"Proposing a constitutional amendment authorizing a business tax, including on the income of individuals who benefit from personal liability limitations, and dedicating the revenue from the tax to fund public education.",Education--Primary & Secondary--Finance (I0250); Resolutions--Constitutional Amendments (I0661); Taxation--Franchise (I0807),Duncan,,,,,,Finance,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=784&Bill=SJR8
SR 43,784,"Congratulating Melinda and Brewster McCracken on the birth of their son, John Montford ""Ford"" McCracken.","Resolutions--Congratulatory & Honorary (I0705); MCCRACKEN, JOHN MONTFORD ""FORD"" (N3814); MCCRACKEN, MELINDA & BREWSTER (N3813)",Duncan,Lucio,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=784&Bill=SR43
SR 130,784,In memory of Travis D. Shelton of Lubbock.,"Resolutions--Memorial (I0710); SHELTON, TRAVIS D. (N2874)",Duncan,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=784&Bill=SR130
SR 131,784,In memory of Ralph Brock of Lubbock.,"Resolutions--Memorial (I0710); BROCK, RALPH (N2875)",Duncan,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=784&Bill=SR131
SR 4,784,"Recognizing the Alpha Merit Educational Foundation of the Alpha Phi Alpha Fraternity, Incorporated, on the occasion of its Beautillion 2004 scholarship gala in Houston.","Resolutions--Congratulatory & Honorary (I0705); ALPHA PHI ALPHA FRATERNITY, INCORPORATED (N3760)","Ellis, Rodney",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=784&Bill=SR4
SR 7,784,"Congratulating Chelsea and Glen Ford on the birth of their son, Evan LaMonte Ford.","Resolutions--Congratulatory & Honorary (I0705); FORD, CHELSEA & GLEN (N3763); FORD, EVAN LAMONTE (N3764)","Ellis, Rodney",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=784&Bill=SR7
SR 8,784,In memory of Louis Justine Bailey of Houston.,"Resolutions--Memorial (I0710); BAILEY, LOUIS JUSTINE (N3755)","Ellis, Rodney",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=784&Bill=SR8
SR 12,784,Recognizing Houston's Housing and Community Development Department on the 30th anniversary of the Community Development Block Grant Program.,Resolutions--Congratulatory & Honorary (I0705); HOUSING & COMMUNITY DEVELOPMENT DEPARTMENT OF HOUSTON (N3765),"Ellis, Rodney",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=784&Bill=SR12
SR 19,784,"Commending Pastor and Sister Eugene Segres, Jr., for their service to Apostolic Faith Church of Houston.","Resolutions--Congratulatory & Honorary (I0705); SEGRES, PASTOR & SISTER EUGENE, JR. (N3771)","Ellis, Rodney",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=784&Bill=SR19
SR 22,784,Commending Christopher Ryan Robbins of Houston for earning the rank of Eagle Scout.,"Resolutions--Congratulatory & Honorary (I0705); ROBBINS, CHRISTOPHER RYAN (N3774)","Ellis, Rodney",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=784&Bill=SR22
SR 24,784,Commending the Kingdom Come Community Development Corporation for its work in behalf of the citizens of Houston.,Resolutions--Congratulatory & Honorary (I0705); KINGDOM COME COMMUNITY DEVELOPMENT CORPORATION (N3775),"Ellis, Rodney",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=784&Bill=SR24
SR 26,784,Commending Blake C. Williams for earning the rank of Eagle Scout.,"Resolutions--Congratulatory & Honorary (I0705); WILLIAMS, BLAKE C. (N3776)","Ellis, Rodney",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=784&Bill=SR26
SR 50,784,"Congratulating Adrian and Lena Collins on the birth of their son, Dean Matthew Collins.","Resolutions--Congratulatory & Honorary (I0705); COLLINS, ADRIAN & LENA (N3817); COLLINS, DEAN MATTHEW (N3818)","Ellis, Rodney",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=784&Bill=SR50
SR 51,784,Congratulating Jared Asher Mendeloff of Houston for achieving the rank of Eagle Scout.,"Resolutions--Congratulatory & Honorary (I0705); MENDELOFF, JARED ASHER (N3819)","Ellis, Rodney",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=784&Bill=SR51
SR 52,784,Congratulating Jonathan Leigh Reckles of Houston for achieving the rank of Eagle Scout.,"Resolutions--Congratulatory & Honorary (I0705); RECKLES, JONATHAN LEIGH (N3820)","Ellis, Rodney",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=784&Bill=SR52
SR 53,784,Congratulating Stephen Elliott Kluchin of Houston for achieving the rank of Eagle Scout.,"Resolutions--Congratulatory & Honorary (I0705); KLUCHIN, STEPHEN ELLIOTT (N3821)","Ellis, Rodney",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=784&Bill=SR53
SR 54,784,Congratulating David Spence Turpie of Houston for achieving the rank of Eagle Scout.,"Resolutions--Congratulatory & Honorary (I0705); TURPIE, DAVID SPENCE (N3822)","Ellis, Rodney",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=784&Bill=SR54
SR 55,784,Congratulating Jeremy Hyman Penner of Houston for achieving the rank of Eagle Scout.,"Resolutions--Congratulatory & Honorary (I0705); PENNER, JEREMY HYMAN (N3823)","Ellis, Rodney",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=784&Bill=SR55
SR 56,784,Congratulating Jacob Henry Lynn of Houston for achieving the rank of Eagle Scout.,"Resolutions--Congratulatory & Honorary (I0705); LYNN, JACOB HENRY (N3824)","Ellis, Rodney",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=784&Bill=SR56
SR 57,784,Congratulating Scott Aaron Weiner of Houston for achieving the rank of Eagle Scout.,"Resolutions--Congratulatory & Honorary (I0705); WEINER, SCOTT AARON (N3825)","Ellis, Rodney",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=784&Bill=SR57
SR 65,784,Congratulating Clarence Edward Ball III of Houston for achieving the rank of Eagle Scout.,"Resolutions--Congratulatory & Honorary (I0705); BALL, CLARENCE EDWARD, III (N3829)","Ellis, Rodney",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=784&Bill=SR65
SR 68,784,"Commending T. C. Lister, Sr., for his ministry to Clinton Park United Methodist Church in Houston.","Resolutions--Congratulatory & Honorary (I0705); LISTER, T. C., SR. (N3930)","Ellis, Rodney",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=784&Bill=SR68
SR 104,784,Congratulating the senior class of Stafford High School in Stafford on its graduation.,STAFFORD HIGH SCHOOL (E0602); Resolutions--Congratulatory & Honorary (I0705),"Ellis, Rodney",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=784&Bill=SR104
SR 126,784,Recognizing New Day Deliverance Holiness Church in Houston on the occasion of its groundbreaking ceremony.,Resolutions--Congratulatory & Honorary (I0705); NEW DAY DELIVERANCE HOLINESS CHURCH (N3990),"Ellis, Rodney",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=784&Bill=SR126
SR 127,784,Congratulating Scott Allen of Houston for achieving the rank of Eagle Scout.,"Resolutions--Congratulatory & Honorary (I0705); ALLEN, SCOTT (N3991)","Ellis, Rodney",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=784&Bill=SR127
SR 134,784,Congratulating the boys basketball team of Jesse H. Jones Senior High School in Houston for winning a state championship.,JESSE H. JONES SENIOR HIGH SCHOOL (E0604); Resolutions--Congratulatory & Honorary (I0705),"Ellis, Rodney",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=784&Bill=SR134
SR 170,784,Commending Donica Beckett for her contributions to the office of Houston Mayor Pro Tem Carol Alvarado.,"Resolutions--Congratulatory & Honorary (I0705); BECKETT, DONICA (N4126)","Ellis, Rodney",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=784&Bill=SR170
SR 171,784,Commending Karina Chapa for her contributions to the office of Representative Scott Hochberg.,"Resolutions--Congratulatory & Honorary (I0705); CHAPA, KARINA (N4127)","Ellis, Rodney",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=784&Bill=SR171
SR 172,784,Commending Natasha Douyon for her contributions to the office of Representative Jessica Farrar.,"Resolutions--Congratulatory & Honorary (I0705); DOUYON, NATASHA (N4128)","Ellis, Rodney",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=784&Bill=SR172
SR 173,784,Commending Brandon Dudley for his contributions to the office of Senator Rodney Ellis.,"Resolutions--Congratulatory & Honorary (I0705); DUDLEY, BRANDON (N4129)","Ellis, Rodney",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=784&Bill=SR173
SR 174,784,Commending Benjamin Fitzgibbons for his contributions to the office of Representative Vicki Truitt.,"Resolutions--Congratulatory & Honorary (I0705); FITZGIBBONS, BENJAMIN (N4130)","Ellis, Rodney",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=784&Bill=SR174
SR 175,784,Commending Tarsha Hardy for her contributions to the office of Representative Garnet Coleman.,"Resolutions--Congratulatory & Honorary (I0705); HARDY, TARSHA (N4131)","Ellis, Rodney",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=784&Bill=SR175
SR 176,784,Commending RaChell Hunt for her contributions to the office of Houston City Council Member Gordan Quan.,"Resolutions--Congratulatory & Honorary (I0705); HUNT, RACHELL (N4132)","Ellis, Rodney",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=784&Bill=SR176
SR 177,784,Commending Manson Johnson III for his contributions to the office of Representative Dora Olivo.,"Resolutions--Congratulatory & Honorary (I0705); JOHNSON, MANSON, III (N4133)","Ellis, Rodney",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=784&Bill=SR177
SR 178,784,Commending Kassaye B. Kassaye for his contributions to the office of Houston City Council Member Ronald Green.,"Resolutions--Congratulatory & Honorary (I0705); KASSAYE, KASSAYE B. (N4134)","Ellis, Rodney",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=784&Bill=SR178
SR 179,784,Commending Franchelle Lee for her contributions to the office of Houston City Council Member Adrian Garcia.,"Resolutions--Congratulatory & Honorary (I0705); LEE, FRANCHELLE (N4135)","Ellis, Rodney",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=784&Bill=SR179
SR 180,784,Commending Meredith Montgomery for her contributions to the office of Senator Rodney Ellis.,"Resolutions--Congratulatory & Honorary (I0705); MONTGOMERY, MEREDITH (N4136)","Ellis, Rodney",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=784&Bill=SR180
SR 181,784,Commending Wandile Veronica Phakathi for her contributions to the office of Senator Rodney Ellis.,"Resolutions--Congratulatory & Honorary (I0705); PHAKATHI, WANDILE VERONICA (N4137)","Ellis, Rodney",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=784&Bill=SR181
SR 182,784,Commending Michelle Whipple for her contributions to the office of Harris County Commissioner El Franco Lee.,"Resolutions--Congratulatory & Honorary (I0705); WHIPPLE, MICHELLE (N4138)","Ellis, Rodney",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=784&Bill=SR182
SR 183,784,Commending Keron Wright for his contributions to the office of Representative Joe Moreno.,"Resolutions--Congratulatory & Honorary (I0705); WRIGHT, KERON (N4139)","Ellis, Rodney",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=784&Bill=SR183
SR 197,784,Commending Kerri DeMarchi for her selection as Alief Independent School District Elementary School Teacher of the Year.,"Resolutions--Congratulatory & Honorary (I0705); DEMARCHI, KERRI (N4147)","Ellis, Rodney",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=784&Bill=SR197
SR 198,784,Congratulating Anthony Robinson on his graduation from the Thurgood Marshall School of Law at Texas Southern University in Houston.,"Resolutions--Congratulatory & Honorary (I0705); ROBINSON, ANTHONY (N4148)","Ellis, Rodney",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=784&Bill=SR198
SR 157,784,In memory of Kurt David Knapp of Kerrville and Fredericksburg.,"Resolutions--Memorial (I0710); KNAPP, KURT DAVID (N4054)",Fraser,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=784&Bill=SR157
SB 7,784,"Relating to the creation, purpose, implementation, and funding of the County Park Beautification and Improvement Program.",County Government--General (I0096); Parks & Wildlife--General (I0585); COUNTY PARK BEAUTIFICATION & IMPROVEMENT PROGRAM (S0536),Harris,,,,,,Administration,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=784&Bill=SB7
SJR 4,784,Proposing a constitutional amendment relating to appropriations for the preservation and perpetuation of certain items of historical value; allowing the legislature and state agencies to accept on behalf of the state gifts of items of historical value and contributions to purchase such items.,Historic Preservation & Museums (I0392); Resolutions--Constitutional Amendments (I0661),Harris,,,,,,Administration,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=784&Bill=SJR4
SR 10,784,Congratulating the boys soccer team of Coppell High School in Coppell for winning the Class 5A state championship.,COPPELL HIGH SCHOOL (E0512); Resolutions--Congratulatory & Honorary (I0705),Harris,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=784&Bill=SR10
SR 11,784,Congratulating the girls soccer team of Creekview High School in Carrollton for winning the Class 5A state championship.,CREEKVIEW HIGH SCHOOL (E0587); Resolutions--Congratulatory & Honorary (I0705),Harris,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=784&Bill=SR11
SR 27,784,Recognizing C. B. Berry Elementary School in Arlington on the occasion of its 50th anniversary.,C. B. BERRY ELEMENTARY SCHOOL (E0594); Resolutions--Congratulatory & Honorary (I0705),Harris,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=784&Bill=SR27
SR 66,784,Congratulating Saeed Jones of Lewisville for winning the state championship of the American Legion's National High School Oratorical Contest.,"Resolutions--Congratulatory & Honorary (I0705); JONES, SAEED (N3830)",Harris,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=784&Bill=SR66
SR 70,784,Commending Sandra Sellers for her contributions to the educational system of Texas.,"Resolutions--Congratulatory & Honorary (I0705); SELLERS, SANDRA (N3932)",Harris,Brimer; Nelson,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=784&Bill=SR70
SR 71,784,Commending Dolores Gardner for her contributions to the educational system of Texas.,"Resolutions--Congratulatory & Honorary (I0705); GARDNER, DOLORES (N3933)",Harris,Brimer; Nelson,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=784&Bill=SR71
SR 72,784,Commending Kelly Alipour for contributions to the educational system of Texas.,"Resolutions--Congratulatory & Honorary (I0705); ALIPOUR, KELLY (N3934)",Harris,Brimer; Nelson,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=784&Bill=SR72
SR 73,784,Commending Nancy Garcia for her contributions to the educational system of Texas.,"Resolutions--Congratulatory & Honorary (I0705); GARCIA, NANCY (N3935)",Harris,Brimer; Nelson,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=784&Bill=SR73
SR 74,784,Commending Mija Hood for her contributions to the educational system of Texas.,"Resolutions--Congratulatory & Honorary (I0705); HOOD, MIJA (N3936)",Harris,Brimer; Nelson,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=784&Bill=SR74
SR 75,784,Commending Lisa Baker for her contributions to the educational system of Texas.,"Resolutions--Congratulatory & Honorary (I0705); BAKER, LISA (N3937)",Harris,Brimer; Nelson,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=784&Bill=SR75
SR 76,784,Commending Kathryn Anthony for her contributions to the educational system of Texas.,"Resolutions--Congratulatory & Honorary (I0705); ANTHONY, KATHRYN (N1073)",Harris,Brimer; Nelson,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=784&Bill=SR76
SR 77,784,Commending Basilia Delgado for her contributions to the educational system of Texas.,"Resolutions--Congratulatory & Honorary (I0705); DELGADO, BASILIA (N1074)",Harris,Brimer; Nelson,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=784&Bill=SR77
SR 78,784,Commending Tiffany Hawkins for her contributions to the educational system of Texas.,"Resolutions--Congratulatory & Honorary (I0705); HAWKINS, TIFFANY (N1078)",Harris,Brimer; Nelson,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=784&Bill=SR78
SR 79,784,Commending Gloria Rubio for her contributions to the educational system of Texas.,"Resolutions--Congratulatory & Honorary (I0705); RUBIO, GLORIA (N1066)",Harris,Brimer; Nelson,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=784&Bill=SR79
SR 80,784,Commending Denise Gordon for her contributions to the educational system of Texas.,"Resolutions--Congratulatory & Honorary (I0705); GORDON, DENISE (N3938)",Harris,Brimer; Nelson,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=784&Bill=SR80
SR 81,784,Commending Jennifer Halbrook for her contributions to the educational system of Texas.,"Resolutions--Congratulatory & Honorary (I0705); HALBROOK, JENNIFER (N3939)",Harris,Brimer; Nelson,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=784&Bill=SR81
SR 82,784,Commending Melanie Jefferis for her contributions to the educational system of Texas.,"Resolutions--Congratulatory & Honorary (I0705); JEFFERIS, MELANIE (N3940)",Harris,Brimer; Nelson,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=784&Bill=SR82
SR 83,784,Commending Jackie Lindsey for her contributions to the educational system of Texas.,"Resolutions--Congratulatory & Honorary (I0705); LINDSEY, JACKIE (N3941)",Harris,Brimer; Nelson,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=784&Bill=SR83
SR 84,784,Commending Debbie Repp for her contributions to the educational system of Texas.,"Resolutions--Congratulatory & Honorary (I0705); REPP, DEBBIE (N3942)",Harris,Brimer; Nelson,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=784&Bill=SR84
SR 85,784,Commending Janet Shull for her contributions to the educational system of Texas.,"Resolutions--Congratulatory & Honorary (I0705); SHULL, JANET (N3943)",Harris,Brimer; Nelson,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=784&Bill=SR85
SR 86,784,Commending Jean Stevens for her contributions to the educational system of Texas.,"Resolutions--Congratulatory & Honorary (I0705); STEVENS, JEAN (N1067)",Harris,Brimer; Nelson,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=784&Bill=SR86
SR 87,784,Commending Stefanie Gerron for her contributions to the educational system of Texas.,"Resolutions--Congratulatory & Honorary (I0705); GERRON, STEFANIE (N1076)",Harris,Brimer; Nelson,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=784&Bill=SR87
SR 88,784,Commending Carol Brown for her contributions to the educational system of Texas.,"Resolutions--Congratulatory & Honorary (I0705); BROWN, CAROL (N3944)",Harris,Brimer; Nelson,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=784&Bill=SR88
SR 89,784,Commending Dave Perry for his contributions to the educational system of Texas.,"Resolutions--Congratulatory & Honorary (I0705); PERRY, DAVE (N1082)",Harris,Brimer; Nelson,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=784&Bill=SR89
SR 90,784,Commending Theresa Stewart for her contributions to the educational system of Texas.,"Resolutions--Congratulatory & Honorary (I0705); STEWART, THERESA (N3945)",Harris,Brimer; Nelson,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=784&Bill=SR90
SR 91,784,Commending Sue Puckett for her contributions to the educational system of Texas.,"Resolutions--Congratulatory & Honorary (I0705); PUCKETT, SUE (N3946)",Harris,Brimer; Nelson,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=784&Bill=SR91
SR 92,784,Commending Tara Harris for her contributions to the educational system of Texas.,"Resolutions--Congratulatory & Honorary (I0705); HARRIS, TARA (N3947)",Harris,Brimer; Nelson,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=784&Bill=SR92
