bill_number,session,summary,keywords,authors,coauthors,sponsors,cosponsors,house_committee,hc_status,senate_committee,sc_status,bill_url
SB 366,77R,Relating to deceptive trade practices regarding the listing of a business location of certain businesses in a telephone directory or database.,Business & Commerce--General (I0050); TELEPHONES & TELEPHONE DIRECTORIES (S5657),Armbrister,,Wilson,,Business & Industry,Out of committee,Business & Commerce,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=77R&Bill=SB366
SB 422,77R,Relating to the time that certain causes of action arising out of or relating to interests in an oil and gas lease accrue.,Civil Remedies & Liabilities (I0065); Oil & Gas (I0545); STATUTES OF LIMITATIONS (S0065),Armbrister,,,,,,Natural Resources,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=77R&Bill=SB422
SB 423,77R,Relating to the use of funds raised for federal office in connection with an office of state government; providing a criminal penalty.,Elections--Campaign Financing (I0290); POLITICAL CONTRIBUTIONS (S0114),Armbrister,,,,,,State Affairs,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=77R&Bill=SB423
SB 452,77R,Relating to the authority of counties to regulate door-to-door solicitation and sales; providing a penalty.,Business & Commerce--General (I0050); County Government--General (I0096),Armbrister,,,,County Affairs,In committee,Intergovernmental Relations,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=77R&Bill=SB452
SB 453,77R,Relating to the use of sick or annual leave before receiving workers' compensation benefits by an employee of the Texas Department of Transportation.,"Labor--Workers' Compensation (I0470); State Employees (I0626); EMPLOYEE BENEFITS & LEAVE (S0452); SICK LEAVE (S0461); TRANSPORTATION, TEXAS DEPARTMENT OF (V8796)",Armbrister,,Brimer,,Business & Industry,Out of committee,State Affairs,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=77R&Bill=SB453
SB 454,77R,Relating to the collection and enforcement of tolls on certain toll roads and toll projects; providing for civil and criminal penalties.,Highways (I0390); Vehicles & Traffic--General (I0865); Vehicles & Traffic--Vehicle Registration (I0845); EVIDENCE (S0250); TOLL ROADS & TOLL BRIDGES (S1090),Armbrister,,Alexander,,Transportation,Out of committee,State Affairs,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=77R&Bill=SB454
SB 455,77R,Relating to license eligibility for certain law enforcement officers.,Law Enforcement (I0510); Occupational Regulation--Other Trades & Professions (I0541); PEACE OFFICERS (S0007),Armbrister,,Pitts,,Public Safety,Out of committee,Criminal Justice,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=77R&Bill=SB455
SB 510,77R,Relating to the procurement methods a political subdivision or a related entity or certain educational institutions may use.,City Government--Land Use & Zoning (I0064); Political Subdivisions (I0588); Purchasing--Local (I0644); DESIGN-BUILD CONTRACTS (S0457),Armbrister,Truan,Walker,,Urban Affairs,Out of committee,Intergovernmental Relations,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=77R&Bill=SB510
SB 522,77R,"Relating to participation and credit in, contributions to, and benefits and administration of the Texas Municipal Retirement System.",Retirement Systems--Municipal (I0729); EMPLOYEE BENEFITS & LEAVE (S0452),Armbrister,,Kuempel,,Pensions & Investments,Out of committee,Intergovernmental Relations,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=77R&Bill=SB522
SB 523,77R,"Relating to participation and credit in, contributions to, and benefits and administration of the Texas County and District Retirement System.",Retirement Systems--County & District (I0731); EMPLOYEE BENEFITS & LEAVE (S0452),Armbrister,,Kuempel,,Pensions & Investments,Out of committee,Intergovernmental Relations,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=77R&Bill=SB523
SB 524,77R,Relating to participation by private school students in University Interscholastic League sponsored activities.,Education--Primary & Secondary--Extracurricular Activities (I0247); Education--Primary & Secondary--Private (I0239); UNIVERSITY INTERSCHOLASTIC LEAGUE (S0337),Armbrister,Nelson,"Nixon, Joe",Coleman,Public Education,Out of committee,Education,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=77R&Bill=SB524
SB 525,77R,"Relating to the creation, administration, powers, duties, operation, and financing of the Post Oak Groundwater Conservation District.",POST OAK GROUNDWATER CONSERVATION DISTRICT (D0127); Special Districts & Authorities--Water & Utility (I0755),Armbrister,,,,,,Natural Resources,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=77R&Bill=SB525
SB 526,77R,Relating to the age at which a child may be admitted to public school.,Education--Primary & Secondary--Admission & Attendance (I0227); KINDERGARTEN (S2523),Armbrister,,,,,,Education,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=77R&Bill=SB526
SB 563,77R,Relating to the protection of the interest of certain innocent property owners in criminal asset forfeiture proceedings and to certain procedures and training requirements regarding such proceedings.,Criminal Procedure--General (I0208); Law Enforcement (I0510); Property Interests--General (I0620); CRIMINAL ASSET FORFEITURE (S0179),Armbrister,,Hinojosa,,Criminal Jurisprudence,Out of committee,Criminal Justice,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=77R&Bill=SB563
SB 564,77R,Relating to the funding and operation of the universal service fund.,Utilities--Telecommunications (I0828); TELEPHONES & TELEPHONE DIRECTORIES (S5657); PUBLIC UTILITY COMMISSION (V0023),Armbrister,Wentworth,,,,,Business & Commerce,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=77R&Bill=SB564
SB 565,77R,Relating to security for public securities issued by governmental entities.,City Government--Finance (I0062); County Government--Finance (I0097); State Finances--Management & Control (I0748); BONDS (S6060),Armbrister,,Capelo,,Financial Institutions,Out of committee,State Affairs,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=77R&Bill=SB565
SB 636,77R,Relating to the analysis and review of mental illness treatment programs for certain juvenile and adult offenders.,"Corrections--Jails & Prisons (I0092); Mental Health & Mental Retardation (I0530); CRIMINAL JUSTICE, TEXAS DEPARTMENT OF (V8788); TEXAS COUNCIL ON OFFENDERS WITH MENTAL IMPAIRMENTS (V0061); YOUTH COMMISSION (V0614)",Armbrister,,Maxey,,Corrections,Out of committee,Criminal Justice,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=77R&Bill=SB636
SB 637,77R,Relating to the creation of a local government transportation corporation by a navigation district.,Business & Commerce--Foreign Trade Zones (I0052); Special Districts & Authorities--Navigation & Ports (I0765); Transportation--Miscellaneous (I0824),Armbrister,,Hamric,,Transportation,Out of committee,Natural Resources,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=77R&Bill=SB637
SB 699,77R,Relating to the provision of water by the Lower Colorado River Authority to a municipality outside the Colorado River basin.,LOWER COLORADO RIVER AUTHORITY (D0022); City Government--Utilities (I0068); Special Districts & Authorities--Water & Utility (I0755); Water--General (I0885),Armbrister,Wentworth,,,,,Natural Resources,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=77R&Bill=SB699
SB 764,77R,Relating to the deterrence of conduct involving the operation of a motor vehicle while under the influence of an alcoholic beverage; providing a penalty.,Highways (I0390); Vehicles & Traffic--Drivers Licenses (I0840); Vehicles & Traffic--DWI & DUID (I0863); OPEN CONTAINERS (S0274),Armbrister,,,,,,Criminal Justice,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=77R&Bill=SB764
SB 815,77R,Relating to the death of or injury to an unborn child; providing penalties.,Civil Remedies & Liabilities (I0065); Crimes--Against Persons--General (I0170); Minors--Health & Safety (I0533),Armbrister,,,,,,Criminal Justice,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=77R&Bill=SB815
SB 816,77R,"Relating to the authority of the commissioners court of a county to regulate the movement of an oversize manufactured house on certain county roads, bridges, or culverts; providing a penalty.",County Government--Roads (I0099); Vehicles & Traffic--General (I0865); MANUFACTURED HOUSING (S2801); PERMITS (S0011),Armbrister,,,,,,Intergovernmental Relations,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=77R&Bill=SB816
SB 817,77R,Relating to the requirement that the name of a state agency be printed on certain state motor vehicles.,"Amusements, Games, Sports (I0034); State Agencies, Boards & Commissions (I0749); Vehicles & Traffic--General (I0865); ATTORNEY GENERAL (V2811); BANKING, TEXAS DEPARTMENT OF (V8741); INSURANCE, TEXAS DEPARTMENT OF (V0006); LOTTERY COMMISSION, TEXAS (V0454)",Armbrister,,Goolsby,,Licensing & Administrative Procedures,Out of committee,State Affairs,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=77R&Bill=SB817
SB 818,77R,Relating to the prescriptive authority of certain psychologists.,Occupational Regulation--Health Occupations (I0540); MEDICINE & PRESCRIPTION DRUGS (S7338); PSYCHOLOGISTS (S2025),Armbrister,,,,,,Health & Human Services,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=77R&Bill=SB818
SB 819,77R,Relating to regulation of the carrying of a handgun.,Criminal Procedure--General (I0208); Legislature (I0520); Weapons (I0887); CONCEALED HANDGUNS (S0241),Armbrister,Bernsen,"Wilson; Turner, Bob; Walker",,Public Safety,Out of committee,Criminal Justice,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=77R&Bill=SB819
SB 935,77R,"Relating to engaging in the business of making, negotiating, or transacting certain consumer loans on a financial institution's behalf.",Financial--General (I0365); ELECTRONIC FUNDS TRANSFER (S2337); LOANS (S0117),Armbrister,,Pitts,,Financial Institutions,Out of committee,Business & Commerce,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=77R&Bill=SB935
SB 936,77R,Relating to floodplain management and flood insurance; providing a criminal penalty.,Coastal Affairs & Beaches (I0067); Disaster Preparedness & Relief (I0211); Political Subdivisions (I0588); Water--General (I0885); FLOODS (S0327),Armbrister,,Cook,,Land & Resource Management,Out of committee,Natural Resources,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=77R&Bill=SB936
SB 937,77R,Relating to the cigarette tax.,Taxation--Cigarette (I0808); CONTRABAND (S0006); IMPORTS & EXPORTS (S0107),Armbrister,,,,,,Finance,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=77R&Bill=SB937
SB 938,77R,Relating to the duties of the Department of Agriculture and certain agricultural boards.,"Agriculture (I0020); Intergovernmental Relations (I0447); State Agencies, Boards & Commissions (I0749); AGRICULTURE, DEPARTMENT OF (V0566)",Armbrister,,Cook,,Agriculture & Livestock,Out of committee,Natural Resources,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=77R&Bill=SB938
SB 1019,77R,"Relating to certain matters regarding oil and gas regulation, including fees, plugging of wells, required financial security, and offenses.",Environment--Water (I0320); Oil & Gas (I0545),Armbrister,,,,,,Natural Resources,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=77R&Bill=SB1019
SB 1021,77R,Relating to a prescription drug benefit plan for active school employees.,Education--Primary & Secondary--Other School Personnel (I0246); Education--Primary & Secondary--Teachers (I0242); Education--School Districts (I0220); Insurance--Health & Accident (I0422); MEDICINE & PRESCRIPTION DRUGS (S7338),Armbrister,,,,,,Education,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=77R&Bill=SB1021
SB 1068,77R,Relating to the benefits and administration of a statewide retirement system for volunteer firefighters and other emergency services personnel.,Fire Fighters & Police--General (I0370); Fire Fighters & Police--Volunteer (I0371); Health--Emergency Services & Personnel (I0384); Retirement Systems--Police & Firefighters (I0730),Armbrister,,,,,,State Affairs,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=77R&Bill=SB1068
SB 1069,77R,Relating to restrictions on artificial recharge of the Edwards Aquifer.,Special Districts & Authorities--Water & Utility (I0755); Water--General (I0885); EDWARDS AQUIFER (S0068),Armbrister,,,,,,Natural Resources,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=77R&Bill=SB1069
SB 1070,77R,Relating to development regulations in certain counties.,FORT BEND COUNTY (G0062); HAYS COUNTY (G6025); County Government--Land Use & Zoning (I0098),Armbrister,,,,,,Intergovernmental Relations,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=77R&Bill=SB1070
SB 1071,77R,Relating to contested case hearings regarding applications for certain environmental permits.,"Environment--Air (I0325); Environment--Water (I0320); Water--General (I0885); PERMITS (S0011); ADMINISTRATIVE HEARINGS, STATE OFFICE OF (V0065)",Armbrister,,Chisum,,Environmental Regulation,Out of committee,Natural Resources,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=77R&Bill=SB1071
SB 1115,77R,Relating to conflicts of interest of Department of Information Resources employees.,"Ethics (I0345); State Employees (I0626); COMPETITIVE BIDDING (S0267); INFORMATION RESOURCES, DEPARTMENT OF (V9827)",Armbrister,,,,,,State Affairs,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=77R&Bill=SB1115
SB 1116,77R,Relating to the responsibility for and allocation of renewable energy resources by a generation and transmission electric cooperative.,Energy--Conservation (I0317); Energy--General (I0315); Utilities--General (I0830); PUBLIC UTILITY COMMISSION (V0023),Armbrister,,,,State Affairs,In committee,Business & Commerce,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=77R&Bill=SB1116
SB 1117,77R,Relating to the ratification of the Interstate Compact for Adult Offender Supervision.,"Corrections--Parole, Probation & Pardons (I0093); Intergovernmental Relations (I0447); INTERSTATE ADULT OFFENDER SUPERVISION, STATE COUNCIL FOR (V0262)",Armbrister,,,,,,Criminal Justice,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=77R&Bill=SB1117
SB 1118,77R,Relating to the regulation of pari-mutuel racing.,"Amusements, Games, Sports (I0034); HORSE RACING (S0512); PARI-MUTUEL WAGERING (S0515); RACING COMMISSION, TEXAS (V0514)",Armbrister,,,,,,Business & Commerce,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=77R&Bill=SB1118
SB 1119,77R,Relating to the regulation of bail bond sureties; providing a penalty.,Criminal Procedure--Bail & Pretrial Release (I0202); Occupational Regulation--Other Trades & Professions (I0541); BAIL BONDSMEN (S6034),Armbrister,,Hinojosa,,Criminal Jurisprudence,Out of committee,Criminal Justice,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=77R&Bill=SB1119
SB 1120,77R,Relating to the liability of a criminal defendant and the defendant's sureties on a bond and to certain procedures in connection with a bond forfeiture.,Criminal Procedure--Bail & Pretrial Release (I0202); Criminal Procedure--General (I0208),Armbrister,,Hinojosa,,Criminal Jurisprudence,Out of committee,Criminal Justice,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=77R&Bill=SB1120
SB 1121,77R,Relating to restrictions on the application of noise regulations to sport shooting ranges.,"Amusements, Games, Sports (I0034); Civil Remedies & Liabilities (I0065); Environment--Noise (I0335); Weapons (I0887); SHOOTING RANGES (S0302)",Armbrister,,,,,,Intergovernmental Relations,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=77R&Bill=SB1121
SB 1122,77R,Relating to the authority of utilities to deny or limit service as a condition of compliance with the federal Endangered Species Act of 1973.,Environment--General (I0340); Utilities--General (I0830); ENDANGERED SPECIES (S8878),Armbrister,,,,Land & Resource Management,In committee,Business & Commerce,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=77R&Bill=SB1122
SB 1123,77R,"Relating to the enforcement and collection of taxes, fees, and other revenue; providing criminal penalties.",Business & Commerce--General (I0050); Criminal Procedure--General (I0208); Taxation--General (I0815); CRIMINAL RECORDS (S0008); PEACE OFFICERS (S0007); COMPTROLLER OF PUBLIC ACCOUNTS (V2608),Armbrister,,Hartnett,,Ways & Means,Out of committee,Finance,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=77R&Bill=SB1123
SB 1124,77R,Relating to solicitation for a charitable organization of or benefiting state employees; providing a civil penalty.,Charitable & Nonprofit Organizations (I0055); State Employees (I0626); GIFTS & DONATIONS (S0122),Armbrister,,,,,,State Affairs,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=77R&Bill=SB1124
SB 1125,77R,Relating to technical changes to taxes and fees administered by the comptroller of public accounts.,Taxation--General (I0815); COMPTROLLER OF PUBLIC ACCOUNTS (V2608),Armbrister,,Hartnett,,Ways & Means,Out of committee,Finance,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=77R&Bill=SB1125
SB 1275,77R,Relating to a child safety fee in certain counties.,Fees & Other Nontax Revenue--Local (I0361); Vehicles & Traffic--Vehicle Registration (I0845),Armbrister,,,,,,Intergovernmental Relations,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=77R&Bill=SB1275
SB 1276,77R,Relating to a pilot project for administering the Texas Academic Skills Program Test to high school students.,Education--Primary & Secondary--Testing (I0229); ACADEMIC PERFORMANCE (S0134); TEXAS ACADEMIC SKILLS PROGRAM (TASP) (S8418),Armbrister,,,,,,Education,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=77R&Bill=SB1276
SB 1277,77R,Relating to political contributions to candidates for and members of the State Board of Education; providing a criminal penalty.,"Elections--Campaign Financing (I0290); POLITICAL CONTRIBUTIONS (S0114); EDUCATION, STATE BOARD OF (V0086)",Armbrister,,,,,,Education,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=77R&Bill=SB1277
SB 1278,77R,Relating to placement of vehicle registration and inspection stickers.,Vehicles & Traffic--Vehicle Registration (I0845); VEHICLE INSPECTIONS (S0352),Armbrister,,,,,,Criminal Justice,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=77R&Bill=SB1278
SB 1279,77R,Relating to the restoration by the landowner of private property affected by coastal erosion.,Coastal Affairs & Beaches (I0067); Property Interests--Real Property (I0595),Armbrister,,,,,,Natural Resources,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=77R&Bill=SB1279
SB 1325,77R,Relating to a license or permit for certain sex offenders to operate a motor vehicle or commercial motor vehicle.,Crimes--Against Persons--Sexual (I0171); Vehicles & Traffic--Drivers Licenses (I0840); SEXUAL OFFENDERS (S0099),Armbrister,,Grusendorf,,Public Safety,Out of committee,Criminal Justice,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=77R&Bill=SB1325
SB 1345,77R,"Relating to the interception of wire, oral, or electronic communications, to the use of pen registers and trap and trace devices, and to the civil and criminal consequences of improperly engaging in those activities.",Criminal Procedure--General (I0208); Law Enforcement (I0510); PEACE OFFICERS (S0007); WIRETAPPING (S1087),Armbrister,,"Turner, Bob",,Criminal Jurisprudence,Out of committee,Criminal Justice,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=77R&Bill=SB1345
SB 1346,77R,Relating to assistance to certain volunteer fire departments and to the imposition of a tax to finance that assistance.,"Fire Fighters & Police--Volunteer (I0371); Safety--Fireworks (I0741); Taxation--Sales (I0800); FOREST SERVICE, TEXAS (V9911)",Armbrister,,,,,,Finance,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=77R&Bill=SB1346
SB 1347,77R,Relating to the punishment for assault committed against certain sports officials.,"Amusements, Games, Sports (I0034); Crimes--Against Persons--General (I0170); SPORTS OFFICIALS (S0428)",Armbrister,,,,,,Criminal Justice,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=77R&Bill=SB1347
SB 1348,77R,Relating to requiring a court cost impact statement on a bill or resolution that imposes a court cost on a person charged with a criminal offense.,Courts--General (I0160); Fees & Other Nontax Revenue--Local (I0361); Fees & Other Nontax Revenue--State (I0362); Legislature (I0520),Armbrister,,,,State Affairs,In committee,Administration,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=77R&Bill=SB1348
SB 1349,77R,Relating to the prosecution and punishment of criminal offenses relating to making certain false statements or reports.,Crimes--Miscellaneous (I0200); Family--Family Violence (I0353); Family--General (I0354); CHILD ABUSE (S4256); PROTECTIVE ORDERS (S0495),Armbrister,,,,,,Criminal Justice,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=77R&Bill=SB1349
SB 1350,77R,Relating to state agency acquisitions of public safety land mobile two-way radio communications equipment.,"Communications & Press (I0073); State Agencies, Boards & Commissions (I0749); RADIO (S0252)",Armbrister,,,,,,Criminal Justice,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=77R&Bill=SB1350
SB 1351,77R,Related to the requirements for which a dietary supplement containing ephedrine group alkaloids shall be deemed an adulterated food.,Health--General (I0385); EPHEDRINE (S0354); PACKAGING & LABELING REQUIREMENTS (S0339),Armbrister,,,,,,Health & Human Services,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=77R&Bill=SB1351
SB 1352,77R,Relating to the size of certain piers in coastal public lands.,"Coastal Affairs & Beaches (I0067); Public Lands, Buildings & Resources (I0630)",Armbrister,,Seaman,,Land & Resource Management,Out of committee,Natural Resources,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=77R&Bill=SB1352
SB 1353,77R,Relating to the issuance of certain veterans license plates.,Military & Veterans (I0535); Vehicles & Traffic--Vehicle Registration (I0845); FRATERNAL ORGANIZATIONS (S0207); LICENSE PLATES (S9823),Armbrister,,Noriega; Morrison,,Transportation,Out of committee,Veteran Affairs & Military Installations,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=77R&Bill=SB1353
SB 1354,77R,Relating to career and technology education and training.,Business & Commerce--General (I0050); Education--Primary & Secondary--Curriculum (I0228); Education--Primary & Secondary--Vocational (I0240); Labor--Workforce Development (I0495); CAREER & TECHNOLOGY EDUCATION ADVISORY BOARD (V0208),Armbrister,,,,,,Education,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=77R&Bill=SB1354
SB 1355,77R,Relating to certain personal property that is presumed abandoned.,Property Interests--Personal Property (I0600),Armbrister,,Brimer,,Business & Industry,Out of committee,Business & Commerce,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=77R&Bill=SB1355
SB 1356,77R,Relating to the authority of the Texas Transportation Commission to condemn certain protected property.,"Animals (I0035); Environment--General (I0340); Highways (I0390); Parks & Wildlife--General (I0585); Property Interests--Eminent Domain (I0615); TRANSPORTATION COMMISSION, TEXAS (V0040)",Armbrister,,,,,,State Affairs,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=77R&Bill=SB1356
SB 1357,77R,Relating to the regulation of the removal of resilient floor-covering material.,Education--Primary & Secondary--Facilities (I0241); Occupational Regulation--Other Trades & Professions (I0541); ASBESTOS (S2791),Armbrister,,,,,,Business & Commerce,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=77R&Bill=SB1357
SB 1358,77R,Relating to the regulation of the practice of public accounting.,"Occupational Regulation--Other Trades & Professions (I0541); ACCOUNTING & ACCOUNTANTS (S4321); ACCOUNTANCY, STATE BOARD OF PUBLIC (V1339)",Armbrister,Moncrief; Nelson,Uher,,Licensing & Administrative Procedures,Out of committee,Business & Commerce,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=77R&Bill=SB1358
SB 1377,77R,Relating to the authority of the state auditor to review the use of money collected as court costs.,"Courts--General (I0160); State Finances--Management & Control (I0748); AUDITOR, STATE (V4364); COMPTROLLER OF PUBLIC ACCOUNTS (V2608)",Armbrister,,Thompson,,Judicial Affairs,Out of committee,Finance,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=77R&Bill=SB1377
SB 1378,77R,Relating to criminal and civil fees.,Courts--General (I0160); Criminal Procedure--General (I0208); State Finances--Management & Control (I0748),Armbrister,,Thompson; Capelo,,Judicial Affairs,Out of committee,Finance,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=77R&Bill=SB1378
SB 1379,77R,Relating to the implementation of a change in law imposing or changing the amount of certain court costs and fees.,Courts--General (I0160); Fees & Other Nontax Revenue--Local (I0361); Fees & Other Nontax Revenue--State (I0362); COMPTROLLER OF PUBLIC ACCOUNTS (V2608),Armbrister,,Thompson,,Judicial Affairs,Out of committee,Finance,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=77R&Bill=SB1379
