bill_id,roll_call_id,date,chamber,description,yea,nay,nv,absent,total
1643420,1405194,2024-03-07,Legislature,"Cavanaugh, M. AM2762 adopted",31,0,12,6,49
1643420,1405195,2024-03-07,Legislature,"Health and Human Services AM644 adopted",30,0,11,8,49
1643420,1405196,2024-03-07,Legislature,"Cavanaugh, M. AM2878 adopted",28,0,13,8,49
1643420,1405197,2024-03-07,Legislature,"Advanced to Enrollment and Review Initial",28,2,11,8,49
1643420,1425442,2024-04-11,Legislature,"Passed on Final Reading 34-6-9",34,6,6,3,49
1643488,1421234,2024-04-04,Legislature,"Bosn MO1372 failed",20,20,3,6,49
1643488,1421235,2024-04-04,Legislature,"Bosn MO1281 failed",16,23,6,4,49
1643488,1421236,2024-04-04,Legislature,"Bosn MO1282 failed",19,19,5,6,49
1643488,1422747,2024-04-09,Legislature,"Bosn MO1283 failed",19,23,5,2,49
1643488,1424003,2024-04-09,Legislature,"Wayne AM3435 adopted",32,15,1,1,49
1643488,1424004,2024-04-09,Legislature,"Lowe FA385 lost",5,27,16,1,49
1643488,1424005,2024-04-09,Legislature,"Judiciary AM440 adopted",27,12,9,1,49
1643488,1424006,2024-04-09,Legislature,"Advanced to Enrollment and Review Initial",26,14,8,1,49
1643488,1424502,2024-04-10,Legislature,"Advanced to Enrollment and Review for Engrossment",28,16,4,1,49
1643488,1430385,2024-04-18,Legislature,"Passed on Final Reading 28-17-4",28,17,4,0,49
1643563,1253279,2023-02-16,Legislature,"Lowe AM377 adopted",32,0,4,13,49
1643563,1253280,2023-02-16,Legislature,"Advanced to Enrollment and Review Initial",34,0,2,13,49
1643563,1425325,2024-04-11,Legislature,"Passed on Final Reading with Emergency Clause 46-0-3",46,0,0,3,49
1643585,1330254,2023-05-22,Legislature,"Wayne AM1796 adopted",27,5,9,8,49
1643585,1330255,2023-05-22,Legislature,"Judiciary AM1436 adopted",27,9,5,8,49
1643585,1330256,2023-05-22,Legislature,"Advanced to Enrollment and Review Initial",28,8,5,8,49
1643585,1331931,2023-05-24,Legislature,"Halloran MO1146 failed",6,32,6,5,49
1643585,1331932,2023-05-24,Legislature,"Wayne AM1979 adopted",34,6,8,1,49
1643585,1331933,2023-05-24,Legislature,"Ibach AM1980 adopted",37,6,3,3,49
1643585,1332801,2023-05-24,Legislature,"Wayne MO1147 prevailed",35,9,5,0,49
1643585,1332802,2023-05-24,Legislature,"Advanced to Enrollment and Review for Engrossment",30,7,12,0,49
1643585,1336793,2023-06-01,Legislature,"Passed on Final Reading 34-15-0",34,15,0,0,49
1643599,1337398,2023-06-01,Legislature,"McKinney MO57 prevailed",41,0,3,5,49
1643634,1367804,2024-01-23,Legislature,"Government, Military and Veterans Affairs AM2076 adopted",37,0,7,5,49
1643634,1367805,2024-01-23,Legislature,"Advanced to Enrollment and Review Initial",37,0,7,5,49
1643634,1401489,2024-03-04,Legislature,"Brewer AM2812 adopted",41,0,6,2,49
1643634,1401490,2024-03-04,Legislature,"Cavanaugh, J. AM2701 lost",12,30,5,2,49
1643634,1412823,2024-03-21,Legislature,"Passed on Final Reading with Emergency Clause 39-0-10",39,0,4,6,49
1643650,1254285,2023-02-16,Legislature,"Advanced to Enrollment and Review Initial",33,0,2,14,49
1643650,1379114,2024-02-08,Legislature,"Passed on Final Reading 45-0-4",45,0,0,4,49
