bill_id,document_id,document_type,document_size,document_mime,document_desc,url,state_link
1664721,2646492,text,137417,application/pdf,Introduced,https://legiscan.com/NM/text/HB1/id/2646492,https://www.nmlegis.gov/Sessions/23%20Regular/bills/house/HB0001.pdf
1664721,2657248,text,57425,application/pdf,Enrolled,https://legiscan.com/NM/text/HB1/id/2657248,https://www.nmlegis.gov/Sessions/23%20Regular/final/HB0001.pdf
1670080,2651964,text,141623,application/pdf,Introduced,https://legiscan.com/NM/text/HB2/id/2651964,https://www.nmlegis.gov/Sessions/23%20Regular/bills/house/HB0002.pdf
1670080,2774020,text,679821,application/pdf,Enrolled,https://legiscan.com/NM/text/HB2/id/2774020,https://www.nmlegis.gov/Sessions/23%20Regular/final/HB0002.pdf
1676383,2659057,text,198024,application/pdf,Introduced,https://legiscan.com/NM/text/HB3/id/2659057,https://www.nmlegis.gov/Sessions/23%20Regular/bills/house/HB0003.pdf
1684804,2668470,text,240499,application/pdf,Introduced,https://legiscan.com/NM/text/HB4/id/2668470,https://www.nmlegis.gov/Sessions/23%20Regular/bills/house/HB0004.pdf
1684804,2765974,text,121729,application/pdf,Enrolled,https://legiscan.com/NM/text/HB4/id/2765974,https://www.nmlegis.gov/Sessions/23%20Regular/final/HB0004.pdf
1698347,2685946,text,141851,application/pdf,Introduced,https://legiscan.com/NM/text/HB5/id/2685946,https://www.nmlegis.gov/Sessions/23%20Regular/bills/house/HB0005.pdf
1704321,2693991,text,181605,application/pdf,Introduced,https://legiscan.com/NM/text/HB6/id/2693991,https://www.nmlegis.gov/Sessions/23%20Regular/bills/house/HB0006.pdf
1681105,2663956,text,124116,application/pdf,Introduced,https://legiscan.com/NM/text/HB7/id/2663956,https://www.nmlegis.gov/Sessions/23%20Regular/bills/house/HB0007.pdf
1681105,2750480,text,39255,application/pdf,Enrolled,https://legiscan.com/NM/text/HB7/id/2750480,https://www.nmlegis.gov/Sessions/23%20Regular/final/HB0007.pdf
1676221,2658897,text,126959,application/pdf,Introduced,https://legiscan.com/NM/text/HB8/id/2658897,https://www.nmlegis.gov/Sessions/23%20Regular/bills/house/HB0008.pdf
1676221,2772893,text,36753,application/pdf,Enrolled,https://legiscan.com/NM/text/HB8/id/2772893,https://www.nmlegis.gov/Sessions/23%20Regular/final/HB0008.pdf
1654597,2635096,text,119151,application/pdf,Introduced,https://legiscan.com/NM/text/HB9/id/2635096,https://www.nmlegis.gov/Sessions/23%20Regular/bills/house/HB0009.pdf
1654597,2746513,text,33749,application/pdf,Enrolled,https://legiscan.com/NM/text/HB9/id/2746513,https://www.nmlegis.gov/Sessions/23%20Regular/final/HB0009.pdf
