bill_id,roll_call_id,date,chamber,description,yea,nay,nv,absent,total
1642750,1261942,2023-02-25,House,"House Final Passage",58,0,0,12,70
1642750,1272329,2023-03-09,Senate,"Senate Final Passage",35,0,2,5,42
1642752,1264519,2023-02-28,House,"House Final Passage",63,0,0,7,70
1642753,1241430,2023-02-02,House,"House Final Passage",41,22,0,7,70
1643170,1250857,2023-02-14,House,"House Final Passage",43,24,0,3,70
1643170,1275595,2023-03-14,Senate,"Senate Final Passage",35,5,1,1,42
1643222,1263016,2023-02-27,House,"House Final Passage",65,0,0,5,70
1643222,1274130,2023-03-13,Senate,"Senate Final Passage",37,0,3,2,42
1643299,1258966,2023-02-22,House,"House Final Passage",67,0,0,3,70
1645601,1255159,2023-02-17,House,"House Final Passage",51,10,0,9,70
1645601,1278354,2023-03-17,Senate,"Senate Final Passage",34,3,2,3,42
1645604,1243401,2023-02-06,House,"House Final Passage",48,12,0,10,70
1645605,1249425,2023-02-13,House,"House Final Passage",62,0,0,8,70
1649119,1255078,2023-02-17,House,"House Final Passage",35,25,0,10,70
1649369,1243741,2023-02-06,House,"House Final Passage",64,0,0,6,70
1651464,1251040,2023-02-14,House,"House Final Passage",61,4,0,5,70
1651464,1278349,2023-03-17,Senate,"Senate Final Passage",33,2,3,4,42
1651788,1267745,2023-03-02,House,"House Final Passage",65,1,0,4,70
1651788,1276803,2023-03-15,Senate,"Senate Final Passage",37,0,3,2,42
1654597,1247617,2023-02-09,House,"House Final Passage",37,32,0,1,70
1654597,1268215,2023-03-03,Senate,"Senate Final Passage",24,16,0,2,42
1657390,1258987,2023-02-22,House,"House Final Passage",50,14,0,6,70
1657390,1278382,2023-03-17,Senate,"Senate Final Passage",28,12,0,2,42
1657460,1252399,2023-02-15,House,"House Final Passage",68,0,0,2,70
1657460,1278303,2023-03-17,Senate,"Senate Final Passage",36,0,2,4,42
1657530,1249708,2023-02-13,House,"House Final Passage",60,0,0,10,70
1657530,1277697,2023-03-16,Senate,"Senate Final Passage",37,0,3,2,42
1657600,1264372,2023-02-28,House,"House Final Passage",66,0,0,4,70
1657600,1275653,2023-03-14,Senate,"Senate Final Passage",32,0,3,7,42
1657666,1246110,2023-02-08,House,"House Final Passage",64,0,0,6,70
1657666,1277671,2023-03-16,Senate,"Senate Final Passage",38,2,1,1,42
1659046,1249449,2023-02-13,House,"House Final Passage",57,0,0,13,70
1659046,1277746,2023-03-16,Senate,"Senate Final Passage",39,0,1,2,42
1659206,1255203,2023-02-17,House,"House Final Passage",47,19,0,4,70
1659206,1272657,2023-03-09,Senate,"Senate Final Passage",27,8,3,4,42
1659289,1236972,2023-01-25,House,"House Final Passage",70,0,0,0,70
1659348,1264333,2023-02-28,House,"House Final Passage",66,0,0,4,70
1659348,1278475,2023-03-18,Senate,"Senate Final Passage",37,0,0,5,42
1659371,1252601,2023-02-15,House,"House Final Passage",68,0,0,2,70
1664576,1252322,2023-02-09,Senate,"Senate Final Passage",36,0,1,5,42
1664576,1275789,2023-03-14,House,"House Final Passage",68,0,0,2,70
1664601,1259273,2023-02-22,Senate,"Senate Final Passage",37,0,4,1,42
1664601,1275433,2023-03-14,House,"House Final Passage",59,1,0,10,70
1664621,1268392,2023-03-03,Senate,"Senate Final Passage",32,2,4,4,42
1664621,1276268,2023-03-15,House,"House Final Passage",64,3,0,3,70
1664627,1256198,2023-02-20,Senate,"Senate Final Passage",35,0,0,7,42
1664627,1273456,2023-03-11,House,"House Final Passage",58,4,0,8,70
1664657,1255101,2023-02-16,Senate,"Senate Final Passage",36,0,3,3,42
1664657,1274496,2023-03-13,House,"House Final Passage",62,0,0,8,70
1664683,1265899,2023-03-01,Senate,"Senate Final Passage",34,0,2,6,42
1664683,1277656,2023-03-16,House,"House Final Passage",61,0,0,9,70
1664695,1245900,2023-02-08,Senate,"Senate Final Passage",37,0,1,4,42
1664695,1276800,2023-03-15,House,"House Final Passage",67,0,0,3,70
1664702,1263031,2023-02-27,Senate,"Senate Final Passage",36,2,0,4,42
1664708,1252252,2023-02-09,Senate,"Senate Final Passage",33,0,2,7,42
1664708,1269773,2023-03-06,House,"House Final Passage",46,22,0,2,70
1664715,1246350,2023-02-08,Senate,"Senate Final Passage",39,0,0,3,42
1664715,1250935,2023-02-14,House,"House Final Passage",66,0,0,4,70
1664721,1234027,2023-01-18,House,"House Final Passage",47,19,0,4,70
1664721,1236736,2023-01-19,Senate,"Senate Final Passage",33,5,4,0,42
1664727,1268659,2023-03-04,Senate,"Senate Final Passage",35,0,3,4,42
1664727,1273532,2023-03-12,House,"House Final Passage",62,0,0,8,70
1664733,1252375,2023-02-09,Senate,"Senate Final Passage",27,9,4,2,42
1664733,1276976,2023-03-16,House,"House Final Passage",33,25,0,12,70
1666384,1254709,2023-02-15,Senate,"Senate Final Passage",28,9,1,4,42
1666405,1254769,2023-02-17,Senate,"Senate Final Passage",31,0,5,6,42
1666425,1263023,2023-02-27,Senate,"Senate Final Passage",39,0,1,2,42
1666484,1262704,2023-02-27,Senate,"Senate Final Passage",37,0,4,1,42
1666484,1273439,2023-03-11,House,"House Final Passage",63,0,0,7,70
1666507,1258980,2023-02-22,Senate,"Senate Final Passage",32,8,1,1,42
1666507,1273523,2023-03-13,House,"House Final Passage",37,25,0,8,70
1666546,1252072,2023-02-14,Senate,"Senate Final Passage",40,0,0,2,42
1666546,1277699,2023-03-16,House,"House Final Passage",54,0,0,16,70
1666569,1254574,2023-02-15,Senate,"Senate Final Passage",31,8,0,3,42
1666569,1277738,2023-03-16,House,"House Final Passage",39,28,0,3,70
1666588,1255944,2023-02-20,Senate,"Senate Final Passage",32,2,2,6,42
1666588,1275723,2023-03-14,House,"House Final Passage",63,4,0,3,70
1666631,1261949,2023-02-25,Senate,"Senate Final Passage",26,10,2,4,42
1666631,1276716,2023-03-15,House,"House Final Passage",33,36,0,1,70
1666689,1255083,2023-02-17,Senate,"Senate Final Passage",30,6,1,5,42
1666689,1275862,2023-03-14,House,"House Final Passage",63,6,0,1,70
1666715,1251932,2023-02-13,Senate,"Senate Final Passage",25,10,2,5,42
1666756,1254571,2023-02-15,Senate,"Senate Final Passage",33,1,4,4,42
1666756,1277649,2023-03-16,House,"House Final Passage",49,4,0,17,70
1666776,1251521,2023-02-13,Senate,"Senate Final Passage",33,1,3,5,42
1666776,1273476,2023-03-11,House,"House Final Passage",50,12,0,8,70
1666877,1273210,2023-03-10,Senate,"Senate Final Passage",28,10,4,0,42
1666896,1255670,2023-02-20,Senate,"Senate Final Passage",27,10,0,5,42
1666941,1252064,2023-02-13,Senate,"Senate Final Passage",21,13,3,5,42
1666941,1278288,2023-03-17,House,"House Final Passage",34,28,0,8,70
1667023,1265942,2023-03-01,Senate,"Senate Final Passage",26,10,2,4,42
1667023,1275665,2023-03-14,House,"House Final Passage",62,5,0,3,70
1667043,1258855,2023-02-22,Senate,"Senate Final Passage",31,9,1,1,42
1667130,1273834,2023-03-13,Senate,"Senate Final Passage",20,21,0,1,42
1667188,1246113,2023-02-08,Senate,"Senate Final Passage",36,0,2,4,42
1667188,1277765,2023-03-16,House,"House Final Passage",51,0,0,19,70
1667250,1275605,2023-03-14,Senate,"Senate Final Passage",37,2,3,0,42
1667250,1278315,2023-03-17,House,"House Final Passage",44,21,0,5,70
1667311,1263017,2023-02-27,Senate,"Senate Final Passage",26,11,1,4,42
1667311,1275619,2023-03-14,House,"House Final Passage",57,0,0,13,70
1667373,1254588,2023-02-16,Senate,"Senate Final Passage",38,0,1,3,42
1667373,1274518,2023-03-13,House,"House Final Passage",61,1,0,8,70
1667393,1259370,2023-02-22,Senate,"Senate Final Passage",37,2,2,1,42
1667393,1275934,2023-03-14,House,"House Final Passage",49,20,0,1,70
1667474,1260673,2023-02-23,Senate,"Senate Final Passage",35,3,3,1,42
1667494,1268649,2023-03-04,Senate,"Senate Final Passage",33,0,5,4,42
1667494,1277653,2023-03-16,House,"House Final Passage",64,0,0,6,70
1667513,1258962,2023-02-22,Senate,"Senate Final Passage",23,15,3,1,42
1669857,1252052,2023-02-15,House,"House Final Passage",58,6,0,6,70
1669857,1276757,2023-03-15,Senate,"Senate Final Passage",40,0,0,2,42
1669866,1273166,2023-03-10,Senate,"Senate Final Passage",38,0,4,0,42
