bill_id,session,chamber,action_date,journal_page,action,order
HB2171,2024-RS,S,2023-03-29,866,Coauthored by Senator Pemberton,16
HB2171,2024-RS,S,2023-03-30,873,Second Reading referred to Retirement and Insurance Committee then to Appropriations Committee,17
HB2171,2024-RS,S,2023-04-05,900,Remove as author Senator Rosino; authored by Senator Montgomery,18
HB2171,2024-RS,S,2023-04-11,930,Reported Do Pass as amended Retirement and Insurance committee; CR filed,19
HB2171,2024-RS,S,2023-04-11,930,Title stricken,20
HB2171,2024-RS,S,2023-04-11,930,Referred to Appropriations,21
HB2171,2024-RS,S,2023-04-12,937,Reported Do Pass Appropriations committee; CR filed,22
HB2172,2024-RS,H,2023-02-06,193,First Reading,1
HB2172,2024-RS,H,2023-02-06,193,Authored by Representative Roe,2
HB2172,2024-RS,H,2023-02-07,325,Second Reading referred to Judiciary - Criminal,3
HB2172,2024-RS,H,2023-02-22,394,"CR; Do Pass, amended by committee substitute Judiciary - Criminal Committee",4
HB2172,2024-RS,H,2023-03-06,476,General Order,5
HB2172,2024-RS,H,2023-03-06,476,Authored by Senator Thompson (Kristen) (principal Senate author),6
HB2172,2024-RS,H,2023-03-06,476,"Third Reading, Measure passed:  Ayes: 94 Nays: 0",7
HB2172,2024-RS,H,2023-03-06,476,Referred for engrossment,8
HB2172,2024-RS,H,2023-03-07,493,"Engrossed, signed, to Senate",9
HB2172,2024-RS,S,2023-03-07,588,First Reading,10
HB2172,2024-RS,S,2023-03-07,591,Coauthored by Representative Pittman,11
HB2172,2024-RS,S,2023-03-23,842,Second Reading referred to Public Safety,12
HB2172,2024-RS,S,2023-04-13,946,Reported Do Pass Public Safety committee; CR filed,13
HB2172,2024-RS,S,2023-04-25,1074,"General Order, Considered",14
HB2172,2024-RS,S,2023-04-25,1074,Measure passed:  Ayes: 43  Nays: 0,15
HB2172,2024-RS,S,2023-04-25,1074,"Engrossed measure signed, returned to House",16
HB2172,2024-RS,H,2023-04-25,1129,Referred for enrollment,17
HB2172,2024-RS,H,2023-04-26,1137,"Enrolled, signed, to Senate",18
HB2172,2024-RS,S,2023-04-26,1122,"Enrolled measure signed, returned to House",19
HB2172,2024-RS,H,2023-04-26,1141,Sent to Governor,20
HB2172,2024-RS,H,2023-05-02,1243,Approved by Governor 05/02/2023,21
HB2173,2024-RS,H,2023-02-06,193,First Reading,1
HB2173,2024-RS,H,2023-02-06,193,Authored by Representative Lowe (Dick),2
HB2173,2024-RS,H,2023-02-07,325,Second Reading referred to Agriculture,3
HB2173,2024-RS,H,2023-02-14,358,CR; Do Pass Agriculture Committee,4
HB2173,2024-RS,H,2023-02-14,358,Authored by Senator Jech (principal Senate author),5
HB2173,2024-RS,H,2023-03-07,512,General Order,6
HB2173,2024-RS,H,2023-03-07,512,"Third Reading, Measure passed:  Ayes: 89 Nays: 8",7
HB2173,2024-RS,H,2023-03-07,512,Referred for engrossment,8
HB2173,2024-RS,H,2023-03-08,527,"Engrossed, signed, to Senate",9
HB2173,2024-RS,S,2023-03-08,619,First Reading,10
HB2173,2024-RS,S,2023-03-23,842,Second Reading referred to Agriculture and Rural Affairs,11
HB2173,2024-RS,S,2023-04-03,881,Reported Do Pass Agriculture and Rural Affairs committee; CR filed,12
HB2174,2024-RS,H,2023-02-06,193,First Reading,1
HB2174,2024-RS,H,2023-02-06,193,Authored by Representative Ford,2
HB2174,2024-RS,H,2023-02-07,325,"Second Reading referred to Banking, Financial Services and Pensions",3
HB2174,2024-RS,H,2023-02-22,393,"CR; Do Pass Banking, Financial Services and Pensions Committee",4
HB2175,2024-RS,H,2023-02-06,193,First Reading,1
HB2175,2024-RS,H,2023-02-06,193,Authored by Representative Roe,2
HB2175,2024-RS,H,2023-02-07,325,Second Reading referred to Rules,3
HB2175,2024-RS,H,2023-02-16,364,Withdrawn from Rules Committee,4
HB2175,2024-RS,H,2023-02-16,364,Referred to Public Health,5
HB2175,2024-RS,H,2023-02-23,401,"CR; Do Pass, amended by committee substitute Public Health Committee",6
HB2175,2024-RS,H,2023-03-20,709,General Order,7
HB2175,2024-RS,H,2023-03-20,709,Authored by Senator Rosino (principal Senate author),8
HB2175,2024-RS,H,2023-03-20,710,Amended,9
HB2175,2024-RS,H,2023-03-20,710,"Third Reading, Measure passed:  Ayes: 87 Nays: 2",10
HB2175,2024-RS,H,2023-03-20,710,Referred for engrossment,11
HB2175,2024-RS,H,2023-03-21,753,"Engrossed, signed, to Senate",12
HB2175,2024-RS,S,2023-03-21,754,First Reading,13
HB2175,2024-RS,S,2023-03-29,865,Second Reading referred to Health and Human Services,14
HB2175,2024-RS,S,2023-04-13,946,Reported Do Pass Health and Human Services committee; CR filed,15
HB2175,2024-RS,S,2023-04-24,1053,"General Order, Considered",16
HB2175,2024-RS,S,2023-04-24,1054,Measure passed:  Ayes: 45  Nays: 3,17
HB2175,2024-RS,S,2023-04-24,1054,"Engrossed measure signed, returned to House",18
HB2175,2024-RS,H,2023-04-24,1100,Referred for enrollment,19
HB2175,2024-RS,H,2023-04-25,1107,"Enrolled, signed, to Senate",20
HB2175,2024-RS,S,2023-04-25,1084,"Enrolled measure signed, returned to House",21
HB2175,2024-RS,H,2023-04-25,1129,Sent to Governor,22
HB2175,2024-RS,H,2023-05-01,1237,Approved by Governor 05/01/2023,23
HB2176,2024-RS,H,2023-02-06,193,First Reading,1
HB2176,2024-RS,H,2023-02-06,193,Authored by Representative Lowe (Dick),2
HB2176,2024-RS,H,2023-02-07,325,Second Reading referred to Appropriations and Budget,3
HB2176,2024-RS,H,2023-02-07,,Referred to Appropriations and Budget Natural Resources Subcommittee,4
HB2176,2024-RS,H,2023-02-15,,Recommendation to the full committee; Do Pass Appropriations and Budget Natural Resources Subcommittee,5
HB2176,2024-RS,H,2023-02-23,400,CR; Do Pass Appropriations and Budget Committee,6
HB2176,2024-RS,H,2023-03-14,685,General Order,7
HB2176,2024-RS,H,2023-03-14,685,Coauthored by Representative(s) Alonso-Sandoval,8
HB2176,2024-RS,H,2023-03-14,685,Authored by Senator Thompson (Roger) (principal Senate author),9
HB2176,2024-RS,H,2023-03-14,686,"Third Reading, Measure and Emergency passed:  Ayes: 70 Nays: 0",10
HB2176,2024-RS,H,2023-03-14,686,Referred for engrossment,11
HB2176,2024-RS,H,2023-03-20,705,"Engrossed, signed, to Senate",12
HB2176,2024-RS,S,2023-03-20,719,First Reading,13
HB2176,2024-RS,S,2023-03-29,865,Second Reading referred to Business and Commerce Committee then to Appropriations Committee,14
HB2176,2024-RS,S,2023-04-03,883,Reported Do Pass Business and Commerce committee; CR filed,15
HB2176,2024-RS,S,2023-04-03,883,Referred to Appropriations,16
HB2176,2024-RS,S,2023-04-12,934,Withdrawn from Appropriations committee,17
HB2176,2024-RS,S,2023-04-12,,Placed on General Order,18
HB2176,2024-RS,S,2023-04-25,1085,Coauthored by Representative Hill,19
HB2177,2024-RS,H,2023-02-06,193,First Reading,1
HB2177,2024-RS,H,2023-02-06,193,Authored by Representative West (Kevin),2
HB2177,2024-RS,H,2023-02-07,325,Second Reading referred to Public Health,3
HB2177,2024-RS,H,2023-02-13,352,Coauthored by Representative(s) Olsen,4
HB2177,2024-RS,H,2023-02-20,375,"CR; Do Pass, amended by committee substitute Public Health Committee",5
HB2177,2024-RS,H,2023-02-20,375,Coauthored by Representative(s) CrosswhiteHader,6
HB2177,2024-RS,H,2023-02-20,375,Authored by Senator Bullard (principal Senate author),7
HB2177,2024-RS,H,2023-02-20,375,Emergency added,8
HB2177,2024-RS,H,2023-02-28,416,General Order,9
HB2177,2024-RS,H,2023-02-28,416,"Coauthored by Representative(s) Gann, Conley, Maynard",10
HB2177,2024-RS,H,2023-02-28,416,Amended by floor substitute,11
HB2177,2024-RS,H,2023-02-28,417,"Third Reading, Measure and Emergency passed:  Ayes: 80 Nays: 18",12
HB2177,2024-RS,H,2023-02-28,418,Referred for engrossment,13
HB2177,2024-RS,H,2023-03-01,423,"Engrossed, signed, to Senate",14
HB2177,2024-RS,S,2023-03-01,502,First Reading,15
HB2177,2024-RS,S,2023-03-14,693,Coauthored by Senator Jett,16
HB2177,2024-RS,S,2023-03-23,842,Second Reading referred to Rules Committee then to Appropriations Committee,17
HB2177,2024-RS,S,2023-04-18,992,Coauthored by Senator Hamilton,18
HB2178,2024-RS,H,2023-02-06,193,First Reading,1
HB2178,2024-RS,H,2023-02-06,193,Authored by Representative Lowe (Dick),2
HB2178,2024-RS,H,2023-02-07,326,"Second Reading referred to Alcohol, Tobacco and Controlled Substances",3
HB2178,2024-RS,H,2023-03-02,443,"CR; Do Pass, amended by committee substitute Alcohol, Tobacco and Controlled Substances Committee",4
HB2178,2024-RS,H,2023-03-02,443,Authored by Senator Paxton (principal Senate author),5
HB2178,2024-RS,H,2023-03-09,575,General Order,6
HB2178,2024-RS,H,2023-03-09,576,"Third Reading, Measure passed:  Ayes: 71 Nays: 9",7
HB2178,2024-RS,H,2023-03-09,576,Referred for engrossment,8
HB2178,2024-RS,H,2023-03-13,609,"Engrossed, signed, to Senate",9
HB2178,2024-RS,S,2023-03-13,664,First Reading,10
HB2178,2024-RS,S,2023-03-29,865,Second Reading referred to Business and Commerce,11
HB2178,2024-RS,S,2023-04-10,915,Reported Do Pass Business and Commerce committee; CR filed,12
HB2178,2024-RS,S,2024-04-25,966,"General Order, Considered",13
HB2178,2024-RS,S,2024-04-25,967,Measure passed:  Ayes: 43  Nays: 2,14
HB2178,2024-RS,S,2024-04-25,967,"Engrossed measure signed, returned to House",15
HB2178,2024-RS,H,2024-04-25,952,Referred for enrollment,16
HB2178,2024-RS,H,2024-04-29,999,"Enrolled, signed, to Senate",17
HB2178,2024-RS,S,2024-04-29,1000,"Enrolled measure signed, returned to House",18
HB2178,2024-RS,H,2024-04-29,1002,Sent to Governor,19
HB2178,2024-RS,H,2024-05-01,1022,Approved by Governor 05/01/2024,20
HB2179,2024-RS,H,2023-02-06,194,First Reading,1
HB2179,2024-RS,H,2023-02-06,194,Authored by Representative Roe,2
HB2179,2024-RS,H,2023-02-07,326,Second Reading referred to Rules,3
HB2180,2024-RS,H,2023-02-06,194,First Reading,1
HB2180,2024-RS,H,2023-02-06,194,Authored by Representative Lowe (Dick),2
HB2180,2024-RS,H,2023-02-07,326,Second Reading referred to Common Education,3
HB2180,2024-RS,H,2023-02-22,393,CR; Do Pass Common Education Committee,4
HB2180,2024-RS,H,2023-02-22,393,Authored by Senator Thompson (Kristen) (principal Senate author),5
HB2180,2024-RS,H,2023-03-08,549,General Order,6
HB2180,2024-RS,H,2023-03-08,549,"Third Reading, Measure passed:  Ayes: 80 Nays: 18",7
HB2180,2024-RS,H,2023-03-08,549,Referred for engrossment,8
HB2180,2024-RS,H,2023-03-09,571,"Engrossed, signed, to Senate",9
HB2180,2024-RS,S,2023-03-09,646,First Reading,10
HB2180,2024-RS,S,2023-03-29,865,Second Reading referred to Education,11
HB2180,2024-RS,S,2023-04-11,926,Reported Do Pass Education committee; CR filed,12
HB2180,2024-RS,S,2023-04-27,1138,"General Order, Amended by Floor Substitute",13
HB2180,2024-RS,S,2023-04-27,1139,Emergency added,14
HB2180,2024-RS,S,2023-04-27,1139,Measure and Emergency passed:  Ayes:  40 Nays:  7,15
HB2180,2024-RS,S,2023-04-27,1139,Referred for engrossment,16
HB2180,2024-RS,S,2023-04-27,1165,Coauthored by Senator Stanley,17
HB2180,2024-RS,S,2023-04-27,1165,Coauthored by Senator Coleman,18
HB2180,2024-RS,S,2023-04-27,1165,Coauthored by Senator Garvin,19
HB2180,2024-RS,S,2023-04-27,1165,Coauthored by Senator Newhouse,20
HB2180,2024-RS,S,2023-04-27,1165,Coauthored by Senator Daniels,21
HB2180,2024-RS,S,2023-04-27,1165,Coauthored by Senator Pugh,22
HB2180,2024-RS,S,2023-05-01,1167,Engrossed to House,23
HB2180,2024-RS,H,2023-05-01,1236,SA's received,24
HB2180,2024-RS,H,2023-05-08,1255,"SA's rejected, conference requested, conferees to be named later",25
HB2180,2024-RS,H,2023-05-17,1326,HC's named: Conference Committee on Common Education,26
HB2180,2024-RS,H,2023-05-17,1330,Naming of conferees rescinded,27
HB2180,2024-RS,S,2023-05-17,1232,"Conference granted, SCs named Thompson (Kristen), Pugh, Bergstrom, Green, Hicks",28
HB2180,2024-RS,H,2023-05-18,1336,HC's named: Conference Committee on Common Education,29
HB2180,2024-RS,H,2023-05-19,1351,CCR submitted,30
HB2180,2024-RS,H,2023-05-19,1351,Emergency removed,31
HB2180,2024-RS,H,2023-05-19,1351,Coauthored by Senator(s) Stewart,32
HB2180,2024-RS,H,2023-05-22,1354,CCR adopted,33
HB2180,2024-RS,H,2023-05-22,1354,"Fourth Reading, Measure passed:  Ayes: 77  Nays: 16",34
HB2180,2024-RS,H,2023-05-22,1354,To Senate,35
HB2180,2024-RS,S,2023-05-22,1283,CCR read,36
HB2180,2024-RS,S,2023-05-25,1342,CCR adopted,37
HB2180,2024-RS,S,2023-05-25,1343,"Measure passed, to House:  Ayes: 39  Nays: 0",38
HB2180,2024-RS,H,2023-05-25,1407,Referred for enrollment,39
HB2180,2024-RS,H,2023-05-26,1409,"Enrolled, signed, to Senate",40
HB2180,2024-RS,S,2023-05-26,1363,"Enrolled measure signed, returned to House",41
HB2180,2024-RS,H,2023-05-26,1412,Sent to Governor,42
HB2180,2024-RS,H,2023-05-26,,Approved by Governor 06/07/2023,43
HB2181,2024-RS,H,2023-02-06,194,First Reading,1
HB2181,2024-RS,H,2023-02-06,194,Authored by Representative West (Kevin),2
HB2181,2024-RS,H,2023-02-07,326,Second Reading referred to Public Health,3
HB2181,2024-RS,H,2023-02-23,400,CR; Do Pass Public Health Committee,4
HB2181,2024-RS,H,2023-03-20,721,General Order,5
HB2181,2024-RS,H,2023-03-20,721,Authored by Senator Standridge (principal Senate author),6
HB2181,2024-RS,H,2023-03-20,721,"Third Reading, Measure and Emergency passed:  Ayes: 95 Nays: 0",7
HB2181,2024-RS,H,2023-03-20,721,Referred for engrossment,8
HB2181,2024-RS,H,2023-03-21,753,"Engrossed, signed, to Senate",9
HB2181,2024-RS,S,2023-03-21,754,First Reading,10
HB2181,2024-RS,S,2023-03-29,865,Second Reading referred to Education,11
HB2182,2024-RS,H,2023-02-06,194,First Reading,1
HB2182,2024-RS,H,2023-02-06,194,Authored by Representative Roe,2
HB2182,2024-RS,H,2023-02-07,326,Second Reading referred to Rules,3
HB2182,2024-RS,H,2023-02-14,358,CR; Do Pass Rules Committee,4
HB2182,2024-RS,H,2023-03-14,696,General Order,5
HB2182,2024-RS,H,2023-03-14,696,Authored by Senator Stephens (principal Senate author),6
HB2182,2024-RS,H,2023-03-14,697,"Third Reading, Measure passed:  Ayes: 74 Nays: 9",7
HB2182,2024-RS,H,2023-03-14,697,Referred for engrossment,8
HB2182,2024-RS,H,2023-03-20,705,"Engrossed, signed, to Senate",9
HB2182,2024-RS,S,2023-03-20,720,First Reading,10
HB2182,2024-RS,S,2023-03-29,865,Second Reading referred to Health and Human Services,11
HB2182,2024-RS,S,2023-04-13,946,Reported Do Pass Health and Human Services committee; CR filed,12
HB2182,2024-RS,S,2023-04-24,1055,"General Order, Considered",13
HB2182,2024-RS,S,2023-04-24,1056,Measure passed:  Ayes: 37  Nays: 7,14
HB2182,2024-RS,S,2023-04-24,1056,"Engrossed measure signed, returned to House",15
HB2182,2024-RS,H,2023-04-24,1100,Referred for enrollment,16
HB2182,2024-RS,H,2023-04-25,1107,"Enrolled, signed, to Senate",17
HB2182,2024-RS,S,2023-04-25,1084,"Enrolled measure signed, returned to House",18
HB2182,2024-RS,H,2023-04-25,1129,Sent to Governor,19
HB2182,2024-RS,H,2023-05-01,1237,Approved by Governor 05/01/2023,20
HB2183,2024-RS,H,2023-02-06,194,First Reading,1
HB2183,2024-RS,H,2023-02-06,194,Authored by Representative Lowe (Dick),2
HB2183,2024-RS,H,2023-02-07,326,Second Reading referred to Rules,3
HB2184,2024-RS,H,2023-02-06,194,First Reading,1
HB2184,2024-RS,H,2023-02-06,194,Authored by Representative Roe,2
HB2184,2024-RS,H,2023-02-07,326,Second Reading referred to Rules,3
HB2185,2024-RS,H,2023-02-06,194,First Reading,1
HB2185,2024-RS,H,2023-02-06,194,Authored by Representative Lowe (Dick),2
HB2185,2024-RS,H,2023-02-07,326,Second Reading referred to Rules,3
HB2185,2024-RS,H,2024-02-07,206,Withdrawn from Rules Committee,4
HB2185,2024-RS,H,2024-02-07,206,Referred to Agriculture,5
HB2185,2024-RS,H,2024-02-14,228,"CR; Do Pass, amended by committee substitute Agriculture Committee",6
HB2185,2024-RS,H,2024-02-14,228,Authored by Senator Kidd (principal Senate author),7
HB2185,2024-RS,H,2024-02-21,261,General Order,8
HB2185,2024-RS,H,2024-02-21,261,"Third Reading, Measure passed:  Ayes: 97 Nays: 0",9
HB2185,2024-RS,H,2024-02-21,261,Referred for engrossment,10
HB2185,2024-RS,H,2024-02-22,269,"Engrossed, signed, to Senate",11
HB2185,2024-RS,S,2024-02-22,295,First Reading,12
HB2185,2024-RS,S,2024-03-19,651,Second Reading referred to Agriculture and Rural Affairs,13
HB2185,2024-RS,S,2024-04-08,716,"Reported Do Pass, amended by committee substitute Agriculture and Rural Affairs committee; CR filed",14
HB2185,2024-RS,S,2024-04-08,716,Emergency added,15
HB2185,2024-RS,S,2024-04-08,718,Remove as author Senator Kidd; authored by Senator Bullard,16
HB2185,2024-RS,S,2024-04-24,912,"General Order, Considered",17
HB2185,2024-RS,S,2024-04-24,912,Measure and Emergency passed:  Ayes:  40 Nays:  3,18
HB2185,2024-RS,S,2024-04-24,912,Referred for engrossment,19
HB2185,2024-RS,S,2024-04-25,955,Engrossed to House,20
HB2185,2024-RS,H,2024-04-25,956,SA's received,21
HB2185,2024-RS,H,2024-05-15,1088,"SA's read, adopted",22
HB2185,2024-RS,H,2024-05-15,1088,"Fourth Reading, Measure and Emergency Passed:  Ayes: 76  Nays: 10",23
HB2185,2024-RS,H,2024-05-15,1088,Referred for enrollment,24
HB2185,2024-RS,H,2024-05-16,1093,"Enrolled, signed, to Senate",25
HB2185,2024-RS,S,2024-05-16,1075,"Enrolled measure signed, returned to House",26
HB2185,2024-RS,H,2024-05-16,1094,Sent to Governor,27
HB2185,2024-RS,H,2024-05-21,1105,Approved by Governor 05/21/2024,28
HB2186,2024-RS,H,2023-02-06,195,First Reading,1
HB2186,2024-RS,H,2023-02-06,195,Authored by Representative West (Kevin),2
HB2186,2024-RS,H,2023-02-07,326,Second Reading referred to Judiciary - Criminal,3
HB2186,2024-RS,H,2023-02-23,401,"CR; Do Pass, amended by committee substitute Judiciary - Criminal Committee",4
HB2186,2024-RS,H,2023-02-23,401,Coauthored by Representative(s) McDugle,5
HB2186,2024-RS,H,2023-02-23,401,Authored by Senator Bullard (principal Senate author),6
HB2186,2024-RS,H,2023-02-23,401,Emergency added,7
HB2187,2024-RS,H,2023-02-06,195,First Reading,1
HB2187,2024-RS,H,2023-02-06,195,Authored by Representative Roe,2
HB2187,2024-RS,H,2023-02-07,326,Second Reading referred to Rules,3
HB2188,2024-RS,H,2023-02-06,195,First Reading,1
HB2188,2024-RS,H,2023-02-06,195,Authored by Representative Lowe (Dick),2
HB2188,2024-RS,H,2023-02-07,326,Second Reading referred to Rules,3
HB2189,2024-RS,H,2023-02-06,195,First Reading,1
HB2189,2024-RS,H,2023-02-06,195,Authored by Representative Roe,2
HB2189,2024-RS,H,2023-02-07,326,Second Reading referred to Rules,3
HB2190,2024-RS,H,2023-02-06,195,First Reading,1
HB2190,2024-RS,H,2023-02-06,195,Authored by Representative Lowe (Dick),2
HB2190,2024-RS,H,2023-02-07,326,Second Reading referred to Rules,3
HB2190,2024-RS,H,2024-02-07,206,Withdrawn from Rules Committee,4
HB2190,2024-RS,H,2024-02-07,206,Referred to Appropriations and Budget,5
HB2190,2024-RS,H,2024-02-08,,Referred to Appropriations and Budget Education Subcommittee,6
HB2190,2024-RS,H,2024-02-13,,"Recommendation to the full committee; Do Pass, amended by committee substitute Appropriations and Budget Education Subcommittee",7
HB2190,2024-RS,H,2024-02-15,236,"CR; Do Pass, amended by committee substitute Appropriations and Budget Committee",8
HB2190,2024-RS,H,2024-02-15,236,Authored by Senator Pemberton (principal Senate author),9
HB2190,2024-RS,H,2024-02-15,236,Emergency added,10
HB2190,2024-RS,H,2024-02-26,277,General Order,11
HB2190,2024-RS,H,2024-02-26,277,"Third Reading, Measure and Emergency passed:  Ayes: 94 Nays: 1",12
HB2190,2024-RS,H,2024-02-26,278,Referred for engrossment,13
HB2190,2024-RS,H,2024-02-27,287,"Engrossed, signed, to Senate",14
HB2190,2024-RS,S,2024-02-27,319,First Reading,15
HB2190,2024-RS,S,2024-03-19,651,Second Reading referred to Education,16
HB2190,2024-RS,S,2024-03-26,673,Reported Do Pass Education committee; CR filed,17
HB2190,2024-RS,S,2024-04-15,740,"General Order, Considered",18
HB2190,2024-RS,S,2024-04-15,740,Measure and Emergency passed:  Ayes:  44 Nays:  0,19
HB2190,2024-RS,S,2024-04-15,740,"Engrossed measure signed, returned to House",20
HB2190,2024-RS,H,2024-04-15,784,Referred for enrollment,21
HB2190,2024-RS,H,2024-04-16,787,"Enrolled, signed, to Senate",22
HB2190,2024-RS,S,2024-04-16,786,"Enrolled measure signed, returned to House",23
HB2190,2024-RS,H,2024-04-16,790,Sent to Governor,24
HB2190,2024-RS,H,2024-04-18,857,Approved by Governor 04/18/2024,25
HB2191,2024-RS,H,2023-02-06,195,First Reading,1
HB2191,2024-RS,H,2023-02-06,195,Authored by Representative West (Kevin),2
HB2191,2024-RS,H,2023-02-07,326,Second Reading referred to Judiciary - Civil,3
HB2191,2024-RS,H,2023-02-20,375,"CR; Do Pass, amended by committee substitute Judiciary - Civil Committee",4
HB2191,2024-RS,H,2023-03-21,804,General Order,5
HB2191,2024-RS,H,2023-03-21,804,Coauthored by Representative(s) Rosecrants,6
HB2191,2024-RS,H,2023-03-21,804,Authored by Senator Gollihare (principal Senate author),7
HB2191,2024-RS,H,2023-03-21,804,House Rule suspended,8
HB2191,2024-RS,H,2023-03-21,804,Amended by floor substitute,9
HB2191,2024-RS,H,2023-03-21,805,"Third Reading, Measure passed:  Ayes: 96 Nays: 0",10
HB2191,2024-RS,H,2023-03-21,805,Referred for engrossment,11
HB2191,2024-RS,H,2023-03-22,819,"Engrossed, signed, to Senate",12
HB2191,2024-RS,S,2023-03-22,797,First Reading,13
HB2191,2024-RS,S,2023-03-22,805,Coauthored by Representative Menz,14
HB2191,2024-RS,S,2023-03-30,873,Second Reading referred to Judiciary,15
HB2191,2024-RS,S,2023-04-11,928,Reported Do Pass as amended Judiciary committee; CR filed,16
HB2191,2024-RS,S,2023-04-11,928,Title stricken,17
HB2191,2024-RS,S,2023-04-11,931,Coauthored by Senator Bullard,18
HB2191,2024-RS,S,2024-04-25,986,"General Order, Considered",19
HB2191,2024-RS,S,2024-04-25,986,Measure passed:  Ayes: 33  Nays: 9,20
HB2191,2024-RS,S,2024-04-25,986,Referred for engrossment,21
HB2191,2024-RS,S,2024-04-29,998,Engrossed to House,22
HB2191,2024-RS,H,2024-04-29,1001,SA's received,23
HB2191,2024-RS,H,2024-05-01,1021,"SA's rejected, conference requested, conferees to be named later",24
HB2191,2024-RS,S,2024-05-07,1043,"Conference granted, SCs named Gollihare, Howard, Daniels, Jech, Weaver, Brooks",25
HB2191,2024-RS,H,2024-05-20,1101,HC's named: Conference Committee on Judiciary - Civil,26
HB2191,2024-RS,H,2024-05-28,1168,CCR submitted,27
HB2191,2024-RS,H,2024-05-28,1168,Title restored,28
HB2191,2024-RS,H,2024-05-29,1186,CCR adopted,29
HB2191,2024-RS,H,2024-05-29,1186,"Fourth Reading, Measure passed:  Ayes: 88  Nays: 0",30
HB2191,2024-RS,H,2024-05-29,1186,To Senate,31
HB2191,2024-RS,S,2024-05-29,1204,CCR read,32
HB2192,2024-RS,H,2023-02-06,195,First Reading,1
HB2192,2024-RS,H,2023-02-06,195,Authored by Representative Roe,2
HB2192,2024-RS,H,2023-02-07,326,Second Reading referred to Rules,3
HB2193,2024-RS,H,2023-02-06,195,First Reading,1
HB2193,2024-RS,H,2023-02-06,195,Authored by Representative Lowe (Dick),2
HB2193,2024-RS,H,2023-02-07,326,Second Reading referred to Rules,3
HB2194,2024-RS,H,2023-02-06,195,First Reading,1
HB2194,2024-RS,H,2023-02-06,195,Authored by Representative Roe,2
HB2194,2024-RS,H,2023-02-07,326,Second Reading referred to Rules,3
HB2195,2024-RS,H,2023-02-06,195,First Reading,1
HB2195,2024-RS,H,2023-02-06,195,Authored by Representative Lowe (Dick),2
HB2195,2024-RS,H,2023-02-07,326,Second Reading referred to Rules,3
HB2195,2024-RS,H,2024-02-07,206,Withdrawn from Rules Committee,4
HB2195,2024-RS,H,2024-02-07,206,Referred to Judiciary - Civil,5
HB2195,2024-RS,H,2024-02-26,284,"CR; Do Pass, amended by committee substitute Judiciary - Civil Committee",6
HB2195,2024-RS,H,2024-02-26,284,Authored by Senator Paxton (principal Senate author),7
HB2195,2024-RS,H,2024-02-29,306,General Order,8
HB2195,2024-RS,H,2024-02-29,307,"Third Reading, Measure passed:  Ayes: 90 Nays: 4",9
HB2195,2024-RS,H,2024-02-29,307,Referred for engrossment,10
HB2195,2024-RS,H,2024-03-04,315,"Engrossed, signed, to Senate",11
HB2195,2024-RS,S,2024-03-04,370,First Reading,12
HB2195,2024-RS,S,2024-03-19,651,Second Reading referred to Public Safety,13
HB2195,2024-RS,S,2024-03-28,684,Reported Do Pass Public Safety committee; CR filed,14
HB2196,2024-RS,H,2023-02-06,195,First Reading,1
HB2196,2024-RS,H,2023-02-06,195,Authored by Representative Roe,2
HB2196,2024-RS,H,2023-02-07,326,Second Reading referred to Rules,3
HB2197,2024-RS,H,2023-02-06,195,First Reading,1
HB2197,2024-RS,H,2023-02-06,195,Authored by Representative Lowe (Dick),2
HB2197,2024-RS,H,2023-02-07,326,Second Reading referred to Rules,3
HB2197,2024-RS,H,2024-02-07,206,Withdrawn from Rules Committee,4
HB2197,2024-RS,H,2024-02-07,206,Referred to Agriculture,5
HB2197,2024-RS,H,2024-02-14,228,"CR; Do Pass, amended by committee substitute Agriculture Committee",6
HB2197,2024-RS,H,2024-03-04,322,General Order,7
HB2197,2024-RS,H,2024-03-04,322,Authored by Senator Paxton (principal Senate author),8
HB2197,2024-RS,H,2024-03-04,322,Amended,9
HB2197,2024-RS,H,2024-03-04,322,Title stricken,10
HB2197,2024-RS,H,2024-03-04,323,"Third Reading, Measure passed:  Ayes: 78 Nays: 14",11
HB2197,2024-RS,H,2024-03-04,323,Referred for engrossment,12
HB2197,2024-RS,H,2024-03-05,347,"Engrossed, signed, to Senate",13
HB2197,2024-RS,S,2024-03-05,404,First Reading,14
HB2197,2024-RS,S,2024-03-19,651,Second Reading referred to Energy and Telecommunications,15
HB2197,2024-RS,S,2024-03-28,686,Reported Do Pass as amended Energy and Telecommunications committee; CR filed,16
HB2197,2024-RS,S,2024-03-28,686,Enacting clause stricken,17
HB2197,2024-RS,S,2024-04-15,745,"General Order, Considered",18
HB2197,2024-RS,S,2024-04-15,745,Measure passed:  Ayes: 35  Nays: 7,19
HB2197,2024-RS,S,2024-04-15,745,Referred for engrossment,20
HB2197,2024-RS,S,2024-04-16,760,Engrossed to House,21
HB2197,2024-RS,H,2024-04-16,789,SA's received,22
HB2197,2024-RS,H,2024-05-01,1021,"SA's rejected, conference requested, conferees to be named later",23
HB2197,2024-RS,S,2024-05-09,1052,"Conference granted, SCs named Paxton, Green, Bullard, Newhouse, Rader, Boren",24
HB2197,2024-RS,H,2024-05-20,1102,HC's named: Conference Committee on Agriculture,25
HB2197,2024-RS,H,2024-05-22,1111,CCR submitted,26
HB2197,2024-RS,H,2024-05-22,1111,Title restored,27
