bill_id,session,chamber,action_date,journal_page,action,order
HB1740,2023-RS,H,2023-02-06,137,First Reading,1
HB1740,2023-RS,H,2023-02-06,137,Authored by Representative Townley,2
HB1740,2023-RS,H,2023-02-07,316,Second Reading referred to Rules,3
HB1741,2023-RS,H,2023-02-06,137,First Reading,1
HB1741,2023-RS,H,2023-02-06,137,Authored by Representative Townley,2
HB1741,2023-RS,H,2023-02-07,316,Second Reading referred to Rules,3
HB1742,2023-RS,H,2023-02-06,137,First Reading,1
HB1742,2023-RS,H,2023-02-06,137,Authored by Representative Townley,2
HB1742,2023-RS,H,2023-02-07,316,Second Reading referred to Rules,3
HB1743,2023-RS,H,2023-02-06,137,First Reading,1
HB1743,2023-RS,H,2023-02-06,137,Authored by Representative Townley,2
HB1743,2023-RS,H,2023-02-07,316,Second Reading referred to Rules,3
HB1744,2023-RS,H,2023-02-06,137,First Reading,1
HB1744,2023-RS,H,2023-02-06,137,Authored by Representative Townley,2
HB1744,2023-RS,H,2023-02-07,316,Second Reading referred to Rules,3
HB1745,2023-RS,H,2023-02-06,137,First Reading,1
HB1745,2023-RS,H,2023-02-06,137,Authored by Representative Townley,2
HB1745,2023-RS,H,2023-02-07,316,Second Reading referred to Rules,3
HB1746,2023-RS,H,2023-02-06,137,First Reading,1
HB1746,2023-RS,H,2023-02-06,137,Authored by Representative Townley,2
HB1746,2023-RS,H,2023-02-07,316,Second Reading referred to Rules,3
HB1747,2023-RS,H,2023-02-06,137,First Reading,1
HB1747,2023-RS,H,2023-02-06,137,Authored by Representative Townley,2
HB1747,2023-RS,H,2023-02-07,316,Second Reading referred to Rules,3
HB1748,2023-RS,H,2023-02-06,137,First Reading,1
HB1748,2023-RS,H,2023-02-06,137,Authored by Representative Townley,2
HB1748,2023-RS,H,2023-02-07,316,Second Reading referred to Rules,3
HB1749,2023-RS,H,2023-02-06,137,First Reading,1
HB1749,2023-RS,H,2023-02-06,137,Authored by Representative Townley,2
HB1749,2023-RS,H,2023-02-07,316,Second Reading referred to Rules,3
HB1750,2023-RS,H,2023-02-06,137,First Reading,1
HB1750,2023-RS,H,2023-02-06,137,Authored by Representative Townley,2
HB1750,2023-RS,H,2023-02-07,316,Second Reading referred to Rules,3
HB1751,2023-RS,H,2023-02-06,137,First Reading,1
HB1751,2023-RS,H,2023-02-06,137,Authored by Representative Townley,2
HB1751,2023-RS,H,2023-02-07,316,Second Reading referred to Rules,3
HB1752,2023-RS,H,2023-02-06,137,First Reading,1
HB1752,2023-RS,H,2023-02-06,137,Authored by Representative Townley,2
HB1752,2023-RS,H,2023-02-07,316,Second Reading referred to Rules,3
HB1753,2023-RS,H,2023-02-06,137,First Reading,1
HB1753,2023-RS,H,2023-02-06,137,Authored by Representative Townley,2
HB1753,2023-RS,H,2023-02-07,316,Second Reading referred to Rules,3
HB1754,2023-RS,H,2023-02-06,137,First Reading,1
HB1754,2023-RS,H,2023-02-06,137,Authored by Representative Townley,2
HB1754,2023-RS,H,2023-02-07,316,Second Reading referred to Rules,3
HB1755,2023-RS,H,2023-02-06,138,First Reading,1
HB1755,2023-RS,H,2023-02-06,138,Authored by Representative Townley,2
HB1755,2023-RS,H,2023-02-07,316,Second Reading referred to Rules,3
HB1756,2023-RS,H,2023-02-06,138,First Reading,1
HB1756,2023-RS,H,2023-02-06,138,Authored by Representative Townley,2
HB1756,2023-RS,H,2023-02-07,316,Second Reading referred to Rules,3
HB1757,2023-RS,H,2023-02-06,138,First Reading,1
HB1757,2023-RS,H,2023-02-06,138,Authored by Representative Townley,2
HB1757,2023-RS,H,2023-02-07,316,Second Reading referred to Rules,3
HB1758,2023-RS,H,2023-02-06,138,First Reading,1
HB1758,2023-RS,H,2023-02-06,138,Authored by Representative Manger,2
HB1758,2023-RS,H,2023-02-07,316,Second Reading referred to County and Municipal Government,3
HB1758,2023-RS,H,2023-03-02,443,"CR; Do Pass, amended by committee substitute County and Municipal Government Committee",4
HB1758,2023-RS,H,2023-03-14,663,General Order,5
HB1758,2023-RS,H,2023-03-14,663,Authored by Senator Montgomery (principal Senate author),6
HB1758,2023-RS,H,2023-03-14,663,"Third Reading, Measure passed:  Ayes: 86 Nays: 1",7
HB1758,2023-RS,H,2023-03-14,664,Referred for engrossment,8
HB1758,2023-RS,H,2023-03-20,705,"Engrossed, signed, to Senate",9
HB1758,2023-RS,S,2023-03-20,717,First Reading,10
HB1758,2023-RS,S,2023-03-29,864,Second Reading referred to General Government,11
HB1758,2023-RS,S,2023-04-13,948,Reported Do Pass as amended General Government committee; CR filed,12
HB1758,2023-RS,S,2023-04-25,1067,"General Order, Considered",13
HB1758,2023-RS,S,2023-04-25,1067,Measure passed:  Ayes: 28  Nays: 19,14
HB1758,2023-RS,S,2023-04-25,1067,Referred for engrossment,15
HB1758,2023-RS,S,2023-04-26,1089,Engrossed to House,16
HB1758,2023-RS,H,2023-04-26,1140,SA's received,17
HB1758,2023-RS,H,2023-05-08,1256,"SA's rejected, conference requested, conferees to be named later",18
HB1758,2023-RS,H,2023-05-16,1307,HC's named: Conference Committee on County and Municipal Government,19
HB1758,2023-RS,H,2023-05-17,1330,Naming of conferees rescinded,20
HB1758,2023-RS,S,2023-05-17,1231,"Conference granted, SCs named Montgomery, Garvin, Stewart, Rogers, Weaver, Seifried, Young",21
HB1758,2023-RS,H,2023-05-18,1336,HC's named: Conference Committee on County and Municipal Government,22
HB1758,2023-RS,H,2023-05-26,1426,CCR submitted; conferees unable to agree,23
HB1759,2023-RS,H,2023-02-06,138,First Reading,1
HB1759,2023-RS,H,2023-02-06,138,Authored by Representative Manger,2
HB1759,2023-RS,H,2023-02-07,316,Second Reading referred to Appropriations and Budget,3
HB1759,2023-RS,H,2023-02-07,,Referred to Appropriations and Budget Finance - Revenue and Taxation Subcommittee,4
HB1759,2023-RS,H,2023-02-14,,"Recommendation to the full committee; Do Pass, amended by committee substitute Appropriations and Budget Finance - Revenue and Taxation Subcommittee",5
HB1759,2023-RS,H,2023-02-20,374,"CR; Do Pass, amended by committee substitute Appropriations and Budget Committee",6
HB1759,2023-RS,H,2023-02-20,374,Authored by Senator Stanley (principal Senate author),7
HB1759,2023-RS,H,2023-02-27,407,General Order,8
HB1759,2023-RS,H,2023-02-27,407,"Third Reading, Measure passed:  Ayes: 94 Nays: 4",9
HB1759,2023-RS,H,2023-02-27,408,Referred for engrossment,10
HB1759,2023-RS,H,2023-02-28,415,"Engrossed, signed, to Senate",11
HB1759,2023-RS,S,2023-02-28,497,First Reading,12
HB1759,2023-RS,S,2023-03-23,841,Second Reading referred to Finance,13
HB1759,2023-RS,S,2023-04-10,916,Reported Do Pass as amended Finance committee; CR filed,14
HB1759,2023-RS,S,2023-04-10,916,Enacting clause stricken,15
HB1759,2023-RS,S,2023-04-19,1018,"General Order, Amended",16
HB1759,2023-RS,S,2023-04-19,1018,Enacting clause restored,17
HB1759,2023-RS,S,2023-04-19,1018,Amendment restored bill to engrossed version,18
HB1759,2023-RS,S,2023-04-19,1019,Measure passed:  Ayes: 46  Nays: 0,19
HB1759,2023-RS,S,2023-04-19,1019,"Engrossed measure signed, returned to House",20
HB1759,2023-RS,H,2023-04-19,1048,Referred for enrollment,21
HB1759,2023-RS,H,2023-04-20,1051,"Enrolled, signed, to Senate",22
HB1759,2023-RS,S,2023-04-20,1040,"Enrolled measure signed, returned to House",23
HB1759,2023-RS,H,2023-04-20,1076,Sent to Governor,24
HB1759,2023-RS,H,2023-04-26,1182,Approved by Governor 04/26/2023,25
HB1760,2023-RS,H,2023-02-06,138,First Reading,1
HB1760,2023-RS,H,2023-02-06,138,Authored by Representative Manger,2
HB1760,2023-RS,H,2023-02-07,316,Second Reading referred to Government Modernization and Technology,3
HB1761,2023-RS,H,2023-02-06,138,First Reading,1
HB1761,2023-RS,H,2023-02-06,138,Authored by Representative Manger,2
HB1761,2023-RS,H,2023-02-07,316,Second Reading referred to Common Education,3
HB1762,2023-RS,H,2023-02-06,138,First Reading,1
HB1762,2023-RS,H,2023-02-06,138,Authored by Representative Manger,2
HB1762,2023-RS,H,2023-02-07,316,Second Reading referred to Public Safety,3
HB1762,2023-RS,H,2023-02-22,394,"CR; Do Pass, amended by committee substitute Public Safety Committee",4
HB1762,2023-RS,H,2023-03-14,664,General Order,5
HB1762,2023-RS,H,2023-03-14,664,Coauthored by Representative(s) Dollens,6
HB1762,2023-RS,H,2023-03-14,664,Authored by Senator Paxton (principal Senate author),7
HB1762,2023-RS,H,2023-03-14,664,"Third Reading, Measure passed:  Ayes: 84 Nays: 0",8
HB1762,2023-RS,H,2023-03-14,664,Referred for engrossment,9
HB1762,2023-RS,H,2023-03-20,705,"Engrossed, signed, to Senate",10
HB1762,2023-RS,S,2023-03-20,717,First Reading,11
HB1762,2023-RS,S,2023-03-29,864,Second Reading referred to Public Safety Committee then to Appropriations Committee,12
HB1762,2023-RS,S,2023-04-06,907,Reported Do Pass Public Safety committee; CR filed,13
HB1762,2023-RS,S,2023-04-06,907,Referred to Appropriations,14
HB1762,2023-RS,S,2023-04-12,934,Withdrawn from Appropriations committee,15
HB1762,2023-RS,S,2023-04-12,,Placed on General Order,16
HB1763,2023-RS,H,2023-02-06,138,First Reading,1
HB1763,2023-RS,H,2023-02-06,138,Authored by Representative Manger,2
HB1763,2023-RS,H,2023-02-07,316,Second Reading referred to Rules,3
HB1764,2023-RS,H,2023-02-06,138,First Reading,1
HB1764,2023-RS,H,2023-02-06,138,Authored by Representative Manger,2
HB1764,2023-RS,H,2023-02-07,316,Second Reading referred to Rules,3
HB1765,2023-RS,H,2023-02-06,138,First Reading,1
HB1765,2023-RS,H,2023-02-06,138,Authored by Representative Manger,2
HB1765,2023-RS,H,2023-02-07,316,Second Reading referred to Rules,3
HB1766,2023-RS,H,2023-02-06,139,First Reading,1
HB1766,2023-RS,H,2023-02-06,139,Authored by Representative Manger,2
HB1766,2023-RS,H,2023-02-07,316,Second Reading referred to Rules,3
HB1767,2023-RS,H,2023-02-06,139,First Reading,1
HB1767,2023-RS,H,2023-02-06,139,Authored by Representative Manger,2
HB1767,2023-RS,H,2023-02-07,316,Second Reading referred to Rules,3
HB1768,2023-RS,H,2023-02-06,139,First Reading,1
HB1768,2023-RS,H,2023-02-06,139,Authored by Representative Gann,2
HB1768,2023-RS,H,2023-02-07,316,Second Reading referred to Elections and Ethics,3
HB1768,2023-RS,H,2023-02-14,357,CR; Do Pass Elections and Ethics Committee,4
HB1768,2023-RS,H,2023-03-08,564,General Order,5
HB1768,2023-RS,H,2023-03-08,564,Authored by Senator Dahm (principal Senate author),6
HB1768,2023-RS,H,2023-03-08,564,House Rule suspended,7
HB1768,2023-RS,H,2023-03-08,564,Amended,8
HB1768,2023-RS,H,2023-03-08,564,Title stricken,9
HB1768,2023-RS,H,2023-03-08,564,"Third Reading, Measure passed:  Ayes: 74 Nays: 19",10
HB1768,2023-RS,H,2023-03-08,564,Referred for engrossment,11
HB1768,2023-RS,H,2023-03-09,571,"Engrossed, signed, to Senate",12
HB1768,2023-RS,S,2023-03-09,643,First Reading,13
HB1768,2023-RS,S,2023-03-29,864,Second Reading referred to Judiciary,14
HB1768,2023-RS,S,2023-04-04,893,Coauthored by Senator Hamilton,15
HB1769,2023-RS,H,2023-02-06,139,First Reading,1
HB1769,2023-RS,H,2023-02-06,139,Authored by Representative Gann,2
HB1769,2023-RS,H,2023-02-07,316,Second Reading referred to Elections and Ethics,3
HB1770,2023-RS,H,2023-02-06,139,First Reading,1
HB1770,2023-RS,H,2023-02-06,139,Authored by Representative Hasenbeck,2
HB1770,2023-RS,H,2023-02-07,316,Second Reading referred to Rules,3
HB1770,2023-RS,H,2023-02-20,371,Withdrawn from Rules Committee,4
HB1770,2023-RS,H,2023-02-20,371,Referred to Common Education,5
HB1770,2023-RS,H,2023-03-01,433,CR; Do Pass Common Education Committee,6
HB1770,2023-RS,H,2023-03-01,433,Coauthored by Representative(s) Caldwell (Chad),7
HB1770,2023-RS,H,2023-03-01,433,Authored by Senator Bergstrom (principal Senate author),8
HB1770,2023-RS,H,2023-03-22,838,General Order,9
HB1770,2023-RS,H,2023-03-22,838,House Rule suspended,10
HB1770,2023-RS,H,2023-03-22,838,Amended by floor substitute,11
HB1770,2023-RS,H,2023-03-22,838,Emergency removed,12
HB1770,2023-RS,H,2023-03-22,838,Title stricken,13
HB1770,2023-RS,H,2023-03-22,839,"Third Reading, Measure passed:  Ayes: 77 Nays: 16",14
HB1770,2023-RS,H,2023-03-22,839,Referred for engrossment,15
HB1770,2023-RS,H,2023-03-23,867,"Engrossed, signed, to Senate",16
HB1770,2023-RS,S,2023-03-23,834,First Reading,17
HB1770,2023-RS,S,2023-03-30,872,Second Reading referred to Education Committee then to Appropriations Committee,18
HB1771,2023-RS,H,2023-02-06,139,First Reading,1
HB1771,2023-RS,H,2023-02-06,139,Authored by Representative Kane,2
HB1771,2023-RS,H,2023-02-07,316,Second Reading referred to Common Education,3
HB1772,2023-RS,H,2023-02-06,139,First Reading,1
HB1772,2023-RS,H,2023-02-06,139,Authored by Representative Kane,2
HB1772,2023-RS,H,2023-02-07,316,Second Reading referred to Agriculture,3
HB1772,2023-RS,H,2023-02-14,357,CR; Do Pass Agriculture Committee,4
HB1772,2023-RS,H,2023-02-14,357,Authored by Senator Daniels (principal Senate author),5
HB1772,2023-RS,H,2023-03-07,501,General Order,6
HB1772,2023-RS,H,2023-03-07,501,"Coauthored by Representative(s) Maynard, Duel, Hays, George, Cantrell, Tedford, Staires",7
HB1772,2023-RS,H,2023-03-07,501,"Third Reading, Measure passed:  Ayes: 94 Nays: 0",8
HB1772,2023-RS,H,2023-03-07,501,Referred for engrossment,9
HB1772,2023-RS,H,2023-03-07,508,"Engrossed, signed, to Senate",10
HB1772,2023-RS,S,2023-03-07,585,First Reading,11
HB1772,2023-RS,S,2023-03-23,841,Second Reading referred to Business and Commerce,12
HB1772,2023-RS,S,2023-04-10,914,Reported Do Pass Business and Commerce committee; CR filed,13
HB1772,2023-RS,S,2023-04-18,968,"General Order, Considered",14
HB1772,2023-RS,S,2023-04-18,969,Measure passed:  Ayes: 40  Nays: 3,15
HB1772,2023-RS,S,2023-04-18,969,"Engrossed measure signed, returned to House",16
HB1772,2023-RS,H,2023-04-18,1003,Referred for enrollment,17
HB1772,2023-RS,H,2023-04-19,1019,"Enrolled, signed, to Senate",18
HB1772,2023-RS,S,2023-04-19,1020,"Enrolled measure signed, returned to House",19
HB1772,2023-RS,H,2023-04-19,1048,Sent to Governor,20
HB1772,2023-RS,H,2023-04-24,1105,Approved by Governor 04/21/2023,21
HB1773,2023-RS,H,2023-02-06,139,First Reading,1
HB1773,2023-RS,H,2023-02-06,139,Authored by Representative Hasenbeck,2
HB1773,2023-RS,H,2023-02-07,317,Second Reading referred to Rules,3
HB1774,2023-RS,H,2023-02-06,139,First Reading,1
HB1774,2023-RS,H,2023-02-06,139,Authored by Representative Williams,2
HB1774,2023-RS,H,2023-02-07,317,Second Reading referred to General Government,3
HB1774,2023-RS,H,2023-02-14,357,CR; Do Pass General Government Committee,4
HB1774,2023-RS,H,2023-03-13,649,General Order,5
HB1774,2023-RS,H,2023-03-13,649,Authored by Senator Bullard (principal Senate author),6
HB1774,2023-RS,H,2023-03-13,650,House Rule suspended,7
HB1774,2023-RS,H,2023-03-13,650,Amended by floor substitute,8
HB1774,2023-RS,H,2023-03-13,650,"Third Reading, Measure passed:  Ayes: 90 Nays: 0",9
HB1774,2023-RS,H,2023-03-13,650,Referred for engrossment,10
HB1774,2023-RS,H,2023-03-14,655,"Engrossed, signed, to Senate",11
HB1774,2023-RS,S,2023-03-14,687,First Reading,12
HB1774,2023-RS,S,2023-03-14,693,Coauthored by Representative Wolfley,13
HB1774,2023-RS,S,2023-03-29,864,Second Reading referred to Tourism and Wildlife Committee then to Appropriations Committee,14
HB1774,2023-RS,S,2023-04-03,884,"Reported Do Pass, amended by committee substitute Tourism and Wildlife committee; CR filed",15
HB1774,2023-RS,S,2023-04-03,884,Referred to Appropriations,16
HB1774,2023-RS,S,2023-04-12,934,Withdrawn from Appropriations committee,17
HB1774,2023-RS,S,2023-04-12,,Placed on General Order,18
HB1774,2023-RS,S,2023-04-27,1153,"General Order, Amended by Floor Substitute",19
HB1774,2023-RS,S,2023-04-27,1154,Measure passed:  Ayes: 43  Nays: 4,20
HB1774,2023-RS,S,2023-04-27,1154,Referred for engrossment,21
HB1774,2023-RS,S,2023-05-01,1167,Engrossed to House,22
HB1774,2023-RS,H,2023-05-01,1236,SA's received,23
HB1774,2023-RS,H,2023-05-23,1361,"SA's read, adopted",24
HB1774,2023-RS,H,2023-05-23,1361,"Fourth Reading, Measure passed:  Ayes: 79  Nays: 9",25
HB1774,2023-RS,H,2023-05-23,1362,Referred for enrollment,26
HB1774,2023-RS,H,2023-05-24,1365,"Enrolled, signed, to Senate",27
HB1774,2023-RS,S,2023-05-24,1303,"Enrolled measure signed, returned to House",28
HB1774,2023-RS,H,2023-05-24,1370,Sent to Governor,29
HB1774,2023-RS,H,2023-05-26,1429,Approved by Governor 06/07/2023,30
HB1775,2023-RS,H,2023-02-06,139,First Reading,1
HB1775,2023-RS,H,2023-02-06,139,Authored by Representative Williams,2
HB1775,2023-RS,H,2023-02-07,317,Second Reading referred to Appropriations and Budget,3
HB1775,2023-RS,H,2023-02-07,,Referred to Appropriations and Budget General Government Subcommittee,4
HB1776,2023-RS,H,2023-02-06,140,First Reading,1
HB1776,2023-RS,H,2023-02-06,140,Authored by Representative Hilbert,2
HB1776,2023-RS,H,2023-02-07,317,Second Reading referred to General Government,3
HB1776,2023-RS,H,2023-02-14,357,CR; Do Pass General Government Committee,4
HB1776,2023-RS,H,2023-02-14,357,Authored by Senator Pugh (principal Senate author),5
HB1776,2023-RS,H,2023-02-27,412,Remove Representative Hilbert as principal House author and substitute with Representative Townley,6
HB1776,2023-RS,H,2023-02-27,412,Remove Representative Townley as principal House author and substitute with Representative Hilbert,7
HB1776,2023-RS,H,2023-03-08,563,General Order,8
HB1776,2023-RS,H,2023-03-08,563,House Rule suspended,9
HB1776,2023-RS,H,2023-03-08,563,Amended by floor substitute,10
HB1776,2023-RS,H,2023-03-08,563,Title stricken,11
HB1776,2023-RS,H,2023-03-08,563,"Third Reading, Measure and Emergency passed:  Ayes: 92 Nays: 0",12
HB1776,2023-RS,H,2023-03-08,563,Referred for engrossment,13
HB1776,2023-RS,H,2023-03-09,571,"Engrossed, signed, to Senate",14
HB1776,2023-RS,S,2023-03-09,643,First Reading,15
HB1776,2023-RS,S,2023-03-29,864,Second Reading referred to General Government Committee then to Appropriations Committee,16
HB1776,2023-RS,S,2023-04-06,909,Reported Do Pass as amended General Government committee; CR filed,17
HB1776,2023-RS,S,2023-04-06,909,Enacting clause stricken,18
HB1776,2023-RS,S,2023-04-06,909,Referred to Appropriations,19
HB1776,2023-RS,S,2023-04-12,937,Reported Do Pass Appropriations committee; CR filed,20
HB1777,2023-RS,H,2023-02-06,140,First Reading,1
HB1777,2023-RS,H,2023-02-06,140,Authored by Representative Williams,2
HB1777,2023-RS,H,2023-02-06,140,Authored by Senator Thompson (Roger) (principal Senate author),3
HB1777,2023-RS,H,2023-02-07,317,Second Reading referred to Appropriations and Budget,4
HB1777,2023-RS,H,2023-02-07,,Referred to Appropriations and Budget Judiciary Subcommittee,5
HB1777,2023-RS,H,2023-02-28,,"Recommendation to the full committee; Do Pass, amended by committee substitute Appropriations and Budget Judiciary Subcommittee",6
HB1777,2023-RS,H,2023-03-06,490,"CR; Do Pass, amended by committee substitute Appropriations and Budget Committee",7
HB1777,2023-RS,H,2023-03-06,490,Title stricken,8
HB1777,2023-RS,H,2023-03-14,671,General Order,9
HB1777,2023-RS,H,2023-03-14,671,Amended by floor substitute,10
HB1777,2023-RS,H,2023-03-14,671,Emergency added,11
HB1777,2023-RS,H,2023-03-14,671,Title stricken,12
HB1777,2023-RS,H,2023-03-14,672,"Third Reading, Measure and Emergency passed:  Ayes: 82 Nays: 1",13
HB1777,2023-RS,H,2023-03-14,672,Referred for engrossment,14
HB1777,2023-RS,H,2023-03-20,705,"Engrossed, signed, to Senate",15
HB1777,2023-RS,S,2023-03-20,717,First Reading,16
HB1777,2023-RS,S,2023-03-29,864,Second Reading referred to Judiciary Committee then to Appropriations Committee,17
HB1778,2023-RS,H,2023-02-06,140,First Reading,1
HB1778,2023-RS,H,2023-02-06,140,Authored by Representative Williams,2
HB1778,2023-RS,H,2023-02-07,317,Second Reading referred to Judiciary - Civil,3
HB1779,2023-RS,H,2023-02-06,140,First Reading,1
HB1779,2023-RS,H,2023-02-06,140,Authored by Representative Williams,2
HB1779,2023-RS,H,2023-02-07,317,Second Reading referred to Higher Education and Career Tech,3
HB1780,2023-RS,H,2023-02-06,141,First Reading,1
HB1780,2023-RS,H,2023-02-06,141,Authored by Representative Williams,2
HB1780,2023-RS,H,2023-02-07,317,Second Reading referred to Common Education,3
HB1780,2023-RS,H,2023-02-16,363,Withdrawn from Common Education Committee,4
HB1780,2023-RS,H,2023-02-16,363,Referred to Rules,5
HB1781,2023-RS,H,2023-02-06,141,First Reading,1
HB1781,2023-RS,H,2023-02-06,141,Authored by Representative Williams,2
HB1781,2023-RS,H,2023-02-07,317,Second Reading referred to Judiciary - Civil,3
HB1782,2023-RS,H,2023-02-06,141,First Reading,1
HB1782,2023-RS,H,2023-02-06,141,Authored by Representative Williams,2
HB1782,2023-RS,H,2023-02-07,317,Second Reading referred to Public Safety,3
HB1783,2023-RS,H,2023-02-06,141,First Reading,1
HB1783,2023-RS,H,2023-02-06,141,Authored by Representative Williams,2
HB1783,2023-RS,H,2023-02-07,317,Second Reading referred to Rules,3
HB1784,2023-RS,H,2023-02-06,141,First Reading,1
HB1784,2023-RS,H,2023-02-06,141,Authored by Representative Williams,2
HB1784,2023-RS,H,2023-02-06,296,Remove Representative Williams as principal House author and substitute with Representative Martinez,3
HB1784,2023-RS,H,2023-02-07,317,Second Reading referred to Rules,4
HB1784,2023-RS,H,2023-02-16,364,Withdrawn from Rules Committee,5
HB1784,2023-RS,H,2023-02-16,364,Referred to Government Modernization and Technology,6
HB1784,2023-RS,H,2023-02-21,383,CR; Do Pass Government Modernization and Technology Committee,7
HB1784,2023-RS,H,2023-02-21,383,Coauthored by Representative(s) Williams,8
HB1785,2023-RS,H,2023-02-06,141,First Reading,1
HB1785,2023-RS,H,2023-02-06,141,Authored by Representative Williams,2
HB1785,2023-RS,H,2023-02-06,296,Remove Representative Williams as principal House author and substitute with Representative Martinez,3
HB1785,2023-RS,H,2023-02-07,317,Second Reading referred to Rules,4
HB1785,2023-RS,H,2023-02-16,364,Withdrawn from Rules Committee,5
HB1785,2023-RS,H,2023-02-16,364,Referred to Appropriations and Budget,6
HB1785,2023-RS,H,2023-02-23,401,"CR; Do Pass, amended by committee substitute Appropriations and Budget Committee",7
HB1785,2023-RS,H,2023-02-23,401,Coauthored by Representative(s) Williams,8
HB1785,2023-RS,H,2023-03-08,532,General Order,9
HB1785,2023-RS,H,2023-03-08,532,Authored by Senator Pugh (principal Senate author),10
HB1785,2023-RS,H,2023-03-08,532,"Third Reading, Measure passed:  Ayes: 93 Nays: 0",11
HB1785,2023-RS,H,2023-03-08,533,Referred for engrossment,12
HB1785,2023-RS,H,2023-03-08,551,"Engrossed, signed, to Senate",13
HB1785,2023-RS,S,2023-03-08,618,First Reading,14
HB1785,2023-RS,S,2023-03-23,841,Second Reading referred to Public Safety,15
HB1785,2023-RS,S,2023-04-06,905,Reported Do Pass Public Safety committee; CR filed,16
HB1785,2023-RS,S,2023-04-18,971,"General Order, Considered",17
HB1785,2023-RS,S,2023-04-18,972,Measure passed:  Ayes: 45  Nays: 0,18
HB1785,2023-RS,S,2023-04-18,972,"Engrossed measure signed, returned to House",19
HB1785,2023-RS,H,2023-04-18,1016,Referred for enrollment,20
HB1785,2023-RS,H,2023-04-19,1019,"Enrolled, signed, to Senate",21
HB1785,2023-RS,S,2023-04-19,1020,"Enrolled measure signed, returned to House",22
HB1785,2023-RS,H,2023-04-19,1048,Sent to Governor,23
HB1785,2023-RS,H,2023-04-24,1105,Approved by Governor 04/21/2023,24
HB1786,2023-RS,H,2023-02-06,141,First Reading,1
HB1786,2023-RS,H,2023-02-06,141,Authored by Representative Williams,2
HB1786,2023-RS,H,2023-02-07,317,Second Reading referred to Rules,3
HB1787,2023-RS,H,2023-02-06,142,First Reading,1
HB1787,2023-RS,H,2023-02-06,142,Authored by Representative Williams,2
HB1787,2023-RS,H,2023-02-07,317,Second Reading referred to Rules,3
HB1788,2023-RS,H,2023-02-06,142,First Reading,1
HB1788,2023-RS,H,2023-02-06,142,Authored by Representative Williams,2
HB1788,2023-RS,H,2023-02-06,296,Remove Representative Williams as principal House author and substitute with Representative Maynard,3
HB1788,2023-RS,H,2023-02-07,317,Second Reading referred to Appropriations and Budget,4
HB1788,2023-RS,H,2023-02-07,,Referred to Appropriations and Budget Finance - Revenue and Taxation Subcommittee,5
HB1789,2023-RS,H,2023-02-06,142,First Reading,1
HB1789,2023-RS,H,2023-02-06,142,Authored by Representative Williams,2
HB1789,2023-RS,H,2023-02-06,296,Remove Representative Williams as principal House author and substitute with Representative Banning,3
HB1789,2023-RS,H,2023-02-07,317,Second Reading referred to Public Safety,4
HB1789,2023-RS,H,2023-02-28,421,CR; Do Pass Public Safety Committee,5
HB1789,2023-RS,H,2023-02-28,421,Coauthored by Representative(s) Williams,6
HB1789,2023-RS,H,2023-02-28,421,Authored by Senator Dahm (principal Senate author),7
HB1789,2023-RS,H,2023-03-23,877,General Order,8
HB1789,2023-RS,H,2023-03-23,877,Amended,9
HB1789,2023-RS,H,2023-03-23,877,"Third Reading, Measure passed:  Ayes: 76 Nays: 18",10
HB1789,2023-RS,H,2023-03-23,877,Referred for engrossment,11
HB1789,2023-RS,H,2023-03-27,910,"Engrossed, signed, to Senate",12
HB1789,2023-RS,S,2023-03-27,850,First Reading,13
HB1789,2023-RS,S,2023-03-30,872,Second Reading referred to Public Safety,14
HB1789,2023-RS,S,2023-04-13,945,Reported Do Pass Public Safety committee; CR filed,15
HB1789,2023-RS,S,2023-04-26,1116,"General Order, Considered",16
HB1789,2023-RS,S,2023-04-26,1117,Measure passed:  Ayes: 40  Nays: 8,17
HB1789,2023-RS,S,2023-04-26,1117,"Engrossed measure signed, returned to House",18
HB1789,2023-RS,S,2023-04-26,1123,Coauthored by Senator Bullard,19
HB1789,2023-RS,S,2023-04-26,1123,Coauthored by Senator Stephens,20
HB1789,2023-RS,S,2023-04-26,1123,Coauthored by Senator Jett,21
HB1789,2023-RS,H,2023-04-26,1152,Referred for enrollment,22
HB1789,2023-RS,H,2023-04-27,1187,"Enrolled, signed, to Senate",23
HB1789,2023-RS,S,2023-04-27,1164,"Enrolled measure signed, returned to House",24
HB1789,2023-RS,H,2023-04-27,1219,Sent to Governor,25
HB1789,2023-RS,H,2023-05-02,1243,Approved by Governor 05/02/2023,26
HB1790,2023-RS,H,2023-02-06,142,First Reading,1
HB1790,2023-RS,H,2023-02-06,142,Authored by Representative Williams,2
HB1790,2023-RS,H,2023-02-06,296,Remove Representative Williams as principal House author and substitute with Representative Banning,3
HB1790,2023-RS,H,2023-02-07,317,Second Reading referred to Appropriations and Budget,4
HB1790,2023-RS,H,2023-02-07,,Referred to Appropriations and Budget General Government Subcommittee,5
HB1791,2023-RS,H,2023-02-06,142,First Reading,1
HB1791,2023-RS,H,2023-02-06,142,Authored by Representative Osburn,2
HB1791,2023-RS,H,2023-02-07,317,Second Reading referred to Judiciary - Civil,3
HB1791,2023-RS,H,2023-03-06,490,"CR; Do Pass, amended by committee substitute Judiciary - Civil Committee",4
HB1791,2023-RS,H,2023-03-06,490,Authored by Senator Rosino (principal Senate author),5
