roll_call_id,people_id,vote,vote_desc
1458570,10657,4,Absent
1458570,10772,2,Nay
1458570,11831,1,Yea
1458570,11991,2,Nay
1458570,12101,1,Yea
1458570,12159,1,Yea
1458570,12186,1,Yea
1458570,12236,4,Absent
1458570,12464,2,Nay
1458570,12468,1,Yea
1458570,12470,2,Nay
1458570,12483,1,Yea
1458570,14940,1,Yea
1458570,14959,1,Yea
1458570,14966,1,Yea
1458570,14968,1,Yea
1458570,14972,1,Yea
1458570,14973,1,Yea
1458570,16337,1,Yea
1458570,16339,1,Yea
1458570,16381,1,Yea
1458570,16902,1,Yea
1458570,16924,2,Nay
1458570,16963,1,Yea
1458570,18685,1,Yea
1458570,20017,1,Yea
1458570,20405,1,Yea
1458570,20838,1,Yea
1458570,21699,1,Yea
1458570,22172,1,Yea
1458570,23201,1,Yea
1458570,23293,1,Yea
1458570,23946,1,Yea
1458570,24308,1,Yea
1458570,24309,1,Yea
1458571,10661,3,NV
1458571,10662,1,Yea
1458571,10667,1,Yea
1458571,11360,1,Yea
1458571,12108,1,Yea
1458571,12110,1,Yea
1458571,12578,1,Yea
1458571,12719,1,Yea
1458571,14938,2,Nay
1458571,14942,1,Yea
1458571,14943,1,Yea
1458571,14948,1,Yea
1458571,14954,1,Yea
1458571,14955,1,Yea
1458571,14957,1,Yea
1458571,14965,1,Yea
1458571,16335,1,Yea
1458571,16336,1,Yea
1458571,16338,1,Yea
1458571,16352,1,Yea
1458571,16380,1,Yea
1458571,16898,1,Yea
1458571,16900,1,Yea
1458571,16907,1,Yea
1458571,16909,1,Yea
1458571,16911,1,Yea
1458571,16912,3,NV
1458571,16916,1,Yea
1458571,16917,3,NV
1458571,16919,1,Yea
1458571,16925,2,Nay
1458571,16926,1,Yea
1458571,17040,1,Yea
1458571,18006,3,NV
1458571,18008,1,Yea
1458571,18010,1,Yea
1458571,18012,1,Yea
1458571,18014,1,Yea
1458571,18015,1,Yea
1458571,18016,1,Yea
1458571,18017,1,Yea
1458571,18018,1,Yea
1458571,18019,1,Yea
1458571,18020,1,Yea
1458571,18025,1,Yea
1458571,18683,1,Yea
1458571,18684,1,Yea
1458571,19943,1,Yea
1458571,20742,1,Yea
1458571,20762,2,Nay
1458571,20763,1,Yea
1458571,20764,1,Yea
1458571,20765,1,Yea
1458571,20768,2,Nay
1458571,20769,1,Yea
1458571,20770,2,Nay
1458571,20776,2,Nay
1458571,20779,2,Nay
1458571,20781,2,Nay
1458571,20783,1,Yea
1458571,21594,2,Nay
1458571,21628,1,Yea
1458571,21629,2,Nay
1458571,21766,1,Yea
1458571,21767,1,Yea
1458571,21768,1,Yea
1458571,21894,1,Yea
1458571,21978,1,Yea
1458571,22170,1,Yea
1458571,22171,1,Yea
1458571,22202,1,Yea
1458571,22203,1,Yea
1458571,22204,1,Yea
1458571,22205,1,Yea
1458571,23377,1,Yea
1458571,23640,1,Yea
1458571,23884,1,Yea
1458571,23885,1,Yea
1458571,23886,1,Yea
1458571,23887,1,Yea
1458571,23888,1,Yea
1458571,23947,3,NV
1458571,23981,1,Yea
1458571,23985,1,Yea
1458571,23990,1,Yea
1458571,23991,1,Yea
1458571,24170,1,Yea
1458571,24171,1,Yea
1458571,24172,1,Yea
1458571,24173,1,Yea
1458571,24174,1,Yea
1458571,24175,1,Yea
1458571,24176,1,Yea
1458571,24177,1,Yea
1458571,24178,1,Yea
1458571,24179,2,Nay
1458571,24180,1,Yea
1458571,24181,1,Yea
1458571,24372,1,Yea
1458571,24615,1,Yea
1458575,10661,1,Yea
1458575,10662,1,Yea
1458575,10667,1,Yea
1458575,11360,1,Yea
1458575,12108,1,Yea
1458575,12110,1,Yea
1458575,12578,1,Yea
1458575,12719,1,Yea
1458575,14938,1,Yea
1458575,14942,1,Yea
1458575,14943,1,Yea
1458575,14948,1,Yea
1458575,14954,1,Yea
1458575,14955,1,Yea
1458575,14957,1,Yea
1458575,14965,1,Yea
1458575,16335,1,Yea
1458575,16336,1,Yea
1458575,16338,1,Yea
1458575,16352,1,Yea
1458575,16380,1,Yea
1458575,16898,1,Yea
1458575,16900,1,Yea
1458575,16907,1,Yea
1458575,16909,1,Yea
1458575,16911,1,Yea
1458575,16912,1,Yea
1458575,16916,1,Yea
1458575,16917,1,Yea
1458575,16919,1,Yea
1458575,16925,3,NV
1458575,16926,1,Yea
1458575,17040,1,Yea
1458575,18006,1,Yea
1458575,18008,1,Yea
1458575,18010,1,Yea
1458575,18012,1,Yea
1458575,18014,1,Yea
1458575,18015,1,Yea
1458575,18016,1,Yea
1458575,18017,1,Yea
1458575,18018,1,Yea
1458575,18019,1,Yea
1458575,18020,1,Yea
1458575,18025,1,Yea
1458575,18683,1,Yea
1458575,18684,1,Yea
1458575,19943,1,Yea
1458575,20742,1,Yea
1458575,20762,1,Yea
1458575,20763,1,Yea
1458575,20764,1,Yea
1458575,20765,1,Yea
1458575,20768,1,Yea
1458575,20769,1,Yea
1458575,20770,3,NV
1458575,20776,1,Yea
1458575,20779,1,Yea
1458575,20781,1,Yea
1458575,20783,1,Yea
1458575,21594,1,Yea
1458575,21628,1,Yea
1458575,21629,1,Yea
1458575,21766,1,Yea
1458575,21767,1,Yea
1458575,21768,1,Yea
1458575,21894,1,Yea
1458575,21978,1,Yea
1458575,22170,1,Yea
1458575,22171,1,Yea
1458575,22202,1,Yea
1458575,22203,1,Yea
1458575,22204,1,Yea
1458575,22205,1,Yea
1458575,23377,1,Yea
1458575,23640,1,Yea
1458575,23884,1,Yea
1458575,23885,1,Yea
1458575,23886,1,Yea
1458575,23887,1,Yea
1458575,23888,1,Yea
1458575,23947,1,Yea
1458575,23981,1,Yea
1458575,23985,1,Yea
1458575,23990,1,Yea
1458575,23991,1,Yea
1458575,24170,1,Yea
1458575,24171,1,Yea
1458575,24172,1,Yea
1458575,24173,1,Yea
1458575,24174,1,Yea
1458575,24175,1,Yea
1458575,24176,1,Yea
1458575,24177,1,Yea
1458575,24178,1,Yea
1458575,24179,1,Yea
1458575,24180,1,Yea
1458575,24181,1,Yea
1458575,24372,1,Yea
1458575,24615,1,Yea
1458576,10657,4,Absent
1458576,10772,1,Yea
1458576,11831,1,Yea
1458576,11991,4,Absent
1458576,12101,1,Yea
1458576,12159,1,Yea
1458576,12186,1,Yea
1458576,12236,4,Absent
1458576,12464,1,Yea
1458576,12468,1,Yea
1458576,12470,1,Yea
1458576,12483,1,Yea
1458576,14940,3,NV
1458576,14959,1,Yea
1458576,14966,4,Absent
1458576,14968,4,Absent
1458576,14972,1,Yea
1458576,14973,1,Yea
1458576,16337,1,Yea
1458576,16339,1,Yea
1458576,16381,1,Yea
1458576,16902,4,Absent
1458576,16924,4,Absent
1458576,16963,1,Yea
1458576,18685,1,Yea
1458576,20017,1,Yea
1458576,20405,1,Yea
1458576,20838,1,Yea
1458576,21699,1,Yea
1458576,22172,1,Yea
1458576,23201,1,Yea
1458576,23293,1,Yea
1458576,23946,1,Yea
1458576,24308,1,Yea
1458576,24309,1,Yea
1458582,10661,3,NV
1458582,10662,1,Yea
1458582,10667,1,Yea
1458582,11360,1,Yea
1458582,12108,1,Yea
1458582,12110,1,Yea
1458582,12578,1,Yea
1458582,12719,1,Yea
1458582,14938,2,Nay
1458582,14942,1,Yea
1458582,14943,1,Yea
1458582,14948,1,Yea
1458582,14954,1,Yea
1458582,14955,1,Yea
1458582,14957,1,Yea
1458582,14965,1,Yea
1458582,16335,1,Yea
1458582,16336,1,Yea
1458582,16338,1,Yea
1458582,16352,1,Yea
1458582,16380,1,Yea
1458582,16898,1,Yea
1458582,16900,1,Yea
1458582,16907,1,Yea
1458582,16909,1,Yea
1458582,16911,1,Yea
1458582,16912,3,NV
1458582,16916,1,Yea
1458582,16917,3,NV
1458582,16919,1,Yea
1458582,16925,3,NV
1458582,16926,1,Yea
1458582,17040,1,Yea
1458582,18006,1,Yea
1458582,18008,1,Yea
1458582,18010,1,Yea
1458582,18012,1,Yea
1458582,18014,1,Yea
1458582,18015,1,Yea
1458582,18016,1,Yea
1458582,18017,1,Yea
1458582,18018,1,Yea
1458582,18019,1,Yea
1458582,18020,1,Yea
1458582,18025,1,Yea
1458582,18683,1,Yea
1458582,18684,1,Yea
1458582,19943,1,Yea
1458582,20742,1,Yea
1458582,20762,2,Nay
1458582,20763,1,Yea
1458582,20764,1,Yea
1458582,20765,1,Yea
1458582,20768,2,Nay
1458582,20769,1,Yea
1458582,20770,2,Nay
1458582,20776,2,Nay
1458582,20779,2,Nay
1458582,20781,2,Nay
1458582,20783,1,Yea
1458582,21594,2,Nay
1458582,21628,1,Yea
1458582,21629,2,Nay
1458582,21766,1,Yea
1458582,21767,1,Yea
1458582,21768,1,Yea
1458582,21894,1,Yea
1458582,21978,1,Yea
1458582,22170,1,Yea
1458582,22171,1,Yea
1458582,22202,1,Yea
1458582,22203,1,Yea
1458582,22204,1,Yea
1458582,22205,1,Yea
1458582,23377,1,Yea
1458582,23640,1,Yea
1458582,23884,1,Yea
1458582,23885,1,Yea
1458582,23886,1,Yea
1458582,23887,1,Yea
1458582,23888,1,Yea
1458582,23947,1,Yea
1458582,23981,1,Yea
1458582,23985,1,Yea
1458582,23990,1,Yea
1458582,23991,1,Yea
1458582,24170,1,Yea
1458582,24171,1,Yea
1458582,24172,1,Yea
1458582,24173,1,Yea
1458582,24174,1,Yea
1458582,24175,1,Yea
1458582,24176,1,Yea
1458582,24177,1,Yea
1458582,24178,1,Yea
1458582,24179,2,Nay
1458582,24180,1,Yea
1458582,24181,1,Yea
1458582,24372,1,Yea
1458582,24615,1,Yea
1458583,10657,4,Absent
1458583,10772,2,Nay
1458583,11831,1,Yea
1458583,11991,4,Absent
1458583,12101,1,Yea
1458583,12159,1,Yea
1458583,12186,1,Yea
1458583,12236,4,Absent
1458583,12464,2,Nay
1458583,12468,1,Yea
1458583,12470,2,Nay
1458583,12483,1,Yea
1458583,14940,1,Yea
1458583,14959,1,Yea
1458583,14966,1,Yea
1458583,14968,1,Yea
1458583,14972,1,Yea
1458583,14973,1,Yea
1458583,16337,1,Yea
1458583,16339,1,Yea
1458583,16381,1,Yea
1458583,16902,1,Yea
1458583,16924,2,Nay
1458583,16963,1,Yea
1458583,18685,1,Yea
1458583,20017,1,Yea
1458583,20405,1,Yea
1458583,20838,1,Yea
1458583,21699,1,Yea
1458583,22172,1,Yea
1458583,23201,1,Yea
1458583,23293,1,Yea
1458583,23946,1,Yea
1458583,24308,1,Yea
1458583,24309,1,Yea
1458584,10657,4,Absent
1458584,10772,1,Yea
1458584,11831,1,Yea
1458584,11991,1,Yea
1458584,12101,1,Yea
1458584,12159,1,Yea
1458584,12186,1,Yea
1458584,12236,4,Absent
1458584,12464,1,Yea
1458584,12468,1,Yea
1458584,12470,1,Yea
1458584,12483,1,Yea
1458584,14940,1,Yea
1458584,14959,1,Yea
1458584,14966,1,Yea
1458584,14968,1,Yea
1458584,14972,1,Yea
1458584,14973,1,Yea
1458584,16337,1,Yea
1458584,16339,1,Yea
1458584,16381,1,Yea
1458584,16902,4,Absent
1458584,16924,4,Absent
1458584,16963,1,Yea
1458584,18685,1,Yea
1458584,20017,1,Yea
1458584,20405,1,Yea
1458584,20838,1,Yea
1458584,21699,1,Yea
1458584,22172,1,Yea
1458584,23201,1,Yea
1458584,23293,1,Yea
1458584,23946,1,Yea
1458584,24308,1,Yea
1458584,24309,1,Yea
1458585,10661,1,Yea
1458585,10662,1,Yea
1458585,10667,1,Yea
1458585,11360,1,Yea
1458585,12108,1,Yea
1458585,12110,1,Yea
1458585,12578,1,Yea
1458585,12719,1,Yea
1458585,14938,1,Yea
