bill_id,date,chamber,sequence,action
1882823,2024-06-19,Senate,3,"Read the third time and adopted."
1882826,2024-06-14,House,1,Filed
1882826,2024-06-17,House,2,"Read the first time, rules suspended, read the second time and referred to the Committee on REVENUE & TAXATION- HOUSE"
1882826,2024-06-17,House,3,"Returned by the Committee Do Pass"
1882826,2024-06-18,House,4,"Read the third time and passed and ordered transmitted to the Senate."
1882826,2024-06-18,Senate,5,"Received from the House."
1882826,2024-06-18,Senate,6,"Read first time, rules suspended, read second time, referred to REVENUE & TAX - SENATE"
1882826,2024-06-18,Senate,7,"Returned by the Committee, with the recommendation that it Do Pass"
1882826,2024-06-19,Senate,8,"Read the third time and passed."
1882826,2024-06-19,Senate,9,"Returned to the House as passed."
1882826,2024-06-19,House,10,"TO BE ENROLLED"
1882826,2024-06-19,House,11,"Correctly enrolled and ordered transmitted to the Governor's Office."
1882826,2024-06-19,House,12,"Notification that HB1002 is now Act 3"
1882830,2024-06-19,Senate,1,Filed
1882830,2024-06-19,Senate,2,"Read the first time, rules suspended, read the second time and placed on the calendar."
1882830,2024-06-19,Senate,3,"Rules suspended."
1882830,2024-06-19,Senate,4,"Read the third time and adopted."
1882836,2024-06-14,House,1,Filed
1882836,2024-06-17,House,2,"Read the first time, rules suspended, read the second time and referred to the Committee on HOUSE MANAGEMENT"
1882836,2024-06-18,House,3,"Returned by the Committee Do Pass"
1882836,2024-06-19,House,4,"READ AND ADOPTED."
1882840,2024-06-14,House,1,Filed
1882840,2024-06-17,House,2,"Read the first time, rules suspended, read the second time and referred to the Committee on REVENUE & TAXATION- HOUSE"
1882840,2024-06-17,House,3,"Returned by the Committee Do Pass"
1882840,2024-06-18,House,4,"Read the third time and passed and ordered transmitted to the Senate."
1882840,2024-06-18,House,5,"EMERGENCY CLAUSE ADOPTED"
1882840,2024-06-18,Senate,6,"Received from the House."
1882840,2024-06-18,Senate,7,"Read first time, rules suspended, read second time, referred to REVENUE & TAX - SENATE"
1882840,2024-06-18,Senate,8,"Returned by the Committee, with the recommendation that it Do Pass"
1882840,2024-06-19,Senate,9,"Read the third time and passed."
1882840,2024-06-19,Senate,10,"EMERGENCY CLAUSE ADOPTED"
1882840,2024-06-19,Senate,11,"Returned to the House as passed."
1882840,2024-06-19,House,12,"TO BE ENROLLED"
1882840,2024-06-19,House,13,"Correctly enrolled and ordered transmitted to the Governor's Office."
1882840,2024-06-19,House,14,"Notification that HB1001 is now Act 4"
