bill_id,session_id,bill_number,status,status_desc,status_date,title,description,committee_id,committee,last_action_date,last_action,url,state_link
1642152,2004,HB1001,4,Passed,2023-01-23,"An Act For The Arkansas House Of Representatives Of The Ninety-fourth General Assembly Appropriation For The 2022-2023 Fiscal Year.","An Act For The Arkansas House Of Representatives Of The Ninety-fourth General Assembly Appropriation For The 2022-2023 Fiscal Year.",0,,2023-01-23,"Notification that HB1001 is now Act 6",https://legiscan.com/AR/bill/HB1001/2023,https://www.arkleg.state.ar.us/Bills/Detail?id=hb1001&ddBienniumSession=2023%2F2023R
1633695,2004,HB1002,6,Failed,2023-05-01,"To Create The &quot;truth In Sentencing And Parole Reform Act Of 2023&quot;.","To Create The &quot;truth In Sentencing And Parole Reform Act Of 2023&quot;.",0,,2023-05-01,"Died in House Committee at Sine Die Adjournment",https://legiscan.com/AR/bill/HB1002/2023,https://www.arkleg.state.ar.us/Bills/Detail?id=hb1002&ddBienniumSession=2023%2F2023R
1633696,2004,HB1003,6,Failed,2023-05-01,"To Create Income Tax Credits For Beginning Farmers And Owners Of Agricultural Assets.","To Create Income Tax Credits For Beginning Farmers And Owners Of Agricultural Assets.",0,,2023-05-01,"Died in House Committee at Sine Die Adjournment",https://legiscan.com/AR/bill/HB1003/2023,https://www.arkleg.state.ar.us/Bills/Detail?id=hb1003&ddBienniumSession=2023%2F2023R
1633697,2004,HB1004,4,Passed,2023-02-09,"To Amend The Sex Offender Registration Act Of 1997 To Include Disclosure Of A Sex Offender&#x27;s Address To The Public; And To Declare An Emergency.","To Amend The Sex Offender Registration Act Of 1997 To Include Disclosure Of A Sex Offender&#x27;s Address To The Public; And To Declare An Emergency.",0,,2023-02-09,"Notification that HB1004 is now Act 37",https://legiscan.com/AR/bill/HB1004/2023,https://www.arkleg.state.ar.us/Bills/Detail?id=hb1004&ddBienniumSession=2023%2F2023R
1633839,2004,HB1005,4,Passed,2023-03-10,"To Repeal Section 5 Of Acts 2021, No. 568.","To Repeal Section 5 Of Acts 2021, No. 568.",0,,2023-03-10,"Notification that HB1005 is now Act 239",https://legiscan.com/AR/bill/HB1005/2023,https://www.arkleg.state.ar.us/Bills/Detail?id=hb1005&ddBienniumSession=2023%2F2023R
1633843,2004,HB1006,6,Failed,2023-05-01,"To Amend The Law Regarding Employment; And To Require Certain Employers To Provide Paid Maternity Leave.","To Amend The Law Regarding Employment; And To Require Certain Employers To Provide Paid Maternity Leave.",0,,2023-05-01,"Died in Senate Committee at Sine Die adjournment.",https://legiscan.com/AR/bill/HB1006/2023,https://www.arkleg.state.ar.us/Bills/Detail?id=hb1006&ddBienniumSession=2023%2F2023R
1633838,2004,HB1007,4,Passed,2023-03-21,"To Authorize Pharmacists To Dispense Hiv Preexposure And Postexposure Prophylaxis.","To Authorize Pharmacists To Dispense Hiv Preexposure And Postexposure Prophylaxis.",0,,2023-03-21,"Notification that HB1007 is now Act 314",https://legiscan.com/AR/bill/HB1007/2023,https://www.arkleg.state.ar.us/Bills/Detail?id=hb1007&ddBienniumSession=2023%2F2023R
1633844,2004,HB1008,4,Passed,2023-03-30,"To Modify The Coverage Of Continuous Glucose Monitors In The Arkansas Medicaid Program.","To Modify The Coverage Of Continuous Glucose Monitors In The Arkansas Medicaid Program.",0,,2023-03-30,"Notification that HB1008 is now Act 393",https://legiscan.com/AR/bill/HB1008/2023,https://www.arkleg.state.ar.us/Bills/Detail?id=hb1008&ddBienniumSession=2023%2F2023R
1633842,2004,HB1009,4,Passed,2023-04-10,"To Establish The Nonemergency Transportation Rideshare Expansion Study Workgroup To Study Expanding Rideshare Services Covered By The Arkansas Medicaid Program.","To Establish The Nonemergency Transportation Rideshare Expansion Study Workgroup To Study Expanding Rideshare Services Covered By The Arkansas Medicaid Program.",0,,2023-04-10,"Notification that HB1009 is now Act 484",https://legiscan.com/AR/bill/HB1009/2023,https://www.arkleg.state.ar.us/Bills/Detail?id=hb1009&ddBienniumSession=2023%2F2023R
1633841,2004,HB1010,6,Failed,2023-05-01,"To Require Medicaid Coverage For Postpartum Mothers For One Year After Giving Birth.","To Require Medicaid Coverage For Postpartum Mothers For One Year After Giving Birth.",0,,2023-05-01,"Died in House Committee at Sine Die Adjournment",https://legiscan.com/AR/bill/HB1010/2023,https://www.arkleg.state.ar.us/Bills/Detail?id=hb1010&ddBienniumSession=2023%2F2023R
1633845,2004,HB1011,4,Passed,2023-04-11,"To Require Medicaid Coverage And Reimbursement For Depression Screening For Pregnant Women.","To Require Medicaid Coverage And Reimbursement For Depression Screening For Pregnant Women.",0,,2023-04-11,"Notification that HB1011 is now Act 562",https://legiscan.com/AR/bill/HB1011/2023,https://www.arkleg.state.ar.us/Bills/Detail?id=hb1011&ddBienniumSession=2023%2F2023R
1634097,2004,HB1012,1,Introduced,2022-11-28,"To Amend The Standard Deduction For Income Tax Purposes; And To Increase The Standard Deduction.","To Amend The Standard Deduction For Income Tax Purposes; And To Increase The Standard Deduction.",0,,2023-04-06,"Recommended for study in the Interim by Joint Interim Committee on REVENUE & TAXATION- HOUSE",https://legiscan.com/AR/bill/HB1012/2023,https://www.arkleg.state.ar.us/Bills/Detail?id=hb1012&ddBienniumSession=2023%2F2023R
1634124,2004,HB1013,6,Failed,2023-05-01,"To Establish A Path To Restoration Of The Right To Possess A Firearm.","To Establish A Path To Restoration Of The Right To Possess A Firearm.",0,,2023-05-01,"Died in Senate Committee at Sine Die adjournment.",https://legiscan.com/AR/bill/HB1013/2023,https://www.arkleg.state.ar.us/Bills/Detail?id=hb1013&ddBienniumSession=2023%2F2023R
1634511,2004,HB1014,4,Passed,2023-02-03,"To Allow Online Training For County Coroners; To Provide For Additional Training Courses For County Coroners; And To Provide That A Person With A Felony Conviction Is Not Eligible To Be A Deputy Coroner.","To Allow Online Training For County Coroners; To Provide For Additional Training Courses For County Coroners; And To Provide That A Person With A Felony Conviction Is Not Eligible To Be A Deputy Coroner.",0,,2023-02-03,"Notification that HB1014 is now Act 33",https://legiscan.com/AR/bill/HB1014/2023,https://www.arkleg.state.ar.us/Bills/Detail?id=hb1014&ddBienniumSession=2023%2F2023R
1635264,2004,HB1015,4,Passed,2023-02-09,"To Amend The Arkansas Water And Air Pollution Control Act; And To Exempt Certain Property Owners&#x27; Associations And Homeowners&#x27; Associations From Certain Water Permit Actions.","To Amend The Arkansas Water And Air Pollution Control Act; And To Exempt Certain Property Owners&#x27; Associations And Homeowners&#x27; Associations From Certain Water Permit Actions.",0,,2023-02-09,"Notification that HB1015 is now Act 46",https://legiscan.com/AR/bill/HB1015/2023,https://www.arkleg.state.ar.us/Bills/Detail?id=hb1015&ddBienniumSession=2023%2F2023R
1635277,2004,HB1016,1,Introduced,2022-12-02,"To Create The Inflation Reduction Act Of 2023.","To Create The Inflation Reduction Act Of 2023.",0,,2023-04-06,"Recommended for study in the Interim by Joint Interim Committee on REVENUE & TAXATION- HOUSE",https://legiscan.com/AR/bill/HB1016/2023,https://www.arkleg.state.ar.us/Bills/Detail?id=hb1016&ddBienniumSession=2023%2F2023R
1635315,2004,HB1017,4,Passed,2023-01-30,"To Amend The Law Allowing Certain Employees To Take A Leave Of Absence For Emergency And Rescue Services.","To Amend The Law Allowing Certain Employees To Take A Leave Of Absence For Emergency And Rescue Services.",0,,2023-01-30,"Notification that HB1017 is now Act 20",https://legiscan.com/AR/bill/HB1017/2023,https://www.arkleg.state.ar.us/Bills/Detail?id=hb1017&ddBienniumSession=2023%2F2023R
1635313,2004,HB1018,4,Passed,2023-03-02,"To Allow Members Of A Municipal Fire Department Bomb Squad To Lawfully Carry A Weapon In Certain Circumstances.","To Allow Members Of A Municipal Fire Department Bomb Squad To Lawfully Carry A Weapon In Certain Circumstances.",0,,2023-03-02,"Notification that HB1018 is now Act 166",https://legiscan.com/AR/bill/HB1018/2023,https://www.arkleg.state.ar.us/Bills/Detail?id=hb1018&ddBienniumSession=2023%2F2023R
1635660,2004,HB1019,6,Failed,2023-05-01,"To Amend The Law Concerning The Creation Of A Spendthrift Trust; To Create The Arkansas Spendthrift Trust Act; And To Amend The Uniform Statutory Rule Against Perpetuities.","To Amend The Law Concerning The Creation Of A Spendthrift Trust; To Create The Arkansas Spendthrift Trust Act; And To Amend The Uniform Statutory Rule Against Perpetuities.",0,,2023-05-01,"Died in House Committee at Sine Die Adjournment",https://legiscan.com/AR/bill/HB1019/2023,https://www.arkleg.state.ar.us/Bills/Detail?id=hb1019&ddBienniumSession=2023%2F2023R
