bill_id,session_id,bill_number,status,status_desc,status_date,title,description,committee_id,committee,last_action_date,last_action,url,state_link
1769293,2052,HB1,2,Engrossed,2023-05-31,"Relating to a reduction in the maximum compressed tax rate of a school district and additional state aid for certain school districts impacted by compression.","Relating to a reduction in the maximum compressed tax rate of a school district and additional state aid for certain school districts impacted by compression.",0,,2023-06-02,"Received from the House",https://legiscan.com/TX/bill/HB1/2023/X1,https://capitol.texas.gov/BillLookup/History.aspx?LegSess=881&Bill=HB1
1769272,2052,HB2,2,Engrossed,2023-05-31,"Relating to the punishment for certain criminal conduct involving the smuggling of persons or the operation of a stash house; increasing criminal penalties.","Relating to the punishment for certain criminal conduct involving the smuggling of persons or the operation of a stash house; increasing criminal penalties.",0,,2023-06-13,"Senate Amendments Analysis distributed",https://legiscan.com/TX/bill/HB2/2023/X1,https://capitol.texas.gov/BillLookup/History.aspx?LegSess=881&Bill=HB2
1769168,2052,HB3,1,Introduced,2023-05-30,"Relating to the punishment for certain criminal conduct involving the smuggling of persons or the operation of a stash house; increasing criminal penalties.","Relating to the punishment for certain criminal conduct involving the smuggling of persons or the operation of a stash house; increasing criminal penalties.",0,,2023-05-30,Filed,https://legiscan.com/TX/bill/HB3/2023/X1,https://capitol.texas.gov/BillLookup/History.aspx?LegSess=881&Bill=HB3
1769179,2052,HB4,1,Introduced,2023-05-30,"Relating to the punishment for the criminal offense of operation of a stash house; increasing a criminal penalty.","Relating to the punishment for the criminal offense of operation of a stash house; increasing a criminal penalty.",0,,2023-05-30,Filed,https://legiscan.com/TX/bill/HB4/2023/X1,https://capitol.texas.gov/BillLookup/History.aspx?LegSess=881&Bill=HB4
1769163,2052,HB5,1,Introduced,2023-05-30,"Relating to reducing school district maintenance and operations ad valorem taxes through the use of certain surplus state revenue.","Relating to reducing school district maintenance and operations ad valorem taxes through the use of certain surplus state revenue.",0,,2023-05-30,Filed,https://legiscan.com/TX/bill/HB5/2023/X1,https://capitol.texas.gov/BillLookup/History.aspx?LegSess=881&Bill=HB5
1769206,2052,HB6,1,Introduced,2023-05-30,"Relating to the punishment for the offense of trafficking of persons.","Relating to the punishment for the offense of trafficking of persons.",0,,2023-05-30,Filed,https://legiscan.com/TX/bill/HB6/2023/X1,https://capitol.texas.gov/BillLookup/History.aspx?LegSess=881&Bill=HB6
1769199,2052,HB7,1,Introduced,2023-05-30,"Relating to prohibiting the transfer of semiautomatic rifles to certain recipients; increasing a criminal penalty.","Relating to prohibiting the transfer of semiautomatic rifles to certain recipients; increasing a criminal penalty.",0,,2023-05-30,Filed,https://legiscan.com/TX/bill/HB7/2023/X1,https://capitol.texas.gov/BillLookup/History.aspx?LegSess=881&Bill=HB7
1769172,2052,HB8,1,Introduced,2023-05-30,"Relating to the creation of certain criminal offenses concerning firearm sales at gun shows.","Relating to the creation of certain criminal offenses concerning firearm sales at gun shows.",0,,2023-05-30,Filed,https://legiscan.com/TX/bill/HB8/2023/X1,https://capitol.texas.gov/BillLookup/History.aspx?LegSess=881&Bill=HB8
1769177,2052,HB9,1,Introduced,2023-05-30,"Relating to extreme risk protective orders; creating criminal offenses.","Relating to extreme risk protective orders; creating criminal offenses.",0,,2023-05-30,Filed,https://legiscan.com/TX/bill/HB9/2023/X1,https://capitol.texas.gov/BillLookup/History.aspx?LegSess=881&Bill=HB9
1769192,2052,HB10,1,Introduced,2023-05-30,"Relating to a ""Texas Way"" to reforming and addressing issues related to the Medicaid program, including the creation of an alternative program designed to ensure health benefit plan coverage to certain low-income individuals through the private marketplace.","Relating to a ""Texas Way"" to reforming and addressing issues related to the Medicaid program, including the creation of an alternative program designed to ensure health benefit plan coverage to certain low-income individuals through the private marketplace.",0,,2023-05-30,Filed,https://legiscan.com/TX/bill/HB10/2023/X1,https://capitol.texas.gov/BillLookup/History.aspx?LegSess=881&Bill=HB10
