bill_id,date,chamber,sequence,action
1140650,2019-01-07,House,1,Adopted
1140651,2019-01-07,House,1,Adopted
1140652,2019-01-07,House,1,Adopted
1140653,2019-07-16,Senate,1,Offered
1140653,2019-09-11,Senate,2,"Refer to Committee: Government Oversight and Reform"
1140653,2019-10-09,Senate,3,"Reported - Amended: Government Oversight and Reform"
1140653,2019-10-09,Senate,4,Adopted
1140653,2019-10-11,House,5,Offered
1140653,2019-10-22,House,6,"Introduced and Referred to Committee: State and Local Government"
1140653,2020-01-30,House,7,"Reported: State and Local Government"
1140653,2020-02-05,House,8,Adopted
1140654,2019-01-07,Senate,1,Adopted
1140654,2019-01-07,House,2,Adopted
1140655,2019-01-07,Senate,1,Offered
1140655,2019-01-07,Senate,2,Adopted
1140655,2019-01-07,House,3,Adopted
1140656,2019-01-07,House,1,Adopted
1140657,2019-01-07,Senate,1,Adopted
1140657,2019-01-07,House,2,Adopted
1140658,2019-01-07,Senate,1,Offered
1140658,2019-01-07,Senate,2,Adopted
1140659,2019-01-07,House,1,Adopted
1140660,2019-01-07,Senate,1,Offered
1140660,2019-01-07,Senate,2,Adopted
1140661,2019-01-07,House,1,Adopted
1140662,2019-01-07,Senate,1,Adopted
1164219,2019-01-10,House,1,Adopted
1164220,2019-01-09,Senate,1,Adopted
1164221,2019-01-14,Senate,1,Adopted
1165932,2019-01-22,Senate,1,Adopted
1166463,2019-01-22,House,1,Adopted
1171276,2019-01-24,Senate,1,Adopted
1171575,2019-11-12,Senate,1,Offered
1171575,2019-11-13,Senate,2,"Refer to Committee: Health, Human Services and Medicaid"
1171575,2020-02-24,Senate,3,"Reported - Amended: Health, Human Services and Medicaid"
1176797,2019-01-28,Senate,1,Adopted
1187257,2019-02-04,Senate,1,Adopted
1187349,2019-02-04,Senate,1,Adopted
1187439,2019-02-04,Senate,1,Adopted
1187532,2019-02-04,Senate,1,Adopted
1187621,2019-02-04,Senate,1,Adopted
1187713,2019-02-04,Senate,1,Adopted
1187803,2019-02-04,Senate,1,Adopted
1187892,2019-02-04,Senate,1,Adopted
1192290,2019-02-06,Senate,1,Offered
1192290,2019-02-06,Senate,2,Adopted
1192410,2019-02-06,House,1,Adopted
1192529,2019-02-06,House,1,Adopted
1192643,2019-02-06,House,1,Adopted
