bill_id,session_id,bill_number,status,status_desc,status_date,title,description,committee_id,committee,last_action_date,last_action,url,state_link
1263495,1646,HB1,4,Passed,2021-04-12,"Modify intervention in lieu of conviction/sealing requirements","To amend sections 109.11, 2921.45, 2929.15, 2951.041, 2953.31, 2953.32, 5119.93, and 5119.94 and to enact sections 109.749, 181.27, 2152.75, and 2901.10 of the Revised Code to modify the requirements for intervention in lieu of conviction and for sealing records of conviction and provide for deposit of some of the sealing application fee into the Attorney General Reimbursement Fund and the use of that amount for expenses related to sealing and expungement; to modify the law regarding use of a prison term as a sanction for a community control violation; to modify the drug and alcohol abuse civil commitment mechanism; to expand duties of the State Criminal Sentencing Commission; and to prohibit restraining or confining a woman or child who is a charged, convicted, or adjudicated criminal offender or delinquent child at certain points during pregnancy or postpartum recovery.",0,,2021-04-12,"Effective 4/12/21",https://legiscan.com/OH/bill/HB1/2019,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA133-HB-1
1260285,1646,HB2,4,Passed,2020-04-14,"Create TechCred and Microcredential Assistance Programs","To enact sections 122.178, 122.179, 122.1710, and 122.1711 of the Revised Code and to amend Sections 259.10, 259.20, and 259.30 of H.B. 166 of the 133rd General Assembly to create the TechCred Program and the Individual Microcredential Assistance Program and to develop a grant program to support industry sector partnerships.",0,,2020-04-14,"Effective 4/14/20 - Reappropriation authority effective January 13, 2020",https://legiscan.com/OH/bill/HB2/2019,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA133-HB-2
1261925,1646,HB3,2,Engrossed,2020-05-20,"Address high-risk domestic violence and victimization","To amend sections 109.744, 109.803, 2903.01, 2919.25, 2919.27, 2929.12, 2929.13, 2929.14, 2929.22, 2935.032, 2937.23, and 3113.31; to amend, for the purpose of adopting a new section number as indicated in parentheses, section 2935.033 (2935.034); and to enact new section 2935.033 and section 2919.261 of the Revised Code; and to amend Section 221.10 of H.B. 166 of the 133rd General Assembly to add domestic violence circumstances to the offense of aggravated murder, to expand the offense of domestic violence to also prohibit strangulation of a family or household member, to require law enforcement officers to utilize a qualified lethality assessment screening tool to refer high risk victims to domestic violence resources, to create the Domestic Violence Prosecution Study Committee, to name this act Aisha's Law, and to make an appropriation.",2659,"Senate Judiciary",2020-06-10,"Refer to Committee: Judiciary",https://legiscan.com/OH/bill/HB3/2019,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA133-HB-3
1261822,1646,HB4,4,Passed,2020-04-14,"Develop industry-recognized credential and certificate programs","To enact section 6301.22 of the Revised Code regarding the governor's office of workforce transformation and industry-recognized credentials and certificate programs.",0,,2020-04-14,"Effective 4/14/20",https://legiscan.com/OH/bill/HB4/2019,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA133-HB-4
1263316,1646,HB5,2,Engrossed,2019-06-20,"Establish Ohio Public Defender State Loan Repayment Program","To amend section 5747.01 and to enact sections 120.61, 120.62, 120.63, 120.64, 120.65, 120.66, 120.67, and 120.68 of the Revised Code to establish the Ohio Public Defender State Loan Repayment Program and to make an appropriation.",2382,"Senate Finance",2019-07-17,"Refer to Committee: Finance",https://legiscan.com/OH/bill/HB5/2019,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA133-HB-5
1251863,1646,HB6,4,Passed,2019-10-22,"Creates Ohio Clean Air Program","To amend sections 303.213, 519.213, 713.081, 4906.13, 4928.01, 4928.64, 4928.641, 4928.644, 4928.645, 4928.66, 4928.6610, and 5727.75, to enact sections 3706.40, 3706.41, 3706.43, 3706.431, 3706.45, 3706.46, 3706.49, 3706.53, 3706.55, 3706.59, 3706.61, 3706.63, 3706.65, 4928.148, 4928.47, 4928.471, 4928.642, 4928.75, 4928.80, and 5727.231, and to repeal section 4928.6616 of the Revised Code to facilitate and continue the development, production, and use of electricity from nuclear, coal, and renewable energy resources in this state, to modify the existing mandates for renewable energy and energy efficiency savings, and to determine amounts of federal funding received for home weatherization services.",0,,2019-10-22,"Effective 10/22/19",https://legiscan.com/OH/bill/HB6/2019,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA133-HB-6
1260277,1646,HB7,4,Passed,2021-04-12,"Create water quality protection and preservation programs","To amend sections 905.324, 939.02, 940.06, 5713.30, 6119.06, 6119.09, and 6119.091 and to enact sections 940.36, 940.37, and 940.38 of the Revised Code to create the Statewide Watershed Planning and Management Program under the administration of the Director of Agriculture, to make changes to the law governing regional water and sewer districts, and to modify the CAUV eligibility requirements for land used to produce biofuels.",0,,2021-04-12,"Effective 4/12/21",https://legiscan.com/OH/bill/HB7/2019,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA133-HB-7
1260359,1646,HB8,4,Passed,2021-01-22,"Regards foster caregiver training","To amend sections 2151.353, 5103.03, 5103.031, 5103.032, 5103.033, 5103.035, 5103.038, 5103.0313, 5103.0314, 5103.0316, 5103.0317, and 5103.31 and to repeal sections 5103.039 and 5103.0311 of the Revised Code regarding foster caregiver training.",0,,2021-01-22,"Effective 1/22/21",https://legiscan.com/OH/bill/HB8/2019,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA133-HB-8
1263347,1646,HB9,3,Enrolled,2020-01-28,"Regards student degree completion and general ed requirements","To amend sections 3310.03, 3310.032, 3333.16, and 3345.81 and to enact sections 3302.103, 3310.033, 3345.351, and 3345.481 of the Revised Code and to amend Sections 265.10 and 265.210 of H.B. 166 of the 133rd General Assembly with regard to student degree completion at state institutions of higher education, to modify eligibility criteria for the Educational Choice Scholarship program, to dissolve certain academic distress commissions, to make an appropriation, and to declare an emergency.",0,,2020-02-24,"Conference managers: Sens. - Huffman, M., Roegner, Fedor: Conference Committee on H.B. 9",https://legiscan.com/OH/bill/HB9/2019,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA133-HB-9
1261873,1646,HB10,2,Engrossed,2019-06-13,"Establish Governor's Office of Drug Policy","To enact section 107.64 of the Revised Code to establish the Governor's Office of Drug Policy and to make an appropriation.",2382,"Senate Finance",2019-11-06,"Re-referred: Finance",https://legiscan.com/OH/bill/HB10/2019,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA133-HB-10
