bill_id,document_id,document_type,document_size,document_mime,document_desc,url,state_link
1656029,2637227,text,6249,text/html,Introduced,https://legiscan.com/WV/text/HB2001/id/2637227,http://www.wvlegislature.gov/Bill_Status/bills_text.cfm?billdoc=SB2001%20INTR.htm&yr=2023&sesstype=RS&i=2001
1656029,2637228,text,26025,text/html,Introduced,https://legiscan.com/WV/text/HB2001/id/2637228,http://www.wvlegislature.gov/Bill_Status/bills_text.cfm?billdoc=hb2001%20intr.htm&yr=2023&sesstype=RS&i=2001
1655863,2637092,text,6681,text/html,Introduced,https://legiscan.com/WV/text/HB2002/id/2637092,http://www.wvlegislature.gov/Bill_Status/bills_text.cfm?billdoc=SB2002%20INTR.htm&yr=2023&sesstype=RS&i=2002
1655863,2637094,text,24560,text/html,Introduced,https://legiscan.com/WV/text/HB2002/id/2637094,http://www.wvlegislature.gov/Bill_Status/bills_text.cfm?billdoc=hb2002%20intr.htm&yr=2023&sesstype=RS&i=2002
1655863,2685080,text,15035,text/html,"Comm Sub",https://legiscan.com/WV/text/HB2002/id/2685080,http://www.wvlegislature.gov/Bill_Status/bills_text.cfm?billdoc=hb2002%20sub.htm&yr=2023&sesstype=RS&i=2002
1655863,2637093,text,6867,text/html,Enrolled,https://legiscan.com/WV/text/HB2002/id/2637093,http://www.wvlegislature.gov/Bill_Status/bills_text.cfm?billdoc=SB2002%20ENR.htm&yr=2023&sesstype=RS&i=2002
1655863,2741424,text,13789,text/html,Enrolled,https://legiscan.com/WV/text/HB2002/id/2741424,http://www.wvlegislature.gov/Bill_Status/bills_text.cfm?billdoc=hb2002%20sub%20enr.htm&yr=2023&sesstype=RS&i=2002
1656108,2637284,text,14130,text/html,Introduced,https://legiscan.com/WV/text/HB2003/id/2637284,http://www.wvlegislature.gov/Bill_Status/bills_text.cfm?billdoc=SB2003%20INTR.htm&yr=2023&sesstype=RS&i=2003
1656108,2637286,text,56328,text/html,Introduced,https://legiscan.com/WV/text/HB2003/id/2637286,http://www.wvlegislature.gov/Bill_Status/bills_text.cfm?billdoc=hb2003%20intr.htm&yr=2023&sesstype=RS&i=2003
1656108,2637285,text,15028,text/html,Enrolled,https://legiscan.com/WV/text/HB2003/id/2637285,http://www.wvlegislature.gov/Bill_Status/bills_text.cfm?billdoc=SB2003%20ENR.htm&yr=2023&sesstype=RS&i=2003
1656137,2637314,text,6115,text/html,Introduced,https://legiscan.com/WV/text/HB2004/id/2637314,http://www.wvlegislature.gov/Bill_Status/bills_text.cfm?billdoc=SB2004%20INTR.htm&yr=2023&sesstype=RS&i=2004
1656137,2637315,text,34335,text/html,Introduced,https://legiscan.com/WV/text/HB2004/id/2637315,http://www.wvlegislature.gov/Bill_Status/bills_text.cfm?billdoc=hb2004%20intr.htm&yr=2023&sesstype=RS&i=2004
1656137,2671960,text,38348,text/html,"Comm Sub",https://legiscan.com/WV/text/HB2004/id/2671960,http://www.wvlegislature.gov/Bill_Status/bills_text.cfm?billdoc=hb2004%20sub.htm&yr=2023&sesstype=RS&i=2004
1656137,2744249,text,49756,text/html,Enrolled,https://legiscan.com/WV/text/HB2004/id/2744249,http://www.wvlegislature.gov/Bill_Status/bills_text.cfm?billdoc=hb2004%20sub%20enr.htm&yr=2023&sesstype=RS&i=2004
1655937,2637153,text,6778,text/html,Introduced,https://legiscan.com/WV/text/HB2005/id/2637153,http://www.wvlegislature.gov/Bill_Status/bills_text.cfm?billdoc=SB2005%20INTR.htm&yr=2023&sesstype=RS&i=2005
1655937,2637155,text,9819,text/html,Introduced,https://legiscan.com/WV/text/HB2005/id/2637155,http://www.wvlegislature.gov/Bill_Status/bills_text.cfm?billdoc=hb2005%20intr.htm&yr=2023&sesstype=RS&i=2005
1655937,2665338,text,10627,text/html,"Comm Sub",https://legiscan.com/WV/text/HB2005/id/2665338,http://www.wvlegislature.gov/Bill_Status/bills_text.cfm?billdoc=hb2005%20sub.htm&yr=2023&sesstype=RS&i=2005
1655937,2637154,text,6945,text/html,Enrolled,https://legiscan.com/WV/text/HB2005/id/2637154,http://www.wvlegislature.gov/Bill_Status/bills_text.cfm?billdoc=SB2005%20ENR.htm&yr=2023&sesstype=RS&i=2005
1655937,2745167,text,20326,text/html,Enrolled,https://legiscan.com/WV/text/HB2005/id/2745167,http://www.wvlegislature.gov/Bill_Status/bills_text.cfm?billdoc=hb2005%20sub%20enr.htm&yr=2023&sesstype=RS&i=2005
1655809,2637047,text,6941,text/html,Introduced,https://legiscan.com/WV/text/HB2006/id/2637047,http://www.wvlegislature.gov/Bill_Status/bills_text.cfm?billdoc=SB2006%20INTR.htm&yr=2023&sesstype=RS&i=2006
1655809,2637049,text,152006,text/html,Introduced,https://legiscan.com/WV/text/HB2006/id/2637049,http://www.wvlegislature.gov/Bill_Status/bills_text.cfm?billdoc=hb2006%20intr.htm&yr=2023&sesstype=RS&i=2006
1655809,2690393,text,168792,text/html,"Comm Sub",https://legiscan.com/WV/text/HB2006/id/2690393,http://www.wvlegislature.gov/Bill_Status/bills_text.cfm?billdoc=hb2006%20sub.htm&yr=2023&sesstype=RS&i=2006
1655809,2696053,text,169243,text/html,Engrossed,https://legiscan.com/WV/text/HB2006/id/2696053,http://www.wvlegislature.gov/Bill_Status/bills_text.cfm?billdoc=hb2006%20sub%20eng.htm&yr=2023&sesstype=RS&i=2006
1655809,2637048,text,7113,text/html,Enrolled,https://legiscan.com/WV/text/HB2006/id/2637048,http://www.wvlegislature.gov/Bill_Status/bills_text.cfm?billdoc=SB2006%20ENR.htm&yr=2023&sesstype=RS&i=2006
1655809,2715419,text,142313,text/html,Enrolled,https://legiscan.com/WV/text/HB2006/id/2715419,http://www.wvlegislature.gov/Bill_Status/bills_text.cfm?billdoc=hb2006%20sub%20enr.htm&yr=2023&sesstype=RS&i=2006
1656233,2637391,text,6071,text/html,Introduced,https://legiscan.com/WV/text/HB2007/id/2637391,http://www.wvlegislature.gov/Bill_Status/bills_text.cfm?billdoc=SB2007%20INTR.htm&yr=2023&sesstype=RS&i=2007
1656233,2637393,text,11721,text/html,Introduced,https://legiscan.com/WV/text/HB2007/id/2637393,http://www.wvlegislature.gov/Bill_Status/bills_text.cfm?billdoc=hb2007%20intr.htm&yr=2023&sesstype=RS&i=2007
