bill_id,date,chamber,sequence,action
1652167,2023-01-11,House,1,"Filed for introduction"
1652167,2023-01-11,House,2,"To Judiciary"
1652167,2023-01-11,House,3,"Introduced in House"
1652167,2023-01-11,House,4,"To House Judiciary"
1652168,2023-01-11,House,1,"Filed for introduction"
1652168,2023-01-11,House,2,"To Judiciary"
1652168,2023-01-11,House,3,"Introduced in House"
1652168,2023-01-11,House,4,"To House Judiciary"
1652171,2023-01-11,House,1,"Filed for introduction"
1652171,2023-01-11,House,2,"To Technology and Infrastructure then Finance"
1652171,2023-01-11,House,3,"Introduced in House"
1652171,2023-01-11,House,4,"To House Technology and Infrastructure"
1652174,2023-01-11,House,1,"Filed for introduction"
1652174,2023-01-11,House,2,"To Finance"
1652174,2023-01-11,House,3,"Introduced in House"
1652174,2023-01-11,House,4,"To House Finance"
1652176,2023-01-11,House,1,"Filed for introduction"
1652176,2023-01-11,House,2,"To Education"
1652176,2023-01-11,House,3,"Introduced in House"
1652176,2023-01-11,House,4,"To House Education"
1652179,2023-01-11,House,1,"Filed for introduction"
1652179,2023-01-11,House,2,"To Education"
1652179,2023-01-11,House,3,"Introduced in House"
1652179,2023-01-11,House,4,"To House Education"
1652182,2023-01-11,House,1,"Filed for introduction"
1652182,2023-01-11,House,2,"To Judiciary then Finance"
1652182,2023-01-11,House,3,"Introduced in House"
1652182,2023-01-11,House,4,"To House Judiciary"
1652184,2023-01-11,House,1,"Filed for introduction"
1652184,2023-01-11,House,2,"To Judiciary"
1652184,2023-01-11,House,3,"Introduced in House"
1652184,2023-01-11,House,4,"To House Judiciary"
1652187,2023-01-11,House,1,"Filed for introduction"
1652187,2023-01-11,House,2,"To Economic Development and Tourism then Judiciary"
1652187,2023-01-11,House,3,"Introduced in House"
1652187,2023-01-11,House,4,"To House Economic Development and Tourism"
1652190,2023-01-11,House,1,"Filed for introduction"
1652190,2023-01-11,House,2,"To Health and Human Resources"
1652190,2023-01-11,House,3,"Introduced in House"
1652190,2023-01-11,House,4,"To House Health and Human Resources"
1652194,2023-01-11,House,1,"Filed for introduction"
1652194,2023-01-11,House,2,"To Banking and Insurance then Finance"
1652194,2023-01-11,House,3,"Introduced in House"
1652194,2023-01-11,House,4,"To House Banking and Insurance"
1652196,2023-01-11,House,1,"Filed for introduction"
1652196,2023-01-11,House,2,"To Health and Human Resources then Finance"
1652196,2023-01-11,House,3,"Introduced in House"
1652196,2023-01-11,House,4,"To House Health and Human Resources"
1652199,2023-01-11,House,1,"Filed for introduction"
1652199,2023-01-11,House,2,"To Agriculture and Natural Resources then Judiciary"
1652199,2023-01-11,House,3,"Introduced in House"
1652199,2023-01-11,House,4,"To House Agriculture and Natural Resources"
1652203,2023-01-11,House,1,"Filed for introduction"
1652203,2023-01-11,House,2,"To Banking and Insurance then Health and Human Resources"
1652203,2023-01-11,House,3,"Introduced in House"
1652203,2023-01-11,House,4,"To House Banking and Insurance"
1652206,2023-01-11,House,1,"Filed for introduction"
1652206,2023-01-11,House,2,"To Energy and Manufacturing then Finance"
1652206,2023-01-11,House,3,"Introduced in House"
1652206,2023-01-11,House,4,"To House Energy and Manufacturing"
1652209,2023-01-11,House,1,"Filed for introduction"
1652209,2023-01-11,House,2,"To Education then Judiciary"
1652209,2023-01-11,House,3,"Introduced in House"
1652209,2023-01-11,House,4,"To House Education"
1652212,2023-01-11,House,1,"Filed for introduction"
1652212,2023-01-11,House,2,"To Technology and Infrastructure then Judiciary"
1652212,2023-01-11,House,3,"Introduced in House"
1652212,2023-01-11,House,4,"To House Technology and Infrastructure"
1652214,2023-01-11,House,1,"Filed for introduction"
1652214,2023-01-11,House,2,"To Political Subdivisions then Judiciary"
1652214,2023-01-11,House,3,"Introduced in House"
1652214,2023-01-11,House,4,"To House Political Subdivisions"
1652218,2023-01-11,House,1,"Filed for introduction"
1652218,2023-01-11,House,2,"To Health and Human Resources then Judiciary"
1652218,2023-01-11,House,3,"Introduced in House"
1652218,2023-01-11,House,4,"To House Health and Human Resources"
1652221,2023-01-11,House,1,"Filed for introduction"
1652221,2023-01-11,House,2,"To Finance then Judiciary"
1652221,2023-01-11,House,3,"Introduced in House"
1652221,2023-01-11,House,4,"To House Finance"
1652224,2023-01-11,House,1,"Filed for introduction"
1652224,2023-01-11,House,2,"To Government Organization then Judiciary"
1652224,2023-01-11,House,3,"Introduced in House"
1652224,2023-01-11,House,4,"To House Government Organization"
1652227,2023-01-11,House,1,"Filed for introduction"
1652227,2023-01-11,House,2,"To Judiciary"
1652227,2023-01-11,House,3,"Introduced in House"
1652227,2023-01-11,House,4,"To House Judiciary"
1652230,2023-01-11,House,1,"Filed for introduction"
1652230,2023-01-11,House,2,"To Pensions and Retirement then Finance"
1652230,2023-01-11,House,3,"Introduced in House"
1652230,2023-01-11,House,4,"To House Pensions and Retirement"
1652233,2023-01-11,House,1,"Filed for introduction"
1652233,2023-01-11,House,2,"To Education then Finance"
1652233,2023-01-11,House,3,"Introduced in House"
1652233,2023-01-11,House,4,"To House Education"
1652235,2023-01-11,House,1,"Filed for introduction"
1652235,2023-01-11,House,2,"To Banking and Insurance then Judiciary"
1652235,2023-01-11,House,3,"Introduced in House"
1652235,2023-01-11,House,4,"To House Banking and Insurance"
1652239,2023-01-11,House,1,"Filed for introduction"
1652239,2023-01-11,House,2,"To Education then Finance"
1652239,2023-01-11,House,3,"Introduced in House"
1652239,2023-01-11,House,4,"To House Education"
1652242,2023-01-11,House,1,"Filed for introduction"
1652242,2023-01-11,House,2,"To Health and Human Resources then Judiciary"
1652242,2023-01-11,House,3,"Introduced in House"
1652242,2023-01-11,House,4,"To House Health and Human Resources"
1652246,2023-01-11,House,1,"Filed for introduction"
1652246,2023-01-11,House,2,"To Health and Human Resources then Judiciary"
1652246,2023-01-11,House,3,"Introduced in House"
1652246,2023-01-11,House,4,"To House Health and Human Resources"
1652249,2023-01-11,House,1,"Filed for introduction"
1652249,2023-01-11,House,2,"To Judiciary then Finance"
1652249,2023-01-11,House,3,"Introduced in House"
1652249,2023-01-11,House,4,"To House Judiciary"
