people_id,name,first_name,middle_name,last_name,suffix,nickname,party_id,party,role_id,role,district,followthemoney_eid,votesmart_id,opensecrets_id,ballotpedia,knowwho_pid,committee_id
2,"William Anderson",William,Everette,Anderson,Jr.,Bill,2,R,1,Rep,HD-010,6581517,7564,,Everette_Anderson,200037,0
10,"Craig Blair",Craig,P.,Blair,,,2,R,2,Sen,SD-015,6581554,52565,,Craig_Blair,213943,0
19,"Michael Caputo",Michael,Lynn,Caputo,,Mike,1,D,2,Sen,SD-013,6385502,11762,,Michael_Caputo,200115,0
37,"Bill Hamilton",Bill,,Hamilton,,,2,R,2,Sen,SD-011,6581685,52422,,William_Hamilton,213947,0
104,"Donna Boley",Donna,J.,Boley,,,2,R,2,Sen,SD-003,6651549,7535,,Donna_Boley,199659,0
125,"Robert Plymale",Robert,H.,Plymale,,Bob,1,D,2,Sen,SD-005,7464689,7551,,Robert_Plymale,198558,0
812,"Mark Hunt",Mark,,Hunt,,,1,D,2,Sen,SD-008,13008097,7597,,Mark_Hunt,228659,0
817,"Doug Skaff",Doug,,Skaff,Jr.,,1,D,1,Rep,HD-057,6487054,52599,,Douglas_Skaff_Jr.,270054,0
826,"Pat McGeehan",Pat,,McGeehan,,,2,R,1,Rep,HD-001,6674470,102190,,Patrick_McGeehan,270011,0
11206,"Gary Howell",Gary,G.,Howell,,,2,R,1,Rep,HD-087,6674455,102188,,Gary_Howell_(West_Virginia),270085,0
11207,"Larry Kump",Larry,D.,Kump,,,2,R,1,Rep,HD-094,6682528,117682,,Larry_D._Kump,311648,0
11305,"Eric Householder",Eric,Lee,Householder,,,2,R,1,Rep,HD-096,6682532,117385,,Eric_Householder,293127,0
11306,"Rupert Phillips",Rupert,W.,Phillips,Jr.,Rupie,2,R,2,Sen,SD-007,6486996,102204,,Rupert_Phillips_Jr.,293106,0
11309,"Erikka Storch",Erikka,,Storch,,,2,R,1,Rep,HD-004,6682376,117623,,Erikka_Storch,311596,0
11592,"Marty Gearheart",Gary,Martin,Gearheart,,Marty,2,R,1,Rep,HD-037,6697183,52089,,Marty_Gearheart,266875,0
11796,"Joe Ellington",Joe,C.,Ellington,Jr.,,2,R,1,Rep,HD-038,6667925,58022,,Joe_Ellington,311939,0
11797,"Eric Nelson",Fredrik,Eric,Nelson,Jr.,Eric,2,R,2,Sen,SD-017,6682461,117654,,Eric_Nelson_(West_Virginia),241004,0
15831,"Jason Barrett",Jason,,Barrett,,,2,R,2,Sen,SD-016,6500478,117383,,Jason_Barrett_(West_Virginia),393282,0
15833,"Paul Espinosa",Paul,,Espinosa,,,2,R,1,Rep,HD-098,6701002,135154,,Paul_Espinosa,393271,0
15837,"Randy Smith",Randy,E.,Smith,,,2,R,2,Sen,SD-014,6700943,135450,,Randy_Smith_(West_Virginia),393307,0
15860,"Jim Butler",Jim,,Butler,,,2,R,1,Rep,HD-018,6700968,135172,,Jim_Butler_(West_Virginia),389566,0
15864,"Steve Westfall",Steve,,Westfall,,,2,R,1,Rep,HD-016,6700966,135392,,Steve_Westfall,392751,0
15908,"Roy Cooper",Roy,G.,Cooper,,,2,R,1,Rep,HD-040,6682431,117639,,Roy_G._Cooper,393312,0
16928,"Geoff Foster",Geoff,B.,Foster,,,2,R,1,Rep,HD-020,21776801,148422,,Geoff_Foster,484867,0
16931,"Joseph Statler",Joseph,C.,Statler,,Joe,2,R,1,Rep,HD-077,21776890,148623,,Joe_Statler,476397,0
16933,"Mark Zatezalo",Mark,,Zatezalo,,,2,R,1,Rep,HD-002,5309743,148393,,Mark_Zatezalo,476203,0
16934,"Tom Fast",Tom,,Fast,,,2,R,1,Rep,HD-051,6581642,26469,,Tom_Fast,484886,0
16935,"Roger Hanshaw",Roger,,Hanshaw,,,2,R,1,Rep,HD-062,21776835,148481,,Roger_Hanshaw,476312,0
16940,"Matthew Rohrbach",Matthew,,Rohrbach,,,2,R,1,Rep,HD-026,7694183,148431,,Matthew_Rohrbach,484872,0
16941,"Amy Summers",Amy,,Summers,,,2,R,1,Rep,HD-073,21776881,148610,,Amy_Summers,476391,0
16944,"Ryan Weld",Ryan,W.,Weld,,,2,R,2,Sen,SD-001,21297893,148395,,Ryan_Weld,484242,0
16946,"Robert Karnes",Robert,L.,Karnes,,,2,R,2,Sen,SD-011,448209,135442,,Robert_Karnes,393347,0
16948,"Mark Maynard",Mark,R.,Maynard,,,2,R,2,Sen,SD-006,13013913,104892,,Mark_R._Maynard,484229,0
