bill_id,roll_call_id,date,chamber,description,yea,nay,nv,absent,total
1729719,1278954,2023-03-20,Senate,"Senate Committee Without recommendation as to passage and request referral to Rules",5,0,0,0,5
1731334,1285454,2023-03-27,House,"House Committee Do Pass",6,0,0,1,7
1731334,1287806,2023-03-29,House,"House Third Reading",57,0,0,3,60
1731334,1318770,2023-05-04,Senate,"Senate Committee Do pass",5,0,0,2,7
1731334,1346749,2023-06-22,Senate,"Senate Third Reading",24,0,0,6,30
1731356,1311233,2023-04-25,House,"House Committee Do Pass",12,0,0,0,12
1731356,1318716,2023-05-04,House,"House Third Reading",56,0,0,4,60
1731356,1345115,2023-04-06,House,"House Committee Do pass",12,0,0,0,12
1731356,1347212,2023-06-23,Senate,"Senate Third Reading",24,0,0,6,30
1731366,1291830,2023-04-03,Senate,"Senate Committee Without recommendation as to passage and be returned to President's desk for referral to another committee",5,0,0,1,6
1731366,1313201,2023-04-27,Senate,"Senate Committee Do pass with amendments and requesting referral to Ways and Means. (Printed A-Engrossed.)",5,0,0,0,5
1737409,1288139,2023-03-29,House,"House Committee Do pass and be referred to Ways and Means by prior reference",10,0,0,0,10
1738863,1280452,2023-03-21,Senate,"Senate Committee Without recommendation as to passage and be returned to President's desk for referral to another committee with subsequent",5,0,0,0,5
1738877,1294190,2023-04-04,Senate,"Senate Committee Do pass and refer to Ways and Means by prior reference",6,1,0,0,7
1740897,1292167,2023-04-04,Senate,"Senate Committee Do adopt",3,2,0,1,6
1740897,1300001,2023-04-13,Senate,"Senate Motion to Rerefer",27,0,0,3,30
1740898,1329962,2023-05-22,Senate,"Senate Committee Do pass with amendments. Refer to Tax Expenditures by prior reference. (Printed A-Eng)",3,2,0,0,5
1740901,1291581,2023-04-03,House,"House Committee Do pass with amendments and be referred to Ways and Means. (Printed A-Eng.)",6,1,0,0,7
1740906,1326888,2023-05-17,House,"House Withdraw from Committee",25,35,0,0,60
1742858,1294526,2023-04-04,House,"House Committee Do pass with amendments. (Printed A-Eng.)",10,0,0,1,11
1742858,1301742,2023-04-14,House,"House Third Reading",40,0,0,20,60
1742858,1324469,2023-05-08,Senate,"Senate Committee Do pass the A-Eng bill",3,0,0,3,6
1742858,1346655,2023-06-22,Senate,"Senate Third Reading",22,2,0,6,30
1743972,1327201,2023-05-17,House,"House Withdraw from Committee",30,30,0,0,60
1743973,1286634,2023-03-28,House,"House Committee Be Adopted",6,0,0,1,7
1743973,1312919,2023-04-27,House,"House Special Order",57,0,0,3,60
1743973,1323189,2023-05-11,Senate,"Senate Committee Do adopt",3,0,0,3,6
1743973,1346044,2023-06-21,Senate,"Senate Final Reading",25,0,0,5,30
