bill_id,date,chamber,sequence,action
1646594,2023-01-09,Senate,1,"Introduction and first reading. Referred to President's desk."
1646594,2023-01-11,Senate,2,"Referred to Education."
1646594,2023-06-25,Senate,3,"In committee upon adjournment."
1646595,2023-01-09,House,1,"First reading. Referred to Speaker's desk."
1646595,2023-01-13,House,2,"Referred to Business and Labor."
1646595,2023-06-25,House,3,"In committee upon adjournment."
1646596,2023-01-09,Senate,1,"Introduction and first reading. Referred to President's desk."
1646596,2023-01-12,Senate,2,"Referred to Human Services."
1646596,2023-03-13,Senate,3,"Public Hearing held."
1646596,2023-06-25,Senate,4,"In committee upon adjournment."
1646597,2023-01-09,Senate,1,"Introduction and first reading. Referred to President's desk."
1646597,2023-01-15,Senate,2,"Referred to Finance and Revenue."
1646597,2023-04-27,Senate,3,"Motion to withdraw from committee on Finance and Revenue failed. Ayes, 10; Nays, 15--Campos, Dembrow, Frederick, Gelser Blouin, Golden, Jama, Lieber, Manning Jr, Meek, Patterson, Sollman, Steiner, Taylor, Woods, President Wagner; Excused, 5--Girod, Gorsek, Linthicum, Prozanski, Smith DB."
1646597,2023-06-25,Senate,4,"In committee upon adjournment."
1646598,2023-01-09,Senate,1,"Introduction and first reading. Referred to President's desk."
1646598,2023-01-13,Senate,2,"Referred to Rules."
1646598,2023-06-16,Senate,3,"Public Hearing and Work Session held."
1646598,2023-06-20,Senate,4,"Recommendation: Do pass with amendments. (Printed A-Eng.)"
1646598,2023-06-21,Senate,5,"Second reading."
1646598,2023-06-21,Senate,6,"Rules suspended. Third reading. Carried by Knopp, Lieber. Passed. Ayes, 21; Nays, 4--Bonham, Girod, Smith DB, Weber; Absent, 5--Boquist, Hayden, Linthicum, Robinson, Thatcher."
1646598,2023-06-21,Senate,7,"Vote explanation(s) filed by Knopp."
1646598,2023-06-21,House,8,"First reading. Referred to Speaker's desk."
1646598,2023-06-21,House,9,"Referred to Rules."
1646598,2023-06-22,House,10,"Public Hearing and Work Session held."
1646598,2023-06-23,House,11,"Recommendation: Do pass with amendments and be printed B-Engrossed."
1646598,2023-06-23,House,12,"Second reading."
1646598,2023-06-23,House,13,"Rules suspended. Third reading. Carried by Fahey. Passed. Ayes, 52; Excused, 7--Diehl, Elmer, Morgan, Nguyen H, Reschke, Ruiz, Wright; Excused for Business of the House, 1--McIntire."
1646598,2023-06-24,Senate,14,"Senate concurred in House amendments and repassed bill. Ayes, 20; Nays, 5--Bonham, Girod, Robinson, Smith DB, Weber; Absent, 5--Boquist, Hansell, Hayden, Linthicum, Thatcher."
1646598,2023-06-24,Senate,15,"Vote explanation(s) filed by Knopp."
1646598,2023-06-27,Senate,16,"President signed."
1646598,2023-06-29,House,17,"Speaker signed."
1646598,2023-07-18,Senate,18,"Governor signed."
1646598,2023-08-01,Senate,19,"Chapter 366, 2023 Laws."
1646598,2023-08-01,Senate,20,"Effective date, July 18, 2023."
1646599,2023-01-09,House,1,"First reading. Referred to Speaker's desk."
1646599,2023-01-11,House,2,"Referred to Business and Labor."
1646599,2023-06-25,House,3,"In committee upon adjournment."
1646600,2023-01-09,House,1,"First reading. Referred to Speaker's desk."
1646600,2023-01-13,House,2,"Referred to Business and Labor."
1646600,2023-02-20,House,3,"Public Hearing held."
1646600,2023-04-03,House,4,"Work Session held."
1646600,2023-04-05,House,5,"Recommendation: Do pass with amendments and be printed A-Engrossed."
1646600,2023-04-06,House,6,"Second reading."
1646600,2023-04-10,House,7,"Rules suspended. Carried over to April 11, 2023 Calendar."
1646600,2023-04-11,House,8,"Rules suspended. Carried over to April 12, 2023 Calendar."
1646600,2023-04-12,House,9,"Rules suspended. Carried over to April 13, 2023 Calendar."
1646600,2023-04-13,House,10,"Third reading. Carried by Nosse. Passed. Ayes, 35; Nays, 19--Boice, Boshart Davis, Breese-Iverson, Cate, Conrad, Cramer, Diehl, Elmer, Helfrich, Hieb, Levy B, Lewis, McIntire, Morgan, Osborne, Reschke, Scharf, Stout, Wallan; Excused, 6--Bynum, Goodwin, Javadi, Nathanson, Pham H, Wright."
1646600,2023-04-13,Senate,11,"First reading. Referred to President's desk."
1646600,2023-04-17,Senate,12,"Referred to Labor and Business."
1646600,2023-05-04,Senate,13,"Public Hearing held."
1646600,2023-05-11,Senate,14,"Public Hearing held."
1646600,2023-06-25,Senate,15,"In committee upon adjournment."
1646601,2023-01-09,House,1,"First reading. Referred to Speaker's desk."
1646601,2023-01-16,House,2,"Referred to Agriculture, Land Use, Natural Resources, and Water with subsequent referral to Ways and Means."
1646601,2023-02-16,House,3,"Public Hearing held."
1646601,2023-02-21,House,4,"Public Hearing held."
1646601,2023-03-14,House,5,"Work Session held."
1646601,2023-03-23,House,6,"Recommendation: Do pass with amendments, be printed A-Engrossed, and be referred to Ways and Means by prior reference."
1646601,2023-03-23,House,7,"Referred to Ways and Means by prior reference."
1646601,2023-06-25,House,8,"In committee upon adjournment."
1646602,2023-01-09,Senate,1,"Introduction and first reading. Referred to President's desk."
1646602,2023-01-14,Senate,2,"Referred to Judiciary."
1646602,2023-06-25,Senate,3,"In committee upon adjournment."
1646603,2023-01-09,House,1,"First reading. Referred to Speaker's desk."
1646603,2023-01-11,House,2,"Referred to Emergency Management, General Government, and Veterans."
1646603,2023-06-25,House,3,"In committee upon adjournment."
1646604,2023-01-09,House,1,"First reading. Referred to Speaker's desk."
1646604,2023-01-11,House,2,"Referred to Education."
1646604,2023-01-23,House,3,"Public Hearing held."
1646604,2023-02-01,House,4,"Work Session held."
1646604,2023-02-06,House,5,"Recommendation: Do pass."
1646604,2023-02-07,House,6,"Second reading."
1646604,2023-02-09,House,7,"Third reading. Carried by Hudson. Passed. Ayes, 60."
