bill_id,session,primary_sponsor,floor_sponsor,drafting_attorney,chapter_num,last_action,title,description,comm_note,bill_url
H.R. 901,2023-Y1,"Rep. Kyle, Jason B.", ,Christine R. Gilbert,,"17 Nov 2023, House/ enrolled bill to Printing",House Resolution Supporting the State of Israel,This resolution expresses support for the State of Israel in its defense against Hamas.,,https://le.utah.gov/~2023Y1/bills/static/HR0901.html
