bill_id,date,chamber,sequence,action
1634542,2022-12-01,House,1,"Prefiled (H)"
1634542,2023-01-04,House,2,"Read First Time (H)"
1634542,2023-01-05,House,3,"Read Second Time (H)"
1634542,2023-03-09,House,4,"Referred: Special Committee on Government Accountability(H)"
1634543,2022-12-01,House,1,"Prefiled (H)"
1634543,2023-01-04,House,2,"Read First Time (H)"
1634543,2023-01-05,House,3,"Read Second Time (H)"
1634543,2023-05-12,House,4,"Referred: Health and Mental Health Policy(H)"
1634544,2022-12-01,House,1,"Prefiled (H)"
1634544,2023-01-04,House,2,"Read First Time (H)"
1634544,2023-01-05,House,3,"Read Second Time (H)"
1634544,2023-01-25,House,4,"Referred: Government Efficiency and Downsizing(H)"
1634544,2023-02-01,House,5,"Public Hearing Completed (H)"
1634544,2023-04-05,House,6,"Executive Session Completed (H)"
1634544,2023-04-05,House,7,"Voted Do Pass (H)"
1634544,2023-04-05,House,8,"Reported Do Pass (H) - AYES: 9 NOES: 4 PRESENT: 0"
1634544,2023-04-11,House,9,"Referred: Rules - Legislative Oversight(H)"
1634544,2023-04-13,House,10,"Executive Session Completed (H)"
1634544,2023-04-13,House,11,"Voted Do Pass (H)"
1634544,2023-04-13,House,12,"Reported Do Pass (H) - AYES: 5 NOES: 1 PRESENT: 0"
1634544,2023-04-17,House,13,"Taken Up for Perfection (H)"
1634544,2023-04-17,House,14,"Title of Bill - Agreed To"
1634544,2023-04-17,House,15,"Perfected with Amendments (H) - HA 1, adopted"
1634544,2023-04-20,House,16,"Placed on the Informal Third Reading Calendar (H)"
1634544,2023-05-08,House,17,"Dropped from Calendar - Pursuant to House Rules (H)"
1634545,2022-12-01,House,1,"Prefiled (H)"
1634545,2023-01-04,House,2,"Read First Time (H)"
1634545,2023-01-05,House,3,"Read Second Time (H)"
1634545,2023-02-02,House,4,"Referred: Elementary and Secondary Education(H)"
1634545,2023-02-22,House,5,"Public Hearing Completed (H)"
1634545,2023-04-26,House,6,"Executive Session Completed (H)"
1634545,2023-04-26,House,7,"HCS Voted Do Pass (H)"
1634545,2023-04-27,House,8,"HCS Reported Do Pass (H) - AYES: 15 NOES: 1 PRESENT: 0"
1634545,2023-05-08,House,9,"Referred: Rules - Regulatory Oversight(H)"
1634546,2022-12-01,House,1,"Prefiled (H)"
1634546,2023-01-04,House,2,"Read First Time (H)"
1634546,2023-01-05,House,3,"Read Second Time (H)"
1634546,2023-01-19,House,4,"Referred: Emerging Issues(H)"
1634546,2023-01-25,House,5,"Public Hearing Completed (H)"
1634546,2023-03-22,House,6,"Executive Session Completed (H)"
1634546,2023-03-22,House,7,"Voted Do Pass (H)"
1634546,2023-03-23,House,8,"Reported Do Pass (H) - AYES: 11 NOES: 3 PRESENT: 0"
1634546,2023-04-03,House,9,"Referred: Rules - Regulatory Oversight(H)"
1634546,2023-04-12,House,10,"Executive Session Completed (H)"
1634546,2023-04-12,House,11,"Voted Do Pass (H)"
1634546,2023-04-13,House,12,"Reported Do Pass (H) - AYES: 6 NOES: 2 PRESENT: 1"
1634547,2022-12-01,House,1,"Prefiled (H)"
1634547,2023-01-04,House,2,"Read First Time (H)"
1634547,2023-01-05,House,3,"Read Second Time (H)"
1634547,2023-02-02,House,4,"Referred: Crime Prevention and Public Safety(H)"
1634547,2023-03-02,House,5,"Public Hearing Completed (H)"
1634547,2023-04-13,House,6,"Executive Session Completed (H)"
1634547,2023-04-13,House,7,"Voted Do Pass (H)"
1634547,2023-04-13,House,8,"Reported Do Pass (H) - AYES: 18 NOES: 0 PRESENT: 0"
1634547,2023-04-17,House,9,"Referred: Rules - Administrative Oversight(H)"
1634547,2023-04-24,House,10,"Executive Session Completed (H)"
1634547,2023-04-24,House,11,"Voted Do Pass (H)"
1634547,2023-04-24,House,12,"Reported Do Pass (H) - AYES: 8 NOES: 0 PRESENT: 0"
1634548,2022-12-01,House,1,"Prefiled (H)"
1634548,2023-01-04,House,2,"Read First Time (H)"
1634548,2023-01-05,House,3,"Read Second Time (H)"
1634548,2023-05-12,House,4,"Referred: Elections and Elected Officials(H)"
1634549,2022-12-01,House,1,"Prefiled (H)"
1634549,2023-01-04,House,2,"Read First Time (H)"
1634549,2023-01-05,House,3,"Read Second Time (H)"
1634549,2023-01-17,House,4,"Referred: Elections and Elected Officials(H)"
1634549,2023-02-02,House,5,"Public Hearing Scheduled, Bill not Heard (H)"
1634549,2023-02-07,House,6,"Public Hearing Completed (H)"
1634549,2023-03-07,House,7,"Executive Session Completed (H)"
1634549,2023-03-07,House,8,"HCS Voted Do Pass (H)"
1634549,2023-04-05,House,9,"HCS Reported Do Pass (H) - AYES: 10 NOES: 5 PRESENT: 0"
1634549,2023-04-17,House,10,"Referred: Rules - Legislative Oversight(H)"
1634549,2023-05-01,House,11,"Executive Session Completed (H)"
1634549,2023-05-01,House,12,"Voted Do Pass (H)"
1634549,2023-05-01,House,13,"Reported Do Pass (H) - AYES: 6 NOES: 3 PRESENT: 0"
1634550,2022-12-01,House,1,"Prefiled (H)"
1634550,2023-01-04,House,2,"Read First Time (H)"
1634550,2023-01-05,House,3,"Read Second Time (H)"
1634550,2023-04-03,House,4,"Referred: Special Committee on Small Business(H)"
1634550,2023-04-12,House,5,"Public Hearing Completed (H)"
1634550,2023-04-18,House,6,"Executive Session Continued"
1634550,2023-04-18,House,7,"Action Postponed (H)"
1634551,2022-12-01,House,1,"Prefiled (H)"
1634551,2023-01-04,House,2,"Read First Time (H)"
1634551,2023-01-05,House,3,"Read Second Time (H)"
1634551,2023-03-23,House,4,"Referred: Pensions(H)"
1634551,2023-04-04,House,5,"Public Hearing Completed (H)"
1634552,2022-12-01,House,1,"Prefiled (H)"
1634552,2023-01-04,House,2,"Read First Time (H)"
1634552,2023-01-05,House,3,"Read Second Time (H)"
1634552,2023-05-12,House,4,"Referred: Judiciary(H)"
1634553,2022-12-01,House,1,"Prefiled (H)"
1634553,2023-01-04,House,2,"Read First Time (H)"
1634553,2023-01-05,House,3,"Read Second Time (H)"
1634553,2023-04-03,House,4,"Referred: Judiciary(H)"
1634553,2023-04-12,House,5,"Public Hearing Completed (H)"
1634553,2023-04-19,House,6,"Executive Session Completed (H)"
1634553,2023-04-19,House,7,"Voted Do Pass (H)"
1634553,2023-04-20,House,8,"Reported Do Pass (H) - AYES: 13 NOES: 1 PRESENT: 0"
1634553,2023-05-05,House,9,"Referred: Rules - Regulatory Oversight(H)"
1634554,2022-12-01,House,1,"Prefiled (H)"
1634554,2023-01-04,House,2,"Read First Time (H)"
1634554,2023-01-05,House,3,"Read Second Time (H)"
1634554,2023-02-02,House,4,"Referred: Emerging Issues(H)"
1634555,2022-12-01,House,1,"Prefiled (H)"
1634555,2023-01-04,House,2,"Read First Time (H)"
1634555,2023-01-05,House,3,"Read Second Time (H)"
1634555,2023-04-03,House,4,"Referred: Judiciary(H)"
1634556,2022-12-01,House,1,"Prefiled (H)"
1634556,2023-01-04,House,2,"Read First Time (H)"
1634556,2023-01-05,House,3,"Read Second Time (H)"
1634556,2023-03-02,House,4,"Referred: Special Committee on Public Policy(H)"
1634556,2023-03-22,House,5,"Public Hearing Completed (H)"
1634556,2023-03-29,House,6,"Executive Session Completed (H)"
1634556,2023-03-29,House,7,"HCS Voted Do Pass (H)"
1634556,2023-03-30,House,8,"HCS Reported Do Pass (H) - AYES: 4 NOES: 0 PRESENT: 0"
1634556,2023-04-03,House,9,"Referred: Rules - Legislative Oversight(H)"
1634556,2023-04-06,House,10,"Executive Session Completed (H)"
1634556,2023-04-06,House,11,"Voted Do Pass (H)"
1634556,2023-04-06,House,12,"Reported Do Pass (H) - AYES: 8 NOES: 0 PRESENT: 0"
1634556,2023-04-17,House,13,"Taken Up for Perfection (H)"
1634556,2023-04-17,House,14,"Title of Bill - Agreed To"
1634556,2023-04-17,House,15,"HCS Adopted (H)"
1634556,2023-04-17,House,16,"Perfected with Amendments (H) - HA 1, HA 1 to HA 2, HA 2, as amended, HA 3, and HA 4, adopted."
1634556,2023-04-18,House,17,"Referred: Fiscal Review(H)"
1634556,2023-04-19,House,18,"Placed on the Informal Third Reading Calendar (H)"
1634556,2023-04-20,House,19,"Executive Session Completed (H)"
1634556,2023-04-20,House,20,"Voted Do Pass (H)"
1634556,2023-04-20,House,21,"Reported Do Pass (H) - AYES: 5 NOES: 2 PRESENT: 0"
1634556,2023-04-24,House,22,"Taken Up for Third Reading (H)"
1634556,2023-04-24,House,23,"Third Read and Defeated (H) - AYES: 65 NOES: 56 PRESENT: 31"
1634557,2022-12-01,House,1,"Prefiled (H)"
1634557,2023-01-04,House,2,"Read First Time (H)"
1634557,2023-01-05,House,3,"Read Second Time (H)"
1634557,2023-05-12,House,4,"Referred: Children and Families(H)"
1634558,2022-12-01,House,1,"Prefiled (H)"
1634558,2023-01-04,House,2,"Read First Time (H)"
1634558,2023-01-05,House,3,"Read Second Time (H)"
1634558,2023-03-09,House,4,"Referred: Elementary and Secondary Education(H)"
1634559,2022-12-01,House,1,"Prefiled (H)"
1634559,2023-01-04,House,2,"Read First Time (H)"
1634559,2023-01-05,House,3,"Read Second Time (H)"
1634559,2023-05-12,House,4,"Referred: Healthcare Reform(H)"
1634560,2022-12-01,House,1,"Prefiled (H)"
1634560,2023-01-04,House,2,"Read First Time (H)"
1634560,2023-01-05,House,3,"Read Second Time (H)"
1634560,2023-01-19,House,4,"Referred: Ways and Means(H)"
1634560,2023-02-09,House,5,"Public Hearing Completed (H)"
1634561,2022-12-01,House,1,"Prefiled (H)"
1634561,2023-01-04,House,2,"Read First Time (H)"
1634561,2023-01-05,House,3,"Read Second Time (H)"
1634561,2023-05-12,House,4,"Referred: Children and Families(H)"
1634562,2022-12-01,House,1,"Prefiled (H)"
1634562,2023-01-04,House,2,"Read First Time (H)"
1634562,2023-01-05,House,3,"Read Second Time (H)"
1634562,2023-01-26,House,4,"Referred: Children and Families(H)"
1634562,2023-02-07,House,5,"Public Hearing Completed (H)"
1634562,2023-02-14,House,6,"Executive Session Completed (H)"
1634562,2023-02-14,House,7,"Voted Do Pass - Consent (H)"
1634562,2023-02-14,House,8,"Reported Do Pass - Consent (H) - AYES: 10 NOES: 0 PRESENT: 0"
1634562,2023-02-14,House,9,"Referred: Consent and House Procedure(H)"
1634562,2023-02-28,House,10,"Executive Session Completed (H)"
1634562,2023-02-28,House,11,"Voted Do Pass - Consent (H)"
