bill_id,roll_call_id,date,chamber,description,yea,nay,nv,absent,total
1585246,1161300,2022-03-03,Senate,"Third Reading",30,0,1,3,34
1585246,1163909,2022-03-07,House,"Third Reading",95,0,5,0,100
1585247,1151923,2022-02-23,House,"Third Reading",91,1,8,0,100
1585247,1158759,2022-03-01,Senate,"Third Reading",32,0,1,1,34
1585248,1159851,2022-03-02,House,"Third Reading",98,0,2,0,100
1585248,1161292,2022-03-03,Senate,"Third Reading",31,0,0,3,34
1585249,1145796,2022-02-16,House,"Third Reading",97,0,3,0,100
1585249,1147347,2022-02-17,Senate,"Third Reading",33,0,0,1,34
1585250,1160707,2022-03-02,House,"Third Reading",98,0,2,0,100
1585250,1161233,2022-03-03,Senate,"Third Reading",31,0,0,3,34
1585251,1145988,2022-02-16,Senate,"Third Reading",33,0,0,1,34
1585251,1147664,2022-02-17,House,"Third Reading",93,0,7,0,100
1585252,1145973,2022-02-16,Senate,"Third Reading",33,0,0,1,34
1585252,1147341,2022-02-17,House,"Third Reading",93,0,7,0,100
1585253,1144904,2022-02-15,House,"Third Reading",97,0,3,0,100
1585253,1146556,2022-02-16,Senate,"Third Reading",33,0,0,1,34
1585254,1145885,2022-02-16,Senate,"Third Reading",33,0,0,1,34
1585254,1148028,2022-02-17,House,"Third Reading",93,0,7,0,100
1585255,1145771,2022-02-16,House,"Third Reading",97,0,3,0,100
1585255,1147292,2022-02-17,Senate,"Third Reading",33,0,0,1,34
1585256,1159672,2022-03-02,Senate,"Third Reading",32,0,0,2,34
1585256,1161313,2022-03-03,House,"Third Reading",96,0,4,0,100
1585257,1145816,2022-02-16,House,"Third Reading",97,0,3,0,100
1585257,1147392,2022-02-17,Senate,"Third Reading",33,0,0,1,34
1585258,1161364,2022-03-03,Senate,"Third Reading",31,0,0,3,34
1585258,1163763,2022-03-07,House,"Third Reading",95,0,5,0,100
1585259,1145863,2022-02-16,House,"Third Reading",97,0,3,0,100
1585259,1147530,2022-02-17,Senate,"Third Reading",33,0,0,1,34
1585260,1145870,2022-02-16,House,"Third Reading",97,0,3,0,100
1585260,1148077,2022-02-17,Senate,"Third Reading",33,0,0,1,34
1585261,1161334,2022-03-03,Senate,"Third Reading",31,0,0,3,34
1585261,1163759,2022-03-07,House,"Third Reading",91,3,6,0,100
1585262,1146528,2022-02-16,House,"Third Reading",97,0,3,0,100
1585262,1147305,2022-02-17,Senate,"Third Reading",33,0,0,1,34
1585263,1145819,2022-02-16,Senate,"Third Reading",33,0,0,1,34
1585263,1147421,2022-02-17,House,"Third Reading",93,0,7,0,100
1585264,1159690,2022-03-02,House,"Third Reading",98,0,2,0,100
1585264,1161321,2022-03-03,Senate,"Third Reading",31,0,0,3,34
1585265,1159857,2022-03-02,House,"Third Reading",98,0,2,0,100
1585265,1161230,2022-03-03,Senate,"Third Reading",31,0,0,3,34
1585266,1164629,2022-03-07,House,"Third Reading",83,5,12,0,100
1585266,1164953,2022-03-08,Senate,"Third Reading",29,3,2,0,34
1585267,1162289,2022-03-03,Senate,"Third Reading",31,0,0,3,34
1585267,1163746,2022-03-07,House,"Third Reading",95,0,5,0,100
1585268,1162049,2022-03-03,House,"Third Reading",89,0,11,0,100
1585269,1145860,2022-02-16,Senate,"Third Reading",33,0,0,1,34
