bill_id,roll_call_id,date,chamber,description,yea,nay,nv,absent,total
1836018,1385157,2024-02-14,Senate,"Senate Committee Do pass with amendments. Refer to Ways and Means by prior reference. (Printed A-Eng)",4,1,0,0,5
1836018,1400933,2024-03-01,Senate,"Senate Committee Do pass the A-Eng bill",14,9,0,1,24
1836018,1403014,2024-03-05,Senate,"Senate Third Reading",17,12,0,1,30
1836018,1405225,2024-03-07,House,"House Third Reading",8,48,0,4,60
1835908,1383179,2024-02-13,Senate,"Senate Committee Do pass with amendments and requesting subsequent referral to Ways and Means be rescinded. (Printed A-Eng.)",5,0,0,0,5
1835908,1389477,2024-02-20,Senate,"Senate Third Reading",29,1,0,0,30
1835908,1396629,2024-02-27,House,"House Committee Do Pass",7,1,0,1,9
1835908,1402488,2024-03-04,House,"House Third Reading",53,3,0,4,60
1835910,1380416,2024-02-08,House,"House Committee Do pass with amendments and be referred to Ways and Means by prior reference. (Printed A-Eng.)",5,2,0,0,7
1835912,1394446,2024-02-26,House,"House Committee Without recommendation as to passage, with amendments, and be referred to Ways and Means by prior reference. (Printed A-Eng.)",5,2,0,0,7
1835914,1385338,2024-02-15,House,"House Committee Do Pass",10,0,0,0,10
1835914,1388700,2024-02-20,House,"House Third Reading",58,0,0,2,60
1835914,1396450,2024-02-27,Senate,"Senate Committee Do pass",5,0,0,0,5
1835914,1402713,2024-03-05,Senate,"Senate Third Reading",29,0,0,1,30
1835915,1394931,2024-02-26,Senate,"Senate Committee Do pass with amendments. (Printed A-Eng.)",5,0,0,0,5
1835915,1400827,2024-03-01,Senate,"Senate Third Reading",30,0,0,0,30
1835915,1403613,2024-03-05,House,"House Committee Do Pass the A-Eng bill",7,0,0,0,7
1835915,1404580,2024-03-06,House,"House Third Reading",55,0,0,5,60
1835916,1383949,2024-02-13,House,"House Committee Do pass with amendments and be referred to Ways and Means by prior reference. (Printed A-Eng.)",8,0,0,1,9
1835917,1384231,2024-02-14,House,House,11,0,0,0,11
1835917,1387374,2024-02-19,House,"House Third Reading",54,0,0,6,60
1835917,1397442,2024-02-28,Senate,"Senate Committee Do pass the A-Eng bill",5,0,0,0,5
1835917,1401883,2024-03-04,Senate,"Senate Third Reading",30,0,0,0,30
1835918,1385594,2024-02-15,House,House,9,1,0,1,11
1835920,1385587,2024-02-15,Senate,"Senate Committee Do pass",5,0,0,0,5
1835920,1388559,2024-02-20,Senate,"Senate Third Reading",14,16,0,0,30
1835920,1388560,2024-02-20,Senate,"Senate Motion to Reconsider",26,3,0,1,30
1835920,1388561,2024-02-20,Senate,"Senate Motion to Refer",28,2,0,0,30
1835920,1397004,2024-02-27,Senate,"Senate Committee Do pass with amendments. (Printed A-Eng.)",4,1,0,0,5
1835920,1401558,2024-03-04,Senate,"Senate Third Reading",16,14,0,0,30
1835922,1402646,2024-03-05,House,"House Committee Do pass with amendments. (Printed A-Eng.)",7,0,0,0,7
1835922,1404038,2024-03-06,House,"House Third Reading",56,0,0,4,60
1835922,1404606,2024-03-06,Senate,"Senate Committee Do pass the A-Eng bill",5,0,0,0,5
1835922,1405361,2024-03-07,Senate,"Senate Third Reading",28,0,0,2,30
1835924,1401434,2024-03-04,House,"House Committee Do pass with amendments. (Printed A-Eng.)",7,0,0,0,7
1835924,1402967,2024-03-05,House,"House Third Reading",36,17,0,7,60
1835924,1404513,2024-03-06,Senate,"Senate Committee Do pass the A-Eng bill",4,1,0,0,5
1835924,1405544,2024-03-07,Senate,"Senate Third Reading",28,0,0,2,30
1835925,1379868,2024-02-07,House,"House Committee Do pass and be referred to Revenue by prior reference",7,0,0,0,7
1835926,1383114,2024-02-13,Senate,"Senate Committee Do pass and refer to Ways and Means by prior reference",5,0,0,0,5
1835926,1393597,2024-02-23,Senate,"Senate Committee Do pass",22,0,0,2,24
1835926,1398166,2024-02-28,Senate,"Senate Third Reading",26,4,0,0,30
1835926,1403908,2024-03-06,House,"House Committee Do pass with amendments. (Printed A-Eng.)",6,1,0,0,7
1835926,1404744,2024-03-06,House,"House Third Reading",55,2,0,3,60
